n_harmonics,base_freq,magnitudes,instruments
7,1.8348933525216715,"[ 0.68152512 -2.0742712   0.59921296  0.56116489 -0.71366284  0.07740625
  0.58766788]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-2.475768347454463,-2.6848441606164375
-2.473998584433617,-2.6818057907841104
-2.461759677335532,-2.635696315713958
-2.452930004901607,-2.5293576826473947
-2.4469403232835507,-2.5300959432117422
-2.445198107220897,-2.5258297104576664
-2.443058497540985,-2.45872309685987
-2.4423111367740926,-2.4703697652911827
-2.432670999616323,-2.4090133216179557
-2.3951178886666553,-2.2563819527715188
-2.3850345707647778,-2.1622153513112035
-2.3827445104197666,-2.227400609269873
-2.3810667170565396,-2.227104587946545
-2.3796257072130094,-2.1839209926772005
-2.3625434914188155,-2.1726921416091804
-2.3609185001225064,-2.171378200694139
-2.3557256365538164,-2.1453056516886058
-2.3498390645510945,-2.1470842607863254
-2.34851373943036,-2.129013371204993
-2.329508317875354,-2.0962752637184785
-2.326834711458842,-2.122526178322456
-2.3180131357178886,-2.0893746999234897
-2.3113675514633654,-2.074387081994889
-2.3077778541737377,-2.0968262894886007
-2.298988519682988,-2.0580653538004103
-2.2908915491986823,-2.019330790132271
-2.279069173388101,-1.9858260787447675
-2.2775969280470054,-1.9967384274810631
-2.268527003932448,-1.9747597442082603
-2.2684869340572957,-2.0246503797285116
-2.2675516844801544,-1.9549719345326306
-2.2645859120342724,-1.9872046546402908
-2.256047020987391,-1.9423736632831488
-2.251921017701215,-1.9383752382791535
-2.243243754387154,-1.9159027784594072
-2.237512706572839,-1.8958917575213659
-2.231422429422894,-1.8619131309981665
-2.2285013843360355,-1.8384711291097109
-2.212203143952684,-1.721981017951651
-2.2070038755141597,-1.7149036424377422
-2.2068652460187383,-1.6482246354321013
-2.206452960191588,-1.668772191160006
-2.20587965498359,-1.6559484138849416
-2.19499374909447,-1.5720499888444868
-2.192916078486024,-1.5619601859506653
-2.189987591195581,-1.5330750992603224
-2.1895125094435537,-1.544253743965373
-2.188147143891037,-1.4827840169360416
-2.184712948554835,-1.4506877857988052
-2.1762543617832755,-1.3181728518928
-2.1721479706619533,-1.2744383188300183
-2.134826908597564,-0.6927948895086665
-2.1276047231755237,-0.5604109999735909
-2.1256795836008204,-0.5529950561873754
-2.1159085919510723,-0.33042604374558365
-2.1154338167119624,-0.3385609656087167
-2.1110318770995593,-0.30106437384358326
-2.1077434184197985,-0.2126693828011829
-2.088984559184573,0.21032433169429685
-2.065919791131308,0.73104217111378
-2.0522272495499925,1.017754315394424
-2.050877740328012,0.982359288667984
-2.0482510846882533,1.0157431468893074
-2.047006111128958,1.0499729708302077
-2.030389500214352,1.3899173452805198
-2.0218210832748484,1.606756862212958
-2.021127354130797,1.581948038383526
-2.01619182732607,1.6719972021221277
-2.011705343768821,1.7836307227456605
-1.9953366880520318,2.000315028700399
-1.990739626027661,2.0719221247541104
-1.9899610001495815,2.1163080598148887
-1.9837252790460598,2.197125745511727
-1.9796813045523711,2.2448612242239117
-1.975240217380999,2.324807648435106
-1.972694987016425,2.337468034102649
-1.9717688356096044,2.3038900827227726
-1.9709453253284819,2.350087403566142
-1.9629891013766252,2.355344577912041
-1.9515383332649285,2.461779538039241
-1.9431699970980896,2.5329762262787803
-1.9376189120045149,2.5127816457712724
-1.9345277111751753,2.561998276925607
-1.9322032065278056,2.5708835227553566
-1.9224975343803796,2.474475720849222
-1.912675010240213,2.4524003543307162
-1.9101884454141647,2.4580389570532213
-1.8978931829323324,2.3558283219297635
-1.8977401373965572,2.335286060145882
-1.8932190026638938,2.2667774244242964
-1.8918425168237458,2.2634235763867037
-1.8908571029713357,2.2495070467801233
-1.8892062309802269,2.278094955804912
-1.884493271846937,2.153040833225413
-1.8720728230273747,2.0156937719333228
-1.8697788956428474,1.9721429739524363
-1.8513738603175993,1.5992692390680328
-1.844554563606657,1.4454743305262818
-1.8422221809034276,1.3949672100308215
-1.8320877846856667,1.1590753292480391
-1.826348780205,1.0094640402919814
-1.825406650075936,1.023968776205185
-1.8222977997123884,0.9035505714959124
-1.8153554789455242,0.7841105547496537
-1.813249305825492,0.6392931508829136
-1.813055926980229,0.6220589638453999
-1.805493165945105,0.39803962796569836
-1.793552189720297,0.12809078790047948
-1.7893082197480783,-0.018410943413957
-1.7852790119450113,-0.12187999169009725
-1.7838264490048024,-0.14508331884552486
-1.7813762946371223,-0.24755527539425648
-1.7781897039949182,-0.36858292088321887
-1.7658749104699285,-0.691045319560002
-1.7586129867300915,-0.8612171004151687
-1.7529777291410324,-1.0075614781897533
-1.7516337873147296,-1.0900407686624825
-1.750131923427366,-1.0875356782612686
-1.7351593860710195,-1.4719356478003096
-1.7303977464940594,-1.545848319506846
-1.7261705868295492,-1.72303558159128
-1.7258610257233171,-1.6960036472708375
-1.7233881163581894,-1.7343615205938547
-1.6909351523667437,-2.256710182209421
-1.6883608095557527,-2.3235510652207374
-1.6852022906796282,-2.3272905424109065
-1.682969116123415,-2.384259514011636
-1.6681389449984723,-2.4913618679017855
-1.6672381235589266,-2.502019377109682
-1.6594001311380502,-2.536970500781611
-1.6559455590426126,-2.5174677806098953
-1.654337426406413,-2.5418061240767575
-1.652088721790928,-2.5215057800518554
-1.6458682353304939,-2.4525081511257536
-1.6426100788208595,-2.510821480346556
-1.6425561865558436,-2.4727159038791426
-1.6413821138849514,-2.5090695122289985
-1.6410656238963521,-2.4592046704005197
-1.638539844816044,-2.464857984353931
-1.6362010052186826,-2.4102264108120774
-1.6354077910184448,-2.437891770000411
-1.6283801281805226,-2.36816680479424
-1.6274405207894025,-2.4207967439221707
-1.6159302322497622,-2.1874100126097833
-1.5950324496744777,-1.8330340403788559
-1.5871203280018735,-1.722860050401656
-1.5739012218715551,-1.3698894186568145
-1.567896885590844,-1.2152181860354772
-1.5601549001575934,-0.9842266589058396
-1.5564530349667034,-0.8692934623839149
-1.5547957911789123,-0.7993858508944887
-1.5490773458713962,-0.6283189359193352
-1.547735760898621,-0.5826947503271352
-1.546701665628043,-0.518784516873338
-1.546561094324102,-0.5902832690687457
-1.5394965432235026,-0.37578832889351005
-1.5301863456840974,-0.055118180643785826
-1.5298597325157344,0.06975099744037774
-1.5295386499824353,0.025673309155289238
-1.5238053914508252,0.21152430234020878
-1.5223681291472393,0.2644773358064508
-1.515733572302036,0.5135500719896169
-1.5155470568952634,0.49820056890615216
-1.5068391642526435,0.8152685246971847
-1.5064673692647994,0.8408670512968863
-1.4964191621397687,1.1647697675236435
-1.4910200114256216,1.3594651445115817
-1.490943998170979,1.3987454658927305
-1.4804852762194767,1.735419762859183
-1.4786114193322928,1.7997540445680633
-1.459852223365184,2.363399420071099
-1.4555041189084992,2.4994123206542183
-1.4419815641559584,2.9170798414166246
-1.440031192411072,2.9542720869050916
-1.4347468147754368,3.1210706895967766
-1.431198678557181,3.224835381280648
-1.4281345909731364,3.2463991051398122
-1.4246384081027579,3.3843144271744117
-1.418755558664087,3.506839203585326
-1.4171261795675663,3.5773286365472985
-1.4141543509524908,3.500313693042294
-1.4131376341462636,3.6125969062694794
-1.4053888643983057,3.7253380184564096
-1.4008594735247026,3.771505211410736
-1.3959154868301777,3.854863184525121
-1.3735337376407097,4.0009658920759845
-1.3692663379551862,4.030492158356584
-1.3564695898385268,3.9953858444254013
-1.353131780430899,4.0027836660286935
-1.3299901419074938,3.752354210910458
-1.3206838552894193,3.641807240755757
-1.31998199860726,3.6857101582791163
-1.3159749413212976,3.534561783000974
-1.3069149336220622,3.410266441166616
-1.3031945682432673,3.3084982538277496
-1.287897488122129,2.9476350037469694
-1.2731153164621123,2.5179194883583653
-1.2694360337165833,2.47220770255252
-1.263875723568006,2.233049303281071
-1.2515690386509821,1.8713566254997036
-1.2488197326357577,1.7792313057136528
-1.2483831954817775,1.800381425118705
-1.236785261960722,1.3737071750573777
-1.1982956019484976,0.11504321356191897
-1.1928816381505623,-0.05459671514547741
-1.1909761624723876,-0.11406675197968212
-1.179229477515039,-0.4979470841974927
-1.178653303208741,-0.5244467685568955
-1.1781132989955236,-0.5163084703683065
-1.1780268344375622,-0.4697802459372326
-1.1742855538354333,-0.6177803431123108
-1.1711058203325015,-0.6786045748862151
-1.168724960984617,-0.7455674357742182
-1.16832979044416,-0.7883489943787892
-1.1593075851619528,-1.0289893488350002
-1.1565149408272746,-1.1041832066363597
-1.1542034053751473,-1.1326945019426171
-1.1441777355221345,-1.3433330945478714
-1.1435253529904756,-1.387148930006609
-1.141562270348635,-1.4212683865421183
-1.1399916522983258,-1.4441480333796093
-1.131713040967645,-1.5976273837709913
-1.1302736513079839,-1.6027865177318734
-1.1207378809572588,-1.769311990776981
-1.1175152266538992,-1.7956721850630277
-1.1032406785172917,-1.9938972471427123
-1.1016042185615027,-2.015761543352994
-1.0834222294427698,-2.0636860155645076
-1.0762598708778628,-2.056812352693073
-1.0755334215942716,-2.1349542279644713
-1.0710685022024777,-2.1045610754348516
-1.0658315500427749,-2.0559124951379335
-1.0658204187442613,-2.060799467870092
-1.0636885812459045,-2.06820676108751
-1.0615181020182447,-2.0362721645495196
-1.050396721525164,-1.964962696447324
-1.0289150405739322,-1.713630509147593
-1.0172937339808423,-1.5252887722198178
-0.9892475927783737,-0.9785024024606725
-0.9888048889936969,-1.0216401215561655
-0.9854835793379282,-0.9246733886856997
-0.9793867078797382,-0.8112098789499833
-0.9778542409518414,-0.7913277164438619
-0.9652466873607013,-0.5066900255576723
-0.9536659294352043,-0.19111958033145515
-0.9498770895211872,-0.14622048165021573
-0.9459100295794123,0.009571599669496174
-0.9296671396058906,0.3129598744421519
-0.9198069384745997,0.5881406856715137
-0.9159750954383035,0.6714638105529933
-0.9088930955037364,0.7729144430628825
-0.9001849548233638,0.9525492050715144
-0.8912178342905852,1.175577634925963
-0.8872710420164038,1.247509758436924
-0.8827361066790296,1.3107248633444213
-0.8635341494488946,1.57908605980055
-0.849761607945259,1.7617520376480111
-0.8426903228971883,1.8663034792259072
-0.8122563810248979,1.9605459185925072
-0.8035488450922328,1.9864849113121537
-0.7926493662078795,2.009115271383019
-0.7898063303877989,2.0151520487810686
-0.7891777252813856,1.9768940756857563
-0.7636274172265796,1.9551015504947196
-0.7619980853954615,1.9142994929673878
-0.7609542565809937,1.8749785791719085
-0.7604126182236861,1.908915360757365
-0.7465602946370682,1.808458996823321
-0.7438881064685727,1.7672691399300082
-0.7407694133900611,1.7378625351736718
-0.7338027491063857,1.657136188888246
-0.7319342967346705,1.592354556075949
-0.7227050916065112,1.5412341896243116
-0.719302547342604,1.5306481470482658
-0.7035321690751806,1.3189746134235303
-0.6961168798123571,1.2844590660834596
-0.693361147184492,1.2232660861378493
-0.6873275549789506,1.12526116689144
-0.6862391019880891,1.1772477756497215
-0.6846128581628044,1.0945731923875954
-0.6831276798437935,1.1082200297483216
-0.6686120952205035,0.9618712699371232
-0.6630259864800307,0.8688866536359385
-0.6567525943592161,0.869513011953082
-0.6536053696020145,0.7394870867276017
-0.6440974601121163,0.7456306528911012
-0.6340538064720174,0.6657052050754572
-0.6308766688152678,0.6492575404616842
-0.6185130707408257,0.5355614652974321
-0.6181723271477564,0.5642091324944717
-0.6157001941218798,0.5286721343043553
-0.6137208976433555,0.5155434057587553
-0.6023063687895744,0.4488921834939124
-0.5968521075696804,0.47571245748430835
-0.5914773982486281,0.4433200530038899
-0.5913843073577052,0.4246638184270625
-0.5901540488265407,0.4007996076665866
-0.587920786382873,0.38441623886957127
-0.5878840573302608,0.38124110496434643
-0.5878801239938864,0.41322998662718247
-0.5764499168813049,0.3913234983362592
-0.576332893225497,0.38699610867474427
-0.5714359293263911,0.41355822056152836
-0.5639871048480298,0.40991543601922964
-0.561914641170584,0.4090349209093095
-0.5560581006138534,0.4132356186197741
-0.5500553681390308,0.4350238960451963
-0.5466070774372347,0.4048577130560759
-0.5370319728601283,0.4012722141960781
-0.5354289542326267,0.42509973232915144
-0.5262643320528717,0.5179089328234027
-0.521718419079436,0.4816457995143744
-0.5200016955851119,0.4767185784021758
-0.5105123151848732,0.47677928823132393
-0.5086353955072811,0.5695540851976346
-0.5028622990253453,0.5561110069806309
-0.5014926166845193,0.5845704272201604
-0.5002900191791184,0.5291165395132696
-0.4993247395114988,0.6084508017203932
-0.49883361994295594,0.5249481354485934
-0.4968205096669269,0.5810062777009851
-0.49641389779539136,0.5761330650534454
-0.4957486114948968,0.6120493522386794
-0.4862227549315996,0.6021150453742807
-0.4724845129163038,0.6563972658553816
-0.4687766247612828,0.7313540075456184
-0.44904279580203177,0.7372957630348417
-0.43698832900553697,0.7816364633237075
-0.43593637791008977,0.7391955043387349
-0.4343453172893632,0.769108112583667
-0.4289629966163071,0.7536316243259296
-0.42261579309940966,0.8299499093309641
-0.4222510383173139,0.7868878037634228
-0.418752687882324,0.8194052670689292
-0.40222118678457264,0.7761799646926705
-0.4016504300396848,0.755123886622433
-0.3945897879158702,0.7321050879525284
-0.388560863700282,0.6793314031162163
-0.38286689152553155,0.7190714913200479
-0.3796817825558909,0.6875277429226431
-0.3780209244848809,0.6931149944092374
-0.3663356866257015,0.5699419024071021
-0.3618665830640997,0.5645492627812019
-0.3612906404591394,0.579562067324793
-0.35119507287854024,0.4345385032464756
-0.3204631332848513,0.14259514355334701
-0.3194627190420576,0.15263091825170957
-0.3050228903216894,-0.022620134042932255
-0.2924893830721582,-0.2517583775517517
-0.2748880140449286,-0.506920200172484
-0.27421415223632994,-0.4701354154571108
-0.27170893119179507,-0.4940797449717218
-0.2710624163126427,-0.5485015899834238
-0.26293875881259376,-0.6472063719035753
-0.2599678021839731,-0.7283620169768747
-0.2405582154261645,-0.9536043439036614
-0.23760151874858693,-1.0578720967710975
-0.2366640324134308,-1.0257135381387406
-0.23402121123077668,-1.124251395062118
-0.23350157903912727,-1.1163289355747257
-0.21971299782456022,-1.2981924900285395
-0.21400028903149115,-1.3104372162148532
-0.20895695939416825,-1.3337105278667174
-0.20768037195085975,-1.3974486338110825
-0.19963856378283173,-1.508925087453256
-0.19737238136610902,-1.4360224146604132
-0.1954738352085732,-1.5248985241776092
-0.1922580083401071,-1.5533206922466403
-0.18755891682270454,-1.5635800087843108
-0.17683576518101685,-1.634705386367611
-0.17296860509666256,-1.6991064766636785
-0.1592799577669699,-1.7253977556759297
-0.15601362171619026,-1.7385766686235167
-0.13427085101849112,-1.675257561114189
-0.12320223430667143,-1.6466342599457582
-0.11627826994516566,-1.6472312888903466
-0.11268207451126244,-1.5462855003558371
-0.11210683863772442,-1.5464967599334971
-0.10781222818192848,-1.5663223942907296
-0.10212978656006255,-1.5161409604068985
-0.1001569304229637,-1.4549199506318176
-0.09454229272029391,-1.390260370820877
-0.07818287418336123,-1.1713882812243075
-0.07747401194333081,-1.2283861913126901
-0.07526173851984552,-1.1536835676796346
-0.07003313708240633,-1.0655008245911104
-0.04668398856703071,-0.693586376083495
-0.04579045798276837,-0.5928435753346829
-0.03135729935828646,-0.3742769694735374
-0.027576248602381614,-0.2710191363631872
-0.01763048080023255,-0.0430061720894811
-0.00962742502113434,0.13985876476096296
0.01423399962029892,0.7032708029815482
0.01707613860012458,0.7207010670490326
0.021484436933964624,0.8446831255070936
0.028460393609508472,1.0139436927645582
0.031540446752825524,1.0557132983996302
0.038854669054893876,1.230461981712731
0.044563229289423134,1.3635159510224533
0.055020482780020696,1.597724539859966
0.0651446172628618,1.8082503066871642
0.06850797545040255,1.869393005227573
0.07141011858473156,1.9127159664505546
0.08834161557053744,2.19265094900302
0.10640900214590365,2.4697756051455597
0.1064942884572524,2.5688559782492613
0.12142249808514549,2.6943752437680057
0.12855711467664932,2.8086787731894547
0.1293719720238231,2.8076076474668468
0.1315736015047042,2.763507665188094
0.13985847610121382,2.848119710767075
0.14320361760514544,2.9275914573393775
0.14370793979773033,2.8853832548347165
0.14905426897426066,2.9370091811081056
0.15443134730727603,2.9316472316595057
0.1795890595884635,3.011882740023941
0.18430446449102345,2.9846256561538236
0.18635564476003363,3.0115832154872577
0.1961281473987544,2.9828334573517234
0.19888043793169752,2.925882080585902
0.20205350153811974,2.9182193470344266
0.21253568087536312,2.898884751572354
0.21977026536564237,2.858248637632148
0.2244226062006538,2.7703000772745363
0.22884696296023543,2.778424521569797
0.23061909960378646,2.7539948342256637
0.25499751548572025,2.498601412190032
0.25804668058942415,2.453505097710641
0.2613894385583926,2.412481346109399
0.2620152822328281,2.3677807444926144
0.26829518753686843,2.3375131417356214
0.27126809848461786,2.3362026740912745
0.27132983224331486,2.30681743644601
0.2719230215667956,2.268959842055746
0.2747810158010342,2.2655567472460802
0.2775271202590006,2.175362389226006
0.27800549836636357,2.1909649546469017
0.2847200245878465,2.0837414207318514
0.29091723858104457,2.040949629522282
0.29324623304735153,1.9558297942075518
0.30278156657698263,1.8594228274549527
0.30948872173771047,1.8062363314308598
0.31227025945054043,1.7272727714902012
0.31654289331241703,1.7079171106569817
0.3358658499469884,1.4248566667737448
0.34712737257566495,1.2152795474433997
0.3496757242542272,1.2445932958534283
0.36561892323799094,0.9587739969362704
0.36966354168868953,0.9569873943085413
0.3706789183345789,0.9418850383855869
0.3719668003938268,0.8888828610728491
0.37397077704034754,0.8406374094467202
0.3814754537512677,0.739998978575782
0.3876990586063762,0.6984655882332661
0.389840531057839,0.6593653971014398
0.39623054359973375,0.6346189283972702
0.4012035247319714,0.5188241302904637
0.40367642677910975,0.5126717295352855
0.4088899311768657,0.4473350113695555
0.42487735248014236,0.29788870453575333
0.4264087047661662,0.32645666607315127
0.42978432760823804,0.21357510883551808
0.43655589257583616,0.19954580775988356
0.4384129687969729,0.13799516443057908
0.43919485652801704,0.13454483496472755
0.4400598143853962,0.11177534691144465
0.4436490580798509,0.08775768448640299
0.4496372432593909,0.06462992686665621
0.4537944625219632,-0.014466407190163004
0.4603188369672,0.004559335992722374
0.46170206573093475,-0.06460809428064822
0.46290853326623127,-0.10871477698865756
0.4645633484041052,-0.0767903709536379
0.47667003056111623,-0.15532375512410804
0.47970330886860024,-0.17907778068082705
0.48462698722584197,-0.19758209060439325
0.4916541962563441,-0.32215209748328333
0.4962195854685736,-0.31764142933186135
0.5078535057504121,-0.41017374428513426
0.5090332555441179,-0.4452427921162955
0.511351078636471,-0.40683315056129343
0.5157102593948677,-0.4572275352755686
0.5158700628167967,-0.4620830805441774
0.5194432457046858,-0.5215936007491552
0.5197549082891149,-0.49729809392394647
0.5233324585005463,-0.5667070944383329
0.5254569435656249,-0.5467392806687599
0.5256407301588504,-0.5662887826864481
0.5258050973816477,-0.6005865125835006
0.5286843309436247,-0.5890983951538712
0.5300896618691091,-0.567158996398943
0.5342152948499619,-0.6187703496360992
0.5372573559868918,-0.6668244313623634
0.5418195905740286,-0.6933383408717824
0.5455425197694312,-0.733560600255915
0.5585850966214014,-0.8233303815437086
0.58533106860959,-1.06321266408892
0.5984705890574569,-1.2308439577322157
0.610986845114442,-1.321377145147502
0.6162564173825,-1.3479140856082987
0.6192010793375227,-1.445839270212317
0.6299558044004692,-1.5128685603502152
0.6300683581906661,-1.546422315666314
0.6308794084982798,-1.5591934765695152
0.6309061729723089,-1.5507836881670152
0.6489426179784461,-1.776678390911415
0.6745503226178324,-2.044190954139174
0.6757603628660451,-2.084553225078449
0.6771078482415875,-2.0410455524015996
0.6880390813004631,-2.2091546489120057
0.7090700916767632,-2.4281012723514057
0.7135435818909803,-2.463420684061881
0.7157961793367633,-2.5284650562072084
0.7204495946438758,-2.548163379509467
0.7314930444881611,-2.619680196601969
0.7357968707155553,-2.7162900468819404
0.7404184140359371,-2.7292558677888605
0.7470363109863225,-2.7840766049121477
0.7667494629475851,-2.871087957740805
0.7685953296867538,-2.9714245593784785
0.7741856944470644,-2.96457978022001
0.7764140771173929,-3.066931798234724
0.7772885559889069,-3.0249284282766866
0.7813264734900143,-3.056009888245106
0.7837664256668333,-3.065691053970293
0.7857265704067666,-3.0426936964842763
0.7912867896595248,-3.0994759310104705
0.8032269605350963,-3.1155137134808624
0.8077383292559661,-3.165101764450794
0.8285882160054889,-3.1777391633321335
0.8487693544717896,-3.1548939254960544
0.8507788097407971,-3.1541190043650342
0.8787065510311827,-3.0658757847329805
0.8840975785127672,-3.0642818857502534
0.885462393673623,-3.028354423303108
0.8900889637028655,-3.0114745815267483
0.8941114112584283,-2.9689926749982565
0.8967903731639391,-3.003405847692622
0.8995481951966817,-2.985345842519581
0.9078794920045254,-2.9056456296117315
0.9222019372736225,-2.8749955785878085
0.9232892801382939,-2.8296659691295027
0.9350581237498461,-2.767290819207149
0.9361899057695302,-2.778156922360206
0.9398230725795087,-2.742896178908538
0.9447021787859846,-2.6998881443447327
0.9586949242590301,-2.6493941665409335
0.9605539410684845,-2.6165518542140727
0.9701248696575568,-2.5695504382821173
0.9810767181005957,-2.5183586257433834
0.9812334589418183,-2.4704183502326367
0.9850658173162246,-2.5050531074719933
0.9870009317191957,-2.4517755779701584
1.0013481283022463,-2.3784146409285345
1.0016867707053647,-2.342010052444454
1.009088094669318,-2.328093078386778
1.0099384803900007,-2.3688525668887945
1.0112417891388858,-2.368767171739978
1.0186000260496613,-2.2886849729389627
1.0188618143234631,-2.335987380204553
1.0216382470450522,-2.335585527146258
1.0222549037027573,-2.334336424798546
1.026717306609294,-2.24976748629725
1.0395899897730185,-2.2282784235512008
1.0523876422787781,-2.1735770421673335
1.0541387302914673,-2.1513150298038277
1.0614763645281382,-2.197153539536227
1.0633539135891237,-2.1597773532587836
1.0636183184537416,-2.183578449238005
1.0873295722667233,-2.11699457512955
1.090106087328806,-2.116232081135519
1.0933911866142472,-2.1010041670104287
1.1012877595040402,-2.098239674558295
1.103083176973933,-2.0915840449057814
1.119215056613136,-2.0859380935440033
1.1301151301161978,-2.0594441875895573
1.1305063078277247,-2.0415407676148005
1.1340727617585618,-2.0340771042078365
1.136468953805437,-2.003871478623472
1.143685552983218,-2.0330609292519464
1.1539537595395366,-1.964089309445349
1.1633323702234781,-1.9554603456926192
1.1702223130252447,-1.9652459221954015
1.1716038717764894,-1.91557589655124
1.1808669990846843,-1.9213939327562104
1.189254943186282,-1.819633575337282
1.1916843345144787,-1.8458267281664884
1.1952918475351657,-1.832396372916688
1.1964620530875658,-1.8279260298843891
1.2014960710686404,-1.81760227587282
1.2035773398333767,-1.8011541853974404
1.2051520592375464,-1.7310042124998244
1.212296953297133,-1.6859861771329159
1.2156768779032285,-1.7053681106768455
1.2214135118395504,-1.6940057458340663
1.2299619736057466,-1.560588296365058
1.2391148534496939,-1.4959892822093748
1.2412597691004166,-1.4729735044427101
1.2510286112953315,-1.3092234165473808
1.252733651831539,-1.2720343964192549
1.2560810370291513,-1.203087886339023
1.2568944518986793,-1.285844706516937
1.2579123869541649,-1.2065117052117333
1.2666834722398699,-1.1334936734601844
1.268446303892996,-1.0972475618668842
1.2824675947517044,-0.845907110178596
1.2835056769775663,-0.7980337461555571
1.2845335387300318,-0.813637694941834
1.2900968492969902,-0.7334160816908493
1.2933779806810959,-0.6787358189263698
1.293746561668013,-0.6631690788514327
1.2955856120158655,-0.5949580902782313
1.3011066277301957,-0.48417422845003333
1.3073926247370533,-0.42728357040214554
1.3307190782180607,0.10717025314177411
1.3341431525361704,0.16550511527112555
1.3391356099364664,0.23558319183192084
1.3519038286591352,0.5290321594078189
1.3784596077665219,1.100481559508814
1.3794893046491223,1.1530838650447799
1.3908499443958933,1.3877310882444787
1.3956872255662232,1.4014578511711122
1.3957502532255326,1.4640767524295415
1.3957669062884737,1.47121993761628
1.3979544925075,1.4961459173694098
1.4068971939264312,1.6626213446430764
1.4071977226887222,1.685822153233071
1.4144488923807916,1.8079381689175362
1.435705365053746,2.1694812850701557
1.4665527186494405,2.3975829541805895
1.4685053036443971,2.4404801849377793
1.4696153318207426,2.441564676704973
1.4718025348042536,2.4574062474068095
1.4718160914670344,2.467665702347396
1.4723084882783528,2.4949401061521637
