n_harmonics,base_freq,magnitudes,instruments
10,4.4269115621520365,"[-1.52740618  0.71039463  0.17553143  0.00813775  0.40000558 -0.63838441
  0.5359453  -0.41832612 -0.42449478 -1.08575142]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.749349282740571,2.0857980742303517
-2.7317652694359964,0.04150748504758993
-2.7200768766028114,-1.5588654625879954
-2.7069262831848384,-3.1573576906058496
-2.705137957451583,-3.3480905289941942
-2.700895519025752,-3.78682298511867
-2.6945816645077736,-4.225731557422641
-2.685659215615292,-4.698773305008949
-2.680363995211158,-4.787998044898037
-2.6790337861133215,-4.824304918697794
-2.675564677977216,-4.8129635932673365
-2.675256678980882,-4.7467386311259405
-2.6732907739119547,-4.761334073102404
-2.6720163877210203,-4.771072581353353
-2.6709986531731236,-4.762718356915168
-2.6680067960824734,-4.692773409121019
-2.6493356334445557,-3.6471739060997868
-2.6418835977234205,-3.1764676592060077
-2.6222325898211576,-2.3266739160561523
-2.6141975789876906,-2.1822008280843463
-2.611727073566912,-2.2372599391150376
-2.6117021347401828,-2.2185244150177965
-2.6062776443315117,-2.2628571953733547
-2.590055762787122,-2.7257903952500886
-2.585509665590603,-2.884382613418839
-2.574366554741445,-3.383549459989911
-2.563644259075919,-3.7209286890574824
-2.558523372220254,-3.799568705777966
-2.5563348633282152,-3.795946905363662
-2.5531728135240765,-3.8507805490033182
-2.5430725238860212,-3.6554379243414044
-2.542742651713483,-3.684476170226584
-2.533595225333227,-3.220203357522621
-2.525937987989431,-2.676144485006468
-2.518833799716656,-2.134083904130051
-2.49996265090716,-0.4354230064810044
-2.4995147028961595,-0.38525064927452063
-2.4894520038348347,0.4177996914332529
-2.4867951296835797,0.5793139507398466
-2.4774823531574444,1.1244353243365006
-2.471544357194678,1.3517087858797312
-2.462626525203562,1.500215183131122
-2.4529163164392296,1.4132319270455025
-2.448774274001435,1.3309841786549912
-2.445276380812741,1.2026712945201667
-2.435474820369312,0.8537436401400075
-2.4262536471104346,0.5174589141167388
-2.4235492760967494,0.44614376735690575
-2.4189300099445727,0.26374555454629683
-2.41761186066652,0.19908147810165347
-2.416906491240109,0.17149480867702932
-2.4090856590707297,0.029413597547012837
-2.3992321836295654,-0.02279765391057851
-2.3951141250531602,-0.03675965272262837
-2.3800498393003537,0.44276095471255134
-2.3739096386050678,0.6387785431782314
-2.3738080573454203,0.6975348844008927
-2.3733442417494683,0.7232112255106674
-2.3724972673845905,0.7585648276145034
-2.370025602215378,0.8777902654645445
-2.362890867551429,1.2693744161764045
-2.3560474868298606,1.7056425113457416
-2.349092712124705,2.0556367386659056
-2.3469709703501573,2.116837324711606
-2.3461726665225786,2.2417436720123125
-2.3448205169000502,2.2845982043787534
-2.3320045833106606,2.8037551009569945
-2.315037742022123,2.9085187070996255
-2.308523588516615,2.8284472390902557
-2.3031593863329736,2.7061619727748263
-2.2978959699193586,2.492812039382939
-2.29410237404461,2.2668541159677926
-2.2902499526907363,2.082529883716886
-2.29024366661873,2.1261044734145225
-2.2879507838961235,1.9758410283441115
-2.2867420929204583,1.961490165407443
-2.2794414487412666,1.5442159965979532
-2.2772551671216528,1.3533859798389603
-2.27344732832759,1.1536563124193155
-2.272513819285065,1.1299175385263382
-2.2499890271809266,-0.16655988145570785
-2.2449092199854244,-0.4140065590502271
-2.2216017866136717,-1.3754324222642695
-2.2108438677370357,-1.6847819963003454
-2.208606070414784,-1.708616972622576
-2.202893215227458,-1.7826636632500459
-2.197026721623164,-1.7907283955240287
-2.1925190201290454,-1.823936319182171
-2.190039683897443,-1.9280553984102626
-2.189057763677499,-1.8825899227073382
-2.1836452975252456,-1.8217479622806285
-2.171215703643303,-1.5992652736137527
-2.1696296891935645,-1.5982080513632524
-2.166696147694527,-1.5274419062116549
-2.1651138261330165,-1.4299102094577592
-2.1651065829371943,-1.4336189454631634
-2.1606487538618935,-1.2341492967866166
-2.159427885012872,-1.2246438557438535
-2.141904963108651,-0.2038311029627351
-2.139720521621917,-0.01831678660721804
-2.133114603574767,0.46479543070510426
-2.1296359106604426,0.815457891641756
-2.1222846221317617,1.413144778156288
-2.117624223158668,1.7819578748001914
-2.1150265448724266,2.0243990154208613
-2.110695598469838,2.400575287576981
-2.1088190173319576,2.502491411864649
-2.1024524408315086,2.9996020783813244
-2.10088106929546,3.102654192927171
-2.095520597235949,3.386695450493954
-2.083997899252318,3.7925043284620874
-2.0830799742057433,3.8731678880223166
-2.069517208186688,3.774600673831206
-2.0576628192634416,3.2209418420255074
-2.056212675514331,3.1481363011176
-2.053448356058972,2.9564556873549974
-2.0519983863796174,2.795872628193452
-2.0306650419593373,0.6389884659675548
-2.0227309046696824,-0.32009990819481515
-2.0160276843295453,-1.0422385814386252
-2.0096728194063207,-1.6921158312302058
-2.0092217275903863,-1.794914852420215
-2.0019032638306813,-2.4268022661271367
-1.9951559038758793,-2.86209158747031
-1.9792046750540537,-3.413355012964572
-1.9513548208203675,-2.715906891089827
-1.9429676429349751,-2.1074744148763966
-1.9264711691194194,-0.9017250227001746
-1.9238182447267214,-0.6554753064409115
-1.9217817624667366,-0.5156064526872299
-1.9198571517605185,-0.4253019119551437
-1.911053542920125,0.20723595607585343
-1.8926061884423653,1.1881633212978953
-1.878084003848016,1.7541670950040638
-1.868014207265321,1.9981849817276631
-1.8670871286283603,2.034124687001054
-1.8568923126465628,2.3162072316322684
-1.856577046367953,2.2966249927978653
-1.8552427129381879,2.335629055347658
-1.8523136560931122,2.443076014014527
-1.8452654011222118,2.5254930445900174
-1.8313453473769536,2.717285521078452
-1.8182658455432654,2.83792019401795
-1.8181740799958745,2.8100556979717655
-1.8132939047127785,2.832191024131225
-1.8058577883229026,2.757561273931929
-1.7989919667564873,2.619410245109046
-1.7981931681565715,2.637414518549088
-1.7974157885517592,2.5832992639353827
-1.7948865600693091,2.543604908104975
-1.7894282130347372,2.354065426711789
-1.7832645094002724,2.222722062239936
-1.7820768503034705,2.0894439089464063
-1.776425434632932,1.8249980070321672
-1.776097982867418,1.901832596194742
-1.7731919844484807,1.7376113662558228
-1.7613072344354292,1.2194802714946738
-1.7547163053786399,0.9611091175583001
-1.7542256508338776,0.9283483654918139
-1.752222326859077,0.8238659948918783
-1.7515175791153337,0.8158976183958075
-1.750134262190635,0.7623789533014733
-1.7447535477685383,0.578652346985714
-1.7368833116155622,0.2731102634883319
-1.7348688819608613,0.29196624203066507
-1.7321239565592055,0.24128521624220958
-1.7313134012658475,0.3152568498234848
-1.7311458414345322,0.24462097323487134
-1.7215298112571011,0.16691684250335698
-1.7211783040580826,0.1380380158740834
-1.7191908588370566,0.17353867518245272
-1.714823735420199,0.20516371699125924
-1.7086971257561128,0.3109676791128313
-1.7066960545881966,0.35235543292532573
-1.7008382307457963,0.409698927658163
-1.6790327337767688,0.9403044301255714
-1.6728473075206698,0.9900097335678659
-1.667562134709958,0.9457602763879343
-1.6639933806220415,0.9127560595490475
-1.662076931713172,0.9160066315759735
-1.6598412323653184,0.905963056879368
-1.6595057966263393,0.812203315274008
-1.6567592347927769,0.7695215979773856
-1.6553930703693922,0.7573718121663712
-1.6425974301783441,0.21966429325072379
-1.641449795819748,0.18507189787882644
-1.6332194164281066,-0.37050202239696134
-1.6309021916733923,-0.5415721461596947
-1.6227729270805562,-1.0439627835975174
-1.62191203649749,-1.1243593831353316
-1.6195079569832278,-1.2509741642835281
-1.6147949573984837,-1.5691774963144354
-1.6138930545477495,-1.632902748449208
-1.61290250389695,-1.7229065705806603
-1.6063126525831062,-2.017193901211698
-1.5819381657880016,-2.2082548915415683
-1.5621062101308414,-0.8414049320453901
-1.5562388708388502,-0.2502034901529151
-1.5561630133369102,-0.24569031941829872
-1.5549980734111355,-0.14445106183096662
-1.5428238799286977,1.3430742849835673
-1.534157937234481,2.37333355991942
-1.5295579856543455,2.832386089592711
-1.5282241920594886,2.970432639187843
-1.524578207075862,3.307188719566634
-1.5218641013910554,3.4817607294974864
-1.520714577613215,3.5410781528395536
-1.519275353322086,3.6893481794961196
-1.5176827085263638,3.7887767399900945
-1.5169498811077198,3.777995535907268
-1.5073670833705803,4.120494758168296
-1.4877276144018292,3.2615144529493962
-1.484923929132206,2.9993349589834453
-1.4800559479380127,2.524705203810296
-1.4797538205972238,2.4345695044325595
-1.473773497209025,1.794705739005582
-1.465813618728925,0.7230875902279102
-1.4646432820317485,0.533677983384899
-1.4566315016621016,-0.48047899978468056
-1.453837289114019,-0.8228610382383856
-1.4469639576023101,-1.6467703877927344
-1.446955409962415,-1.601201066913362
-1.4259417980002025,-2.7961479943750893
-1.4247500470533951,-2.8910150251848425
-1.4186141672731516,-2.7456154002959945
-1.4091532758888279,-2.2835295552021164
-1.407271603176493,-2.18328972992157
-1.4005786506189466,-1.5219573426420774
-1.3841411711867846,0.33430190178683783
-1.3787554046626251,0.9524141479980892
-1.3745514090922724,1.3970423607843983
-1.3731007493495597,1.5896781291312003
-1.3675032143755423,2.07122099840038
-1.3669305829871155,2.1751997224354573
-1.3507264245955861,2.9258464246168314
-1.3449696256025525,2.893241709911011
-1.3444344398275963,2.8962180153173622
-1.3378248830997106,2.6514308939135236
-1.3375482977206061,2.600976432102159
-1.334271725924528,2.4214905979549823
-1.3300687670128335,2.1555502389659598
-1.3165788271448224,0.5475359905720361
-1.3136009016138595,0.17509114934192546
-1.3123300860432987,0.013877841188204936
-1.3068797308223417,-0.6737407124700892
-1.305166535542539,-1.0051451139444836
-1.3033713520044599,-1.1840270071905987
-1.2995958566997918,-1.7245847113782384
-1.290816115753502,-2.8483421982842207
-1.2854763852292854,-3.4821752373350945
-1.2804437068690162,-3.8954067518618323
-1.2798549990854062,-3.943339104813865
-1.2791561560730766,-3.960378878927152
-1.2632633542629839,-4.797766298657258
-1.261259288336053,-4.739191549038711
-1.2602524415972731,-4.766472687471837
-1.2600918700062782,-4.842970949783171
-1.2556167640794182,-4.792498267684568
-1.2509228877157395,-4.703768277210996
-1.2495448867537629,-4.64337507226454
-1.2411427416549292,-4.293364870576484
-1.238930967412739,-4.213748296027738
-1.2246171189913722,-3.351736676165651
-1.216005657148856,-2.7698874473552557
-1.215987452635739,-2.842179912671499
-1.2146022927847562,-2.769691173867271
-1.2096170788380038,-2.53099335885671
-1.2067534050593445,-2.465482023408699
-1.2028490706999282,-2.3438681400989627
-1.2004280333920407,-2.3035791187380834
-1.1937054887253906,-2.175420378381194
-1.1913405900222873,-2.270621713453057
-1.1880742449318589,-2.237545289429844
-1.182298329753817,-2.3001923626990943
-1.1791496397578383,-2.4554124398067327
-1.1733758613612382,-2.606955131179612
-1.1686464290815892,-2.8023415459061494
-1.1483222905664328,-3.65537830725432
-1.1453650119275585,-3.701487203346086
-1.1401332553676526,-3.7684071159237553
-1.1319858453832485,-3.798482011691583
-1.1280997337088052,-3.7237172490580894
-1.1279954462324753,-3.731440934270032
-1.122728402143133,-3.588872953335213
-1.120149700251706,-3.4845581803099397
-1.1149760033602305,-3.2278493027570185
-1.108345413467545,-2.8107755424531082
-1.1078548883472672,-2.7822304939321145
-1.1060208444862691,-2.663065314928725
-1.0933338352377924,-1.5636358115467373
-1.0903783571656558,-1.2758883411039117
-1.0864988166702574,-0.8937109344162212
-1.0852076698483848,-0.8793810287775378
-1.0847512591745028,-0.7394316304220935
-1.0818901835207126,-0.5120924594370613
-1.081378374609308,-0.5037417692615145
-1.0785910641441399,-0.24764460244578132
-1.0673114450338417,0.6086656027584991
-1.0626367418908034,0.9215827322297069
-1.0510465224549832,1.3674927937042125
-1.048047227056193,1.4201437446763272
-1.017691723836771,0.9414308439376997
-1.0169087183407193,0.9105149736786198
-0.9991168198198435,0.20140511950754886
-0.9702589039424621,0.0833945274331289
-0.9622435553625612,0.3776275473121037
-0.9617195053886656,0.38830192026529775
-0.9532424179222723,0.8243276710568073
-0.9508876164826829,0.8719331019371312
-0.9469803455998607,1.1150441819887884
-0.9451927688907826,1.2317466454226864
-0.9438387797020065,1.2962173359650915
-0.9433733897605769,1.2957839651397285
-0.9432486390172952,1.3068912632976577
-0.9424993756681066,1.3796271427623787
-0.9356805156696564,1.7131952668825332
-0.9197622327262223,2.4714869277369864
-0.9185891830247828,2.559106351174609
-0.9083828826139575,2.887613919580213
-0.9079995062895376,2.8765984708180086
-0.9060665076496681,2.8506912804405466
-0.9002051972669336,2.964254302740323
-0.8990836186965385,2.9052170075639605
-0.8902082661775084,2.8655460398294013
-0.8890505000681079,2.7904599213426846
-0.8844633151637895,2.643499403620855
-0.879766333872841,2.4713039041052256
-0.8676549147177282,1.9458041391291971
-0.8567065674891214,1.376921347233692
-0.8477873220735761,0.836015018133761
-0.8473964862876731,0.7823983635379474
-0.8457099486083752,0.6871904225297385
-0.8448435008302457,0.6389187063885472
-0.8405003411982044,0.4160147581601929
-0.8308826639709963,-0.16265512317153055
-0.8273156437132196,-0.2910608243688325
-0.8229839465437676,-0.4443314736102508
-0.8020448940944247,-1.3474919105155034
-0.7996865207025476,-1.4852521425916076
-0.7983164206256586,-1.4851870556870381
-0.790326917187528,-1.6857446865479002
-0.7703968091532829,-1.848841963588053
-0.7557357496993249,-1.7262509169784672
-0.742284611038992,-1.31187847982778
-0.7350997354709374,-0.9712445845367838
-0.7328861874678725,-0.8634555068776354
-0.7314052270334348,-0.7715037842495938
-0.7227999151272346,-0.16530522787849608
-0.7209172666826036,-0.03543098405179502
-0.7169406235304221,0.23532170523588264
-0.714914566564838,0.40120951745576033
-0.7144001976542795,0.42821532764205233
-0.6996279287872174,1.7109965188073406
-0.6943231863816268,2.1350480702047236
-0.6900039625922516,2.428194027863404
-0.6862959342723078,2.7434671388361154
-0.6839788320643505,2.93054151345385
-0.6681358351257423,3.7198939986569117
-0.665354426710075,3.761493236151653
-0.6640010044028024,3.8629396274283825
-0.6557360779446118,3.8840864351465316
-0.6444993479333583,3.5385745995685802
-0.6431762423144427,3.5359590692983605
-0.6326254317455913,2.8166129875590875
-0.6320175645018589,2.758848353634273
-0.6310355989912853,2.66354165965132
-0.6195310715317008,1.5183411968492755
-0.5942862904508948,-1.2786357500173677
-0.588020324371068,-1.9595582745239246
-0.5826901740962431,-2.370425076519085
-0.5661838678481113,-3.376308291021774
-0.5632587361254147,-3.3866795105128036
-0.5608635103760098,-3.3937951024137116
-0.5585278716875566,-3.4424759579856263
-0.5584680460006721,-3.4863991451445253
-0.5581050562849685,-3.4973331450154164
-0.5568212955702876,-3.4512240619602665
-0.5488227181304297,-3.418865373645566
-0.5400198445496844,-3.0630298539012624
-0.5338175578329021,-2.750033381897369
-0.5334713050567528,-2.763458596297216
-0.5271751337577593,-2.298689671676316
-0.5219466719467567,-1.9755507759466822
-0.5193446420118395,-1.7576305789948046
-0.5168019035526479,-1.5875143282106399
-0.5120105736201896,-1.2249026245460373
-0.5070227548640944,-0.8409543395993453
-0.502457985028042,-0.5393713940988774
-0.500503031054703,-0.44024197461699865
-0.4938117439621834,0.013906184076591735
-0.4914343534569623,0.22088335306429793
-0.4899930969214905,0.3201655458585951
-0.4803082358362829,0.8732694880884825
-0.47830081545049286,0.9881900911706818
-0.47799727999045105,0.9780866104624489
-0.47302163467767855,1.1832504528707077
-0.4637968554407399,1.6096175295237716
-0.46227900307900605,1.6389554767357124
-0.45581717555326007,1.8462729293761266
-0.4508484710635585,1.9721785324216927
-0.4484071077438121,1.9950499736578229
-0.4204500868803738,2.6132246038681224
-0.4116519324282817,2.7054593491436756
-0.4084469639335273,2.8144991135650432
-0.40498572268280597,2.7402311239705193
-0.39889691165744523,2.826052241168424
-0.3926734247392947,2.7739258248915144
-0.3925480738875695,2.8463217906848226
-0.38737323389802114,2.779044830272109
-0.37164649076357215,2.4243494554208365
-0.3686199974665296,2.2863523935451573
-0.3610311779499531,2.0548145088960634
-0.3511478937361918,1.646217220880721
-0.3438888502928865,1.350773913810864
-0.337326532293309,1.019235122324237
-0.3366675381038884,0.9453638951524266
-0.33342972057438613,0.8578513895196345
-0.33333410289657994,0.8227496066109559
-0.32875525219740886,0.6633088476597288
-0.3140680870005026,0.2520823044593711
-0.3088361459651816,0.2473147364234507
-0.29658165945837833,0.23274115102162754
-0.28535240237022386,0.31147341471601786
-0.284991297964452,0.3628258253531665
-0.2845166483337995,0.40592548998507477
-0.2833882366984142,0.3847737003219516
-0.2778496286955052,0.5270737637411529
-0.27734716677377413,0.5471148443120594
-0.27466308127807215,0.598239438207979
-0.2684020221538379,0.6845489924076592
-0.25835732683935486,0.9070405383048454
-0.2557164815285624,0.9128257117914711
-0.25530214189934597,0.9383159305197227
-0.24717051089368702,0.8909996844692019
-0.24486956069125831,0.9639155774263561
-0.2392297016469831,0.8480235668036887
-0.23912207341780434,0.8001202454931495
-0.2324556223597285,0.6351032244675657
-0.2282927752773043,0.5231274997300348
-0.22094439202203864,0.1287679877049578
-0.21861439134560623,-0.05115887837910236
-0.21807602426440642,-0.09735661595470937
-0.20763466412878584,-0.776240715265614
-0.20544250854590995,-0.9166809830945924
-0.1994537501613518,-1.260155822986983
-0.19305476136323874,-1.740596059573431
-0.18688857121632463,-2.034980522330147
-0.17124711581273822,-2.4074682642043648
-0.17059394718195087,-2.4466499124308925
-0.1693967242251464,-2.402635343388253
-0.1693811663487721,-2.4009074256881604
-0.16486696150859714,-2.3486935425339084
-0.1596226918438921,-2.1742412689439994
-0.12372834479280259,1.308010997885325
-0.11981970807649311,1.7916668930792194
-0.1188980860388833,1.893694695236011
-0.11747622684599834,2.063285920737478
-0.11660453479594146,2.2181324621722505
-0.11463066953686063,2.3666082366291565
-0.1133064168535638,2.4975573323521703
-0.10889992786778713,2.9594355201886864
-0.10749893088606388,3.0959838347440356
-0.09993260498138135,3.654975258697049
-0.0913390261051008,4.029971164841688
-0.0902792620603563,4.065378790642321
-0.08884701325488109,4.071424328344614
-0.05822240451845939,2.273838691090045
-0.03993772131227935,-0.176477785559698
-0.030008873136884162,-1.3252136123185674
-0.029870583728519584,-1.3609375495982137
-0.022968437792047602,-2.0251712060990332
-0.016942092614099735,-2.48677324933756
-0.006689528901389075,-2.89829920366967
0.0035544403660230373,-2.690728438809307
0.008339471962421463,-2.3759374826734816
0.015043419881911824,-1.7933504687246
0.020750839488334893,-1.3415810152317138
0.030099805559476334,-0.2578412194496615
0.03035645358736705,-0.24874424246801566
0.035386183287341666,0.3960241626653771
0.03581163112813179,0.41690229283626246
0.03701160368415568,0.5415234919424303
0.04365159590356482,1.3155578608230127
0.04703884193117602,1.6154642028728066
0.04950495079974271,1.8447207361156381
0.05320655005306296,2.22006287776039
0.05982715650715775,2.659048496189483
0.0738928868825246,2.8934934020175027
0.07691507941375697,2.809820165329443
0.08785554258906236,2.17966903303057
0.09609328589062294,1.3603073316038088
0.11344439055313416,-0.8386824197399261
0.11731102169750107,-1.4139291350095995
0.1219672703509862,-1.9808194582776708
0.1259702070983133,-2.5752271424297586
0.1276674944885423,-2.7556878150011137
0.1340453381677671,-3.397212174322137
0.13837800428371105,-3.9006142329102045
0.14291554979594645,-4.202939861594738
0.14768923159610114,-4.5114566748841405
0.16225838712562846,-4.8355811064556296
0.170269853850745,-4.626225886183498
0.1773231416070562,-4.341635574769184
0.18857789354856447,-3.6748141072521876
0.1956469383453716,-3.2463866620798005
0.1963047199462178,-3.277817287757951
0.1995201777004736,-3.004654598133997
0.20360645442810554,-2.828288154659573
0.2036579872689388,-2.8117884910023094
0.2084799436395559,-2.5681607752807505
0.21297086042022606,-2.413146057343989
0.21535770872914162,-2.34493502198785
0.21816401877707392,-2.3155634441593977
0.23193674295791222,-2.2135029716314767
0.24002814745305745,-2.433042707669027
0.24006220569469328,-2.441637490830347
0.24301670921363616,-2.498346996777196
0.2432154083669964,-2.528393480993026
0.245440715026918,-2.5986388768707274
0.24689667478258803,-2.6517890656569794
0.25644783683491434,-3.0349760373336196
0.26289684023591686,-3.3602142871926435
0.270968789774491,-3.594409714374098
0.2737930813784253,-3.7089732187223032
0.27854798081858956,-3.795858889431177
0.29327061607513016,-3.6893723824981337
0.2980146979857383,-3.486534684448138
0.3098544590767638,-2.863207785098575
0.31742670228005565,-2.3374130085795812
0.3178367680190268,-2.3149146303177113
0.3264590962631244,-1.5253378498430805
0.33039967814515236,-1.1544320186542492
0.3443527621206064,0.018070629153076098
0.35357828411470393,0.7538480769995234
0.3539096250852398,0.7625987621935256
0.3540793533572808,0.7460334708881179
0.3562690468783076,0.8719740048545361
0.3620395572924302,1.1943171913639017
0.37364465630961563,1.4226548364589697
0.37994067685413224,1.4906810442692706
0.3807543020831812,1.5243942405044144
0.3871297970613963,1.3527580184516876
0.3924937935340358,1.2121010662294067
0.40379895884584993,0.7935137754369467
0.4132435008809545,0.5173975029702196
0.435888230982723,-0.054643044815828795
0.43954273376035946,-0.017050518720694144
0.4417470016131215,-0.03433638151073029
0.4495117520637324,0.1692907559865573
0.4533232775007825,0.14543171861228105
0.4547079713039568,0.2558813390877155
0.4626908174378759,0.6185896475655296
0.46407633928047254,0.6567605414583523
0.4701768900751446,1.000037229258081
0.47634557586694903,1.343150036704016
0.477670548370714,1.4421958741280265
0.47884986117922956,1.4863401818384747
0.4788964462735219,1.505903569818714
0.47913199648440186,1.470415663766502
0.4915572458336692,2.186464055139081
0.491773774193212,2.2103512732838237
0.5022348523660725,2.6202195425833446
0.5057838757855997,2.69901406726432
0.5166088904101698,2.9017926887405374
0.5189415767560277,2.953941528553461
0.5194649273285075,2.9304934015311366
0.5201679375683756,2.8818983395766806
0.5215036791375045,2.8838552256911623
0.5311527720000573,2.7312369952513924
0.5426767917560786,2.3847550077352135
0.5440822943909165,2.370296105853922
0.5444048131600461,2.3550049857492708
0.5593237714847623,1.571143499389065
0.560583442331466,1.430212269213258
0.5615051329841281,1.4553474604370003
0.5643522485982797,1.2359137307324743
0.5678553096883139,1.0172960424777788
0.5700023061255584,0.913751311245143
0.570149868776082,0.9236316429495633
0.5704535328177771,0.8281853301395448
0.5746205228601751,0.5600081465710329
0.5780265942095069,0.4276992542455379
0.5783365499089266,0.37511676629292634
0.6049644380233081,-0.8850679804237965
0.6072454074711242,-1.0519498731515673
0.6343705480202804,-1.755889072949395
0.6495439117142632,-1.8554099367106922
0.6551314672785375,-1.9103744396289901
0.6630891594723853,-1.7551741205041322
0.6717697861087286,-1.5624126112220211
0.6793608069410677,-1.1869093370802923
0.6826715308544147,-1.0176732961020887
0.6887739298096847,-0.7083188390811708
0.6922002337702091,-0.4614275259563342
0.7099943745918242,0.8949021994763288
0.7128757985042258,1.0879038982862967
0.7319916140950733,2.6675104048856975
0.7450025469063237,3.46703715107908
0.7496932666352247,3.6860181024089624
0.7652053741168103,3.9074858707697047
0.771573645532575,3.735627521032858
0.7756182620059033,3.548972532350629
0.779251350311049,3.336317287795053
0.7845576379640287,2.996356077001436
0.7848153154829065,3.0163713130818155
0.7863310832638808,2.8880313508362074
0.7874109819173913,2.749809170654398
0.7884366597280703,2.6955816093145226
0.8233348097378999,-1.1490274950269916
0.8261156598964692,-1.4370343257398301
0.8516017635874142,-3.2721180353957355
0.8529618905995662,-3.3029765083066427
0.8617679401689364,-3.4482593504591863
0.8656644820642274,-3.4162351966184197
0.866262863447032,-3.469575210517622
0.8788544446497166,-3.1109588224920093
0.893005454992756,-2.284586464238632
0.894103228071399,-2.2237705021900145
0.9093442923029085,-1.1018750755419846
0.9127743774563255,-0.8530949794934153
0.9167628681520341,-0.5465615656201103
0.918625121484248,-0.4286443258197423
0.9188038256932489,-0.3979080545840164
0.9221498308539275,-0.14465291349113524
0.9275039742602447,0.22181827666143444
0.9292394231552366,0.31769617250465826
0.937341224509542,0.8025222196789873
0.9513553580263667,1.4464664584221305
0.9515338365080632,1.420877674458603
0.9675699558517872,1.9639550045141676
0.9696745756903029,2.0215538574454324
0.9758430104960598,2.159043742163047
0.9798771074836221,2.2422078343207925
0.9815998866303719,2.2066252004152798
0.9990003270853602,2.6155393125198145
1.0038835430561814,2.651322425642279
1.0120974520731192,2.831445286207033
1.0121755255850013,2.752109428896552
1.015179866705834,2.724872944477675
1.0210098644120675,2.8000562750642337
1.022424844167766,2.7782259547060564
1.0234661797871247,2.8332854242694405
1.0238343447045848,2.7841352352356465
1.0303431056011334,2.7287748078199794
1.042129324491932,2.5959866255004562
1.056883103044914,2.097058502674599
1.0630780135843292,1.837639383179521
1.0777810390260543,1.185474770345569
1.0793380707392979,1.1190900213141317
1.0881407482085717,0.7558722724767586
1.0895135093799784,0.6805378276910742
1.113821018170877,0.1929764604936884
1.1142533142585629,0.18512487905227887
1.1181048133142184,0.15733267609983032
1.1329445734530514,0.2929430305972255
1.1370135495588238,0.3761604336865293
1.1398235974305901,0.4779037031263524
1.1489380060639265,0.7290117161354027
1.158430466724921,0.9676662192325436
1.1612137722064242,0.857814194983392
1.1811460468407047,0.7666166245031896
1.1938820574901987,0.3629983988424593
1.2002295320864498,-0.08081787764024032
1.2066649719997145,-0.43063708028022407
1.2095747424660024,-0.639021617739178
1.224367814315098,-1.595747716341097
1.2254137976764605,-1.6861292117376319
1.225744138333221,-1.711248257026602
1.2267046164404398,-1.7712985376592467
1.2317603386040714,-2.0239769111891643
1.237800123806327,-2.2620128795237386
1.2450308346460215,-2.441207653533814
1.245168612889584,-2.4265781723452586
1.2508492983817447,-2.4080639772812193
1.251074580155782,-2.4080319538900947
1.2530800730988405,-2.35348156078713
1.2568921718997235,-2.2435164774400205
1.259032339063948,-2.1684789058414857
1.2655766133573412,-1.801401767308523
1.2661316316407856,-1.7036204954773297
1.2673632371483796,-1.6751778140769003
1.290824419122793,0.7406990077937973
1.2974192245509473,1.5274859261298928
1.2980760862373106,1.6581280297117031
1.2995576383180456,1.8206211361693263
