n_harmonics,base_freq,magnitudes,instruments
9,1.2410040730407021,"[ 1.14279478  1.32774342 -1.77368613 -0.17023532  1.66197199 -0.69797472
  1.06416215 -0.70746611 -0.37078278]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-0.15591108615120053,2.3013222330275735
-0.1544026136832013,2.3560588354177474
-0.1256779755477151,2.254938585451858
-0.12381051092203066,2.2328173398038724
-0.11939704495242598,2.199575121803269
-0.11284639338066338,2.1457805519635884
-0.08983660579647346,2.0673273476333858
-0.08917485891164434,2.0322661753292035
-0.0818169135870388,2.0071164727857695
-0.08123633671026731,1.9906578188359865
-0.07877106263227995,1.9807613992647255
-0.07272396348681465,1.9240717760866062
-0.06478819119032853,1.8263375618219717
-0.053939449260748784,1.8065302500942901
-0.05385844097560222,1.7882897248823593
-0.048472778450501686,1.7589636583161863
-0.04534979816682849,1.715600918222982
-0.04534572141496529,1.7662310217920387
-0.0441548724404317,1.7047333053413294
-0.0435255464865234,1.770194784443555
-0.03929614887988375,1.7034376535480333
-0.024474099936487193,1.6207613362627094
-0.023813380968419118,1.5762143265024258
-0.02346583878107289,1.5593178285687086
-0.018347529715383448,1.5970204593248596
-0.007367661610226506,1.4686128185897935
-0.003230933656643842,1.4164842733933771
0.011625075385205186,1.2479994844267026
0.016978519358063604,1.3242424433781712
0.024795604343704092,1.2784869721464314
0.03923166048302962,1.174918384765413
0.04497494977483818,1.1612350800614057
0.050594251060416706,1.13385967592456
0.05849133300000631,1.1045472360970432
0.06939608858448842,1.1078550639721834
0.07372749839990878,1.059437792668285
0.07454885148444479,1.0285805646948243
0.07719142262991951,1.0664904645053923
0.0855861013914665,1.0307702022565814
0.0916151863089496,1.009285141833358
0.1121450430932942,1.024806050878106
0.11864817190719812,1.0382575063341777
0.11899570795065717,1.0290904574359017
0.11927964520551804,1.0605670092582908
0.11968465974889053,1.0246318104242196
0.1305764340325073,1.0701972238534818
0.13356116991129774,1.0162779222963136
0.1366313316784713,1.0143747459658692
0.13743990148882324,1.0586944272313388
0.14183027544143822,1.060058176081696
0.14753670396408447,1.0806325316688914
0.149451746851188,1.061869871827892
0.15005061889757076,1.0767747049078429
0.17810567226588203,1.122587637553459
0.18696174505004493,1.1218802345979666
0.18963576990480258,1.1674897195745744
0.18994314263799783,1.172727560234474
0.19819200761248013,1.2029646590827463
0.20221416208699683,1.209790402223578
0.2069392034312969,1.2371655319137023
0.2078798440696259,1.223620489451799
0.21081356901217685,1.2135703570687897
0.21118368742477234,1.2281838562984309
0.21169648698319943,1.2614045737967507
0.23091505960728176,1.3171776788920906
0.2388834579298047,1.3033922891073741
0.2449792195292022,1.3192048588838643
0.2453696436763293,1.3342781302590676
0.25997729386397594,1.3581961695586902
0.2748677124783363,1.3603266441760005
0.2843860285700419,1.4353664510511892
0.2994339114472755,1.4414273451041355
0.3078251317241505,1.4368510990921528
0.3139840120256756,1.4248255522066193
0.316089091185332,1.4014035689978417
0.3214359877722073,1.4174757254821742
0.3220885550795174,1.406639211845966
0.32652227744356255,1.4026438717998633
0.329714271016726,1.407353358021309
0.32972528471703555,1.401838581746009
0.33094201563458636,1.4181698518295516
0.34773471345194107,1.4247248204067806
0.36670020487359833,1.4049259843407778
0.37056392802304217,1.3813639884540412
0.37209823543440557,1.3616335829124662
0.38215393980552737,1.3467242872652776
0.39319716774515623,1.3567011083199991
0.3988745516133587,1.313032491077962
0.40072574188834764,1.312539560924385
0.4019471321432295,1.2667312619948703
0.41253962856894866,1.2827987428742516
0.4139211344213809,1.2528915484848349
0.4258146890963408,1.2697208566748608
0.42730445295610053,1.3077636137167392
0.42902611343699526,1.2797914087782132
0.4293475160858433,1.238946599365471
0.4305665213559191,1.2404019029759878
0.43156828191770247,1.2417811294958945
0.4344428384473531,1.2118082945533872
0.44231587644618386,1.234917565701853
0.45022767729993296,1.1965080614703256
0.4541243119063534,1.2157769826653646
0.4563362115453522,1.225650971797338
0.46006770059626323,1.2032268546051765
0.464760580622817,1.2064007266775358
0.4815271419172076,1.2014227202481251
0.4843420527005704,1.2011956215791355
0.4847997722456654,1.194334355227965
0.5065107337766852,1.1492506804521332
0.5134232911268439,1.1844743307585879
0.5227416042021913,1.1892311406472922
0.5250481561700147,1.2078749852386204
0.5276276364096866,1.2287399445493203
0.5326679505469443,1.2051105327984817
0.5336126846748668,1.1480816163219583
0.5354615693368792,1.2046842070544286
0.5492599825037874,1.275578859348777
0.556146123924206,1.234375886121796
0.5594986458463529,1.2622038685686168
0.5720581645937357,1.2783877402760957
0.579549898453779,1.3493468967233988
0.5937163367156382,1.391260950501634
0.6123269501446407,1.5181798839880825
0.6209545288866769,1.5086032296387335
0.6220954730978665,1.5272801854686582
0.6268565820056198,1.6321208511012644
0.6304060195885306,1.5909657928803445
0.632326441591065,1.5792885986087422
0.6349661316999358,1.6031327651522824
0.6394845081586853,1.5812195670165776
0.647036164250347,1.6397544765457335
0.6475439914957644,1.661712557123066
0.6611893273534553,1.7470418999595343
0.6623206814393985,1.7595094785981982
0.6637899810068157,1.7791322121441648
0.666834873334297,1.76211132492259
0.6755053825418127,1.8162126929472078
0.6776219693369043,1.7963014313511554
0.6831881789152279,1.8646381255738238
0.6835966858417484,1.8346925461724266
0.6884206781055964,1.8506192731937792
0.6941044349799217,1.8637197475243616
0.7061812543163781,1.9074421092927218
0.7169770514169773,1.9531687666337954
0.7280635220510918,2.002418034233256
0.7405635530651695,1.9271710330155922
0.7589628022042434,1.9186340634116046
0.7590351895790066,1.8961266692099492
0.7652119733536109,1.9188317268442816
0.7684389581246336,1.9030392415988369
0.7688147321226597,1.873697544708735
0.7915386315083168,1.798874499458031
0.8026471820057317,1.6831913093669126
0.8037157749231985,1.6526391239409333
0.8043016088763544,1.6422173491259404
0.8187676264668777,1.5156995845087713
0.8198393560910784,1.4828637077999505
0.8340877480572364,1.3069454520760984
0.8409480921996813,1.2148869024227298
0.8445919545920315,1.177112775198518
0.8506478467531271,1.01969533157291
0.8510794870276293,1.0525934593687605
0.8549537878750728,0.9783609362739597
0.8640369198962556,0.819344657267983
0.8655599375219252,0.8067994562931039
0.8760209887339432,0.5929903313579081
0.8774041033625721,0.5768376138729315
0.8889694725027812,0.33323216561637153
0.8931246068257277,0.26266081105030425
0.9013630639291521,0.12466481544848082
0.9111360708490479,-0.13106127457108507
0.9120075376558563,-0.15883728511900913
0.9134110499936936,-0.18005621674380226
0.921809486283137,-0.4088567666200724
0.9235025457929913,-0.40667773291166837
0.9242698854978615,-0.4939900710859829
0.9269409486455862,-0.4983740447716391
0.9276165786265946,-0.5381797689153874
0.9317069207143889,-0.6441097264866336
0.9324804962994526,-0.6759991976484421
0.9325883485799857,-0.6942184383221801
0.9345811109099262,-0.7084924725401777
0.9379185062060702,-0.7875627780393095
0.9596186670024327,-1.3567055087238573
0.9616334061565652,-1.372618901465462
0.970406620600869,-1.573037188304619
0.9833904789186896,-1.9198494676423135
0.9864627819821616,-1.9744124311141835
1.0055467029924072,-2.4859019603100396
1.0138737768423782,-2.6631711329048593
1.0204664441354403,-2.786453769692403
1.0209325278663917,-2.8014157769318513
1.0238641543190656,-2.8754980036014155
1.0254200731658392,-2.956175637322908
1.0287739188542018,-3.0307526304549612
1.0297043286911904,-3.0312915675453396
1.0310106959140892,-3.0468538983669244
1.036389586748757,-3.1637073545014345
1.0457147665013888,-3.3415309160445523
1.0459411280204094,-3.390512659534564
1.0468833911129893,-3.3455322970378414
1.0515889748122973,-3.470756832768528
1.0607860615031592,-3.60111848832543
1.0724914808191954,-3.825719350533797
1.0795460059262796,-3.9145526219925886
1.0844733846768726,-4.030474367813526
1.085050101693163,-4.015116785252028
1.090997921836883,-4.04312332403565
1.1126096312198097,-4.285768045796545
1.1231642870376444,-4.377777677623977
1.1246502614291352,-4.395116895201822
1.1343351020104766,-4.449989691705521
1.1350554444150704,-4.449951784436951
1.1356969243441863,-4.444171020672793
1.141368837174845,-4.413947110273904
1.1456038054559823,-4.47089811020364
1.1471596453253685,-4.434437768258542
1.1484932315904457,-4.452550612914535
1.1514887086222778,-4.468638681371841
1.1517581453682784,-4.449092801046227
1.1520325732791088,-4.467109748183982
1.172405151784183,-4.37406606875497
1.1758953822877576,-4.411946987126812
1.1913159726772244,-4.311730225556294
1.1952817389113513,-4.2485937751578176
1.2141190148617618,-4.0413225409876015
1.2187940948122886,-3.94665093120118
1.2335293217355048,-3.733153206770245
1.2377837917972325,-3.7247185024229053
1.2416802487489855,-3.622858725288924
1.2466127747861346,-3.526544627610142
1.2570241857716278,-3.3714065707099614
1.2572679250231227,-3.319073714317103
1.2637768223509447,-3.138002227437803
1.2741930255263831,-2.9420912921783904
1.2749020664263897,-2.9493473549232267
1.2931344028928597,-2.499956317085875
1.3134684336567615,-1.9769236674318647
1.322346669932358,-1.7718569777312934
1.3266219357084852,-1.6854479575795087
1.327392251572416,-1.623108478906758
1.3512054172870638,-1.017233797780127
1.3520857942423579,-0.9893650728379558
1.3581469577997058,-0.840590327081814
1.3601366016548315,-0.8024043662557107
1.3636044493031845,-0.6752719900057926
1.3668249132895678,-0.5411986858722523
1.3680003577343163,-0.5424412282990705
1.3685655509335959,-0.5656219243630931
1.370288054383927,-0.46623385927008615
1.3874961176555898,0.03417197735652723
1.3934299278584064,0.10850122141556626
