n_harmonics,base_freq,magnitudes,instruments
10,2.4254641463521893,"[-0.79810605  1.50169962 -0.4518612  -0.9678512   2.55896669 -0.17459025
 -1.26869016 -0.32726709  0.17561885 -0.8441746 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.655185100408813,-1.1718524187631063
-2.652888735510723,-1.2005404335205658
-2.640785952760216,-1.1997610029235404
-2.6343115455974337,-1.3386426292165243
-2.6342767228361192,-1.3160433663879008
-2.630793613527069,-1.3462128603590253
-2.6205319270460343,-1.5379540139511616
-2.6185419819342317,-1.5534058232224992
-2.610196614853999,-1.6980067437430764
-2.605102560785079,-1.7754439918470752
-2.6025601576329023,-1.8796097503967817
-2.6025257543161473,-1.8230108203243833
-2.6012395840438467,-1.8922635503541951
-2.5975967199062877,-1.9223955420604337
-2.5865875773222338,-2.12211788642491
-2.583055303929953,-2.174815916868797
-2.572120530756604,-2.4197846262729077
-2.5665965225929828,-2.4459347935785978
-2.5576108974232437,-2.5767791080194047
-2.5568743480553664,-2.6369623043515826
-2.5525032643243897,-2.6876033441996583
-2.5487463139654,-2.651886061863598
-2.544934482403646,-2.720599989950047
-2.544174404906336,-2.7400195798380342
-2.538489521420228,-2.783033920441528
-2.5327616800514097,-2.808474579171434
-2.5120897554556167,-2.613405027723604
-2.508919046772546,-2.5700455288154154
-2.4984887396377227,-2.4576431507041994
-2.4979064247827596,-2.4050677295269174
-2.4962058069047526,-2.36453410408699
-2.4939054476767204,-2.337172012449323
-2.4929567780981863,-2.3332046928130845
-2.4828197635761704,-2.109361178228088
-2.482445818276023,-2.0823797531458297
-2.4784023509177855,-1.9631878574790447
-2.4757420729992177,-1.8966946442121528
-2.4754294696261385,-1.9129942054157203
-2.472825044899543,-1.8451557562398786
-2.470092875000577,-1.8035630067698059
-2.465064317642188,-1.6835808200853375
-2.4569205758388257,-1.4225382857290698
-2.4524492269268707,-1.2995632508145862
-2.4410881956638577,-0.9632195316006344
-2.4397609610895072,-0.9752194518483916
-2.4258456700839113,-0.5704663834909255
-2.424567728979344,-0.5841679993216511
-2.4197882634931296,-0.43906119270167415
-2.4000854265113403,0.0036930982358516218
-2.398950181529757,-0.037108273432979566
-2.392818355028468,0.09523091912132672
-2.39240505527071,0.08237775474969172
-2.3843208467122743,0.17870217578830946
-2.3592647451782423,0.3273985467450852
-2.352772312679879,0.36330244085192104
-2.3503797225939724,0.37242882086296836
-2.3474890813538822,0.36339982792154474
-2.3369485448027354,0.34476781875527357
-2.325857197468392,0.32249614993589376
-2.3027366629653225,0.15783181270716495
-2.2963561116621154,0.12292803795840683
-2.282577172477552,0.08452946414929609
-2.279173715456375,0.04003974585874792
-2.275754373071229,0.0010772781577494013
-2.2693407602196567,0.01741618806922681
-2.2576606519724765,-0.004776577030561183
-2.2091978802220655,-0.013598617575783692
-2.2014175825847557,-0.02132035852355349
-2.1971504880846844,0.0036159832835785093
-2.19645236717009,0.012402850754748132
-2.1935888371222916,0.00264082279609845
-2.1889776952411975,0.05284085772455685
-2.184532058152923,-0.014313569306751789
-2.1842597314944006,0.01301072627002385
-2.1729578339197344,0.02713928535155758
-2.1669127290673127,0.012818991543480557
-2.1627364761176713,-0.0147249389807593
-2.1589110317849487,0.0066722085225364505
-2.140263069134293,0.04468994234968843
-2.1325658721787613,0.050055204285255506
-2.1149581608081665,0.05698975216944302
-2.113430192049257,0.05719162189781621
-2.1126306003917126,0.05748504729966157
-2.112094597498739,0.08414810749634055
-2.1094913058973646,0.10285501806671357
-2.1063934705634733,0.0922286892215933
-2.0980918937925823,0.1289066176284346
-2.093500968866506,0.15236739462923332
-2.0933503600711827,0.15241340942176546
-2.0879633276899154,0.17457323541859174
-2.0814022090040596,0.18198408547755363
-2.076364738582253,0.1865786676936822
-2.072647271358269,0.2589673700388938
-2.0609769921931456,0.3174948589918201
-2.0505141076362063,0.44482679869336167
-2.0482162358741496,0.43181537074919335
-2.0468303293345955,0.4496934338115231
-2.043136666149251,0.49713650212322064
-2.0423540324366503,0.5222113440960376
-2.0349206901675063,0.5927010654340001
-2.019318833087933,0.7233039900398377
-2.0150642838885373,0.7460832819653643
-2.001925655862028,0.7896128574001471
-2.001604032609545,0.8479172739486073
-1.9958304139683178,0.8582121657130509
-1.9929968828480604,0.7986291990485126
-1.989308240350404,0.8434421238313212
-1.9687741639971765,0.7581613072829688
-1.9642302451150513,0.6951378685636181
-1.9579418122755075,0.5793006410412657
-1.9558314190155717,0.5912317379213285
-1.950173339762989,0.4809054908956056
-1.9449435701487399,0.38195451555484966
-1.9291566326826521,-0.004592018473670606
-1.919525363292115,-0.26208839098684306
-1.906710979138297,-0.6836448559199039
-1.9002858539207539,-0.9174885887622113
-1.8998479324090265,-0.9271668170767864
-1.8945126051211014,-1.1479491789463074
-1.8925865295499993,-1.1982560470022
-1.8756059999584467,-1.7683830571144448
-1.8715971081543188,-1.9401557343689981
-1.8712619950697142,-1.9071330948749294
-1.866141520088363,-2.0919090439279477
-1.8648957574889033,-2.123032675681751
-1.8624594075357488,-2.2285107691472903
-1.8580414081155943,-2.271841240704345
-1.8355375782909873,-2.6142347717165224
-1.8347350049866065,-2.6408076295493736
-1.8322531793234822,-2.7200096534872045
-1.815758493973566,-2.5988131588056804
-1.8127790139011501,-2.564095110196938
-1.8103780399215281,-2.489777527034282
-1.7993941377346139,-2.2377405822133207
-1.7936102851435445,-2.0751087179512586
-1.7802383397038042,-1.642238502907339
-1.7729173194947816,-1.2357134533854741
-1.7720755106388997,-1.188192857245356
-1.7649908130961864,-0.8493339785431696
-1.7630392278606322,-0.7505745394791452
-1.761681759419757,-0.6578068645677
-1.7589824397148355,-0.5253827130542812
-1.7446431319447595,0.2734824043660657
-1.732144691967715,0.9707825495407575
-1.7112065184846281,1.9015238860689274
-1.7094573853666015,1.9284611348110783
-1.7089803174585216,1.988223824895527
-1.7069013393899082,2.0447246981398575
-1.6980428625592954,2.3671024013450954
-1.6929023463627055,2.464248314450065
-1.6903004068893246,2.4835457015627265
-1.6878152039188312,2.542536587122949
-1.6757877157856356,2.5688543463451614
-1.6704218482667876,2.5426748860096215
-1.6631197700621814,2.4323927048020155
-1.6629223289205546,2.4006026321957985
-1.6627956959631005,2.426460889880782
-1.6510867058739127,2.0616682817199745
-1.6477839398181633,1.9503694049544913
-1.6476030234967374,1.9249767971122478
-1.6424495716853043,1.7215936303295012
-1.6360300063382385,1.3903163823270317
-1.629190619790981,0.9887053452171679
-1.622427634361445,0.5646250519250773
-1.621238913761587,0.5080507242832631
-1.6132810325039464,-0.01478621747458202
-1.601266193281267,-0.8927608673774737
-1.5904018961860322,-1.6551295360212435
-1.5874234594596413,-1.892604062482536
-1.5852321671143002,-2.0465197025229713
-1.574484617945609,-2.7294262587147555
-1.5710630640601875,-2.931734551940361
-1.5528264883833256,-3.813564970739756
-1.5527583434898589,-3.8409388623617793
-1.5445516325496023,-4.054174824088046
-1.5390657591104753,-4.183094416539386
-1.5275526318870922,-4.263333563348196
-1.5231071423376001,-4.269698376128817
-1.5216786298625227,-4.232411897065946
-1.5074013249088472,-3.9581646698224424
-1.4858758978322786,-2.8256420492064387
-1.4801546325215962,-2.4635567207335773
-1.471568899211334,-1.8916047849101405
-1.4584386668887634,-0.8941940821704553
-1.4578940521866675,-0.8002204652987439
-1.455660872560813,-0.6504800669821889
-1.4525810430078878,-0.37716656163462015
-1.450153786075748,-0.16190699700872077
-1.4323762830450075,1.2136078524839973
-1.42978158841061,1.421628920540842
-1.4188409351818192,2.1821942791278004
-1.3984165393430756,3.1621412255805432
-1.3973237463525716,3.1608883561089742
-1.3941661507438836,3.2863318225605314
-1.3818551883889818,3.5162416511635652
-1.3742799587280785,3.503369454256952
-1.3714600571241446,3.492754793606158
-1.3624401565152915,3.339474471907467
-1.362419229285226,3.3640450088876874
-1.3611890917077172,3.335417757442375
-1.360821823183906,3.327224101614427
-1.34534743783903,2.769656084943763
-1.342375432781787,2.55944665404599
-1.3084866797321797,0.4788634270313009
-1.3045147629273848,0.17494132292290374
-1.3041409206599222,0.18172207819557154
-1.2987766715162494,-0.20410663809096832
-1.295525169062133,-0.40502775378023725
-1.2942926191307729,-0.5055099857364066
-1.288931764269077,-0.8692834559039349
-1.2874698320651872,-0.9711289388974362
-1.2863193407920315,-1.000607608742055
-1.2702384156578062,-1.9553907241611463
-1.2511377904016767,-2.682229740213925
-1.2431161367882526,-2.872559431854795
-1.2401394516787871,-2.935229922135293
-1.2383047763456472,-2.902935350513103
-1.2323253422262883,-2.9336885731353948
-1.2237761875787123,-2.897133025579632
-1.221486586412873,-2.8320338557168245
-1.2213198986607086,-2.8528046776403584
-1.2152142846629799,-2.7434337528284525
-1.2136550108333921,-2.6492810979884225
-1.2073068849803967,-2.4246987585835607
-1.2008521638294303,-2.22327738934791
-1.1871139141348435,-1.5533261043052355
-1.175029267386381,-0.8019875506024444
-1.1749938497735017,-0.8200511405064109
-1.1725340918703921,-0.6514031909453151
-1.1711275011519426,-0.5298613857838383
-1.1698755435328676,-0.44297906632061984
-1.1618086767628668,0.04803368662299469
-1.1542029123581894,0.5698889646846823
-1.1508351499805707,0.8244765196156999
-1.141418135120323,1.403102865477533
-1.1386625977280243,1.5368624635509645
-1.1291713311752634,2.067136118771885
-1.1262670116081943,2.2800226341908623
-1.1193971648185717,2.6508486737781527
-1.1152934510476706,2.8143430663758298
-1.1080007893323893,3.080408114011593
-1.1076800160331592,3.138977939891799
-1.1075187945685354,3.088603642499587
-1.1052799333675405,3.2429084514540283
-1.1034958854776409,3.271164991789291
-1.1028815067474265,3.2911391873284983
-1.094955535433326,3.5194042754005266
-1.0941410694072957,3.559445188292083
-1.0836917443507683,3.6460377879705614
-1.080542225133969,3.738148502627135
-1.0769798297952928,3.735356515737949
-1.0644180998036645,3.7571371320016422
-1.0601850417849032,3.6706423400837216
-1.0598718873154909,3.70785123959526
-1.0579010365831534,3.706779526252782
-1.0248831932006388,2.985906857254281
-1.0209763431736023,2.790497312848416
-1.0158462107598187,2.6457568813246573
-1.0155112359075678,2.678515415509813
-1.0057779275971637,2.3584593941097363
-1.0035504435245854,2.337030208075373
-0.9927920187977488,2.013228541677166
-0.9782922024620797,1.6126584073413641
-0.9653132137576179,1.406681600526079
-0.9551533376048322,1.1868569537934601
-0.9495211633370664,1.1807370351336814
-0.943077979144022,1.0473726215058194
-0.9398010525121441,1.0147460259218566
-0.9375608902433443,1.0186303344662713
-0.9366974712032929,0.9790567215625007
-0.9366844793179112,1.0257883023676728
-0.9349735580432528,1.0370614058832508
-0.9319587603850152,0.9719652945427588
-0.9250721994788829,0.9603687841556953
-0.9191180681363478,0.9170345431263549
-0.9181059277867467,0.9239732967917278
-0.8939072998679696,0.793174038576514
-0.8920976972257799,0.7838805437426096
-0.8918919367350684,0.7675535311999477
-0.8789938399228019,0.6504598093550363
-0.8778042963620516,0.6441096194019392
-0.868276173362144,0.5081513097038143
-0.8626943324202703,0.4058347729100979
-0.8615161582531696,0.38633587223686155
-0.8361185518807952,-0.20752901481738334
-0.8267709003978476,-0.4875552506316328
-0.8241332510076051,-0.5689222192233115
-0.8222597121485489,-0.60326279059472
-0.8201624615540037,-0.6864105750626014
-0.8107734737294239,-1.0284613876436774
-0.7944119481582828,-1.532350298780089
-0.7815688328439343,-1.9045359085660998
-0.7803456892228686,-1.931830008181089
-0.7785461153388598,-1.9785848928695902
-0.7716982994925661,-2.1501061676683175
-0.7653711234870171,-2.2426872318303315
-0.6934333330246374,-0.964647554481136
-0.6882344091654558,-0.708416184632835
-0.6665453498252782,0.6982239603888509
-0.6522762708351397,1.7463701787865218
-0.6482468346903185,1.9857493841994633
-0.6442720518180973,2.283813049214659
-0.6429921619321477,2.38858631927981
-0.6398295705531662,2.5769953592105335
-0.6307833918671855,3.231227628866283
-0.6144881663928858,4.1607140851905235
-0.6118911527788389,4.321026898065079
-0.6088517536153466,4.5206739971744545
-0.6053176239600191,4.718470547186202
-0.6042059175959782,4.715374605183661
-0.5817876466796958,5.60391657191671
-0.5817025157355564,5.589859090603156
-0.5803400244641708,5.634856397902183
-0.5757095494462336,5.714537171733344
-0.5727055647717174,5.783064714405383
-0.5713534857101656,5.831728766318875
-0.5667760001430717,5.871404093536435
-0.5502066542614052,5.843262713438556
-0.5463316241582596,5.824018114478634
-0.5347180896959856,5.5917402932472156
-0.5252302205925563,5.374043737560912
-0.5248477323230363,5.362332525020965
-0.5235636070502796,5.31458932729408
-0.5113290863351949,4.874806290235088
-0.5006541546664662,4.478180573035039
-0.4989493975169532,4.36425246694883
-0.49396259670304765,4.2201250684519005
-0.49254955830801794,4.149606800184793
-0.48641110872757487,3.871762904467969
-0.48553681893702816,3.8225036530947114
-0.4854828216624627,3.7973620639179364
-0.48238366360946827,3.69271347016919
-0.4813868728535651,3.6328496662545224
-0.4802195471689652,3.5922989496494484
-0.47408206151970944,3.3417126234315537
-0.46329634985156254,2.8907357344121323
-0.4619119678189687,2.823503134291711
-0.4616893619383675,2.795860456271686
-0.45565032268628425,2.5085818557127495
-0.4542077068687913,2.5342687084464517
-0.44228006243130746,2.054193943053493
-0.4398996296811153,1.9884700319959365
-0.43980653364391475,2.014241686074998
-0.43831933760780606,1.9350088822596834
-0.43217749495458113,1.702728714056113
-0.4234645394488883,1.4390380611734401
-0.42011993333744035,1.4327894114991861
-0.41967178759616397,1.3560283767750165
-0.4186054765545153,1.333339745566879
-0.4144493596022647,1.218678674944719
-0.4065435140895497,1.0319561405960016
-0.4057160175179866,1.0210530104303561
-0.4040006499098241,0.9540183899554747
-0.3859696167191684,0.5412300940038381
-0.38038617630900884,0.4859125760601252
-0.3764531330112706,0.39018388375613583
-0.3708514627417383,0.2505231365529484
-0.3662733975522592,0.17230362205119948
-0.3627392251696704,0.10589703055642108
-0.35599603396324575,-0.014631295093058043
-0.35162547451580295,-0.11415036724182824
-0.346741448623213,-0.20385587405415978
-0.3432949795551412,-0.3120406556633115
-0.3420776607439615,-0.3004549095921184
-0.33954982067941986,-0.3645030623612685
-0.3351561571832997,-0.4773364098070903
-0.33017500811357126,-0.5831593063032722
-0.3295070296841991,-0.6287428006954527
-0.3282531343303612,-0.6733034812762299
-0.3256055522430614,-0.6561740405979772
-0.3073301523779337,-1.1614627256360035
-0.30685708876001705,-1.19992145576522
-0.30500136805938727,-1.2405242232306248
-0.3014730198076392,-1.3538264555875958
-0.29567223965886935,-1.4713892156185873
-0.28857660065319823,-1.7342009892764165
-0.27739139330303253,-2.03549876906045
-0.27518091027147573,-2.1158427100886312
-0.2717305541973509,-2.2175975721277763
-0.2601770877907432,-2.4644368387746702
-0.24831790536539433,-2.7526802734178446
-0.24666065223489264,-2.8203760528483977
-0.2306407554647878,-3.097861649683982
-0.22868649567608035,-3.1392257587516514
-0.22707593027586048,-3.1379969446530027
-0.21565103678404807,-3.206868750615898
-0.19481937168781505,-3.194867358374165
-0.18862998638979622,-3.147049106157637
-0.1720411180010637,-2.921377524089655
-0.16736161580350029,-2.83985837250741
-0.15801954789395278,-2.6851321657464995
-0.15699199132155295,-2.6165155555972106
-0.14878749807286518,-2.4435539777983006
-0.14431328005071986,-2.309619031799896
-0.14031736124770866,-2.244502946367377
-0.13985962752921388,-2.259353718466312
-0.13562093694232136,-2.158779818368492
-0.12571310006443426,-1.9542144627392106
-0.1255259478054218,-1.9371127902772949
-0.12104068581993976,-1.7940560872307645
-0.11188121776947657,-1.6592712090811712
-0.09662792061900838,-1.3979953190435135
-0.09198881200543241,-1.3547314054015314
-0.09182704959869481,-1.3407675951476186
-0.09138947169398204,-1.3409885067607603
-0.09026602042783338,-1.2858422112863592
-0.07808283993729148,-1.2371674235793664
-0.07572259196633624,-1.2557094012997982
-0.06900356816978892,-1.1927613728480866
-0.06824531623430996,-1.1606281051421488
-0.06676629883087415,-1.2172060491675922
-0.061113177249596085,-1.2353522923839302
-0.06037798927492544,-1.1787744260518647
-0.05783350385653563,-1.1991189897133312
-0.050883148689833124,-1.270438476479514
-0.03123401381627744,-1.5070623908259762
-0.029205676621886667,-1.5715796427890532
-0.027818104698315693,-1.5464977902764974
-0.026097066860869766,-1.5613124200970065
-0.02017642455723445,-1.7092334088685848
-0.01666948523305889,-1.7553025167226106
-0.01116139593663501,-1.8441436484286093
-0.010125817160353101,-1.8896824866637314
-0.0020193337759786267,-2.0480853097654044
0.0003637378556060611,-2.0778215236102344
0.0019276673853347859,-2.0947525956149144
0.01243070507735533,-2.3108185838670945
0.01557168302499079,-2.367399120584691
0.044394821735287415,-2.669490684182354
0.04932986990793076,-2.747536641490706
0.05003646642153381,-2.744694220509889
0.05303049225516521,-2.760123222798235
0.05756041731807571,-2.728752576764017
0.0688299601225788,-2.697762304558974
0.0810356805593404,-2.562345424005752
0.09305423114934763,-2.3800713812093686
0.09438009303917205,-2.439238780592311
0.10184459201677143,-2.1854347464587125
0.10238971336887737,-2.2211810716339095
0.10756930883930726,-2.094839024633893
0.11407652717285721,-1.9636697232315063
0.12787358578664332,-1.5619306325819464
0.13381965261083195,-1.4151181662533268
0.14045456475594786,-1.2434250426465099
0.14559517194579286,-1.054517194250728
0.14746233501118944,-1.0497029991682565
0.1478878278497575,-0.9883374021906517
0.14967393857691835,-0.9547714732172127
0.1725635698675667,-0.36597651768291795
0.17471272902438528,-0.3339288755539334
0.17734378488759983,-0.2769101463734734
0.18768101209896315,-0.08394513777958094
0.1895412222718873,-0.01670542165537782
0.19064849641723747,-0.010881207751884964
0.1927835618879863,0.02690131941438048
0.19318545070760784,0.04746020698734099
0.1949077264434882,0.08520197041056864
0.2024977735669884,0.1550323925391257
0.20953841531673723,0.2143941086734319
0.20996364613324126,0.2487644058784121
0.2226492471125714,0.33279711097599424
0.222877933335226,0.28664732577508867
0.2288813371620857,0.37938463596711575
0.22935226617595994,0.3601049419217084
0.2363266460458595,0.309631602278291
0.2476708814894173,0.328778443520789
0.24789398422453157,0.33906213639583205
0.2596581835459766,0.3477639639465912
0.26632152402614295,0.32206433603035584
0.2699385702127044,0.2820909990327954
0.27394417569695584,0.22930355733396782
0.2913585729988597,0.1686338048303955
0.29573511024770927,0.09198761790776527
0.3076107192195856,0.06557322007161903
0.31209218893286383,0.07926841201639118
0.312260757363064,0.06358251235457314
0.31263858145508827,0.05774181852006244
0.31525364832421365,0.016721813327552314
0.3161837470149722,0.06949075699822198
0.3173939809798081,-0.03030208643352854
0.31750309775299845,0.008329281385538059
0.31924120744954987,0.018459416844756025
0.31930964545129115,0.03144062883951783
0.32102318375947947,0.013851191164558366
0.34388480259969656,-0.04254971935524781
0.3510253957896783,-0.06953403448592485
0.3587661493137215,-0.049966982734256815
0.36923156482929276,-0.04336980037364719
0.3730389895506745,-0.009151885748916067
0.3740877895460555,-0.04574833356876227
0.3744219290838524,0.0042325061561463845
0.3766779626864065,-0.009400071775274684
0.38069113654277187,0.025726745917562535
0.3874128266044776,-0.06368719025055246
0.391446976485621,-0.00774130197258821
0.3960290656081513,0.0064536794459512745
0.40608623450998405,-0.0015337099233035008
0.4146873912326714,-0.03706916161542983
0.4155090817455611,0.04954963621093554
0.42382114916795155,-0.0034471604578298447
0.42580166549347975,0.07459225412465276
0.42658193962674495,0.029364693423525472
0.43151411025074227,0.0260673476544782
0.44146518617777364,0.006934657728631017
0.44653453424994805,0.029595389196400732
0.45571439684644055,0.035813440913181886
0.46011457311761905,0.06818140440940404
0.4641480834004401,0.0066359044063378295
0.4689566991864309,0.013784675994897869
0.47785221103002584,0.05529023795216581
0.47856821341542144,0.05238375198122355
0.48131501597333903,0.08507726638023651
0.48763667783795306,0.11077680877505226
0.4887306595158627,0.027395752536033297
0.49069162015291434,0.0861169638051297
0.49540413409856354,0.12225925956992721
0.4979750959312579,0.13623049474268406
0.5057210479273233,0.17049285808265796
0.5062068761783234,0.151217633071736
0.5081891958114477,0.22314941562652063
0.519181268677273,0.22111381366085167
0.5194247258087161,0.2422827825800047
0.5290502996053137,0.3283138583887995
0.5428226410951957,0.45883072281282594
0.567378204823811,0.683484695411291
0.5812441640675159,0.7830819279430057
0.5966365107477434,0.8850510055139318
0.5997799041747194,0.8624587031104447
0.600901668252634,0.8625102606370612
0.6291494821300394,0.6843021900652869
0.6335009051711036,0.5850477787111841
0.6431017213093586,0.4056580246359371
0.6435957808651263,0.46862484199496035
0.6442286161072275,0.44578002021041685
0.6472039494117601,0.38995537262416025
0.6538112814195385,0.19772799779614655
0.6649678380867936,-0.09884521726357434
0.6650438173214068,-0.09327502150755235
0.6918458389251181,-0.9748878910563756
0.6958003731212625,-1.1924000281897011
0.7030515708851857,-1.3859048602103075
0.7103357279920939,-1.6414453348337692
0.726042570482849,-2.122351856281535
0.726282490309476,-2.1228258329546557
0.7317219673779611,-2.2567941785574135
0.7373042667774357,-2.354279170123973
0.7397900974609728,-2.465997766680275
0.7446509890041768,-2.5207873440427373
0.7492964800729469,-2.6011258275623863
0.7797578314427591,-2.546178298533126
0.7798661605626558,-2.5245850114034987
0.783486097697204,-2.4426690117992815
0.7878040520574254,-2.3585369618099157
0.7903194624939998,-2.281236434973784
0.7956922161874402,-2.128073790638709
0.8062356019939094,-1.7412216941212424
0.827895706375184,-0.6941260041531129
0.8301774833071702,-0.5720466228147745
0.8323908262036617,-0.474173226173874
0.8522606707727487,0.6008093758892684
0.8574364829804009,0.862696943651441
0.8638001152645094,1.228383507415816
0.8672311232266985,1.3569141663479338
0.8709281645334035,1.555495189578039
0.8723404139041033,1.6169429474893895
0.8724731764971718,1.6157051230220527
0.8730476699946825,1.7128874866976689
0.8738650220810684,1.6972963563590862
0.8758399149727145,1.7455773102322345
0.8762946697757057,1.846392947520663
0.8810793989245891,1.9544387679601047
0.8841527532382667,2.038690850882545
0.8883749046872502,2.223818063373473
0.8964548590123664,2.416275511128862
0.9073931739738992,2.558996441697824
0.915921789311724,2.556383492928503
0.9185836863018153,2.559741426730555
0.9271218784392308,2.4416165194659243
0.928105956331299,2.4134117581750383
0.9307777264588739,2.358341445175102
0.9389467955684685,2.066032874653293
0.9454422670454372,1.8391758138391243
0.9460889065047882,1.7922664955981955
0.9467410255583433,1.8084933319286574
0.9508407997049879,1.5539089923841927
0.9523039578311474,1.5031489125436275
0.9662554725152228,0.6795082115534731
0.9780080395309012,-0.10824796168823643
0.9885516323021002,-0.8080192365013915
0.9949981041754117,-1.2956064625714971
0.996131518677406,-1.3794162080748928
1.0010628463955653,-1.7051603078816528
1.0023203389532789,-1.850619950627304
1.0029895233075568,-1.924383796571141
1.0127314242026753,-2.524313358133724
1.0172370325099438,-2.786120889347858
1.02278245615582,-3.1074855646465798
1.0279797324128914,-3.3682759974532006
1.0285234145704685,-3.414816361546822
1.0300032122318807,-3.5005010599594355
1.0309644141907413,-3.528918780783706
1.0317563665364746,-3.5147591659483837
1.031788347374631,-3.556240288874073
1.0355576227623544,-3.7438626694242734
1.0385575053235678,-3.8380216143285435
1.0414262703988513,-3.920411974514516
1.0474921274439115,-4.0780591908169335
1.0523672587976884,-4.173196009310345
1.053875423515592,-4.201705326815291
1.0571747923043384,-4.241719567133985
1.0611482902803626,-4.27944334880355
1.0685263330486974,-4.260610294224093
1.0829786378992177,-3.950956482594905
1.0853037008302264,-3.867493635867899
1.0869154693284608,-3.735474395409048
1.088187671307736,-3.744981763038636
1.0935134099456638,-3.515311040661513
1.1031508268917944,-3.0100050718117366
1.1096916936529988,-2.5107978287798365
1.1115660965562757,-2.4374105102440717
1.1187791308515393,-1.8739988749276029
1.1198356146148862,-1.821989820871902
1.124022464601227,-1.495881017552795
1.127901678338457,-1.1992185176067498
1.13503072913198,-0.6227039593665663
1.1462993623596907,0.29135374042880463
1.1463110629104492,0.2941409936274076
1.158185308299915,1.1838706843682274
1.1631002480639365,1.4981311992759458
1.165525665759592,1.7515349049659783
1.1792702675325737,2.5858846686214942
1.18214282027456,2.7171676430055434
1.1883694075619529,2.9692935340268116
1.1915237192008945,3.144231071597759
1.1999874617814914,3.3861567601220885
1.2016358367115902,3.4222638763639175
1.2041711412744025,3.4206763220043803
1.2122863894054872,3.4985795438150613
1.2139185568962398,3.522177572062061
1.2244652457311451,3.3963027155937793
1.2254333099078094,3.3568266743858097
1.2274643722880114,3.3804429735770296
1.2361533974258023,3.13586745168949
1.2456942864423945,2.740250453359438
1.2489542403101392,2.5914806642480697
1.2555247186529508,2.252593060578446
1.2558411523291761,2.211034514210936
1.2747851614496897,0.9885664164435304
1.2749392080631514,0.9678136506873223
1.275377084953094,1.0018231833678326
1.3007200084636121,-0.8164039766001375
1.3096498770221023,-1.391916459572893
1.310849825264409,-1.444709788979441
1.3127268749987664,-1.5234468738136413
1.3187483015609267,-1.8603158022371802
1.3201307704899907,-2.0236660304255683
1.3230572631155528,-2.14550361638024
1.3355276391792108,-2.600399366168372
1.3374788176660344,-2.6417093318517555
1.3504378864780815,-2.93032576811524
1.3626221660392428,-2.91328321268656
1.375016392593654,-2.7482709166691106
1.3783459313687034,-2.638798247627703
1.3813713007087323,-2.51350561316667
1.388505009955412,-2.2425029552387272
1.3902896939931928,-2.2023076066493257
1.4012690402667287,-1.64702485825264
1.4090649191206506,-1.204114078110973
1.4143222500006374,-0.9272926074038448
1.415272476540113,-0.8131551224540914
1.4154866516518014,-0.8274332440604719
1.4230114030234704,-0.32958144590424254
