n_harmonics,base_freq,magnitudes,instruments
6,1.344303469069188,"[ 1.23486335e+00  6.17006139e-04 -1.13497831e-01 -1.28330105e-01
  1.23607443e-01  2.37806744e-01]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'>]"
-2.610283398941758,-0.3660212518000035
-2.605190498169102,-0.4088418575356847
-2.599821202686696,-0.4566404273457024
-2.564198104469848,-0.7469113609183795
-2.557866798675688,-0.811797946826951
-2.550862389820253,-0.8649296952201787
-2.548619942286159,-0.8913494693307094
-2.545896774571886,-0.9129062335603364
-2.541019591486193,-0.9610033800258309
-2.535802252601191,-0.9997323419318246
-2.506679186852934,-1.2539606094042675
-2.50086210357102,-1.2934493330172805
-2.500020921107852,-1.3173110911447776
-2.4973823984381642,-1.3243890751862148
-2.4865983326666785,-1.4054992366553334
-2.485578686221446,-1.4304170490081534
-2.4852834398525365,-1.417136567382025
-2.4835303506625594,-1.4100184935827296
-2.479957963519018,-1.4643103905448063
-2.476900593970157,-1.472039781112226
-2.4727662921816007,-1.5212107987334305
-2.4649800248781624,-1.5891850136889498
-2.4635007432900142,-1.5971169147666755
-2.45877129811382,-1.6192585819594192
-2.453671615279195,-1.657527607310148
-2.450744492431485,-1.6722490227439326
-2.448645025334698,-1.6943316591403368
-2.4373259290549463,-1.7549508372748972
-2.4340883539294254,-1.7818242668763833
-2.4333244985566083,-1.8003314308764078
-2.418462470717956,-1.8638939536978225
-2.4180352319936524,-1.8879015498645135
-2.4021982177128116,-1.9681318745934882
-2.388202163862508,-2.034155812229048
-2.3875218046684648,-2.0367777556574085
-2.381096811015568,-2.0640474955733614
-2.3778546212575664,-2.0829220257444403
-2.370455196391098,-2.1046664014042165
-2.363766756973243,-2.143619870442741
-2.353887381785833,-2.175902359110257
-2.341468032210807,-2.20715836745577
-2.314373220416015,-2.263856755648699
-2.2972064115709263,-2.3305885507211164
-2.294348803963632,-2.3233742809992872
-2.2939895302592728,-2.314691024811786
-2.281138761614516,-2.3224822305204498
-2.2765828040390352,-2.332705226522235
-2.265051477670717,-2.338679584008745
-2.257060970900188,-2.354751154031867
-2.2532775813273886,-2.3418833265931265
-2.2516893659801847,-2.334969208250982
-2.250304439661655,-2.3422435849326373
-2.2405084918870646,-2.331212590599091
-2.2318712008203656,-2.341369833048462
-2.2294489264338457,-2.337614385053134
-2.2222179321145044,-2.328636612264568
-2.2181117460867377,-2.330989494962907
-2.213425302548383,-2.3209170004735706
-2.212620574104113,-2.324500873980471
-2.2067057171881004,-2.3028075778395363
-2.2032106392786703,-2.312539145209144
-2.192576003223399,-2.295882317275418
-2.189231720809544,-2.2928830060261527
-2.1888064275982737,-2.2961648981412504
-2.186466438108911,-2.2933839350650156
-2.1834985865659045,-2.263092473429299
-2.1733486112593203,-2.25896881187601
-2.1591474936057096,-2.2461818879958586
-2.15596190278177,-2.2268122064178475
-2.1527068854774023,-2.21285071754321
-2.139102531750382,-2.1807611439600394
-2.13519287088989,-2.1779904891468953
-2.123311222721199,-2.1425816243122755
-2.1227572083906177,-2.152516982443611
-2.1044841646532504,-2.074293622126084
-2.0902314504939783,-2.0231173496242114
-2.0816466419244226,-2.001188640231752
-2.0794006292625875,-1.9755005779818757
-2.0744036956003504,-1.9573723522993345
-2.068321785032336,-1.9415855191778733
-2.0648193989226336,-1.9283120611122853
-2.0629163846883007,-1.9142162976773502
-2.0612306611338047,-1.9044449903207805
-2.0558090579703165,-1.8880738494088751
-2.049493559634936,-1.8433134455495712
-2.0471071649185353,-1.8462455344945528
-2.046750995484671,-1.852482879391172
-2.0406983943305357,-1.815524442396723
-2.0272466978058796,-1.7557357299308218
-2.026684459831137,-1.7400286160640275
-2.021693851449548,-1.7170331677265243
-2.0150069293503163,-1.6708137051114613
-2.0055590930378635,-1.6484243669632894
-2.001509059285482,-1.6116526073137623
-2.0013773163958324,-1.6053017369190994
-1.9878170140337228,-1.5120065156747364
-1.9757670738452762,-1.4325914789953096
-1.9734562843150878,-1.4328658678347481
-1.9674924807233758,-1.3944007503637248
-1.9558667307556803,-1.2984072685417107
-1.946432726924785,-1.2283673435062217
-1.9420846776635903,-1.1886953884388776
-1.9402619452406218,-1.191687496701609
-1.9394399081404359,-1.1739746401847395
-1.938931841003221,-1.1969206601937867
-1.9353486691442008,-1.1391685835549485
-1.933933891458615,-1.129196481098711
-1.9325122443273477,-1.1215751238821743
-1.9226874573636206,-1.031706773640339
-1.9207007497766357,-1.0212589955294316
-1.9191271982293858,-0.9980771772187721
-1.904293861801342,-0.8740584398884023
-1.8866885501802677,-0.7078629877483525
-1.885567619909873,-0.692231842413499
-1.870985349416508,-0.5740765509510729
-1.8695831714965705,-0.5257795032016412
-1.8659874846035538,-0.4926623867663551
-1.8626110295018932,-0.4532751700235873
-1.85808625502472,-0.42418922846133644
-1.8491818293927806,-0.332819194591471
-1.8428562348483608,-0.24143307519544013
-1.8264285478861437,-0.05565205713412692
-1.8262329235077575,-0.041291976145583775
-1.8260176587836767,-0.044552160679236306
-1.8213452001088004,0.0025797495575701638
-1.8186117711570753,0.030238112965163738
-1.8158741223335615,0.06628170684657231
-1.8109461257334112,0.13796768348444058
-1.803074503303653,0.21907938251270742
-1.7990934754180963,0.27686982685433503
-1.7897364904537074,0.4019597756937024
-1.7891443524727653,0.3999978615936692
-1.783741750881508,0.4679453926477311
-1.7763413830853894,0.55895724659217
-1.7728852636920434,0.6055422230744714
-1.769329790129044,0.6655895349117397
-1.7679661695471773,0.6671918539032334
-1.765835165813747,0.6958736374507951
-1.7593419863746065,0.7933294241326283
-1.7553570976493664,0.8434428646915161
-1.7495551546990151,0.9154493100281882
-1.7418982178652922,1.0259328706471553
-1.7385864835152969,1.059143910720152
-1.7365054051190643,1.0927704157743565
-1.7294897049583116,1.1940836670687673
-1.7246508283928952,1.2767707481172565
-1.6889796089640388,1.7495127508436077
-1.6814263243985976,1.8577991558774931
-1.6611418013422665,2.1358911539914955
-1.657865430113757,2.1561320942455136
-1.6499222150818116,2.2715695506040414
-1.64084407855131,2.3801949531641924
-1.6291033480156258,2.5219865454113566
-1.6201822338552494,2.646960443021468
-1.61434063570366,2.6920354115534817
-1.6087647594624725,2.7633021597226435
-1.6078612815742646,2.7788863353026323
-1.6078520001024907,2.7710540903934775
-1.6009381838955516,2.8483394799571844
-1.5943537282292513,2.910333273652769
-1.5761738580609495,3.106764592155624
-1.5753561709498438,3.128672922462414
-1.5747013474772495,3.114578309393451
-1.571573765239985,3.1514460770848993
-1.5642538865432944,3.207632220683812
-1.5616349286833962,3.238087579343344
-1.5571370881085054,3.261008523519641
-1.5548361951564613,3.29513922008194
-1.5539354738694247,3.3046826755929213
-1.5475028699480013,3.3347201863105265
-1.5473751257241344,3.331917827014177
-1.5467026625018405,3.3515377651340823
-1.5341030949996515,3.4239066631567137
-1.5334272772519228,3.436338227107176
-1.5302468435567096,3.455274523146369
-1.51319948518065,3.5572753198544995
-1.5069863466694917,3.562828464644097
-1.5062207718307847,3.565658357432559
-1.5051487396875487,3.5747695628625626
-1.4983729053412196,3.6154603373167595
-1.4979369212532336,3.6124284646657006
-1.4946384165710382,3.6111185814667537
-1.493680664851469,3.619151428754388
-1.4914652878065513,3.6074131740122923
-1.4832419295329935,3.6397155882645413
-1.4763213028455182,3.6454738966300706
-1.4680639767311576,3.6426407647330263
-1.4677580304387272,3.6490041408673832
-1.4501690056698897,3.6453726835716216
-1.4417251426386628,3.6203770297315074
-1.4382409729139112,3.615144575013266
-1.4334489812639835,3.6085074879719174
-1.4287317915362474,3.5857150754961156
-1.4278729365808809,3.589913692032406
-1.4241206813905571,3.5682300993098517
-1.415737029772702,3.5258109510914637
-1.4157117960590602,3.54617284183099
-1.4133834711249542,3.523028407421979
-1.4118196753025036,3.5102015418349484
-1.392622136029711,3.381620379178066
-1.386348817344943,3.3377577082011642
-1.3843001230077527,3.336371505780165
-1.377687558583667,3.2708664739926516
-1.3738534898454235,3.2485353357718094
-1.3614701175041868,3.1267302544275726
-1.3612725309582567,3.1139642188474768
-1.3502227227841288,3.0154886627696436
-1.349137345582224,2.9938195891143105
-1.3461631812278705,2.9509680821183406
-1.331529132622888,2.778870670205081
-1.3278187020771672,2.747956970092145
-1.3259973018255966,2.712340892130352
-1.2710735006595892,1.9020945578516206
-1.2584381153123756,1.7128456504343883
-1.2583608827645592,1.7060753132812139
-1.2544425890914692,1.6360930090048171
-1.2537869310421332,1.6226228424416966
-1.2400835088136901,1.3873875463965717
-1.2260148039935512,1.1591714029927351
-1.2255863320138387,1.1419476572107354
-1.2082087803650459,0.8421714862757399
-1.201016842169596,0.7236141935056192
-1.1980947278183767,0.6863709273601039
-1.1913018712835128,0.5516319111411799
-1.1903246499078344,0.531264208250229
-1.18749976554711,0.49284228857748547
-1.1771984532883202,0.3136723185976652
-1.167414390248377,0.14669497312846497
-1.1618108823081792,0.05567126105652631
-1.1515595707385724,-0.10627890182935862
-1.1511657601551344,-0.10799318720790044
-1.1311276157483467,-0.42866652422348833
-1.125095548358681,-0.5320294199515256
-1.1140550879999995,-0.676544304594285
-1.1104364747124393,-0.7432802883616234
-1.1039102757966879,-0.8379016270061679
-1.1005511199429128,-0.8818452504948141
-1.095611909446722,-0.9200633387614584
-1.0908079735306855,-0.99807548742507
-1.0773131889386405,-1.161658059308122
-1.0697240972340416,-1.247957903191389
-1.0691513393913943,-1.2534027104450907
-1.0685151149177963,-1.2581463142342701
-1.0648698348415615,-1.3045035784069945
-1.056370954544283,-1.3832773524875648
-1.0551894638149006,-1.4092790659264156
-1.045290188308768,-1.5012673358321322
-1.0444170156676604,-1.488730643391905
-1.0396330074119071,-1.5420875094304771
-1.038778593265376,-1.5400665360740486
-1.0290298762847587,-1.624353024202203
-1.0244810823006294,-1.6562781654154632
-1.0240049385947156,-1.6544229968940791
-1.022856105760532,-1.6695158767140368
-1.0228528825781837,-1.6626342971652657
-1.0225503078364666,-1.6440733030762265
-1.0193907740793215,-1.6745569830431024
-1.0130488190180291,-1.7226633476552546
-1.0118085255698392,-1.7304924183865087
-1.0098558354180045,-1.726849627902415
-1.0081660132234385,-1.7509155477355614
-1.0050606302037661,-1.757302096449502
-0.9963849250985151,-1.810978713647269
-0.9905589611208159,-1.8247005530512335
-0.9874123664340857,-1.8304494241571816
-0.9806283371122717,-1.8395482072265665
-0.9783654888561273,-1.8659886578210871
-0.9761637450583391,-1.855016225883742
-0.9745371552746143,-1.8747865101328836
-0.9662330723457293,-1.8817523093630764
-0.944476455774641,-1.8887762369421417
-0.9443652201688781,-1.8807747217992183
-0.9432690219004431,-1.889377170840849
-0.9419599766425728,-1.8862172497606546
-0.9287992185435092,-1.864121905842566
-0.9251861423460221,-1.8415984649275534
-0.9184630973047598,-1.825290113710568
-0.9155121074461681,-1.8161300197288344
-0.9012329512891752,-1.7455791090903727
-0.8932366179559432,-1.714072244085377
-0.8842494456195187,-1.6631730879537634
-0.8829311490461169,-1.6701001875476988
-0.8786759147392669,-1.6465941436753102
-0.8700961011982109,-1.5786740988127999
-0.8639260867998662,-1.5249523676822045
-0.8629323669474323,-1.5226774316851794
-0.8499815680099791,-1.421653315264291
-0.8450787904359522,-1.4012765055078702
-0.8440126208877468,-1.37282570635085
-0.8408358783937544,-1.3422877193372764
-0.8334035743717703,-1.2891132370271516
-0.8314929109481461,-1.2683774547606261
-0.8186254482675528,-1.162632711733044
-0.8141851949023717,-1.1025990573546547
-0.8134415902355006,-1.0993156062970357
-0.7939175696010201,-0.9273081092438186
-0.7706206388848891,-0.6834069946739816
-0.7560924908006115,-0.5061165600340568
-0.7505035899201831,-0.4842365492002396
-0.7488249813786654,-0.46623661028607677
-0.7413493252620724,-0.3841770960091225
-0.7281634599688944,-0.25252508290326936
-0.7281260430508247,-0.2489204217649444
-0.7067533541884967,-0.07361379608954194
-0.7057869390150633,-0.05514473151255174
-0.7000172535372498,-0.008060627128451339
-0.6815038027465246,0.14522953338692152
-0.6786911657059971,0.18040150597810586
-0.6773002410958249,0.17020747667185884
-0.6717467362792013,0.2369155684414483
-0.6698847266282515,0.24564351483319602
-0.6693340012512126,0.25021833083669404
-0.6594643289557096,0.2980737720695175
-0.6532463614438084,0.3511148288379889
-0.6454238493596538,0.4032855326431783
-0.6443170741524824,0.39200073619270465
-0.6434144192756652,0.4136807184384474
-0.6411256493467192,0.4152913657303751
-0.6359161037366055,0.4434514059573193
-0.6339882479131744,0.43282518962455657
-0.6320064790296893,0.46274820441412495
-0.6211430979660078,0.49813945641435925
-0.6170927139184306,0.5229655321405398
-0.6005407308625066,0.5831408209182788
-0.5959683322069385,0.5971094700562698
-0.5914678708802699,0.6008052476596997
-0.5889738939371796,0.6062299566459293
-0.5786900988585639,0.611865084081943
-0.5704401772212351,0.6160555320263182
-0.5685383476761885,0.6313485325139842
-0.5664352701003219,0.6399007677058067
-0.564801891133949,0.6191711963708731
-0.55731607482186,0.6324297359331701
-0.5527639656824985,0.6236011809669557
-0.5527163830764783,0.6383400540341391
-0.5518819739576228,0.6266333483442642
-0.5356051290995181,0.611991899341278
-0.5353276866372338,0.601646222793435
-0.5323891765726829,0.5822590037273387
-0.5312090180734281,0.5931835959453301
-0.5306176917228971,0.5834083292532735
-0.5215853682624285,0.5838697491885022
-0.5138411372325633,0.561052717550498
-0.5134463773840952,0.5574389700036277
-0.5051489019137021,0.5348387031084718
-0.502738339035024,0.5076851694902563
-0.48705120868252605,0.463960366520617
-0.4856638380901295,0.4573768367499047
-0.4846771640599803,0.4397959904234622
-0.458397413773576,0.3089934309666831
-0.4571628934877561,0.30588365961947017
-0.4477069919967205,0.24869015024031066
-0.44554351834045347,0.23324553351005303
-0.4387939895769257,0.1848364533261838
-0.43855411426649393,0.19107237780468478
-0.4336311969355964,0.15770718788254418
-0.432670757041576,0.16015095473573857
-0.4311846963173487,0.1374616696812842
-0.4310617273682338,0.15773920853411716
-0.4275015824680555,0.13162185852197011
-0.4128924640242877,0.020661934263796644
-0.4107054964479455,0.009226795920969545
-0.4095408476750406,0.01550537824956779
-0.408664777295213,0.0031524271697695345
-0.40810105418422227,0.017091728509650156
-0.39730538242765867,-0.058744224971745126
-0.39311290958575107,-0.09897033879031412
-0.38058382970486804,-0.1487594947443714
-0.3780398042827122,-0.18170870795272914
-0.3719978800786983,-0.23073275328535722
-0.3587400767905482,-0.27788167039303785
-0.3543901891967072,-0.32378276198586936
-0.3520624291918102,-0.3392080666748758
-0.35057048508622035,-0.3316333449067264
-0.3446860020143623,-0.35950046748787345
-0.3441838813622571,-0.37290449975030693
-0.33771504581142686,-0.39241307433239925
-0.33563463490680956,-0.4214455280849607
-0.3326335629998036,-0.43756400188939304
-0.3255173944109959,-0.4553055934956074
-0.3239564340228629,-0.45347401250986213
-0.3182125361896526,-0.4884047714794935
-0.3119605257848397,-0.5029684932144357
-0.3084494427658413,-0.5252169153493588
-0.3025967037049746,-0.5340141543990647
-0.2967414123209857,-0.5714984752487422
-0.28887171990420235,-0.5837767914384846
-0.28493649539806665,-0.5801708596530774
-0.275206648926122,-0.5931462450497007
-0.27306960190795326,-0.6229829238881934
-0.26958245396088376,-0.6222509158843716
-0.264454229748436,-0.6178145234153762
-0.25808083520395897,-0.6173547849596813
-0.25601214802746863,-0.6280677713515078
-0.24218656606931432,-0.6132170030006782
-0.2400829262412838,-0.6067682981999301
-0.23923806547457716,-0.6088926282749312
-0.226998088673672,-0.5833476028619442
-0.22164075355667556,-0.5900518270354085
-0.22114230340393481,-0.5741192373323218
-0.21998967807080305,-0.5818289159733544
-0.21633477227927544,-0.5713572810356538
-0.2162048761633404,-0.562741877607609
-0.21021352720019948,-0.5370621525848276
-0.20350787915553425,-0.5115272326249906
-0.20265356406062596,-0.5149223394830936
-0.1831410515609866,-0.43168663054789363
-0.17765387727278492,-0.3716931778916336
-0.17523042747342688,-0.35739108092344707
-0.16660636552412278,-0.30813720860240695
-0.1632205416427488,-0.28647943198629316
-0.15968579088188317,-0.24783458308026313
-0.15223065297157756,-0.1998993241880405
-0.12839714725407836,0.016365273959709277
-0.11968438261108538,0.11742919675441857
-0.1168775339827306,0.14328325370692654
-0.07927905419779657,0.567371879680745
-0.07733547112791106,0.6026698648257937
-0.07157558640437367,0.6664556837134785
-0.05876240350403572,0.829720780522835
-0.05749077793383073,0.8532855306772772
-0.04131524837667078,1.0616707261394749
-0.033001586723506726,1.1816813737663712
-0.03152520913962098,1.2023276774659828
-0.02797309693797878,1.2401003244776612
-0.020683123994480468,1.3450376893528562
-0.007519129678703607,1.527550503267755
-0.002987471009474163,1.580796115759552
0.0035742141443542153,1.6762125141706934
0.00427451060581685,1.6899251213565907
0.007407438381695108,1.7261462240621643
0.009914055477144856,1.7581857345202947
0.018085647076973466,1.8768924200930313
0.026789697745845942,1.9729874913666585
0.03244063834901434,2.0429030725242416
0.047993329646562444,2.2359774902627865
0.05662199999977302,2.3288143314733736
0.0573961915513892,2.345288535415075
0.059358680462759494,2.3732211166817554
0.05982452344533673,2.3840331065411613
0.08107201169103329,2.605117492513614
0.0837488186141,2.62551790786979
0.0914434727524176,2.710655965385616
0.09349076144888224,2.7318448343936255
0.09482390830246956,2.7487079860020684
0.10039822378836583,2.787499047317379
0.10344979704631019,2.8120105344975035
0.10655420042296626,2.8404702137616815
0.13209935728105648,3.0076300152326976
0.13551847200790368,3.0558409102534445
0.1419846283312598,3.0756966498518286
0.14695077064951523,3.1001967553380623
0.1689311724665048,3.177625421537904
0.17012588167738052,3.1737238968895367
0.1723582535748509,3.1790193124986112
0.18826981317973646,3.2040034651070886
0.18982704060620215,3.208966143111817
0.19657500576870568,3.2039474681798694
0.2070321763604106,3.18888534820425
0.20708041298229007,3.1733699597384377
0.20815941079425038,3.1941202267184656
0.21599350287677543,3.178349172874606
0.22133938549726562,3.1525464818303917
0.22872455668690517,3.1347744241264714
0.2350118350028989,3.09963942717303
0.23682990693712114,3.086307434146651
0.2560300546636647,2.9857807097216993
0.2729901398680248,2.8586354530852676
0.2921425647465936,2.6974680134078337
0.2950711880154815,2.664286981138524
0.2988755509785985,2.625637180173973
0.30527651513907506,2.559906325093254
0.3077494036767989,2.5459141749820007
0.31277127277115735,2.4769670798824133
0.31522756453599676,2.4623034778247486
0.32806891216853096,2.322773172766236
0.33288619417919296,2.2515216115855936
0.3344189878316266,2.2141277395454497
0.33951804983139855,2.1763834278217398
0.3439472455248085,2.095512987823834
0.3449356381941735,2.101359683248621
0.3505112041158651,2.0077749101311473
0.3544571990086025,1.9711420666784814
0.3703246963791891,1.755803558402425
0.3890393358310056,1.4926375146723323
0.39360585801829817,1.4250166896887921
0.397391362629564,1.3599261217683642
0.4055849249976191,1.2489383198876192
0.40737931831050034,1.2318029428468726
0.40907863049154214,1.2036058137522836
0.41491892158391197,1.1132687047220267
0.4245482341297535,0.9859346827396788
0.4446910161291484,0.7075327477651546
0.45589218446935487,0.5427276948965402
0.4636600715677641,0.4425316571698691
0.47253017574502065,0.31081356953466815
0.47497850698876753,0.2855398787208606
0.49389121714045725,0.06662745663556618
0.5031945487902698,-0.06058596201306148
0.5062820462113828,-0.066358290940254
0.5108980038278617,-0.12827282520064534
0.5237176850738456,-0.2643135160333232
0.5262694740484108,-0.2740916320041149
0.5604959616141088,-0.527498078884947
0.5645403268469362,-0.5640458716201364
0.5670244339660604,-0.5858464728739305
0.5683222621029698,-0.5953933291789993
0.5683331650093075,-0.5752037118423761
0.5754452289484382,-0.6280234621310085
0.5811016557375863,-0.6588399809619421
0.5817107472272376,-0.6672476350310006
0.5817507160955921,-0.6626871241853521
0.5820876580275085,-0.6585575313112428
0.5874704524930441,-0.701339123198143
0.5954940331066219,-0.7127590631932242
0.6130505101593773,-0.7403613017231407
0.6197068736432949,-0.7640276211178968
0.6207120583113159,-0.7529945320585099
0.6257295259786728,-0.7559251909580033
0.6309324215855114,-0.7540186482634853
0.6345456412114463,-0.7473896557606431
0.6504964937262216,-0.7288841535314917
0.6624839316057511,-0.7065229295714535
0.6627624652347341,-0.7068573165685033
0.6646821519303372,-0.7013799952939581
0.6667672162210634,-0.6909530827821357
0.6826511305503926,-0.6300920382545083
0.7011176498054743,-0.5135670890796279
0.7030162162074687,-0.5035404937125944
0.7041521236559243,-0.5003587429144745
0.7077674940394614,-0.4803604619668035
0.7106021342505273,-0.4691151630101014
0.718225861906391,-0.4140643091791836
0.7432159205303228,-0.19377060090884476
0.7465262432234603,-0.15623823909077839
0.7520800426039331,-0.10541169729730092
0.7556649859349758,-0.07223452671624779
0.755803342186351,-0.07511139671379147
0.7576246799889601,-0.0685686148736369
0.7619167161173603,-0.031173664313314586
0.7645305089240786,0.014035092499860532
0.7825209750456619,0.1953826873910591
0.7918152847301916,0.2729992842490657
0.7974849911137656,0.33899570170338544
0.7997299276659193,0.3546951587128457
0.822608961773228,0.5934757045589261
0.8259283356408282,0.6368012551888584
0.8315527256106217,0.6874699470099088
0.8331303946667403,0.710242582196448
0.8380130123619818,0.7430885517049302
0.84119397579411,0.7774357265525648
0.8447234502325776,0.8271299317177874
0.8457606523527916,0.8386742808975497
0.8479333149724746,0.8484449423607185
0.8514110292055372,0.89100575182976
0.8527685162078589,0.8992455206777817
0.8571340021318297,0.9640189516080505
0.8601911571913132,0.9642059593679732
0.8729621893306243,1.082478908241151
0.8734124247287953,1.0795899464986847
0.8891460028440221,1.2146024346011384
0.8906425100749837,1.214371011584323
0.8925900753769325,1.2582669089532348
0.8937133746720107,1.2582082790641327
0.9017115000359501,1.3095886226222238
0.9041087861963097,1.3250190224659675
0.9072736304887732,1.3502388794165845
0.9106350323364119,1.37149214517085
0.9176803039079515,1.4271926590756878
0.920604057099724,1.434691202749454
0.9257884662074947,1.4577152081458133
0.9315319760658385,1.512757811887053
0.9318598189226064,1.5029209528018475
0.9411030438639116,1.5384003598251794
0.9444136717990887,1.5341204997922977
0.9493546733909359,1.569429268468862
0.9566849339522072,1.5838599936222595
0.9590238230196118,1.5989391405815496
0.9630417639220825,1.5935124371307847
0.9639949411124906,1.599595157642342
0.9730166996548055,1.6127401068353209
0.9750071875409594,1.636633304217633
0.9763328433776506,1.6120124386217924
0.9777050802759875,1.6069057397822206
0.9850444650842558,1.6088399293321654
0.9912432356617016,1.6116967308645354
0.9933246191446141,1.6344571541397586
1.0204917054834333,1.5509958560258623
1.0280909513525671,1.5404095115295025
1.039330200180177,1.490209515030042
1.0413993733607931,1.4648192486955605
1.0452605218396798,1.427332160816893
1.0548293985425117,1.3638704519668672
1.055248075381936,1.3802033353186483
1.0588527698330115,1.3435849003076632
1.0660871747569347,1.2877123142442595
1.0751940082209863,1.199443729655874
1.0846133369093955,1.1184034058662295
1.0857969117309842,1.0977341821167002
1.0916445241363633,1.0404935841257725
1.0969509086956801,0.9994564503460697
1.1027780467677797,0.9286020511612897
1.1081946188993586,0.8752284089952336
1.1158774217236118,0.7911996343349074
1.1266910338666731,0.628569049836834
1.1309176815631075,0.5756999610945569
1.134053196879381,0.5306602462573402
1.1371618813607656,0.4996919673658557
1.1411804587662946,0.45327975474341786
1.155790433580278,0.21896609485985324
1.1612899212140366,0.13916508107928216
1.1625412396431187,0.1372654808232269
1.167601261355701,0.04857414448152558
1.1729928102348222,-0.027008089665172187
1.1735165218808712,-0.035285940777280776
1.1737092444696815,-0.0256027992675933
1.1761547287271537,-0.10289131847612347
1.1856022267048116,-0.23891472144003392
1.1882347133684465,-0.2661291714920596
1.1891748302379233,-0.30321212114766155
1.1979728595399397,-0.4202516968831698
1.2008758709858576,-0.48915332784246135
1.2056640181451819,-0.5467455932043744
1.2061253950344915,-0.5609753705019999
1.2090671373362607,-0.6125729556989765
1.2093584039268546,-0.6219182632546316
1.2153508439204872,-0.6967995523499243
1.2178684126977801,-0.756754364322631
1.2211783296900247,-0.8008936764572012
1.223210985579458,-0.8542895926881374
1.2285074757275671,-0.9351792495299733
1.2401532529215995,-1.125457292808439
1.2435459420860084,-1.181343059976418
1.247335562581485,-1.2297415265764358
1.2642341577792724,-1.5040852557529396
1.2683062327512218,-1.5641244226393287
1.2696377811896369,-1.5792832864207345
1.286810920263358,-1.8460420467597285
1.2899119338475824,-1.8918232769104935
1.3019779774873852,-2.054109183631934
1.305258154764518,-2.1071811615017926
1.3200631483886145,-2.3006819934488676
1.337075524122386,-2.531336850467962
1.3392559983498717,-2.5372446833393663
1.3432193681828464,-2.5902396826131553
1.3437527384522987,-2.583790845306713
1.354733300920401,-2.7078466217228727
1.3574196295050456,-2.733271696350585
1.368598320727104,-2.842917722470186
1.3696870647123038,-2.8502841272131643
1.3724267381368014,-2.857920429179996
1.3823239971631978,-2.9506212501976385
1.3844161816767517,-2.9713445341617692
1.3854652594400179,-2.9573531496430996
1.3922368716432558,-3.02793679885574
1.3947857386999098,-3.037957741086809
1.4019398567673056,-3.0858642597566233
1.4171654875620385,-3.152191445282647
1.4229031070463876,-3.1751036580890823
1.4232803533003295,-3.1568783887858163
