n_harmonics,base_freq,magnitudes,instruments
7,1.2579563020227442,"[ 0.54386306 -1.92416922 -1.14168339  0.79690972 -0.87413007 -2.11090724
 -0.43544144]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
-1.568461430822787,2.334312300916453
-1.548098950938886,2.5641823831489505
-1.5471005352275837,2.5762333213442883
-1.545730725017306,2.5378096707135893
-1.5435513123733355,2.605055157302863
-1.5364168227370667,2.5963062065273683
-1.5255352683181358,2.678682938136275
-1.5211026374978778,2.6815844631024257
-1.5169810754332944,2.763102848974638
-1.515771433556287,2.756382120826854
-1.5107678731662202,2.75271769450318
-1.5033703302358987,2.8247235744119537
-1.5020990526989182,2.794746173325897
-1.5018516972279436,2.804857648583296
-1.490533363486873,2.8719457044521612
-1.4856762274289539,2.841221839170786
-1.478086930134839,2.9019413917405807
-1.477420388543101,2.9887985586043753
-1.4724405148003916,2.891323510663452
-1.462294975855501,2.924165084378821
-1.4474814424158051,2.9242331242457884
-1.4385804715902761,2.8302428569586344
-1.4365611290654972,2.8996275501471676
-1.4269250359661956,2.8350254637931798
-1.419856800575254,2.794694086704241
-1.4183899177965402,2.793450956230551
-1.413060405773187,2.798860682021134
-1.411111846239308,2.756218440077572
-1.4084910417272458,2.737139479026058
-1.4018103027055835,2.7367189990944096
-1.4015424406237282,2.7513150192132323
-1.4009292392567527,2.6500061061822167
-1.3896337598426876,2.6144440465827756
-1.3873800978676836,2.6180045751499863
-1.378235417156896,2.4845397395680053
-1.3622462337949857,2.363454958873828
-1.35865405013494,2.3178342429513883
-1.356367822551315,2.2730953544411063
-1.342176816626168,2.0564940329394985
-1.3360803594250743,2.0226502925141046
-1.3347520397911405,2.0104418820491095
-1.3190425880088295,1.8114102235041656
-1.3157739813389293,1.752008125365573
-1.3131038167979443,1.7254797412483944
-1.2890314832134468,1.3396903362590422
-1.288344533739929,1.3094626837813443
-1.2844188122036786,1.2517389043659866
-1.2832264427186586,1.2646567487992706
-1.2765811064684327,1.1822627127452319
-1.2731169316099438,1.093651974551458
-1.269191915535435,1.0318132049493332
-1.2663959117296042,1.0223418879054822
-1.258731082493994,0.8451757429430428
-1.2469343976245206,0.6770124508207996
-1.2468560688587504,0.645013911920689
-1.239079930311551,0.5327493452537251
-1.2364311694256795,0.4563813064078875
-1.2344484881752222,0.4599478077177866
-1.2264980870243776,0.32049404607227633
-1.220579088264417,0.19682736508835963
-1.1968147187790676,-0.1780312967028364
-1.1960466431615107,-0.17173771809543661
-1.195696361713636,-0.16813998666459987
-1.1917751142151878,-0.23151605142252776
-1.1772308531622553,-0.40003381829437584
-1.1753557940486923,-0.45255393590988263
-1.171601912866688,-0.5987059450017582
-1.166089399391174,-0.628265131201576
-1.162671075380389,-0.6608579505093687
-1.1621779216771726,-0.6338377580820437
-1.1532467497762804,-0.7301307179188483
-1.151230008570459,-0.8198737917815727
-1.1480173532095048,-0.7268349615503485
-1.1437835071554792,-0.898398815285372
-1.1425188569018,-0.8706647765846781
-1.1359035539505073,-0.9173976627931002
-1.1193331070614643,-1.1189800914752215
-1.1125064332397476,-1.0882006638067954
-1.1108995615618085,-1.124691499812442
-1.1054269828075385,-1.1786883555495613
-1.099147559243764,-1.1946974423218817
-1.0912662995856912,-1.2520645705581872
-1.0910120842723585,-1.2374193659923145
-1.0900445042001197,-1.3088144558728874
-1.0815333420709383,-1.2168560179513195
-1.0585509168126475,-1.2806091652899796
-1.0535221199358489,-1.3041299019885082
-1.0499993782762644,-1.24476898361295
-1.0499875812093997,-1.2587959412427387
-1.0451468716240728,-1.233168366902118
-1.0399819332518019,-1.2336555332665478
-1.0281833693789464,-1.1471707644795686
-1.0240987854471169,-1.1497596657256222
-1.0184321740738236,-1.1384466947498413
-1.0131589672631653,-1.0505048883559749
-1.0020597609632682,-0.9913416523738182
-0.9960253041691369,-0.8998968494704498
-0.9816338452923361,-0.729426706292376
-0.9800974862361569,-0.7151060766292217
-0.9735533326619441,-0.5663004023836572
-0.9659361560471211,-0.5097987830472768
-0.953195823094247,-0.3149333636633549
-0.9497212971545572,-0.22140982784983815
-0.9445139461748884,-0.1650208580361671
-0.9425300378034387,-0.13141207327557516
-0.9358713330543602,-0.03935358917607553
-0.9329168096106413,0.07229319553679311
-0.9322298151007069,0.0691869560509742
-0.9260738878886121,0.1829598827805694
-0.9213400233047793,0.28708300344626464
-0.9155472599863517,0.30300861313706473
-0.9152284600733367,0.40828312898270425
-0.9122554582445384,0.4098416702004722
-0.9119388579926362,0.4692121840016422
-0.9115046357045555,0.48111525226299495
-0.9106465373644244,0.504823935916701
-0.9051104352730963,0.5694500098868668
-0.8979940850508505,0.7119160500265407
-0.8931096716600324,0.8258260296127851
-0.8866021917867659,1.013553934655504
-0.8860208617060374,1.0201660339231615
-0.8841009875523014,1.0460387035731278
-0.8836329930244751,1.0450887496292585
-0.8806072750331193,1.0882566151219477
-0.8775219299263703,1.186743244423399
-0.8721527714571966,1.32809967172829
-0.8536104786611558,1.7115648019122975
-0.8503656191548048,1.840382533689563
-0.8422791615233454,2.036337743645245
-0.840959922526646,2.0429797373528635
-0.8409210802355984,1.992374214517445
-0.8302770675312168,2.2307015036494287
-0.8063726194952041,2.743665368098579
-0.8059279024828707,2.7336356539839786
-0.7865827840179112,3.1270850460417554
-0.7832001206200783,3.218128878350697
-0.7769664748955059,3.335910943051515
-0.7740692906444075,3.4280474038023927
-0.7714818727156416,3.467369103858553
-0.767518544123809,3.5353122924838285
-0.7573083532220908,3.603910651668229
-0.7483924821164267,3.8349516103110384
-0.7464469696976685,3.843461653428747
-0.7337415322371728,4.007585476812006
-0.7219562031711262,4.177960573872545
-0.7209287566392133,4.171433484231933
-0.7178922959891212,4.217390009835214
-0.7126106548594073,4.240181324491682
-0.7088221725694237,4.332853834897797
-0.704584464150023,4.356844270420655
-0.6925499371820827,4.459973253828731
-0.6900165897046815,4.476754920392407
-0.6899823119344837,4.468391597099865
-0.6882448623301642,4.507507659205524
-0.6654471816110581,4.5033586355950765
-0.6588283045991687,4.551617199612538
-0.6493243925585013,4.552321792228015
-0.6434902323199077,4.481275512404734
-0.6415493801546153,4.497478616971753
-0.6364139431174265,4.489662863842149
-0.6260754507167183,4.387328988673801
-0.6240531982871707,4.399644052133356
-0.6166050887644245,4.333814165450848
-0.6138443780475691,4.315906438770267
-0.6081181373527924,4.253766162740424
-0.5990611104371251,4.208764842525732
-0.5900512050635767,4.117197503911093
-0.5884169728073814,4.0629992825675165
-0.584843831077217,4.063570763905771
-0.5838051532489921,4.022158613016133
-0.580728757795324,3.9734559933388383
-0.5727213548970136,3.9134910814949384
-0.5592651190027507,3.640918761368446
-0.5500608197221046,3.4278727807664233
-0.5422571883290797,3.3144603471610425
-0.5305333735307354,3.0731694244214647
-0.518636558206949,2.844935630747875
-0.5159930940152644,2.7825449799202335
-0.48643606527752814,2.085555403049452
-0.48591498857472093,2.046062491538308
-0.4828854228301651,1.9216858797501717
-0.4828661792620692,1.9793637952669556
-0.48090161221731265,1.904930630319868
-0.4805165641305096,1.919414255191737
-0.4800815888193819,1.8694743582074684
-0.4798023351132734,1.9634329222479256
-0.4792478436034484,1.8636128771685223
-0.46835576411875435,1.5634009973318599
-0.46462728012037324,1.5235418676008783
-0.46451663146054667,1.478972291338315
-0.45393964289463495,1.1987942561200833
-0.45319287505356876,1.2427984987251608
-0.4467144139476775,1.0465883829189067
-0.44593585831081484,0.9905975723376389
-0.4457688751478819,0.9646294906692078
-0.4360006257925404,0.6889704269144464
-0.43202418861770386,0.6241476162015664
-0.43154510517886013,0.6215329142389041
-0.4284311790117057,0.5508249175389351
-0.4248076829679972,0.5195126834255341
-0.41671213968810594,0.22353134534352165
-0.41553235928335663,0.2102658461805894
-0.400485333717036,-0.2327316121965137
-0.3989904518854077,-0.2263517799911337
-0.3829054108094456,-0.56759157686557
-0.380704996704742,-0.702408182042438
-0.3675324928733499,-0.9985265911291625
-0.35477759949231835,-1.2600842274044453
-0.35091866091370605,-1.3314626210315326
-0.32960111165381534,-1.7771381454499684
-0.3184249340750753,-2.0172120043340374
-0.3168386040656097,-1.989441332422558
-0.3112739729726206,-2.0753353887700436
-0.30961782971206864,-2.067571699683565
-0.29521854605320597,-2.2495111491785016
-0.28995674575373087,-2.391453426481841
-0.28725571180327103,-2.368488201239211
-0.2836203602003149,-2.3806799939066177
-0.27831884109329685,-2.451741178593357
-0.27368508988230333,-2.4349218165243323
-0.27213728131565196,-2.5023241714454385
-0.2704644518813417,-2.5949290068592687
-0.268524169314424,-2.5761854554118004
-0.2674891865877358,-2.5416753425128094
-0.265560926839461,-2.581421711640546
-0.25495111542683,-2.601397205306408
-0.25478200186746225,-2.6926694106326665
-0.24946045719714416,-2.659017674614071
-0.24347816414346912,-2.661678200812518
-0.23789720283509608,-2.6853203809336117
-0.23641946607714104,-2.7103353533527264
-0.2238213957007571,-2.780789478310576
-0.22015882191932423,-2.775393623160845
-0.20998066468664112,-2.7663701347936014
-0.20534455058889334,-2.7486101225011126
-0.204111759261405,-2.7220936577378265
-0.20178345140492127,-2.7540848580870843
-0.20143970025119717,-2.716778656398565
-0.19418964960709229,-2.6939851575163583
-0.19225776240091008,-2.6960030580883254
-0.1822214179170789,-2.624815006237919
-0.17266957025624396,-2.602591474336453
-0.16639673228511365,-2.560278117752347
-0.16331695276219627,-2.4824908192060002
-0.1626122850728331,-2.4846198028327304
-0.15883511964490138,-2.4442634834775148
-0.15382709355994972,-2.375259471409519
-0.15356629462092997,-2.377968733602724
-0.15146698076583842,-2.437221503199925
-0.15046465849498603,-2.3199732396601136
-0.14714294184125087,-2.3134417715803095
-0.12224028616475824,-1.9776870293731716
-0.12001733927504654,-1.9416091065027594
-0.11974757424448468,-1.9311864475916516
-0.11901420539885876,-1.9269207572891336
-0.1159773424242152,-1.9002913659000162
-0.11378076344564203,-1.8200204378247795
-0.10987102732268816,-1.8417225605355407
-0.09686437606283382,-1.5887714185688253
-0.0915277856728105,-1.5327937820067703
-0.09129544636112286,-1.4568432001555203
-0.08351805113746025,-1.3644732593695477
-0.07883275576328641,-1.3037501996899943
-0.07870125576847586,-1.2787472572936256
-0.07246156733381381,-1.163104659048513
-0.06797228746679362,-1.0492583042491501
-0.0674364207442979,-1.0360164526758793
-0.0651978858198703,-0.9489274871125932
-0.051346819014134404,-0.7549822558390779
-0.04983512650568578,-0.7310983367801743
-0.04552037985554147,-0.6354372995922872
-0.043570241943396315,-0.5909268304013959
-0.04274863310896926,-0.5759221147668091
-0.018936735737372423,-0.07861111536757681
-0.011588603931769192,0.01080461542802564
-0.0012210833436165913,0.1943888576428652
-0.0008281381615224959,0.26152498707571337
0.00010458622676789986,0.2540969946813543
0.0032690650226911977,0.3409769550357422
0.0044870490564523635,0.33824935816823604
0.009065484404463753,0.41044674521603935
0.01977232797398587,0.5916522282252995
0.020362282540269838,0.7016697925603289
0.02092629203159735,0.6709068520494659
0.02650288507357601,0.7287775072183005
0.028198541900555263,0.7263883971781434
0.02848449155776489,0.8105717232613523
0.030109485991689056,0.8147468231528997
0.03326368417605563,0.9266947005935705
0.043884569075053115,1.043880315820641
0.05644986685502973,1.3124948273493127
0.06026255052635987,1.3335458819798267
0.06545725808254277,1.4590842758669333
0.06779744354155515,1.417370491604778
0.07425677861634705,1.5409610284188915
0.07468834852564754,1.5414135816987844
0.07605722947492577,1.6375005119317108
0.0815713441207202,1.6502851403969816
0.10613189543862989,1.9770679640162763
0.10883946939339628,1.9795523154455639
0.10940738446623977,1.9583689389106989
0.10945941154335426,1.985488623265987
0.11228324590274807,2.060822902914011
0.11429968202384,1.9991977301096173
0.11536361747621271,2.055582075377283
0.1161301654256559,2.0400788354243895
0.12110929577344542,2.0577405942610616
0.12301241972206922,2.0973576770646933
0.12495645872970851,2.1581088636123775
0.1277630204270035,2.1731347750592476
0.13007883709141232,2.2042481005443464
0.13547009272839716,2.172031641411543
0.14886093072316164,2.259365201214544
0.15560871334958826,2.3159519116335425
0.1568393162260744,2.302636813408613
0.17733190231343787,2.3624340775031443
0.18039546665557982,2.4819654151633697
0.18098928417157278,2.42514419196785
0.19625228512485604,2.4350308667809473
0.20180107424782445,2.4165116783634497
0.2027558605945945,2.414200800032718
0.2043751501098976,2.378281465766169
0.20574173282322228,2.3873641907521512
0.2168171522926965,2.365947893258457
0.21705757928772318,2.4381568968884477
0.2210413760975829,2.3530555756098686
0.24066265396558428,2.2853474110205547
0.24900449906734057,2.2374322016900154
0.25721124575091014,2.1559369080015176
0.25725731948104125,2.1856626696287256
0.26949182349307854,2.0993853634246213
0.2730784281070697,2.0506465777962406
0.27355135709629064,2.01421043921528
0.2845681871844814,1.908277406975287
0.28869024211925964,1.8607188221178765
0.2896449844250717,1.9394663104272902
0.29496917903548514,1.9200909833762716
0.3157392453771086,1.6292517940525075
0.316831224467645,1.597496347369332
0.33338381683877394,1.4849385366212093
0.33965327620345853,1.3817828493010915
0.3435495972920366,1.3331440985730492
0.3502580779025699,1.1943887682993086
0.3544664405289826,1.1246353565812963
0.35760518122030005,1.1084404060342412
0.36400147944369277,1.028202485337411
0.3689432588162296,1.0035891755865893
0.3725239057902763,0.9124853315459717
0.40623457787436923,0.516297021117698
0.41093976791406517,0.4233472375437406
0.4132667435653099,0.4286668501739247
0.41525334759237076,0.4358726408666749
0.4195341893846729,0.29900878289198185
0.4234036968296957,0.2761265922204079
0.42652680013790967,0.2513696522778976
0.42955163679257247,0.23383703900453026
0.44758025315774796,0.02590172279174998
0.4588289080860939,-0.0633867277849387
0.46273046968469034,-0.11645411299185732
0.4698951743419464,-0.23427757445699243
0.4824175033322944,-0.3452190162858842
0.48289603962181005,-0.32738421661844486
0.4914672761262824,-0.45848493432904464
0.5139382023687578,-0.6528203104643662
0.5318291547028222,-0.8191842839909652
0.5416839333717265,-0.814661261239327
0.5518747849858343,-0.8574137437129735
0.5529038301202824,-0.8723362025747935
0.5631654513592794,-1.002608092681085
0.5663701811057384,-0.9516896361963726
0.5752934109796497,-0.9763297867100219
0.594472374359837,-1.0964806452713445
0.5995331609766819,-1.1113735743394368
0.6185750919442858,-1.0975952078444386
0.6222804195058087,-1.1433241688594746
0.6245686967445288,-1.1420353787207718
0.6336121581093095,-1.1623945140228364
0.6380290404591498,-1.1617546969561228
0.640555377877535,-1.126658173007573
0.6562357712361075,-1.212570055155854
0.6936324742498847,-1.1802441752093025
0.7147805422902378,-1.2387627803968342
0.7195605865783081,-1.1800189866282302
0.7227241502236383,-1.2019105645424646
0.7259624322311402,-1.1752287933980181
0.7276415525700468,-1.2307870455247762
0.7279207449909544,-1.1682101327116525
0.7293727592047006,-1.270091573201994
0.7376322359492482,-1.2113254303187233
0.7381199122452449,-1.2253666920310589
0.7406567589838717,-1.2084843320234653
0.7444704636439567,-1.1621659498688417
0.7476382299884543,-1.1990405071908876
0.752264447004257,-1.1292437822918022
0.7582076776606028,-1.144077433763901
0.7582678495758914,-1.2209158044418844
0.7709421181076861,-1.1732150985626026
0.7728461520238534,-1.1855881801818449
0.783893480138703,-1.1831802098777817
0.7905439400724736,-1.1922011416026588
0.7997710842826926,-1.206021322442572
0.8081557278541904,-1.1613032451987613
0.8173338029776165,-1.1746254503320095
0.8249566106498385,-1.2382797963796002
0.8264305482713077,-1.209617987222797
0.833609502969888,-1.1959403251189678
0.8393973860552535,-1.213484170960562
0.8456726655230495,-1.2162780010322776
0.8480928637608525,-1.2387537526926502
0.8490041435371056,-1.1858911921330484
0.8530334667045842,-1.2220735389256396
0.8558135817918497,-1.2289077301995022
0.8626792664806415,-1.2313519424876542
0.8779670038666443,-1.1977801014227414
0.8838677311862719,-1.2785842510670204
0.9151492166843536,-1.3315852068616603
0.9338107098111266,-1.3436783648659967
0.9358549478226355,-1.3571909221857263
0.9373718958812165,-1.3580834562881456
0.940420235993809,-1.3606558556736772
0.9469639601112743,-1.4457435252851474
0.968822444275002,-1.3563685792911544
0.9732356651689846,-1.4266725078505496
0.9819075724711013,-1.4948274265541543
0.987198028708248,-1.4305757312013576
0.9872075885036828,-1.4734990651977742
0.9930085124462651,-1.4665433888932238
1.003386268169299,-1.4505825170650535
1.0362184625971915,-1.551412555324252
1.0422784790171402,-1.4485088526820102
1.0487829305704626,-1.4983261030073773
1.0549866492214273,-1.4858448697823976
1.0744002524899514,-1.5533824066928996
1.0790409739066398,-1.432503369807554
1.081289419725934,-1.518333943249175
1.08167985675085,-1.4259166105289744
1.0828725619809738,-1.4905654629471592
1.0856146431492606,-1.520221628192121
1.0891486437501756,-1.5082398524327303
1.09092602236995,-1.4432151709835312
1.0956547569606094,-1.462976849523136
1.0979716336861465,-1.4462650442644767
1.1025361456708884,-1.4719049531035495
1.1047165176870077,-1.4271698988275374
1.1049426816872305,-1.4710037771644418
1.105098093862959,-1.4560103208701707
1.1110014914540063,-1.4425402114151051
1.1195110165893798,-1.482647562111513
1.125589004815728,-1.3995612717107968
1.1263640489935733,-1.4232036215451345
1.12677477146981,-1.4107424597163372
1.1270532832382694,-1.4496950540476068
1.128451174171186,-1.4011608350201268
1.1300261595645642,-1.368426299397883
1.1551975406168689,-1.3271527700433239
1.1555499148748414,-1.314039305108954
1.1563926967959635,-1.2725180684016957
1.1666103108047352,-1.1981124226761326
1.1789730440577681,-1.1242827525335433
1.1800425116050262,-1.2022554399429746
1.1804153546931309,-1.1609814146518582
1.1839069272408906,-1.1317839397107032
1.190150610815234,-1.158056674314769
1.1902251437036018,-1.0860632875045917
1.1976296447159571,-1.13242535010353
1.1979778957912703,-1.0695235926937494
1.2006711501590992,-1.1123018920809218
1.200878792442639,-1.0499870919481902
1.2034419480579572,-1.037082945574339
1.2195483277907124,-0.9253597915003152
1.2363756138078523,-0.7814368483880147
1.2389459110817036,-0.8368655688071676
1.2511326229717916,-0.7650525531802957
1.2690519516545287,-0.5292579328982819
1.2718076700487462,-0.552565434581458
1.2780903823278429,-0.4748259591155654
1.280690807354394,-0.43538690485903797
1.2938786414104309,-0.3214524487331638
1.294520346797328,-0.35104256760270897
1.3121803700701085,-0.14983982665569254
1.3150879212659374,-0.17200162311997036
1.321974942309792,-0.06771826596432502
1.3306887282499602,-0.0026959270604180454
1.3417187296211086,0.07368766743335511
1.3538910711430914,0.17135875200168355
