n_harmonics,base_freq,magnitudes,instruments
9,4.342614512149628,"[ 0.89150769  0.03133741  0.50085651  1.28402903  1.64691796  0.5840474
 -0.18048258  0.97579231  1.41350412]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.2304820991047745,1.2902793464506523
-2.225052257340908,1.0365555164517428
-2.2146907075304973,0.5684135297145093
-2.207269006784892,0.1999379776153608
-2.203147116757439,0.00025939675015477365
-2.2002087151438365,-0.16462566117183952
-2.189061970365807,-0.6922983305103014
-2.182371439804547,-0.9835999938423098
-2.1817504959055807,-0.9916031314987704
-2.1814716393637235,-1.020203824857542
-2.1770219082316453,-1.1956094034868296
-2.1759896662729146,-1.2642682650955377
-2.169363308837757,-1.5020248526509876
-2.1635842074459655,-1.7269304147796039
-2.159633757065964,-1.8338711989970637
-2.1553880362142457,-1.9542080852343733
-2.1546800697603468,-1.960532435351017
-2.1491664724488855,-2.065616959222707
-2.1474580502095613,-2.086451869520964
-2.14454806909448,-2.1310742243589074
-2.1426002957700576,-2.130241088248358
-2.1405264638832655,-2.139674161047094
-2.1218552394534926,-1.8878219113241104
-2.1181066842173486,-1.7702495898628443
-2.117937031101018,-1.7771783414289204
-2.115659904019532,-1.6891031018479086
-2.1057803908261272,-1.2203798941880484
-2.104376765455788,-1.1192581516881794
-2.0967846876074083,-0.6508781985522674
-2.0960245499474572,-0.5716482642589822
-2.0895788594441957,-0.10773641160112779
-2.0891524137909574,-0.06782739361013025
-2.0825479932964086,0.4612912608563635
-2.0788915613502743,0.7695569841613203
-2.0767852130959032,0.9425084762691691
-2.072304347862871,1.2970582386258658
-2.05298707548462,2.7393731420824876
-2.0467849322800653,3.0977456044875993
-2.0449921635291743,3.2035683112912983
-2.0376967660695713,3.491275563772464
-2.03154924889929,3.6419759308765047
-2.026941833871351,3.7106997674263287
-2.023970339899078,3.7167963930602936
-2.022774805172407,3.704127817682373
-2.015681492731904,3.62711083333916
-2.0153851384890373,3.625262137350135
-2.0031978601365443,3.2143431297488703
-2.0025715916962223,3.2112309427345287
-1.994952286557627,2.7898814780320302
-1.9889670355383824,2.455345973871254
-1.9862538607311382,2.266092036941665
-1.9849795597558686,2.2037860018914532
-1.9680144876920485,1.0639760450121871
-1.9630858909098508,0.7660596253918264
-1.96193501652082,0.7164715008890222
-1.955836605491453,0.38339091355059124
-1.954429809270406,0.29460312392996063
-1.9493305486533414,0.07722979584293704
-1.9394855790456342,-0.23895881489693763
-1.936568069280608,-0.30028693631138503
-1.9314902489377588,-0.3848723097580065
-1.8881071175825659,0.05961494139121906
-1.8853186103702204,0.07955551746601255
-1.8796891618673974,0.07822471463891084
-1.8731347506961462,0.06762183462229679
-1.8699915894701753,0.014123191253522727
-1.8679731292245467,-0.0024797405586456985
-1.859557923996088,-0.20188381177621595
-1.8563779653593806,-0.32728990261208857
-1.8534685381301244,-0.4665876665447089
-1.8513467438085398,-0.5295115991271938
-1.8492819744348103,-0.6201689215047901
-1.8480542320409696,-0.6751381656868575
-1.8455678359296528,-0.8275954941210827
-1.8337348761322487,-1.5242525931878135
-1.8321216010218067,-1.5995887878358979
-1.8268134031645675,-1.9499371948921576
-1.8245252380419759,-2.059302330443841
-1.8138245825731991,-2.691160232926464
-1.8055813342989482,-3.0359894821380404
-1.794664296756009,-3.285415260262199
-1.7913530433363611,-3.2955338388061772
-1.7799454745572822,-3.070688843725675
-1.7712806704686705,-2.593160072332434
-1.7695392269036803,-2.4591698654889598
-1.7650869553480661,-2.1167524503704644
-1.76183308612772,-1.7936079392724238
-1.7599063330510702,-1.6170940945192938
-1.7492404401321755,-0.46013503004476064
-1.747921807055091,-0.2975812781914148
-1.746580862567095,-0.14993795260053383
-1.7442725596973097,0.13660458115327306
-1.7437853785529134,0.20034825574203832
-1.7432856051835757,0.2609300061352068
-1.736976027401377,1.0510361800773325
-1.7358349014797543,1.1990257793988346
-1.7244581865270685,2.547661783256956
-1.7214829193443357,2.8708500143425444
-1.7214475950610413,2.9122790752698364
-1.7180043332637944,3.2534347126141334
-1.7164710488055863,3.4165608806891594
-1.7135343904780957,3.6674956051217307
-1.7119918901578068,3.8012170920389066
-1.7082198807987963,4.092959216042403
-1.705469924693313,4.272084086922961
-1.6897783837995415,4.825957958121393
-1.685338940981519,4.7633143339940185
-1.6837353301088522,4.753285038929531
-1.6755288209148973,4.462899751053833
-1.6596310545279136,3.2585256509105256
-1.6554012408009022,2.804626587938494
-1.6495751369126819,2.22516428830757
-1.6372830448592581,0.9091300682627298
-1.6364398751260614,0.8303191998645164
-1.6355652401405836,0.7354886863118661
-1.6331222000072065,0.479322349133358
-1.6328176535292311,0.45848217883272413
-1.618046625895752,-0.7671297533522738
-1.6124669466091006,-1.0815014878601548
-1.6089025310889664,-1.206211572697451
-1.5973478104402088,-1.359430556908814
-1.5876101098572284,-1.1301804857936744
-1.5827512769019028,-0.9150309748336359
-1.5803967255893698,-0.7921342475677862
-1.580315118414612,-0.7847974690368714
-1.5604124490857296,0.7684870492422279
-1.5602035092323707,0.759557835768973
-1.5551694813449415,1.206799223199099
-1.5382795799784788,2.466253590337555
-1.5351781096686465,2.648642045236727
-1.5224824468470983,3.103648865290195
-1.5207325079142902,3.1068776601876755
-1.5127175392443688,3.0573742927358403
-1.5080805655411729,2.9356939137724964
-1.5076487278520732,2.939285941683574
-1.5022574230097363,2.707819127928726
-1.5016164260555642,2.644874262744456
-1.4909078082788219,1.8706705377670272
-1.4900638147181928,1.793449187174898
-1.4763685342525057,0.4036625381973127
-1.4623213079554709,-1.1949444173157027
-1.461404385339721,-1.3002055003363733
-1.4612712349587167,-1.3314034788820786
-1.4525543006403874,-2.285760703178507
-1.4505826759029072,-2.4774341670726425
-1.4274644570368134,-4.1647042349600865
-1.4198109018776128,-4.404390729925165
-1.4144192913711147,-4.488038268631114
-1.4119581517828548,-4.492676679544554
-1.4118186215409383,-4.503958754481635
-1.4109506128558722,-4.495015161184074
-1.4104152888958272,-4.522783712210757
-1.403110663709662,-4.433860751938437
-1.3958543192329371,-4.254077349079698
-1.3882025751911766,-3.9597024953764812
-1.3859261274683454,-3.861036123516829
-1.3844241572882312,-3.7896585105786795
-1.3831148245952722,-3.718151672677494
-1.3792499725690575,-3.5384430824490667
-1.3762686155534087,-3.4281888690862146
-1.361950622776266,-2.7258946176099954
-1.351261699709795,-2.3444733266748368
-1.3251581130516754,-1.8394316376901836
-1.3141145876864593,-1.903700798910389
-1.3086746142580306,-1.9316670327997543
-1.3081711650077692,-1.920639316893765
-1.3029506210017028,-1.9725127539898961
-1.2967103176962564,-2.0491440574380406
-1.2946764757076066,-2.062784192361538
-1.2875511295013435,-2.120443649348641
-1.2737470718931956,-2.1543459922889747
-1.2726651551595027,-2.119977500058896
-1.270457176881103,-2.1236165311182607
-1.2581095506512585,-1.9966938346316563
-1.254103703713499,-1.9370297637064329
-1.25167035262556,-1.895901668667016
-1.23953427410426,-1.6324916938201488
-1.2353899165864557,-1.5154482801473086
-1.2116641479446872,-0.9631125163336328
-1.203667930130799,-0.8301035926426823
-1.200692869795584,-0.8224247198645532
-1.175659191909583,-0.7378155670915614
-1.1714140081182862,-0.7730908265929355
-1.168933690457387,-0.7765949049293998
-1.1550951682098747,-0.8710988022830501
-1.1494602280215154,-0.8906138640901252
-1.1322750520110925,-0.7632981047449229
-1.1319911990506506,-0.7793144671757952
-1.128402563047797,-0.7301882727951747
-1.1278501282814741,-0.7193410452216916
-1.1232454771183187,-0.6042913558917339
-1.1180894731694568,-0.47069529158289874
-1.1146975646710766,-0.39497400365661495
-1.0979912139060493,0.23984382986390956
-1.0748503451938454,1.199261827448672
-1.0728902406953174,1.273684269745508
-1.0712806405804385,1.3464703235290953
-1.0664180486778747,1.4900187715631084
-1.054110766884545,1.7402547745053463
-1.04445838780049,1.787410275090528
-1.0392559981187708,1.729603306929494
-1.0357693911591705,1.6521474497499697
-1.034984267694114,1.673769479768263
-1.0347597065627179,1.63666875997173
-1.032400557684776,1.5785658218489298
-1.0249051201684356,1.3447891306185291
-1.021834085321943,1.2331226902374175
-0.9986770130516929,0.022901318056075724
-0.9930960563408648,-0.297025759899288
-0.9776614581225207,-1.0546342568568303
-0.9733440036651251,-1.1979645159993886
-0.9715277659230024,-1.2313427976784836
-0.9708147865141634,-1.2707960898968789
-0.9685023086979117,-1.316575181276616
-0.9494426427621208,-1.4989379250674832
-0.9258966920972616,-0.7188103203069374
-0.9234145240455529,-0.5913465914006437
-0.91355495218854,0.007086212847733068
-0.9124045790980251,0.08835433954454826
-0.9003317433327225,0.8731236029335061
-0.8991057352454015,0.9629248198312246
-0.8952013477291123,1.1991755062468659
-0.8861006055378953,1.7672081974343292
-0.877100154193938,2.268737121796238
-0.8736218722046241,2.424068894563747
-0.8597191464030018,2.9097009755586636
-0.8560893295809038,2.973900821224224
-0.8315561846479325,3.0003392418195767
-0.8313358149253212,2.9827035439159357
-0.8303635202668298,2.972457929249566
-0.822366399188331,2.7971317344082056
-0.8153074588133591,2.6113641108140153
-0.8131464233920496,2.543352020462428
-0.8120050386231066,2.4934838554311525
-0.8111727604238586,2.480670373214368
-0.7989093991119756,1.996690604361413
-0.7966202278779804,1.904143922443339
-0.7829632845474137,1.2716298665287944
-0.774572230729091,0.8674940032595803
-0.7666459921141344,0.4668334995746599
-0.7663540655917931,0.46803948297242426
-0.7626191101312685,0.2951339848685948
-0.7603075582784236,0.17111202506704193
-0.7492888147021795,-0.3442353863519716
-0.7422155392472165,-0.6742725518051245
-0.735364638686042,-0.9882808709769351
-0.7319941863851653,-1.1341756381362647
-0.711918337886702,-1.8731459535049892
-0.7099079010702551,-1.9062826436518734
-0.704519849063197,-2.0337468892108865
-0.7029795571421267,-2.047171417781435
-0.7007656098033426,-2.096650003479888
-0.7006703883450673,-2.0775840999880417
-0.6996581053948709,-2.1118065840862625
-0.6976556047214264,-2.1077197521904347
-0.693377112624241,-2.133363493513389
-0.6902954395868672,-2.1457915394377496
-0.6889911365967105,-2.1399079476402587
-0.6823587642555662,-2.065034677132049
-0.6799224515814384,-2.036403137409109
-0.6570083600916776,-1.0990395761625344
-0.652802758599734,-0.8183969036484953
-0.6474167397600921,-0.44018113110976614
-0.6431521406459453,-0.1314441362930545
-0.6275071947549105,1.1296389815159682
-0.6260306575065511,1.2427217407496538
-0.6143816331771674,2.1746721812944054
-0.6110238667590631,2.4095493413523745
-0.6105004537663694,2.4639165890748926
-0.5986460028048488,3.1551647587264564
-0.5966363759254216,3.255730378183547
-0.5864372187832267,3.6157063779768044
-0.5854316059394491,3.637830990660897
-0.5759530675483111,3.7174024080250345
-0.5695360426898666,3.6521937439665693
-0.5446812617099117,2.6137921340294956
-0.5388200703856239,2.2449786577741517
-0.5343413068446674,1.9415963953220305
-0.532900311934073,1.8524612756384649
-0.529569678117614,1.6170337650332771
-0.5232081551368459,1.2202932658286834
-0.5180909437917798,0.8779826124285467
-0.5165667349696181,0.7748967371159176
-0.513236974055939,0.594224232846356
-0.5009002338254067,0.032558282371596525
-0.49623387349187453,-0.13837240216809296
-0.4933967415723881,-0.2088085844378739
-0.4861865000007839,-0.3433762517685042
-0.475422418595036,-0.38478641862809987
-0.47330910430595274,-0.372396024997452
-0.4726387632924043,-0.3838898768929656
-0.4695579480827732,-0.36044685197876086
-0.446736652008068,-0.0028386161352925363
-0.4441793558498137,-0.0054994735680638125
-0.4325989061932045,0.08134967541301574
-0.4193272430386341,-0.036981856643834625
-0.41280935794845863,-0.21131015148661023
-0.4049353632646153,-0.515598552878431
-0.39900783339417467,-0.7965042511105201
-0.3953024259349105,-0.996395688410672
-0.3950956466005291,-1.0180913506124503
-0.39115879351677396,-1.2470334148969737
-0.38144145159552734,-1.8309934006312107
-0.37891718313043343,-1.9984655213752045
-0.3715380140523248,-2.4322549897090835
-0.36681063332307584,-2.6872436109277915
-0.354770612390058,-3.1597633532320004
-0.3540201367061728,-3.1658524183452657
-0.35190380900698326,-3.2218918594440553
-0.3493102030176929,-3.2672571954389853
-0.3473138967789078,-3.2875225512954316
-0.33008235181426837,-2.9155469130320255
-0.3272239243829773,-2.734756631918439
-0.31292315796601766,-1.617198942218899
-0.30689832283095786,-0.9891212237460453
-0.3048058956792419,-0.7545279907965994
-0.3031048584169236,-0.5532224242949134
-0.29912113697568987,-0.08468659423951069
-0.2868497956801628,1.4527530168065879
-0.28024790559002,2.2770379977754653
-0.2798533712793039,2.304869577655326
-0.2644381862609064,3.8652719111431195
-0.26342702963797127,3.9437691465878366
-0.2618688555444413,4.071126098120016
-0.25986077561355003,4.209545827055931
-0.25641678241292176,4.423628479887659
-0.24296516042711858,4.810862750577232
-0.23575989659275454,4.725655379395532
-0.2355523613921915,4.717427981759322
-0.22573749350003514,4.285077887457324
-0.22241182673510806,4.0458449418033124
-0.20533718900273268,2.4992489774247426
-0.20228985301353308,2.1888138613193115
-0.20136084866950554,2.073875121431249
-0.17587453033444422,-0.42247536203048397
-0.17384143092873927,-0.5769613366612757
-0.17353110823714868,-0.5993624744651839
-0.17325775278840005,-0.6116151824931199
-0.1713646720932318,-0.7659776811516229
-0.171231778767019,-0.7558507837929067
-0.16271221763084487,-1.1784440667975697
-0.15880875071604494,-1.304611049035416
-0.1576782369317815,-1.3183226409880564
-0.1500283591137701,-1.360151617299952
-0.14616788155336424,-1.307771947616043
-0.14080136321340575,-1.1512663814079522
-0.12139373562104039,0.08473838732689036
-0.11763059817394428,0.395043738173978
-0.11623413304357655,0.5126825864526344
-0.11266679873701246,0.8360554971482219
-0.1047148059326144,1.5016401603639893
-0.10445931188327684,1.5501209015289537
-0.10441323331512953,1.5171296986963732
-0.10239949165499995,1.6954792158083336
-0.09754521351533896,2.066059466542226
-0.08916070356786676,2.6093278234340405
-0.08591945745673257,2.7986828784341733
-0.06821526018888635,3.1238224820780864
-0.06257653394533369,2.986747060714392
-0.05643346731736987,2.731945367545547
-0.05353229518379177,2.573084489110525
-0.04963973205722416,2.3224865283123384
-0.030540670901761935,0.5090475267897419
-0.024684274878604917,-0.14642052317275212
-0.0024961825728970766,-2.5769928904012027
0.004348524160739942,-3.196268224473229
0.006168172132714922,-3.340951478591151
0.008143536080274849,-3.5069460547005367
0.008659693773763077,-3.5363206835514407
0.013749464257585942,-3.8779998566428087
0.018351404313975195,-4.10674255962694
0.020962394549651986,-4.227096707683718
0.025979453103683436,-4.38963815378363
0.035410899386522754,-4.514568738134005
0.04451644913660413,-4.405802535037629
0.061769795997081545,-3.838890307789316
0.06707983029924369,-3.573075828268503
0.07129678112609739,-3.361076948237272
0.07431024959344246,-3.2038045579386623
0.07494103195438484,-3.21605612567963
0.08117871970286483,-2.919692591710692
0.09495491679545331,-2.3243576114106324
0.1071642215668751,-2.029300501696354
0.13270164024289288,-1.8869199374655359
0.13308872450668385,-1.889272283974109
0.13603728569636875,-1.9121203623178211
0.13756945518892305,-1.9288280960663404
0.15962929050234287,-2.109228626918763
0.16522508667977265,-2.1229672168445437
0.18437769051458286,-2.0484323927171393
0.1869043207500618,-2.0317291570472626
0.18831442604038218,-1.9965067418885771
0.1908360182276203,-1.9550414743244435
0.19799528431642788,-1.8299062024914174
0.2059116176815019,-1.6599967424644186
0.20850562323701283,-1.588879589767101
0.21290163228486403,-1.4846284347274932
0.21457419093407593,-1.4383853097655954
0.21969824266413873,-1.3071169072549467
0.22202561669549503,-1.2572326285411184
0.22360561613985386,-1.2117823680550788
0.22764171261876465,-1.1387066150305045
0.232784725471876,-0.9954074325602326
0.23493456132942914,-0.9677992487375728
0.2384059769423268,-0.9174583695473162
0.24587075032513672,-0.8207649768615313
0.24726135602398358,-0.8144384610749055
0.25459573736484487,-0.7465775362265824
0.2637579613329626,-0.760613866181764
0.2645963152793165,-0.7220139131780767
0.27521919432493824,-0.7515259222263354
0.27675241158637043,-0.7759178439579308
0.2768734866784639,-0.7729829760058571
0.28662098531025393,-0.8209776511588616
0.30170413259161855,-0.8671350004343967
0.3135537920026641,-0.7685972515351893
0.3163722952312451,-0.7330875260700582
0.3221249231483547,-0.6574701991767221
0.32287095868256355,-0.5888797872720412
0.3291582349801301,-0.46039371861607337
0.3307220439616554,-0.41826734644907804
0.33741618684338315,-0.23150061234097075
0.33817257649069266,-0.1879164132863499
0.3439159748651317,0.040946278225991006
0.345056581303564,0.07544143028479029
0.34661342219305435,0.14241015175500513
0.3474298056267884,0.18112494094274978
0.35092540938972405,0.29974007320985785
0.3555051274419072,0.5201155333752829
0.3571192155590106,0.5958464088722295
0.36073810944232765,0.7626870253913804
0.36504404132993784,0.9462375946280044
0.36612569774454196,0.9953850034369514
0.3692992368272656,1.0848919245063533
0.37166253846982755,1.210077126636801
0.3747461072131122,1.317201566050303
0.3853110365557022,1.6377814207854755
0.3871741000027531,1.654247760713697
0.39549040448383455,1.7528253622810226
0.3968583386170894,1.7832341770136453
0.39865650351162607,1.7847471458551412
0.3990799310075488,1.7702715052778957
0.41180096852620585,1.6439706286442044
0.41632395911243325,1.5288783176252587
0.4185157051234989,1.4482483349747435
0.4232248627635098,1.2965632130214
0.4236072997168918,1.2795853780110287
0.4239010929896425,1.2755487580773455
0.4242845053968409,1.268202160971224
0.4334932334786794,0.8477510586880466
0.43591749006397507,0.7201960320044564
0.43828455815095957,0.5668294565289617
0.44911051277333147,-0.029776878433621073
0.4512707146728765,-0.1517034255238987
0.4634823661866214,-0.7860310561929855
0.4802348962925338,-1.4091581870380812
0.4819886472325816,-1.4307395404485932
0.49964799194684417,-1.4606402643001555
0.500901011632263,-1.449930626783949
0.5034398293169948,-1.3897321040291346
0.5079227087548026,-1.2941259413712984
0.5114484129170283,-1.1687008156859293
0.5185068468615213,-0.8520052694920187
0.5226302762299326,-0.6460688135276133
0.5284772509672782,-0.31059205485525376
0.5358584539548747,0.1492036135283555
0.538979927993009,0.37809069355329844
0.5393086447906339,0.3763875478769871
0.5413088101561803,0.5404908142394
0.549995884536588,1.1106535974763108
0.5533152664171275,1.3391283243631067
0.559689212271659,1.7273406702740555
0.5718985828586325,2.366463119666881
0.5861305675979871,2.8820415856859953
0.5917801261345819,2.99251660047269
0.5953177007238657,3.047933725055167
0.6039182688712126,3.1181333871162034
0.6271772924781711,2.7290541034039366
0.6279048879410167,2.7124792604081827
0.6305795618803947,2.650008333248204
0.6344519874209409,2.5062190077271715
0.6355653097443374,2.4630276227611616
0.6456320080314355,2.1003677683647197
0.6457176489955558,2.0690520415314197
0.6538393423012545,1.7244770271781054
0.6544126638023013,1.6944680778075978
0.6583364071022304,1.5132828178212556
0.6688617742371012,1.0429365726826918
0.6707745888530354,0.9571496260270916
0.6761860558949535,0.6933350089841124
0.6840162288832321,0.3085258621939875
0.6923292680505222,-0.08730256335025244
0.7066791114209456,-0.8095274378977373
0.7093786779983118,-0.8776906869585741
0.7209448280063482,-1.3780276137390672
0.721677465798078,-1.421409083728939
0.7268641119016737,-1.606219647536663
0.7274963410719764,-1.6427311679912544
0.729095855306098,-1.676340476196741
0.7298111097202034,-1.7011468205692504
0.7338357712259533,-1.8404495807089858
0.7377745590577645,-1.9229526892671496
0.7443479219183629,-2.030281302877656
0.7477514437051163,-2.10303150740215
0.7538720456864896,-2.15602428659142
0.7647471862013537,-2.042153522352746
0.766312585267912,-2.038885658842745
0.7695152708049973,-1.9594191525062201
0.7707863119795433,-1.9353287200990237
0.7781445248411964,-1.6760577500699703
0.7784333784232289,-1.6886703668778884
0.7862752660579742,-1.2988638669543866
0.7868693867202587,-1.2492317280711427
0.8002236312925977,-0.41164800804790364
0.8030400183467536,-0.1879399662814936
0.8157277354328238,0.8423714701768478
0.8166900226444289,0.9003428564902805
0.8425416513431969,2.8479265921123287
0.8437996516520894,2.939491155133194
0.8488470116203297,3.1970999427899027
0.8514622573350223,3.294455063705341
0.8721167429061758,3.680619723640657
0.8822514311347218,3.5453733834334082
0.8878703765607852,3.32688373097474
0.9006121740212256,2.703601075684955
0.90247785723224,2.5964569667353103
0.9081264651023369,2.199405200781868
0.917409744102224,1.6252820511293629
0.9392217065127628,0.32875737845020997
0.9403194608328622,0.2441652716102825
0.9535155281442824,-0.21237094473157775
0.9576062823390914,-0.29437271422634276
0.9625672408830432,-0.3487606511092334
0.9666766808148872,-0.37685432450443374
0.976826910393684,-0.3789256415673111
0.9793535886792681,-0.3471143948643314
0.983868100680029,-0.281901800642357
0.9888292515217119,-0.20508662122596472
0.9892724006642761,-0.18499388332315286
0.9933248913465613,-0.13882285758141985
0.9979784480417586,-0.05992666084327211
0.9994732787017564,-0.03388823998323775
1.0007078442595265,-0.007044290878669736
1.0070989120143299,0.06929857290561799
1.0187119517011194,0.09686119005124579
1.0215367507506627,0.06323757400768103
1.026482716614705,-0.023105380552874876
1.0333701157570916,-0.19670242211037167
1.0390922483551916,-0.3828088055266427
1.0476231392775812,-0.7790160701695351
1.0766996507574653,-2.504113055276835
1.0790284063242401,-2.6239333901652095
1.0807230200412512,-2.7338816794105636
1.0954679656470816,-3.2279340947696227
1.1071198845058259,-3.2049293930337823
1.114361078487157,-3.0146382490764587
1.116473604626182,-2.91358515731369
1.128200144169031,-2.138868259756519
1.1366319601273496,-1.3449222765703386
1.151022196063117,0.3158583401900915
1.1635990038131139,1.9086272737114849
1.1660401537656506,2.200284724964734
1.1710149955707738,2.7593801251386645
1.171265069362902,2.7647134257468267
1.1753502214925975,3.2251611836128884
1.1793707610247885,3.6027540769092905
1.1824566539202994,3.870331068614283
1.1848319388428514,4.045190540050751
1.201947061792204,4.784459807932626
1.2024230774399953,4.808128029206389
1.2049775734190833,4.806366657779454
1.2172387346555444,4.50082125573763
1.2172874830101694,4.501285366424747
1.2220225882972482,4.238354007095315
1.2249009754128597,4.031952592520065
1.2253845379273098,3.997071610397002
1.229432802570213,3.6614891234328817
1.2384690067232489,2.7961184918997724
