n_harmonics,base_freq,magnitudes,instruments
8,3.0906038043465403,"[ 0.33535394 -2.43546593  0.18533401 -0.30076315 -1.77698566  1.09534922
  0.73081995  0.284841  ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
1.0007345446749545,-2.1487634682934336
1.0028591118414818,-2.1637581894636986
1.0039348804640156,-2.155431297888194
1.0127893766633713,-2.2926812355245443
1.0191005088885925,-2.288906024122733
1.03546123994085,-2.4601259096343076
1.0364347783085943,-2.4926804679585453
1.044919231494279,-2.5377148101268157
1.080446629218467,-2.3964172662414356
1.0854010325216308,-2.3493332061526453
1.0874266724982329,-2.304315362111224
1.0978928997065012,-2.1504043362938043
1.098094423750017,-2.143670701285373
1.098236494607212,-2.111052353983195
1.1083236342765534,-1.9353707362977073
1.1123252852924432,-1.789945504947341
1.1178276795811959,-1.6935264191925121
1.1214749282663572,-1.5535219289249629
1.1349400946141994,-1.0977952918681615
1.1434720618906713,-0.7723845417930113
1.1489116151870489,-0.5425043763322479
1.1574197267435817,-0.15369899017626412
1.1633268746570726,0.09818880820791366
1.1658001025060667,0.22730212289530133
1.1664933811438116,0.2248728178073719
1.182414618144887,0.9860762560212468
1.1874212079381739,1.213712436423669
1.1980796760794163,1.7700614444246945
1.200529520152596,1.856833625971986
1.2028504794152282,1.982487768954506
1.2127311389721838,2.420748902173628
1.220448129427238,2.6683816890751233
1.220623487736038,2.6650037862506535
1.2225393201740138,2.740052505274968
1.2471788132324058,3.3555702433295864
1.2603457086479732,3.4506700909701324
1.2625546636309135,3.4275630719120467
1.265710151934698,3.4436042876521893
1.2681811075022962,3.4302325042046644
1.2814363494072198,3.2612918115853073
1.2837611006684835,3.207699798456504
1.286720921613278,3.1614991481859493
1.2887701001264533,3.095503677010422
1.2951126876176726,2.894669296706503
1.3000664966707474,2.731830610654824
1.3027522662907387,2.6305951186657324
1.3030927394226879,2.6408665241269498
1.3055138600389444,2.5536450239295685
1.3073108533272215,2.4512613476976672
1.3096271751469502,2.3780434972316478
1.323138875325256,1.7176507065722257
1.3387694374567536,0.890786150718937
1.3388427703105705,0.8782630415604755
1.3520543197150943,0.18821858245740786
1.3542148386169117,0.034043979145922554
1.3625996393180033,-0.3473584177970595
1.3640953391423398,-0.4638279337688173
1.3644275321728987,-0.4425404221125557
1.3755851636775658,-1.0189298905895794
1.3940591745810913,-1.8004837951393493
