n_harmonics,base_freq,magnitudes,instruments
9,3.5124235516950035,"[ 0.47046369  0.88503152 -0.39664549 -0.5323974  -0.94458135 -0.3106934
 -0.48777079  0.18767151  0.41756652]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.6562772655949307,3.546347434352966
-2.647255094415214,2.71128558167868
-2.630983405391071,1.1501427351011824
-2.6214678189614187,0.2786622270019461
-2.610266621099063,-0.655619205664815
-2.608222380052851,-0.7980491886035178
-2.6060825849213245,-0.9609067125028186
-2.593786845663678,-1.7801999100501582
-2.583951480730117,-2.3003484050434655
-2.581282085299785,-2.4258663451208884
-2.5795026306848237,-2.494458494951765
-2.577796823763733,-2.573544687433983
-2.56682564709693,-2.9493897138533494
-2.5588028768476874,-3.1709283716493464
-2.5515309613351542,-3.311131234494673
-2.5342075266064708,-3.557192297115492
-2.5330567300249403,-3.5620921254102216
-2.5329766270632303,-3.577663743652473
-2.5281350669979332,-3.6155934548759032
-2.5181838147800035,-3.7075490697933384
-2.513010847882791,-3.763997756636239
-2.491801509620751,-3.912143844718745
-2.4900864284862942,-3.937626781857783
-2.487312723262342,-3.949394687865114
-2.48602715910108,-3.952296167919907
-2.4732292250157997,-4.022485186334658
-2.471750689231892,-4.010630197556825
-2.4710091360129964,-4.01965660819064
-2.4704972668431555,-4.027543754279557
-2.4679718030121793,-4.020163305195111
-2.465356224931039,-4.0188348783978185
-2.4643012233029227,-4.022135696377248
-2.4610784279480926,-4.014610411708448
-2.4572843708702887,-3.9998370673331176
-2.4523926724331746,-3.9726598435975657
-2.452243221265256,-3.971456273086223
-2.4418646765157406,-3.86503020037416
-2.433054223043597,-3.7091976422581396
-2.432320784035383,-3.6895404812852695
-2.4124844635941316,-3.161081837871871
-2.4065737576678194,-2.95285850799237
-2.403051976244795,-2.8214641189329357
-2.37982731789137,-1.8958728278607013
-2.3755164240253146,-1.7266958449698948
-2.371550802801022,-1.569252653105647
-2.3485477707248243,-0.7949068805582643
-2.3483603206474424,-0.7979316683232668
-2.3474139151055953,-0.7576919416166704
-2.346770800379832,-0.7512575764913996
-2.3384048591847,-0.5640757022403028
-2.337426654550197,-0.5417284268432927
-2.3319798740835735,-0.454870599258042
-2.299842094725542,-0.43347433743265673
-2.292997422051461,-0.5136697125613674
-2.2921107934533045,-0.515821902710941
-2.2799216440102374,-0.6678025627598657
-2.273592651023642,-0.7809188836208648
-2.2709643838097016,-0.812409319692161
-2.26983131497715,-0.8318634617118026
-2.2614804266626223,-0.9201690600034585
-2.2606831791875184,-0.9346274126354489
-2.257884758741201,-0.9543546559127554
-2.257333472124814,-0.9636645454280173
-2.2528583923242715,-0.9962377002905883
-2.250979073006631,-1.0040080483756186
-2.248474972399136,-1.0134859346153395
-2.2372720879005428,-1.0025944039459749
-2.2280538676735038,-0.9283701004337804
-2.2014279147218145,-0.378015154042321
-2.1989726724256373,-0.30556072770931314
-2.1921846291945246,-0.10732548980255302
-2.1764492993641844,0.39133172854519793
-2.1727568897059153,0.5098282186943004
-2.1711711894801473,0.5591834055377872
-2.1701202723469133,0.5741887003800367
-2.1573446175913693,0.9139936700933062
-2.155089673311211,0.9763499268132108
-2.1500278427910455,1.0757027934051586
-2.146802288533628,1.1262217852702496
-2.1460715140585505,1.143319830139415
-2.1365065604780584,1.2377945823249765
-2.131388408825683,1.2521137262887863
-2.123363795353853,1.2433425500700033
-2.1183521659560025,1.218186390751972
-2.1160706830891547,1.1861503477846087
-2.1159703727788317,1.1719389221401912
-2.1097583599564276,1.0941808706075846
-2.0979488523971224,0.8570631075739276
-2.0943958909878058,0.7677254768254606
-2.0530197995227093,-0.3764796472495032
-2.0522412855731,-0.397759130108232
-2.045303066787274,-0.5349306413654547
-2.0348228707829614,-0.6988642550995288
-2.033710020307253,-0.7128038968651359
-2.0199763396056016,-0.7944394323823704
-2.0133966107571792,-0.7795956784873856
-1.9937879369788822,-0.5673578445276565
-1.993490637834546,-0.5662896271815652
-1.9837001887394174,-0.41687497616049574
-1.9753857815769753,-0.23546755236536188
-1.9747624654050102,-0.2336494552239046
-1.9708353618515158,-0.15695643493220843
-1.9690345503816347,-0.11351202057295989
-1.9635195480496719,0.002057910828048665
-1.9632342287382853,0.0005068526154538657
-1.9534017413534135,0.1980316502839262
-1.9531862042221226,0.20052050190029122
-1.929813213791856,0.5102456303353441
-1.9253854924149938,0.5559761563912888
-1.906302471030221,0.6125016877002211
-1.905530879059251,0.6104859204996166
-1.8971740738573755,0.5744797052113639
-1.8958409900201145,0.5794986461107027
-1.8901821762055726,0.5516277378154791
-1.8893726499309083,0.547258875113409
-1.8825356801110755,0.49903565402535005
-1.868111654918687,0.41071386788635267
-1.8675251182960486,0.39620324631428355
-1.8637449239525612,0.36551259487191895
-1.8550071719875953,0.3064991962253756
-1.8537549734481913,0.29280493021738413
-1.845037953881313,0.2454149348186602
-1.8270922567774668,0.16308898713401018
-1.8253298423542312,0.15328565297964294
-1.8039139662711208,0.0615803860410177
-1.7942239847315637,0.008354412328767751
-1.7756735622631812,-0.1839740110310454
-1.7670103883097517,-0.3386698864446966
-1.7582872446031674,-0.4889400160695668
-1.7551694823586386,-0.5610762127302917
-1.730957377942625,-1.1431819997904558
-1.7291653469141766,-1.1937849538795757
-1.7257249903704714,-1.2840653037229302
-1.7255270486026035,-1.2809732506691718
-1.714461906839481,-1.5430536054413952
-1.71163809650087,-1.6129464987835507
-1.710992843794043,-1.6173014261129384
-1.7004350145227571,-1.8084199081541756
-1.69921952486029,-1.8278630093199002
-1.6991463669491922,-1.829843797576146
-1.695223472054358,-1.88899067900797
-1.6842756311963174,-1.9533454414888523
-1.6800259299898987,-1.9432282156146
-1.671107986437318,-1.8810378798236562
-1.6630315332160284,-1.7478043013725868
-1.6615185562883061,-1.7220973027591273
-1.6598086138210701,-1.6755669366377877
-1.6588392594836785,-1.6547171287954203
-1.6524726615100827,-1.4765443138141665
-1.6415387510909891,-1.108569097928702
-1.6379993078982689,-0.9480250190672788
-1.6352427262509996,-0.84382160493763
-1.6307536161966374,-0.6447435691853569
-1.6288233905428777,-0.5504731229084896
-1.6192992746154824,-0.10644649950755929
-1.6175215732229098,-0.019245591864177174
-1.617108236920688,-0.012263308788311604
-1.6125022893724372,0.22193664215434375
-1.6098233137631672,0.3492199211528369
-1.5927924933110467,1.0661678547350872
-1.5862796030843473,1.2860663720046654
-1.567905549389561,1.649995454461453
-1.567725669802415,1.650066789040493
-1.5472826113805798,1.57960742777565
-1.5444679077129293,1.5278859113696552
-1.5354223300859358,1.3164564918950532
-1.52634912189339,1.0350685306386584
-1.5205188341686604,0.817251738528441
-1.5012538242291962,0.10111724785810322
-1.4955783770085425,-0.08470279555221069
-1.495287574663616,-0.09965915420114661
-1.492170855065924,-0.19275000735565048
-1.482854190657747,-0.43306114289442504
-1.4764310973384542,-0.5412634466656137
-1.4731912948732802,-0.5826936403804878
-1.473025944078857,-0.5830692362772545
-1.4679589603836396,-0.6163496923673923
-1.459398607726965,-0.5951962713325143
-1.458998357977352,-0.6017213351757328
-1.4505247066063776,-0.4634094406052799
-1.4489987759608942,-0.4393413954715376
-1.4422454569627863,-0.2481640287238092
-1.4399749898821566,-0.17512140523123484
-1.4376475766387662,-0.09519532937539388
-1.4346266098365448,0.014705040993494362
-1.4301058086976486,0.2077428723331351
-1.428890875128263,0.25594254590240423
-1.4234345029951947,0.5047711040580016
-1.4154696134540998,0.9089385735943291
-1.412214071087774,1.0697033307373778
-1.4110165637660772,1.133840010817767
-1.4070874152037185,1.3328137980060557
-1.39950458697041,1.7105699624956345
-1.3815181572268038,2.435522588606577
-1.3758425389944613,2.596691982327898
-1.3728562452220758,2.6577383753020607
-1.3713319032620477,2.6791763355812437
-1.3711083026618975,2.689561668806295
-1.369527267785552,2.7060399623178086
-1.3669068226179826,2.7443369830443802
-1.3668028097677771,2.74562308813027
-1.3622475600721957,2.778716448625563
-1.3532527678018356,2.731928986350844
-1.3469534536175658,2.607894322858487
-1.3429988757689777,2.5127392477644523
-1.3416510635577577,2.4834297193713595
-1.3387034061538141,2.384622018015245
-1.3361257720153266,2.2924025416410183
-1.3334384172845,2.191757791671939
-1.3225592738939613,1.6860231035271516
-1.3138254038031663,1.2192872104659056
-1.3055277735803923,0.7447706535452822
-1.3013952426606854,0.5161835204024505
-1.2966003470120562,0.24989730738669405
-1.2942459002374296,0.13052455600890542
-1.2886883163567118,-0.1439406337421859
-1.2704397527464413,-0.7802871946107879
-1.2681280991437807,-0.8401741357470754
-1.2665970774877515,-0.8670050760538638
-1.231937836841784,-0.235094582776593
-1.2294280508612416,-0.11347327970228958
-1.2271510447669487,0.016365034766963573
-1.220009487316901,0.4362546584897237
-1.2131810990866545,0.886777389915674
-1.205446027449684,1.4173655610892386
-1.1983960967844731,1.9049567661740336
-1.1901958730308084,2.4515343499552698
-1.1809614680054368,2.9956190103007296
-1.1798556611160236,3.0443074373081696
-1.178425200600368,3.114315113581631
-1.168208349562015,3.52668396832644
-1.1629166720854047,3.645717983631932
-1.157237828642,3.719886865490587
-1.152972906867211,3.7142097589151217
-1.119700001590938,2.288906831480767
-1.1145836378215037,1.8709687649869873
-1.0942624777179126,-0.01491772047238048
-1.0756232033791435,-1.7337880695632049
-1.070189175297505,-2.15045886480864
-1.058878354708768,-2.8593285410327787
-1.0389275854073798,-3.326192979216568
-1.0351871552715077,-3.2855459158576057
-1.0322023768227202,-3.2161553390804194
-1.0245610761690733,-2.951243429382492
-0.996529655270769,-0.7338324072632363
-0.9842749347901139,0.6445457223659478
-0.9830737985150027,0.7794362538144142
-0.9823585212698411,0.8575818477557829
-0.9765020537896651,1.543200191162249
-0.976423440751784,1.5651932694761455
-0.9761373689962536,1.585378641267628
-0.9649983850988249,2.860772672502319
-0.9581502169107123,3.6067318168223816
-0.9487960274233052,4.480816494967453
-0.9469079120544559,4.632804190374325
-0.9461856489264981,4.712274722970516
-0.9423435075971498,4.997452303012348
-0.9401817205826286,5.150316754198783
-0.9393936561145875,5.194938063892066
-0.9371833143582853,5.34373352186078
-0.9358301063537233,5.411241052521359
-0.9262848980790359,5.828460008891802
-0.915553233673867,6.027974640640114
-0.9050642220276703,5.915933019289192
-0.9010156514267944,5.78473839397768
-0.898828631330395,5.707250712589433
-0.8986821502545705,5.706040757638009
-0.8950670884588705,5.542598692379279
-0.8926122823308873,5.4219996271000035
-0.8888827124879466,5.206709330099999
-0.8740395020460943,4.126966004336401
-0.8687912013512422,3.654912975211271
-0.8685460789322326,3.6478067109787693
-0.866149286267996,3.4284893621343775
-0.8635572354777876,3.1925754866172285
-0.8621301647761781,3.0659307735739905
-0.8592696565221694,2.799264980241617
-0.857938454709755,2.6629821460868
-0.8550717373520378,2.3877153363263486
-0.8550353047669916,2.392830341466309
-0.8528508685216116,2.1808564380479143
-0.8443338875604813,1.3493773805629696
-0.8443027300638901,1.3590266930801083
-0.8275735889777058,-0.15375914970922971
-0.8108397615586691,-1.4136266198929441
-0.808330692152782,-1.5747037334228051
-0.8083129249064571,-1.5771563756942013
-0.7912488738503196,-2.4626392389156773
-0.786784185628814,-2.6507596884330726
-0.7809151604803644,-2.86440532848482
-0.7731214848775778,-3.081954386344857
-0.7725073381759779,-3.1067511095874263
-0.7722651880284035,-3.1033935466681886
-0.7657927100496611,-3.2502687016419416
-0.7639970995743903,-3.2739794227100054
-0.7575874967295042,-3.3906713802492776
-0.7518311360185184,-3.480166331017866
-0.7504816383118107,-3.4997007344082784
-0.7401317934595135,-3.6195734602583487
-0.7393210422467482,-3.6267681142233807
-0.7316409335989484,-3.694186687836777
-0.7309640520751959,-3.703461611530514
-0.7296490127754711,-3.714130502010032
-0.7165137898881522,-3.821117706393216
-0.7164329434896373,-3.8115747879103576
-0.7162554060142643,-3.822525406887678
-0.7120256366889901,-3.850832055097641
-0.707495941131647,-3.8784801335728707
-0.6931788852605867,-3.991045434051405
-0.692563323971104,-3.989574877029277
-0.68777852062777,-4.000814930022392
-0.6803370871131467,-4.017329312179894
-0.6755520830276893,-4.012873101068891
-0.6578904576578068,-3.9247970267760013
-0.6455100623055023,-3.7360086491404743
-0.6441770563454154,-3.7078920817011745
-0.6434180372390954,-3.6954665492968197
-0.6427041362512149,-3.678169958209781
-0.631723775003016,-3.4098911120563296
-0.6311921509753118,-3.391057096359559
-0.6306153099426313,-3.376006579441647
-0.6298689972962013,-3.3540954057678434
-0.6277343687996257,-3.292383304334343
-0.6154692991243738,-2.884040694173501
-0.6105182564749496,-2.690856665211387
-0.6011969560301145,-2.3267176709457704
-0.6002682619849358,-2.2729369432005666
-0.5934356955031364,-1.985338685651217
-0.5922251208604701,-1.951254029076821
-0.5884566596469787,-1.7883511497833655
-0.587040287111404,-1.7344314934543563
-0.5856612860226975,-1.6856636035770538
-0.5846046348688931,-1.6375347322015088
-0.5779077958244061,-1.385042590726293
-0.5656994050050876,-0.969685074453762
-0.5470365640972101,-0.5116823147630375
-0.5405163981925183,-0.4316356729795932
-0.5318046475336251,-0.35839254760881906
-0.5309819456895166,-0.35785727870771583
-0.5258516154820372,-0.35278925055776866
-0.5237702299627989,-0.3514431317667702
-0.5171552408759972,-0.37648156256531584
-0.5070511436278595,-0.4668515060286904
-0.5052260161361404,-0.48456877869831033
-0.5036102687328645,-0.508331548467835
-0.49044782711151713,-0.6909599536780112
-0.48737228183983294,-0.7328337616647328
-0.483818243257887,-0.7835649876601635
-0.46736971289016616,-0.9733701916079803
-0.4557449444760393,-1.022462792827503
-0.45193493762679715,-1.0178674708140554
-0.4515324223462014,-1.0189323569076867
-0.44285873085538485,-0.9721619160678752
-0.4427114181045839,-0.969576343435292
-0.42835897292391234,-0.7576735767181146
-0.42494380138443066,-0.684169772084787
-0.4154543739631289,-0.4535826657494704
-0.4084578440391775,-0.26128265027054076
-0.39327842072603136,0.20635839238932757
-0.3833456171980094,0.5152520055461182
-0.36930494796783364,0.8982975558597199
-0.3688528266146087,0.9093591759183145
-0.36785899389464927,0.9364693246323237
-0.35297472247855044,1.1876712414103623
-0.33526983228681617,1.245758901278974
-0.326298130359846,1.17971837374111
-0.325636671351333,1.166014354151835
-0.316587670717277,1.0246661128756256
-0.30947608635546464,0.8670570279576346
-0.2949624762784504,0.47803090087658007
-0.29209448182158315,0.39627287462705735
-0.2816499035196389,0.09809739386069102
-0.2801602366789764,0.048330873810861374
-0.2753522427216577,-0.09275982512251497
-0.25563826404691437,-0.5594924083764147
-0.23641256646177133,-0.776128725738968
-0.23362714412503127,-0.7942119723043127
-0.22951711729522284,-0.7895036123205242
-0.22704719223270153,-0.7856793539368332
-0.2265904269962391,-0.7880417196039541
-0.2253838911860413,-0.7925290874550855
-0.20724290268216805,-0.6005444165478291
-0.1876308720510904,-0.2760901885203967
-0.1815980111971367,-0.1425723447792353
-0.17662815823936073,-0.03458702823141973
-0.17448353357542423,0.008164703182768872
-0.17403753309686198,0.003063518147964876
-0.16104849164857615,0.253429545300635
-0.15942767711008443,0.2729460592191109
-0.13961468540066324,0.530920480689163
-0.1289359881692338,0.5943138213840352
-0.12719527199358094,0.6015762583214375
-0.11775464136512426,0.609270797643363
-0.1147976968970088,0.6026885048219014
-0.10944155603167971,0.579964240993458
-0.1071244299432097,0.580587868547611
-0.10710589147885585,0.5790882266264932
-0.09168702612442026,0.4851967362996724
-0.08860724987367163,0.4661185453869525
-0.08761772412662072,0.46109407871753816
-0.08497056018372895,0.44199131451279744
-0.08004704712623667,0.4017312149384191
-0.07042722060040507,0.3365114258613896
-0.07026556867494183,0.3314397021904635
-0.04345671516191141,0.18632962854620624
-0.04253014806565236,0.1780265445126685
-0.030775909099890697,0.13119443849164314
-0.018309279736086204,0.0723830363446993
-0.015528024654206884,0.06988457599078786
-0.015199329467263212,0.06259965406151778
-0.008731814029850682,0.022020630782675778
-0.0013802393567878823,-0.0314438963437275
0.007821395257865849,-0.12494946758220037
0.00867205382623526,-0.14123521321007296
0.008929235637387123,-0.14059481531357265
0.015267167518334013,-0.2205664660135786
0.01616000675646534,-0.23273332527559465
0.040381978838089694,-0.7126757582461531
0.04195853949923212,-0.7475428812035869
0.04815061814902899,-0.9077443211624154
0.05158874770204136,-0.9832524201552726
0.06825026778184018,-1.40540935025138
0.07200224215924322,-1.492991578131515
0.07360483797662098,-1.5242818455647116
0.07413183605382923,-1.556113154953597
0.07433533212712007,-1.543024828525713
0.08831635649082692,-1.8154471285656049
0.09780064982592052,-1.9199329661953288
0.10650712374455384,-1.9451734563569505
0.11198944056908644,-1.9304517612976424
0.11232189341182108,-1.918573413628091
0.11832911827170411,-1.8748420293246615
0.12080735707332035,-1.830898585030967
0.12230393228283853,-1.814400039793575
0.12465879062089957,-1.7662918885919738
0.12511163630178324,-1.7668153558566255
0.15169761304497031,-0.9206839624321261
0.15372581340988045,-0.8308738395510576
0.1620886117229534,-0.44901484353463766
0.17537129690380882,0.171187358023216
0.17697181709991572,0.25319401810030934
0.18120386843563807,0.4418168505516081
0.1899670302660832,0.8275770005206287
0.19109633214879151,0.8756338372683986
0.1969055309949681,1.0940690014506467
0.20651982137587188,1.4121782127821243
0.21352325412954087,1.5581679777121802
0.21943159518875355,1.6434753295200095
0.223431287620814,1.6831911341795107
0.22641385789359303,1.6877103562672673
0.23040908124353976,1.6775701973127968
0.23248498130366446,1.6714660512407769
0.23376408054689168,1.679502824166051
0.23549950964028632,1.660140461155668
0.2453858399228066,1.503741721251058
0.25298891159719084,1.3369434614483742
0.2559507726965311,1.2436768451265061
0.2575512138211966,1.1887849196364044
0.2579206349108589,1.1834389884484458
0.2691623540085808,0.7905371367596774
0.27496330176529193,0.572925184103256
0.27967570667942976,0.3935910004272981
0.28920920310542364,0.05570569655035733
0.29947443588279743,-0.2744261792088711
0.304218793125143,-0.3963632791743441
0.3045728948112103,-0.40123442685558536
0.30935873599159436,-0.5014226992936869
0.31703863371808705,-0.5934893938067939
0.31735948369925815,-0.5983774950184835
0.31859852480403683,-0.6170400476581673
0.32118717312018097,-0.6229994761430879
0.3272069885100639,-0.6085993176422272
0.32733770786333904,-0.6144699617834536
0.3274444548329214,-0.5963298997665476
0.33682209682256303,-0.48978953768034744
0.3413729840796962,-0.39873218983312825
0.36683473734522654,0.5881273172947495
0.37219927226448046,0.843232687520579
0.37716105918587584,1.0901533117518794
0.383417080949807,1.4208293141328867
0.38836905512019326,1.6517628810445
0.38956503364530093,1.7219322335828846
0.39184910823974306,1.8273950820113873
0.39991121537781105,2.1693979733511974
0.4092656760619744,2.498524197499784
0.41777510398067896,2.6870918278797835
0.4211546437505378,2.7334701179419163
0.424687746410112,2.7602316580011146
0.42980069231046025,2.7667308090337603
0.43970184445972826,2.669801531372178
0.44660618937448104,2.497296096470591
0.45129537346812043,2.3501378495997898
0.46562725586471654,1.7204961980079623
0.47335556771299814,1.3138481538012299
0.4803230069988418,0.9101739519809452
0.4823354513294831,0.7990646413397283
0.4931735227949492,0.20928988449213617
0.49442745963498513,0.13604448479798634
0.5006028333324659,-0.1675291766162045
0.505752671573132,-0.4080004457280324
0.5073269375026674,-0.45557555664285493
0.5078313379423154,-0.4691939373545913
0.5083859918798579,-0.4882463195249923
0.5251094472413902,-0.8884370611788428
0.5284080357428458,-0.9148143930929565
0.533059971439116,-0.9013017517565602
0.5373685376084487,-0.8546474802161975
0.5431427450342676,-0.743508808114796
0.5454446204883272,-0.6864378606664542
0.5563946598077343,-0.2605412994812497
0.5602978453493876,-0.061165471667491166
0.5791534865634169,1.124825116351129
0.5792299100256306,1.1281902564315047
0.6035040085134966,2.7465600881366092
0.6139679640551909,3.2831870691744967
0.6152308079676265,3.340371677689063
0.6183064887941305,3.439479905270042
0.621061395978872,3.5370933166388387
0.6367686208623415,3.7100303753298682
0.6385022942802898,3.694478220797354
0.6497936819159715,3.4193776862431293
0.6546019691953187,3.2163150347971246
0.6615710960294336,2.822963053486037
0.6681330283113986,2.3721240475651917
0.6752740972912701,1.7778263329892123
0.678986143103371,1.4579043484471768
0.6816091840556551,1.2153355077993646
0.6880679210381775,0.6091898139412538
0.6900582943577223,0.4197591348623983
0.6952219946518685,-0.07943115942763415
0.6963626937780996,-0.19527686047724596
0.702368150676012,-0.773988770752206
0.7157528416845489,-1.9462326424008984
0.7210067098815403,-2.3360118489798234
0.7248473307280641,-2.583261614858083
0.7389248582391454,-3.2055893680407954
0.741100286534838,-3.257807489785562
0.7416948436639301,-3.2580053389777097
0.7431420715483519,-3.287196323990293
0.7463226531200502,-3.3073809572331982
0.7485232364529457,-3.320440429310614
0.7551847939012291,-3.247576014349381
0.7598585185756574,-3.123432802731635
0.760184592355289,-3.1137475120323397
0.7755004470213009,-2.2763607780641055
0.7776009647927369,-2.1190897279794014
0.780847127786839,-1.844722249185738
0.7833354913705532,-1.621486211308253
0.790304772932648,-0.9522041686042236
0.8042985414989414,0.6058503289081771
0.8108618301329313,1.3683901511164496
0.8300553827310155,3.534150503447526
0.8428010407134932,4.7085407254705
0.8498877142775658,5.234635876621785
0.8548731072736437,5.521732611315029
0.855080124153722,5.51994777051054
0.8558990355321208,5.581615992146086
0.8614537527934676,5.802715233357914
0.8620454249332044,5.820122814224
0.8645365430536387,5.892437785022464
0.8763517851438971,6.023019393930626
0.8797501933873662,5.988906046428971
0.8820432145856225,5.948558184285443
0.8838188828742828,5.905832902812304
0.8881177170293157,5.787504265265738
0.8995492261763713,5.229135335093741
0.9062873715087463,4.792530230797865
0.9102340976243388,4.489577489045746
0.9131015364934729,4.254138273590063
0.9221794851546541,3.479025819367289
0.9268275396913959,3.0554269024115253
0.945857212180742,1.22757551387036
0.9468637780455342,1.1468396964268088
0.960698922440173,-0.10177158223670768
0.9613156094522486,-0.14897417310958874
0.9722831008010617,-1.0161285022142041
0.97844240782283,-1.4352129603756731
0.986006708526864,-1.8992538594770731
0.9934813466253076,-2.2824256519920243
0.998067301899372,-2.5019956226201527
1.005713043746491,-2.7820027011688397
1.009700760400703,-2.9167301873026648
1.0102761830844997,-2.9288487016926292
1.0159417952342684,-3.0955238788995665
1.0221323217838396,-3.2348223213721403
1.0222776840761014,-3.234160407780738
1.0409509536388768,-3.5271372016110343
1.0492025457346923,-3.6138978963184165
1.060744085439958,-3.7188633056100007
1.0612789957085411,-3.728040470893008
1.0715540333542872,-3.8131733948747626
1.0734091913220833,-3.8257769071592183
1.0835096487646583,-3.8985544397559497
1.0907733526503112,-3.954146968143418
1.0957227444406472,-3.9807938145429698
1.1223200070235633,-3.9945811749281903
1.1249663725602392,-3.9748038235148657
1.1310733207166193,-3.9183419704539286
1.131877912553544,-3.905911845687602
1.1333816133972645,-3.8994886267521562
1.13439433718698,-3.884071575697811
1.1352994849282165,-3.8607448107189244
1.136960605002832,-3.8409532044463486
1.1420173424318847,-3.7552706831083835
1.1533149720349511,-3.5119277069652233
1.1601748897959734,-3.3169341356944746
1.1603195028346178,-3.3279115134002306
1.1619000603200238,-3.2718717949897753
1.1631741430885114,-3.2373127807203463
1.1644265988419065,-3.1852101518783256
1.16558211127996,-3.1414379785213202
1.1668882654899289,-3.1067528692254016
1.1957494562198283,-1.9912204454433895
1.198699094481304,-1.8687859099391737
1.1997503142651835,-1.8212376576679132
1.2020383583551268,-1.7340098353886506
1.2062186782091935,-1.5638583398648007
1.214969643644678,-1.2405287120906878
1.2171733639287101,-1.1552650981757207
1.2195840930916955,-1.0759170805728904
1.219680806355946,-1.0695243538235903
1.2251402549816364,-0.9082530770842013
1.2263117015486689,-0.870512517732272
1.2305344818789123,-0.759933659705478
1.2332058130918542,-0.6980960152385836
1.242459905621609,-0.513313672324889
1.2484436725243553,-0.4282876792127997
1.2486679350954857,-0.42876955787732635
1.2498293947859382,-0.41131777439688855
1.286489528805042,-0.5329577003873597
1.2882072932765976,-0.5498315428618668
1.288493813600608,-0.5613817105694576
1.2893042841616458,-0.5655833078150737
1.306994273366648,-0.8149754548497917
1.3155673243507238,-0.9206822285646011
1.3220255934061012,-0.9744543209885553
1.3322121566397769,-1.0284832304573226
1.3328588788027709,-1.0220867983077953
1.334373449072661,-1.0260336430710681
1.3427479124602382,-1.0010572185001776
1.3500538325410556,-0.9231474431300845
1.3603317763305958,-0.7550547985786593
1.3695727918634084,-0.5555849594652545
1.3758790292291305,-0.38995594177398984
1.3765821023050648,-0.37188287271547965
1.3847982671216528,-0.1280435615573216
1.386584791823383,-0.07839590047269152
1.386671494132183,-0.07109620921416494
1.3923748109851015,0.10907090571239879
1.3930567988094102,0.1372003162607161
1.3960550586989244,0.22337283402876273
1.3964813408484078,0.24937645725169175
1.4024793714198447,0.43575334190737824
1.403941939765236,0.47258922590890884
1.4080743268456821,0.6023048035155821
1.4109122048764675,0.6765746335524477
1.4167029712681343,0.8243728047839772
1.4195876425934166,0.9056080810185959
1.4239297620716638,0.9890381351458025
1.4291655746138225,1.0984973209856612
1.4311549190857535,1.1238438542884615
1.4487819449815875,1.2625279980225634
1.4507482339272082,1.266850417751968
1.452747323485391,1.2426512036816995
1.458024168288401,1.2175932776794585
1.4605804999076177,1.1952720530678196
1.4671863803354217,1.1032699730077504
1.4671972456257603,1.1067956332726474
1.495468681071113,0.42768505936950785
1.500628083460123,0.28809440478751835
