n_harmonics,base_freq,magnitudes,instruments
10,2.7383708644183278,"[-0.16125354 -0.13468214 -0.60583465 -0.32719313  0.17158741 -0.85563313
 -0.90831319 -0.59496331 -0.72811974  0.51719571]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-0.7518431602228679,2.387601669772279
-0.751127729267937,2.4014280287997307
-0.7431939772829299,2.5095812152764436
-0.7346119811779102,2.499064977001508
-0.7219074481027494,2.3272031814874405
-0.7153429973616561,2.1234428121771085
-0.7075221257785591,1.8563260893258238
-0.7018249983401499,1.6177227186827863
-0.6852713373720314,0.7818265176440443
-0.6843015197899138,0.7250373633373787
-0.6771693514912647,0.31110421071932765
-0.6747449405756512,0.17992054058575552
-0.6741789744381941,0.14033781497199202
-0.6677827961117058,-0.23899366722335752
-0.6658850530223734,-0.3720309840898993
-0.6477188745076301,-1.4202092899601342
-0.6418368517628879,-1.7397214977024764
-0.6363148669816479,-2.0235000611730714
-0.6351604589803341,-2.0949540839166865
-0.621905704906986,-2.6963974544616485
-0.6208171924835089,-2.723190608310215
-0.6206622055266307,-2.7383551040626655
-0.6201820092926744,-2.74289684617194
-0.6158138848872774,-2.9219622380828594
-0.6156035283422954,-2.919243345219747
-0.6118357677675688,-3.051557482861999
-0.6014979752036904,-3.347421457065278
-0.6000519765721295,-3.39102038493282
-0.59916296595499,-3.3923480742682437
-0.5910859226838943,-3.5506943588089834
-0.5803045141575578,-3.6574009541442276
-0.5746041148112271,-3.678701218185978
-0.5581810844378459,-3.5814240941779416
-0.5544332149343649,-3.539611961006152
-0.5461797802197004,-3.394195263633341
-0.5446082640964272,-3.357865191991132
-0.5402238816410341,-3.2713034105931356
-0.5390160345819388,-3.242551058041881
-0.5212440801935623,-2.741891959773453
-0.5186867100322567,-2.6748266238453144
-0.5155557390692938,-2.572151609646768
-0.514846849229591,-2.542026005180228
-0.5121920935899382,-2.460970187400946
-0.5104001923981105,-2.3963181223666927
-0.5095668968321809,-2.3890666060479466
-0.509344413640112,-2.366662825179082
-0.49818417160479056,-1.9712808037694474
-0.49749462694412117,-1.9635539411774812
-0.49662044158018137,-1.9232560016720623
-0.4937071235886079,-1.818649830445153
-0.4798648441573503,-1.3336975109232347
-0.476856368305119,-1.2349354837804798
-0.46900080942324873,-0.9697320994622332
-0.46538426592815707,-0.8710869180464242
-0.46159094191515937,-0.7580672694254205
-0.46143624827510177,-0.7661787982517592
-0.4532622816483709,-0.5281763024420065
-0.4509429675965717,-0.49555898705968
-0.4459117917944577,-0.3667421236388184
-0.4381851529199343,-0.22926879160731561
-0.435580832202497,-0.1773534522504341
-0.41836172368941416,-0.019281865725926266
-0.4106061770760565,-0.01664653654551039
-0.4015797385781581,-0.08158573507790681
-0.39583016206183164,-0.14887936384563422
-0.39360661606656144,-0.18057292286496412
-0.3878792843898209,-0.2850913897438313
-0.38614361938609765,-0.30698900334277446
-0.38413165722035814,-0.35347586238308465
-0.36344855306932766,-0.928983155379413
-0.36249816319979145,-0.9639503811457542
-0.3594342586039092,-1.062923424161485
-0.3590700759654677,-1.0778883442165446
-0.35648459586950665,-1.168751873826221
-0.3517606126242816,-1.3521230062236496
-0.3274438853984787,-2.2369948954132717
-0.3237636996036999,-2.376044062599023
-0.32233909472003486,-2.4299656608710283
-0.2979711950087607,-3.0775106348313326
-0.28264235451286623,-3.243328259283076
-0.2797886883589564,-3.238457490479217
-0.2724670480288416,-3.2371958689563725
-0.26599450328371255,-3.1626404524148155
-0.2577461302252906,-2.9832639465751103
-0.24320971855671303,-2.518055571666253
-0.23379297461884896,-2.1074812840625303
-0.23198544626983342,-2.015254990940471
-0.22312907804815074,-1.5554711843282838
-0.22178115957867517,-1.4966738109688855
-0.1983199424202633,-0.10078260845497215
-0.197682104076224,-0.05913376194732868
-0.19288960186454407,0.2288312648243198
-0.19275958213185573,0.22690909338875356
-0.18858859812938,0.4766092428060284
-0.18160481611425983,0.8788301574704641
-0.17540830993245748,1.196205208752777
-0.17025719867369915,1.4457242346176626
-0.16870755775388346,1.5214152882707204
-0.16252491731333762,1.7875379060177468
-0.1617042462346472,1.8092516484589654
-0.15984080154179825,1.9082814359083113
-0.15930602118952208,1.9060081082372142
-0.1547704605043725,2.0375754441252036
-0.1528981254855033,2.1234911358521757
-0.14401296631019633,2.2983385803357477
-0.14133458492980777,2.359802450177176
-0.14122817101880747,2.3510156178811896
-0.14007330783024408,2.372144505612773
-0.1365955348955321,2.401739311761744
-0.12715590274096922,2.4233994015355225
-0.12669619290781586,2.417236592887101
-0.12584497794796823,2.414733383384162
-0.12197732342073841,2.3727320011182904
-0.1018476727504467,1.9334249544809687
-0.09348889828706763,1.6394398615212769
-0.09264141853485963,1.5994333136232206
-0.07825589206649441,0.9498437810787397
-0.07755900547280437,0.9188706564609199
-0.0697032723199813,0.5416481325658413
-0.06628683719887452,0.3782156892673821
-0.0652960763213688,0.3250254925615293
-0.06470194426445763,0.30664160166263243
-0.06294380759563456,0.2137035724766143
-0.05591448030812307,-0.10145128605968869
-0.05281148806215619,-0.25763416744846396
-0.04481675466004509,-0.5933393754667222
-0.04184025822712201,-0.7364485874893599
-0.04003716103683663,-0.7893708123410228
-0.03951822168268393,-0.8174115122912265
-0.0374994082432476,-0.8726808286793977
-0.03515091115917901,-0.9610609658079953
-0.02927632516013734,-1.1465516838817902
-0.016803326830927556,-1.431686859711869
-0.014346329513278633,-1.4646855575105533
-0.004382582124559775,-1.5481576848571408
0.017694530879656334,-1.3739409291109288
0.029700760718647246,-1.0978191386805436
0.030979708993887023,-1.0755384103869616
0.034129566435248115,-0.9951875659698881
0.03730324729237733,-0.9108004277983298
0.0380073018420215,-0.8821660496628521
0.040794765435008706,-0.8100374018995334
0.062314194083668006,-0.1545145929687109
0.06281480319177879,-0.14400012260192063
0.07260692467802432,0.12014630038111501
0.07616911953894068,0.18587604747937456
0.08501941696595772,0.36441746180607837
0.08717258889289248,0.38807647362329645
0.09043282157282029,0.42561450683664614
0.09642936241669453,0.48552558878184904
0.11760790750849281,0.3768578585524673
0.13528848387865855,0.012420476079902789
0.13666723031140693,-0.029057872237987132
0.14592408320206296,-0.3112106010781421
0.1535453009486507,-0.5639953989195674
0.16289041072975063,-0.89561634172213
0.1682319027096688,-1.0863958051307459
0.16833568100962237,-1.0834741335436968
0.1788489920182217,-1.4288034475786344
0.18287214411938368,-1.549047315953128
0.1991814183156979,-1.8685802621333474
0.20395750548521097,-1.910169534921404
0.212046643439177,-1.9827488133792663
0.21793710926142973,-1.9458659838867987
0.22432510158260843,-1.8832375078815844
0.23081550565871156,-1.7522511057044226
0.24515978191949772,-1.321680461000566
0.25325589740916676,-0.9929295698897157
0.25865818854661704,-0.7372935681610406
0.25921594610635745,-0.7083320070847116
0.2674497593881471,-0.2908865243936708
0.27373956343046846,0.04325849719895649
0.2740746164413883,0.07264137105130065
0.27461572219813757,0.11590829043696163
0.28397735884322106,0.6184697066592275
0.29287093101718087,1.1167852385428259
0.29348447561299906,1.153680179073577
0.299291458391556,1.4515449741188544
0.3038885548415795,1.6817706129626677
0.31170244319460894,2.0277627122265645
0.3133195451590778,2.095191962121967
0.3160361547392334,2.2036673366770465
0.3208362786681471,2.3847404025706282
0.33011323520947,2.633452083267386
0.33714930052074976,2.7642885684442304
0.33742151648956664,2.7533659828243957
0.338756237291467,2.7891165067592842
0.3472182326865383,2.8323354002535055
0.34994928243593204,2.843519484639121
0.3538919644481271,2.8119664448076476
0.35646561544250677,2.795575376231003
0.3574039878277864,2.780310122775043
0.3586268407707589,2.764623460177992
0.3719851995326158,2.474006203125066
0.38037335924942095,2.213996381305676
0.3902619649316401,1.8595504194711583
0.3912172797550353,1.8035281358048283
0.39900001073075053,1.4846189772111702
0.39912935801955873,1.4765297195998017
0.40403555346100095,1.2464092813566106
0.40917136343406746,1.0313903378150853
0.4105366151030978,0.9999431845970619
0.41404522076070194,0.8508250926428713
0.4274555941856688,0.2866364724428166
0.43124580328245266,0.15563868154318564
0.4332113250812384,0.08615544703614025
0.4342824982031752,0.047364295508949765
0.4344218952531014,0.03963787753488018
0.44670952347533843,-0.2917079614255023
0.44924444904174,-0.3374658941675448
0.45762259544260653,-0.46410385110225616
0.45768634822829934,-0.4557333406978789
0.46316438362390855,-0.487603860134899
0.46381814719234793,-0.4970859240467483
0.4684594708167964,-0.5008840240095118
0.48202578055653245,-0.3803694600914393
0.4863993018735986,-0.30062384885766874
0.4930638057434811,-0.15486991024943833
0.49621765638182724,-0.07290764974282735
0.4991307314369866,-0.005499311361250344
0.5045120929141151,0.1480835339645391
0.5047987015812136,0.16679556817582752
0.5066393073129967,0.2304604708445024
0.5124625924691584,0.4251651197595314
0.5147766263196027,0.4921156565588539
0.5240705057243362,0.8213509185571952
0.5247733343056105,0.846842762204411
0.5275203674467202,0.9366852320681418
0.5285326529275403,0.9553473257492205
0.536065131783956,1.20219211834364
0.5386761652083694,1.2820211067423888
0.5391145224461882,1.305208131514397
0.5394399955154396,1.303647500980989
0.5488987565077785,1.571653605217497
0.5552037395514962,1.6998227542435376
0.5583165557740868,1.747654723921422
0.5626212275467903,1.8072850458516203
0.5657167555097695,1.850919251753442
0.5757009102820523,1.892659682169616
0.5899712834764799,1.7553140440864736
0.5968000752975358,1.629825604077836
0.6042704909125232,1.446245753716272
0.6042898629256008,1.44232759898224
0.6077023578219021,1.3423609646338417
0.6086483185284974,1.3186884791717106
0.6097537347488524,1.2859368449276045
0.6127617924048341,1.177586805897425
0.6143658818344271,1.126622062339132
0.6191976048007319,0.9509781851540625
0.6263337305811021,0.6762588385688114
0.6292693908791054,0.5630773674941649
0.6312591492311705,0.4701342480404861
0.6365123822433967,0.271439238744416
0.6407347264257717,0.10277540680694548
0.6459847351456949,-0.11812908633792872
0.6483063531102387,-0.1902808311101627
0.6533893440406988,-0.39433034601899897
0.6584543684641009,-0.5780011253018232
0.6598808786081136,-0.6039427960955362
0.6634898256666091,-0.7257096846989225
0.6712192143572748,-0.9298691745686982
0.6728020582659466,-0.9664158345168375
0.6757946646420523,-1.0435918664231947
0.6769489886273048,-1.0443886376667104
0.6771928595468912,-1.0487058932789246
0.6932547667067892,-1.2391509676540473
0.6937759561650458,-1.238586926662559
0.695052070568158,-1.2503792025759555
0.7024852409266371,-1.2222173903705038
0.7033407105131904,-1.2084505766659488
0.7185681375990987,-0.9957451785262915
0.7202286196690437,-0.9720524482851473
0.7279427607499196,-0.773301391100697
0.7288679248893146,-0.7461467894332015
0.7329925977310521,-0.6378704554768316
0.7394595013422491,-0.4364083057210816
0.7412417772235016,-0.36830330958887336
0.743326334821556,-0.3156739316305751
0.7535307546967176,0.021567679940930385
0.7550753138882582,0.0630121760901111
0.7637032160918173,0.32719571847756235
0.7712825752809769,0.5406493587100308
0.7739367042190302,0.611074500163384
0.7835565574410044,0.8026787321987953
0.7895942539600904,0.8949284656784742
0.7936171647969132,0.9221590988359142
0.7947984058852304,0.9336064393990451
0.7980636444881632,0.9349874881414912
0.8002936578935635,0.9411199299219493
0.8024347229774991,0.9322750009328041
0.805709775766398,0.9452651258310137
0.809732503340892,0.8923274777989103
0.8139896784506644,0.8455825665271096
0.8141226629946248,0.8323748737970643
0.8175702698033134,0.7779163162014091
0.8316797089558996,0.407654221577199
0.835345013252534,0.2742248727212332
0.8508355369045209,-0.3548866883313932
0.8602926900277823,-0.8172960604264005
0.8680293764576601,-1.2006318931217448
0.877005519936727,-1.6095867355541051
0.8788393014890019,-1.7085462997949332
0.8818561826768243,-1.8232595859370615
0.8869083266655151,-2.044729081932384
0.9185430209886523,-2.858469091365241
0.9193539212816413,-2.867282825064629
0.9204552644236919,-2.8708764477000295
0.9239193679707354,-2.901203333219689
0.9557722184442614,-2.239840894850148
0.9620640805110678,-1.9630951617582584
0.9684036268052658,-1.6474933193719463
0.9713905389837731,-1.4964728384338977
0.9743609518628702,-1.3185781666097978
0.9923522620190681,-0.22670992792680386
0.9928695419481501,-0.20490814132632254
0.9960456652306346,-0.0029860671793326223
1.002259621852983,0.3889344813998228
1.006257359370541,0.6286547896627683
1.0121610884843086,0.9986754775594681
1.0150854382228296,1.1578223049274534
1.0303730303131013,1.970197168835551
1.0390127967187652,2.3604994815748017
1.0513264704021177,2.7947611104185968
1.061170623624104,3.032235444037569
1.0866321965593917,3.3004839075929633
1.0912021287141753,3.292409418052395
1.0946463894022394,3.303751069530077
1.1034093178993176,3.283027848470572
1.105775247165778,3.2522743376778576
1.113465427470416,3.243600836155858
1.1253043497075987,3.214350926604441
1.1317326685904527,3.196424640336514
1.1321166938640115,3.2027819983887067
1.1465456914682983,3.288306590113612
1.1478778163606584,3.3003817619466953
1.1543140422213671,3.3759438941248217
1.15589351557791,3.4015074352738224
1.1558983456054355,3.389199267023744
1.159523496028692,3.4391740732386102
1.1615632781260476,3.4903423481559455
1.1655402364063292,3.560799727380238
1.1655527880421452,3.5643775401319564
1.1661924816126348,3.582982381840297
1.170490825784067,3.678298378919297
1.1735487204282098,3.7446297120001453
1.1736584269697161,3.7320397100390617
1.177012499703931,3.8307375971019426
1.1916846387009663,4.2481814244711416
1.196671250177717,4.385346550111202
1.2057340087550035,4.673178615345357
1.2117186658493155,4.841138129029085
1.221442913608242,5.087776400645154
1.2227127433104217,5.119135391123188
1.2234371157012571,5.126320887054482
1.2256014400004815,5.175465455694568
1.2505671992517593,5.323232336706544
1.2518318949794018,5.316219745205812
1.2561813990091135,5.256646213245141
1.2575883545572406,5.232810201827564
1.2577782198541119,5.240032253966494
1.292678626283429,3.676618440102403
1.296933784406228,3.3583814762281126
1.2980266589538587,3.269332836708991
1.3043686785733142,2.7626879599793033
1.305773531968466,2.6583757335102582
1.3121053012240687,2.0759292270960503
1.3152163890394348,1.7958219966615
1.3208248734925299,1.2719305833773902
1.328730599476721,0.4958311583144761
1.3297163240092473,0.40260040817194226
1.3460633005297673,-1.1950682748328911
