n_harmonics,base_freq,magnitudes,instruments
8,1.5339871469441126,"[ 0.22907031 -0.34797755 -0.79601886  0.91921267  0.48679764  1.82162714
 -0.43311389  0.58346068]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.8182597607287978,1.5048591020441657
-1.7962341153284502,1.8962418565898496
-1.789362633015756,1.9594417215311761
-1.770129285319876,2.254690531100701
-1.7603591261230622,2.393542402231472
-1.7557484693040808,2.419422925081264
-1.753980035890184,2.5154754220437887
-1.7523610621531993,2.411891811252073
-1.7522933058398527,2.466648301610075
-1.729129662284075,2.5913591020846414
-1.7211966346183416,2.6348028133239034
-1.718128832101333,2.703115571112958
-1.7138516103385426,2.6876106120741925
-1.7134758028774568,2.7170625782049838
-1.7118462103834977,2.68959984964332
-1.7101745329924047,2.6940742564124505
-1.7067034026410008,2.725911495427952
-1.7050745496921262,2.7249160372087387
-1.688896022939104,2.6373364211163577
-1.6884480536316364,2.680055482560912
-1.6844695631220057,2.6383779773807996
-1.6817728986006353,2.5741960266746884
-1.67942732358503,2.5806997688259217
-1.6671521795987068,2.461705698693542
-1.6519358698471212,2.2839270197745343
-1.6336412796552247,1.9730345083556304
-1.6309612950458612,1.9287328159970585
-1.6243543384607606,1.7670792528326522
-1.617643818697644,1.6341274110162383
-1.6075153428528577,1.4416382536299468
-1.606759456723405,1.4419763433637847
-1.6037690280879455,1.3306048250169893
-1.600198135436851,1.3065644425849265
-1.5990917898978376,1.2023354869252965
-1.5942913505023668,1.136661093229045
-1.5889080285162513,0.9589741797930394
-1.5720288073683888,0.49500381718466774
-1.5692637020584639,0.38864123728664496
-1.5690534399288891,0.435324387534673
-1.5689425766064116,0.4612941136286033
-1.562584818663671,0.24295643090216681
-1.5623659801184326,0.20675968893753
-1.5609159513231596,0.1944092376580569
-1.556692397548121,0.10849669439724766
-1.5565050120628712,0.053420265728994096
-1.5383498990176083,-0.46569420341162593
-1.5305727500010713,-0.672919464105519
-1.526990429273465,-0.7898457466709736
-1.5260657027694122,-0.7818933933511423
-1.5224389986600895,-0.9094790448758409
-1.5109584744133802,-1.2844929930577662
-1.5027737495058113,-1.434563954294856
-1.5023586594875824,-1.534375200412233
-1.4973575533735013,-1.5661671761558742
-1.4947558975626225,-1.6993486890439413
-1.489482066383544,-1.8128318895493367
-1.4765844335241223,-2.13225006315193
-1.4689803604766185,-2.2533215709876453
-1.4562069770081434,-2.5462445959257685
-1.4497073239273828,-2.5567573516168824
-1.4485935838372879,-2.6203716287073147
-1.4479316829099846,-2.64175901686348
-1.446700681807515,-2.6288079232442967
-1.4448296440403845,-2.6831248939618395
-1.4390796600546814,-2.8272241021705904
-1.430244234962101,-2.8927139305990512
-1.4206432952844783,-2.9561991835854453
-1.4179164840461398,-2.988724304913041
-1.4173965839388478,-2.9869615637720077
-1.4055042398706943,-3.020968945001568
-1.3861565198654684,-3.099817541075309
-1.3766391556842046,-3.0065165820000654
-1.3732619492374238,-2.991733246764476
-1.3727594226201185,-3.000621125959219
-1.367943607771194,-2.961655280305042
-1.363743734580562,-2.9103979660117565
-1.357899715074657,-2.925487820044678
-1.3493749582183217,-2.8119263162777433
-1.3464742194654524,-2.694047303448329
-1.34401443838172,-2.6787421230017046
-1.3435323847127774,-2.718346046703733
-1.343405672371697,-2.6839887110477476
-1.3299692327255086,-2.4767517015756093
-1.3266624523044843,-2.4395377736987065
-1.3184847901222514,-2.2877255991668046
-1.3136654966590429,-2.159608575360311
-1.3121591754198603,-2.126860901869395
-1.303568455413578,-1.9518704883008366
-1.3025256883189484,-1.8847614603179113
-1.3004446223203687,-1.8292302442112214
-1.2871347978317695,-1.5130056894174684
-1.283309407810659,-1.4413878730666538
-1.2781798502227004,-1.265296842718516
-1.2764371893766189,-1.2255591776140138
-1.275658761590802,-1.17187750205423
-1.2734775529825249,-1.1321477020767265
-1.257342298239052,-0.6587662685130383
-1.2463707273081848,-0.3256349189353197
-1.2443641804548675,-0.31802320033746645
-1.2388637897416996,-0.08625103991491198
-1.2379403919840257,-0.03073970253640714
-1.2338238698982553,0.030392369248968962
-1.2314946662767066,0.1244996334386479
-1.2287404817807788,0.18255486138051358
-1.2274365074752362,0.1997755658006577
-1.1986972668829399,1.107060349807381
-1.197480779328481,1.1234503797233315
-1.1806067633126884,1.57032371750974
-1.1754616643414981,1.6722660665701572
-1.173744374741719,1.7740717462564481
-1.1731193308786192,1.651698103095697
-1.1704004789038183,1.8313471697376495
-1.1700156256588286,1.8066837967593865
-1.168609224844708,1.8610126088147625
-1.167216203361683,1.896598742644258
-1.1642709571129697,1.9306503563424944
-1.1586548179557996,2.033007831692036
-1.1582024454896998,2.083081185626114
-1.1517703154155812,2.269244333092511
-1.1324328024800328,2.629062002278994
-1.1140902213588224,2.9014890246667013
-1.1100372461475352,2.907111924886847
-1.1093499052911946,2.8796943341061367
-1.0962682761466156,3.0813344027501604
-1.0928729836203301,3.112316529302253
-1.0890774628156379,3.169073327009318
-1.0882949405567384,3.0795248112580893
-1.0714107509191755,3.243070806017109
-1.0660486271900718,3.286986489439028
-1.0638693337503151,3.319073359331276
-1.0597459603093016,3.305473413596554
-1.0446348607684794,3.337711551917812
-1.042340943869348,3.3351620875613164
-1.0356975343005492,3.34131795300112
-1.0316607537436315,3.3113114112053026
-1.0296455758543384,3.3099212321092284
-1.0055616440903634,3.2501298617467707
-0.9977523052046484,3.1660922387593837
-0.9533527087337839,2.978807546258854
-0.9465635714394072,2.903954522583637
-0.9339069128947903,2.909798808553978
-0.9181574535447128,2.8070841125888055
-0.908376125339327,2.7270816199551904
-0.9054276464611881,2.7719282919987203
-0.9004458385375318,2.77889222093158
-0.8833268517549202,2.7113172684557396
-0.8716588288964009,2.669418105244492
-0.8564303922180407,2.6814377879106637
-0.8428324586484983,2.767713397711157
-0.8357325997166898,2.773673702158125
-0.8334389422111652,2.773393728665096
-0.8214620703660849,2.7688401973357704
-0.8193410401188519,2.812960530714395
-0.8186571065907975,2.787009727651666
-0.8157616052917422,2.8162740227522627
-0.8120417998060052,2.7865585675404945
-0.799125653101111,2.8512003269066257
-0.7975611810827576,2.8648599181988
-0.7744100555629707,2.9964993260188053
-0.773424741606116,2.981589018861777
-0.7680089900184539,3.0008142004027336
-0.7638579716137266,3.0983879623994843
-0.7580412572931077,3.0777486760480004
-0.7404606400686289,3.192343389419312
-0.7326829898457028,3.1604166170471353
-0.7302880529288731,3.138834137264401
-0.726776130912743,3.1956402687844676
-0.7240413228238971,3.1719023854733615
-0.717473672404461,3.2093947325050998
-0.7147043934832293,3.232443237410646
-0.7110446106134583,3.2300573774914234
-0.7044288050024559,3.2107846201827566
-0.7029662256550946,3.2213060091085506
-0.6987087276061774,3.271489566252196
-0.6869671343188193,3.2166111982380525
-0.6867844688562732,3.163082749009654
-0.6660070879294722,3.0793713548493424
-0.6613569402406716,3.058372565407562
-0.6531226006070545,3.042229977306044
-0.6480733020663361,2.969724758139986
-0.6427319895714882,2.907883039134897
-0.6418660379660648,2.8770639945276333
-0.6360461656012086,2.7996361509157226
-0.6328032251807638,2.8069419008211236
-0.6241707691339129,2.6667147173217183
-0.6155427915686129,2.521959072367268
-0.6138460201770042,2.5021312940985414
-0.6096464623177917,2.4813876619750457
-0.6084082016524568,2.3937802917887328
-0.599848185349849,2.319128527558737
-0.59221104798924,2.2195883554543014
-0.5750224296587998,1.8164484849355407
-0.5683421368622703,1.6061421024891258
-0.5639688635168083,1.5790819741838305
-0.5393946325512209,0.8975459050403467
-0.5305089816162702,0.6978610654512469
-0.5267974540895182,0.6377660983694788
-0.5262661743543662,0.589353332788232
-0.5237069496798399,0.47880742678503824
-0.519095104908236,0.4375813075475259
-0.5165143999675559,0.3747475661329897
-0.5146027196539973,0.2194523956694978
-0.5073145578685381,0.11442701366552177
-0.506652968909528,0.07126386424192999
-0.4972271180653376,-0.15334208093084228
-0.49408405770537467,-0.2677715554070555
-0.4904526320054643,-0.3509662435393975
-0.4804049768056249,-0.589234249172787
-0.475015842757295,-0.6959370206680774
-0.4744347857368907,-0.759202335670882
-0.4712422400377294,-0.7247517752779975
-0.4684857376397935,-0.9035511528393859
-0.46567203076816677,-0.911420992803362
-0.4655287979660727,-0.9489223272734851
-0.4623820643264973,-1.066338264098129
-0.4556752988135493,-1.1526742029860808
-0.4552495285040572,-1.145068584281884
-0.4537396730965999,-1.1964063096757478
-0.44534688434167524,-1.3382118299132617
-0.43719770194035235,-1.4945518609023811
-0.42732783475699065,-1.6768954819502044
-0.421279292263951,-1.7989883362086427
-0.4193938333071414,-1.7742837745216253
-0.40781724472152625,-1.883050523077678
-0.4043552894606033,-2.0041589180055093
-0.40405622008634623,-2.002034891712056
-0.40298204517204717,-1.9987083449809824
-0.37674816859807203,-2.1574198632987036
-0.37025348864552265,-2.178573053135135
-0.3691304297668152,-2.1056250368023135
-0.3667539205500212,-2.161842221029086
-0.3483798308561701,-2.075273722182479
-0.34364798966214893,-2.081740447948749
-0.33259691268253544,-2.0227150759749866
-0.3015150211607427,-1.6003025240773827
-0.2837349182933764,-1.3544530050543502
-0.28232650675723026,-1.3629644172991005
-0.2748981108185271,-1.209615539877031
-0.2683874954571115,-1.0431577965813954
-0.2651187318159871,-0.9871004048808167
-0.26020952629406846,-0.8372460545447323
-0.260067772069529,-0.8452607564516722
-0.25121463294152147,-0.6534369116398224
-0.2493887322176338,-0.6664695623278223
-0.24934819436480726,-0.687158694230125
-0.2477621545907609,-0.6090836805681803
-0.2440344847689193,-0.46393493844649886
-0.23960828617061125,-0.4219636435719061
-0.23734057871588288,-0.35581311960085643
-0.23611408484505514,-0.3098128961294366
-0.23580818181700458,-0.3608144975678245
-0.22941809911666144,-0.20468834175722775
-0.22794077378005806,-0.15409988773853117
-0.21980010796775984,0.010242049717162804
-0.21815953867821491,0.03786398844622458
-0.21541177317703353,0.12890724058392605
-0.21173627602916323,0.11856294834869724
-0.20620479275037384,0.3535774087100675
-0.2058892260080425,0.33113847310025896
-0.20443268223560374,0.3629835727119363
-0.2033069043369231,0.3593685090028436
-0.18907169047148908,0.6360704589332867
-0.18451769135488227,0.741673549870135
-0.18270326288774097,0.7754142540441358
-0.17764701518169224,0.8461437218116811
-0.15927334175160368,1.0799069099713108
-0.14834590672178471,1.241749900401332
-0.1361441903677285,1.3219165825815267
-0.13408225037681865,1.3502727409416873
-0.13356754887223632,1.3535630186992265
-0.12724939011393666,1.4215394499868799
-0.1270100209821905,1.4220798098973157
-0.10918097958572126,1.41259742020356
-0.10762904860323763,1.4450567406852781
-0.10651418766715359,1.5257388535225669
-0.10209922733764198,1.4189304471275586
-0.09683223449647382,1.4153746533936318
-0.09227481725314846,1.4310466176273529
-0.08996350593345692,1.4179218414244372
-0.08656808732191124,1.3187747488049553
-0.0818878325807808,1.3593224874310563
-0.07053690266912671,1.2276399853194326
-0.06376829379138726,1.192237315726596
-0.05728083540773543,1.0481061512173022
-0.05636954715402798,1.0235372590759895
-0.050165140491465365,0.9728633626040073
-0.047425989046770756,0.9144286550640972
-0.037465200662000875,0.7156574974180517
-0.03508542091060729,0.6723225888889697
-0.02411626714610904,0.4180685432658701
-0.021310242541863644,0.4004809191984465
-0.015178893569521623,0.23632106760731794
-0.012981524931539479,0.1639302923862284
-0.012151419693234189,0.15589466943713684
-0.0026598664932224736,-0.10096054435940452
0.0070686033214255595,-0.3747290975477749
0.01044281452364082,-0.4175688998945337
0.010458950862269223,-0.4531384977182723
0.010856274755575601,-0.4518042635740452
0.014893306019005514,-0.575951308009718
0.016310770515068462,-0.6166965792033652
0.03495468879834185,-1.1215778584557825
0.03575950757609414,-1.1495314947208484
0.035764199894086524,-1.0961745801034857
0.036947066855520294,-1.1812656989380599
0.04019267446678043,-1.2399292109810267
0.041186810826283615,-1.416762701483542
0.054821617611255924,-1.6888029198890668
0.057536971027580375,-1.7948193359112365
0.0608299708251403,-1.8408058449990836
0.06352887710648103,-1.9313186344043733
0.06460592930416453,-1.9631037232938646
0.06535024327728678,-1.9586660028156986
0.06896009829081962,-2.034290770277527
0.07327609480508723,-2.1671647103335405
0.09208649456647056,-2.694567468377109
0.09536091609236852,-2.7414926646674713
0.10657764392282942,-2.9441544884810718
0.11039732497917898,-3.069310544187485
0.11245616648113899,-3.0520777026448798
0.11832954995253919,-3.2104949056726806
0.1190238059073625,-3.1815255278608188
0.12197058779649339,-3.2940698808895243
0.12637472403206917,-3.3516396864729407
0.12890413605479178,-3.3485607247875016
0.13286816609562457,-3.4124990683188177
0.14414188829506935,-3.5849887943652283
0.14425161068283954,-3.5700321525925047
0.15336333766107124,-3.6244591890343063
0.15940570188194414,-3.713939831574941
0.1707378646644937,-3.7154855189228173
0.17229274455465937,-3.6889815265525447
0.18801921824753132,-3.704908659223218
0.19874035537680257,-3.6004463511039955
0.19973880624835783,-3.686062328514682
0.20266507544069068,-3.5722911899489156
0.2121332580421953,-3.4987338401203645
0.22027165500995727,-3.3579502512132504
0.23094379734949166,-3.1808625777897657
0.23750686962925727,-3.1033814633282386
0.23811140893506577,-3.0434947330582665
0.24181626894602637,-3.0089304455950443
0.24692039443059777,-2.8608139107007378
0.25779281857156766,-2.6265096820018496
0.27645974533448037,-2.0713839244446737
0.28218173506780175,-1.9069519277582168
0.2966054473882247,-1.4063103511955277
0.3117523489602254,-0.979997982363964
0.31415356109301396,-0.8761341786263905
0.31625554293748603,-0.8331931239609389
0.3189223676973332,-0.7112708115153314
0.329341461533319,-0.38975336372020924
0.3312440389535416,-0.29628294834121865
0.3327502517426728,-0.20150962627067234
0.3371529546157426,-0.09775706101745449
0.3376147222107928,-0.10416591318258314
0.35108521845861507,0.4393691471961549
0.3604335264403167,0.717114851952335
0.36309804378041743,0.8278028947282028
0.37540767376876083,1.1685605230583733
0.38475447303528076,1.5248310129045022
0.3931357520830847,1.7477691187815954
0.39684266891582176,1.8786708215039898
0.40634072879979755,2.0959982844516483
0.4198374397752165,2.412691250739531
0.42949266740588277,2.6366628767851044
0.43206164598511165,2.660716550968465
0.4663369028920594,3.155387845216739
0.4671778387437673,3.1982821475888676
0.4701288632363392,3.2254275679882447
0.472574906506547,3.2284087506406025
0.492686422897874,3.280579779856361
0.4944465448296631,3.3076991427848106
0.49719848365210195,3.369238963919572
0.5015295400912212,3.3680663741560064
0.511148484960068,3.3207487276731653
0.5162703381126006,3.291421913164569
0.5226022534140697,3.1929436425417146
0.5246423988193794,3.191922288195106
0.5355436051029505,3.162008530797969
0.5390162270872088,3.1246732942699524
0.5393392437777216,3.087121733579717
0.5457489850045611,2.980926537672421
0.5514408758667058,2.917529840185674
0.5675201904258653,2.6695618150916745
0.5756954008586934,2.5369955025692836
0.5784835590664574,2.4483816734484245
0.584719254665305,2.3535503371905513
0.5880928694863208,2.2706149255243298
0.5890164907928508,2.300333507917504
0.5894313944044427,2.2378328179929357
0.5897382147482864,2.245059468124887
0.5923693988242951,2.215190555252228
0.5964857414834488,2.122404471790732
0.59734534105091,2.1201170752303624
0.6020706273829157,1.9928177197020163
0.6209753320252527,1.5712834350866636
0.6250451390255272,1.4741084036833556
0.628100047646333,1.3404533967638694
0.6326289961962424,1.2585474271774861
0.6340523840462033,1.177460652640498
0.6428684038921877,0.9858679807606204
0.6559232476355481,0.6812978177847527
0.658261745580722,0.6220889637321428
0.6650177845691099,0.4700443741985416
0.6678665996826392,0.431860531735654
0.675367392950279,0.22832823698964946
0.6769119147214275,0.2523984296348143
0.6784623672374561,0.18004399750810815
0.6833566824414561,0.025500081874947185
0.6874794501790369,-0.014918578309219402
0.6919518451609044,-0.10449421449847206
0.7047567936868391,-0.32795949466270446
0.7083017636145024,-0.4496199879902263
0.7111123047449999,-0.47217832680954885
0.7127304127837935,-0.4942496661185764
0.7135803314501885,-0.45895110813425066
0.7149514591076054,-0.513699840364787
0.7186253596312913,-0.6652984996419733
0.7217610340055689,-0.6717373072332731
0.7241761455773137,-0.7151425504332991
0.7281285026641573,-0.7622025864590734
0.7305585461305393,-0.8507951418175087
0.7316896681246461,-0.7492930897303296
0.7384088925033363,-0.9678936534128607
0.7399449979750545,-0.9319231560389943
0.7414353164809899,-0.9345856981249734
0.7570265639704754,-1.161484626554777
0.7580565807653326,-1.1579751867341919
0.766826141499815,-1.1975147821396848
0.7890499902391226,-1.3584978701841302
0.7923770764775462,-1.4170372038017904
0.7924149945900041,-1.337076414641456
0.7936656541803666,-1.4027052580636432
0.7960043860918034,-1.384222790493181
0.7967825490084639,-1.3763458531520594
0.7970833899055139,-1.440682818801835
0.7991388321526758,-1.420874880567019
0.8076775177504816,-1.4163395882189873
0.8200311602751458,-1.4121952290853101
0.8258118752609072,-1.398083789015308
0.827866406389488,-1.4217831176117903
0.831677917600361,-1.3659394671140448
0.8371945764353104,-1.4019235305847453
0.8378277064762876,-1.3633205695447526
0.8387988977328282,-1.3805825905279103
0.8471518085030283,-1.33425041633913
0.8532649022683252,-1.2987077831443756
0.87460734161884,-1.1582503419695538
0.8853876182305314,-1.0493910793357584
0.885861465623984,-1.0924077184623169
0.8881753192402844,-1.0461565095377439
0.8895624332678604,-1.0658043431714
0.8953692933801314,-0.9708293715663247
0.9009521253788284,-0.8625845689690504
0.9058902537191456,-0.8758029123695854
0.9077276522341244,-0.8331727727690108
0.9118078613453062,-0.8349721580581884
0.9124884503135098,-0.8272729267948895
0.9149480202305638,-0.8002569190835067
0.9186344394834798,-0.7791119653156467
0.919591885242097,-0.712780225034231
0.926670610220258,-0.6708517461102234
0.9392016184556926,-0.516955053898786
0.9414761833840943,-0.517080709637272
0.9467439630750474,-0.4746472172586746
0.9514881066823708,-0.3874577159688155
0.9523755494179147,-0.4196055828938897
0.9570771284887059,-0.30011639935599793
0.9620948776024378,-0.27697421594998195
0.9722385590695133,-0.139230201539151
0.9761954389050551,-0.17760499124331502
0.9893835641065536,-0.06367146249486738
0.9954767732120704,0.020713925960249877
1.0084014010882418,0.1525168790831138
1.025556500267669,0.2687339233156976
1.047792080472279,0.4652510751478311
1.0560458611100358,0.4019753064880602
1.0637731615638746,0.5003285550233552
1.071069978780777,0.526093794761705
1.0817773609756198,0.5473086306690302
1.0825038182482656,0.5914581276321973
1.085603248660611,0.5918796818027967
1.0895094262547698,0.562360096312115
1.0943392245941181,0.6708870830332222
1.0988106691452426,0.553169010646159
1.1015832132333827,0.5834284997883777
1.1035202948769127,0.6428786682259825
1.1177285846012692,0.5941010013928183
1.1185097288617838,0.7169546244564411
1.1190618719891985,0.6316229671813213
1.126675131866273,0.6029885901729591
1.126846323388607,0.5919826876545651
1.1342360164819318,0.625652294979495
1.135406378658323,0.6378612498915881
1.1389465731735697,0.6338173470113775
1.1430379453448118,0.6488163152725809
1.1543209808691852,0.6169358551609281
1.1551704702860706,0.5893889236337189
1.1623086506542837,0.6364461274767986
1.1647971011028062,0.575577137442433
1.1784960682910466,0.5907876194411628
1.1840961720904444,0.5554840321088033
1.208530667396574,0.5152958037074321
1.210157670894433,0.45148921195532166
1.231819518690286,0.4323298072660446
1.2339904754027433,0.3402721771970029
1.2366928521515463,0.3198881360130326
1.251078327575181,0.33161736264782
1.260749338516737,0.22063712679443823
1.2672918095312102,0.19722053223300517
1.2713313668850672,0.24517148000013983
1.27245409376739,0.19945504703211978
1.2777085816056513,0.11789236594887266
1.2876532228726054,0.054716662763375015
1.2988063008628874,-0.0013990624890389937
1.3016324327880842,-0.05390085702681987
1.3024504758505362,0.008903327081803226
1.317344812602581,-0.14499543880980734
1.3472796262824769,-0.45475645509267837
1.3480477124923729,-0.47005755505777613
1.3522494354638077,-0.4615855795208204
1.3544103005622645,-0.5193198493659362
1.357216257970621,-0.4559396956687956
1.3630999081550144,-0.5673853849183835
