n_harmonics,base_freq,magnitudes,instruments
6,2.5990722207437176,"[-5.89746618e-02  2.49261391e-01  1.55685870e-03 -1.77633555e-02
  1.74301584e+00  5.26090105e-01]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'>]"
-1.641078990084533,-0.7124552760355072
-1.6359107784863798,-0.7053199257122724
-1.6260152793774894,-0.6337255022263663
-1.62202815646584,-0.6407307961028137
-1.6151057819850314,-0.6003793735423302
-1.600108813511712,-0.5139493811199197
-1.5995346198449005,-0.4739248312757019
-1.5941709829758461,-0.4338494195558339
-1.5739413237421027,-0.28183006375135394
-1.5701214479909376,-0.27845623848751133
-1.5620949523242498,-0.18590223252518204
-1.5598313672733808,-0.17066978172336603
-1.5592141863950635,-0.15094915552156524
-1.5572072631075684,-0.1255899997531289
-1.555261064563068,-0.09701803843295372
-1.543854327738042,0.04580029157206068
-1.540289578660359,0.0690770755614198
-1.5246586520759153,0.25688941669620646
-1.5197278946282644,0.3324869241645491
-1.516078864336682,0.37178257232049833
-1.5069418999650541,0.48305543300037385
-1.5053615702246708,0.5346101011378842
-1.4958294907081173,0.6591353255292028
-1.494633595717015,0.6587668519037125
-1.4855620021834897,0.7838242105204758
-1.4748569905210092,0.9016093502127797
-1.4560171830298525,1.131628695151948
-1.4559253181419565,1.134660064833391
-1.4492950475819852,1.1982373945459055
-1.4387656362201657,1.2942451403726107
-1.438708817577016,1.3176296430202477
-1.4383544483187825,1.2886523953888
-1.4028974745429459,1.452215449560796
-1.4028828608966921,1.469912386304743
-1.3995884611022245,1.4629343326514728
-1.3984589087059704,1.4655655534863847
-1.3949883661437579,1.4557746127709064
-1.394813470016663,1.4694751939874395
-1.3946981654011867,1.4891315759185708
-1.3926056498854393,1.4581406436229576
-1.3894435549521298,1.4594365275398522
-1.3773674207519482,1.39981442896019
-1.3736255540506754,1.3787511064920623
-1.3700005368653332,1.3437410445048306
-1.3627736203119825,1.3016561446709918
-1.3627353549212164,1.318887227423678
-1.35493141579416,1.199163666701661
-1.3535363217614866,1.211293665633805
-1.3524294345861267,1.2239285879935502
-1.3513396933758786,1.2127080368937708
-1.3413969978941076,1.0760141518460773
-1.3389855769317,1.0800072260654878
-1.330930304224619,0.9524132150691839
-1.329541531558232,0.9386149226128222
-1.328345814579557,0.8976485978569834
-1.3283035234378031,0.9155153589681782
-1.3273468181472188,0.8797637908656126
-1.3247208827854888,0.8651863127658725
-1.3232374628687447,0.8513629542771178
-1.3203395156563202,0.7763357877186476
-1.3103289570196577,0.623845046063948
-1.3065975372633407,0.5605444410957492
-1.3052120580385231,0.5442209887753937
-1.2914964555691941,0.31260512837832954
-1.2903172665247717,0.28705039532565024
-1.2823179749865632,0.1765257804603925
-1.2724196854216852,0.017238614243043307
-1.2627655508567908,-0.15037343492178679
-1.2529696964135957,-0.3044312976557932
-1.250074250610728,-0.3321973323761858
-1.246432136783581,-0.3721246742769992
-1.2385110330483504,-0.490138616783494
-1.2377599623964677,-0.49767361928607284
-1.2369602945116644,-0.5005797820266418
-1.2268698594641356,-0.61813042970034
-1.2240364782942463,-0.5956956927394579
-1.2227448638653213,-0.6437923723053102
-1.2216503216431245,-0.6462672150784595
-1.2216151145603233,-0.6637173455308775
-1.2145503008952925,-0.6767517249237522
-1.2135843362223167,-0.6762912633490069
-1.2093020934965948,-0.7106349378373172
-1.2082607567023247,-0.6930685617336656
-1.2068724461518499,-0.7264319924187421
-1.1992555098422026,-0.7044865145118345
-1.199111080486429,-0.6828925844732934
-1.1906783812673527,-0.6811817871265344
-1.1829972958584336,-0.6450635424785859
-1.1793572489115507,-0.628072306664356
-1.1789982975602102,-0.6140420634135516
-1.1730456931275803,-0.5619706883404497
-1.1659309687641286,-0.4855690361130016
-1.155393203618647,-0.34242311639987594
-1.152690165050674,-0.3024516055230458
-1.1513595449504987,-0.26170929875582627
-1.1317293549889609,0.13674279031420286
-1.1276350763607723,0.24964681989309873
-1.1261397703064873,0.3288084946212952
-1.1236134445037098,0.37025981007888426
-1.1170114192552383,0.5658019994371516
-1.1151331926574284,0.6024994179810114
-1.1037276860707916,0.9750318260659173
-1.0998240848954461,1.1077836801333134
-1.0922218895630131,1.3526728790285847
-1.0862108981111371,1.557366870802556
-1.0804765674948014,1.751890748310313
-1.0718025218934293,2.0581605259719553
-1.0554273216929424,2.669575497344329
-1.047783048660114,2.924695095195139
-1.0246011980123004,3.7029385184202255
-1.0217592294351971,3.773411004259412
-1.0144389816039636,4.009770981983857
-1.0135109434861942,4.021672269001315
-1.0077264839562976,4.172817522728411
-1.0029312848314116,4.301221975589238
-0.9962810555729709,4.451139308729853
-0.996122655062341,4.441654316001011
-0.9890643288800387,4.601208980890225
-0.9732710393051938,4.849378857012185
-0.9699012528462458,4.866245810137428
-0.9697136028091049,4.872900804721758
-0.9654495561081138,4.895280577419253
-0.9622116621558181,4.902496817493135
-0.9616655800244982,4.944669745538039
-0.9616358050335387,4.929531880831713
-0.9611502615306833,4.942688177937812
-0.960883807090608,4.923149044520995
-0.9515118713442194,4.958965385700633
-0.9480425063156521,4.9232113872699985
-0.94151504634609,4.929068262436164
-0.9368585601097479,4.91269810426961
-0.9359271894518546,4.892709311986102
-0.9345082232009103,4.871097382265696
-0.9239964560480782,4.763572434802726
-0.9182550622625696,4.658419969825548
-0.9143960645847629,4.609902244575294
-0.9003403970983461,4.294545563783813
-0.8988141829015133,4.268625953518415
-0.8876946477170602,3.9512099654633652
-0.8846096233672913,3.843305574043774
-0.8836499247361571,3.8273994161102984
-0.8739383576831452,3.48568692660457
-0.8699548339029151,3.365870352607448
-0.85113029218317,2.632652157529007
-0.8467168776938063,2.447990541453953
-0.8437003978975199,2.3420402568761585
-0.8323724483846222,1.8639239704149337
-0.8281472330669417,1.6594427753188903
-0.823842764516642,1.4710578614217318
-0.8190477122182407,1.2789576695059053
-0.8080422813782953,0.8222681858928728
-0.8052418402544381,0.685181254470935
-0.7909879568096034,0.11131532653923155
-0.7885721674732484,-0.011177273087305924
-0.771296284509178,-0.6533468477914869
-0.7661885909636905,-0.8246689114729112
-0.7632682756937115,-0.924454341072588
-0.7549205555753868,-1.1550956624548125
-0.7509485554867261,-1.303552229161841
-0.7508574399654386,-1.3029820356070938
-0.7475701536403463,-1.409559319627876
-0.7309353013076065,-1.7877101928579409
-0.7287969298888477,-1.8285787969409206
-0.7253663910910717,-1.8911180724735308
-0.7131149548167341,-2.091187631053497
-0.710528954979476,-2.117883145174953
-0.7026361477348555,-2.214317261850876
-0.6589858857500599,-2.295099231782764
-0.6563269957207165,-2.282301329293756
-0.6523851631775246,-2.256630630203833
-0.6466037767923276,-2.2378830069399753
-0.6275493500071403,-2.003141089794647
-0.6264527671056195,-2.0146535669175294
-0.6255810912302917,-2.0168712857801863
-0.6239577244914614,-1.9953265296400742
-0.622989222016511,-1.9684424611250138
-0.610713311303714,-1.798098470463624
-0.6092359915818308,-1.8074661071016789
-0.5988120793755174,-1.660303080541595
-0.5966958307043808,-1.6167714556137813
-0.5966202018125593,-1.6240352155485032
-0.5960208174986761,-1.630832857014348
-0.5843727454785439,-1.461415294178119
-0.5800593706967874,-1.4202247838039401
-0.57999703017859,-1.403557387016088
-0.5693239261530838,-1.2886859639935804
-0.5690542221695996,-1.3183419625039086
-0.5622016428443102,-1.2419813765448302
-0.5587780358466814,-1.214854402955924
-0.5489396379078482,-1.1112579452294686
-0.5474188909875299,-1.1113273444130067
-0.5436359992032207,-1.0981206247155897
-0.5413027250919669,-1.0625804137825592
-0.5292059794881219,-1.00483635004132
-0.520107041131916,-0.9735077774179561
-0.5173715362947622,-0.9928206212629187
-0.5172200351222855,-0.9996151125806235
-0.5158735460824033,-0.9701046572080693
-0.5060966243352065,-0.9674795704643844
-0.5048366482595563,-0.992484375056758
-0.5031052683984765,-0.998428748654237
-0.5019812843925191,-0.9878076111452971
-0.4974637789855505,-1.0340103614251974
-0.4953517545923676,-0.9913362346262999
-0.493923155349945,-1.02652045201726
-0.48795352815498116,-1.0445071585096508
-0.47094903040227765,-1.1837750379963374
-0.46528008420641953,-1.2401566170911071
-0.45687273386877614,-1.3079570418156654
-0.4416287931896319,-1.4944252414519856
-0.44078734169095757,-1.4946249422989046
-0.43808065674836394,-1.5433439618349607
-0.4135161270684602,-1.8245961858276551
-0.4079398691313494,-1.9120022460274635
-0.40253789259809114,-1.9420161299510224
-0.3988442259071441,-1.994028689594974
-0.3949757503855489,-2.018832094598186
-0.391967902466579,-2.0294361408684494
-0.3845960378306863,-2.1056048502828166
-0.3694033799537424,-2.2079412469739115
-0.36175479032937474,-2.2140895764864577
-0.36073853379955967,-2.2306394647810155
-0.3549706257316152,-2.2408393859375937
-0.35458369007742263,-2.2299155137130984
-0.34177059345054595,-2.2065423472744383
-0.3152034563721342,-2.0519017644182322
-0.30646474139155355,-1.9337151233877952
-0.30179050021199494,-1.8551959607400965
-0.29923854793458915,-1.8057440327213385
-0.29289590725266557,-1.6905595943184257
-0.2894567485954225,-1.6451188719815701
-0.28653563572094143,-1.6031444164056117
-0.2822598375843217,-1.4815932450242786
-0.28082852696404403,-1.4594717041457959
-0.2806320937994111,-1.4905924347387252
-0.26387556392241285,-1.1109383266396187
-0.2635985433606294,-1.0956148282622218
-0.26116618519978463,-1.0276184572578553
-0.25881041222098755,-0.9924863830870417
-0.25655418162949495,-0.9032811151821427
-0.23555105124048836,-0.369505524631277
-0.21127821686917336,0.31380197183204067
-0.1967398847818176,0.6759872010947086
-0.19332533567888222,0.7528658572837491
-0.19122753545035032,0.8525618164442067
-0.1911265528707009,0.8248078417206826
-0.18590681477177018,0.941986729215777
-0.18399670463417106,0.9984883782737134
-0.18228250005884972,1.022637454997841
-0.1820104960923148,1.0314610714488242
-0.18175325970456413,1.0588208593427546
-0.17860138581506746,1.1132506627087824
-0.16302574558803773,1.3880213375837265
-0.1522078510981335,1.5749143911861312
-0.12207037813506005,1.8346088707369672
-0.11014481056688741,1.8567426184192883
-0.10657393457316022,1.831845971999787
-0.10585237638537226,1.833658345060805
-0.09789424037548411,1.8055275025583162
-0.09630523470947683,1.7894543575430677
-0.08709018701871019,1.7169078493801662
-0.07753517981753877,1.5422625271714674
-0.05291681968478512,1.1445190615500773
-0.0462718095183936,0.983039075685607
-0.03804180934536383,0.7712081036403455
-0.024625968667165488,0.4572352031099871
-0.017445297051764008,0.22788317922917553
-0.01446578988574121,0.13672451786070583
-0.012196356994129687,0.07916984816093278
-0.0064823941054923395,-0.07819785395304914
-0.002113376117701904,-0.22808170374210002
0.0045910111445062185,-0.42505053448516855
0.005300124499076464,-0.41979158676657014
0.010546564335516262,-0.5965625634558245
0.014828385439527025,-0.6910937303046596
0.023754979221719097,-0.9624318097303263
0.03632923886223738,-1.3070924592772857
0.03649317797560725,-1.3308753352087106
0.04977931537941149,-1.625635533925826
0.053550424576466416,-1.7092198889664407
0.057591741685442344,-1.803502656959103
0.0747537854173137,-2.1178343342921058
0.07709525201160172,-2.152793028343679
0.08147318702342154,-2.1959415820250188
0.08883971462195195,-2.307785505056058
0.11350913859747536,-2.4777787706685706
0.12095198117639461,-2.4826206206592536
0.12145554498447853,-2.4741077721240603
0.13249374932074653,-2.449472480371166
0.13446329622625353,-2.4435344632887905
0.1347595186345707,-2.45862966800998
0.1470652146739253,-2.3687144413324845
0.14779679883638552,-2.3377089647083813
0.1534936958335047,-2.3027807325896146
0.15370196273197845,-2.309698692373681
0.15588659628205104,-2.269763497973986
0.158287272779571,-2.227406349337824
0.16200682997439397,-2.186520806860528
0.1620391343776486,-2.198996412992719
0.1648623311195503,-2.157699073914921
0.17408482064842046,-2.0279312946388766
0.17478135013472995,-2.0196939240169125
0.17711756828064917,-1.9805530172430437
0.18135684414948106,-1.8868089234826588
0.18244701626090887,-1.8795905610434787
0.18891339324310064,-1.7721893207242905
0.2225972884193128,-1.0055840635822342
0.22842839673592552,-0.9127360126207555
0.24088342106332394,-0.6267953421179393
0.24623790418460345,-0.5058465023937103
0.2501729118583915,-0.4215336516019715
0.2557503639905292,-0.32748839565138316
0.26186032227483924,-0.1742986660636613
0.28009609243654143,0.16294225739193272
0.28313564245970557,0.21297451003805862
0.28332426899883956,0.2208636700672011
0.2842436921254041,0.24165702332228617
0.28435650859485584,0.2349290904055531
0.29323589674292094,0.37313697514426414
0.29372372086658416,0.39282479859266434
0.2944013077600607,0.38087721868581564
0.29806545408295815,0.44816915704009613
0.31267683023230974,0.631445608681264
0.31620383910697347,0.6694559461893658
0.3183911097403658,0.6895085595277266
0.3231928918848803,0.7194819812766486
0.3287601772433022,0.7690638527205241
0.3465728267151089,0.8483785027461311
0.3519025823717419,0.8527283577380911
0.3663879589562695,0.8539566958864659
0.3786286244380612,0.780137223229709
0.3836348154540761,0.7878352763839365
0.39016776490014626,0.7395035610260509
0.39780151745954884,0.6722891475077876
0.399176297383256,0.6609527086231868
0.4105310962589219,0.5895545330220741
0.41864336678567327,0.4686098244985665
0.42107317820428936,0.47018923379831273
0.4266593578093696,0.3954293667042291
0.4389924931673095,0.26606097448960264
0.44378958734164087,0.20914679555447727
0.4500142366809836,0.15412357759093723
0.45201927198453573,0.14198056145472226
0.4601073176412971,0.044497619153520226
0.461041073537519,0.030001722032572065
0.4633012950541189,-0.02216113107730286
0.46833183857287075,-0.05194150520829476
0.47274371874090715,-0.10607228007168923
0.48040897845106834,-0.1843269516886123
0.482232562919477,-0.2337209583936198
0.483833997231363,-0.2320159026764448
0.48396958788641786,-0.22681933103152155
0.4877978228874853,-0.27473759382893903
0.49653869022578956,-0.349988090427354
0.49739759274818685,-0.3788840432127434
0.5061171036625924,-0.4637059674934657
0.5069009112209137,-0.42279562215428124
0.5125449524376711,-0.4915471537909593
0.5157087797446178,-0.5260877359774755
0.5249711514494235,-0.6067724425907731
0.5268578691352857,-0.5920109197637586
0.5374654774398895,-0.6650083947917123
0.5400524804809237,-0.6878397287734414
0.5420707319138729,-0.6792530349329547
0.5433633668387268,-0.6747877013617501
0.5478851081254601,-0.7257157815592546
0.5489750755261467,-0.6825700010507066
0.5493187855073951,-0.7177445824953878
0.5519159359765649,-0.7368466105714174
0.567997582764804,-0.7902041279913621
0.5693236755231137,-0.7966336094568276
0.5701801083058671,-0.8000715853213981
0.5716645626213994,-0.7916917241089506
0.5716834802722168,-0.7733092995495259
0.5776094546829516,-0.8147782956351902
0.5807864209116249,-0.8226042114500832
0.5808416953569449,-0.8219035570358447
0.5808841183233002,-0.8111477983892594
0.58190681174819,-0.7993060372290791
0.5854971820107395,-0.8187343980707078
0.587473719859994,-0.8199103548479048
0.6023811183612118,-0.8268630573920025
0.6124661873852291,-0.8249211305950717
0.6221874727003271,-0.8372462953122011
0.6254808193694918,-0.8415571653173746
0.6283015618086005,-0.8027311115931248
0.6363446385543083,-0.8307169402929515
0.6389790227678027,-0.8324741382329963
0.645705639100977,-0.8168668980211911
0.6459497525052038,-0.8198502277329803
0.6544326669230185,-0.8236595602675663
0.6636855321553297,-0.814855751266217
0.6768851471128396,-0.8225271142871221
0.6811991551651135,-0.7924844103001786
0.700507066146761,-0.7898490826843827
0.7054288919192899,-0.7900209771883274
0.7102504869650392,-0.8040246730556713
0.711015410149435,-0.7770778605775387
0.7118783403495157,-0.7890849856057504
0.7121357480799491,-0.8008998420042784
0.7147849015339571,-0.7723567615552034
0.7317609342663367,-0.77613610385016
0.7388086701193792,-0.7721830517912929
0.7412000345559444,-0.7591720831844583
0.7429924118336464,-0.7838301422332408
0.7467963908007178,-0.7683995309183913
0.7531911662432162,-0.7219451023471759
0.757584768386081,-0.7261747805453049
0.7584871103416981,-0.7380340121456549
0.7658183568434156,-0.7292293620118638
0.7681350869918298,-0.7099596107569743
0.7699611060614213,-0.7023518055929124
0.7741575951782513,-0.6965592488458906
0.776465978740275,-0.7008781201611483
0.7808805325374832,-0.6683481578461983
0.7818158016230812,-0.6528808841858257
0.7896252135985922,-0.6356354411524285
0.7983624145541981,-0.6128869941042394
0.7996565367602528,-0.5867396022765946
0.8009334757227933,-0.5917046759652463
0.8044177056716442,-0.5857243933215521
0.806570684402689,-0.5684703879687141
0.8077588294475291,-0.5708305553523642
0.8123240934151656,-0.540720224295777
0.8226056338108201,-0.4827462046749273
0.8265760316113737,-0.43685550212757973
0.8320900323937059,-0.4002350333302896
0.8436081382742149,-0.2869108383437928
0.8505986037474753,-0.21908846768794007
0.8570858140036273,-0.16580122995374458
0.8656824316693674,-0.07171342477524598
0.8703433117091235,-0.03134245362746095
0.8707326385315874,0.004291186343574553
0.8790039009431698,0.11288030459372225
0.8826229277853646,0.1338314790482134
0.885522067329235,0.17384768441638457
0.8918728400724687,0.2526062637544313
0.8933747302043473,0.26414701992595846
0.8936800139552794,0.30164806720250337
0.8955786621809008,0.3124422853852968
0.8982154017282467,0.3170522425878358
0.8991994336805589,0.38308091240476894
0.9030289931057975,0.43034951944267585
0.9042991257407946,0.4191138188063744
0.9149934878576591,0.5877115836969605
0.929435102847862,0.7536261803565693
0.9406179322929988,0.9091891270233373
0.9423920094585778,0.9160604716568639
0.9504331057955842,1.0100359467973277
0.9571776005448238,1.0883575842402902
0.9595154749476276,1.1315976753406383
0.9611490937500538,1.1239238109871705
0.9648765037137981,1.1873082828299735
0.9664631247798772,1.1557854235596612
0.9728729436140857,1.2312095262584497
0.9794067286579868,1.3101518361145437
0.9888885655398769,1.3807890649156076
1.0010746202945349,1.4487925591268935
1.0054856438127322,1.4321838091824537
1.0166393044355013,1.4507015362628344
1.0225337390835367,1.4457516088940934
1.0290330129524436,1.4541757912221995
1.034140886751537,1.4272108648112247
1.0354292729831975,1.4250998852106591
1.0356921621562298,1.4334101472759049
1.040168058668911,1.4292106678203444
1.047057331573475,1.350275760490636
1.0612453414481378,1.2434863367606788
1.0659177152781432,1.2065222748998181
1.0673731647591955,1.1977573838266937
1.0678126024041177,1.2220895556016196
1.0734298513172762,1.1082764540104577
1.0783094637296182,1.0612565127673397
1.0809700410989773,1.015646934878237
1.0824784915464463,1.0389577682367177
1.0870400909102163,0.929767059715972
1.0954083123158336,0.8181963678862543
1.1113544734841785,0.5560302053336268
1.1205261566838676,0.4354119346297762
1.1273796333041695,0.2723295739579313
1.1350404067431494,0.14605556691920876
1.1372313577768267,0.10296720034752341
1.147077914094214,-0.06928416890003869
1.1518767514116224,-0.10617667805093225
1.1535014077265604,-0.15745943264282508
1.1543232180604335,-0.16675807017683378
1.1545890473920366,-0.1735471897220254
1.1551497450222072,-0.14856899273431412
1.1569266615875309,-0.19075704192341852
1.157450396486336,-0.21738045832409014
1.1608985310253503,-0.2562716486175198
1.1758269361936327,-0.42514297224358333
1.180613799968846,-0.5008186843770916
1.186251438880995,-0.5691001428467255
