n_harmonics,base_freq,magnitudes,instruments
9,2.9605431032230847,"[-0.08797572 -0.95470574 -0.24150572  0.26350936  0.09422708  0.10867035
  1.28033991 -0.84359202  0.75103232]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.539597098524605,-2.4897236408959165
-2.5348137955431964,-2.5886559318120526
-2.5235329660178967,-2.780245045196746
-2.517465381018405,-2.7985251590444227
-2.515582835785289,-2.7578555592203413
-2.5153728872273557,-2.8125722308096406
-2.512712860757004,-2.770344581875151
-2.5023689450748936,-2.5830432102089187
-2.4979708837150065,-2.5150264888576923
-2.4955192258546557,-2.4193393935699077
-2.4940902485949903,-2.374508016404898
-2.4879642573779477,-2.111915097551437
-2.4863923769859086,-2.133319458768494
-2.48626582979128,-2.097417308000857
-2.48119072150434,-1.903377121365079
-2.4791650796284594,-1.7748028921722425
-2.460117939333954,-0.7061503955033414
-2.455269423431124,-0.4369024009064234
-2.45312272653059,-0.28929727553168266
-2.4531215791092005,-0.2524082222765559
-2.446987673460304,0.08591742549666131
-2.432356677608187,0.948171669580868
-2.419290260738679,1.6363951277153774
-2.4099619402100747,2.029340416461521
-2.4035047084781063,2.2751319361660154
-2.4019085169539434,2.3523292820828017
-2.398182177606211,2.4215809773997337
-2.3953013811850834,2.5066276858744847
-2.3949643427841774,2.507330174550097
-2.381078873720221,2.7016843767308805
-2.377791764692277,2.722191128535826
-2.362049682984305,2.599728146571609
-2.3544520295863816,2.466339854891821
-2.3481182469579918,2.347584524200399
-2.3449897884861954,2.219378127889303
-2.3433880748769513,2.200293821227076
-2.3328376557186425,1.895583390541808
-2.3304013092597122,1.846569360158377
-2.329701910551024,1.79503348909056
-2.324527793193418,1.6787051867527256
-2.320232292902924,1.4776490174850496
-2.319010455038682,1.4214878754482954
-2.2889842763076595,0.6899713332973433
-2.285064602169503,0.6274710270358543
-2.2669594033595057,0.49487575144370993
-2.2659052067408854,0.5268379025105911
-2.2646435386352577,0.5319587951432573
-2.259628993891605,0.5970258196995878
-2.2571942633458013,0.5940003930837497
-2.2512107707281905,0.679120874526562
-2.248402722332729,0.8307593494334765
-2.2477546783891253,0.7951565252714677
-2.247426936449794,0.769565027476888
-2.236403604036829,1.1325434423461718
-2.236244005869361,1.124126392388094
-2.2315359704720823,1.3293901856544699
-2.22807834994103,1.4110638967218998
-2.224982540353971,1.5561400076815854
-2.2079196197054936,2.3201447335366714
-2.2045753924626723,2.5052268561027384
-2.20153836073428,2.639462919609046
-2.1924592201848223,3.1028199821881883
-2.1909394068183,3.1906777754536484
-2.1904750459817333,3.2152125228122213
-2.166698123620277,4.3411868055739955
-2.162153875890266,4.507940294285453
-2.1577668045100875,4.596499308542359
-2.155516299782862,4.745017491092421
-2.153029915638448,4.817459856488609
-2.1468693309617457,4.940048912954294
-2.135806798592563,5.15261780517529
-2.1301430845655736,5.2886766645068155
-2.128532643792565,5.251815258977876
-2.1285069541517725,5.308762590492528
-2.1279741938600445,5.288219656850414
-2.1232408543213035,5.343285266203706
-2.1222107293408907,5.302540029761041
-2.111408161670089,5.223530555874097
-2.1090399451312534,5.242061034326124
-2.104558828433891,5.100040945149617
-2.102199594713185,5.039203921473342
-2.101983031764929,5.101351743477126
-2.098460372656432,4.998101061588292
-2.097370217348885,4.9950737024272795
-2.0896620346311763,4.750669476939645
-2.083593039804631,4.592330875174413
-2.0775443738853605,4.311856471489844
-2.0682904713203207,3.875335450312806
-2.068172428211037,3.933916025557828
-2.0582032086577504,3.4188887608389287
-2.0574460633337726,3.368210177715588
-2.0415306219582434,2.567590989280325
-2.032260759949014,2.0305545578381197
-1.998777677020331,0.10717731229507203
-1.9638597988306428,-1.5429764045010637
-1.9512700336511972,-2.001437115075937
-1.9390169705405291,-2.3757258309321796
-1.9288808887355657,-2.572964078293887
-1.9217547303560227,-2.7659171077896767
-1.9174159161607807,-2.830988990919952
-1.9109772311064541,-2.9245066063910676
-1.9090188243169048,-2.9493276800293935
-1.9084994497920158,-2.9522206881017357
-1.9048876468793856,-2.956756807611984
-1.9034672372072994,-2.966953703255284
-1.902025557564703,-2.9581699790095444
-1.8993344294941323,-2.967314862864603
-1.8970631470100239,-3.0102949246484862
-1.8946636115598627,-3.004570982622896
-1.8859733507152912,-2.917008090050245
-1.863758714209445,-2.662234943909249
-1.8555378020075683,-2.520799170595642
-1.8507234146886586,-2.375494367718075
-1.839423978029025,-2.0876789836830234
-1.8387894127594704,-2.0970666599560706
-1.8357453524791292,-1.9889687255638677
-1.8269150389047975,-1.6947102256342512
-1.8252042704601077,-1.5788142113278825
-1.822181075877317,-1.540770585681008
-1.816390806375151,-1.309900983195932
-1.814367548450685,-1.30004087469972
-1.808772949807973,-1.174315875710674
-1.8001371217586293,-0.8224511962653631
-1.7957875541036619,-0.7246344166055622
-1.7953292048337735,-0.6473833169356922
-1.7917203577326408,-0.5987844922236976
-1.7841426470850887,-0.4107630640786978
-1.7822695788837042,-0.3284590267707589
-1.7805139630972349,-0.2693050661341893
-1.7774638802356273,-0.1889906526897729
-1.7755477495254306,-0.1690637270899822
-1.7741520563575444,-0.16307677867058482
-1.7674966695072716,-0.035453907846477554
-1.7579193943362652,0.10196605117966487
-1.7491316035427347,0.11993712583581377
-1.7484398834464747,0.101098669130412
-1.745582215003576,0.1363757652672305
-1.7435707855154816,0.1753335252553857
-1.7357379406288087,0.05907935641323561
-1.7348349329918047,0.07956192104085866
-1.7253261032305869,-0.03823990481032881
-1.7231695565800471,-0.057456902999716404
-1.7228563111729513,-0.0438993511167239
-1.7205957617810725,-0.1166231959800983
-1.7197863229477224,-0.11268318039715128
-1.7141534367047642,-0.22436356248270947
-1.7131625165627338,-0.3229370885898436
-1.6865588958423672,-0.9828775987178158
-1.6848763040161545,-1.0358151743447004
-1.6824447372609683,-1.119144051114537
-1.6823501725772647,-1.13263603089937
-1.662524460344498,-1.6497690308646251
-1.6608774962300221,-1.799336354562694
-1.6559382063648986,-1.8956146680216608
-1.651532535901828,-2.019974378955112
-1.6468028613509746,-2.161193886764839
-1.6399557342927595,-2.1658455560596432
-1.6383221173600822,-2.2241733155033416
-1.6245039709082159,-2.30348887996397
-1.6181804135565472,-2.295957110491226
-1.6169340852860454,-2.302887375387934
-1.6149613655754937,-2.2960999235268584
-1.6033172129117839,-2.1724114679549933
-1.601512668400973,-2.1262444482132223
-1.5984335443933049,-2.0212389590796596
-1.597906013180069,-2.0420376890047955
-1.596355257134927,-1.9640146742561744
-1.5947572038998232,-1.9472933472947713
-1.5932021375540082,-1.91763594361657
-1.5698727974382958,-1.0552588030830183
-1.5602064446634136,-0.628133745484088
-1.5566658847515376,-0.43591910699582
-1.5513763381945567,-0.2793549997818006
-1.540738262932069,0.22140017535665102
-1.5303005505349083,0.6919117045998444
-1.522407518618029,1.0174896841420091
-1.5171469190997249,1.1274032474136766
-1.5092502999425175,1.366614218710905
-1.496231198835746,1.5800018547942076
-1.4921612409402745,1.5960927952555914
-1.4893049985024778,1.6293821975522933
-1.4883949479718788,1.6335611066916125
-1.4877909580275106,1.651693602324187
-1.481990910715507,1.6595986679605501
-1.4743357898577296,1.6097630023477687
-1.4646369361293536,1.3868126837858965
-1.4643829636909638,1.451083399906832
-1.4641267168452328,1.4494913794584767
-1.4641177020340226,1.4372284413314165
-1.456216198329071,1.3095233137389408
-1.4489945938684605,1.0493588181284559
-1.4481842175292174,1.009617681344383
-1.4409107521887232,0.8146240451068008
-1.4398289788488292,0.7652985954911944
-1.4390853663370213,0.7703225769659937
-1.416891549062622,-0.08798939462061006
-1.3947131738635123,-0.7948043534948274
-1.3709316755543157,-1.1400856370007
-1.36327297654754,-1.1131099486716476
-1.3593370253368053,-1.1270713773476368
-1.3484105480361825,-1.0160705035012083
-1.34568462430233,-0.991805396102101
-1.3362465984267786,-0.793241394201121
-1.3360300575834416,-0.8208196217624064
-1.334639441313319,-0.7334944103989869
-1.3249937740311941,-0.5604832307637804
-1.3206225639971505,-0.3651054820840918
-1.315952848631546,-0.2794557872484976
-1.3152632301436267,-0.22297571652255016
-1.307742502868669,-0.002331898812897486
-1.302310209693904,0.1542246590538222
-1.3001057408978325,0.19225768856625391
-1.2938063751429776,0.3919007113019723
-1.2929236307477174,0.40112888860743523
-1.289140422019698,0.45175710362660493
-1.2829140520519287,0.5871517988564856
-1.2824582061939027,0.6621407827249834
-1.2805302089240997,0.6489763929755594
-1.2778311469289072,0.685786127145354
-1.2777754031989972,0.7238673989131977
-1.2687637365572455,0.7480457576140209
-1.2627436680913384,0.7566947635130313
-1.2609432869063577,0.8120663886664868
-1.2468636348692272,0.6697201365026606
-1.2370904661291022,0.42072208250033355
-1.2364473811167431,0.4262336471099319
-1.2335127692868233,0.3058697273578769
-1.2321610833691037,0.2837595218742791
-1.2166508531632523,-0.3430379712353368
-1.2129185570323224,-0.5595987430035029
-1.201608201635585,-1.1783037523062831
-1.1982742102380952,-1.307351515699455
-1.1622537656691108,-3.2272328200667606
-1.1565704205945622,-3.5205703587063293
-1.154101979340531,-3.598204491225476
-1.1445347024896158,-3.8435635599602036
-1.1438872623119996,-3.9036897320709634
-1.1404535672435145,-3.9880424932912626
-1.138812207601965,-4.007374066576175
-1.1378508135574663,-3.9793861468910308
-1.137004999058224,-3.9340751196402604
-1.1319585916640311,-4.081084219969366
-1.1314450317674243,-4.0654617273754
-1.129330815204902,-4.012774993993566
-1.1123787081576442,-3.800366121711963
-1.1088835987118462,-3.6946864264041475
-1.1029971500236895,-3.4384287781797656
-1.100210672591348,-3.4195366467515025
-1.0889467313637873,-2.7734762970909443
-1.0835877409908308,-2.4350878587507605
-1.0760076940100731,-1.918978309682238
-1.0756862659510014,-1.9153474335104086
-1.0667768637957087,-1.2255119331141282
-1.0650377728390639,-1.1171252233890159
-1.0543451152608316,-0.26154530952363114
-1.0461895000418604,0.4100762214751223
-1.0208942638673613,2.2080146686210584
-1.0188868303303202,2.240380587869145
-1.0131022931380471,2.5682318228446053
-1.0117855874570867,2.6173077509034197
-1.006384833035909,2.872665707629915
-0.9948996268154877,3.2143407998907367
-0.9891046247143938,3.327488241757095
-0.9887935772758638,3.3178130376523303
-0.9778582304379291,3.327846471254171
-0.9773206935487204,3.36595088881802
-0.9704953618814645,3.227818688331614
-0.950900982258692,2.6818779199615372
-0.9504776042835035,2.641533612306955
-0.9483456262141399,2.6049394457369544
-0.9474560710535984,2.4834516800397166
-0.9377166613862387,2.0868913116929595
-0.9262262330825495,1.4045772941411425
-0.9163545817562864,0.8566111252623041
-0.9032899770035949,0.10800677182584766
-0.8993587624314898,-0.11794805065093254
-0.8940628749876369,-0.4286100586083895
-0.8920169603580748,-0.4913489878016637
-0.8903532585980356,-0.6053536149335168
-0.8855373615514677,-0.8070411926159241
-0.8737974132124369,-1.348992352502165
-0.8574897472813516,-1.8316463157899947
-0.8501805111398424,-1.9499088993341052
-0.8488004399242284,-1.9943814658442482
-0.8462084845949658,-2.055706943853792
-0.840257184696072,-2.059116193227805
-0.8284722981316124,-2.1631080861910004
-0.8177120199213008,-2.1405329742508687
-0.8104051440113604,-2.0463683716199657
-0.807557285293866,-2.0393622946853602
-0.8050012597313612,-1.9838564230575508
-0.8021918655756091,-1.9611583466191114
-0.7899592473959123,-1.826584484987961
-0.789054057017911,-1.791792793949644
-0.7840012779233807,-1.8058796042635503
-0.7813086003806999,-1.7176791291078843
-0.7775474913312328,-1.6984630859008845
-0.7584910727529275,-1.518925836863444
-0.7562962422467905,-1.5662656959949905
-0.7486120870220878,-1.547752303276564
-0.7466362646569404,-1.5543967213453036
-0.7462490781366995,-1.5306699084681736
-0.7408965271108094,-1.5332728998207124
-0.7365769158382367,-1.532083756398634
-0.7323793261706375,-1.5756994848607908
-0.731757458814263,-1.6098026705512207
-0.7303994607699638,-1.55904464518172
-0.7195978401913821,-1.6126432580167358
-0.7177441208778954,-1.6395577575426423
-0.711888920841393,-1.6986885219971608
-0.6999390784414903,-1.7572541347198833
-0.6987957279182293,-1.7639497647247047
-0.6907870107062237,-1.7692370051417634
-0.663907134286374,-1.5990834439930621
-0.6570447249677223,-1.5635221734802531
-0.6562205064028874,-1.5272129146926197
-0.6551674347506804,-1.4884289674298694
-0.6458055575993633,-1.3072114968479738
-0.6449074154325984,-1.2703085344558307
-0.6440110898706797,-1.2494187002525696
-0.643153811938491,-1.1884037630996194
-0.6308727408528707,-0.8230722584472782
-0.6265315708738388,-0.6090409667747916
-0.6252494071369581,-0.515857185968595
-0.6233724548930133,-0.5068677596111816
-0.6196531094798692,-0.3136091613201739
-0.6182728086206906,-0.2857248615365976
-0.6151897546362353,-0.15802921191202546
-0.6129586002441143,-0.11875323849488474
-0.6117387710582483,0.02437376847564641
-0.6050913996474199,0.3145208663863137
-0.5949835196445288,0.793406595750187
-0.5908212592199265,0.9720577082475996
-0.5829562162472457,1.3760540886490829
-0.5822893711648014,1.3678398666439555
-0.5769418598622806,1.6153428945864055
-0.5719576169846192,1.7966512764434541
-0.5593876814171432,2.2444116355076567
-0.559322598868008,2.1681409740454547
-0.5420325399283787,2.5436993885800874
-0.5373443426827111,2.640250921270398
-0.5177733604488441,2.461797328972803
-0.5122591179629459,2.2859557661378433
-0.5032274974579094,2.013236534277824
-0.5007039361020298,1.8755409441625088
-0.49791134345575117,1.7867280669236283
-0.4957090783488347,1.6889115346970316
-0.4822924666770856,0.955828768054367
-0.4795746153670386,0.8293047371472658
-0.47802429084161746,0.7100507705958278
-0.47557620622883157,0.5722312193614129
-0.46283830639239554,-0.14581856060488968
-0.45591823295885003,-0.6066915547785997
-0.4547464427436063,-0.6364056419989711
-0.4504948806561746,-0.9417652560903588
-0.449936357305027,-0.9850296466069722
-0.4488051635683057,-1.0428016819148187
-0.4421910894643801,-1.3808078078510497
-0.43750390575666254,-1.628421455108182
-0.4205505797927991,-2.3406227910478146
-0.4184999999449497,-2.4393035075892255
-0.4153720510075738,-2.579974106069959
-0.4095101617284995,-2.672507203243237
-0.4013744649529567,-2.809688964109655
-0.39015067400973,-2.7694873243329408
-0.3850702821926606,-2.7196073484402907
-0.3774705498263895,-2.535886375511017
-0.3766503766898506,-2.5202391616849527
-0.3690502880398494,-2.2323619317624592
-0.35907072442863797,-1.8354878807446868
-0.3562502882879883,-1.7583294785545593
-0.35509865276502417,-1.648726014442467
-0.34711345981343644,-1.2772676515057333
-0.3448061224704331,-1.1613514271288743
-0.3353674734049843,-0.5820549850903173
-0.3320632928023288,-0.39478237027576574
-0.3160134736030824,0.5469020453975677
-0.29811074938677695,1.5999168869990659
-0.29435516792255,1.7983974839717747
-0.29275060781880935,1.842350957255933
-0.2715596280224344,2.499726690959118
-0.2694812819051844,2.5449674398830395
-0.2633674137764972,2.619254877730753
-0.26315525953428764,2.6206104534673984
-0.2614414180748179,2.6924302031151006
-0.2581783910678759,2.696186588318148
-0.251341891303305,2.6750161391097853
-0.24630940793320377,2.666145178661421
-0.2424977281589733,2.6229370668546133
-0.23209256806665834,2.4827502820808336
-0.22539979627958573,2.3074971766159025
-0.22325910553591477,2.2845402688706704
-0.21968444259947928,2.1811737967646456
-0.21430611656824805,2.026894380018164
-0.21387769390330913,1.9982099460000804
-0.20209457221840044,1.6549575945706927
-0.19914015597412327,1.5084449702671434
-0.1963613236729751,1.4840453338165576
-0.19207933082870499,1.3301322020647615
-0.1690304183131035,0.7045117978910582
-0.15502651916446064,0.6320583128083308
-0.14086998762515535,0.5527961056850929
-0.13368823107675176,0.652182318978762
-0.13248234827300376,0.6691645458054597
-0.12990517846941607,0.6820991447999784
-0.10841952961829593,1.2814990279576053
-0.1062709006452951,1.3701371431684426
-0.10211077835150828,1.5678338438143042
-0.10189823344696292,1.5126099555101664
-0.09918070799553025,1.6805292900078612
-0.0951271204993489,1.8928613467399495
-0.09195044076439984,2.0120286771179656
-0.07730843527838127,2.725005051072353
-0.06851155776968998,3.187363335125441
-0.06256932399579718,3.522129058217113
-0.04872657791180668,4.13267375915388
-0.045351189269443815,4.268920186513941
-0.02498371474645822,4.964919709595379
-0.02443784434047025,4.93384426961907
-0.013092118535519504,5.162140954501011
0.0016794973353597697,5.328123382301687
0.0027920554745648474,5.228610105804337
0.0074041596041296565,5.282687348320655
0.008033955955048633,5.22016636695045
0.014815935156625493,5.230197561062038
0.020980824005767396,5.0498266790710415
0.03523976356678338,4.664970510172677
0.04150157817188038,4.482407644378627
0.059355787429074436,3.662268596547327
0.07281553393881701,2.961265621845877
0.0729624167752485,2.9562254687881957
0.08441728501128498,2.417203067201262
0.08635246768980531,2.2286010246323316
0.08835642760192863,2.146793920707722
0.10572854875869009,1.1037234320661604
0.10851018415400082,0.9422067063827267
0.12010625598314117,0.3451545826437356
0.12727273179526843,-0.07593151104503972
0.13506566858357338,-0.49452348168836463
0.14350104535936303,-0.872117258943661
0.14365278120895164,-0.8555322467121366
0.14934140274953656,-1.1649104877101912
0.15665709387422977,-1.454809108394356
0.16843187880546395,-1.9198144381075344
0.169196950861231,-1.9684507766535324
0.1736845429482461,-2.08427434147104
0.17464521352872886,-2.150036594349475
0.17828729227625573,-2.251987655356162
0.18619821318961716,-2.479268858473255
0.19146867300093096,-2.582508214121534
0.19360882780653732,-2.6104829844445696
0.20007791852374268,-2.7714823894656013
0.21039809314903168,-2.928432808243597
0.21180041073293143,-2.871990667487182
0.22482302170780244,-2.9573184583390244
0.23598176983424413,-2.983164488242991
0.2449851414266253,-2.9107318978992036
0.24913972049880195,-2.8270797905122547
0.2600628307060564,-2.69820716885881
0.28800281560801455,-1.9596966468372463
0.2897568086278839,-1.8056346138956507
0.29158890576796725,-1.7984503617633905
0.2936783529356548,-1.6999637948636142
0.3032413145009216,-1.4343599793655593
0.3391843878320371,-0.39129374891826463
0.3447866972594351,-0.18051175345410372
0.34676512425608497,-0.15660353162148916
0.35262517358564516,-0.12297865293436079
0.3612955280929735,0.016376425304807936
0.3632535701821329,0.05683411478156514
0.37346414968017605,0.1266774603365635
0.38185717082032067,0.08364502136493429
0.38874842599676374,0.12342589133965179
0.39242335169273623,0.0268129357638835
0.3946395691137048,0.014126503953837445
0.3964234812350367,-0.027103897275202925
0.3979208978669604,-0.05363439599273403
0.4083294663074408,-0.2886845529099179
0.4113848394211024,-0.3128212196975162
0.41406672962995295,-0.35711935053954463
0.4374180222448443,-1.0532851888596673
0.4419100270284879,-1.225444212841706
0.44323289884675976,-1.275601228441646
0.44589191444791343,-1.3254062485545761
0.45603580493442397,-1.6420480144418652
0.4611921306830298,-1.7865786398713603
0.47175735498830385,-2.002827163929539
0.4763821028441493,-2.1266444009665406
0.4863680398856438,-2.22424848159936
0.4906573576834221,-2.285877085347733
0.5087671305099537,-2.2889268489094965
0.512963190104156,-2.202110809592578
0.5170625490203973,-2.183827271537549
0.5178209420694735,-2.14780677850176
0.5239305766131572,-2.0762042276952077
0.5262960400196937,-1.9370046873578224
0.542498196105953,-1.4571400036781714
0.5512997205273602,-1.129445263716489
0.5526021476532748,-1.0225286164470728
0.5531103335727687,-1.0214485624438718
0.5556361381400263,-0.84953962140302
0.5660112771334034,-0.4644835023893938
0.5689613714549031,-0.2783963679110611
0.5707073042659911,-0.2121403554970021
0.5728677322118281,-0.12877849817154768
0.5778188418500219,0.07538490790870014
0.5795645617730631,0.13690425148462532
0.5822900254559151,0.2545687308217466
0.5882591072959875,0.5183934856643619
0.5929623213961017,0.7709115571444093
0.5954886640591655,0.7591604907473939
0.5994370029013227,0.9354463177062498
0.6084100256149472,1.29737505776151
0.6149074295470944,1.4158187867022207
0.6185533669677303,1.4829079444092905
0.62780725133495,1.5825260326500377
0.6315454214047072,1.6556796029660301
0.640292360774187,1.6924089817909562
0.6411047149617031,1.6393193322942163
0.6581889680520598,1.4509889306504211
0.6606331869260709,1.342208177671163
0.6714713144643989,1.1464323115028943
0.6718499523265558,1.0853422813946305
0.6733201922381289,1.0121334182814699
0.6777120810701835,0.9546937818256676
0.6781018241816295,0.8671856135210707
0.6875774118696265,0.5511738292811154
0.6948048663436657,0.3364740619690685
0.6966997922253038,0.229451529386758
0.6976343726067515,0.2629053362855281
0.7113239088458787,-0.23632563706007728
0.7148808092402223,-0.40480438645695893
0.7192962057275079,-0.536194101384408
0.7289238054914624,-0.7960957417481814
0.7292515086203197,-0.7833148041975301
0.7297755421102274,-0.8095959712742523
0.7359849199068051,-0.9426104725427944
0.7364239303450262,-0.9201257745930346
0.7420275099964266,-1.026066992619465
0.7446696947002596,-1.0545775463775886
0.7454689002650126,-1.0468378258185516
0.7462987471904228,-1.0969327990645494
0.7472993776325274,-1.0848369712524486
0.7526282447599764,-1.1310922864558448
0.7564495723422411,-1.0976978566135132
0.7653739833346673,-1.1079591464409477
0.7796829594478742,-0.9278564612484852
0.7813213422913545,-0.8760462720324736
0.7967243513550986,-0.5277505173702705
0.8005009421802791,-0.4173379483744246
0.8072373010728473,-0.2579139691920266
0.8075047128228623,-0.20813706410601696
0.8101641185326667,-0.1431122593439878
0.8170192514434529,0.04393717262373224
0.8251522739596879,0.2648453058813311
0.8284716584354075,0.38417989611210884
0.8342287003492403,0.5214282134730768
0.8361421113874923,0.5458590009447851
0.8371392640575159,0.5771328905371597
0.8398090334536112,0.5456185558084138
0.8402036123858299,0.6239677325583709
0.8448722639676784,0.7321602446441993
0.8516680152693725,0.7117900825157274
0.8593704948601126,0.809972648757606
0.860006515358827,0.8375807083999142
0.8612827218261563,0.7683709885403999
0.8638575459961677,0.7783531502183059
0.8692828213689188,0.7497075465668742
0.8707603550915466,0.7640367337885995
0.8889236711086919,0.33908770845885394
0.9114159033257732,-0.6626071488688916
0.9147415319331444,-0.8458988450122491
0.9257057894465959,-1.4225671814837786
0.9278110203579573,-1.5755129516256743
0.929399930765733,-1.6347408665977372
0.9296778548163807,-1.6589043578970306
0.9320879291097581,-1.781078883866616
0.9324467131418319,-1.8158904147755004
0.9394520060946658,-2.2379219500441194
0.951468057279659,-2.840968921781498
0.9524966974165583,-2.939018181876368
0.9609135915411722,-3.3128895508420415
0.9733383138672824,-3.7512229137140856
0.9740809834946536,-3.749347685214196
0.9791898411863231,-3.8861990962929416
0.9797358438225148,-3.912527907552821
0.9800027419207957,-3.9093166001763135
0.9999286205173452,-3.9568476500328282
1.0061361658686145,-3.883635847187317
1.0155533053764918,-3.650770161344667
1.0271714738635191,-3.0939352801036906
1.0275844024787517,-3.0575866134021927
1.031688616265722,-2.9173355019631866
1.0324414944246945,-2.8353597193541833
1.0325947179499533,-2.8038780229870017
1.0416059877066877,-2.257269948982897
1.0428642066009868,-2.1566147641814597
1.047067408412886,-1.8600607657783168
1.049361345740901,-1.737474125458349
1.0494179557782628,-1.6939155308302938
1.051526878525591,-1.5082251922705887
1.0616353212377634,-0.773220699516549
1.077756968786642,0.4667175806048405
1.0796364417290363,0.5568577965523042
1.080336183244233,0.6902348935549629
1.0822615336913746,0.848185645998221
1.085643358857447,1.0652357443413618
1.0886141696933471,1.2690014385438206
1.0888991107879331,1.332316775840383
1.0933101979154323,1.597327822476227
1.0953973740637784,1.7784044252003806
1.0966053032181238,1.8174798114264077
1.1024000620346257,2.2047983085057785
1.1130952798568643,2.7354532074702433
1.1149270329982253,2.7678244607400377
1.1217575116170302,3.019474433668018
1.1217854583569968,3.0623643729552192
1.1354410190213153,3.3292990652567056
1.1388131087042712,3.321170394653104
1.141150704405523,3.334938140163831
1.1460134605177839,3.3543340833587774
1.1527149304242839,3.187266237927783
1.1545133383835795,3.1994273859421978
1.166919758577226,2.821653597293941
1.1673524885386097,2.7908530799250295
1.1678609806920068,2.8249902360363524
1.1791516127984742,2.303325720733459
1.1809585169948047,2.2683328339773663
1.1852285694664157,2.035056598482088
1.1943093029821839,1.4929162956915258
1.1964961506406038,1.396367271651179
1.1983842719515447,1.3057383559976774
1.1992307693146893,1.2596717019388322
1.201732638838771,1.0988857040919595
1.2056338178306616,0.8481948462498483
1.2071894627618498,0.7751625487725456
1.2087482193934713,0.6809347387416339
1.2191400937623387,0.07352025721812033
1.2205063171505621,0.012550442520164098
1.2237167555040527,-0.21339245861309092
1.2331977172324038,-0.6670768566112407
1.239348480223283,-0.9500500235358947
1.2453815132238892,-1.2659909590099474
1.2539792619360917,-1.5752271213283122
1.2628115261967992,-1.7764937286074862
1.2652913205478047,-1.8668194651283483
1.270407224965183,-1.9820311223671299
1.2711929487054423,-1.941368481599729
1.2769574205920655,-2.0493890280011273
1.278442822567074,-2.011020184475716
1.2800083064262955,-2.0801116586871773
1.2836132212056688,-2.096649638502541
1.2936803330951134,-2.1810399061575545
