n_harmonics,base_freq,magnitudes,instruments
9,3.2739425679872127,"[ 0.1227972  -0.29572116  0.08683257  0.85801169  1.2899484  -0.8548095
  1.54355617 -0.83089802  0.51601846]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-1.9747759048965465,0.4010542937282425
-1.964372320335088,-0.3060562165962987
-1.9507898272868192,-1.1226378813190663
-1.9479847520220577,-1.2830270765752723
-1.9479433734250562,-1.2822590021002969
-1.9373135656764893,-1.737571742362997
-1.9314997293585752,-1.895494823272129
-1.927576775491216,-1.980022419015988
-1.9261323663416332,-2.02199048167025
-1.9148934961380433,-2.0972296924725478
-1.9134832321522321,-2.1053815204734843
-1.9050144749648494,-2.0284692913069384
-1.903912970829767,-2.0117913145231965
-1.9005003070214368,-1.939498594020982
-1.8990404392126432,-1.9071143365491343
-1.8962101551142025,-1.8389444447229586
-1.893583325845347,-1.7628273613244612
-1.8901419212722226,-1.6687581228526989
-1.8755686816685677,-1.1033936228170544
-1.8742941388703878,-1.0471715016975942
-1.8695509364733232,-0.8372252935915027
-1.8660278658773126,-0.6696851241218097
-1.8498275710836816,0.04877559759901724
-1.8418054745025763,0.4147315358198827
-1.8328230309461455,0.7347988997729671
-1.832204137580329,0.7465065909885308
-1.83032159513886,0.8048334218645837
-1.8284039758377448,0.8819911916942021
-1.8275691726262548,0.8897528243218239
-1.8174444419770175,1.1592134622934689
-1.8098272289611004,1.29335945424009
-1.8077865723417228,1.3144779654928935
-1.8044095781772578,1.3565061232799493
-1.8020161722495835,1.3854822408271796
-1.8000512124705732,1.4015148270608444
-1.7878659234939014,1.4322988086663866
-1.7820537193268398,1.4219499287880852
-1.778790664980691,1.4002214949755933
-1.778186667644192,1.4120596177080078
-1.7632687531461573,1.3318393775429995
-1.749914611380871,1.3044048630800846
-1.746876178387423,1.3089138173609463
-1.7424173979226971,1.3267851568044666
-1.7337382389620917,1.4206503921171703
-1.7268313440119236,1.5161317426867569
-1.7189284446655588,1.707089319133333
-1.7186648852352946,1.7261595307977042
-1.7170944468673197,1.7637646831295797
-1.7170479770532043,1.7865942494230107
-1.716631257197988,1.7923167116850545
-1.7129247195984847,1.8875043118378139
-1.7125092179819144,1.9187693511973465
-1.6851834973392517,3.152149444384752
-1.668258762773013,4.105926824308433
-1.6673029098666978,4.160279920627438
-1.6586320649226123,4.623582309203675
-1.6421135227575268,5.397897514268016
-1.63731576808414,5.571203867575632
-1.6316208728321955,5.733747123837449
-1.6311294372974718,5.729812456966374
-1.6279139517644796,5.8143122989450156
-1.6177893607504996,5.906033020108957
-1.617257793740667,5.916318820001954
-1.6068980144636043,5.825742634114137
-1.5977730622484125,5.563315297891143
-1.5842321799048635,4.947208160607889
-1.582850574776896,4.85104125587458
-1.579651350134691,4.648256868004988
-1.579245327734266,4.635350289808613
-1.5743927918707283,4.289797286435408
-1.570724043630209,4.03194726182178
-1.5620723747017935,3.3464868698117316
-1.560380113927855,3.19651164806917
-1.5565919103299792,2.8731792485081704
-1.549169155065648,2.2104152251450535
-1.5481216323943872,2.130598037186078
-1.5461839491241685,1.9514639948040415
-1.5434025713803232,1.6916937405811168
-1.5342558400006956,0.863287089031451
-1.5307202758862433,0.5765334185105379
-1.527026448849253,0.2662237563692101
-1.524349861610182,0.050327740547896335
-1.5238921273313597,-0.007641581615772773
-1.523521852305394,-0.022426001678174157
-1.5177355489266577,-0.47572306032185624
-1.513927263856726,-0.7341457224394004
-1.511892177282523,-0.8911312192586485
-1.4940956567020607,-1.850231940615436
-1.4816017274291737,-2.2131497457656533
-1.4742051189920617,-2.344186380101085
-1.4669363221839855,-2.3558865917695444
-1.466597652351077,-2.3619485482060867
-1.4661314164913362,-2.369963012718638
-1.4658503159521679,-2.376236924651073
-1.4650531367440467,-2.360459250397608
-1.4626463406073509,-2.3605808604332945
-1.4626086929382274,-2.3565154740937744
-1.4590282184959684,-2.32173376954447
-1.4551588630149945,-2.276926480848274
-1.451531337641535,-2.1966637515255187
-1.4481228112481548,-2.1366213760651402
-1.448122744469367,-2.121936244593388
-1.4453165375094765,-2.0582431446608003
-1.4388551547807253,-1.8915457198930092
-1.4275089889702182,-1.5531983289154019
-1.426524304307352,-1.5154967998805864
-1.4262222681738084,-1.496462814232978
-1.4261708139531974,-1.5006437801080743
-1.4249059442343224,-1.4697278748728366
-1.4108077704541266,-1.0420016441047333
-1.4058721775954928,-0.9282798637787372
-1.4045085319963386,-0.877034325470946
-1.388870649583134,-0.5902343223500377
-1.3881895600888574,-0.5775358398791788
-1.3879773924244154,-0.5835328855149434
-1.3836942824047695,-0.529692617383469
-1.381742412970165,-0.5244170777760858
-1.366979172040247,-0.5629140549415785
-1.365067336428149,-0.5812500633215899
-1.3597305000500817,-0.6548283883893433
-1.3592699377597837,-0.6520551446235165
-1.3556854899320707,-0.7223174115962694
-1.3480829810999435,-0.881744995343162
-1.347349312998145,-0.9000766283846349
-1.347002777494703,-0.9185896827576977
-1.3380142410767637,-1.1481711088162536
-1.3361449865330282,-1.2100739720765115
-1.330558708130946,-1.3699212468543354
-1.3300964073738801,-1.380945397808078
-1.3278388065740792,-1.4387176779496018
-1.3220759444428207,-1.6122962793039104
-1.312721447836772,-1.8469213592780636
-1.3112446674203806,-1.9036933178599185
-1.3083376031996252,-1.9640702824030833
-1.3061817773428288,-2.013762466132808
-1.2928336898938941,-2.243384227529121
-1.2904951940826004,-2.2862253264234145
-1.2782268347383232,-2.3313759838219124
-1.270913480323666,-2.289015962555506
-1.2529619396527327,-1.9481337294112646
-1.2513199625937215,-1.9159819568069372
-1.2488257513769512,-1.8321534517995002
-1.244264520987499,-1.7092334142990293
-1.2372230671302182,-1.4755771695435176
-1.2245268437409051,-1.0013141307086637
-1.2082793356527202,-0.3963012743985702
-1.2070415237038696,-0.3765354282158008
-1.1938790744932544,0.034383405377871705
-1.1903666509510251,0.10099125403010463
-1.1818094671659762,0.2822082051513937
-1.1719187065994796,0.3732694173084715
-1.1543310437143146,0.31036828271829114
-1.1460084915537965,0.19627275712833456
-1.1444751194429132,0.15197246464629005
-1.144339972473667,0.1546446578621703
-1.1319434717276222,-0.12090658556873474
-1.12727934861783,-0.24681988585933817
-1.1208965921241443,-0.4264721255790245
-1.1067171134429794,-0.802564119457318
-1.1036559283485907,-0.8933104022563726
-1.0997236696877606,-0.9632461754233912
-1.0990563903700457,-0.9802993895011411
-1.0987488388609836,-0.9993714070387062
-1.0813484538468996,-1.2091610675159385
-1.0758364300267327,-1.2448013578849577
-1.0719849163389723,-1.2334711738438733
-1.0670578713017318,-1.1824508114175292
-1.0658849900206364,-1.1523720634086396
-1.0597145316648986,-1.0525494889827451
-1.0548372134608612,-0.9561055078177874
-1.03421905456394,-0.19432773641498005
-1.0339491964255507,-0.15574227891129772
-1.030376747354137,0.003612621074830777
-1.0292255336875575,0.03388288503673755
-1.02259748198438,0.38855400778688876
-1.0219558518785474,0.4077930416232559
-1.000814499584702,1.5704972467882792
-0.9876059027749182,2.20101887093186
-0.9727018786229991,2.721616916394599
-0.971790057775801,2.762009470394009
-0.9686750690371699,2.83048513751915
-0.9610801693640467,2.9416311104887014
-0.9485867999930688,2.939877611095376
-0.9482738464758151,2.9343103708188587
-0.9448389678307394,2.889108802820598
-0.9433398436534661,2.8600095134647923
-0.9313154299111046,2.5127932369268873
-0.9289224408164647,2.4122524955811397
-0.9280162980185942,2.363459388303516
-0.9240562317214662,2.1976150498748557
-0.9236376565105799,2.1753169377145327
-0.9230835607544354,2.1436302071001214
-0.9136731593145759,1.6220194527110345
-0.9047176980932545,1.0626595570676025
-0.8990603667068351,0.6870717544459977
-0.8935573633143798,0.2761329377738872
-0.8932891303385007,0.25799894356905606
-0.8918260766581505,0.16103010284077982
-0.8874162557559737,-0.15634651709393865
-0.8763988909649338,-0.9496749122794079
-0.8745774998615965,-1.0599992967290264
-0.8684523929360859,-1.4859126787599997
-0.8522761579935509,-2.3960669378404345
-0.8458340158175495,-2.700530146295506
-0.8453299916296944,-2.7081713036535606
-0.8303049573696901,-3.1179264603414882
-0.8268569140591691,-3.1751621537338584
-0.82156956664722,-3.215510449928626
-0.8146102108802626,-3.185505727167994
-0.8075267641121213,-3.114819084539907
-0.7863140579828816,-2.5062138938007226
-0.7852881779037628,-2.4709542847445993
-0.7835603662798332,-2.4019364524049505
-0.7708785115653631,-1.8268546027495083
-0.761126270292305,-1.3516964960952436
-0.7591768772721403,-1.2450374349508937
-0.7513124618935123,-0.8703723382880968
-0.7138896527486773,0.5206976753457235
-0.7127491308981382,0.554936931463046
-0.6956985437313516,0.7794931048085397
-0.6944016844096885,0.7529293350203573
-0.6942113710914084,0.7495887443846126
-0.6851600656503773,0.7352951425791596
-0.6800698590694401,0.7169158301568186
-0.6620099587340631,0.3897037414344723
-0.6413473122180982,-0.1333150025816591
-0.6296793463111916,-0.48366868334176955
-0.6260652210530933,-0.5885676376945284
-0.6226865605216578,-0.7033365911068177
-0.6214668398099228,-0.7228880515956911
-0.6105008162260122,-1.0466540181199826
-0.5959151417816972,-1.3528995018698715
-0.5812624392229746,-1.593775511862224
-0.5720564433100561,-1.7035626736221745
-0.5645330485694711,-1.7467300512948856
-0.5545986424523797,-1.7745433807109918
-0.5516826797195766,-1.7589747379296232
-0.5509190768199668,-1.7522964344318483
-0.5353173959138715,-1.684902727825132
-0.5291482971832506,-1.5899601025089294
-0.5281919362121705,-1.6138151473957136
-0.5090945181386877,-1.282698258079352
-0.5017049563267681,-1.1426590684631497
-0.4850031023233181,-0.7972452620981373
-0.47931137528794343,-0.6500859525624824
-0.4760291137470767,-0.5557080981388423
-0.469372130742606,-0.3988815475984535
-0.46893960591064276,-0.3877890655054237
-0.45460072668170515,-0.022688499991149413
-0.445447450408774,0.1752183957169297
-0.4450191917208466,0.18295846574099664
-0.44269929894987214,0.23398982423707157
-0.43887614700518274,0.31722010445544396
-0.4373579343538321,0.35482778314378804
-0.4363641268388214,0.34848685756505454
-0.4312222171703137,0.45254133505015604
-0.42330098251119175,0.5653509832752741
-0.4152107411636008,0.6655701198931072
-0.40432587749618065,0.7298718771727579
-0.4023306709349521,0.6992595995113249
-0.401328090209343,0.7192074127828297
-0.3991856485209615,0.7096098950725215
-0.39625989253304095,0.6834496742034091
-0.39560051092556847,0.6884265509733529
-0.3857568894588601,0.5750459549805764
-0.38461955445311613,0.5745125301240274
-0.3742195155762573,0.35023183137238617
-0.36797604993214605,0.19774712224265703
-0.3546340218107149,-0.3030022329306826
-0.35110248059505933,-0.4233009015588887
-0.34794482931638715,-0.5722505782723316
-0.3466013920912232,-0.6335305641138055
-0.3434339970591651,-0.7757108829805349
-0.3417156341059604,-0.839637959817696
-0.33993822675064767,-0.958190018787996
-0.3371236738471022,-1.0696604863452732
-0.33477305586252193,-1.1917308905391422
-0.32458739495808775,-1.713881249688392
-0.3231143741911193,-1.7737682457593007
-0.3210659573659367,-1.8943586212676307
-0.3206878878815105,-1.9135381482356493
-0.3112023202192109,-2.3694058011937424
-0.3061226499709253,-2.638082310662178
-0.30594331131094155,-2.625078672113637
-0.29143251891239785,-3.230671795362972
-0.2709183245867077,-3.6837215076020264
-0.2640262797081512,-3.7084816555683644
-0.2620242254407912,-3.7163858798677403
-0.25329033002094636,-3.5957551155446246
-0.2504358968364073,-3.527705585443677
-0.24317111850880924,-3.3136400871580416
-0.23919033570710768,-3.155877505903032
-0.23762852566742243,-3.103920888499247
-0.23749252067591708,-3.1093665420462036
-0.2373438124494256,-3.0950090328695516
-0.23680373452098635,-3.0478207939563537
-0.22545012110691465,-2.4438603575425355
-0.2242012383498193,-2.3798051200107935
-0.22215854958105163,-2.2460658892838485
-0.2167575598785536,-1.8672185021343488
-0.2091158678468621,-1.2911980524388154
-0.20172697114295168,-0.696679963340622
-0.1941675162805545,-0.05980810560133552
-0.1776641907900225,1.3338559769733036
-0.17642696107595635,1.4467698059607033
-0.16160810172341833,2.537653633132082
-0.15936355931903456,2.668823769918881
-0.15884321080317232,2.702817150466959
-0.14413490371366233,3.453386053747193
-0.14314907254503373,3.4714371479251733
-0.13745905236055744,3.65737001957744
-0.12645812079276197,3.830066688155375
-0.1215767666306391,3.8354472118476473
-0.11706408593004625,3.8019028259572965
-0.11272450048534921,3.7129991914051823
-0.10983280163220366,3.6421801937339846
-0.10829078008871296,3.605628278327461
-0.10691277930932586,3.5672921962645936
-0.10339161832858235,3.432558398267154
-0.101219615559339,3.3626330398844058
-0.09972265049984008,3.2905941487065222
-0.09952336349487778,3.2673980451890965
-0.09647539282255391,3.145992684635626
-0.08182418865208962,2.2791981533856887
-0.06410076343934978,1.0299095892564443
-0.05915097338415709,0.6756257200650903
-0.05205627775164645,0.15713059628613665
-0.030741489282889667,-1.176068715730143
-0.023679987196532082,-1.5279608823842044
-0.023579257790133035,-1.5188541210749877
-0.018309565229867708,-1.7013839019049193
-0.014302466726225038,-1.8554413077294065
-0.0097491974395858,-1.9601146594396954
0.008396873697662066,-2.083530666039424
0.011051701894758459,-2.0612082190338796
0.01140954708581976,-2.0662456607529442
0.011966798397265777,-2.054975230351
0.030076776499899704,-1.6257567937520965
0.03569020561605818,-1.4353671688531084
0.03884341919407408,-1.311684216642066
0.040029801723070246,-1.2603812807268011
0.045641561669073294,-1.0103301052698794
0.056189345184507467,-0.526094759921814
0.06061426231021949,-0.31632335881993345
0.06548675072166565,-0.0991727900147769
0.09874624806190191,1.1119386488133265
0.10558599408619074,1.2432669733679802
0.11218872089660081,1.3459803936960175
0.11543437831191206,1.3838283740959554
0.12987363737342683,1.4223281875026785
0.1304607102195181,1.4382428249711516
0.13270937519804127,1.4350301467505653
0.1389736872910663,1.4186382248139435
0.144190445520342,1.3876267155347763
0.16049191682225494,1.3066174225746088
0.16957719155778594,1.3240279708907474
0.18357934532385833,1.3931879580983306
0.185692338713638,1.4129360173508156
0.19218491745636213,1.5260646879968756
0.19445144975843487,1.5869732954247107
0.21659379502566622,2.2928546812529094
0.21939709782013805,2.4023631284850397
0.25730865850916373,4.448704355021891
0.258028987778673,4.501175488611709
0.2658678077803458,4.924000637260261
0.2937780942097836,5.855418259134521
0.2973998940460838,5.895506593116573
0.3040799647419705,5.895870029220281
0.3113456748826344,5.832591456269331
0.3133470790284605,5.795756060602668
0.3221388353026775,5.523335391895444
0.335145072564905,4.9109902170813
0.3428263253977719,4.4352789145100155
0.34976889480320716,3.93894503824434
0.3513551348869157,3.8046771804146413
0.3518450214384812,3.7468273682718394
0.35370367146811876,3.6387450125399234
0.35417582318308183,3.5741907964334416
0.3591026417099532,3.173500005755862
0.3629890634759776,2.832400041225271
0.3783004743058891,1.4596967296899166
0.38004828306718164,1.3000728810112985
0.38825405504890087,0.5747942334069217
0.3894153748221152,0.4813836615226645
0.3900354714882832,0.41738215991997435
0.3901055775736033,0.4173658511165831
0.39084832513421386,0.3691917441273705
0.39830444891553674,-0.2466030708887943
0.4132065115909045,-1.242138046978976
0.41605679126159245,-1.4256581486257198
0.4169657109783529,-1.4642526801127576
0.4344834793352357,-2.16508747231099
0.4360201748173438,-2.2022100509870186
0.44331536275240735,-2.3425449348837626
0.4584393687424857,-2.3255007293824437
0.4604694206085824,-2.3214506571420874
0.4644950303587043,-2.2502942002742654
0.4681148292887789,-2.1956501032568183
0.4849236908225647,-1.7560744468812466
0.48947848701398033,-1.6202409256658985
0.49071531796818313,-1.5788494678597982
0.4911548386952207,-1.5641343297266974
0.49317588134833246,-1.4949944127126096
0.49694577208011115,-1.3858293679983251
0.49824927144400055,-1.3480658576401694
0.49864850286013773,-1.3252903852412579
0.5017655637511567,-1.2348715430134112
0.5046213704049816,-1.1507256589414772
0.5143643290733348,-0.8796103063739802
0.514366220316905,-0.8840786978776426
0.5183272409900495,-0.7848652728827894
0.521030468308795,-0.7365271241257679
0.5214616421991165,-0.7200596369671312
0.5215311570156071,-0.7153697765827072
0.5263391812760356,-0.6288410412855708
0.5268099356618414,-0.6342396271874488
0.5272858218155854,-0.62663161076222
0.5340948314951959,-0.5585181455539107
0.5423260656717153,-0.5292393772693077
0.5459844206764819,-0.5394440507130643
0.558344340933286,-0.6427712080832854
0.5590953957288436,-0.6574892827178848
0.5598763637796722,-0.6632196136608475
0.5606460920444016,-0.6665143203639747
0.5619996292299376,-0.7038639894077748
0.5627731514273844,-0.7109083091952569
0.5632386454764493,-0.7215184314857537
0.5650921489861105,-0.7747367124253821
0.5700814852810394,-0.8667467309672575
0.5823265150051578,-1.196379349172243
0.586811897346021,-1.3152317740583794
0.5897439601060737,-1.4034639617805664
0.5925678445090385,-1.493660195453159
0.5934122886690556,-1.5014180214887
0.6259029724918164,-2.237825195636005
0.6322953038067634,-2.2970932603744116
0.6325136435775152,-2.303962595425735
0.6342103224702491,-2.310950992579858
0.6427007976140313,-2.3307892690114644
0.6476091855673674,-2.292016629906479
0.6575684678861369,-2.1435636146816552
0.660407229786169,-2.1093298512020966
0.6613635167948022,-2.081322656628498
0.6699510768163699,-1.8572154278463622
0.6701831356966883,-1.8504542879430208
0.6725221935358863,-1.7851912882217933
0.6828534092142959,-1.4419513984876646
0.7031700783973571,-0.6787208652670756
0.7174414741418658,-0.18978356163789112
0.7218134291242668,-0.06202977214884541
0.7238119992494472,3.644675284458429e-05
0.7357205724989693,0.2544661219186719
0.7363244393897168,0.2674881590646303
0.7418292602085792,0.34608471295633453
0.7483685156669404,0.38085115074345804
0.7511941912235329,0.3886231509221215
0.7576484486507611,0.37504152707890215
0.7623740679780298,0.34602562459727554
0.7740422276247756,0.18541384076026549
0.7745344133299428,0.15829246106503286
0.7803023059839957,0.05626375759366865
0.7901262058483955,-0.19000481553861143
0.7958426955266855,-0.36271669977335075
0.7983353764319308,-0.4187848755907376
0.7985355969115737,-0.43178351417083377
0.8057799231330329,-0.6440469402777027
0.8103956157016441,-0.758422340186798
0.8156427997801989,-0.8741723161894979
0.8274724541070935,-1.123065712262205
0.8346606031443735,-1.187256020785021
0.8366056919089271,-1.2016023905843924
0.8376870580842692,-1.2323749182054873
0.8390041407946445,-1.2264713761311383
0.8426782778335142,-1.235126575695231
0.8451829501947472,-1.2304869838176102
0.8526091102117119,-1.1811608652235548
0.8542096630239584,-1.1502484756595681
0.8646195542717043,-0.9390350373630434
0.8697999828243659,-0.7849933776068697
0.8780040776954623,-0.5050493574516111
0.8950749468952592,0.30829048875020193
0.8979199108655918,0.4531570054899507
0.9007219601106566,0.60960804885738
0.905395197259784,0.8834259134970376
0.914215002404386,1.337927202491306
0.9143955377456923,1.3593467262728174
0.9176867537123492,1.552188557319813
0.9177863320659068,1.5421856055591994
0.923765035843565,1.8545138514690955
0.9247143644940987,1.8885990442705405
0.9342515829616378,2.3360190006510066
0.9360101155746392,2.38956821321488
0.9399014145520415,2.5376495104664634
0.9417640600904926,2.603258210429019
0.9420882545904714,2.6060698649526675
0.9646920311311531,2.974754840521494
0.9647244228026053,2.9710034748235565
0.9760921991857314,2.854801429892633
0.9765197091558764,2.856005080797056
0.9947222219901697,2.2108631250108886
0.9956510134559036,2.162767782724166
1.0086753129393973,1.4385962040662785
1.0163547955933314,0.9328495590564027
1.029658526499471,-0.020760057981130026
1.0337842845121257,-0.30651809239659317
1.0415003935669214,-0.8517361128440443
1.0569367686486135,-1.8666831095512206
1.0580697219840802,-1.9173260020085225
1.0628523688437728,-2.1931976275873692
1.0690441116517535,-2.4955648959696246
1.0714560105079105,-2.6164716835129043
1.0916744614812384,-3.166362965623585
1.093879095202726,-3.191739344258071
1.1060216779713414,-3.181094604371346
1.1064887380311523,-3.185513354717631
1.1128176094149316,-3.0982145687004414
1.1181363046209816,-2.9865936967661466
1.1365291992089883,-2.3696918193492427
1.1478521267067698,-1.8486257883983572
1.1484842725593598,-1.8106464121558148
1.1632484876834965,-1.0819893027624703
1.1632671917461774,-1.0886274444980828
1.1669290593148887,-0.9070258497220169
1.1762163627257047,-0.46220981970144026
1.1821431232324242,-0.20062864819471862
1.1991715961586262,0.36587830478052713
1.2019675602252224,0.4554110014179762
1.2169151934749056,0.704877613864587
1.2388920021062413,0.7055751040962945
1.2446092766524899,0.6385079070876147
1.2448273431920178,0.6351825114285878
1.2491082822669908,0.5632607039394428
1.2536920382095271,0.4700927027106618
1.2586904576305535,0.3576610033489994
1.259467533053277,0.3466176753636975
1.2663929992994216,0.17278524063983894
1.2734262015661155,-0.014124604897599882
1.2775168429581187,-0.13500844584133925
