n_harmonics,base_freq,magnitudes,instruments
8,1.4695940903485871,"[ 1.01129269 -2.16748338 -1.1226615   0.78143662  1.0222149   1.13409622
  1.88175996 -0.33124317]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.544047449185639,0.6721354308904178
-2.5196204498150605,0.5982573988773353
-2.514660966051143,0.5545923312672224
-2.5143853862258174,0.5719457570690943
-2.5042398211132797,0.5431422012726196
-2.492066365504657,0.4799518668778514
-2.489725499319082,0.43407477208434625
-2.4847351868062955,0.44001188009923353
-2.481148303810646,0.4139315464532569
-2.4798454710885824,0.36967458355023036
-2.478572145803237,0.39271302385014634
-2.462349957512161,0.27849289403586014
-2.4394000012914603,0.12416196824228555
-2.4362733066563567,0.10278032547850419
-2.428358947384017,-0.007376253677930138
-2.415433118704925,-0.12009215737012356
-2.4112462725226838,-0.1533698826509989
-2.4104906226124747,-0.18620733124727223
-2.3960624840073907,-0.3349746500814397
-2.393605827014288,-0.34574364104485533
-2.387638583218653,-0.43137671993465715
-2.3681301196153983,-0.671466946987569
-2.3668721532391324,-0.6949527320200495
-2.360093757211189,-0.7549259400703782
-2.337288026671842,-1.0722120759647387
-2.3372545884138365,-1.0978738982900513
-2.328688273476762,-1.221251571975512
-2.327705311032932,-1.2249021408193086
-2.3270338899187344,-1.258859703893933
-2.323718233359744,-1.280022247427152
-2.3220316841094117,-1.3151925912554363
-2.314607334204063,-1.4097641807452226
-2.3126894549431114,-1.4571838323545672
-2.311528791492728,-1.471906399900902
-2.3038180397784815,-1.5496906949766394
-2.275425329404748,-1.9736994924704316
-2.2719090840095886,-2.047503106095708
-2.267503388645086,-2.0780330380677627
-2.266356282506356,-2.1192054461203003
-2.2591212559468037,-2.231677558235291
-2.2503140120714624,-2.314905858839057
-2.2487831109128114,-2.3419538148359402
-2.246117115663764,-2.367931454090621
-2.244941598672731,-2.3744141443321567
-2.2143721103254705,-2.7189119687750787
-2.208573504769366,-2.7841677878471054
-2.1989302545857994,-2.8386155919485017
-2.198455333338433,-2.867287806916795
-2.184746224533682,-2.9453056968861206
-2.1828287128777486,-2.9722684553879763
-2.164083916256889,-3.0389767578503206
-2.155527635700894,-3.043834710125921
-2.1552728691817538,-3.0490851529274483
-2.1515081888614436,-3.07019202917488
-2.147646110865759,-3.0780174028719
-2.1459327756145896,-3.090396756554314
-2.1381658286479963,-3.0850967217903236
-2.112779561335877,-3.036325178283783
-2.093012000800697,-2.9021136642534806
-2.0898528578265467,-2.8745297457865444
-2.089132653771023,-2.8611773691039137
-2.082512184198154,-2.842657876021006
-2.0784293310959754,-2.798790934463078
-2.0641383859492333,-2.6385629954965615
-2.0629537228412596,-2.6225110595780325
-2.054396463280298,-2.532423472481982
-2.0492100014087113,-2.4405499887391717
-2.0490490333619373,-2.4750055239784805
-2.0479460000536633,-2.458285624927881
-2.0417335957393994,-2.3489013194804444
-2.024438620914772,-2.1601167249099507
-2.018503339968432,-2.0405851565757667
-2.017569037369429,-2.026869583585788
-2.0108688600239266,-1.932244811252254
-2.008474282643471,-1.898929284807649
-2.0050858560913722,-1.8528409694535732
-1.994749491445438,-1.658976562132613
-1.9930023602124578,-1.6291630463604139
-1.989689586333401,-1.5888521244739269
-1.984766671369753,-1.5160441442256365
-1.979988682511602,-1.403340824799602
-1.976748444264119,-1.364010994018475
-1.9766117712408215,-1.3736360773763716
-1.9756127027945452,-1.3805055619781508
-1.9702630852005096,-1.2600023841886392
-1.9677850269895403,-1.227373077060575
-1.9674703369949302,-1.2277703314557868
-1.961051753153314,-1.0808583595432504
-1.9565927549049018,-1.0063631018549166
-1.955537397508579,-1.0464867206277557
-1.9440936051163358,-0.8244836671744727
-1.9358920081967608,-0.7080912464053432
-1.9170358287232683,-0.4121535172181949
-1.9116397336906223,-0.30369892827465383
-1.9092846266610877,-0.27229539479330145
-1.909038246504976,-0.25703765355360286
-1.8991415074772067,-0.11062273687602742
-1.8964912329022559,-0.09688686654427096
-1.8815343586075304,0.12814622669804349
-1.8714092358796894,0.2606098223510639
-1.8471534639575102,0.5665504430714606
-1.8445237244533632,0.5701565339624081
-1.8396980596638715,0.6261015034901826
-1.8362250518594085,0.6691881004077467
-1.8344331572360313,0.695943681107871
-1.8231411867852527,0.8214981380773622
-1.8227432297032629,0.808804467651209
-1.816341040492343,0.8798926254036453
-1.8160686720702108,0.8809669361332608
-1.8153303501752216,0.8846345931664387
-1.8005866721046435,0.9890131111638327
-1.7920818865591113,1.052161651409672
-1.785054882829587,1.1066893841555276
-1.7754879432385997,1.2007370853813728
-1.7701664698755433,1.2017900624223095
-1.7680585240788982,1.2145244413467153
-1.7670440392891946,1.2257811201736364
-1.739678938253875,1.369141779695979
-1.736223678279691,1.398704663645007
-1.733501705036046,1.4000211892309298
-1.729317613432693,1.4216071719017345
-1.7224897018574994,1.4615729478925719
-1.6981876821953192,1.5471079193674273
-1.6945985625321172,1.5865558039126921
-1.6929581194390368,1.5642664292533237
-1.6910855965617535,1.5765694991327903
-1.6732356811837599,1.6582435218134755
-1.6715498675722207,1.6557317912837295
-1.6674223204420242,1.6880669221528295
-1.6654341030989732,1.6851180661422667
-1.660249604955357,1.720927752904266
-1.6587551920084234,1.7317282291165568
-1.6585515843772176,1.7215816610223995
-1.6524739203065397,1.7195060604239798
-1.6487976337563686,1.766183875887987
-1.646438094980193,1.7701274493579535
-1.6311580228937466,1.8312228150155374
-1.6115944273334502,1.9332607257692138
-1.6092169681211008,1.9220292420303946
-1.6059105309997126,1.9420294392660185
-1.6025706897497944,1.9649229352188158
-1.5993654090593792,1.9717757790383623
-1.587039597881425,2.038733549943634
-1.5866849793894777,2.0446711468599403
-1.5837387094640083,2.046516705951458
-1.5571795646611306,2.148129613787207
-1.547621493936153,2.2022096914447253
-1.542338071127356,2.202905408089787
-1.540993511112666,2.2256834940121566
-1.5399033868026326,2.19073159411578
-1.5396788901492202,2.224448347412531
-1.5367412849107014,2.2201447000995995
-1.5350307254829634,2.2286559797258803
-1.5308183763401741,2.228563795239668
-1.529606046790443,2.2271754080649875
-1.5118143726851374,2.280128975632882
-1.5059714383900482,2.2890982500723576
-1.50499488450141,2.29523609484639
-1.4868923500223814,2.315565180249904
-1.4685421245374317,2.3192108777461407
-1.4468201166093722,2.2330813104927874
-1.4396969492384353,2.2241109148114346
-1.4074277670755677,1.9959276749424921
-1.4062762875781036,1.9760822649960423
-1.3834183720852833,1.7450571876331822
-1.3755162685776388,1.6226781743570127
-1.3734407818564311,1.6198650510057757
-1.365285271235965,1.4999074658323537
-1.3599322322369116,1.3992739453328393
-1.3577257610571372,1.3725344109177366
-1.3552481030149592,1.3480820469875907
-1.3478419350870356,1.2179272939609032
-1.346995330748586,1.2280848025942552
-1.3181086749907105,0.7062755360905912
-1.315051473628145,0.6255021414856171
-1.313392833226773,0.5798880827089749
-1.312909019826884,0.5636219230721617
-1.3094300439330577,0.521198415489133
-1.3077688352890786,0.4422815614947119
-1.306642174658678,0.4643854273446559
-1.29629940513807,0.21441848850122505
-1.2916895870007494,0.16107850698644263
-1.2908207952864565,0.12998632097061025
-1.2886369804863425,0.08525982935262644
-1.2874401233633592,0.07122702624731328
-1.284474276597832,-0.00876482483293471
-1.2823590979088693,-0.06425202283359253
-1.2709592727036572,-0.28872610107903773
-1.2621494761137702,-0.499774125282017
-1.2564983474575,-0.6296880522059757
-1.2540464106618014,-0.6945896125247577
-1.2489074668488669,-0.795873874382125
-1.2365188852579792,-1.066255627801055
-1.2354284667827642,-1.0999413106424263
-1.223024182322481,-1.3563314633273726
-1.2196786544993146,-1.4249720397358168
-1.2006522404008222,-1.8260446530718877
-1.199128502221247,-1.8633969293978154
-1.1921236181736714,-2.000736654058913
-1.1756355597565324,-2.3174815436852203
-1.1751821104644422,-2.318422165694029
-1.1750368336977244,-2.3157579535486974
-1.1666089342993304,-2.4472022005191256
-1.1643091919605864,-2.5259382982824676
-1.1512426135517824,-2.70988236421145
-1.1434092471020487,-2.789980047782964
-1.1414921498521264,-2.8505380337195283
-1.118498426769395,-3.104833804667008
-1.1156378944378713,-3.12754900830188
-1.1075518111481517,-3.2216693352198056
-1.1073054119486925,-3.1979552517082954
-1.10310146785414,-3.2512787076523004
-1.099089378404884,-3.2432746513388686
-1.0974606124072857,-3.289244833010605
-1.0798600240312084,-3.3568286442033854
-1.07929861949085,-3.365006310554062
-1.0591655294816236,-3.4112486672235858
-1.0590887011735015,-3.430410444470219
-1.0586216865128648,-3.3984068816474546
-1.055136368731714,-3.401722814563
-1.0535754911215165,-3.4218403859270325
-1.0338013973353115,-3.3586642282166896
-1.0312472463236617,-3.368788055946552
-1.0301178033520157,-3.3727538492155476
-1.0250943851045198,-3.365386577881044
-1.017065534116117,-3.297885121236107
-1.006774531662957,-3.2394399920173993
-0.9988600543467827,-3.2118789162282844
-0.9931708819522811,-3.1676570404906874
-0.9926149521283394,-3.1696409950592437
-0.9810093773661674,-3.069670328028367
-0.9781710565615747,-3.0722012577628077
-0.9775912916326392,-3.0478546838677145
-0.9696384718966948,-2.9753956499446472
-0.9661819875232367,-2.9798546692744687
-0.9632844610196916,-2.921361563424724
-0.9626259132038766,-2.904335708050983
-0.9608702885301157,-2.9268388205550444
-0.9527598517889233,-2.793459638671798
-0.9527209914602048,-2.833195818203846
-0.9498637253309727,-2.771269470081319
-0.9401612542667319,-2.7321989987701882
-0.9337183426558306,-2.633225472298533
-0.9303079089761397,-2.593704334185968
-0.9273662879669002,-2.5832463595074784
-0.9254713598469593,-2.548437531176798
-0.9094857368447742,-2.420060630127078
-0.9051550022549448,-2.3937976825912703
-0.9025979886697764,-2.3779444116353714
-0.901147773609245,-2.3482616102837888
-0.8992447641171459,-2.3341152037482513
-0.8968630905122064,-2.319952179662698
-0.8962607195664276,-2.335196199367063
-0.8931494345864692,-2.28845177467514
-0.891683612682177,-2.271982493071276
-0.8910390423294792,-2.263151476918994
-0.8860709908572035,-2.2180789737200013
-0.8844281920909269,-2.2259425322287174
-0.8742906612214005,-2.1210760069682038
-0.8703334104791027,-2.1491342390763273
-0.8677200593779397,-2.099650208070606
-0.8637468858448676,-2.0597065798332412
-0.8536032179189812,-2.0288822387466157
-0.8451200600129978,-1.9607253587034832
-0.8349391152590697,-1.9346721622723217
-0.8319130365157852,-1.9033082393783596
-0.8301587173667375,-1.919542569503103
-0.8154773815291767,-1.8659398563693896
-0.80973487892863,-1.8455555691948422
-0.7946836707592686,-1.8335092314163701
-0.7931299791145254,-1.8343580211710864
-0.7906285177029684,-1.8388745877947774
-0.7889467387624176,-1.8417268501861848
-0.7864011930866939,-1.8460948276909617
-0.7832486559774585,-1.8210321284278712
-0.7825233812335979,-1.8189309717601108
-0.776495340635337,-1.8354500548646697
-0.7717709545773972,-1.80838908219164
-0.7450133089758575,-1.8785699549751382
-0.7348015737980775,-1.8990790914210527
-0.7330783558635057,-1.8941624085094657
-0.7267482988720424,-1.8906313681811175
-0.7265535718523215,-1.9221567806481261
-0.7246351914737037,-1.9081254181640754
-0.7209309243278188,-1.9035988917572804
-0.7128523386829269,-1.924087186304292
-0.7111740623511684,-1.9283992439555073
-0.7000149889794693,-1.9771063222397054
-0.6980190449840475,-1.9427570058049757
-0.6901183374261786,-1.9650456053772023
-0.6882155334038602,-1.964378567471765
-0.6865635242001304,-1.991494904122861
-0.6762589558467935,-2.004460590662875
-0.6641215971629011,-2.0006907139310752
-0.6638238225548099,-1.9987089309034727
-0.6586890735764657,-1.9890585299347092
-0.6579689573970864,-1.9603947511202455
-0.6509617813771791,-1.975551470421822
-0.649790189888134,-2.0002316794146795
-0.6461365884118502,-1.9740861052081113
-0.644200560548434,-1.9835176098378289
-0.6389858456884467,-1.9844198689662231
-0.634524235516122,-1.9431259154308487
-0.6295560091124046,-1.95115780103863
-0.6172091620710001,-1.9004785038181045
-0.6128329112259001,-1.8740206065663323
-0.6114905344459078,-1.8638752996663333
-0.6026449536583751,-1.8280570607818976
-0.5995481910939624,-1.8177737048619778
-0.5845193535337532,-1.7337210814141246
-0.5632559344557713,-1.5370091410040285
-0.5517460484348278,-1.4441320336777848
-0.5461325027306807,-1.329928521188955
-0.5444259156764693,-1.3456465388284489
-0.5388163356703557,-1.2910455107885583
-0.5366655492027528,-1.2296356044437593
-0.5332982845194998,-1.1803219696038734
-0.5253765047031074,-1.1016211452119902
-0.5115091808502141,-0.9281979281260394
-0.5101628040884387,-0.9087246105750022
-0.5019556443484836,-0.7930655514467838
-0.48157488420148864,-0.49933240414334146
-0.48027456028395843,-0.4975990452713678
-0.4794550500930219,-0.4773790744720141
-0.47414998616218584,-0.4328238515576913
-0.4681835078314922,-0.33982482882542847
-0.4576827887055348,-0.19138227719307682
-0.45699151307997354,-0.1549557142175767
-0.45111851276049686,-0.07488630551677526
-0.4434505166997118,0.013700159590862598
-0.44082888796972863,0.05414250684039953
-0.4225638493273167,0.2586764361783687
-0.4199227573176194,0.29969587588129243
-0.4121537438107863,0.39309478982758217
-0.37953524538052497,0.6463159672026887
-0.3694689622088454,0.6807916114149206
-0.36745074795283417,0.7234196966360177
-0.3511680257664245,0.7614419220805705
-0.3508058994160095,0.7512734915216172
-0.3428278104605402,0.7884549859244601
-0.33985386558725406,0.7763021025595302
-0.3329874971700586,0.7663043380210328
-0.3272901080271282,0.7483078795515037
-0.3165964360891751,0.7251929909153273
-0.31613040285211724,0.7104501958529069
-0.31401664332390444,0.7152392928502189
-0.30248022427283017,0.6436514391677595
-0.29791950264072575,0.5946203654749231
-0.29179678275936727,0.5817466553763614
-0.2806409623191941,0.4966181449611892
-0.2760024487959596,0.4235775624547734
-0.2723336889378851,0.38659259408504854
-0.26652876767565026,0.3204165780011761
-0.26028074996443573,0.2181494406365351
-0.2564072340643473,0.18271250426661714
-0.24771617950637825,0.06865394412480731
-0.2431603948692156,0.025307529298191103
-0.24300118599664966,-0.004749383138284668
-0.23707014015882422,-0.06206793043810306
-0.2361665134828419,-0.07997389827935061
-0.23565815225027809,-0.07714566488280677
-0.23277097737297492,-0.13408529117588705
-0.22948321154573392,-0.18921439418043795
-0.2283526379347678,-0.2219946043019175
-0.21904001818501362,-0.34215917470487867
-0.21695276459935098,-0.37816918458356963
-0.2160122263162254,-0.3873663236489685
-0.20226169251586423,-0.6185665778047474
-0.19815124561936592,-0.6819427001861952
-0.19066941546716087,-0.7673123202761432
-0.1876446780101606,-0.8408991570054873
-0.18698445233401184,-0.8515567084601406
-0.1850058101864862,-0.8841621112530309
-0.18237206210653456,-0.9128914317366796
-0.17903383285266505,-0.944440875732781
-0.17608030813448705,-1.0013453605292186
-0.17605757273682698,-1.0001690745333578
-0.16361374390306826,-1.180347987390148
-0.1541558180689684,-1.3113408004911185
-0.1468435230087266,-1.3702181983963426
-0.14575244535954646,-1.3997396802145974
-0.14032118371840685,-1.4300600654249378
-0.1351232727969287,-1.5107716422103712
-0.12840029425479837,-1.5523672659520735
-0.12263996802730137,-1.6001746822364593
-0.11675133400978677,-1.663436393959179
-0.11126971277160891,-1.7019743319680827
-0.09764772928782328,-1.736106110302439
-0.08981776132956654,-1.7571430090081899
-0.08477650818904792,-1.78886040724257
-0.08157250314871378,-1.7636869617005924
-0.07102692141605083,-1.7123570263092194
-0.062216782143294846,-1.6762690390204373
-0.06169959273079506,-1.6719667937436198
-0.04452103502901128,-1.5436272468503618
-0.04404170267870278,-1.5230872200545873
-0.04264585962482226,-1.5077395412411723
-0.03669924890817322,-1.4286760428297132
-0.032462243289030024,-1.393700211382651
-0.031507753793661664,-1.3723679956332056
-0.029330311670870746,-1.3356810546883475
-0.025250176829755056,-1.273424349420849
-0.014499474148555347,-1.1203648576052914
-0.0009009059307856226,-0.861069011881387
0.0049774557960269306,-0.7195974463537057
0.007302617033554171,-0.6703745899684487
0.027154332382144375,-0.16170169702673845
0.028234272582530195,-0.15201269219633123
0.03339117394975233,-0.03274009201168794
0.035235426092252276,0.020727428279857386
0.04169261342929298,0.1987011719045614
0.043334320630658674,0.2623122427965548
0.0513084430127515,0.5210028708192941
0.06794934501881844,0.9909149166240508
0.06935799101040407,1.0548277650615
0.07420934087788433,1.1590899918909658
0.07560465932045357,1.2400672952872183
0.07569141132255774,1.2338536426725817
0.08786233477858207,1.590913960227442
0.0903953230662502,1.6573330813032028
0.09689137965520178,1.8908477657206701
0.10085714394734024,1.9811657012682131
0.10559214689756802,2.1388970794417084
0.10941966589231589,2.2649329321245517
0.12496888370069481,2.6945311684901667
0.13661167357400927,3.0169949946503336
0.14369682572140485,3.2071650804275924
0.14666080220666622,3.29032809297462
0.15402533797085294,3.444883235543975
0.16129429430604025,3.5996965620052523
0.17509694170258738,3.901795289713433
0.18338207415982088,4.0121126755332455
0.1949020003512918,4.202366398464637
0.19690771865179002,4.201277023077398
0.20158444710803147,4.276767643115217
0.20607080685481005,4.326183710129358
0.20832748640759746,4.351385057867242
0.2213675307934606,4.428200798195741
0.22895361103887613,4.45053537414959
0.2350193335750408,4.4563852037303855
0.2367633074654174,4.4500115727429055
0.2409422755417081,4.445271421744053
0.24261691583992384,4.435196801679487
0.24599837633651322,4.433466756439882
0.24794572573001705,4.436910503105573
0.250116404177664,4.419876802865105
0.2548832787434394,4.3812286689687365
0.2576309506015182,4.355787879590649
0.28611329773315664,4.008191834334007
0.2874257022696649,3.995270835766999
0.30513887685422336,3.6506577773200237
0.3075635512089021,3.58980753459209
0.3190280181294911,3.3321069523509
0.3221352959402042,3.2392157739567646
0.32256293781585077,3.2113739549421236
0.3303861494973215,3.0080148595568477
0.3352670921702732,2.8836021803820824
0.3434100423593698,2.6391022666868786
0.3434329804653675,2.6383240483861448
0.3506518392542559,2.4061702423636646
0.351221063145172,2.379378525690743
0.3660431404436091,1.9012902168923205
0.3687513917600018,1.8379162792104378
0.37268803396113803,1.7137755868748499
0.3747055687047105,1.6346510342822476
0.3749044273118032,1.6499248269895166
0.3775894593733957,1.5680149011863864
0.39061286357434,1.1258721795746498
0.3937031951826011,1.004802649774394
0.39557031571879886,0.9312825647318802
0.4007258020898661,0.7949815573325664
0.40441027614793335,0.6384076699603577
0.4072412281681137,0.5644822273825527
0.410367483009642,0.4341625198736569
0.41043748937901103,0.44230927179155477
0.41737079167394686,0.2667602081187443
0.4175283378680561,0.23235030953932428
0.4202572496286954,0.14121864281402452
0.4219634633730944,0.06395965385608994
0.4222348629147059,0.07103225843533385
0.43376399442204905,-0.28907240033789167
0.44437902210893343,-0.6008664239740094
0.4550115226093139,-0.8899169026171185
0.45856740775968063,-0.9756116834379149
0.4637138275464707,-1.086163111982288
0.465343556450196,-1.1108360698978157
0.4666391470841029,-1.1577013081079957
0.4666548347742401,-1.157287598118406
0.46928553827003583,-1.2075404066259632
0.47325065266174215,-1.3017221651078326
0.47557103680761115,-1.352630516199593
0.47865709311256355,-1.4284223988104618
0.4808419885227204,-1.4211378692549075
0.4853530138991311,-1.5267519522888973
0.4873698128257793,-1.5778989949346747
0.4876773041957976,-1.572329168486149
0.4950583542817464,-1.7190414179172009
0.4962976963650938,-1.738068442290738
0.4972598427675923,-1.7326289716521326
0.49962476484309803,-1.7715078244563311
0.5015828715462023,-1.7794198084881756
0.514299702071205,-1.9191762433423014
0.5230998110388967,-1.9906955659338783
0.5235124667069324,-1.9936370517308073
0.5257515389837901,-2.0035612184954408
0.5268486702817494,-2.012822484321738
0.5297172288120526,-2.0225331165483933
0.5303312116794645,-2.0088025462533823
0.537313863771018,-2.030331543688892
0.5390861047314006,-2.027842677708364
0.5416078018460455,-2.041399346438077
0.5428895412439663,-2.0249259447353998
0.5486372327379776,-1.9950192680055692
0.5510206848946968,-2.0100901182349946
0.5631378702987635,-1.9427225227166396
0.571613003667883,-1.8596847262205838
0.5908445462583929,-1.5831433441862264
0.6042068016888189,-1.3418347753619553
0.6118341076040448,-1.1956045300268174
0.6224506508139633,-0.9427533450178589
0.6316086453585221,-0.6713692282194805
0.6320770085130554,-0.6917323074021159
0.6346500126600207,-0.5818116771428169
0.6447232888478172,-0.34033874971216344
0.647841537873223,-0.24212404791156591
0.6555451566062578,0.011347185838084448
0.6640701388737678,0.26996251065991855
0.6667037315318085,0.3609472650902167
0.685850230267862,1.0013667770365298
0.6944288413424315,1.241217301244875
0.6982291208003448,1.377556810759039
0.6995701639489633,1.4312671147136624
0.7064463683760414,1.6481816229184216
0.7191148546966875,2.058122760555958
0.7191771926289752,2.027927828057333
0.7199464571901855,2.069477203085491
0.7254730742154827,2.2652991325536584
0.733509161074819,2.5093417341949786
0.7371258286894236,2.5834465523971057
0.7398055906005596,2.6631403374343408
0.7431346041592541,2.7582264862656984
0.7433396571077138,2.7795129661489404
0.7434319830232088,2.7774758213240744
0.7441093331306758,2.7869546704996053
0.7446009918078875,2.8073412862510483
0.7449565145451675,2.8218329798532076
0.7449852234739405,2.8073934235964257
0.7461708346964295,2.8625350720102216
0.7527459906295157,3.0464761560889793
0.7530029315871305,3.035744606379344
0.7724193822083878,3.50930272671307
0.780566509915186,3.6692313683817686
0.7809866879037042,3.6748425054363705
0.8107149958679387,4.173099544788363
0.8120085162106458,4.149146811327147
0.8196776100926471,4.222011577524923
0.8199730623283399,4.224019299836391
0.8225045550813723,4.241524218448705
0.8232556986927477,4.266957642000995
0.8404338446734609,4.339341959287015
0.8448440471241172,4.351720811399967
0.8578926871306383,4.318406146944371
0.8593414742535446,4.319666739574186
0.8652011558510249,4.279359946427251
0.8668213996277814,4.265512334351091
0.8694383919892621,4.234314167978267
0.87215443503599,4.210943239434244
0.875504628586337,4.196291455364159
0.8759345443504092,4.192234140220205
0.8798316185504995,4.155302579918712
0.8836261565074053,4.09429415289954
0.88454846007384,4.122014553100561
0.8894043151184317,4.037497255411989
0.8896889869887477,4.051620365836965
0.891962290270353,4.0251346724621975
0.8969995742268866,3.9033332277574333
0.8989572539406732,3.9267923753683527
0.8994280726275328,3.893368848676352
0.9054444629247116,3.780915520669673
0.9055311372316939,3.801972931533766
0.9127886884750547,3.6559357280688305
0.9155979164520112,3.58008901634228
0.9199511749053055,3.5122793548588347
0.929095081922684,3.2964778537823918
0.9320675868557098,3.242476468930876
0.9354397954410665,3.1673450821617877
0.9497905801129956,2.772535646694664
0.9499987643378649,2.7937508597135796
0.9546487129304406,2.6714862318306936
0.960169949339686,2.512172109027515
0.9931296989083114,1.5548887394999127
0.9967893933126133,1.454263974710639
1.0076320419454463,1.146455022582367
1.0174112550027932,0.8425938278433819
1.0188157595358396,0.8210910245190759
1.0366523441962077,0.27667518817483244
1.038052009279581,0.2852940430346662
1.0424442641936293,0.16397299394088233
1.0455759859908706,0.06595785875824295
1.0482511195540951,-0.02891851363100473
1.0506258869288914,-0.06171620575616511
1.0509084253191556,-0.09060236731659704
1.0536195029758257,-0.15366128657271216
1.0540140208836402,-0.1589022358593882
1.0643684002661828,-0.400180640200517
1.0707924701049736,-0.5534740721004013
1.0767116922757385,-0.6863542502147908
1.0778968185788695,-0.6729675484396799
1.0814796127871729,-0.7921222909048096
1.0859229372559698,-0.8902064562181073
1.1090633040779458,-1.2653350999839557
1.1178673611691892,-1.4078276084112953
1.1204214788184084,-1.4297767695599333
1.142055389245252,-1.6536107879672957
1.1455441590343014,-1.646447758951817
1.1468382023365482,-1.6771536714614286
1.1473757883502387,-1.7009845250929783
1.1484316580767517,-1.6878728647545267
1.1548203847394642,-1.7176324580925626
1.1731227922082397,-1.7624894043675166
1.1763765466349474,-1.7510168576484968
1.1836965531007442,-1.752793395274383
1.1842356998179397,-1.7255968717921453
1.1899859569933398,-1.739605568935072
1.1912982776430727,-1.7371160141008772
1.1919724063311596,-1.732371888400956
1.2034588369159742,-1.6714407168424397
1.212742158420041,-1.5912060047240015
1.2128264142971776,-1.596877458072769
1.216407379296614,-1.5719571957518599
1.218479662741629,-1.566720356459159
1.2404424807574337,-1.3361572099302745
1.2470315149644913,-1.2255831636592598
1.249440397063811,-1.2258914054644547
1.256506557118839,-1.1194580026651852
1.2613570681987545,-1.0307797580044062
1.263653831693695,-1.0225292021159593
1.2670612158689165,-0.9673294834992767
1.269214919040361,-0.9271481039612164
1.2745419155023292,-0.8391737066788112
1.2748558989260896,-0.8434532003799821
1.2772590844975955,-0.8253812762000261
1.2820665312557358,-0.750671259959441
1.2826882955632621,-0.7320994689334035
1.290211860020941,-0.6087309708021875
1.2905348427015868,-0.6000282333420854
1.305803890071342,-0.3757140549155156
1.3064467699837392,-0.34992220976379756
