n_harmonics,base_freq,magnitudes,instruments
9,3.958930041996799,"[-1.31705821 -0.59017431  1.25668668 -0.43680452 -0.29995938  0.29985231
  1.5167859   0.52853559  0.54750311]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.71042280757037,-0.7930302506295588
-2.709085007130775,-0.7087367637869068
-2.6987599316190134,-0.09938761153216649
-2.690839230561476,0.3266798729590926
-2.6824410566817063,0.7301731120786118
-2.680943349267487,0.8126524596661213
-2.6747005377037993,1.0511710831541412
-2.6708735926116267,1.168292735995906
-2.6641175802627206,1.3710539435030444
-2.6431678880145935,1.8342856371519547
-2.641965524711975,1.8141127312405136
-2.6362207942314866,1.9357073556398527
-2.633957568660864,1.965159064438289
-2.632111674150961,1.9930681384785958
-2.624904754472158,2.0150962678327806
-2.621879764784076,1.9971071665395475
-2.6216688530421495,1.9733274411380561
-2.6177942373179643,1.9897008464407246
-2.6173920425502253,1.982151785777564
-2.6148069648432797,1.9600772389227734
-2.612668703064904,1.954441016203924
-2.6052900426003243,1.947576546642757
-2.5980964898946572,1.8463953938410929
-2.584354147098866,1.5266165986957614
-2.579839103787773,1.3862788431955704
-2.5739867659780686,1.2099126301809469
-2.563085063475257,0.7274701409996193
-2.5545699139453992,0.29969862320486484
-2.5543361217735594,0.2918936224576678
-2.5517510945171806,0.1648863812869055
-2.54659248235384,-0.12453207408961522
-2.5353904680464248,-0.7739805085376374
-2.531708871507622,-0.9661100623134395
-2.521379144206609,-1.5937081802733006
-2.5199081594236956,-1.6735130358873902
-2.513293463546144,-2.0192089821373855
-2.505608938449428,-2.3693315606655108
-2.4983574405597033,-2.6806910154407007
-2.4948838833513634,-2.861938411713887
-2.4842355937599536,-3.054146672457319
-2.4837836375091387,-3.053618999495961
-2.4750483392622056,-3.1612007801493682
-2.4527488791140892,-2.7743053017200356
-2.4442722450355685,-2.409312960530226
-2.4349332742927405,-1.9697441322844709
-2.4278396663709856,-1.610914461432791
-2.4265002155371977,-1.5208735675367109
-2.418348193838233,-1.0719529578832265
-2.41529004138111,-0.893527221767781
-2.409278730446597,-0.5642560589485607
-2.388283853530917,0.36948062810924104
-2.383961270332847,0.43083023133384196
-2.3838900763170487,0.46870151401546883
-2.3801683757450665,0.542126475077239
-2.3597328899157404,0.5707412523451518
-2.343207046516757,0.2349130780849267
-2.3428290487878023,0.1967262157880394
-2.3269342465037144,-0.42562176432580895
-2.32628721404543,-0.4663577714717858
-2.312555243251941,-1.0976439667110527
-2.301093764237132,-1.579034563542845
-2.287390407470274,-2.035468219848576
-2.2825324930467152,-2.207756338591789
-2.2742952029136063,-2.3920024417097516
-2.2676313629400577,-2.4716586444479365
-2.265223044040028,-2.4663145724624997
-2.261610291179514,-2.50704903673528
-2.2574132215322624,-2.513174603945411
-2.2518510563048464,-2.497747614159142
-2.2348379723428495,-2.3048164544030736
-2.2332457701831894,-2.24545712587324
-2.2259389972235892,-2.118484375237629
-2.224910770016705,-2.0307195320425433
-2.2231292988475078,-2.0458245269892763
-2.2161150743949696,-1.8913532302887477
-2.21499915627541,-1.8664995122756172
-2.2117680558899204,-1.8219621474831114
-2.193985726712363,-1.3384088206944895
-2.188900545553511,-1.2056661932085773
-2.18352011259484,-1.0732190087179772
-2.1760219732603145,-0.8339183156500725
-2.1730010873351717,-0.8195137376844008
-2.1696569281699434,-0.7051003378384627
-2.163820458955813,-0.5510439690057666
-2.1602479861964636,-0.4605077686597794
-2.126258961964423,0.5490359850117715
-2.1188176391799693,0.8219435986895741
-2.1170159963223902,0.8936829199406294
-2.107413159044481,1.245180753507096
-2.102253439821995,1.4642127562211973
-2.1020713522195003,1.4068679784475067
-2.0863311157945836,1.912598050143443
-2.0723361279284083,2.259197057296221
-2.052372815485704,2.3700450642457813
-2.0453602927282013,2.3104870576952012
-2.0451148693743417,2.28096508062592
-2.0333085831964355,2.1454100400914364
-2.0328963965682254,2.134809291441901
-2.0271564762386003,1.9896560525351263
-2.0194296972765393,1.783631838647648
-2.017544282540032,1.6905574667887528
-2.0114962629685156,1.5330999674894832
-2.00906219581379,1.4277323120402672
-2.0018266315660105,1.2094500138995607
-1.9972657366702817,1.0780247343880929
-1.9852861812095266,0.8445443660076896
-1.97943127065239,0.7388077808718049
-1.9701049417592347,0.6915356144317779
-1.9700538441753126,0.7057344636739675
-1.9656923430557067,0.6949987833464346
-1.9641492145477446,0.7005169983934693
-1.9588597701403339,0.7306062918812696
-1.9444094292500478,1.1328639799420805
-1.940637269480352,1.256766352772797
-1.9390657349499236,1.3654961194829052
-1.9180190936162467,2.3611885356712774
-1.9141489313330997,2.5543588039809917
-1.9134276271299828,2.620946637707231
-1.9071922374948531,2.916464103055946
-1.9012199323310854,3.18890203680085
-1.8947853916205444,3.4014598124610225
-1.8875894895293581,3.6532820312948795
-1.8776670729763267,3.846953996414481
-1.8746698001059106,3.8683762023124935
-1.8696760045350236,3.8756003584051264
-1.8686942347238389,3.9183972967767566
-1.8685359169884794,3.8605639033760135
-1.8642105661992314,3.8139572709821596
-1.8597952821115318,3.7607354164535445
-1.8501383545434666,3.437220793887009
-1.8494628526073522,3.4544164238399864
-1.846394290699588,3.312409718165871
-1.836308437316591,2.7885153429445357
-1.8333025941470564,2.6727833765074958
-1.817316173869091,1.678675483130982
-1.8043328577975433,0.9606039166427268
-1.802072197509293,0.8635730727887448
-1.7994368542099268,0.7281067268143336
-1.7980788348257466,0.7028567761860547
-1.7877198215377568,0.34055002948876667
-1.786829557025397,0.31544572036933477
-1.7842979147031721,0.21519359548712275
-1.76691303387809,0.1532993221974104
-1.7615683497726096,0.22813668223604963
-1.7490440930046,0.5999622479224599
-1.7456695485441507,0.694828227413766
-1.7438994525853908,0.7519018552483414
-1.738037061137578,1.000592525125162
-1.732245440697661,1.28640175157949
-1.725304325148679,1.5349681175805254
-1.7247452225722208,1.5242871382152277
-1.7177300149896857,1.8019500084144295
-1.7106379784241197,1.9991009276662417
-1.7034310499253358,2.1252246308870957
-1.6964523544917163,2.1110506835203573
-1.6899335886116325,1.9659171664579076
-1.668654467171577,0.9496650909884848
-1.6681778478953442,0.9063847687677338
-1.6675377113315757,0.8599517370776656
-1.6672699475817636,0.806572687157803
-1.6585955366962266,0.1514536983100048
-1.6440551357301696,-1.2716258213414153
-1.640772659262218,-1.5986936812499055
-1.6279903127105626,-2.8681579650556226
-1.6228064976251118,-3.3384151644176674
-1.621988097682802,-3.3522628472405445
-1.6207346875427489,-3.4078157831014972
-1.6115849866923506,-4.117000829942341
-1.605860119511586,-4.384823665023635
-1.5926325109546549,-4.719393879546602
-1.5856137920147175,-4.659947154762792
-1.5853825573487639,-4.659558357611736
-1.565865922387728,-3.7262834344140603
-1.564458423541491,-3.6162658405803545
-1.5452385202727226,-1.8005802619411722
-1.5435220549324888,-1.6690313665136465
-1.540994968119669,-1.3446016647315324
-1.5406018294695154,-1.3431256413695056
-1.5363131700947714,-0.8784937822885835
-1.5333858611159787,-0.583018774577434
-1.5324341790615408,-0.4617072569109578
-1.5303499084854524,-0.21822294620834787
-1.5279100635567748,0.01514226579423621
-1.5241117049702297,0.36154488586644035
-1.5233814374656478,0.4471777924386946
-1.521032008951108,0.6689744925572456
-1.510081149367823,1.5186190697580724
-1.5024534527676698,1.9769008078889754
-1.5003513625905234,2.0363250666574375
-1.4989684068167672,2.094557583449461
-1.4975310781702362,2.1391387441005474
-1.4974210904490035,2.175656467207559
-1.4955195667916887,2.2017024726217276
-1.4935530395635352,2.2769656319856697
-1.4647848919149409,1.8667063106138246
-1.4630799903951177,1.80363094133601
-1.4598232833691898,1.6472309422812983
-1.4588195585977306,1.6031707095647456
-1.4571689112004007,1.4761730699613882
-1.4571365297030439,1.4944029559261198
-1.4441060308363711,0.7234473409486993
-1.4395568664930072,0.47900450157474955
-1.4322666318239818,0.020768048041430794
-1.424738037457243,-0.35095840197346484
-1.4218313585628284,-0.4603213982432213
-1.4182540870854434,-0.6237185312078322
-1.4180206684676484,-0.5790133812558412
-1.414686715694731,-0.7075269973971237
-1.4133879397917755,-0.7875511635969472
-1.4011857101920453,-0.88379891100479
-1.3989113738938672,-0.8564515485958646
-1.39639515492871,-0.8543475366495893
-1.3948630460808815,-0.7487004106923422
-1.371100115330504,0.1675865638002484
-1.3541865646192028,1.3455671177232393
-1.3411539192408317,2.1850210480588927
-1.3399838207675818,2.258004243583549
-1.3329910355738444,2.6398054615559365
-1.322404775616422,3.008613228268428
-1.3108017770516873,3.1075608665722023
-1.3080418518473156,3.092544502540799
-1.3063869464401496,3.0866683587291024
-1.3029517780907094,3.0069902308562355
-1.3016021843134087,2.9570193346468647
-1.2895562926606587,2.377529037478337
-1.2889308274723075,2.3493665770037624
-1.2769761185278148,1.4384583608745916
-1.2634897143663373,0.15876463866287838
-1.2492878214539607,-1.2909904625021007
-1.248466806640223,-1.3917602665284334
-1.2424451862919172,-1.996492553824438
-1.2394085628611422,-2.3015765773611325
-1.2328640189452884,-2.8633867986110233
-1.2293347542581299,-3.1970300366870497
-1.2276376026193356,-3.291723305785066
-1.2252012633835168,-3.4303479572958895
-1.2150245686699745,-4.0581634947099765
-1.2135451530630355,-4.174440185194344
-1.2068859521802628,-4.403066577393957
-1.2012093438175566,-4.49035457787539
-1.2010881138333107,-4.4986375151442335
-1.1903184003773952,-4.558390077378093
-1.1862761126463075,-4.491426191583703
-1.1856183266083076,-4.453018680464593
-1.180685801065455,-4.300821059037091
-1.1781032765441788,-4.245407929775251
-1.176846503052228,-4.201040264906362
-1.1751766025586914,-4.142389637645754
-1.171748134318723,-3.991770562747653
-1.1478381626808223,-2.4951039843612084
-1.1467831691495036,-2.4866445068666447
-1.1407844722724358,-1.992154097601314
-1.1337864511686475,-1.482079766125488
-1.133516759041501,-1.4859307812339495
-1.131866394789441,-1.3911954501932529
-1.1236197928841738,-0.8025295048954959
-1.1221651119577931,-0.7622194911073211
-1.111852072635499,-0.08185002424364654
-1.1099755314922124,-0.011671285490019116
-1.1064228488666588,0.19176201752367142
-1.1001749039428783,0.539733787110321
-1.085650463536673,1.1045933933170409
-1.0790228556621992,1.3171806067932246
-1.0764697151220406,1.4221413236539506
-1.068247336683302,1.6222716458916882
-1.0592386928499893,1.7970882641433983
-1.0534309916133309,1.8772765818080388
-1.0271340088146972,1.9662358567433793
-1.0217752258447061,1.9452392125216798
-1.019542342610227,1.9319678173557733
-1.0074327130798526,1.7677184222909768
-1.0064804448779527,1.7434929938421544
-1.0063461168667591,1.7685279449728628
-1.004788143042213,1.721619041037907
-1.0047582172328318,1.7006553486471296
-0.9979806590707598,1.5707535559255503
-0.9977979602929938,1.5827861346343834
-0.9917524295770672,1.3648460344151572
-0.9896825081086855,1.327556459185957
-0.9793975699718835,0.8935054240004561
-0.9629568491434992,0.09552133127457185
-0.9551137520537938,-0.3418393397067638
-0.9460769085138834,-0.909268664529131
-0.9368909322191299,-1.4473177791941436
-0.9338223948411075,-1.5911335567421894
-0.9288417813125616,-1.901744326601933
-0.9154380047331312,-2.531098275522369
-0.9150800620870809,-2.516674693745188
-0.9101701397012363,-2.7161328800134075
-0.9095269325850639,-2.741913210173275
-0.8969169268843133,-3.051831456106987
-0.893524997006991,-3.139728049685199
-0.89221904054346,-3.153099320548143
-0.8737001270982292,-3.015076745629418
-0.8731642050865065,-3.0084892456651993
-0.8651991553490928,-2.769085409295377
-0.8614471406365274,-2.6429749931314044
-0.8605821719679572,-2.5816120597848657
-0.856128906557851,-2.4231345588364848
-0.854796767861449,-2.3551687685189084
-0.8525340838604181,-2.19107713007813
-0.8406450412442084,-1.5677209988138323
-0.828888464915527,-0.9199219877220097
-0.8262456426301954,-0.7711883828882222
-0.8223120848707133,-0.5831196303947701
-0.818967551613297,-0.4100513416080267
-0.8140506756099857,-0.15629973367446104
-0.7973264355855969,0.5257010863607653
-0.78884587793678,0.5936924000926399
-0.7879410596517205,0.6644407528125676
-0.7850253262877134,0.6812725425253727
-0.7810035716256873,0.7050253171881454
-0.7732644527061865,0.591967592612064
-0.7731083911009451,0.6088256182425366
-0.7679557223536495,0.5791563847536532
-0.7675353680220232,0.5062039148360344
-0.7668221095714793,0.5173830717062885
-0.7630682081830997,0.4600120615082446
-0.7626831506794431,0.3905319316508037
-0.7601515658710429,0.38659544849857796
-0.754395067803026,0.18656309866751022
-0.7379248810154286,-0.48251139389376957
-0.7148474605238309,-1.5366100796347157
-0.7141562536305077,-1.561459802263749
-0.713562204866129,-1.5957656127953834
-0.7053036945290416,-1.8881767763022796
-0.6988874872712643,-2.10972138157642
-0.6914807242443546,-2.3363296560093927
-0.690811143609328,-2.3043272786364417
-0.6542741612614682,-2.4239124351349535
-0.6524324278021112,-2.374183653950583
-0.6502157893558151,-2.340351769041843
-0.6398734366809959,-2.144403464089212
-0.6391978798016584,-2.12692636120213
-0.6301439391039811,-1.9362945106816642
-0.6266748788419596,-1.8408516118017157
-0.6197008137154274,-1.6698702259061207
-0.6176959935499209,-1.6514008722797788
-0.6124783021760338,-1.4428003483680576
-0.6040521856375491,-1.2796045663403661
-0.6033778234163769,-1.2644790432666024
-0.6002070674365831,-1.162182832175997
-0.5945954998153216,-0.9902987946005102
-0.5928384606143626,-0.9560655148745199
-0.5910798376491391,-0.9539162395381763
-0.5788284167966693,-0.650686395046818
-0.5785457075818501,-0.629819410046141
-0.5742386855738619,-0.5074379467498288
-0.5563914697900789,0.038688956126392504
-0.5236884363573671,1.0960826198956461
-0.5189752071000173,1.3374513124102843
-0.509863949789148,1.6285346094368967
-0.5052898813812856,1.7740988377029288
-0.5006469092742583,1.9098417336837517
-0.4911449759637665,2.135319986081923
-0.48676574597903466,2.1991068705635657
-0.4699311471616108,2.3809217714173374
-0.4605564029364819,2.3134298969964204
-0.4550829277408295,2.2849183005803457
-0.4523809255348161,2.251193619566051
-0.44903372636601047,2.2105369392619005
-0.4432920489256418,2.091684819076346
-0.4377624532406639,1.9060711533125245
-0.4342557628794541,1.7773469772532773
-0.42923462297599224,1.666803919689177
-0.4280762414820636,1.625009859632399
-0.4273658144817709,1.6426863270199044
-0.41707182839201007,1.2792736118348935
-0.4125542440694012,1.1457912090110591
-0.40562090548350316,0.9806288476313753
-0.4049469484325816,0.9248735670878683
-0.40252266037176554,0.8648154470680279
-0.4015272018132432,0.8886243151931824
-0.39895452442315316,0.8866031030568631
-0.3815815046588762,0.6537850427169052
-0.3812684770396988,0.6726837160155473
-0.380780540461223,0.7055041457985022
-0.36476450099604385,0.896010191002729
-0.35822904571588055,1.0892113034938562
-0.3581326352660055,1.1295324173151697
-0.3543195682122695,1.230252142929289
-0.349780168203667,1.380534103991429
-0.34785642063322575,1.515842424712435
-0.338512210064736,1.9606144722025067
-0.33069451891616897,2.3592627485090882
-0.3177067723422917,3.041093157407817
-0.31494366738205315,3.129725206538355
-0.30181724936461274,3.623727515646686
-0.296222464195258,3.8031126309125387
-0.29580611461858286,3.7755582814133057
-0.29495083725245985,3.8431141497709707
-0.2838629122742682,3.865534686736239
-0.2669322163999768,3.5648162866618307
-0.252864741548962,2.9898353847618795
-0.2502033553845031,2.829889168556007
-0.2500747818547149,2.88467748060823
-0.2486036710420816,2.790129129878805
-0.242896824880392,2.4666121958522713
-0.24214336494484012,2.3944293875805203
-0.24101143741951514,2.3308359972753103
-0.2396682428668857,2.2570871114298545
-0.21376484648763938,0.845937038824339
-0.21106702253385734,0.6719617725779096
-0.21047304579417814,0.6351581800564489
-0.20885217855245664,0.5927186520834796
-0.19990316596869917,0.28799083106581225
-0.19616098335770182,0.20206367709894746
-0.19178260471712738,0.1477438720664526
-0.190123514355796,0.15183655489036493
-0.18042455313091255,0.19894859849083812
-0.17972287659481,0.11126409676989155
-0.1741192557270148,0.2642084531216664
-0.17402761637541664,0.26337754222584253
-0.17394180761641564,0.24168233334010905
-0.16927232612526222,0.35569634184686516
-0.16877381300206373,0.39483686041763827
-0.1682647652920748,0.3957943749760447
-0.16478707816672689,0.51075912176585
-0.15476532863820047,0.8863020035577238
-0.154685169232331,0.861447912507398
-0.1507494856243321,1.0187553867534689
-0.14819350509785023,1.1391676485582736
-0.14336643634230972,1.354542770250276
-0.14250760851233446,1.4191155859486704
-0.14169559063936887,1.455592092074522
-0.13931386840817517,1.4958539926166337
-0.12844861348689474,1.8759849236063382
-0.12716209317545424,1.9284173675102676
-0.12372666228624984,1.9905348877123668
-0.1091249235028906,2.077066552011314
-0.10404864535328207,2.02363183464007
-0.10122299873813745,1.9299331214451825
-0.09966092748551514,1.8907185276532308
-0.09474579817712625,1.699911588936471
-0.09431680654412533,1.6864682232882526
-0.08862771376484524,1.3502912959113216
-0.08717899096717208,1.3137459399883897
-0.07617792364205478,0.5209067505631986
-0.0715048900099231,0.13559028071464016
-0.052977946279565646,-1.6749854097665107
-0.04395460404139362,-2.54871868857441
-0.036428077554426785,-3.2310261563993317
-0.03163392919112784,-3.602615087691689
-0.029636430934094182,-3.7410330139239054
-0.028934860052842737,-3.7881603200684277
-0.022527693255885772,-4.203936961465546
-0.021894117969463167,-4.2510743160047735
-0.020170426125196705,-4.346842546142227
-0.01677188225741233,-4.461935580746304
-0.016735064202838767,-4.470215798691577
-0.00977617517150886,-4.661407970997471
-0.009000382586244804,-4.673481185274104
-0.0051384105382035195,-4.667119650533594
0.004048122662267062,-4.581108324408044
0.006765542094143928,-4.532894974080088
0.00917945126402575,-4.425645273175798
0.010450538133095044,-4.362337839465615
0.010650967288412083,-4.369998524728655
0.015161820590715358,-4.151236745102505
0.01673289488212948,-4.059045084834461
0.01929143052400839,-3.851793007522602
0.02436805379997331,-3.466672379031254
0.026616366551822868,-3.2887243232760035
0.03767052639006119,-2.2240935554143877
0.0464906306624111,-1.3322157891343902
0.07223244765614112,1.191978428634437
0.08152854170026158,1.7854679525223096
0.08343543631459882,1.9100154246970575
0.08745961868167917,2.0941422005326533
0.09767621967490392,2.358494049515447
0.11677478421699305,2.107603902715056
0.11803314165842416,2.0230784095851204
0.12104210003129445,1.9584660521971642
0.1448402199290637,0.6170434499659575
0.1467084553496929,0.48591941996542964
0.14818699948835912,0.40096965859758443
0.15615856220535296,-0.04748220442637546
0.1622244301412996,-0.3164763122979147
0.16372620921309977,-0.36235680330582154
0.17025103405780362,-0.6409570090327656
0.17547264035361643,-0.783580875624717
0.17614409285569987,-0.7713111182820971
0.1765169923669685,-0.786808693466165
0.1950283713467531,-0.7721458412784337
0.20301344375335617,-0.5191639043205547
0.20433597097307654,-0.43698581248728896
0.2174818995508665,0.21323996810573034
0.22179818173066757,0.5979359559869737
0.2271204807998295,0.9376576293513
0.22716406217546492,0.9243827467996213
0.2393341803095157,1.765447055797707
0.2436252997185102,1.997655299512929
0.2501545726575589,2.4279759091936057
0.25154483825798835,2.4643704804296895
0.25280410406985787,2.523291565845296
0.25529720703718084,2.6896479088987175
0.25804424115798597,2.8366640869176205
0.2588041702054391,2.8252033955185922
0.279151282466227,3.0910108305400303
0.2798793438162037,3.109446209038629
0.2815985045037257,3.0525085725617407
0.28178219911500424,3.031160162332604
0.30773944412729115,1.6805133939794477
0.30911618270949104,1.5510248929499186
0.30986360437207683,1.5030541605524719
0.3168835315544052,0.8342934573420058
0.3200037586636877,0.5338572332397841
0.32747146986711595,-0.2375818629385778
0.33129454233652655,-0.6118132400568749
0.3329858797508627,-0.8029324636978096
0.3374992049794665,-1.2890090485726182
0.342653405956308,-1.7636825139822925
0.344382994038146,-1.9381628137705418
0.3574587959406861,-3.155125076335258
0.3634145331914902,-3.5666574836939153
0.3644615235803492,-3.6728806180232354
0.3674035269933347,-3.811290617222347
0.3736174761328206,-4.139405078177446
0.3736208276767652,-4.172939870666081
0.37764590956140776,-4.355006858559755
0.3876752351915074,-4.562511392614246
0.4140939791231064,-3.9991456033500827
0.4149034560736382,-3.9902954571333376
0.4187372192690155,-3.8171839466450987
0.42020652693190286,-3.6840254542254427
0.42053647921728654,-3.7084001640886264
0.4238926813892574,-3.497993043404994
0.42969339923257976,-3.1562610702687826
0.4313060808972695,-3.049012483122833
0.43136435547857666,-3.0356109614379334
0.44540113732066855,-2.0797389372417383
0.45076805280468335,-1.7168211162483278
0.4527591860505762,-1.5553659274945144
0.4567369193273292,-1.238415490621063
0.4812545636716683,0.26008609948758776
0.4858523573609239,0.47298027998120706
0.4926587669048317,0.7832498332246086
0.49564329757158454,0.8815479234015605
0.4960734210178095,0.9618985244543405
0.49793267560092547,1.0101689279765933
0.4998417996760467,1.052490795726302
0.5054292911625247,1.2494797253982186
0.5086560779978804,1.3559422267923404
0.5152173939681193,1.5071652824334103
0.5171254748310146,1.5874918538659917
0.5244071933754162,1.7137688794832915
0.5256310810532718,1.7493589456110847
0.5295197415156156,1.8094299355610104
0.5487203294406124,1.9621910106762175
0.5488771515104816,1.9808689300948472
0.5502827744748942,1.97501805554077
0.5577085440839227,1.979469242085622
0.5663127843592992,1.9520642530180738
0.5710360194941329,1.8723628423522367
0.5725597364143509,1.8750233827870229
0.5739018456094707,1.8706287606968444
0.5795423030890592,1.7645043771622595
0.5940676498633843,1.4064229873163625
0.5982178866030607,1.2881354084332601
0.6001419146998792,1.1889359708649738
0.6015599684705331,1.1685674396253747
0.6022452028379819,1.1308428790612177
0.603446563728276,1.1186649829893696
0.6052939379242939,0.9863798101700797
0.609857050980481,0.7901649522200366
0.6152628344630626,0.556238767810825
0.6180046682353262,0.43804090016433583
0.6345003478822964,-0.5091634778045852
0.6409001983503035,-0.8573760791794189
0.6427944995300976,-0.9731824951849255
0.6497343219761653,-1.3737342066796412
0.6503835804255589,-1.4667079586574026
0.6518054636345738,-1.468034527231511
0.6759789092268842,-2.744462944657671
0.6876686198710606,-3.0951421830901835
0.6879782323044754,-3.0788687707691698
0.6885834246109241,-3.0649315466509632
0.6895396393244422,-3.0989083700085676
0.7015298017801896,-3.1624617018085783
0.70196408232668,-3.1695628397158644
0.7043993982267818,-3.143612545149911
0.7175013193913626,-2.902510685437247
0.7237082619636221,-2.7099681608038337
0.7238626499144964,-2.7004428704625334
0.7267612498146203,-2.5506247181715045
0.7318101259800485,-2.3544343681979316
0.7494864862842885,-1.4310298322004797
0.7591715742873868,-0.8285345002313856
0.7616651670511301,-0.7324874960769339
0.7644289195746028,-0.5748722074789632
0.7645893009750071,-0.5603665523953493
0.7704690220539607,-0.2480005842685637
0.7710443687405064,-0.2882102875419419
0.7844312741788722,0.3017948840644523
0.7856173270415052,0.3158118924169411
0.7858856508424843,0.30912613596555505
0.7880474226327658,0.44949287696211027
0.7892864681975897,0.4690730730912447
0.7982927583673631,0.6277434057610313
0.8038800908163144,0.6893064647519936
0.8076506356842614,0.6329767583696722
0.8229789674745334,0.46620988887872317
0.833308343595716,0.16091994161565584
0.8449846515632791,-0.3576000055954256
0.8513739386303776,-0.6149740484125213
0.8529250904461261,-0.6277360445725441
0.8545781765350311,-0.7854541171622866
0.8574303727926029,-0.9130295367897381
0.8621444836548404,-1.1400399774691223
0.862459062630486,-1.1529555277746972
0.8886214127335181,-2.1628490813748953
0.9040693421854353,-2.4224192529311472
0.9195226438569026,-2.4980222022221477
0.9304489538818643,-2.4212197657052976
0.9353382350458785,-2.3563379386260768
0.9506036206031201,-2.0718562511768193
0.9707232703350934,-1.5752750226364256
0.9734624993817649,-1.5308204717936615
0.9744944880627129,-1.516689244701455
0.9844508546215587,-1.2304498365753551
0.9955188294632982,-0.9359290019394902
0.9988499710287204,-0.8471227054618435
1.0012131700345748,-0.7977798327057505
1.002819834603713,-0.7209755178597661
1.010006591424121,-0.6112272983363007
1.0141385961267053,-0.4510164054119259
1.0166016080639926,-0.4040995915323875
1.0217464709901085,-0.23757465912204226
1.0337986774756018,0.08882781336842151
1.0363563462193417,0.23244269007820367
1.043375557718317,0.4283359094394621
1.0499615822261745,0.6944897409361634
1.0530199379997152,0.7626910984668768
1.0560427847980405,0.886375088757017
1.0620479703166001,1.0907512965949835
1.065925243355819,1.2148320957105703
1.0799116642903641,1.727548081341845
1.0912417209803342,2.0352933632765433
1.0993160418824308,2.273863071273913
1.1240574853054754,2.345020407869212
1.1312996224539447,2.330746257885291
1.1371730743216437,2.2167849023322495
1.1519133881534085,1.8254859201931006
1.1528566206662658,1.8191416533064162
1.1617770844023116,1.564319839237491
1.1678070060179655,1.3913922617394927
1.1800235438118598,1.0055266032354715
1.1845216802554681,0.9358507465683559
1.1948723586725052,0.7339376783904321
1.2045920945785156,0.6965958849497438
1.2121229379364173,0.7395459246997295
1.2124437051065176,0.7169411071229825
1.242110245939286,1.6731365646758678
1.2423535875152947,1.6306763531700683
1.2435534235537142,1.7138271971143286
1.2490447175728212,1.988130360936256
1.2497643557947606,1.9689581698615513
1.2509810752680757,2.110687988493266
1.2538310274008957,2.2303468264716004
1.254648285114925,2.246624390865494
1.2556735528310412,2.322432102811967
1.2584425157316455,2.4693441157214018
1.2633602232788128,2.698250016677207
1.2644646009074165,2.7956339896827873
1.2743755270126726,3.2190777904253194
1.293555285805697,3.8304537070479894
1.2950533567815885,3.8432889469407434
1.2951410511807637,3.8563807305874462
1.2966265063608962,3.866154700824146
1.3001932708861554,3.8677929612578215
1.3020673234949998,3.9252360522615537
1.3024570711005161,3.852154507868092
1.3047756763435077,3.8703387102219273
1.3190953180375322,3.63974075614017
1.3242212409801732,3.424062097414721
1.3312838531367923,3.1602175065088867
1.339368730559535,2.7465600511347543
1.3418078549763859,2.5591739346766054
1.3446018414147893,2.4140388843487455
1.3497619896755646,2.12950039774621
1.3547829475078679,1.8229595763745772
1.3579867276487985,1.609495337567527
1.3709889233570545,0.8878000710774452
1.3745940974026212,0.7565624848274841
