n_harmonics,base_freq,magnitudes,instruments
9,4.09711128277268,"[ 1.30662688 -1.10854848  1.92778243  1.4303384  -0.72229093  0.01255503
  1.3513355  -0.28117533  1.48366369]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.5101151334390255,0.9481609779423958
-1.4955308375617806,2.2291693135733355
-1.4893085780558928,2.662075736635119
-1.4849431319046462,2.9006858436866807
-1.4832606332675686,2.9819793629071984
-1.4763884481788783,3.2231217963416445
-1.4717119162336036,3.3195791729856765
-1.471651377939117,3.3011127447369075
-1.4694712766290337,3.3237973657463558
-1.4635074195202082,3.2718754935622623
-1.4493778045388253,2.667350767826748
-1.4478904402614203,2.5710770949627837
-1.4351684269155716,1.5079106452134718
-1.430580515704897,1.0289452515581075
-1.4297721199726816,0.9403553608267841
-1.4222190851166083,0.11599902467425449
-1.4172089290869663,-0.456320359985632
-1.4171234237604218,-0.46893248431202017
-1.4156438579113846,-0.6378167489138943
-1.4115611700192836,-1.0946602674045798
-1.4096476000350455,-1.307179780855142
-1.4001378521906236,-2.3197890203907865
-1.40005411071809,-2.335564268270364
-1.3983711674461754,-2.5067203021579876
-1.3965903143956748,-2.668436014200955
-1.396493986672534,-2.6662825580605145
-1.3885417339580237,-3.3528635555590336
-1.3882382228133834,-3.375782935409612
-1.3875358272642178,-3.4296983188282812
-1.3790634359091982,-3.962644250097924
-1.372280657946811,-4.250833491676578
-1.3651332500033975,-4.396464752538964
-1.3551700498936017,-4.385717456942351
-1.3480818209530783,-4.226954652419072
-1.332324136087328,-3.5367278879499358
-1.3228432018274383,-3.022689871928112
-1.3201410818531885,-2.8634184107525007
-1.2916181903073694,-1.5686994223284867
-1.2846216178775878,-1.4483078086553154
-1.2758245946972115,-1.4194900999569269
-1.2740084907242732,-1.4223495864350726
-1.2735369349354577,-1.4320623822485958
-1.2468132036569977,-2.170892896950756
-1.2389602667384998,-2.521918177170434
-1.2376216037515646,-2.5767989301654266
-1.2358559100780517,-2.647241961676258
-1.2288573931289406,-2.940285740204182
-1.2228834260465715,-3.1623526415924927
-1.2111200244663303,-3.455427936536556
-1.210469342285407,-3.4637816359552094
-1.204779585983971,-3.5155962724119982
-1.2031821982991713,-3.53018106509943
-1.2003622485935048,-3.522732780910379
-1.1888750209551997,-3.3122985715512474
-1.1826813313660343,-3.0717439626925
-1.1807544169628583,-2.9775670158913163
-1.1789708979125129,-2.9019386426414147
-1.1764102895628095,-2.7654676549717805
-1.1730419251462294,-2.560250016166696
-1.1631429607759858,-1.8519678520149896
-1.1627989153640794,-1.8208138687428572
-1.160919634394491,-1.6713083728646292
-1.1579698682467305,-1.4194012804622815
-1.1540902757620486,-1.068228848828416
-1.1536404894990677,-1.0226999519641908
-1.150618696423019,-0.7545422754563523
-1.1471321257893337,-0.41895323022657877
-1.138447900887569,0.41885937282345037
-1.1384294997756754,0.4278127553432754
-1.1290142188073424,1.3249514862827447
-1.1278402641653142,1.4445394758732824
-1.125680917416246,1.6345405704309706
-1.12545655499727,1.6628548977383117
-1.1222039696463766,1.9516870459869773
-1.1196662444366314,2.1857560031153542
-1.1132269854965247,2.7109201894447064
-1.1096612284780414,2.991567535802068
-1.1057133994868702,3.266529040120379
-1.096996942081095,3.82079589679007
-1.092145949676091,4.063731062847271
-1.0859957964556037,4.323973137721663
-1.0815590147471046,4.460640697061766
-1.077508311055264,4.567370813166033
-1.072828624565878,4.644994328568014
-1.0726593100474637,4.6425789612388435
-1.065572289291518,4.704884959537093
-1.0607260266430059,4.70414783866084
-1.054473443055567,4.649345711988332
-1.0543782761612193,4.636781047858704
-1.05375967493408,4.626506335412495
-1.0261774696606953,3.823411856023219
-0.9975923791094208,2.4834848749455367
-0.9920456732393284,2.1985540902271956
-0.9905451072259348,2.124077453276882
-0.9852371224405543,1.8148720703220755
-0.9727153840920728,1.1628177976081058
-0.9545530032521974,0.271936104779009
-0.9318675889250612,-0.5520616439082271
-0.9248460992039202,-0.6958408329264456
-0.9228491745346794,-0.7484470029937299
-0.9190766821127614,-0.7861283054372353
-0.9185715955391709,-0.787391471378545
-0.9119851161260422,-0.8293976064727854
-0.8952509833038036,-0.6100352259211044
-0.8929735916623587,-0.5517286471735342
-0.8860480952276029,-0.3170901084840661
-0.8663219490948109,0.6089746244720422
-0.8614022540142399,0.88924273125635
-0.8573462039053421,1.1315375931872302
-0.8558294622476952,1.2146271667096569
-0.8552575103557372,1.2578820543803146
-0.8510970544285388,1.5085590098257637
-0.8102016199067754,3.1510842364850586
-0.8090573983207339,3.153251350910291
-0.8030490043558633,3.1629036999781177
-0.8028037388737848,3.17013485573785
-0.7988787698156425,3.1406034142068933
-0.7866990488305787,2.8605325474345777
-0.7865043499351172,2.835135350465607
-0.7845197373536852,2.768664135051043
-0.7811161028883289,2.619066128036108
-0.7788837442668095,2.5234845551014966
-0.7750193876494658,2.326732567375186
-0.7747972483543499,2.307654808741763
-0.7689379292034895,1.9835634289723643
-0.7684416072965421,1.9574438920664772
-0.7676529308379707,1.8856521250866654
-0.7653021054974865,1.7358097695853343
-0.7616811977320275,1.5033919208828541
-0.750320615886817,0.712536797526043
-0.7422930098003375,0.14682674381937444
-0.7394114390450319,-0.05373964543993269
-0.7157663206027491,-1.3543152044253957
-0.7135090168248781,-1.4356759192394168
-0.709877683111583,-1.5378698395772925
-0.7064497384815542,-1.6331325830137882
-0.7063039595948224,-1.635600556529271
-0.6957025815247881,-1.7820546833055906
-0.6888929657321237,-1.762736844835545
-0.6740288722281598,-1.5086556864711695
-0.6673388220192455,-1.304650415184157
-0.6634315249707394,-1.1796511359796342
-0.6634180098054934,-1.1693188184472243
-0.6608048815622727,-1.0658855926697157
-0.6475454076666383,-0.5531830265421422
-0.6463932180038272,-0.4993709049768895
-0.6436003729698205,-0.3938652028315609
-0.6140020473168519,0.5804981962352839
-0.6077922252674934,0.6993828257451953
-0.6071686341140499,0.7140861882366363
-0.6018523433461564,0.7911985969243647
-0.5969450039853905,0.8495723708109194
-0.5894378553065449,0.9041146198479854
-0.5884203890478688,0.9057735813537477
-0.5863323556671549,0.9094331341932944
-0.5790096331772911,0.9284067054137084
-0.5746757509839053,0.9289235195924754
-0.5642847030813565,0.9077813550788579
-0.5526409244149746,0.9103631269093484
-0.552185265637668,0.9088027295606448
-0.5458854002145799,0.9082075252273047
-0.5406365950282632,0.9279227736380902
-0.5354910918700515,0.9386817113028965
-0.5244710237933194,0.9795628588142088
-0.5243509754363727,0.9864841973699245
-0.5242178067185295,0.9891068628540394
-0.5169206218881222,1.0110656162691989
-0.5164106023084072,1.0267275863560457
-0.5161325195870496,1.0167116982197115
-0.5141746939102125,1.0218516245464986
-0.5128910433016243,1.0305671397462612
-0.5016094662676518,1.0296818487814543
-0.4910558790845938,0.9688316704381713
-0.48344917873612214,0.8622183908985946
-0.48055681650414117,0.8281268378981708
-0.4656884523442284,0.41757559469479555
-0.4650709512705511,0.4183709516300287
-0.46129834840215533,0.2734091942192178
-0.454761901022783,0.013920318723004282
-0.4517279449478506,-0.11852414841799351
-0.4464963082799258,-0.34878282535998845
-0.44601738481422526,-0.38254801492020324
-0.44089985555202205,-0.6239747196492089
-0.4354073313930522,-0.9006950840309575
-0.4348207581549106,-0.9262049972885263
-0.43111440321011774,-1.1003307013839394
-0.4305359890117284,-1.1186617194638733
-0.42942857209657204,-1.1724234073490818
-0.4282127296465026,-1.2429175505198224
-0.4203454010446066,-1.5814473866120238
-0.41725954386943087,-1.7006827399382773
-0.4120029692765055,-1.9010943031599634
-0.40953311462029784,-1.9765116955657642
-0.40523967966281615,-2.088508407689749
-0.3985742460849262,-2.1988938769573556
-0.3923323326983561,-2.2346642022537324
-0.38853259645573424,-2.208795134999757
-0.37559391085410976,-1.9600997252310683
-0.3617496925082331,-1.3403483806671874
-0.3573705376220526,-1.0891320717939117
-0.35015325477771775,-0.6150031907653952
-0.3388090290929311,0.19909677655619973
-0.33187697655364445,0.6786967032726295
-0.3217003787449446,1.340300478269459
-0.3172753677496907,1.6039373009782407
-0.3146938715584304,1.7233029425549475
-0.31224172290255137,1.8471404200394599
-0.31069370358098425,1.9143618178468644
-0.30988938635105967,1.9435229160987995
-0.3098763583111519,1.9470590230413716
-0.3088745429414175,1.983251589448233
-0.306984039032387,2.048807485010115
-0.30386182342313095,2.1521021369205884
-0.29710634558544946,2.3032280425356606
-0.29476231405002906,2.3127443107319183
-0.29302435959453543,2.3233036809379284
-0.28682575983847425,2.2869566234633005
-0.27098261801780144,1.8248388671596025
-0.25735800044404566,1.047725505204898
-0.24251109707587126,0.028757925239770183
-0.23497583627390295,-0.5100703055460616
-0.2347916588820036,-0.532683419975927
-0.207666861658784,-1.8436333801094158
-0.1873306474256804,-1.8740248648758446
-0.18646399672142078,-1.8417269876668267
-0.17109634226045856,-1.304978440505979
-0.16650628342676388,-1.0886182250894014
-0.16270930203863365,-0.9012269606788996
-0.15886626276695726,-0.7029142910877513
-0.1580319918843358,-0.6613326332406663
-0.15427062280956205,-0.4658411844915314
-0.1475488786995216,-0.12492875558606867
-0.14149612944891876,0.15105214911280385
-0.13547099632165693,0.37367473905028054
-0.13039442925306988,0.5211779031975955
-0.12989299793064824,0.527976543937653
-0.12935501560379237,0.5524680091922037
-0.12369035333040124,0.6550185764694594
-0.11922739862621068,0.6859677953396551
-0.11817990896259323,0.688662172566613
-0.11742059031499208,0.6873465295089
-0.10448220361963934,0.4980618282626312
-0.10144703932217425,0.403664522716827
-0.09920402250863347,0.3235137934963497
-0.09207875385262243,-0.004494780275800878
-0.0775944779656883,-0.8359788986591242
-0.07578118584410998,-0.9450695810570103
-0.07417057238865254,-1.063388309614527
-0.050046108429589786,-2.41239784900509
-0.04694873550606493,-2.516581159007017
-0.03265402123220795,-2.7344639004688807
-0.026360707119559734,-2.6721751943626617
-0.026185831998751574,-2.6701928372485932
-0.018834746226787047,-2.4367135301018266
-0.014278152799190202,-2.2368462640523163
-0.014157785411817336,-2.2231576700421125
-0.012014700694886749,-2.1075530225636276
-0.01137961713741431,-2.0747404452458116
-0.005506990163777203,-1.688194041333298
0.0006857181044850336,-1.197174342300361
0.0008730984389830887,-1.18871310736216
0.0036373112899861226,-0.9472907066239312
0.004464856990717969,-0.8697824486440751
0.006149819557864866,-0.7195964218756506
0.013937526973236913,0.023046136251695538
0.027423805981687366,1.327340075032931
0.03195688305099731,1.7441346118466656
0.03254463702371346,1.7877536466348416
0.0397229854143748,2.3524275116972113
0.05620229294041312,3.203687188547893
0.05691226458068499,3.2199377933057423
0.07492595064151875,3.136847850979639
0.08254893842784972,2.7542548373455107
0.08578939853663048,2.5662802990710194
0.08908890331324848,2.3150259635133197
0.08947573132455355,2.2993775468988966
0.0917982616854065,2.106421557058558
0.09675868225746198,1.6584326198625239
0.09730850938312585,1.6050942842449363
0.10972438985304755,0.2981736282964711
0.10975714809833814,0.2989656522952677
0.11511476447366631,-0.31248961218993876
0.11576443180224016,-0.3764821849399124
0.1266750502791565,-1.6144907081519282
0.1301457558465442,-1.9701709102762615
0.1422482164186647,-3.1404959687391196
0.16020519821749435,-4.220006785225927
0.17471132061868744,-4.424923991312616
0.1750381612197245,-4.415556571054227
0.18083507324011538,-4.35279773571049
0.1894196567937554,-4.095655102627512
0.18963776492304607,-4.082327672580763
0.19479390738839264,-3.877178776973567
0.20751993220607456,-3.2067229152436365
0.21085130138789054,-3.018386152618997
0.22117359498711142,-2.434324154970635
0.2348570126792433,-1.7959061072384535
0.24902980140323194,-1.4486676373460774
0.24996438943106414,-1.4296502111957894
0.25384993389540966,-1.4064715264193342
0.25567235574037905,-1.4016222021473386
0.2928649424230052,-2.452972519644681
0.29513036952956995,-2.543607716243005
0.29828238140702856,-2.6757045339141357
0.2984796991478973,-2.690847769909702
0.3064612310349597,-3.0266743431058827
0.3111264419370299,-3.1811467761334034
0.3119300527890916,-3.215531676660901
0.3131542357337871,-3.2495114941832473
0.3158004601018547,-3.321204982085229
0.31893535272168494,-3.387929804109238
0.34133479882770335,-3.4121406486571675
0.34392735259736096,-3.332993063566175
0.3474106508905952,-3.2231086668133435
0.3490156846377772,-3.1674937207009495
0.3497366093788088,-3.1229494360382826
0.35296698377446756,-2.9831804781016595
0.3536130147658221,-2.9531241630193534
0.3546967407047221,-2.8891975224423128
0.3575922179705495,-2.7415837697618506
0.35952975019009914,-2.629538405257098
0.359696426810157,-2.601480828359181
0.3637689023461399,-2.3437929468600838
0.36509449516963244,-2.2394653795214383
0.3660664746486315,-2.180032472798184
0.37610854944742034,-1.364145694998698
0.39205815960593515,0.12273597440900277
0.39207205460774386,0.12259054073256882
0.3963057862380541,0.5281878721024575
0.3993760803425932,0.8280074451330084
0.40133322539278726,1.0259314386879201
0.43285021724012207,3.603313127166693
0.4400183656134682,3.993681450900393
0.4566034558112939,4.56123438210096
0.45815616809698145,4.603475229911145
0.4582068991256847,4.60849354590197
0.4587876704381797,4.620038487561609
0.45983652432753974,4.646712361025405
0.46753843596638056,4.69066827029078
0.4742501584764929,4.67912123942657
0.4796315092501331,4.636760727903856
0.4867241582800341,4.493023624837178
0.5134296365040996,3.5857223381800414
0.5175536817232835,3.386079444817478
0.5228600352232631,3.1450134071923346
0.5295337055233893,2.8052241606853703
0.5303930440093807,2.7706257389204216
0.537953199481815,2.379617625034514
0.5422300671931088,2.1435828334006413
0.5449609808722511,2.0005609877234285
0.5559052632391541,1.4366439292814555
0.5581613965121734,1.3007215720114675
0.5637696469895555,1.0097059397738721
0.5660411151171436,0.8981881159050854
0.5690000934072001,0.7450754491413935
0.569371065231314,0.7381858762688486
0.5774025788858252,0.34313171542940474
0.595065920298012,-0.35650342594889484
0.6065465136065438,-0.6690663888823617
0.6120855202538817,-0.7505153497195866
0.6146638168756429,-0.7834238762756282
0.6186475950107582,-0.8072032365283787
0.6199220924896247,-0.8166047085113027
0.6452445596110259,-0.40860295211622816
0.6477760068668643,-0.3156475697932478
0.6499144791549267,-0.2297283929151425
0.6561451242319141,0.03889024976454334
0.65729206966193,0.09059181294807085
0.6600634124851701,0.23351776228226825
0.6607292229843731,0.2573064642016623
0.6622677246897348,0.3406076321016045
0.6716764081209172,0.8710055297125269
0.6728247022334712,0.9314661615391773
0.6833108162391617,1.5503061265354234
0.6918173470491449,2.0209428912721097
0.7072353552610675,2.7613020085743867
0.7114539359078718,2.895701494305345
0.7122815920830492,2.926505323498443
0.7136396360598329,2.9616381983492976
0.7306675255502069,3.170745556759816
0.74863969976695,2.7930845591545697
0.7528683605866417,2.6113899494248205
0.7627858309882121,2.0873066865936942
0.7702037813536862,1.6163678871620293
0.7710522859484579,1.5753927927191187
0.7750851140469264,1.2916167467345316
0.7770426652350171,1.1557448931617094
0.790704331708612,0.1916159540844039
0.8076858844492509,-0.8686383569212135
0.8107742217258771,-1.0348989783501301
0.8132479090657432,-1.1598253235007514
0.8132679740099538,-1.155074247362219
0.8161240440942503,-1.2764907851270986
0.8291833976320429,-1.677153692214199
0.8328757557315987,-1.7355853888877937
0.8343566506724187,-1.7497548937229617
0.8359831251302667,-1.7793665771438927
0.8412166923641102,-1.7941659884617545
0.8416625156660178,-1.7727014195586877
0.8429659863880863,-1.783860659985679
0.8448814729215997,-1.7731315417790396
0.850042385995188,-1.7081793704903223
0.8513681420626318,-1.6929447179251065
0.8542718622268621,-1.6250090338817949
0.858227326467202,-1.5459717904789512
0.875992806912198,-0.948163972015575
0.8866266571852446,-0.524158224207573
0.8961978700523678,-0.13845528013950797
0.9027379348377775,0.0987716243652011
0.9048011654129997,0.16438037952239815
0.9050415739755797,0.18111293822288452
0.9081531032680954,0.2847619296489843
0.9094567505226663,0.3170066119565036
0.9097960289169547,0.3200614476567806
0.9273467002568649,0.7170891001055846
0.9298900733626789,0.7756929197895784
0.9313007806750804,0.7870402600237987
0.9444885254647093,0.8966324242914193
0.9452275372381522,0.909479382283707
0.9457253762021147,0.906359850951219
0.9500158613447303,0.9271176071282273
0.9663813098301075,0.9232036493840917
0.9686913870605967,0.9212092707045895
0.9789091040110098,0.9137366523563553
0.988682575376505,0.9177450420288298
0.9918775593837075,0.9232630421323843
0.9951106470133366,0.9281221597200825
0.9954758648799524,0.9202715851643424
1.003827006427204,0.9548280897119897
1.0109555723737245,0.9872737230721658
1.0123629950430066,0.9996893120421456
1.0177155345684241,1.0140862007523512
1.0207991554051086,1.0263462303017714
1.0221519796294523,1.0276185973568752
1.0231822138155868,1.0329405978323138
1.0291039139272868,1.041606274014937
1.030508056226159,1.0320440106064206
1.0402222667814272,0.9905392419001446
1.0449891947567735,0.9432862004275709
1.0884073842019664,-0.4236562841703536
1.0925793506468278,-0.6252631445860881
1.094535831532201,-0.7101724593818738
1.1029758358800787,-1.116311467493491
1.1127014217029103,-1.562088181331618
1.1140375498574695,-1.6189869162617976
1.1144391263496631,-1.632979940662765
1.1177989558823942,-1.7712294590860913
1.1201664709241292,-1.8504440442758119
1.1223370501204322,-1.916015148291012
1.131190532866822,-2.1378023327551743
1.160925543136245,-1.8476171726314985
1.1642979711243413,-1.7176519470195653
1.1655124506161894,-1.6548982126640024
1.175654957772239,-1.115392970988293
1.1778728009501656,-0.9656386119088852
1.1810660056312923,-0.7687636500813806
1.1830366779587589,-0.6266786340145765
1.1996307583813088,0.5501984250892317
1.2042457311889585,0.8584815656202321
1.2085958290510597,1.1588124705154175
1.2133736927621248,1.4273393360115558
1.2172364881020474,1.6477100727144476
1.226515926483641,2.053891415061999
1.2339818268984502,2.2526011230749083
1.2468472511716042,2.2818877935483783
1.262890107323134,1.8084692257640964
1.2670100972941665,1.5961080009358986
1.271631824497323,1.325241126280569
1.2756666743930278,1.07573159790253
1.2874103698479713,0.2640020017485313
1.2925684759823817,-0.10524120286172946
1.2965973760640006,-0.3807083093506634
1.3111320168467957,-1.262317567639779
1.312438405392136,-1.3352528534130708
1.317849040773722,-1.5776828698854277
1.3286350606665707,-1.894027939161627
1.3433414044462948,-1.9144660782069607
1.3441866972603531,-1.90268897088474
1.3601288872062822,-1.410467273545277
1.3621199126611812,-1.324877578279463
1.3647291879254109,-1.2078869200125106
1.365141181891465,-1.1825478382803105
1.3697569733996078,-0.9548507575857157
1.376071074808836,-0.6277622089388327
1.3868802933257642,-0.07156467046338999
1.3914871095554444,0.1334058679714727
1.3927834471559715,0.1706674483052034
1.400710528677524,0.4629647406533766
1.4064622089878505,0.6054549593814996
