n_harmonics,base_freq,magnitudes,instruments
8,3.081722858954642,"[-2.17879729e-01 -3.55761900e-01 -7.41547643e-05 -1.12203577e-01
 -9.88348544e-04 -7.62109689e-02 -6.36238750e-01 -5.51963049e-01]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.5272511513262863,0.31494722811289394
-2.524370064667627,0.2420954772754548
-2.5207853238190023,0.035395336998161324
-2.520390578866577,0.04850507335740588
-2.5203271349633485,0.043271825148039275
-2.5200392151852067,0.022495075166125655
-2.5182353794196928,-0.03404454567950166
-2.505049398802077,-0.641547172557978
-2.5042146776794185,-0.6662064408132652
-2.4996306668648742,-0.9285796368718934
-2.49842897059792,-0.920077257679443
-2.4935217267250254,-1.1536237009474462
-2.4872514005666115,-1.5271949182859763
-2.481288514764815,-1.7874537646774715
-2.4649219276332195,-2.653066621350255
-2.4576951957933,-2.942305511544176
-2.4566153302361684,-2.9626180528748174
-2.456509526983072,-3.0240764275543444
-2.4542355459204366,-3.0629062080396703
-2.453382203575229,-3.124068696340242
-2.45307007891888,-3.0999816701076988
-2.443144565625969,-3.499637368866868
-2.4349865474389016,-3.8261069722119325
-2.4270322463197678,-4.114011870386039
-2.421986467175154,-4.262758729078877
-2.411074833883778,-4.48645465652831
-2.39611574150184,-4.764465949210036
-2.3889051837813913,-4.842249340917432
-2.3880387150482814,-4.77942927040885
-2.3867953010716434,-4.821337983335039
-2.381924514809491,-4.829431082667571
-2.3812816292334875,-4.844086412343068
-2.3745437703404564,-4.875744660451421
-2.3701923749057268,-4.937242186091101
-2.3584246091807612,-4.822082066863873
-2.3550834441196216,-4.815600704133536
-2.3546567305360817,-4.796698221341125
-2.3525044179580856,-4.826045158796052
-2.352008874277967,-4.843165977958867
-2.3500475436684143,-4.756609200830225
-2.345005062502087,-4.782928051726067
-2.3449221170325623,-4.690640738072177
-2.337424398737876,-4.585716619174031
-2.3281437953379163,-4.503858335016265
-2.3194162008747155,-4.3172816807471595
-2.315631096618599,-4.194334550516863
-2.313991283037831,-4.192731687112616
-2.305987344561145,-4.009651668057316
-2.304515375762438,-3.98029238350453
-2.3036707317860152,-3.957361737749586
-2.2949327231014145,-3.7134592524200913
-2.294772785076277,-3.646946668586739
-2.2880855828929674,-3.5020972217145165
-2.2504929741413653,-2.0511865378311667
-2.2475705302300515,-1.906960311206294
-2.2445729239645136,-1.8270331161576863
-2.2407725448186686,-1.7004099452775756
-2.228703384685724,-1.1036178207749436
-2.2131040617299518,-0.3286915974834849
-2.211459283704544,-0.23117937002783615
-2.208571403445584,-0.06903006378837483
-2.2060980411749513,-0.004774130098695206
-2.1930151320207254,0.6516741192085916
-2.192573325292742,0.6620248625047545
-2.1871240001879912,0.9239370674566829
-2.1851655734789213,1.0043933984793934
-2.183665961432486,1.1074976069232612
-2.1702165591129616,1.6963930626690835
-2.16508107055186,1.8457920457577142
-2.1530886317426225,2.306947740575213
-2.1516753513528037,2.2988770781021173
-2.147568436401426,2.43977980105504
-2.1403413696531546,2.6117432237578098
-2.135707718696049,2.691009507108973
-2.1306178181820496,2.7991083846807765
-2.1284191206603733,2.8501571044330793
-2.1177347250658247,2.8942712611543224
-2.1020340592634534,2.743006631999954
-2.095970460506588,2.591150852642064
-2.0919359993016906,2.563637825738896
-2.0824808339473497,2.272326051191053
-2.079060756790624,2.121720785607157
-2.0708925454098894,1.8867647709522049
-2.0662356978947205,1.6731052912044
-2.066199411989224,1.7111658288675273
-2.0661762777612163,1.6820212949523112
-2.063010599352813,1.504274961514337
-2.0544858486040645,1.1614060718135948
-2.0520830851840195,1.0407521429216509
-2.0407564007664103,0.5213554144988886
-2.0398675144739746,0.43145394498040807
-2.0391707585238352,0.44149655782665215
-2.023634811677523,-0.39855015902366175
-2.0210552667415604,-0.5040040544680684
-2.019679180223691,-0.5414777934647728
-2.0164209793102525,-0.6938306136180611
-2.014300053675176,-0.7098090756149494
-2.0108591000640175,-0.8689720728966227
-2.004650905795275,-1.0997521748262267
-2.004248641723427,-1.1320648563844373
-2.003953775898258,-1.1513037333531793
-1.9997544751046514,-1.2948109387398108
-1.9960673640314177,-1.3714645326923074
-1.9934879217982315,-1.4309056465389003
-1.992745365259364,-1.529142482913314
-1.9894004922681876,-1.5511364486842993
-1.977433025819649,-1.803612523011802
-1.965842173692072,-1.83792794102552
-1.9578162784209774,-1.849480019846438
-1.9556752425572759,-1.7638445999841241
-1.9547994144335212,-1.7916151179830007
-1.948274245740373,-1.7265871075632173
-1.9370521642913863,-1.4864034288517396
-1.9360958949552431,-1.4331189630462753
-1.9356739661225775,-1.500812806389968
-1.9295167652134495,-1.2682051062037545
-1.922561879516714,-1.0594267853970538
-1.9185274029665425,-0.886698486552972
-1.9029026580223671,-0.3219227929939045
-1.9013752891754425,-0.26576636829336586
-1.8922156230212495,0.09968609011186241
-1.85527993062465,1.1990700863291994
-1.8503824282658057,1.3168108211658278
-1.8402512481775168,1.3736948256300652
-1.8315551783442992,1.351712745846118
-1.8023353014431434,0.7926151399962886
-1.7994211888891556,0.6853716218941749
-1.7957804302678353,0.6239160666347877
-1.789505385940425,0.39200874149331155
-1.7887111099791548,0.376935054294364
-1.7822714012153877,0.10746775845851703
-1.7773290993137068,-0.12223983679377758
-1.7769768402061794,-0.18290163325038536
-1.7759666519615616,-0.15051651819601874
-1.772327914819847,-0.2838806723135364
-1.7579940879798315,-0.8759963146904203
-1.7324770623150403,-1.726925014487776
-1.7232948477953471,-1.9223994258506079
-1.7207573568871621,-1.9485588787773833
-1.708552078583418,-2.014161542140136
-1.698142707198998,-1.937648421598451
-1.6946257006472083,-1.8863481187395352
-1.694293257289821,-1.8592576214297403
-1.6913170591228732,-1.8139910527536025
-1.680182059054253,-1.5127183393788193
-1.679303891723489,-1.4303974821666006
-1.6593253946646782,-0.49688848088613236
-1.643912779223217,0.31944113070851976
-1.6427206244963724,0.44104746721147714
-1.6415137633796484,0.44817281365680683
-1.6395515102424314,0.6383765643564793
-1.632088279235998,1.1163855393494206
-1.619180049709518,1.9293442754720913
-1.6169092729580998,2.0772676125163896
-1.6159591802134303,2.0603039135901953
-1.6148903645241235,2.11607193664866
-1.613019749733744,2.2723748459014184
-1.6064827213519233,2.5410053753256796
-1.5986349153156911,2.961370784718118
-1.59580978037332,3.1617699821412306
-1.5829547848844225,3.546900391988822
-1.581385900324051,3.618393244492142
-1.5810845712373076,3.6327837991740815
-1.57749561298282,3.676846924330349
-1.5731637814154038,3.7805571619714446
-1.5565437806166218,3.878827233106394
-1.555612662616745,3.8611039801929774
-1.5533537625520657,3.8312708186236013
-1.5505776519808905,3.7886599871849804
-1.5482954355817127,3.7836996715282565
-1.542113034028647,3.6074230764042468
-1.5384789373697225,3.520063734375512
-1.5363754035822181,3.460300249570136
-1.5351042762206324,3.403989223994874
-1.52795483895419,3.1234945416457665
-1.5228478843184652,2.956465202182937
-1.5205136934441004,2.777086105180514
-1.5187199168980654,2.6891969297862297
-1.5180693105210425,2.7057259681585255
-1.5144832223192917,2.4595852011229775
-1.5122552932891427,2.317212721578015
-1.5038057018640685,1.8471416237389
-1.5005606892847116,1.690115273347685
-1.5002954137233029,1.640052436244171
-1.4865145782659859,0.799712223241929
-1.4759847952510747,0.21456387772205843
-1.4755792645671173,0.1381059075874735
-1.473700665098741,0.01490133863774138
-1.4706588341442737,-0.12204307826708191
-1.4690657756971577,-0.19676466809853246
-1.4667489473558235,-0.33678119408712665
-1.4656988656445162,-0.3053564297952721
-1.4580387583625,-0.7418151864333321
-1.4491215738286531,-1.1594349925738467
-1.4476645115997506,-1.2382945650488753
-1.4416812833692931,-1.4199928476836507
-1.4361301096626022,-1.6108253045556031
-1.4297686450102052,-1.6842378147206378
-1.4251827854476573,-1.7520824337783012
-1.4125207699224163,-1.8296830614057893
-1.405262577650651,-1.7012958542498826
-1.4020022514496295,-1.7059872533153009
-1.3946685185855483,-1.5509385693889748
-1.388825939043147,-1.3656899102059368
-1.378403248428375,-1.0225915010920115
-1.3700374571218406,-0.7244728370129337
-1.3618058079952973,-0.3496053536149406
-1.3604804715847292,-0.2590875932628801
-1.3596671260911537,-0.2507960278975691
-1.3590045148250454,-0.1940098085602711
-1.3571830083055836,-0.1382981511549981
-1.3473432047801357,0.32105612231740827
-1.327388655895015,1.125597281921807
-1.3215980773466718,1.3389834643974317
-1.3181037064266536,1.4109017807488722
-1.3166771680823683,1.4421869005413674
-1.3114947573463023,1.5994356460266008
-1.3108185573044546,1.6272159076927823
-1.2947549320172222,1.94098992024468
-1.2798503610286942,1.9670712608038197
-1.2727891015217858,1.9021268879598363
-1.264944074118554,1.7697436345170428
-1.260456660769404,1.7174681332981134
-1.2573507871151475,1.5817412870220746
-1.2545459661747789,1.5088056580789881
-1.2442467239732207,1.1936341715545762
-1.2152433907113207,-0.010711876321737895
-1.1996145352495025,-0.6228222286602318
-1.1989896145104602,-0.6519135608390426
-1.188811676723683,-1.0142998851783676
-1.1864070501044235,-1.1002752799258564
-1.1788656582806585,-1.3433253332373438
-1.177793254794472,-1.346852883275886
-1.169104332101145,-1.551654603835096
-1.1673059114437252,-1.5667663298501115
-1.1649979025249066,-1.6422673684610822
-1.163805616601878,-1.66517731960615
-1.1617537243888936,-1.6836245201451008
-1.1595071452834325,-1.746385187048259
-1.1543055193312781,-1.7592712256455538
-1.1490069359166117,-1.800285255675121
-1.1444074390402543,-1.7675076626362176
-1.1325202681658548,-1.7238346654737855
-1.1289920052957043,-1.6540143336829023
-1.126644002350326,-1.6045795639817857
-1.1240568821747325,-1.5556520194192562
-1.1238726960908225,-1.605323316216237
-1.109176484385071,-1.2221065148576975
-1.1037959139623068,-1.1028166622968145
-1.103142115005917,-1.0620400717703236
-1.0984478810824758,-0.9210690702172435
-1.0891968737775024,-0.5738740634900077
-1.0760294772041357,-0.11068291183303867
-1.0615072885826937,0.41205735895541834
-1.0562347473152287,0.5991228951639532
-1.049794385960192,0.8212756258454227
-1.0490042761394156,0.9368821524690605
-1.0482620092942971,0.9612479038369108
-1.0420191238490935,1.053309207660847
-1.0392873940580452,1.1501228179723841
-1.035638930348261,1.2635889009232242
-1.032490279276666,1.3301848559201814
-1.0127938919958692,1.7601084376772262
-1.0103987441781814,1.7955203493935061
-1.007661238356201,1.7950689660765413
-1.0059619860313729,1.858693445759234
-0.9953038251215407,1.9777574205007764
-0.993587209874895,1.9805627489642665
-0.9872246144549082,2.025774765937348
-0.9666159138782664,2.012109537504759
-0.9637447655242095,2.0304689315782385
-0.9627811433909859,2.054579812187794
-0.9541531678365702,2.0023898615608133
-0.9485344736815033,1.993082646604135
-0.9483022168703386,1.9819572185188514
-0.9461766242230176,2.017877423247285
-0.9460507985660191,1.9601902189688518
-0.9408689456125652,1.9466613427951434
-0.9337808514792005,1.9723440202636313
-0.9288575542124526,1.9142518371162476
-0.919252286613816,1.8740415788328555
-0.9152130094244701,1.8347043080285212
-0.8986738599688553,1.860065558133285
-0.8949532126910582,1.8157015730103814
-0.8799145313388119,1.8551150511929895
-0.8676068212635721,1.8488500172697522
-0.8656970102429238,1.900289453781331
-0.8650815812910562,1.8596411132182087
-0.8639122552663343,1.8897440193855821
-0.8622885528092197,1.8659739679517209
-0.857448944873572,1.9052995874984195
-0.8547521784615784,1.8545218462114046
-0.8500913099085232,1.8901124973865564
-0.8430757645602127,1.8929457018500746
-0.8150008831350304,1.790939239537622
-0.8148044981177414,1.7965121977961083
-0.809914090642998,1.7400997242599863
-0.8065223924869329,1.6283961229774593
-0.8013608826296554,1.6174911338265288
-0.8009397622934866,1.561260554340987
-0.7965336658415647,1.5258828038060461
-0.7455129035042996,0.34592082858561474
-0.7358126140257868,0.12329824458703391
-0.7272992860245528,-0.10544231821314295
-0.7237075972983193,-0.14727133356066888
-0.7224411214845166,-0.25766531940799536
-0.7093014579480936,-0.48359406961172746
-0.7055920560377231,-0.6051686129124592
-0.6943784380856655,-0.7075919924138259
-0.6833898945137324,-0.8697665343875701
-0.6792390093553151,-0.8832570318747917
-0.6776941375187495,-0.8533224140190364
-0.6770229923912403,-0.8909736911087609
-0.6759943841027076,-0.8427537844434965
-0.6463552956068197,-0.6554584837207432
-0.6322286457398176,-0.34404729074365303
-0.6287955996570602,-0.30286019792660535
-0.62874720390049,-0.27899232181724626
-0.6222749715060178,-0.1599192969685716
-0.6139807785010079,0.12258936443632304
-0.6118890725057957,0.09736135944759243
-0.6110453927979331,0.21732696822944958
-0.6109153993832526,0.15323255769654837
-0.5925956243541233,0.6330036253254048
-0.5925665918462393,0.7167249086890307
-0.5918271707174787,0.7318220317374883
-0.5660841137604482,1.2240476197453065
-0.5437820365057311,1.4240460608058
-0.5419676262019211,1.4694293283634656
-0.5412592743528402,1.5193386550753007
-0.5241565382197475,1.317831981142293
-0.5175755387015295,1.2482505568744322
-0.5150329082567744,1.1722817453640042
-0.5138712279671429,1.1082059614191848
-0.5127786855697094,1.1234449558935156
-0.5072716464452074,0.9843927667744478
-0.5069152567742865,0.9454340853171966
-0.502144166139868,0.8258654986125874
-0.4942538084436583,0.4887878744397017
-0.4911501599057915,0.44999399372887994
-0.48710176200644106,0.2889407795254538
-0.4819513561001667,0.029219389875762995
-0.47334705561738843,-0.35144959011776533
-0.46754834868683837,-0.5746510586955736
-0.4636974429399898,-0.7276838403893043
-0.44402121160067143,-1.752190417599454
-0.44055937044148186,-1.8735019447474124
-0.43974379261906593,-1.9168100266668961
-0.42707905770332877,-2.573256668521785
-0.4255226071105893,-2.6900505521731533
-0.42293390116593876,-2.7292174306615973
-0.41239955309276244,-3.203074580247497
-0.3911167888282421,-3.9698479627569996
-0.37738527610316286,-4.402804001789211
-0.37707694438367056,-4.370091971022345
-0.37568304303869837,-4.406054051459385
-0.37042380224517046,-4.539534176434026
-0.36453352331848343,-4.641725034913683
-0.36400707803259724,-4.663218836558452
-0.3599169659645489,-4.723788486684195
-0.35844233394582314,-4.702009757366662
-0.35273590030834123,-4.808915105045518
-0.34345913166991204,-4.861943030911049
-0.3430855824624577,-4.814645683142395
-0.33733797177396196,-4.913267694164082
-0.33025395473051766,-4.824221145363506
-0.32892667740674497,-4.865693554964408
-0.32035335847199864,-4.836609391923005
-0.31989594400412624,-4.864371341869787
-0.31746864661539487,-4.883125146636423
-0.31720860485874436,-4.853064214767357
-0.3163415571935162,-4.814329740163643
-0.31609769562259427,-4.852947263022828
-0.29663466311638054,-4.645093714604921
-0.2819161593445081,-4.321339989327467
-0.2800902259898512,-4.328391309874273
-0.27284673382409874,-4.180465044890572
-0.2582161237105183,-3.8212750552325927
-0.24842741522845913,-3.4650575993132513
-0.23280885589012712,-2.934425917764488
-0.23274354585090817,-2.9482031642708995
-0.2246938323583425,-2.6419840778993953
-0.22083493242568375,-2.4910544351888797
-0.21978604434594207,-2.4559676339524845
-0.2059853405699541,-1.8680847870859674
-0.19826039486584124,-1.4244344897517565
-0.1947482196301138,-1.3732902563542677
-0.1871270227663313,-0.9929910163142014
-0.18358956329843945,-0.7644802096580827
-0.1767254979171109,-0.4826702906137863
-0.16708794462872056,0.03099362012990651
-0.1332148580080137,1.6036861225570864
-0.13153535622800216,1.680756834076004
-0.12024192326952221,2.1430619792651555
-0.11947321838050584,2.0862830419871212
-0.11277772580005507,2.3538533992416877
-0.09536651182198153,2.7049090824691118
-0.0941987723210902,2.761448489093776
-0.08948900590326492,2.83564394209872
-0.08192024241294504,2.8958580991229774
-0.079303267040165,2.8997049182940673
-0.06498106520094638,2.730110062569365
-0.05988551314642354,2.692129613692338
-0.05090318286310813,2.5329449184484636
-0.04729211911322473,2.364153932008555
-0.04258200315733651,2.235519906238462
-0.04127347125968761,2.18892611397646
-0.03727710791687944,2.0956239855344587
-0.03050963784925731,1.8268408181003273
-0.02909578727344808,1.7356361094360684
-0.018600800460313316,1.2446701188883764
-0.01663594784009348,1.1868433793924393
-0.014592278626859745,1.1321620320905004
-0.003914652393115059,0.5686920106979229
-0.003218626580197892,0.5236857048826065
0.011798865405700631,-0.14924287859321134
0.017155879580727174,-0.40666696295246185
0.018686404366883735,-0.5095310444861967
0.03732151881987633,-1.1515914400060798
0.03918755517014727,-1.275130793171098
0.03923654700939938,-1.3185022401938864
0.04822589179123593,-1.5617362147870075
0.05061316721891007,-1.6292636158205807
0.05504808051475241,-1.6762049837328261
0.06774501504386832,-1.848003642228644
0.07284998459529612,-1.8199350741931688
0.0836770905260269,-1.7737302164447877
0.09141971503147417,-1.7128312845594287
0.09233678729284911,-1.7538537201575592
0.09241733584241407,-1.6733425371795179
0.09868487635090606,-1.5827289870348449
0.10255557766759349,-1.4659347478747387
0.10514938510394156,-1.36126245491274
0.11821161703644778,-0.9888924202470205
0.12213427623007744,-0.8316482973943887
0.1253165112053125,-0.7500808954793151
0.13244796287031146,-0.44372253442261383
0.15464297501391844,0.35518858927817193
0.1573044468816951,0.4998598976735716
0.1628536679869539,0.6482193580529126
0.16321580865017982,0.6492484971791742
0.16388808021655699,0.721121988081356
0.17330223688256474,1.0203473015548665
0.18188206760186976,1.1729492568241502
0.19050954744685944,1.3308901698309712
0.19626737461466526,1.3619183616147026
0.20156698501316406,1.3821573566040324
0.20867100784397952,1.3594440688497966
0.2245432490716972,1.1191516832942452
0.23246159100636676,0.9637525404925797
0.2329815216664013,0.9686413119512989
0.23862571071933747,0.7574091384589219
0.24930131942059486,0.36147871042461854
0.2563359283964548,0.17989163541878134
0.25721351952540816,0.038676912544368336
0.25963299910818805,-0.06026198484271956
0.26705379495823767,-0.33508995898881905
0.2704605835626248,-0.4794433350762994
0.27111416367511687,-0.5154282071105089
0.27158984646038586,-0.5341226461046233
0.2730366003628708,-0.6156658492508083
0.2749559509361763,-0.6834873957522191
0.2878244804309489,-1.2014823322754669
0.2900456170565757,-1.2459552675436651
0.29426254853704137,-1.4286412457636721
0.30166166992199717,-1.624473532408118
0.3033149609295238,-1.6837430832726417
0.30406733646779616,-1.6855068554736823
0.3067298954293469,-1.7186350277892897
0.30843274053173264,-1.8199694916653513
0.30949039191505623,-1.8110396580823258
0.31569532795218924,-1.9002418276466086
0.317224256922219,-1.9159398206004807
0.32453989607933487,-1.9861360884072576
0.32907858757043496,-2.0209054802629907
0.3345358981384363,-1.999237713190539
0.3359341958406188,-1.9740943907083288
0.3385351445114013,-1.934470863922463
0.34138507288304387,-1.9169774175230285
0.34265721275234196,-1.9122951747751114
0.3532578792097638,-1.7014994469202498
0.35603210452348977,-1.5547177723613428
0.3619854024337936,-1.3406993446197202
0.37965618894009356,-0.5469147726313086
0.3903857166352367,0.07965839275047595
0.3956618181617024,0.3935302799970161
0.3956948123975943,0.4320784588019732
0.40509733635003453,0.983184116737255
0.4125275564405513,1.4581025521714441
0.41889805773371247,1.918036175863854
0.42395553409815667,2.1586225147042724
0.43601580487298275,2.765159783434217
0.4484609839784057,3.3091617007284935
0.45023679550890794,3.3867554961406627
0.4510350897852491,3.3742718335137445
0.4549051246407627,3.581418806759324
0.4583695148308369,3.609432752581011
0.46441288017271454,3.7206390223019783
0.4728771799041267,3.8203666505764518
0.4806667014543775,3.866911254219186
0.48527322610288337,3.8561742395484933
0.5055451222377476,3.3790076674299336
0.5128245422185982,3.0264058745842757
0.5189858604730047,2.727326555917809
0.5346521432220959,1.9235975547324546
0.537713893762302,1.6652260571015067
0.5526242863459085,0.8267411086415715
0.5550578122871546,0.6215311399782887
0.5583288768201911,0.46875813532854593
0.5644250179867734,0.10921284468267232
0.569028545596336,-0.14589386223823114
0.5706713437318092,-0.26697837402494745
0.5816516537927674,-0.8110483792789737
0.5863756985969335,-1.0405120427419419
0.5868741179613153,-1.0657892148722055
0.5878697503233616,-1.0682910710603355
0.5949198318208979,-1.3405615147353327
0.6097031439803868,-1.6408237207801073
0.6281836064646331,-1.795399744077361
0.6371817028142681,-1.6173959071290986
0.6475201543280873,-1.4138654769114027
0.6539694624003412,-1.2542429497090073
0.6594460437256262,-1.134057398702001
0.6645094810696461,-0.8555932043021492
0.6871358586611613,0.09567227344758523
0.6894641969867195,0.2071804347923976
0.6905846672818328,0.2571646326733187
0.697607017548509,0.6048268082239915
0.6989250180507174,0.6152426526261074
0.6996909330235441,0.6872482832421822
0.716333114248128,1.2881528868343814
0.743866132990811,1.9009921559124041
0.7453555597127561,1.9552533867673578
0.751487052879654,1.9816359263293775
0.753794336975675,2.0060168920593417
0.7545858708176825,1.9639102535320612
0.756823339403272,1.9453676761553802
0.7589381979171295,1.9661507127653637
0.7672394971887284,1.9137751175076785
0.778518472762503,1.6472234803734336
0.7805853104326284,1.6070234731006035
0.7941025394692574,1.2024420172573822
0.7953698390385409,1.1774135090905598
0.8008902887428535,0.9865026384664686
0.8015878328062405,0.9172446095449631
0.80706181059836,0.838693342114952
0.8089568989073133,0.6151353639358317
0.8105238853888608,0.5501252954899029
0.8114929545610794,0.5739632399481049
0.8157845691130512,0.3811918865705711
0.8162011139894298,0.35616476517284734
0.8179927498749668,0.30772638635389576
0.8188891882120748,0.22821644387359535
0.8371085817279109,-0.5066472129524047
0.8407473120810849,-0.6962331380208612
0.843738342016175,-0.8140024056659438
0.850307571100446,-1.0315748533666051
0.8528719400513305,-1.1335058248987109
0.8689411205161708,-1.519954926228667
0.871730734806925,-1.6046258388343158
0.8717464999839963,-1.5805042170857224
0.8892561897846671,-1.7273923271928722
0.8900593937692571,-1.8035091101547884
0.8950515169444158,-1.7763821749117552
0.8959720846280002,-1.7735667906981107
0.8970691398144623,-1.7634758728908368
0.9032202569525385,-1.736903948323732
0.9144414743110447,-1.5580675776145305
0.9202131737565011,-1.5442541358702313
0.9215520567566129,-1.4488417515957153
0.9286008136932518,-1.2751481216820597
0.9363311508056671,-1.0298410851097008
0.9379498735780318,-0.9468916369665605
0.9400000833045521,-0.9335225879170449
0.9429796088512443,-0.827759633735209
0.9430006827936772,-0.808760458236995
0.9467469332110019,-0.6448999955370507
0.9474787236993922,-0.6575744778850826
0.9540954431191602,-0.41410924217723843
0.9546748175424695,-0.37090830516447015
0.9591023903791971,-0.19688313292516074
0.9597750123734117,-0.22158927383607271
0.9597911826991075,-0.203676541301828
0.9645786524633868,-0.020345652614230197
0.966921684274543,0.04634719571806626
0.97322896977952,0.2917641769716763
0.9935488727576098,0.9646304993304013
1.0125084244970006,1.48628412126265
1.01277949716596,1.4916670599826933
1.0216685120479845,1.731638465940689
1.0361034248825423,1.8772345706636338
1.0445393242743108,1.9886417773993106
1.0484609259451547,2.0237901645874943
1.060602665423671,2.0666774682191305
1.063507477056782,2.0313518290579355
1.0641210264118888,2.0344963814055657
1.0930806344839574,1.9545111895848595
1.0954762130380367,1.948156820950982
1.0980445386797486,1.8864123082542954
1.1080942636362474,1.8969173877997694
1.1130485313379728,1.9346200445595125
1.1145064853018631,1.8353198560259867
1.1265673495719337,1.8279863931050582
1.1467356156586366,1.8248916612303958
1.1519474652645076,1.8383555253852204
1.1762311862419121,1.8542161642640378
1.188256556704414,1.8874879048121356
1.2116172019552245,1.8857673363501026
1.214688953677788,1.8123291731191495
1.224708250459142,1.732588550357384
1.2287488302924086,1.7070080699149692
1.2302988600470997,1.671751185890676
1.2325586378944653,1.6307781016669332
1.233228437131018,1.6913463012519063
1.2386603714050786,1.6184105787554226
1.2423840303579077,1.554431247948656
1.2429204006030634,1.5138207385600388
1.251131550711798,1.3767742089000379
1.257956831257098,1.278786686997182
1.2619652592395525,1.153953578759567
1.2736649236714035,0.8357550167806306
1.275567326221216,0.8051917343885437
1.292280173345702,0.4397219379524906
1.3052187860746205,0.12660563232149685
1.3056524116380768,0.08145359568450072
1.3178836824509599,-0.26195614305589043
1.3241311142028875,-0.38781877982227586
1.3292798537059634,-0.47237406098066664
1.3317904512873033,-0.5238528449116119
1.3525137844929844,-0.8850083607002213
1.3581101930388595,-0.802063935927213
1.3652987894373556,-0.8692550692921036
1.3688234163725346,-0.848087054559742
1.3705025064417526,-0.8753694452644598
1.370717194364235,-0.8840374008647991
1.3724746052365457,-0.8280177974184699
