n_harmonics,base_freq,magnitudes,instruments
9,3.0170822365739474,"[-0.96313604  0.27821008  0.14597549 -1.54372515  1.09020894  0.88359901
 -0.84818986 -0.33133901 -0.47799923]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.6811621323827195,2.037061107077385
-2.6684449282649982,2.2649784195444242
-2.6639988928815166,2.283796087748904
-2.6611784356496297,2.3099062369632675
-2.660575569777775,2.2684419665752253
-2.6505449444906333,2.201084607608845
-2.6486465939233828,2.1480531533336933
-2.645139550918435,2.165408910294344
-2.64452153600985,2.1199558715886258
-2.640045669390804,2.027717233154691
-2.6300380940663857,1.7253182556545128
-2.626054780961809,1.600774245316745
-2.615287927517887,1.0361242387355163
-2.613162459711914,0.974649134177356
-2.6127350475397453,0.8904543653438773
-2.608624226632274,0.7201425732785963
-2.6065991981127086,0.5813395461727869
-2.59574672903382,-0.18162383462631687
-2.5809858391032523,-1.1674223916610906
-2.5706294982713214,-1.8706308663111402
-2.5689717295334127,-2.0010133850151592
-2.5675733412880857,-2.0703310719644206
-2.565569243735858,-2.2310075065513435
-2.562911238271673,-2.391163632021504
-2.555878202122666,-2.873799674390509
-2.555849697336583,-2.894597314696597
-2.555211001611994,-2.9090961015328474
-2.54619227420518,-3.4232672397114516
-2.536223006310771,-3.9743163175567693
-2.5335222271394677,-4.038481787897995
-2.5224381857456413,-4.492227541535503
-2.4975691787007066,-4.79855079099087
-2.4915005713797953,-4.754032812000992
-2.4841380187852136,-4.688137926086662
-2.481401215486728,-4.656429056140849
-2.4789925667246755,-4.526391682663965
-2.4750763161668052,-4.482656845750008
-2.4701797658731564,-4.278417859095202
-2.463871568686981,-4.049700908175005
-2.4575380158689963,-3.836986193980453
-2.44916057127116,-3.4482352402529366
-2.444648819877524,-3.3059156640695817
-2.44207812610094,-3.104205340018554
-2.437787627659075,-2.8960491562598136
-2.432163181310983,-2.598771599534556
-2.430996555901027,-2.572147602134988
-2.4265948122850025,-2.4032001460244596
-2.4101126110772313,-1.4331440644112508
-2.3926735163258543,-0.5722234227401902
-2.385998460600689,-0.30413177467867925
-2.3854562507295016,-0.21223145299225782
-2.3810521446830997,-0.04783950930293076
-2.3770668305029394,0.1310690357681952
-2.370957378446015,0.3894225983030245
-2.3681021307389356,0.44710546131669776
-2.3646372101141013,0.6496590233082109
-2.35677721836373,0.8635838512269312
-2.355646001365003,0.9215345518301139
-2.347676939639114,1.1254873856315792
-2.3446277507151527,1.236631533554036
-2.338491682434362,1.3985478902163173
-2.335788726650579,1.4550785131580237
-2.334118890261092,1.5423174897642136
-2.322973199519036,1.7531181579320336
-2.311711069130494,1.906513739332885
-2.305029556313924,1.8722937399078725
-2.2964242628296683,1.973368313988083
-2.2931568573790035,2.012613469177265
-2.2910751544424004,1.9761550349681738
-2.275332717689368,1.9897296865081067
-2.2687547345776773,2.0070962926534355
-2.2658321478604866,1.945936990933796
-2.2573416311201777,1.895555360870195
-2.2569549735254135,1.9057696083117435
-2.2516015976612365,1.8203632774693428
-2.2328809490805197,1.6576594823223212
-2.2289701737853784,1.5460362244814312
-2.2281218763440505,1.5257848479973366
-2.225692225872291,1.5731776034339413
-2.217344574645226,1.43697779882322
-2.216986085447438,1.4326618963003506
-2.2133335836916315,1.2744923714783014
-2.210184575601928,1.264330694430776
-2.2088379267880542,1.293664488762461
-2.1841619101588448,0.8633500952803886
-2.183417259879309,0.9041801638027114
-2.183404478394516,0.8810157203903668
-2.1794817086535976,0.8678404375766032
-2.171257787816903,0.7461804948276252
-2.1565533979847364,0.6353030429617244
-2.1554190841348655,0.6834818797186589
-2.1516894700254325,0.6581005437629812
-2.146873837343204,0.6586895662464826
-2.1395474563826165,0.6202313026816115
-2.1379441863740114,0.625904292233088
-2.136397210574686,0.6873416860583045
-2.13327167633994,0.6685823048155253
-2.122365645252656,0.7771965082201467
-2.1206830754149375,0.8059060030183788
-2.1192900102397996,0.740642330968931
-2.119047640433831,0.7942003618990047
-2.1189531805570976,0.8366643919891448
-2.1146454254414877,0.8435327987593344
-2.1052391676659976,0.9353572433543585
-2.092530290199387,1.174210782215277
-2.0858116112011773,1.2763780633068655
-2.085223534822741,1.274403733456468
-2.0792844098492536,1.348771107295674
-2.0687124917493116,1.547517247287688
-2.054780747059138,1.7563375600912323
-2.0547704541455376,1.8028804071022109
-2.051048915990867,1.849352858238713
-2.037401599274243,1.928657999223889
-2.02880088663708,1.901516388037238
-2.0185441362902847,1.8834798567254734
-2.0043427578058255,1.6400141122804592
-1.9969125767948694,1.4489647077453858
-1.9967356556874212,1.3675840338300977
-1.99195317224012,1.2718893481841407
-1.9816626372505393,0.8865884347202438
-1.9784500636391429,0.7371267212345086
-1.9730603865817635,0.5717613535339051
-1.9689446482445958,0.4128034948159114
-1.968523105204486,0.3655305677580391
-1.9681389497150084,0.3602560947945566
-1.965361758185469,0.2544879173563734
-1.9621158688942917,0.14925604216682758
-1.9609173082803202,-0.023343629133359023
-1.9568798041134685,-0.13513399254512473
-1.9566599935500042,-0.11501492927468945
-1.9523087968573214,-0.3693740763083996
-1.9397055329094521,-0.867546311637177
-1.9384635327063895,-0.9170963078290879
-1.9269859506404958,-1.2797395218435506
-1.9258164713144308,-1.292787437527063
-1.9234802634809876,-1.4910842790256453
-1.9138759942839707,-1.7149219149820898
-1.9031276350788935,-1.8129186206087304
-1.9022424196150676,-1.8152287712263517
-1.8980182749175714,-1.8529175249049727
-1.8949114553061188,-1.8087739608247055
-1.894308667427505,-1.7431266740074411
-1.8851690538541297,-1.725723595758374
-1.8826488491363584,-1.69925938511833
-1.8769900906487995,-1.5173064664247715
-1.871631996135255,-1.3113765020875798
-1.8677305652507925,-1.2113899287430678
-1.8617573145749808,-1.0391990775440565
-1.8532907427768537,-0.5456776678133478
-1.85188166416206,-0.42580055893262997
-1.8505236528750013,-0.3639154587968285
-1.8500036896689978,-0.3639333954342043
-1.8476065504999828,-0.2321340742244526
-1.8449644238889449,-0.03977667454765834
-1.8410474102578773,0.1750879326930307
-1.8391874903167214,0.2993683508697436
-1.8140973230414146,2.1672561536081405
-1.7948089150255153,3.4251617427314054
-1.7924088216902454,3.584062305777579
-1.7863416479596181,3.898670436064824
-1.783355475553224,4.094712000125296
-1.7628012387049377,4.8070594448888615
-1.7552178036895492,4.914083918083551
-1.7513405606252455,4.971687167843864
-1.7252290194585607,4.59172408907715
-1.7246107509925914,4.598454479147067
-1.7168160301246758,4.229866263921695
-1.712262373625659,4.026790678522567
-1.711236559053073,3.9780976998396618
-1.6951251511408691,3.107917337202136
-1.6933598967972874,3.0134198520419915
-1.689617347860699,2.7462228787519716
-1.6825960145280674,2.379554473756158
-1.678115762794875,2.0211707969789674
-1.6778874046511292,1.9785850027598526
-1.6769746757045658,1.9501301548128922
-1.6714332578606999,1.6279106492886202
-1.664914687491417,1.1527471206425177
-1.6523021376991676,0.41910053906405054
-1.6474681844752983,0.2027887212954604
-1.6386272163209137,-0.2188692559286175
-1.6308335647245327,-0.4771774141989037
-1.6126102601511603,-0.8903608677593038
-1.6056217936119288,-1.0684230939087702
-1.6034165764776132,-1.0893268206681561
-1.6027152249706076,-1.0595239521862927
-1.597860308741899,-0.9777530160599097
-1.5928621663701081,-1.0109438814974576
-1.585249463813046,-1.062413503857742
-1.5804420207335206,-0.8761643796270155
-1.5657863689012097,-0.6827218190540222
-1.5600466726479651,-0.5789487335222315
-1.559849242869502,-0.5469024594542775
-1.557297246329528,-0.5744695970469139
-1.5551332942230125,-0.47741778616295405
-1.5452658283429663,-0.2881513932204346
-1.5429295483178385,-0.21023900067730406
-1.536088499740388,-0.12077534865481464
-1.5303418246051799,0.009598451711410374
-1.5295221778183752,0.009559322277825858
-1.526793318500235,0.021152147407356894
-1.5241880009666597,0.09229595632969521
-1.5212107482327641,0.13065935463730843
-1.5193278070466998,0.13509414004404274
-1.5115921533151655,0.2940713483883572
-1.5082048533537653,0.2654373986501256
-1.4902609807816827,0.2751044841428974
-1.4836076199836912,0.23947665345033048
-1.4821733811235995,0.2920949127971693
-1.474890459301712,0.22861382592457663
-1.4736929740900344,0.21425846347549896
-1.4735004105039757,0.20861213703933568
-1.467961549030218,0.11641579283868135
-1.4677185307161011,0.10332778858789593
-1.4627751105474924,0.16890407596073548
-1.4527265253873891,-0.043241316093273176
-1.4510567313004048,0.015004099760394227
-1.4490435871544367,0.010465405327097353
-1.4345399746878071,-0.11704967307549495
-1.4318920427239967,-0.15337026009759033
-1.4271672249106062,-0.16894368531926776
-1.4216973195176492,-0.18649725097117417
-1.4164578273184643,-0.14866021695637507
-1.4084992000474366,-0.18008515820571716
-1.4083448125224889,-0.16397893479620346
-1.3992425794198717,-0.11539031777552392
-1.3951210040825948,-0.031050617884432117
-1.3878758659025878,0.029332827248769143
-1.3820517620171482,0.12527753484407306
-1.3760436632540627,0.17869303389294364
-1.3729545499069675,0.2593634935076288
-1.3678851689262868,0.2981557907052073
-1.3647176468233688,0.4477560750115463
-1.3586808169303661,0.494981916192753
-1.3581976919881427,0.5434896990435518
-1.3507097844374254,0.6528322938870332
-1.3436175253849951,0.7051958605643086
-1.339842684313921,0.7696091369646122
-1.3334885786740533,0.777454510718374
-1.3220760516870242,0.7868112115031275
-1.3179986385488236,0.8128806323199175
-1.304350760369049,0.6024537236080385
-1.303480727846879,0.5211647548787504
-1.299228250191245,0.4696066388145534
-1.293826485258731,0.3207255247854676
-1.2894794676783123,0.14810514759541446
-1.2776365261268217,-0.2974784374618306
-1.2662298163167633,-0.9541271555243418
-1.2654075863340815,-0.9429705138063403
-1.2618220678203067,-1.1890974086550394
-1.2605965439772104,-1.2672398070455855
-1.2513933799337755,-1.8339385955664536
-1.242985567655746,-2.320521503386935
-1.2367088357571236,-2.7508717960482034
-1.2200475625385678,-3.7521431847665134
-1.215412142233207,-3.9751113474019486
-1.2146901193796928,-4.020716802481696
-1.212726767482383,-4.167377801877949
-1.2117954074092214,-4.1749779004844205
-1.1961332142876824,-4.767411778117407
-1.188370914365243,-4.903375899130572
-1.1864088734886757,-4.949687994483005
-1.181683460285593,-5.004121239886856
-1.1811590383520083,-4.986602447111545
-1.1646959074206182,-4.876252429173811
-1.151937024420653,-4.473196394999833
-1.145376521656112,-4.201879491521216
-1.1427571529716567,-4.109086697395645
-1.1416900789200173,-4.029658536724272
-1.1367954113118353,-3.752099825120835
-1.1360189917625154,-3.6896440895015132
-1.1348805687096102,-3.675558638173492
-1.1315423558526012,-3.438335880521251
-1.1259255214228077,-3.0939965082338334
-1.1155846883589153,-2.38432954971843
-1.1147524194850411,-2.269273815523791
-1.102283538853556,-1.4071519389176868
-1.1014820872576538,-1.318904659011487
-1.1001575664935574,-1.2212177638443942
-1.0965868636968878,-1.0042325513583261
-1.0961690521043537,-0.9443522760548895
-1.0938333510957552,-0.8252078616939
-1.0936010665195275,-0.7985522604170128
-1.0924195187821941,-0.7197964845146579
-1.0856925644261324,-0.29874025382757646
-1.0770679014795124,0.19059027162672404
-1.0768645286337677,0.18597652437563333
-1.0703103178486582,0.5184670666484896
-1.063023457452749,0.7824349569223557
-1.0558949510913125,1.0890215129850775
-1.053429903104972,1.0938680148084126
-1.0463676037702172,1.1817571179043882
-1.044168935985772,1.2290200053222948
-1.0380241093463596,1.2961827692514238
-1.0329665733837992,1.141891314137723
-1.0274031406867234,1.0756235417495013
-1.0073736330270766,0.49983408696135934
-1.0066410929211715,0.533328150091911
-0.99421168825035,-0.07380774473901497
-0.9904212929775245,-0.32207402112546535
-0.988832827970505,-0.4140660770766457
-0.9787868678682505,-0.9180986707981099
-0.9660621107340055,-1.5789592959123862
-0.9656986388879236,-1.6063181686191295
-0.9568079133608824,-2.0079485911690296
-0.9553740667666233,-2.0564911260548038
-0.9452057202209327,-2.422366219554014
-0.9443624218498794,-2.4123596565784236
-0.942811677466378,-2.5292159023920946
-0.9395503731660444,-2.5561664282678978
-0.9353980977559395,-2.6457809707216944
-0.9350521208844977,-2.615640252521592
-0.9331615965193096,-2.699240942918024
-0.9289845446360157,-2.7594298510299735
-0.9273348640641221,-2.79515468073115
-0.9132511632062235,-2.760634086166386
-0.911234494686993,-2.6802232748783696
-0.8993731510185148,-2.382950253832461
-0.8862407089071365,-1.861321782839421
-0.8810922717847971,-1.6601652331113357
-0.8804482675240313,-1.6356575066715868
-0.8790506122731605,-1.5028036682287345
-0.8774847893705373,-1.473885813300367
-0.8760622460708793,-1.3906314327379752
-0.8743297807140311,-1.28460350818951
-0.8742352623695906,-1.2525114547876568
-0.8610434423596391,-0.5591051891124253
-0.8552508432821555,-0.23115014961194094
-0.8531532323748614,-0.07998943692991056
-0.8452373964985602,0.322627732412468
-0.8403744018146648,0.5993133174260814
-0.8373455955168492,0.8055333648200519
-0.833169165507325,1.0148449989944188
-0.8202253303755436,1.520810676054675
-0.8190609798348407,1.5676668272007004
-0.7953061260399257,2.0953587640189753
-0.7847296723646902,2.190624685388616
-0.7843842314159697,2.1038326190140784
-0.7834593776617735,2.1504876781498807
-0.7834248912119812,2.090455720975996
-0.7803932614829403,2.1319574911333286
-0.7703950312383503,1.9933613123331457
-0.7673411464929698,1.900535044645341
-0.7524526125103188,1.5331886019970853
-0.7405316823180224,1.2097752606649774
-0.7381723907320739,1.1014637105643328
-0.7274415314577443,0.7804954317293118
-0.7249145186102677,0.6982459791664228
-0.7211429055428953,0.6111413707766497
-0.7146874260609808,0.45653509360820443
-0.7087987967540847,0.2828286832128681
-0.7072940683937983,0.25983493407638214
-0.7067753129961956,0.17324896126771216
-0.6908310009839078,0.028551864498526276
-0.6888585498788311,0.029108506699349865
-0.6820419465784466,0.036460560343878366
-0.6796249107436769,0.024473741785347693
-0.6778423249831542,0.0053470314976120994
-0.6733270412245926,0.0937581586476909
-0.6626922139760274,0.26435807159789365
-0.6575113551847975,0.389031916175556
-0.6566816839949814,0.3337119369518045
-0.6418168839714848,0.7366877516091921
-0.6313355236718996,1.1032770153609286
-0.630344407654654,1.1532887401779623
-0.6266664917758247,1.3120896916432898
-0.6224389604315901,1.384071809023766
-0.615043281031928,1.5862382543824365
-0.6128966990852289,1.6764008541687176
-0.6081927052449219,1.8477993909662092
-0.6048034784363132,1.864359093237503
-0.5964811570001345,2.122659616364373
-0.5958992762720978,2.128444351681046
-0.5941618269677833,2.14997311655563
-0.5926456937168485,2.117560503633228
-0.5922696304176913,2.152662924366759
-0.5824891159164101,2.31605792262429
-0.5791040834710044,2.235447739927708
-0.5790584847254627,2.251955219408806
-0.5770753555572279,2.3010120769866376
-0.5750845201853441,2.2734458579084227
-0.5594707510467574,2.0672533732088585
-0.554137007497161,1.9527131733357743
-0.5399519168625346,1.3352904272618553
-0.5256073187548305,0.6554888588659048
-0.5253257959884019,0.6092073993793431
-0.5239778173002385,0.5391012313194369
-0.5209703315774403,0.377059233560456
-0.5088524364593701,-0.4372457194270225
-0.5015833275218844,-0.9387209927525927
-0.4945667939126288,-1.4414026893254586
-0.48698647226290337,-1.9712634634197383
-0.480752409842756,-2.3634489142386133
-0.47766003291814263,-2.6235243494819938
-0.47041828017452936,-3.0664002652732907
-0.46296069680319984,-3.46128025657347
-0.46183020382655915,-3.5838573638912234
-0.46012958543533244,-3.602666659727233
-0.4592165373268027,-3.699693406820109
-0.4543824919455943,-3.949492113464119
-0.4537048418432432,-3.948650551936164
-0.4523987833173835,-4.0500855189599365
-0.4497884783656718,-4.087360328492177
-0.44292351591191537,-4.390018975633841
-0.4311156402460887,-4.678904728664662
-0.41998160181917665,-4.853544150867426
-0.4196597294144295,-4.7827991819032505
-0.4041385231129633,-4.710263707338024
-0.39359299678521964,-4.521360644791462
-0.3880873783696783,-4.296473295474485
-0.38746261778116864,-4.344006251985144
-0.3852275080417389,-4.1942627468373646
-0.37730815534622497,-3.920983735629928
-0.3731726917347169,-3.773664310221082
-0.3703512486966991,-3.634554521757919
-0.3604604365337689,-3.1765374102648396
-0.3589949402149615,-3.1477848691739734
-0.35179289883954024,-2.7800086028989903
-0.3493588417672431,-2.6743848725236408
-0.3419547442208355,-2.1974228139094985
-0.3264018323168898,-1.3168425076059798
-0.32408110741143137,-1.2395937265626573
-0.3000121878621975,-0.044542035373774005
-0.2949948559688145,0.12790013910311662
-0.28836370305718084,0.4147715891892845
-0.2824653394281711,0.5971611336266979
-0.28238323512531416,0.6771930511697376
-0.2760085316102532,0.8374502224984746
-0.2719465998934343,0.9731398204249085
-0.2673857730859357,1.1274352105980072
-0.25840059124972736,1.3627453704025325
-0.25659900873987374,1.3816458347729794
-0.25370323470235867,1.4632257672436568
-0.25324199236228395,1.454711159470008
-0.24632416914303157,1.572579686474085
-0.24229438124136227,1.6168254703159957
-0.2401292087993765,1.6938752297129331
-0.23761475543563204,1.703423777798019
-0.23505355836572228,1.7828062614528823
-0.23333347962752393,1.7724216111681006
-0.23104427511053505,1.7972782142477146
-0.22514651683768028,1.8443788924030262
-0.22442674695601017,1.8377073568402122
-0.2212420984354555,1.9827396913954345
-0.21629914435432918,1.936521554496999
-0.2123132909821912,2.0033172040223213
-0.2009502239480847,1.9649195241028763
-0.19824800434156842,2.0487152160671576
-0.19766771278200324,2.0749606058864543
-0.19180530640879523,1.9699525513099638
-0.1815379405500268,1.984744962135792
-0.17404372692578507,1.903799029452176
-0.17277540582867523,1.827260827048158
-0.16916993285445336,1.7826689592610254
-0.1525034562352321,1.6536605101620108
-0.14929809126440308,1.635212081794407
-0.1277285704587232,1.2410349148479431
-0.1100614646384761,1.0338121856834284
-0.10547582268173983,0.9336987964091038
-0.09302210933349286,0.8628080201535682
-0.08276649485500265,0.6521033119566552
-0.07925937494212487,0.7266623106750787
-0.07372619937505576,0.6967055351619524
-0.054146692229179116,0.6589091218924018
-0.047064212457892385,0.6877144407640768
-0.03354921517163145,0.8017701745848647
-0.020212819595432308,0.9650064655142705
-0.015592723667432473,1.1126722993475278
0.002957952348091375,1.4313582638086977
0.011376180919165257,1.5448292152106646
0.013695541680990075,1.5994509472490914
0.014658127821602918,1.6674738064689723
0.015533889085380892,1.5780501176330848
0.030849160476754012,1.8918248856989
0.03509622978868299,1.8964494995633185
0.037310571851315366,1.909700429222647
0.03786147742415569,1.908576015763986
0.0502104593222894,1.9422148084242208
0.05795053313735954,1.8826733857498017
0.06043557060709848,1.8521674175496785
0.06201870608423343,1.8422271728130424
0.06949865318720505,1.7781603796455459
0.07037334855962163,1.7553445885935137
0.07968883654419567,1.5223876815195099
0.0800644670547852,1.5287038002201034
0.08026101052792445,1.567368203337497
0.08030495115249803,1.5307038722205262
0.08327422553975428,1.4837174442954366
0.08419428203952073,1.4373603033214617
0.08574386153878599,1.3822906373087847
0.0873286510930118,1.3446583806236496
0.09012944644094478,1.258153996819977
0.09317457478910995,1.239715471788491
0.10332082173526747,0.8677455857264115
0.10533078091001391,0.6980928001375494
0.1063926851949688,0.7207649154704905
0.10786471753619775,0.6530641233575796
0.11003861491004052,0.5489454966603247
0.11807957509852773,0.2111470165029876
0.1219899969700502,0.04432620603228056
0.1289021995820745,-0.3054535635667992
0.13388897979834802,-0.46676800032801535
0.14223128740243451,-0.804803815886554
0.15209001554182766,-1.2289420270748357
0.15782674725143764,-1.3678897238851482
0.15931275186807659,-1.4205245708801224
0.16158074794087396,-1.4435234583951606
0.1688644778992563,-1.6561985462339524
0.1752739268042003,-1.7246303209256661
0.17938311630235093,-1.8515571559966155
0.18120155119968206,-1.8177604629779451
0.2048598737045193,-1.532258614676424
0.2146917769736696,-1.2334699694156324
0.22464143071630893,-0.7504784673350084
0.23252578189308792,-0.3295771744529103
0.2364075285834173,-0.1498178565468769
0.23975322812291733,0.06794736219537671
0.2403862834112518,0.1707020483369971
0.2408045681203368,0.10896008208480042
0.2427277008686568,0.26141603729609875
0.2445588775140699,0.46469217895118337
0.252636428902429,0.9166233964238893
0.25941313550087486,1.4371865162447532
0.2635366098955054,1.7459767877693186
0.26411484922620154,1.7843397354775756
0.2665247152387913,1.9699764631838632
0.27311852684299964,2.424764757544744
0.274657363334045,2.554702295645082
0.2766392423445514,2.7182175336185463
0.2825286481422937,3.130594212131804
0.28425224327778453,3.2181675900016646
0.2855904341632627,3.301936776665677
0.2986708205584643,4.031781258496926
0.30006398831370884,4.093073623398219
0.30774586795421666,4.416952930037733
0.313785416733547,4.661946829694087
0.3245551568352152,4.954729747616867
0.32513959086388233,4.8631980223402875
0.3437540052348673,4.90301657890522
0.357304937278224,4.607418218870438
0.362837853738343,4.352319777441256
0.36556510954802546,4.263862678693284
0.37429244282269725,3.9350157289198204
0.3755235583873269,3.7895358523982425
0.37787653732107973,3.640437415473028
0.3910051207063754,2.9187030491638937
0.39354923826207155,2.741217661662198
0.4102766815867369,1.656383959859719
0.41043704967237016,1.609561489857335
0.4185444130662743,1.1834755936684371
0.4345247650645532,0.1916607485905475
0.4378498880536341,0.08299248623442373
0.44013100113152737,-0.044793204594579104
0.44411387185998974,-0.18720556835910176
0.44762982294471687,-0.33220244572287905
0.44976397269318813,-0.4160373966949043
0.46023683624695355,-0.7451340351942752
0.46232100132962817,-0.7920236338352703
0.4711244415303284,-1.0247429604588614
0.48198689568335684,-1.0553391490058317
0.4861362005638572,-1.0731989411483083
0.4968309443669594,-0.9031025419832577
0.4983405542306816,-0.9725039041408362
0.5085452692721422,-0.8565038380585324
0.5186746975723011,-0.719051198592746
0.5256213840352455,-0.5033848391076962
0.529119568902622,-0.42384886296900726
0.5291457299424493,-0.3888918363457392
0.5356772398429892,-0.3084648873286619
0.5361989129104296,-0.2670353140450361
0.5385010157857941,-0.22036607489828694
0.5469286644064981,-0.04066950679622474
0.5472409904527016,-0.055726602790822755
0.553565962577955,0.028246651808103054
0.556061260202342,0.06446873655111894
0.5577094381712948,0.03201615463271009
0.5616784611029173,0.14505643776295368
0.5651520005498005,0.16201880707295244
0.5678684196588195,0.21212374232572484
0.5681970715028948,0.21491466642147683
0.5848166856382084,0.262593085102926
0.5868741981075702,0.2522884639142665
0.5957215266212268,0.29745094332583355
0.6056732803981921,0.2197185083692127
0.6110029441493028,0.17650762792317043
0.6151669937408637,0.13949395092363595
0.6162409583184103,0.10019177076156101
0.6320250102591967,-0.036927710343721186
0.6331206870476751,-0.030720906372644047
0.6338497924026028,0.0044188709413850655
0.6395781433238117,-0.07907432335261004
0.6780605210330446,-0.12808922933740452
0.6910461449520948,-0.0015514181351678545
0.6924362913470219,0.03922180684817088
0.6939991385817081,-0.01625090187137619
0.7170552280014029,0.4080411532639725
0.7176750333503694,0.44199871937679
0.7270970629985669,0.6042812198298997
0.7394586466909048,0.729997474579287
0.739974141631123,0.7394191824328394
0.7446617609921531,0.7758857220791808
0.7501740059367368,0.8109769697319398
0.7598527419086878,0.8405709454194272
0.7640247683580705,0.7711189861886508
0.7672455762376522,0.796952840071069
0.7711821394174221,0.7664795466114057
0.7716775955065951,0.7292611492024184
0.7773686350712321,0.6515672816185022
0.7819804424014438,0.5520136416281316
0.7823360225743898,0.5350102220328703
0.7850549895734362,0.501563607014881
0.8038245703233167,-0.252556892562707
0.8064363983903231,-0.44323563107308495
0.8080727010455813,-0.49256388782425764
0.8211303634980633,-1.2006506251820672
0.8217303759917773,-1.2804054291351656
0.8218650161082008,-1.2172233053967063
0.8296339737544449,-1.723147019185874
0.8415399836936932,-2.4626683266757063
0.8432012505497832,-2.5647658383400542
0.8458879493275724,-2.7517116797080794
0.8472477662801641,-2.860350387404332
0.8529443222963886,-3.1911744218802762
0.8739869882277067,-4.310024717579727
0.8789253884014965,-4.4787525648508995
0.8844893907101294,-4.712854892881703
0.8954804325791068,-4.899733776517115
0.8958580796092521,-4.9007272539072035
0.901818847877085,-5.034240597341376
0.9056302789528878,-4.997584245251934
0.9149502393221862,-4.89775360733869
0.9179516878311,-4.868991657770364
0.9241623153819303,-4.7512188685409065
0.9261971643832192,-4.716257310361732
0.9300269116212547,-4.446793465316968
0.9322556972207994,-4.423305294894923
0.9335514090196217,-4.343571095232195
0.9360067546719062,-4.19626662497551
0.9385088475730927,-4.10459715256322
0.9393665212833908,-4.098254351507101
0.9399136418410419,-4.055781427518001
0.9443818310394638,-3.804853612559259
0.9502363923239905,-3.497104542813381
0.9533388280414581,-3.2552399411120336
0.9635359412671196,-2.6103022666498825
0.9853137450428555,-1.106902010339495
0.9952884458676001,-0.38364783770923766
1.000713941294137,-0.054630058442120426
1.0138435615754897,0.607464347959609
1.0166189699058261,0.7826624123029057
1.0209094598449555,0.8557083467103354
1.0283820713911602,1.051867199977789
1.0292478825326068,1.0874047288408064
1.0294543854753613,1.1430310293339447
1.037845517139484,1.2047585364133337
1.0536277276364432,1.1364202721382686
1.057220576416368,1.032809466152998
1.0576545228845795,1.0158527678549096
1.062281962451479,0.9610210009307599
1.063494111803477,0.8820057476950375
1.0676232707663544,0.7935975492700754
1.0854039714558965,0.015588994342056264
1.0936799318944033,-0.37113312307438434
1.1009875129813693,-0.8445224186846774
1.1072552959710737,-1.0829084138276581
1.1096527875134035,-1.1562587066791472
1.1131949989458594,-1.3915034924554717
1.1221452649288626,-1.8515468338959626
1.1462266710189315,-2.5963805354822203
1.1466630519267191,-2.637921300603668
1.1552758245808263,-2.725129451959169
1.1582358911101975,-2.7084270306558182
1.1672172104924812,-2.7258857298198063
1.1678147068755944,-2.707890634905217
1.1690465708787992,-2.699799121758565
1.1726664636507529,-2.62457614310247
1.1771092384472643,-2.5816393647146993
1.1773401603716458,-2.5878185948894035
1.1776089495020052,-2.59072257153083
