n_harmonics,base_freq,magnitudes,instruments
7,3.8002340901769034,"[-0.31547539 -1.0390995  -0.66507031  0.52942823 -0.41799213  1.19531925
  0.0656146 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
-2.4436266713870474,1.3640254504344858
-2.4350085223489524,0.649532214966204
-2.4347015332878907,0.62169043911012
-2.434631282545028,0.6184295961658043
-2.4295912724208875,0.19778994960856208
-2.425822107175512,-0.08499660879667714
-2.4246882892126043,-0.1903248528520443
-2.424413212438907,-0.2188049230654762
-2.4100013073737023,-1.3641320040479457
-2.4051909588702483,-1.7153984662415374
-2.3948720724002728,-2.4071541594301222
-2.391636004103356,-2.5875313324627522
-2.386809296426468,-2.8450241167863943
-2.3855587858455025,-2.909200689092331
-2.37967528347414,-3.1675168319831033
-2.3755663263997393,-3.3055648463187186
-2.3620516389927726,-3.6035479487700766
-2.361725509714584,-3.6106751716723497
-2.352861574190971,-3.6297621650305687
-2.3458283915098286,-3.564876188881737
-2.345331769981404,-3.5502037839453275
-2.3354205246303326,-3.2777006210444766
-2.335143301735396,-3.252527455357834
-2.333846810672548,-3.2199069930451802
-2.3301529264759555,-3.084084836104616
-2.320537774821304,-2.607560469150094
-2.318219054197553,-2.478585643639129
-2.3176444947018995,-2.453595497096964
-2.3136969275343477,-2.208183586301625
-2.3050811614435727,-1.6391666216042615
-2.2980894234950586,-1.1362693806937814
-2.2968165635027122,-1.0651524735866136
-2.2862124579641545,-0.280293396207496
-2.2843635197448,-0.13627004133127402
-2.2808972096448263,0.1061709476661872
-2.27640122874803,0.4267256339479462
-2.2729309993205957,0.6616487798165162
-2.25373902415038,1.8092996568691502
-2.2389415665009675,2.3852436301777704
-2.2318816701677666,2.5574540111965085
-2.226914774634835,2.604429972514864
-2.221827423562204,2.643532807383468
-2.2024539226798145,2.3314886711635645
-2.1976965269523316,2.164280594996308
-2.1954417837599034,2.077249572926358
-2.1945654757794255,2.052355349154839
-2.187490363438616,1.7275374738774716
-2.1847197757740315,1.5836757065030036
-2.1821454386568284,1.4578052605908323
-2.1818500694689758,1.4206581130982763
-2.179868529714066,1.31408116650593
-2.1794263521289565,1.285006515503953
-2.176605880163183,1.1066917340514584
-2.1678521075729753,0.5660237961555757
-2.1617322915187644,0.17025283647379766
-2.1343173641937305,-1.672774721554183
-2.1336469980815735,-1.707853751632706
-2.1255031057919265,-2.180657497139333
-2.1225196087568072,-2.3431636541348073
-2.1178878031534665,-2.565288193991673
-2.1139157040793037,-2.7441133119540546
-2.1128841593215464,-2.784497737593785
-2.1072283375459646,-3.0030726159896743
-2.1023887793826566,-3.159066543812138
-2.0946522456292147,-3.346139531175786
-2.0934785460208967,-3.3646604776534557
-2.0874956001033604,-3.437226411604974
-2.0842108439762237,-3.456960174632143
-2.0713322273954353,-3.4290406242119316
-2.068896276105131,-3.3967880389671055
-2.068383475229424,-3.372810585134558
-2.0637721202297286,-3.3077206665636947
-2.0621532018493434,-3.2775999423096227
-2.057502119648153,-3.1713878135153317
-2.0547220697083697,-3.089484257218771
-2.053946940855606,-3.0637928288384635
-2.0381531792886003,-2.553242621329768
-2.031513075984549,-2.2963387029524625
-2.022122511726697,-1.9320031959841755
-2.0161779103005433,-1.704276995808757
-2.0138486943577507,-1.6049270347847469
-1.9971109486691778,-1.0293161695665962
-1.989192362064921,-0.8051734562195519
-1.9878073250759494,-0.7765800570426595
-1.9816882724916904,-0.6334818991991106
-1.9801992455034365,-0.6092201512470521
-1.9796815446648377,-0.5886875386297842
-1.9789166951198818,-0.5835381697062975
-1.9747363307131562,-0.5143434171155191
-1.971427697352038,-0.4686100458793853
-1.96857425251775,-0.438946494900358
-1.966062135536893,-0.4218576404690092
-1.9603001700686884,-0.3891496281896606
-1.9592766653681266,-0.37975553992707106
-1.9462549686370363,-0.42373159344496925
-1.9426665315981086,-0.45153139529632885
-1.9290387568381595,-0.6475573797441916
-1.9260380197923788,-0.6968232853054502
-1.921221889131503,-0.7896202710298822
-1.9190165079330976,-0.8311944726156746
-1.9163902571622828,-0.886405035214241
-1.9154220695762068,-0.9104266690572399
-1.914900798223928,-0.9075156279184697
-1.9110394084083167,-0.9882557180134903
-1.9107645967132205,-1.0015813746108262
-1.9015549506064602,-1.1924446612358703
-1.893781485274809,-1.346486258446135
-1.8864779226231934,-1.472098992416458
-1.884341343915574,-1.5023236458624614
-1.8821680656993847,-1.528659621609916
-1.872786165990002,-1.6414566117059055
-1.872521107601447,-1.6494305093746566
-1.8712663361054778,-1.6580895877740047
-1.8674138786161092,-1.682354686380663
-1.8571904611333987,-1.7121891437070504
-1.8567620438048704,-1.722291476799997
-1.8463255203357924,-1.6637529276215397
-1.841156435804496,-1.6234832044197336
-1.8369020431310192,-1.5816386484474934
-1.8309592737356206,-1.5114394705387424
-1.8295739826775073,-1.4896188371785852
-1.8187898990980467,-1.2915582528061842
-1.8044116339379495,-0.9738475079869784
-1.7996607814722103,-0.8583186439290845
-1.7915373359582896,-0.664681266003775
-1.7870908543749051,-0.5556000261761715
-1.7725228339306223,-0.25072827604693404
-1.772208790422294,-0.2547645106496278
-1.7617428885059385,-0.09734307271229965
-1.7540894346447786,0.012022275796529754
-1.75087573605232,0.037487384596256536
-1.7469617124289178,0.052824164389318515
-1.7339978554007267,0.07954882357252824
-1.731003404444421,0.07188938140142612
-1.7246999675363408,0.04546372415271033
-1.721779723671388,0.02958312346588601
-1.7183019447847685,-0.011156671744917832
-1.7145883857358706,-0.06174259788194172
-1.7138518808823786,-0.07205132661805588
-1.7115457167132424,-0.08544702060684356
-1.6962201821781018,-0.3227346057148778
-1.6884412515591325,-0.46847399817213226
-1.6816986628825559,-0.5890197309825649
-1.6619201678729605,-0.8921642794512975
-1.6555820056457968,-0.9528383470921634
-1.6548689661740978,-0.9764867572724606
-1.6534606772276614,-0.9691381047869175
-1.651980063895073,-0.9799593316936659
-1.650623643652897,-0.9988157990165718
-1.640916900560457,-1.040626142837429
-1.6386069807479244,-1.0479794335474946
-1.6343520555957072,-1.0375185472326058
-1.6300461378412985,-1.0254667461777134
-1.6234576326104144,-0.9883993811497939
-1.6159115636671044,-0.8651955921360016
-1.6143836658406996,-0.858006083739905
-1.61137104174069,-0.8146272087919538
-1.6096517148264005,-0.7736537868230712
-1.5987896853112147,-0.5231537772874145
-1.5784304458925857,0.08525212751271291
-1.574887519184797,0.20513024649584735
-1.5667752911109138,0.47379964285768944
-1.5660507086377822,0.5070075378549241
-1.560398890786567,0.7019035652261394
-1.5548949746645468,0.9100284625152458
-1.5507986249728603,1.0338002553403745
-1.5410704882739659,1.3490061318739406
-1.5321948997634647,1.6130763705544602
-1.5281139172048162,1.708892836835889
-1.5200050053059542,1.9026323357781558
-1.5197412499083276,1.888574856401297
-1.517002441741148,1.9461795897119065
-1.5121984612717259,2.0332899138772853
-1.5092929166091538,2.0703156616914202
-1.5085120037203854,2.084166980385824
-1.5064469186236422,2.109515107313923
-1.5034785895413822,2.138341225210473
-1.491932041505577,2.2124255925078917
-1.4798973136853395,2.1765860042306246
-1.4786153394797141,2.1637491210052593
-1.4695310975769909,2.0796720258315875
-1.469135139365698,2.0807166009987013
-1.4687773940154671,2.0782416070796654
-1.4620158781320374,1.9873545920251745
-1.4617374083974786,1.9832422200125337
-1.453141461048818,1.8442654963967513
-1.4512028458180712,1.7971273140733048
-1.4406756422656404,1.5878445610020275
-1.4401928724515631,1.5751860217543994
-1.4383349332564863,1.5324092081778287
-1.4336684491642873,1.4391361125509068
-1.4319496037048345,1.3975749627976273
-1.4310572765494742,1.3983831830391344
-1.4287788877684149,1.3344987464230462
-1.4228811370767684,1.1996585733243923
-1.4150521044022528,1.0474330788342638
-1.4085219731919467,0.8979444077986548
-1.386790194802649,0.518873950212502
-1.385863808980167,0.5111817729399865
-1.3804701951862568,0.4385139984310051
-1.3798675240808973,0.44231684405619026
-1.3765573659202257,0.4008555965081303
-1.3713546270285715,0.3516431566106107
-1.3693251290633086,0.30838077557133575
-1.3580616490722854,0.23444310594952833
-1.3576914726608968,0.21757468159433777
-1.3504581444237982,0.16688696254702126
-1.3444244543405903,0.14931178542383317
-1.342311209422337,0.12679511238728955
-1.3404473021553043,0.11750002805661393
-1.3197640482201434,0.021407323629291472
-1.3165891865283308,0.00943221449034039
-1.3155058603719627,0.014256763351809096
-1.3145264915387531,-0.005418533081726981
-1.310345878203715,-0.029024762181024226
-1.293371790740669,-0.16635456976354848
-1.2817009204122525,-0.30284130446043905
-1.2771602631822503,-0.34526603093631797
-1.2757433525713202,-0.36699329027394845
-1.2589788905974526,-0.6411650878098591
-1.2539823490154558,-0.7188373032600763
-1.2536168453918046,-0.7107927100974835
-1.2499337513183737,-0.788856137231662
-1.249278806891018,-0.7967331910525264
-1.241407776603128,-0.9346325930084252
-1.2339041235560986,-1.0613956087628815
-1.223492202889799,-1.239344113005873
-1.2224184745403794,-1.2381084179918935
-1.2218648962151857,-1.2558071994176139
-1.22006752142178,-1.283240443739999
-1.2183466701527395,-1.3027134808293015
-1.2163868994545362,-1.3429596357054197
-1.2141239857761228,-1.3653976571715094
-1.2095684141066172,-1.4291003538947264
-1.207858586806521,-1.4539140608797403
-1.204862475138629,-1.481312707188829
-1.2008907936753856,-1.499362693598615
-1.1990401300300828,-1.5113378618410342
-1.1923279859424427,-1.561467426528628
-1.1860021898899353,-1.5778970831332435
-1.1810599651731315,-1.576961966457346
-1.167549135903358,-1.5163770577362985
-1.155271935452201,-1.3741802381053345
-1.1511802361252204,-1.3198427885871244
-1.1475166375531134,-1.2613501793382473
-1.1413333619855777,-1.1606588607169126
-1.1405602359481097,-1.129237393448047
-1.1359131184595608,-1.038962867767025
-1.1280851274818526,-0.8746832009317376
-1.1251923074766443,-0.7986947191812642
-1.1236773877090218,-0.7726316725613233
-1.1225491676979413,-0.7280584240891682
-1.1096657163951527,-0.41826542552279866
-1.1053218478017919,-0.3166727418681874
-1.104785852328929,-0.29668324472200114
-1.1045787130689078,-0.28987950102239013
-1.1015953264886233,-0.22929040352305646
-1.0838454026646671,0.18752893159279566
-1.0792357490835365,0.27501772416585346
-1.0712269115483104,0.4431923857411642
-1.0673719502909869,0.5132593606898181
-1.0664705522714188,0.5164882595500142
-1.0540635863038474,0.718538055881441
-1.0493994101425381,0.7625393323217081
-1.0482856243549228,0.7856798228689611
-1.0459070095004694,0.8173672288749086
-1.0454148299829857,0.816608857678258
-1.0424397064592184,0.869762921968336
-1.0244029447744787,1.0370607411251587
-1.017577455255532,1.0769985714373629
-1.0123036843499402,1.1216318418885132
-1.0081889897342744,1.1752489703424647
-1.0019168951950086,1.2399110485364415
-0.9959281094025045,1.3073601669097417
-0.9926174624184152,1.3245096675629093
-0.986788912525935,1.3977872085281897
-0.9771126558275043,1.570259884324556
-0.9654418527891631,1.7970571725455886
-0.9640896054026715,1.8251646864895155
-0.9637041320297461,1.840110377601049
-0.9289239604659221,2.8872664010477416
-0.9241032217592506,3.044090900917973
-0.9208917881249832,3.1592609237498466
-0.9183350668178063,3.2541860414354575
-0.9163416007776153,3.3177412838515097
-0.9162684399041332,3.3269026800468473
-0.9148983575374263,3.3758769682890297
-0.9118663152198545,3.4651881441877386
-0.9053169121652758,3.7013230062422355
-0.9042608485957744,3.7335446253828786
-0.8989817462927046,3.899801312258572
-0.8979241309096055,3.913062477160247
-0.8975553346160856,3.94671394624491
-0.8938522263135087,4.042358811231243
-0.8913782211949712,4.128383934221932
-0.8894073466323071,4.176156179998393
-0.884823825951353,4.280205291835242
-0.866052642680259,4.524136392752965
-0.8655769907740982,4.530734912552103
-0.8494857828587281,4.433763646784036
-0.8219030882802056,3.476779361803266
-0.8134233870060874,3.0167240448615145
-0.7984753804226221,1.9901285102556743
-0.7892840220952317,1.2905680939708584
-0.7891855886757617,1.2580050300211991
-0.7840086696469939,0.858852402812998
-0.7581103121481947,-1.252059061973319
-0.7513221130722552,-1.7552702506080589
-0.7497116020219359,-1.8710450168873862
-0.7485436540077499,-1.933983607123545
-0.7439697955271285,-2.256870899661023
-0.7418780817909694,-2.3824430109458365
-0.7324128100158087,-2.9047870097963906
-0.7302105960409002,-2.9965083303256836
-0.7236611188194684,-3.2625804967597367
-0.7235585055813711,-3.2812797554093325
-0.7232059145438985,-3.2847609258136563
-0.7162298448381934,-3.4875571989331746
-0.7155801101956571,-3.498182726427607
-0.7117281610575215,-3.5923605353262698
-0.7040883132614653,-3.6453442193767507
-0.6934579840504771,-3.566888667748699
-0.685712770595774,-3.3885890240352996
-0.6830581480784641,-3.327812602644148
-0.6743847769355265,-2.965538063524612
-0.6740336642274682,-2.9657155034906966
-0.6577580810917381,-2.047847530233793
-0.6442503027817157,-1.1151901021703017
-0.6419922750896832,-0.9423819780999474
-0.6385065410412576,-0.6961370845578562
-0.6382165156223008,-0.6756531404093405
-0.6341152229453106,-0.37343826305823924
-0.62870307589347,0.028017147506812598
-0.6121666322737878,1.148377351382861
-0.6090482471261125,1.3397553744501642
-0.5820441900233453,2.482494736792307
-0.5711510877947914,2.61264739974804
-0.5695435771161668,2.637028727128897
-0.5648897905833397,2.6267919367235035
-0.564823687839576,2.6297221057920046
-0.5593621130404784,2.564100540311261
-0.5569178098763201,2.530958478007653
-0.5492694527417203,2.34508298968961
-0.5421531408558691,2.0885035496364823
-0.5402084531408953,2.012325308860974
-0.5399469595600603,1.9906095398746757
-0.5233412218632045,1.1389530281477278
-0.5178032282852438,0.7786543818908375
-0.5066365977829408,0.04076953998893253
-0.49614345925704706,-0.66872607293769
-0.4942733371396373,-0.8004832126518427
-0.49357904812858067,-0.8428927028608532
-0.48790135572418425,-1.215903181508367
-0.481333323666294,-1.6460862828369378
-0.4756643269484315,-1.9881123380040029
-0.4752107885989698,-2.0134060718483258
-0.46516218193398995,-2.5387753509932027
-0.44512791485441827,-3.2538147735179392
-0.44048040894268414,-3.340752664468086
-0.43154024164012217,-3.455288136054801
-0.4196604134510822,-3.430418155022193
-0.41806712980910454,-3.4194229920600376
-0.4095247778234663,-3.293885389423694
-0.40787522044993985,-3.2652977640309473
-0.4075193416723,-3.2565515408960164
-0.39639170239543153,-2.9537751690066942
-0.3942955764879148,-2.8930756567659333
-0.39008865050307495,-2.7408861409250584
-0.3898838751543767,-2.7201363693010827
-0.3829639688484088,-2.4788496888980647
-0.3710905036882437,-2.011312332890593
-0.36553992869739727,-1.802551597448804
-0.3475943240934374,-1.1370494191173859
-0.34171346656605817,-0.9558022867120434
-0.3372682225241608,-0.834496450631326
-0.32640836065235757,-0.5863730442581946
-0.324041520950308,-0.5560385668670144
-0.3212726935772894,-0.5094690145826783
-0.32072779896188486,-0.4935425196178683
-0.3206231593837252,-0.5131556998137349
-0.3121949779336548,-0.4243186760716578
-0.30820732937554984,-0.3799968041170475
-0.29877350932673696,-0.39222217678929505
-0.29729881299458727,-0.40410210486785725
-0.291055901079885,-0.42858828717354264
-0.29019663033798526,-0.44094790888234936
-0.2882440090250409,-0.47165585691879497
-0.2756326105765834,-0.6527176724444453
-0.262697109850504,-0.8967379732772582
-0.2540766504778369,-1.0793552839494467
-0.2495251987757765,-1.171483354241803
-0.24212948770562814,-1.3162136244017166
-0.24116147214625716,-1.3310376104068986
-0.2390679174713961,-1.357971014300995
-0.23785205796976872,-1.3888592088947516
-0.23252703510574957,-1.4821320243076606
-0.2313192019989483,-1.4943036998566115
-0.22637651768335765,-1.5746390120406872
-0.22634336962236556,-1.5638244466878424
-0.22521048882191685,-1.5957657968288312
-0.22154920219124952,-1.608419792319616
-0.21961994336846846,-1.6448076657791508
-0.219416756298767,-1.6285202212425671
-0.21546361370441414,-1.6787148555362892
-0.21318250674352424,-1.6877755255834357
-0.20958397236771686,-1.695699991998162
-0.20602853444453784,-1.7183255182493873
-0.20592035470135572,-1.7145458276608287
-0.20347086222083144,-1.7079744693571035
-0.20128433989906735,-1.7266352061352892
-0.20076197636188242,-1.7011188502438868
-0.19865929374384983,-1.7035832845290855
-0.1933748989865114,-1.6975295127900178
-0.18807316206191693,-1.6323424752921878
-0.187778585214871,-1.636875375324948
-0.1751282766235973,-1.4673050459620247
-0.15285485019696354,-1.0087702861858643
-0.14929385867104727,-0.9285403631726659
-0.14239450968054923,-0.7428634621254512
-0.14147359887682143,-0.7399000488385725
-0.1385712896945397,-0.672525404841926
-0.13593708855672615,-0.6093569753983099
-0.1299829805235584,-0.4669475327922047
-0.1260043888919542,-0.3894969097404577
-0.11354098478619612,-0.15945217624160896
-0.11350622812875955,-0.1429875343715307
-0.1118442762869094,-0.12871925145547203
-0.11077740880163178,-0.11900569399813449
-0.10823999843043008,-0.07938781415335719
-0.09123986622774449,0.0864450175747719
-0.09111381727972123,0.08285896202483553
-0.08541263679820332,0.07974503172388171
-0.08397338602639648,0.09289218423118012
-0.08082691237795325,0.08451966685028883
-0.05919337893959087,-0.07579301540945879
-0.05472743767225019,-0.15366698971611378
-0.05165669774101822,-0.19133826243507956
-0.04868934818733095,-0.2486303382178552
-0.041284876704930085,-0.35520703981730767
-0.036089073517363346,-0.4387272810229617
-0.03255837388733429,-0.5215981524560943
-0.019578205821705552,-0.7306973961016736
-0.01684119852207644,-0.772302693624106
-0.016309003988678406,-0.7728780850889878
-0.010211955159222796,-0.8675775436889396
-0.0026164543675646357,-0.9466536232696062
-0.0011131209369641404,-0.9780745009161835
0.009218447181281064,-1.0346573155257333
0.017409390314766515,-1.0535427614875543
0.025981133540595724,-1.006078973172493
0.026147409151797696,-0.9989182634274666
0.02658025415484211,-0.9994645367555951
0.028800124011761685,-0.9894515547858643
0.032335260822418554,-0.9329716233758445
0.04350375680250229,-0.7749903808362478
0.0438137573660784,-0.7693938854348572
0.05667134299999743,-0.45686112010357294
0.056712340401269046,-0.4500480009336517
0.07029763566753289,-0.06069735498700818
0.07708906816690675,0.13923166471647747
0.07782375569386524,0.18542225213128397
0.08179164331176203,0.3247886944229196
0.08773042213922633,0.5419705859206989
0.10039675065617226,0.972740096286024
0.10100435630942206,0.9820163262279213
0.11955562982542434,1.5622207567940198
0.12434202771897462,1.6775390825672585
0.12681694081246553,1.7449252127930817
0.13174232195826185,1.8581122052193182
0.14162149631210807,2.032796653070093
0.14292711295171268,2.055935474162165
0.15235688462338892,2.164446910797878
0.16135956409304475,2.2075430006394234
0.1653589656595722,2.2132193764724746
0.17000335609341732,2.190331283720865
0.17164700107371367,2.176130586003828
0.17674385498805156,2.1460134483421895
0.17824891244745178,2.1479959413118492
0.17946437270647886,2.1342736659480708
0.18739665368259306,2.045554203245028
0.1885595277490646,2.0226389202982253
0.1896624669520408,2.0093538284194916
0.18998950481368215,2.0057519933948345
0.1966122733250355,1.8962267490631912
0.21866220769216405,1.4613737375440734
0.23885987712755785,1.0295637156603512
0.23967115648929926,1.0132536311497091
0.24846823245974825,0.8273045039305001
0.25264635105550726,0.763062956399618
0.2884743567187389,0.2907374539898727
0.2940422015516848,0.22922559285386213
0.2982935444024486,0.19689431372056843
0.3062448531129345,0.15867898194588337
0.3109547771940204,0.11782161092563978
0.31279391558074554,0.11872730436860075
0.3134842226927539,0.12358813043528687
0.3160141423933083,0.10782206214118037
0.31957067021304475,0.10188959326268077
0.3312408648275218,0.04399608943382706
0.34377436484935764,-0.02690545581005607
0.3795533455219875,-0.39929203146800823
0.3882648818139067,-0.5314308415592692
0.39247489208576036,-0.606749668536843
0.39407892991044857,-0.6322853586520598
0.39442053454065773,-0.6354757392466875
0.3976216202612268,-0.6926230362448725
0.40011532481017564,-0.7263292694421517
0.4258120855054459,-1.17332073455457
0.4290396503698233,-1.2279217868933414
0.43134366590691675,-1.2584913938518996
0.435893066873112,-1.3165433193052687
0.44619271830637697,-1.4495765500242879
0.44631097806592646,-1.4615979088487956
0.4486590679417386,-1.4746913642667914
0.45721145114199135,-1.5439116513088884
0.47701948362846025,-1.5629188000161158
0.49228143141028546,-1.4419608673439173
0.49670782834014204,-1.4034849978138608
0.5199302121670106,-0.9845728357061592
0.5203289500042434,-0.9841020685096209
0.5326355422473021,-0.6836978527031827
0.5454850642433784,-0.3764871230598672
0.5505395645058422,-0.23640162334552958
0.5593143633486717,-0.04901804600627616
0.5620288840685124,0.01657927239656654
0.562093822975283,0.03925130081975844
0.5662928190774705,0.12130231987387352
0.5681120127093484,0.15811905028519432
0.5708106479095272,0.23145556264938635
0.5820346287460074,0.4396677734595547
0.588736973681101,0.561669063297008
0.5894600639315124,0.5671110732022208
0.5898009931392849,0.5754722734991218
0.5951441650310407,0.6432536560557907
0.5952716379012593,0.6582873329166787
0.6047309363251205,0.7764653231715677
0.6070209355629324,0.8074138149393486
0.6125068594791871,0.8775016401795129
0.6255332873576633,0.9940679185344516
0.630761408189068,1.0370748020986658
0.6335619526244978,1.0630871986200685
0.6365928244393495,1.0929651771694258
0.6398722544712498,1.1304888931910202
0.6501340875876593,1.205641724507283
0.6598469091692447,1.3202026119264523
0.6609989109904646,1.3327267240273848
0.6655143360353688,1.3780992515225468
0.6803837257919936,1.6383036280929
0.686175270943636,1.7516928546290509
0.6996211144109945,2.1037412064673875
0.7016887983832198,2.1504197467885224
0.7079397229662963,2.336568180707983
0.7136942535226698,2.507479283522005
0.7286592097866307,3.0233139103298794
0.7386799942816467,3.3784069590165235
0.7459202549632611,3.6192209671251483
0.7517319653081103,3.8140459289144633
0.7526437458026694,3.8443374723621866
0.7530854629870309,3.854348539408721
0.7613727675700637,4.105722693422929
0.7617210525797704,4.115552557851936
0.7756899903185408,4.423764636126753
0.7877963123288074,4.531256912110523
0.7880000827145794,4.527303394840808
0.7919010667551012,4.535466797140898
0.809727690435937,4.322193039070152
0.813584870916161,4.212175366635303
0.816545890814016,4.124459111575795
0.8197141757182704,4.0290147242680385
0.8288334447799279,3.6291163134938627
0.833137076749614,3.399966819450128
0.8363808388415639,3.2208314428935565
0.8425810652713936,2.8538175150986973
0.8507517600709331,2.302948269985555
0.8642708299909287,1.2578785483986366
0.8673012546178995,1.0066435370387876
0.8681229291596946,0.9578769994760876
0.8715977661734882,0.6575457202371192
0.8734173442091819,0.5201182890432479
0.8775445881347892,0.18189287146712851
0.8887358875437172,-0.7389809032823151
0.8929674530308755,-1.0723629959652345
0.9010784070255831,-1.6577648836817318
0.9031594986216742,-1.8296299902824715
0.9094084291617004,-2.2487034953468963
0.9102159892539623,-2.301744224813875
0.9149650869183699,-2.5818204136756036
0.9297479924209284,-3.278678468055142
0.9351334038074945,-3.443431045405279
0.9366901318505265,-3.48192401381123
0.9490393372519108,-3.6491886122429342
0.9527574634673366,-3.6495852883443822
0.9611638111531708,-3.5458754282808034
0.9634444502719117,-3.5168770991486116
0.9745003124112728,-3.1644053102893634
0.9747923280923914,-3.157676675187394
0.9758918940973835,-3.0980576900144765
0.9863814809026259,-2.592241924339412
0.9942718057529887,-2.12854124415155
0.9955329765600247,-2.054964540923841
0.9974687665701283,-1.9249161649647437
1.0020830918880872,-1.6122215125936055
1.0226575503397761,-0.12030870832175632
1.0300370539306778,0.416659291225387
1.0321544293735396,0.5554106597121713
1.0375625207822186,0.9290250431870491
1.0412506413360276,1.1499495150643084
1.0538738135371126,1.8513715697962043
1.0587081868173058,2.066634422166064
1.0605655540099352,2.1427994113706847
1.0725927728694442,2.5131059515194245
1.0763170372068647,2.5528287352061945
1.0867725964916648,2.6390541700843864
1.0878894387897802,2.641567204261928
1.093653667652136,2.567365503052407
1.0995317273916783,2.470512310104617
1.0995891868280134,2.447703897630735
1.1094410734613218,2.1597534830448146
1.1121243388411308,2.0380084741906512
1.1186168923328834,1.7510548971954065
1.143477906429565,0.2635274437843776
1.1524638123037496,-0.3381404574258285
1.1579748619150791,-0.732627688128064
1.164588668499504,-1.175832830789726
1.165294472113663,-1.2205625434572167
1.1697577356774786,-1.508317738218546
1.1765733212530485,-1.926532506972088
1.177518064110041,-1.961653089793773
1.1852446849000664,-2.3947026455593647
