n_harmonics,base_freq,magnitudes,instruments
8,4.648271555080144,"[ 0.64323722 -0.23081327 -0.24308771 -1.26305885  0.04718278 -1.49231612
 -1.20819226 -0.41333517]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
0.17801836510902813,-1.5762447235038684
0.18784011503494202,-1.6377640747762456
0.1880160212040387,-1.612804395901826
0.19210633045673164,-1.5911512863308042
0.2052134015339626,-1.139386506454755
0.20549410140505486,-1.117608432839557
0.2076178785994327,-1.0022176745415277
0.20812929140722858,-0.9929930413755454
0.21056345187461867,-0.8629423887274663
0.21583691781965797,-0.5763218131547677
0.22171948394808716,-0.19754689095668193
0.22529715532989902,0.03994742617698428
0.2284054296937983,0.20949438297666836
0.22868850332320978,0.26820127999361304
0.2351238355304388,0.6356722627941059
0.24267895804346606,1.0848328719931413
0.24279483215252995,1.0771692993007775
0.24775248405062156,1.332602369072937
0.24992901748596275,1.39750492543498
0.2573003384053516,1.6997529874805393
0.25735983489702896,1.7286831357580663
0.26363754046815924,1.893984128836601
0.2654682490109632,1.8979329163925154
0.2676350633397675,1.9231639508951934
0.2681156957546067,1.925808951496946
0.2740238576616121,1.964858840611512
0.283236555098779,1.9296400978717578
0.2887382408422057,1.8356520303634627
0.2953716036466254,1.68264513176286
0.30549546670614713,1.3824970963423977
0.3094570070299252,1.2564388029777513
0.3107744865628028,1.2175353999479435
0.32072122873013376,0.8715597430501516
0.32151357466560704,0.8809284981995971
0.3345628384396706,0.5165404552523787
0.34468715122067906,0.4121519907169571
0.35112079465419566,0.3492471539785462
0.35677881643193565,0.35129705244546805
0.3607218924461888,0.31507188062751235
0.36168031880683227,0.3526333534169358
0.37003606048459625,0.4032339824542095
0.37174072807288105,0.4112572820915906
0.3760767009180861,0.44623608405322146
0.37640805244108755,0.4562216835891931
0.38211546460777424,0.530272973734491
0.3840722594818642,0.5446139085205681
0.3904306407300928,0.6221580611352894
0.4088457839782125,0.6437894471763306
0.4104966528310179,0.6433637477401425
0.412908331343913,0.598975813844199
0.428766119798242,0.2763413516117941
0.433603900035612,0.11584930432429465
0.4441541241178393,-0.3466224315499804
0.4501656027510821,-0.6469638417806177
0.4562825492319247,-0.9832307418477789
0.4583567401352795,-1.0928662598546512
0.45863813709650625,-1.1210276256730636
0.45960630611391196,-1.1580836075351009
0.476928353382311,-2.0923915048887936
0.4777735284393545,-2.1456342924608394
0.5048600888326953,-2.9820057287816746
0.5234668294055753,-2.889540424329019
0.5263357875841894,-2.8037347569565876
0.5362903163256232,-2.4779114125505
0.5406744243930115,-2.3136052836816385
0.5445916925530927,-2.1471132024463615
0.5505212190247439,-1.869086169330595
0.5541246204673405,-1.6811770701327282
0.5610673776973325,-1.3557248048172013
0.5623861475586072,-1.2547245338196698
0.5746655125505313,-0.7090247445453323
0.5845219338792127,-0.38046437963049623
0.5848981828917346,-0.3672141532978355
0.58819411556453,-0.26338347272958373
0.5926445269761942,-0.1481579299041584
0.5936174478113561,-0.1566415326591479
0.5992642987529644,-0.05356161940421493
0.6000571220102833,-0.047499068708816455
0.6052216550626266,-0.03864597523579479
0.617410451837463,-0.08619729436732047
0.618830151578591,-0.10399117060643853
0.6206028243328459,-0.1261723332965722
0.6289746160102636,-0.2976913231817831
0.6372053068349706,-0.5078126518269056
0.6509674862558548,-0.8945045797488466
0.6529568954663163,-0.9417624457997772
0.6622765107171995,-1.2167835366970512
0.66408087242286,-1.249395012954427
0.6669357419241244,-1.3112350250155376
0.6688293022301437,-1.3603791051406966
0.6756461243043308,-1.4525288256221247
0.693884588727709,-1.57087044140112
0.7141269004023361,-1.4041063002821765
0.7182631927610172,-1.385251167309196
0.7332733985531714,-1.136552363014599
0.7358877506346033,-1.1056175783140352
0.7370694878174042,-1.0888604022559545
0.7405833603523346,-1.0761378970880016
0.7408647157048476,-1.062315466760468
0.7411817824319371,-1.074011408754957
0.7437857170026643,-1.0395544923471762
0.7471752754960566,-1.0141228977820225
0.7563866860813659,-0.9675290037458892
0.7585939052551063,-0.9928988200220478
0.7610975790502135,-0.9790551248483541
0.7858804400630408,-1.2704967031503456
0.7992626725771315,-1.518638185088907
0.8016224931669944,-1.5793587239027658
0.8025309293884302,-1.6025774629563672
0.8037815808556656,-1.6354064380100983
0.8266947670332976,-1.9995832414581605
0.829050879644273,-1.981686264957411
0.8489127658216522,-1.955085762050591
0.8508487560997331,-1.91730468906609
0.8574871637886949,-1.8493984730818724
0.8588809262628376,-1.8077707845243907
0.8689000551241755,-1.5226421821707912
0.873027579349066,-1.4604659515679697
0.8771283408572206,-1.289970732047821
0.8816886857650426,-1.153259599871359
0.8823989129564942,-1.1259190224337647
0.8892537437532066,-0.8983050098652443
0.8938571838432896,-0.7092978115324214
0.8974381501189677,-0.5510400979833395
0.9007389470000664,-0.429040042741765
0.9139977636180108,0.04912306612264206
0.9154882543888183,0.06949189162707661
0.9165320699251964,0.11089431227632926
0.9431901673892673,0.8492629197842576
0.9496323578691461,0.9704698530306501
0.9556638151061696,1.0881013715673447
0.9727979197909065,1.3967874870160506
0.975412777130086,1.442444634542685
0.9808400275686422,1.5060037967697328
0.9815528826652034,1.5038035229104236
0.9861854876696499,1.6053033916070232
0.9879035568914203,1.656165147506583
0.9933818054486809,1.7703489821737735
0.9984746096307515,1.848096778823953
1.0018147364701457,1.901509587430186
1.0029286380726488,1.9261004758327382
1.0057591927933656,1.9908232981532397
1.0080573903965906,2.0500726915740834
1.0083089407518209,2.021639912188461
1.0157764311081507,2.184356556267506
1.0266696764690035,2.3759792966004962
1.038171066316302,2.5432502373097012
1.0398232786573383,2.580850134294033
1.0441400113613675,2.5741884690947123
1.0466037758268287,2.598674545115824
1.0479954349514742,2.584080969256982
1.05521393770674,2.5968394195649696
1.0598072507536438,2.5424028596410033
1.0643395653820624,2.467613573792684
1.072259585393173,2.315641101334769
1.0777898328752862,2.162187196252855
1.08285429783772,1.9890101336077293
1.084877021016963,1.9303096114501592
1.08574250711425,1.8993466928626634
1.0877136780441141,1.8258502191984178
1.101214383944809,1.2304412855814193
1.1048650345140203,1.0608308367589998
1.1094960040706203,0.8443285759156903
1.1122454500603833,0.705259798185474
1.1284800588360966,-0.05209661922643033
1.1372128732973676,-0.3122200625289842
1.1413595046363207,-0.44684129659706084
1.1477007253459108,-0.5226479219449277
1.1499666028998536,-0.5840422682477239
1.1523518551427019,-0.6260640760730638
1.194520641025786,0.044384931233146234
1.1983340454630271,0.1887688615771002
1.2046836785622856,0.3723157427787203
1.2100349547484512,0.473240275957949
1.2146240445424894,0.5991926946227081
1.2232148432518475,0.6496505451426783
1.2234784914780272,0.663236578804151
1.2306617671171391,0.6047754833942007
1.2315360603728829,0.6358944141881006
1.258152577353572,-0.40748074075578306
1.2669770988397877,-1.0015537364776455
1.271512578307787,-1.3357065525910488
1.2726999831410204,-1.4391702077071347
1.273165326634711,-1.4742308132733515
1.2857497050214635,-2.4633288202242802
1.3009609186847264,-3.4715803968690127
1.326821704685826,-4.004571286587722
1.3334727077147805,-3.787847249333087
1.3342911934007766,-3.769038390820857
1.3369971516188954,-3.605320783937201
1.3378718062364419,-3.5751095607796266
1.3379297852949543,-3.5783859753011202
1.3405696260578885,-3.406431610411371
1.3452639095681231,-3.0291091970233075
1.354277467045156,-2.154604909724598
1.3608619144650138,-1.3658319069524134
1.369958208764996,-0.1697369802820532
