n_harmonics,base_freq,magnitudes,instruments
7,1.993457617383266,"[ 4.94705066e-04  3.03917321e-01  5.80567595e-01  7.21106175e-01
 -1.66623080e-01 -6.53800457e-01 -5.95860924e-01]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
-2.5585976168579276,-1.326507574497092
-2.5537806792245172,-1.3085464932807063
-2.549293520736507,-1.282473659236158
-2.5466278826832953,-1.2408681026582846
-2.543521079128693,-1.207012728951386
-2.536879222961785,-1.1245267976991977
-2.527917582367897,-1.0016972750141935
-2.524460007007905,-0.8995827920074
-2.5003135240383587,-0.4390867315987954
-2.49029778732809,-0.18015141363125192
-2.4810283854339,0.009368551064940223
-2.473677436728001,0.22537660510172464
-2.470759559102275,0.266067250910388
-2.469701849805557,0.35440486171258684
-2.463726268959839,0.4988691046171832
-2.461352785309769,0.5320625738596185
-2.455851028639105,0.7146160698128914
-2.4548455431848257,0.7067572960280186
-2.4517123050799214,0.8087795705978504
-2.4498468267906395,0.829024532778783
-2.4422749625636984,1.032361071229896
-2.44197049317922,1.0674773672967377
-2.435882018612472,1.231960374327187
-2.434486572587341,1.2622048649706634
-2.4222904412790016,1.5935493198545
-2.420252133252669,1.670559116235792
-2.413363271426584,1.845068311026759
-2.4091275287364535,1.9264212695878873
-2.3811148330911602,2.4251672423840316
-2.365390618368001,2.6607453705573434
-2.3606153768049367,2.7244548165534925
-2.3587136980101597,2.7217120767499394
-2.3486839391997147,2.7912219567325542
-2.3461384653303208,2.784150918677682
-2.3301526418539598,2.832536194292995
-2.3250193382700624,2.7693599611496964
-2.312014726238206,2.735640361344991
-2.306060069863143,2.6442887817922522
-2.2981340844770854,2.620293179039522
-2.2973748744052234,2.6296812733746946
-2.284054799999221,2.417171940478544
-2.273643661739444,2.233242686423324
-2.2686456294154334,2.1459674791972807
-2.264809275396641,2.062389099278934
-2.2620261295828588,2.0515454301530007
-2.2520470916282314,1.794732550842067
-2.2503368557545107,1.7800899939615313
-2.247441117063168,1.7020362763562922
-2.237857325488573,1.4259218316209865
-2.2373253540084157,1.451877686219656
-2.23708256202095,1.4642434754608809
-2.212768568583006,0.8367784034783969
-2.210360477700117,0.7581215014862285
-2.2024584623683605,0.5290768903642006
-2.186393135260638,0.039654601032426504
-2.1813932241895166,-0.03875020902469925
-2.173320319828261,-0.2228559624731612
-2.1730310430449857,-0.32701636624935104
-2.1640203120243293,-0.4609007866940497
-2.156654283141198,-0.6221353297290816
-2.1475514269638714,-0.8269687532678773
-2.135517742151734,-1.163657027972074
-2.128852269942108,-1.2759234580927954
-2.127228721469626,-1.312536047637854
-2.1204204710263452,-1.4831210733660465
-2.118651242634979,-1.480846099693505
-2.115993292972652,-1.5180916584801232
-2.1150293435323384,-1.5783964021279622
-2.112310072995179,-1.6523517080029497
-2.1007983673435104,-1.7927839637000331
-2.100769692538496,-1.7633679929422321
-2.094761826362971,-1.868026710434552
-2.0941689765246894,-1.8906513857463507
-2.092595167902522,-1.9053864695550962
-2.0861102463436403,-1.9887504042783637
-2.0850258369005363,-1.9979658505426552
-2.083776449122005,-1.9987111080763922
-2.0646018131694617,-2.152907269452449
-2.061603855046928,-2.195915056340944
-2.058641917918764,-2.228918376895551
-2.0547332646753507,-2.265480979156073
-2.0515136875960875,-2.272615444328481
-2.0382615108098525,-2.304417767786756
-2.0311899753563396,-2.377827366021452
-2.02853064297798,-2.31672046472336
-2.014306253449292,-2.329021350500901
-1.9832095427826462,-2.2618468025990217
-1.981998205862816,-2.2152605523522415
-1.9803961890246857,-2.2326614324946688
-1.9748635395480534,-2.1838863503112798
-1.9617691318233943,-2.14411640352474
-1.9550230243553195,-2.146244033322041
-1.9437326549683425,-2.0780576383236165
-1.9347312979574618,-1.9744110372414194
-1.9334727287168312,-1.9381697592950897
-1.9315579395737166,-2.000176881579673
-1.9284400397659283,-2.001549503990124
-1.923278068892955,-1.9070278808775245
-1.9097525698934745,-1.8808524363072385
-1.8902945917859397,-1.770916870498458
-1.8901155795943496,-1.7662719973823113
-1.8871651984590703,-1.7247283290322009
-1.8762484854688564,-1.669458618955868
-1.8718718761953326,-1.701261651089803
-1.8546734102705207,-1.5063317114445396
-1.8513802817603529,-1.547804488445665
-1.8512720313834932,-1.5756306447552209
-1.8404488875504577,-1.4928203441628205
-1.8386599880717074,-1.4724201004765636
-1.8376835971589134,-1.4957622838670435
-1.8340539493146615,-1.479478263904234
-1.8330884141453403,-1.4462950122232452
-1.8274705882011562,-1.4643011849377836
-1.8262424381841076,-1.4536857808311974
-1.8239828923979593,-1.4120815893588785
-1.8025405346871968,-1.313829289707905
-1.7945060928831775,-1.288447889345147
-1.7923993497347908,-1.2302733296793311
-1.7851819351749727,-1.201194829155919
-1.7615200522627288,-1.0553657996826526
-1.7558066373335512,-0.9979773022088501
-1.7475826558286682,-0.8727727798931302
-1.7422087552714411,-0.8349753126668207
-1.7410585909940473,-0.813616070616751
-1.739474092177291,-0.799639741970801
-1.7366903414267254,-0.824671304001888
-1.7359675295508552,-0.7516383614315723
-1.735065850397146,-0.7477895056200782
-1.7291070595546356,-0.6502712282223349
-1.7107505248079395,-0.41995155083899205
-1.699168024056896,-0.3205119039640274
-1.6805155318607536,0.01660617218117879
-1.679918437902816,0.021579696042007587
-1.669596943975767,0.19921232320454516
-1.668753528259904,0.16113470590958873
-1.6567679684422811,0.44429226117393467
-1.656615707254583,0.4555747470958187
-1.6542258126729328,0.4852939073497801
-1.646078322802892,0.6155705347599255
-1.6419277622861164,0.7154983715238695
-1.63810459700262,0.8121703329704308
-1.6380176646353892,0.7565665995416745
-1.636640647454314,0.8342845665821484
-1.6258009209455493,1.0322797208176548
-1.6212698410930182,1.1058927759885797
-1.6174948767128632,1.2027007043696
-1.616701915695141,1.237335047511938
-1.6153600179404835,1.2197580788143847
-1.6131782710281937,1.2472039762140987
-1.603135338452892,1.4436018824404353
-1.5929957033130675,1.65735450639895
-1.5850780751536082,1.7984670082566774
-1.582228549407653,1.8112595748671811
-1.5735367630830344,2.0350461202381993
-1.5595779892858455,2.1875278679952452
-1.5541220459487533,2.27280846403753
-1.5436484761260285,2.4308163306666932
-1.5421219577011733,2.441155398120799
-1.5421007337549781,2.4752550808532034
-1.534506444131861,2.459786289594931
-1.5303569645379833,2.5383379379786333
-1.528169478527187,2.526381191588017
-1.521859365769462,2.6128993254017194
-1.515849966709475,2.6743007095851685
-1.501395066875154,2.758087555994429
-1.4883446978638488,2.774375944269847
-1.4776987980528014,2.7330767163858236
-1.4585566651670658,2.6925496141209155
-1.4479986020859406,2.5729823583791367
-1.439803318333462,2.519060667543583
-1.4353651944361074,2.488286335561072
-1.433431703852935,2.4235290402234257
-1.4324428836817444,2.4433543701766496
-1.4055586077703113,2.0717321537905415
-1.4000196176164357,1.9218451580908724
-1.3986295256698429,1.9065214573178855
-1.3944193964064993,1.839196318803406
-1.3827249328429871,1.5969623785814133
-1.3822215726185338,1.6220674240333
-1.380670102527983,1.5831457213614548
-1.3720144463149364,1.4242530956673978
-1.3690354800702722,1.307571829658755
-1.360362161037676,1.1403443352462854
-1.3576199485667202,1.1054324936054616
-1.3487077359828696,0.8808864574988075
-1.3411840710570688,0.7661552207082951
-1.3386956414025428,0.6639033244233372
-1.3324722115518546,0.5816397184440824
-1.3225503465292412,0.36509008595973597
-1.3223934098620855,0.3421032760297069
-1.3223438449012446,0.36714897742827707
-1.3092834077817683,0.05405603263781765
-1.3084861642003145,0.011652060627652543
-1.3047410310403849,-0.040591184837360406
-1.3037681998108384,-0.07090593386115057
-1.30304518562176,-0.08378248816823981
-1.3020750206652718,-0.1174050644252556
-1.2959962414746522,-0.22450067306309632
-1.2957258811564025,-0.22396221631573107
-1.2945072751123365,-0.2611790402028687
-1.2555045921733912,-0.976849192653143
-1.2548048809570282,-0.957015615838414
-1.2523524545777194,-0.9989278857155224
-1.2460989687136157,-1.0896568106676443
-1.2407501359208715,-1.1709395235362376
-1.236838494689597,-1.2131287432023894
-1.2339502520368364,-1.2137155498372276
-1.2320822882483649,-1.213351803439661
-1.23042266529564,-1.2516806053139191
-1.2285929817126966,-1.289696681706769
-1.2125279309644197,-1.4939009458861174
-1.2116752821573684,-1.4839411539352065
-1.2099580383366872,-1.5047294353144867
-1.202150720700753,-1.539364110943931
-1.1923076966894783,-1.6476974373837412
-1.1869790979722932,-1.6428032060963098
-1.1781241245414913,-1.704830461557201
-1.1776405195961,-1.7002880276184968
-1.1776040182768475,-1.6481869054312994
-1.1710223998419163,-1.7689024712252452
-1.1666166051236502,-1.7534610772697072
-1.1520027192449602,-1.789035802590551
-1.1426556702145563,-1.8646229362356925
-1.1382260518175138,-1.7923625029347818
-1.134480188005179,-1.8712513852109656
-1.1283209492641924,-1.8040229459281343
-1.1209970432145173,-1.82949690791965
-1.107915215350658,-1.8741960745822102
-1.1004272618389377,-1.8823848203122484
-1.093945154323102,-1.8298767950037909
-1.092290377821521,-1.8443576592412523
-1.0882733459995306,-1.804342974499937
-1.0872444888978525,-1.8434634120283757
-1.0852251040705727,-1.83258652733687
-1.0804996733734424,-1.798460269769219
-1.0785795585249018,-1.8203020377487316
-1.0762155180298238,-1.8499464991910615
-1.0719917875386762,-1.8758341395643714
-1.069483074763795,-1.8647286632163684
-1.0644364494981178,-1.86471874539229
-1.0591031057787528,-1.865735762650865
-1.048805321096681,-1.8038095225760054
-1.0477538112578455,-1.8394104081346805
-1.0363509368107864,-1.8367011487368698
-1.0310368651549038,-1.796107678722227
-1.0292455595619083,-1.8140327493276736
-1.0230085379112392,-1.9161274879257548
-1.0174673240238024,-1.8624273508151459
-1.0155093679453082,-1.9270800186693964
-1.0135734516417978,-1.8909558336682042
-1.0086924150507155,-1.9259482744811607
-1.0062337940829944,-1.9043566636432885
-0.9893530456251907,-1.9141692050308623
-0.9877172846386655,-1.9446385188574165
-0.9850357446879139,-1.9182602123480754
-0.9696203349859651,-1.9610232499675768
-0.958927784000128,-1.987988871737485
-0.9588352407134115,-2.0116315753997784
-0.9492920342836695,-2.0436366711009977
-0.9350793264793822,-1.9949599715222088
-0.9347081942785174,-2.028702598455407
-0.9209859569610308,-2.0576659798746437
-0.9155798524347185,-2.057804212212012
-0.908006699954865,-2.017258258270019
-0.9001636311769108,-2.0221914599198247
-0.8991681563742295,-2.00324759647553
-0.8945099926105726,-2.0244531197904747
-0.8944820355884939,-1.970553915508312
-0.8926610173576228,-2.052566386194426
-0.8776013535960945,-1.9889650571588813
-0.8742280950730112,-1.9493010756987244
-0.8692768403821498,-1.9395262734788112
-0.8674944264224838,-1.9616918399921257
-0.8549560523523394,-1.9315242641166612
-0.8521427367592285,-1.8327011213493998
-0.8439548904602261,-1.7781115015164333
-0.8392101222077222,-1.7521584298755037
-0.8267922043747786,-1.6427363453235366
-0.8220548451919916,-1.6610343375623218
-0.8098678955823866,-1.514459878968486
-0.8069548305406391,-1.4641884879221092
-0.8061040553188414,-1.435733194516155
-0.7823857282266449,-1.2021589048111068
-0.7617124691917168,-0.9040521889600464
-0.7586974884668036,-0.8737541402379607
-0.7576714003263767,-0.8709869026354691
-0.7417528861654112,-0.6519852088303401
-0.7343855016711904,-0.5765495031060272
-0.71545591094368,-0.33678187835249285
-0.7028993505035288,-0.15396532163555324
-0.6998257133072623,-0.18638566309318183
-0.688286648476014,-0.04863536249854972
-0.6850289316466984,-0.024306993063269344
-0.6818989744864856,0.04167739079419006
-0.6754855320492865,0.038508354060001096
-0.6732596135610356,0.03806594359064193
-0.669690664359063,0.10286796954368571
-0.6673710045332024,0.12366824319411922
-0.6556313696776499,0.19407975010133371
-0.6550919107615538,0.14140484235134443
-0.6538511748772917,0.20561078573037697
-0.6521895784875311,0.1691692872877053
-0.6259274357824358,0.1838654400551401
-0.6184180205583631,0.164685672956506
-0.6182258380303454,0.179877564771454
-0.6179465010287561,0.17500641174773207
-0.5973452770952115,0.14487905212200525
-0.5934924287209524,0.08202741451894002
-0.5885322698770139,0.07062165851002714
-0.5876683072752207,0.029175220213553954
-0.5869222891011017,-0.027269233436446952
-0.5863542441759404,0.03747816049626496
-0.5826666395373739,0.0299971542042456
-0.5747743383427482,-0.05576115143354403
-0.5687624638054176,-0.1283372655290409
-0.5563140238792399,-0.3175727581676131
-0.5423305248789894,-0.4191830741860843
-0.537306041874261,-0.46890693724126686
-0.535815321342688,-0.5197008642231364
-0.5272615007416599,-0.6322854521964837
-0.5203532242258149,-0.6704526308562403
-0.5198759666545056,-0.731425698396722
-0.5145336345777665,-0.7826539812685622
-0.49954315035382635,-0.9875646242056928
-0.49580131382187,-1.0211844071615883
-0.4890920091618245,-1.1266003611894082
-0.4812356896533223,-1.1898747388083504
-0.47364718913316395,-1.2637555973709595
-0.47207723391254763,-1.2615909325375312
-0.4599871376063911,-1.392602441983282
-0.45918992035933215,-1.4328952169979348
-0.45415768430658066,-1.5115211743047319
-0.45303282474701234,-1.4958965915135882
-0.4444885715804787,-1.5191307721556677
-0.4433805567189024,-1.5370745372069787
-0.43898519109014966,-1.5472201032880117
-0.4223240288303707,-1.6035027926307617
-0.42181447964319485,-1.633219196614509
-0.41001340184824286,-1.616726319498873
-0.3991483363684951,-1.589871120457203
-0.39801073542643595,-1.58871061756606
-0.3857928443041856,-1.609018317630745
-0.3808461896316322,-1.5663915995211717
-0.35859947671129433,-1.3462397611151413
-0.3557297948215834,-1.3207732348779755
-0.35460454720278056,-1.3018682474106664
-0.35133905724183867,-1.327195154810229
-0.34154969382649547,-1.1873005979248648
-0.3397508926096666,-1.0856281828714218
-0.3268926012421227,-0.9506263886925861
-0.32496844749090315,-0.9165698022438503
-0.3182877878205401,-0.8168817935986121
-0.31466544445958267,-0.7810148548140661
-0.3119305451415233,-0.6992163344254789
-0.3074112187342699,-0.6745882036685634
-0.30721955037310433,-0.658945890784412
-0.3070668488019157,-0.6386423278483353
-0.29818597123846846,-0.5040145821463401
-0.29727242726200753,-0.5215807550528451
-0.29657877031374813,-0.5181060337729331
-0.29399799957448636,-0.4860033595286742
-0.27189165543862526,-0.04201999060263654
-0.26777785162074963,-0.04374592358724656
-0.2677307413333927,2.1274148325409192e-06
-0.26547434657943203,0.024077093856414076
-0.26290968874300713,0.07460169141699159
-0.25863275316764245,0.12304143747168433
-0.25607475546919867,0.1916794675267709
-0.2505100518350547,0.2201823689629741
-0.24848181108153433,0.32183983454804355
-0.24273447623724653,0.3676938391350272
-0.24034673039071386,0.37888181342334315
-0.2278405408883497,0.5244280279499652
-0.22054416706561497,0.5484338273759145
-0.21315159175358778,0.6468585597379624
-0.20766253268128132,0.7009404860751384
-0.191308180569707,0.7893066117831458
-0.18651273033453464,0.7700845651211854
-0.18590583536600658,0.8210055053986528
-0.17727356000207717,0.7752932036340298
-0.17624243308234977,0.7847830593572713
-0.17220434732274903,0.7519143170156802
-0.17010202704732924,0.7496934415360024
-0.16312585018118142,0.7445123177056464
-0.1529160094371136,0.6207708323500711
-0.1491646134179554,0.6695645757820636
-0.13839622861705436,0.5494110421151392
-0.12771558514057935,0.41346012131861376
-0.12176427045157201,0.36009197045873376
-0.1193884355671111,0.3062134039707236
-0.11938305003750838,0.32347278278211844
-0.10737811703914746,0.09211499910359229
-0.09349027467589632,-0.17212276826953574
-0.08117033722638434,-0.3410881064391788
-0.0786093056260424,-0.4350709156457397
-0.07539198840807426,-0.4579403856731791
-0.07390991894805765,-0.4610698470168814
-0.06674470756534134,-0.6752954827886919
-0.06580327887959792,-0.6098312997718157
-0.06521582649078628,-0.6352763085191858
-0.0607806259013719,-0.7246596811487866
-0.0603318414695444,-0.7671960767290827
-0.056001572972681046,-0.8409750873842051
-0.05388373147564307,-0.8560869157614168
-0.05256844883288592,-0.9191006916959888
-0.05188085646563945,-0.9344207102021277
-0.026199258181273777,-1.3606095945414218
-0.020619656127594865,-1.4592059691442278
-0.019567502551189886,-1.4346096640439445
-0.014531632665460759,-1.5253327650332422
-0.008074656823757742,-1.6298278931197892
-0.006006899562029044,-1.6455502809381295
-0.0037612665475168505,-1.6501338062160587
-0.001319358437348317,-1.7278730646868703
0.0006639112522073276,-1.7248905494115407
0.0033356249749316724,-1.7463663993743495
0.010299110367802733,-1.8167049898719505
0.010733157328562726,-1.7843265212467385
0.010995576600608015,-1.7738718832495162
0.014909589833701276,-1.8621535391750839
0.019069867029826604,-1.82400631192199
0.026076563483290016,-1.8478368501497306
0.02844600158427557,-1.7864372915229265
0.028501423935015424,-1.8483582924377508
0.03982014140734247,-1.8675974634600117
0.04906706613159262,-1.8400068002273844
0.0494927143559023,-1.8261292595771592
0.05253230163392786,-1.7638733465270775
0.05344376219181424,-1.7591229817555873
0.055293224633738536,-1.7176096815239306
0.0604442234806748,-1.7043312031324254
0.0634073285554102,-1.6839880190181171
0.07069567705365642,-1.5520719670291805
0.07118292715495445,-1.5570387718881515
0.0719738979385296,-1.616319824263587
0.07370416413067149,-1.4606519202683672
0.07813670828584929,-1.4292710879126487
0.09545990335588961,-1.1282968531843323
0.09589681188269195,-1.1272396590441693
0.09640669716422767,-1.1009257833819495
0.09687903179235757,-1.0717924277572333
0.09732577177065949,-1.1271906751629837
0.10005222114185663,-0.9838153416284225
0.11638211072891291,-0.5615312154218659
0.11707423149972218,-0.5000008687363149
0.1297352568383019,-0.11361924947662536
0.1405014629951702,0.2747130692542383
0.16072163799304162,0.9754975623035637
0.16399473097022943,1.1493870523717824
0.17687771201745228,1.6047425848197445
0.18333912151503906,1.9526293091283569
0.18917441279832303,2.1299518349514024
0.19790990404445807,2.482055353268886
0.19820655853368319,2.4870284668573697
0.20723428697250323,2.8270899982712607
0.20818085819504661,2.81184768412862
0.22936217229658107,3.63927944930127
0.24074215706193414,4.00051950531312
0.24807961907553455,4.201409061910336
0.2566161716415385,4.398995024028909
0.25678041461192613,4.460737258318563
0.25813344493196544,4.4739797617167
0.261053523625149,4.5149459325460075
0.2638315761003107,4.633681217804673
0.2670919980995303,4.684106576684786
0.26903322225838666,4.690245266506313
0.2980468124172111,5.11261784267125
0.3112001117433465,5.214390220567731
0.3143059043398764,5.186089007774652
0.3195314303466188,5.22927407994989
0.32899965417150456,5.1448389902119125
0.3315850558946196,5.0698207551879655
0.332265990993164,5.121801930446692
0.3323498519744019,5.084622926496297
0.3324349150013868,5.117660476846776
0.34648769230239296,4.960680000205429
0.35097952406760413,4.866849198816525
0.3516202965264381,4.871006167255312
0.35404779899954875,4.866686902811101
0.3565244984817122,4.805529812239112
0.36120883736276843,4.711956915209906
0.37930070151467365,4.2739546729299365
0.380114850869143,4.242735051997933
0.38827725052374085,3.9968215739576225
0.3911923170922482,3.929405640761507
0.41049027392745874,3.2736604251941244
0.4139681494155951,3.1624322832376346
0.4171232987351279,2.9982032955410367
0.4191247060176666,2.9976985899590813
0.419802432441013,2.927114258051974
0.4216064905123611,2.836807477083458
0.4524767878932616,1.647093822041165
0.45347399041153125,1.6197513866121662
0.459447665236012,1.366994276862442
0.4638114629635046,1.1999160104362119
0.46957345637741277,1.0075034316946339
0.4779227114093145,0.735543422576183
0.48180277963753904,0.5719805641512804
0.48376698944817464,0.5567249345477396
0.4941035550270074,0.1376979802606929
0.506909334705905,-0.2570490258734175
0.5102684737817098,-0.35110670938975225
0.5221456084143448,-0.6376147371706239
0.5261422320255562,-0.7054843023141378
0.5353532779697261,-0.9094773682182118
0.537389665125406,-0.9868202191852506
0.5469804747414262,-1.1519818700100803
0.5509358946338443,-1.1859338544201332
0.5510978592829838,-1.152539406916866
0.5519960457246151,-1.1737377102820983
0.5577428057416025,-1.2531418174026092
0.5601031850762896,-1.2567650996026618
0.572949720135449,-1.349776940836378
0.573502423817335,-1.3448088887542797
0.5776358180396293,-1.3096882705377144
0.5788019183500257,-1.374167068265741
0.5804140075002486,-1.33301427837924
0.5807998466364124,-1.4135265960709202
0.5811865351630625,-1.3808949083825997
0.5950426045322317,-1.3057063664864705
0.6086558446525556,-1.2432149324180848
0.6100688644431678,-1.2389033602767918
0.6134543836889783,-1.1343985475193352
0.6177196691989595,-1.1200118927548282
0.619508270416512,-1.043371333241007
0.620944527363398,-1.0418746107046302
0.6270159055605995,-0.9615096096012796
0.6411522995218224,-0.6679951287888845
0.6704741688794043,0.02812791793287238
0.6742468025902815,0.09716468804318001
0.6780229137599414,0.19713495801375397
0.6844543486667742,0.38495245849334764
0.7047989835027391,0.9258649785300511
0.7098940632726873,1.058674886051941
0.7146673897055953,1.1468155371226307
0.7229829952340099,1.4196064717998855
0.7236203753921036,1.4412531645944064
0.7252716066000646,1.451574870991455
0.7307362897172425,1.6610613635738898
0.7316934152724022,1.6698160093768686
0.7329045842559632,1.7010021215835671
0.7364364115157547,1.808266038825635
0.7365206241944247,1.7506724188445493
0.7405621168345045,1.8346547491154965
0.7455450246043869,1.943470050621995
0.747448548980552,2.0302107060276144
0.7500783369774768,2.0867068658518626
0.7608868934288084,2.2445432243139205
0.7631407140020912,2.337530390903869
0.7702643852246265,2.4730543746807956
0.7836271815999254,2.656515759175616
0.7898479631460371,2.65902308312373
0.8014144384753479,2.769135427951462
0.8051175840422475,2.766032354444685
0.8110331563385724,2.824867885133038
0.8196605455107266,2.7900223776715714
0.8222552512336656,2.8130640979690003
0.8314334390108433,2.821873486049692
0.8340066483252642,2.7948769508941753
0.8405994966939243,2.7581775042384438
0.8443409833152851,2.715931310241026
0.8668409371604979,2.4437145863385843
0.8722348626251231,2.3712369291762645
0.8740738931456731,2.3506995226952556
0.8904438254807596,2.0522488558624232
0.8936142211047899,1.9460297605988108
0.8949745928229924,1.9468788183629866
0.897911260205773,1.8602674815621985
0.9095909457195468,1.5434085717370964
0.9103212202553417,1.565140742011719
0.9231520048531268,1.2464676317540913
0.9240032848751647,1.2445193861795378
0.9250987527979682,1.1923560809308809
0.926571195717866,1.1481165919836454
0.9346276480832083,0.9703132724170581
0.9405019882333949,0.8008315924848701
0.9412991848507373,0.7484753633304774
0.9460073197248606,0.6118811284450478
0.9474853249813302,0.5759349341351948
0.9488688437229857,0.5296819722605476
0.9501602880351738,0.4663091122142544
0.9729681767432803,-0.11522518617982548
0.9748827404383738,-0.18239271584887015
0.9773511385713491,-0.22696039462010859
0.9783718084687996,-0.23742530506736925
0.9811864096863241,-0.33322009377334266
0.982449684432928,-0.3447639797543111
0.9972974862904689,-0.7789905447058203
1.001033879424309,-0.7925133457214337
1.0022036763773512,-0.8370156575719934
1.0035465451912629,-0.8148990535073195
1.026799466382358,-1.4159233854365811
1.0273826031458162,-1.3813913052530848
1.0407278385915664,-1.6176786709358406
1.0409081631125678,-1.6008255946925303
1.0495133488811907,-1.7763320750620095
1.0503798337232704,-1.7925630036076812
1.0560465207343857,-1.8616123418381765
1.0637871668355494,-1.971384890381997
1.0638973125973692,-1.9261018512904144
1.0644754308430402,-1.9833511445215082
1.0683178088472642,-2.0364427354992483
1.069814119357293,-2.024253049821611
1.075288861035549,-2.0531203166404794
1.0856369538112318,-2.1391450692504907
1.0868354625281489,-2.1471614790077447
1.0877224684898383,-2.173030381231498
1.0885218736766609,-2.1712848399368156
1.091214494372931,-2.1875265968522517
1.1243659693416301,-2.311309885960404
1.1244351395884742,-2.3160640443392246
1.1347100436445912,-2.3375710166366983
1.1368752818126175,-2.3468630412593
1.1479159234804124,-2.334863053112817
1.1480995757131076,-2.3043550290290984
1.1627168124257459,-2.3109339349010156
1.1681009232005541,-2.233888955444504
1.1720566902348395,-2.258160326556912
1.1814806735510235,-2.2187931652972805
1.1857297595254455,-2.175876784504021
1.2075265219930422,-2.0016361985370485
1.2200121627866523,-1.9622702113775152
1.2240025380936181,-1.985483203920635
1.2243171353991968,-1.9217131641116265
1.2323550174816909,-1.91627520047745
1.2366136050830825,-1.8940801078197278
1.2366821185906955,-1.8526424823303242
1.2420190697725273,-1.8559210840592688
1.2466808768868187,-1.7985685841718944
1.258458593163592,-1.780224718858106
1.2599355372267382,-1.7352164811502766
1.2713950026382799,-1.7232506434144306
1.272570447644732,-1.6869850129675616
1.2793373096188159,-1.6842046739742955
1.2843548506899047,-1.5909502178776502
1.284486195068145,-1.6225530925935427
1.288263127743134,-1.6223591903993797
1.2929268243576715,-1.576751369606592
1.2952968086182493,-1.5744245691695409
1.2997219450335376,-1.526401385102114
1.3075689398873163,-1.46729016372488
1.3147987502547833,-1.5178389247802135
1.346592058300276,-1.2983862033777005
1.3488141484145961,-1.313194352412492
1.3518439429133524,-1.2589221985709573
1.3530837886175808,-1.291312549481477
1.354015906542469,-1.3200233139530335
1.3563108571012306,-1.314412232617438
1.356543029363543,-1.2550368570720827
1.3680398732720152,-1.1858734200019223
1.3755040523236515,-1.1218652177838426
1.3779737684720086,-1.077597000604752
1.3870839787791054,-1.0758433919366992
1.3933577258675687,-0.9646555169969511
1.3954163188277047,-0.9809895063792767
1.3959493712522884,-0.9728251043301287
1.4038094721677696,-0.9256107962109783
