n_harmonics,base_freq,magnitudes,instruments
10,4.162490761573123,"[ 0.43815961  0.33353955  0.93563813  0.06045784  0.84701946 -1.22081282
 -1.29932755 -0.46320312 -1.34150429 -0.01434655]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.323211506294577,-0.2861679414343941
-2.3170764442789418,0.3650945491245526
-2.3165558478124995,0.43499093700366886
-2.311753430303807,0.9645798389600911
-2.2950775950812403,2.596558991293844
-2.2796367764674716,3.690702048264925
-2.2759387889273075,3.846145179413867
-2.27395317594456,3.897275483526656
-2.269067717692713,4.027961706297411
-2.2651211627246077,4.062653072400419
-2.26389049524881,4.07388652321295
-2.262237007440361,4.046271471154871
-2.248558180396526,3.6479393074764035
-2.239352463667496,3.0817169486110934
-2.233712646052256,2.6583299269367138
-2.2210423877066665,1.5337342527077493
-2.211155228733754,0.5721398910065902
-2.21088992106885,0.5612544600152797
-2.1931278716888656,-0.8761320604729246
-2.18582550172974,-1.3704895878358185
-2.1857895080142073,-1.3498195231488703
-2.1738673379116857,-1.809324256785373
-2.1729363861346918,-1.8448629491532582
-2.167904185160184,-1.9327023582416296
-2.160139137981215,-1.9536514996749907
-2.158831070220881,-1.9637784301955503
-2.1578360322694037,-1.945308256306145
-2.155455773238934,-1.9074381626586006
-2.1399715900780967,-1.5066988130642986
-2.1319569614667078,-1.1667692237849951
-2.126639875472828,-0.9508743522124885
-2.119946975741703,-0.6016856279247302
-2.1165579811803377,-0.46156358895787364
-2.1083844310583153,-0.07828761470092205
-2.102090232092463,0.25268093974169814
-2.082646843196665,1.0807724759412178
-2.0789552986948294,1.2383930951837543
-2.0718565321525837,1.4768451642103004
-2.0523472830476104,2.1619113744650362
-2.0522427510702768,2.145485454836644
-2.052060743756256,2.1777265272399626
-2.0500675267270525,2.2265228579073026
-2.0398258555014754,2.515478595811866
-2.038344113415712,2.556961660902473
-2.0361032103646632,2.6204189471226513
-2.0267491469777044,2.821961901338975
-2.015404088411193,2.903346528347441
-2.0137451619854927,2.9053830276866166
-2.010660162766431,2.8872696828209454
-2.0026085801684905,2.802931227317681
-1.9892904374459308,2.3612785669042258
-1.9869856682986167,2.2394343581487606
-1.9844304990292387,2.1150006278257387
-1.9799949768158485,1.8614429742532068
-1.9790325447708035,1.7905788067518744
-1.9785033644673493,1.7693665650887376
-1.9683369425157755,1.0017564651690603
-1.9634995029356619,0.5949655922291631
-1.9453547578862036,-1.098350376727531
-1.9440125100289771,-1.226005587154162
-1.9418971535313252,-1.4200110403230612
-1.933650640422471,-2.13003697088618
-1.9186670840559288,-3.076460856329917
-1.9112294901630469,-3.378229316136717
-1.9058134476637978,-3.466970859283417
-1.9042258295744747,-3.498172623599485
-1.9011131179642053,-3.4789858049544393
-1.9007731158872385,-3.4644723221732665
-1.8990889984952282,-3.459389920229629
-1.8962320647320412,-3.4083634066792254
-1.895130253595071,-3.3920350562388966
-1.891890328958701,-3.296838838969875
-1.890884517871094,-3.2626886733741025
-1.8891004024230853,-3.2087711596006576
-1.878924332524808,-2.6735109313740955
-1.874087590185644,-2.3268342730404754
-1.8640450513657858,-1.5814602103163535
-1.863397879507006,-1.5287892681963182
-1.857968350248393,-1.0917762913759186
-1.8337276157739808,0.37371662337590583
-1.8335248385858687,0.3510546151998058
-1.8280418872009716,0.5394495881200095
-1.827995196776728,0.5471010714291236
-1.8261169732820226,0.6000828925563496
-1.8172742635736916,0.5660780250325721
-1.8166285968966005,0.6031614962873114
-1.8157786129358675,0.5620751097689456
-1.8146709905035276,0.5485696484699041
-1.8096483252123476,0.4089470734078223
-1.8029412370140308,0.14147456890950824
-1.802018393571448,0.08927272431827864
-1.7988617116836936,-0.06731236000145772
-1.7831276096077928,-1.0837449383359807
-1.7821452105145137,-1.127910320352204
-1.7811002221170764,-1.2132144207951059
-1.7669782818931703,-2.05492664199927
-1.7611300893158508,-2.2881823164292707
-1.7596859901635111,-2.34881093958345
-1.7567552759776035,-2.4064882204289235
-1.728045604054333,-1.6636960024367988
-1.7275130377342285,-1.6097318296217253
-1.7161160087705873,-0.6486345280794923
-1.7157223125080148,-0.609308523191574
-1.7150282060212676,-0.5504860795566567
-1.7111446351263804,-0.1637990751761808
-1.7106920407342963,-0.10068215215241577
-1.6937232749625732,1.628860851134003
-1.674289682410951,2.908210053889621
-1.6584406944632697,2.9426244741741723
-1.6422999267517469,1.869060954266461
-1.6325115207764895,0.7874644517039066
-1.629266699934241,0.36527370189794367
-1.6197419974720755,-0.8958627435025409
-1.612603306169587,-1.8584435772028405
-1.6100849589433184,-2.193392138932646
-1.6017939907571441,-3.165690268147819
-1.60027018709121,-3.298816541293437
-1.6000097909972832,-3.378410395176464
-1.5981464337505211,-3.564704588086578
-1.5918951064657234,-4.120576977024331
-1.5868690147520317,-4.488636965507157
-1.5863415146973137,-4.527951736361725
-1.5831054262365536,-4.718010881182888
-1.5784508526251715,-4.848392995350008
-1.5756770813258492,-4.911816534519189
-1.5466454758240726,-3.9460863696376083
-1.5295453046993768,-2.645709557714944
-1.52454442319217,-2.3064688439010306
-1.5244624471743475,-2.262649030702209
-1.5231641467268677,-2.192148752251946
-1.51887551801335,-1.9375589600946155
-1.5148291700293484,-1.7213416963822599
-1.5141747843854254,-1.6770704530755094
-1.5134161342809864,-1.6510494887581653
-1.511371979773541,-1.5475978373509962
-1.5048272838343366,-1.3554555904354946
-1.485448349511945,-1.4997389780294892
-1.4721785217242138,-2.1418021323596212
-1.4683794338508445,-2.373198164795218
-1.4672215945157012,-2.4424222395509387
-1.465701225436903,-2.5182887776187535
-1.4628229828734032,-2.6904715217696817
-1.460281991981921,-2.847855488857944
-1.4561168195310088,-3.11251169024198
-1.4474702167637832,-3.575237831596667
-1.4438788993441203,-3.734766213699645
-1.4412769801541203,-3.8296298359290453
-1.4239521989308035,-3.9199641110255214
-1.4174354278106935,-3.716478454685137
-1.4167201915694743,-3.680054380049507
-1.4091845293452048,-3.1793593584759385
-1.4057812961657103,-2.936369156378321
-1.404617965318656,-2.8453490787596447
-1.3988483383244696,-2.32907669185856
-1.394726864318189,-1.8697647846393384
-1.3915353896766205,-1.536907669031301
-1.3873924734129541,-1.0578219914985199
-1.3865377653854354,-0.9260304036813389
-1.3851632411115855,-0.7704376465901334
-1.3761908962603222,0.3269176748978923
-1.3728909643195462,0.738030236921651
-1.3648426694345466,1.6504817317625893
-1.3629986204323783,1.8520403656797408
-1.3621607127246262,1.9557974395616606
-1.354953340882906,2.6254839530843794
-1.3485620445095527,3.1356731598005716
-1.3386375006006679,3.6834124911385127
-1.3333029435700874,3.8143562842974075
-1.3151795360848633,3.6995167356754752
-1.3059819289721066,3.330721842168241
-1.3010715306811929,3.138924899919161
-1.2966198855455273,2.8611122844634322
-1.2953138667445452,2.818702257969232
-1.2899506667752418,2.5344870281531366
-1.2885616864939302,2.4689928406441117
-1.286843429425572,2.3837046491503093
-1.275430754718578,1.822498360069383
-1.2614751960790724,1.4383600519832573
-1.2498321535623649,1.360221013050961
-1.2488783878536918,1.35411006069817
-1.2487985392360246,1.3645502357852595
-1.2426682431600347,1.43636953374313
-1.2358467713778292,1.5752260209175333
-1.2292093905107935,1.7462596832202046
-1.2272703668986706,1.8024480023188436
-1.2223151130164323,1.950202623670975
-1.2198070852321012,2.0342045765547345
-1.2096818825655933,2.3218484798218513
-1.2000715546824676,2.529306315265743
-1.2000418447363124,2.5026873693874827
-1.1989449360297884,2.5113580690957815
-1.196239910919991,2.5421471719003326
-1.1882230836993164,2.5717499922996505
-1.1654264846438762,2.119866807275495
-1.1649195240420234,2.0839268942192675
-1.1646952952577079,2.063253430386986
-1.1637901112037112,2.046002916305812
-1.1573029394577163,1.7348888696862217
-1.1482204429570606,1.304210952220915
-1.1450792998666124,1.1271110048140993
-1.1407819110513173,0.8886936658534549
-1.1396575802659223,0.8252182327179696
-1.1385606442850429,0.8011565507794217
-1.1207313242398638,-0.03557045678287955
-1.1112146065749704,-0.33275876285499756
-1.1096344452948075,-0.3575331702563047
-1.1081976380851541,-0.4147195139089824
-1.1059535061379644,-0.44179444612075297
-1.0762111176284233,-0.3830763394748884
-1.0732272953788955,-0.31747971312123313
-1.0711254001390493,-0.27826865566076214
-1.0710429678826958,-0.2645710123674027
-1.0686913015654662,-0.2179317273594027
-1.066329324141195,-0.13901455947624325
-1.0655109850966469,-0.158081676534988
-1.0642899095561063,-0.07088029009779877
-1.0446148765322916,0.5380729037888267
-1.0408368652428217,0.6271042436306763
-1.0391174891094614,0.6908950910177778
-1.0138976457799753,1.321071082506347
-0.9808442263409867,1.5654107059086486
-0.9785334712905067,1.5673009443814925
-0.9784603806648349,1.5649722987723527
-0.9714752128433561,1.5173014544291297
-0.9686386150554034,1.511272684956538
-0.9598882009688383,1.3610695000840014
-0.93481166904321,0.5545871459008044
-0.9334313115326003,0.5062368649042204
-0.9277509641851314,0.21969335504072876
-0.9230198865373178,-0.03910601068588701
-0.9178307729693609,-0.321546930650667
-0.9167949408159979,-0.3644990435022523
-0.9147316454512735,-0.4855552163340736
-0.9133295230486773,-0.5985443285056954
-0.9063335099720073,-1.0025873639763585
-0.9045237464424831,-1.1174159775159016
-0.9009000381270287,-1.3608182559858646
-0.8985045038278243,-1.4955550604368077
-0.8935451525565012,-1.7919655739101243
-0.8853287310089337,-2.2261773927444954
-0.8777702732048329,-2.5821301924961175
-0.8772662284083248,-2.587907526374966
-0.865116215390632,-2.9065661664584987
-0.85736054261388,-2.930171114463442
-0.8571791028046993,-2.9176479555882033
-0.8553739783162877,-2.938717132538657
-0.8518077226853782,-2.869721266063115
-0.847933120233221,-2.7374186817417874
-0.8410796146724739,-2.471625629776139
-0.8379895729660487,-2.297582197634934
-0.8313932880647101,-1.874200613974958
-0.8274808728072771,-1.5482911771443946
-0.8235689031136819,-1.2176698745098062
-0.8146640993221652,-0.385480550627848
-0.7967711397463293,1.5393196835255682
-0.7904405466596467,2.12468274321848
-0.7889100877979596,2.286826116590387
-0.7778168735316111,3.2116579446368405
-0.7686127986228168,3.7406099885100197
-0.7641214341252884,3.9382519958690514
-0.7597907645680033,4.040535727027681
-0.7466964059578389,3.949035581300627
-0.7449347546130376,3.9043876375981466
-0.7423739195200589,3.798460832313656
-0.736053548343949,3.4984087026658734
-0.7308972411430172,3.174123625466897
-0.7288780589681148,3.028865114026803
-0.7048263050707506,0.866020167411719
-0.7026242201870367,0.6757013058806429
-0.7011823580256431,0.5702027335141311
-0.6928349970950443,-0.20462511633588787
-0.6923245688569581,-0.2488837308636302
-0.6912580128997696,-0.33104647323684844
-0.6858878943048361,-0.7404566803620949
-0.6800357529697703,-1.1164263608841416
-0.6793383915559468,-1.1780533948632088
-0.6680856022511312,-1.6934261670060402
-0.6654378755480215,-1.7983007422205066
-0.6488150526545726,-1.9639077806955276
-0.6387184011991236,-1.7668823991138665
-0.634173993496618,-1.6397869638436346
-0.626568719197107,-1.3493014215053378
-0.6118717561592586,-0.6819109372923007
-0.5960592907916333,0.07416155573765708
-0.5940094902612167,0.17241455295984992
-0.5841944707564766,0.6256386408673766
-0.5772666196614749,0.9189330197345802
-0.5769759492550461,0.9088450549770024
-0.5710682580875965,1.143391071892759
-0.5700641355386811,1.1880845849778467
-0.5674633312222914,1.27203375283694
-0.5663557966015733,1.3168540006893414
-0.549597925168213,1.9309260667613874
-0.5235099463651665,2.6800755483185705
-0.5202446346097176,2.7662758730845542
-0.5165563395947452,2.8007780125380695
-0.5148291678313717,2.8249759064557343
-0.5098928795695281,2.8732489170946494
-0.5095590018612359,2.8940457534304156
-0.5065451100027767,2.8901830927830328
-0.48469918493089015,2.566744287099436
-0.48160526198325293,2.440579102643193
-0.47673186870422324,2.2273072295572827
-0.46664814056590354,1.6070757461294527
-0.46061599867960545,1.1494422351308347
-0.4491028755797215,0.14964059377781996
-0.447765389067194,0.019473031029533676
-0.4438626174997564,-0.3407104172216325
-0.42913634553019797,-1.6965699464936923
-0.4172162388339249,-2.639526204884639
-0.4129527321896731,-2.876453191884669
-0.407817669164801,-3.1638231701030395
-0.40322827565983843,-3.3358450703631735
-0.39162342534229655,-3.4720700206523505
-0.3878187766326491,-3.4385730649369415
-0.3825602545763429,-3.2873726040280533
-0.38024069471800725,-3.213566806461332
-0.3789593794013042,-3.172075488470045
-0.37229319420703844,-2.8406975816530755
-0.3697459685760922,-2.683715265906719
-0.3637027815048124,-2.2586314419564566
-0.3520480598328586,-1.3665564138532924
-0.3467809544999252,-0.9825716133923892
-0.3438203879282682,-0.7396690377044143
-0.33631649541219444,-0.2198342777127484
-0.33148297137310756,0.049517767102424684
-0.31996448042640235,0.49942888817612796
-0.3028243195864029,0.4860302475681631
-0.3019383166997578,0.4720313320746865
-0.29054030752976123,-0.013430118972531727
-0.2885664468345581,-0.11002164854346669
-0.28373891778812244,-0.39546796662270606
-0.27509901809199677,-0.991491274355111
-0.2728708964185631,-1.115796246800553
-0.272641137889055,-1.136183206461363
-0.2697537445643041,-1.323761708598975
-0.26803884790940646,-1.4268587805906414
-0.2557029264056814,-2.1510044474663594
-0.25366902146590853,-2.2064115966561397
-0.23799117912981238,-2.470438893476286
-0.22591220698721237,-2.1125054108253014
-0.22582055851310168,-2.1230125789318417
-0.22557882474271196,-2.101614187426376
-0.2152889134314564,-1.435350801839324
-0.20765492723000545,-0.7524805050554427
-0.2043980357456041,-0.4217559106784522
-0.20253878412248394,-0.26157858192956934
-0.20021753627950023,0.004452198230662284
-0.1910095827404632,0.9511053528059954
-0.18257284880774272,1.7694017802214814
-0.17672981354787032,2.256443656316514
-0.17332490438470005,2.4716648999789426
-0.16870503043346297,2.7799014056476055
-0.15954344570350854,3.040059986334852
-0.14311907046591976,2.6716267378125775
-0.13872850315310048,2.3759986045462678
-0.13395237787006709,1.969352974839721
-0.13184132251676406,1.7772607629737882
-0.12100413767718754,0.5098599567522795
-0.11900029907526122,0.2630477803910904
-0.11319274278939151,-0.5202332974189167
-0.11003284772485156,-0.8786571693548283
-0.09462167556332446,-2.9041559281225386
-0.09205595903471453,-3.2016050388449844
-0.09093830877997533,-3.3180297437441775
-0.09034631254914594,-3.3883588465738543
-0.08860279413964633,-3.561800732906359
-0.08139128728631118,-4.203950855400533
-0.07732025403987208,-4.500200768499462
-0.06961126379645854,-4.852776459796092
-0.06199790746398648,-4.951760734489882
-0.052545414542876756,-4.785212297330994
-0.04542067623939294,-4.446138637510138
-0.03013987303650012,-3.4424615032322254
-0.028636540543985234,-3.3091645944964236
-0.02838051069471792,-3.282878681358982
-0.025559837799882246,-3.071645099707793
-0.025288677073162624,-3.065927443005973
-0.02338796366814666,-2.8738986758459193
-0.014173787429967,-2.240138196655463
-0.011503463995530261,-2.0555968445082606
-0.004825006954198852,-1.6988668244332783
0.0007863168366970541,-1.477700185848621
0.0032548186709595583,-1.4023227867699568
0.011736142290339924,-1.2594803409337418
0.01978465164839749,-1.3607010911647746
0.030502111108481333,-1.7676076905356441
0.04351490132764013,-2.516460813242799
0.06348211507572099,-3.6535709536173004
0.06513536328172975,-3.696167819214203
0.06809489942440372,-3.833155807307119
0.08645805119092298,-3.9010428912608615
0.08930319119078955,-3.824193874509338
0.10008808201004626,-3.217134148312583
0.12100948828241709,-1.1504493656077976
0.13531353061730966,0.5867203441453208
0.140878975731753,1.2355096020643546
0.1462010188845806,1.826416213491115
0.14705870112369235,1.9170739847178473
0.1493359167584103,2.1774594000982317
0.1666520078492968,3.4859905245910086
0.16973292902928439,3.629130782519144
0.17355771111797003,3.7425846941338747
0.18094777207913104,3.864515068836809
0.18564450323096793,3.85750883144368
0.18696225618567208,3.838252295029206
0.18787659431634918,3.826197246878939
0.18893025317390766,3.8288743814376827
0.20283311007507532,3.3819165392706516
0.20444031266071416,3.306813904262135
0.21078864807449804,2.998540940925492
0.21598543251078262,2.72448627067421
0.21670870399808617,2.6884801749074816
0.22273238238772874,2.349705647681218
0.23833585952765546,1.6686977299169754
0.24927748882106204,1.4480753893635439
0.26082288937672793,1.3693950926087037
0.27004945200779895,1.4659908412318825
0.27937347736342844,1.7356951556683702
0.28866067560369935,1.9904142664090743
0.2933913113761131,2.131352875108867
0.3036575836238504,2.413869661156602
0.3071598623713654,2.470621033519492
0.30899560891609745,2.4725205294917636
0.3095530911795632,2.504777724956761
0.31085490692285234,2.5168466912454757
0.32162606057821463,2.5738966925845626
0.32275326695524953,2.5707798324410485
0.3246178453312183,2.5792541186451414
0.3264162743231287,2.5712737034859017
0.3338682124516197,2.404600930406603
0.34139046014653296,2.1964781881095816
0.34282076420190144,2.1410668441724203
0.36067528004665395,1.314685501665448
0.3639532124600171,1.1574323295552502
0.371862062233983,0.7518141454927382
0.374221299734268,0.621817495790573
0.3785656160277133,0.44621117703122243
0.38607777408382926,0.10891076366039906
0.3925424481922688,-0.15845633387024033
0.39353269926030077,-0.20201751263343357
0.3941866441821289,-0.20993760496354985
0.3996011133866628,-0.36443467555343334
0.40240608013933565,-0.4310779995212603
0.4026716774744017,-0.42408914548223653
0.40355405989479687,-0.46338392364060127
0.40608136581899146,-0.5017869145463576
0.4143512048631499,-0.566341207664885
0.4252920930866484,-0.5130230444264543
0.4304168192684594,-0.4265377565054726
0.44233385880722587,-0.17411471251562838
0.4427216528528488,-0.15228439560697146
0.44431339234791833,-0.11289382217800821
0.45330298452170137,0.1480398225709469
0.4537523192190642,0.16226940630197934
0.4779162237910892,0.9020362069069183
0.47877097803978064,0.9370966154769095
0.4814086953240624,1.0239459923346592
0.5098959880202516,1.5246111198861423
0.5244862529704104,1.5932554179283422
0.5457901981446245,1.416050148889321
0.5478996234831293,1.3894432660328817
0.5530015096816072,1.2843333940858848
0.5555266221723079,1.217029995912924
0.5661419599037396,0.8838313263850417
0.5695726986976544,0.7595655806210599
0.5877546161376221,-0.10196533567587883
0.5912032461386101,-0.2913524018392759
0.5921541509495807,-0.3396913156388793
0.6000903377816411,-0.8270319821975767
0.6049659355013173,-1.1262539120842843
0.6098308087065081,-1.409068393455168
0.6117914721415234,-1.5360937343248255
0.6137201492531528,-1.6407572661438363
0.6201876554570824,-2.014060803878638
0.6306235464625223,-2.523783819018349
0.6358634065426054,-2.7320766876806424
0.6408203052580816,-2.843023626917465
0.6481874041144313,-2.93959851103652
0.6494434010088939,-2.9130293869806247
0.6508015371213944,-2.9351035730302857
0.6568519768985688,-2.868932091760652
0.6597539154426793,-2.8237966259151994
0.66203333036963,-2.7283767679998747
0.6715190734223278,-2.3034938292042857
0.676613286050495,-1.9511590309641211
0.6767924067500912,-1.9574354563362428
0.6890057023638656,-0.9489823352088284
0.6909858951470622,-0.759888433283861
0.696088187968082,-0.23461296503056744
0.7028663924963392,0.47363127711427405
0.7090278971155906,1.144577904998476
0.7107719316844454,1.3178614368849753
0.7125360537800889,1.5370860034141178
0.7386305106714124,3.6362301486671966
0.7410455199583987,3.742431472844038
0.7419240355478776,3.7820175113881307
0.7426613381306129,3.8304114097587845
0.7432714124068776,3.839144141275012
0.7448289923801465,3.9110137971945385
0.7537772520137711,4.036372310165585
0.7661079356222551,3.8330061345892097
0.7679629877386027,3.753862138849054
0.76954030080016,3.6908229194511613
0.7708031154682837,3.6639532473703387
0.779796218251354,3.0755380072938627
0.7926579708302754,2.032747162012074
0.7932388310886953,1.9427805821428892
0.8017913521632662,1.1798535742954408
0.8026650860811269,1.0388526005660434
0.8266935021760013,-0.9628288224809958
0.8297519764773647,-1.1548947029035999
0.830085263152549,-1.1839629573660615
0.8323804537655297,-1.325023794086605
0.8374766523367985,-1.5670478699561137
0.8394299479686471,-1.6241819916505196
0.8411838671011398,-1.7153115425475347
0.8452136839902424,-1.8238481770787174
0.8466722084497649,-1.8555428659615818
0.8550643705504148,-1.9717021268851602
0.8556823858989091,-1.9398842607025744
0.8619909088456952,-1.926891430863916
0.8624956795365843,-1.9347556746499524
0.8704871251014694,-1.780502224187512
0.8762779118057917,-1.6290569312512346
0.8772106022355342,-1.5470607912377536
0.8780611710604669,-1.5203385373035976
0.8794665517121878,-1.4996814249779968
0.8886478555086792,-1.1037273385311563
0.8890125766844452,-1.1026851423612793
0.9040257079801615,-0.3699553333013692
0.9096641409421542,-0.09230188377970806
0.9097495459723328,-0.08450381490337015
0.9150253872719278,0.15283232549485257
0.928822707737917,0.7452017902640086
0.9305880763843684,0.8310214855311505
0.9350816910535782,1.0094587257577585
0.9362664918199042,1.0726987618862078
0.9405767294450778,1.2556531905283232
0.9447174235675977,1.3932168814670844
0.9469977328353627,1.4870169799552364
0.9576433657187331,1.8800019233875098
0.966789446246938,2.1238036662591173
0.9692374439513998,2.2207421801797227
0.987076153562771,2.6908975798151777
0.9918404154803491,2.7742146701928454
0.9941823833335519,2.841153701204957
0.995437541062052,2.831668851684838
0.9981550639705352,2.8555016259660975
0.9987234105062122,2.8761025799191495
1.011961981247607,2.8429001542338836
1.0119629819702736,2.8517873678806063
1.0193826418921823,2.7172802190327814
1.0217891190565735,2.636013349976723
1.0249810119276361,2.5476579095032887
1.0296596500764164,2.368706502940052
1.0312044508719298,2.2637519590896185
1.0343729886529163,2.1179207863480194
1.0474419259029784,1.2593766515051645
1.0508369504702237,0.9794788403619665
1.0546120848878875,0.6775498370332698
1.0560680172828336,0.5222766131068602
1.0571559499599736,0.4356991127727596
1.0619965678864842,-0.015384266077046212
1.0649399072194097,-0.2720844510550016
1.067696620719258,-0.5408666867868192
1.0778016748545882,-1.4839850260729595
1.0859493689722672,-2.1800982794290413
1.0863791085425412,-2.1930380001362977
1.088849051323546,-2.4162762818708012
1.0937057855899655,-2.724232899106303
1.0961536639599752,-2.877147304557833
1.0968867444823545,-2.9202557011964676
1.1063787234020008,-3.3073751313853093
1.1064864989609005,-3.3302376065024224
1.1070384492663896,-3.3666287330306552
1.1191700403271465,-3.4506474054242946
1.1217387872122746,-3.4203508197140238
1.1253875177703545,-3.3386520455545363
1.1392406997636257,-2.679661097448089
1.1471713071387093,-2.197895453772613
1.152813238614244,-1.7496706951173358
1.1606116354414802,-1.1408975049719725
1.1750295883145698,-0.11353483147989758
1.1822017293117577,0.26534846840458176
1.1884583202263093,0.49702143619505856
1.1972261915499693,0.6179861774812768
1.2047203662886563,0.533440629138571
1.217233908699603,0.08301856928334138
1.2223985322763884,-0.22134853951479522
1.2265729096138474,-0.4661021406955538
1.2267334894835846,-0.4783841640639443
1.2374267308075453,-1.171576919094183
1.2516637600825131,-2.030432416131994
1.2574027196088737,-2.2716423923819358
1.2610740624679462,-2.3981641568319096
1.2622016155071627,-2.3992463403126636
1.2706850630450255,-2.486511705930812
1.2758533166199122,-2.4086377514766557
