n_harmonics,base_freq,magnitudes,instruments
8,2.8158613668884134,"[-0.09042031  0.21715638  0.95169588 -0.38449735 -1.43083988  1.34437854
  0.87595777  0.55952578]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.3028769841799575,-2.4528375649728607
-2.2841663555636043,-1.7641970023804123
-2.275808323950681,-1.43550189475018
-2.2743340975916855,-1.3999812110934107
-2.2684319455355073,-1.1840086703868278
-2.2663553226349373,-1.0155599903603316
-2.2612349769044373,-0.8975141614109325
-2.261224507372674,-0.8654311749448725
-2.2549349643158063,-0.647605218577503
-2.240286996054265,-0.313212656877555
-2.236855643412503,-0.18848988555362994
-2.236194473081441,-0.22970148735755727
-2.2346256290502797,-0.2536162360512147
-2.233298455065828,-0.15005766839846818
-2.2329813213070597,-0.15816288520929225
-2.232834041184005,-0.19057864685161213
-2.219264659003616,-0.022207599652329872
-2.2072893104528637,0.01221161095032739
-2.2027817747232925,-0.017610442644435707
-2.1986213385171673,-0.009654657554995946
-2.196701613926251,-0.0807512220007441
-2.190832976111901,-0.13347095618989266
-2.187933100508736,-0.12787538714613925
-2.1850901310940882,-0.12463962561986058
-2.1791687505125266,-0.2567945137916097
-2.173102841533579,-0.3722387431945346
-2.1436016689699766,-1.1351043199206432
-2.142301844930646,-1.1618073205487902
-2.1349479845231683,-1.3434054831018143
-2.1343950938523233,-1.362891703654127
-2.1296312301051694,-1.4489806754780268
-2.12896485379241,-1.4759315973264782
-2.128691779771274,-1.4898151143982483
-2.125406396293306,-1.565571685028522
-2.1244114102828027,-1.5923033405963527
-2.119349797253852,-1.6506585338984825
-2.117937600803349,-1.631534556122006
-2.1134057143215084,-1.7817953884904127
-2.108347746694289,-1.8662541749100443
-2.105988009805225,-1.9093563155418294
-2.1032646680702225,-1.9548060801853535
-2.092752027897679,-2.0208434102550408
-2.072142645756175,-2.034816616378875
-2.0703718045280106,-2.0308524875296174
-2.056157493462175,-1.8956084884527704
-2.038539863025256,-1.5934957338289544
-2.0364352189935784,-1.4969383634041704
-2.029083540395649,-1.3659583934099384
-2.0276296432351737,-1.249749870447868
-2.015874850447386,-0.9929963964120021
-1.9991766978207954,-0.6211113506163607
-1.9967139141849015,-0.4706599277183844
-1.9941958160730326,-0.44049215433288086
-1.992030127313541,-0.36036821236878935
-1.9828265771714797,-0.15502221178940317
-1.955922379572385,0.3389798183772876
-1.948801405940262,0.4384001940640534
-1.9471990883473573,0.4040880704673492
-1.9462423146321917,0.3743220145964737
-1.9361949549104478,0.47004639255741865
-1.9307935284231854,0.5021344505655594
-1.9278072948741103,0.5880116292240654
-1.9272761096678683,0.4922012036304904
-1.9265131012428023,0.5518864239598708
-1.9166751508675497,0.5266103020628792
-1.915383745899789,0.44618706912906636
-1.9058874161032893,0.5110089243678668
-1.9055879848802542,0.43353091519023323
-1.8804468306280522,0.3871119127394861
-1.8782198628936615,0.30971508632050976
-1.8655460507149217,0.20890765498477518
-1.8595367436781085,0.2509175742266854
-1.858560270272771,0.2778885710247586
-1.857424722150961,0.20024276110397324
-1.8548910806789771,0.20454592696843774
-1.8539523620863085,0.2629396755688949
-1.851882653642295,0.21921452650454432
-1.8496927231294453,0.2658406554336552
-1.8366728529635028,0.252390963956418
-1.8275418671655264,0.39568542848921523
-1.8170805392033142,0.535666022232908
-1.8064083232287997,0.7069860924741083
-1.7995170680167503,0.8727658748543915
-1.7871130637224648,1.204798897497761
-1.783808742716295,1.315478908694021
-1.7835817625582093,1.34590487820704
-1.7772658780855048,1.510542504602778
-1.7766182172117153,1.6208735195115618
-1.7701881304898848,1.7914332722434612
-1.7515516380575855,2.453011186270965
-1.7477550246138893,2.67280792767846
-1.7428711367196401,2.797701438639959
-1.7407010924960737,2.8789656555066814
-1.739922116663656,2.9112674310803635
-1.7336096194577546,3.131582672359085
-1.7267273794576847,3.3088234797099916
-1.716818449281751,3.6303071900818904
-1.716482853351491,3.637152325910619
-1.7153812043067738,3.7083994773429225
-1.7148538294186262,3.7512075532786526
-1.7088628925693414,3.8831709879139527
-1.7074911725006516,3.938908198652257
-1.7041625971556578,3.915217469259343
-1.703095310687121,3.9790148304374306
-1.692852134561159,4.128458886856588
-1.6888696188097303,4.139884730427733
-1.6844839486103695,4.2341007450856925
-1.6754280762712206,4.169513001532945
-1.6671308462790686,4.199303108611249
-1.6619236089000777,4.144748764306638
-1.6583943260388816,4.113724652996919
-1.649838698764575,3.9470287016489367
-1.6418387300213177,3.7292883937914265
-1.6377616871906278,3.6382817129636624
-1.629440694141094,3.360332602599528
-1.6208399444020127,3.063164284769886
-1.6048609939620575,2.4321285589566486
-1.6008606226559314,2.2534740762622314
-1.5938419491731641,2.003258123171396
-1.5861346075333989,1.6157971522759187
-1.5776550385566783,1.1974697162444357
-1.5759361945899002,1.2473891648670663
-1.5651000841195002,0.812390674779085
-1.5634448734527213,0.7534756467512713
-1.5507088408694276,0.3115615278897063
-1.5358384041763564,-0.024102087240986364
-1.5231905352269648,-0.20480243255946348
-1.5200968452327637,-0.16478146752682513
-1.5163919589154873,-0.2280339335087251
-1.5098094565296056,-0.24283099470132163
-1.5074182436699932,-0.2787176499309498
-1.4982067402558064,-0.14924790201380844
-1.4910286632445742,-0.12178538066592545
-1.4632346122689397,0.4157202282191993
-1.4623276249396067,0.49920872461559507
-1.4572368608314878,0.6304028665826319
-1.4563239200225349,0.5858769622459125
-1.4480732641565146,0.9271986716876772
-1.4392075971364546,1.1136958903679879
-1.420655635457264,1.664785800574008
-1.420654175720146,1.646349383289933
-1.4106106026992045,1.9152683818373015
-1.409386620718951,1.970641153137347
-1.4091238056879456,1.9647479353051678
-1.399903961977242,2.2007441317469465
-1.3877293071885863,2.2470191412152687
-1.3855547267353128,2.301991560511458
-1.3819433299301596,2.35182274084469
-1.3639314414313481,2.507417558657616
-1.3622246559336346,2.448786366165681
-1.3597925358515388,2.42791489835664
-1.343534732715459,2.2536823832319706
-1.3414337425069773,2.246256112701683
-1.3351425036159816,2.196410865415993
-1.3186245184493754,1.8156690539784237
-1.3176272129419953,1.7711144390940046
-1.315611836934928,1.688375240487201
-1.307599584788526,1.4728002340186066
-1.3004687172466303,1.2727624859337303
-1.2932348195651606,1.0801822587175685
-1.2863014012138472,0.7396452318989254
-1.2858161936296688,0.8051903260633889
-1.2839852874890476,0.6936726771032179
-1.2819735971181265,0.6413126740578481
-1.2755552573019895,0.3973119190959252
-1.2730405533165645,0.3019116384759336
-1.2680659549858517,0.11862570588335183
-1.2560063979895124,-0.3005160877694797
-1.2482026768812478,-0.5327641759582962
-1.2435944274401993,-0.6599297137597153
-1.2402408251811843,-0.7476555539077578
-1.23604130978301,-0.8583612507563334
-1.2356858271439184,-0.9016476799298435
-1.2336832161201061,-0.9488937849343485
-1.2302121350823534,-1.0461774210418318
-1.2289068857883048,-1.080565466277215
-1.2241895186485596,-1.2404820882958452
-1.221470244778378,-1.2686638890233655
-1.2192679802281037,-1.3813595575652415
-1.2143636435471479,-1.441090848017245
-1.205521631778383,-1.742394269335954
-1.1995226969018924,-1.8254423211870614
-1.1986514683993144,-1.8186750934675182
-1.1940672720192975,-1.8648290076628615
-1.190872919177928,-1.8790451433933464
-1.1864555833434924,-1.9846553288396078
-1.1822551748027343,-2.0498755381556215
-1.1716857998231291,-2.177239511818249
-1.1610698848525163,-2.2484347486637373
-1.1598788140239313,-2.293434106265026
-1.1559174748531198,-2.272874025619464
-1.1536099941754807,-2.2715118410781963
-1.144320865252902,-2.2796118857911485
-1.1385585953337902,-2.323933475286857
-1.1357540110185258,-2.3363175083374
-1.1224406667546967,-2.378951661550203
-1.1221583440576715,-2.38754586359279
-1.1197659238020685,-2.3747390186298754
-1.1149066969159795,-2.3720345983346305
-1.1103836119260264,-2.3736760299818833
-1.1082415770898268,-2.329314423844971
-1.1072205199194436,-2.3609837424793234
-1.1070345195512474,-2.3591204706736773
-1.0952393752156993,-2.2526418424656733
-1.0871183600346475,-2.152276742746412
-1.0843358277511124,-2.135571253246786
-1.0837598479724277,-2.203472133639991
-1.069531700349325,-2.01142612141542
-1.068852722334144,-2.054208202189811
-1.0623466464784255,-1.9921598031160075
-1.0515757927321312,-1.822326239967904
-1.0422493600762708,-1.7035213778901923
-1.0410346054801107,-1.6002432185113729
-1.0395688956058398,-1.610203620167908
-1.0379197869435173,-1.5705772826700193
-1.0319270281106359,-1.515443148041307
-1.0179456866195267,-1.1433357236643062
-0.9988465316872279,-0.7352895708684454
-0.9933390889666525,-0.6211038242701088
-0.9904573336928975,-0.550890810974293
-0.986120406712927,-0.4242741926469152
-0.9769987900305068,-0.2179765746414424
-0.9706893459854631,-0.033062886323334456
-0.9618605407315854,0.23781457805257272
-0.9603762868311096,0.23636022789766542
-0.9302964131599585,0.9863760545885933
-0.9300801996506749,1.0175393023068076
-0.9299035622872456,1.046349563264748
-0.9232444878695851,1.2165534533429632
-0.9219152134610589,1.188280774715286
-0.9203026936698038,1.2707307064672106
-0.9181247866049893,1.2609042815895504
-0.915067109544947,1.3034173123536714
-0.9023829876047618,1.540869784738072
-0.901410814849112,1.552413375323157
-0.8926731873785876,1.6243063185609918
-0.8886364886126108,1.6741229327984652
-0.8831238821129217,1.6900955626296112
-0.8803901819774964,1.776468280694159
-0.8698271921473553,1.788013642857135
-0.8503346526773652,1.7540517167317207
-0.8461008942605455,1.6945540584410375
-0.8410057892218239,1.5817224924173792
-0.8383814583537124,1.617503816187783
-0.8376978234045698,1.5347533356238596
-0.8319342951492987,1.5235841802866485
-0.8270968873756077,1.420800448808409
-0.8252768714288821,1.4005325633557606
-0.8233391158055219,1.4607838597945424
-0.8143139658940743,1.2176864359979933
-0.8022571947458568,1.038432744575104
-0.8004854768754548,1.0704933479301
-0.7994832489377393,0.9939021002051083
-0.7991965868725055,0.983630278949945
-0.7883387315351009,0.8524431171199343
-0.7864039857104226,0.8245748872976337
-0.7743525387387922,0.6676158240504388
-0.7733001089568541,0.6254815816977992
-0.7530744935524929,0.375981537343998
-0.7511569167044136,0.38520116200500115
-0.7488088290844486,0.34823336922843895
-0.7312218546525315,0.2963470041910029
-0.7303225613373687,0.29715483860779796
-0.7248291849978088,0.2838675822577616
-0.7089585453445064,0.33739625210971086
-0.696902202049138,0.395884853337806
-0.6931526820200253,0.4073665387357068
-0.6902141584313961,0.32800628469062915
-0.6811277323737466,0.47446534980735494
-0.676615950653209,0.5397427736135885
-0.6713148962467854,0.5137679336198449
-0.6674408840233648,0.5160505936505004
-0.6632388561477929,0.5565396952032088
-0.6569191520623345,0.5424191365774578
-0.6524248940329684,0.48554944961124546
-0.651212298949229,0.5501214121505934
-0.6494515853539888,0.5402494104027146
-0.640659518001252,0.495972777941094
-0.6402485213543887,0.4798991085917203
-0.6314524164171296,0.4350783110248749
-0.629842421012758,0.4204289874830758
-0.6031121858019874,-0.0353402086003364
-0.5833971250891343,-0.6642768309760376
-0.5584449673500567,-1.6104886368448912
-0.5403283363357074,-2.4932512868769425
-0.5346318107284564,-2.686979668385363
-0.5294815202564189,-2.9174500464259294
-0.5255163122753359,-3.097505408323966
-0.5212280493483954,-3.2858726711368798
-0.5202969721587625,-3.2813304246657578
-0.5176497058891778,-3.3544258950379424
-0.511787911590142,-3.6002262758538337
-0.5078116379898008,-3.782000767366296
-0.49325672500577333,-4.077288346449602
-0.49080912081270167,-4.185831119013965
-0.4801106644720785,-4.320086678364952
-0.46500772077397734,-4.292631043299456
-0.46103788238419474,-4.274298628215456
-0.4559942709115061,-4.2049176315461505
-0.45543591603662215,-4.165439530979326
-0.44275686479765763,-3.8743673661744955
-0.4321858399550771,-3.4941481065095554
-0.42879102544195913,-3.317100894295205
-0.4258841700060181,-3.0589545480849516
-0.418385467824109,-2.760750036600893
-0.4169410792289745,-2.708955153803605
-0.4099411623268585,-2.217787365329874
-0.4086829109147194,-2.1303193113035164
-0.4036624161947082,-1.8541347222362454
-0.3976697322432443,-1.490386856090067
-0.3769190986878197,0.01765374117386358
-0.3754810755237292,0.16614126800157078
-0.3676326755457886,0.7028157533980226
-0.363891723819457,0.9178841539167423
-0.3632052188574715,0.99343309518259
-0.361287576819854,1.1264096328684392
-0.35734845093707035,1.4159531250751949
-0.35578131131685575,1.5517221076247878
-0.34882668303348163,1.9566977733048772
-0.3428470541812514,2.3523818969364148
-0.34232447222922247,2.3406799884954412
-0.33747065987078173,2.600467652139698
-0.3192833873805494,3.342852894745044
-0.3168008424454398,3.5374928383541415
-0.3052522109473763,3.7024904230436615
-0.2975970262050378,3.7826452963551462
-0.29533861565856956,3.8176895680477076
-0.29375247861957954,3.816117347121902
-0.287515642743267,3.746255281772505
-0.2868000552035088,3.7376746971059673
-0.28122624874453184,3.67058149548704
-0.27683923551474976,3.6267968250092757
-0.27133880650531506,3.426280951286156
-0.2675220107154641,3.2918606052692163
-0.2460534800128249,2.253582271445123
-0.24519953708864328,2.1945475449912437
-0.2446529307038272,2.2338796946065202
-0.24374235882405548,2.1431045990896895
-0.23929294461246275,1.9614774296839415
-0.23464606780562924,1.6112544836225728
-0.23197192137454703,1.4188899266679522
-0.2306822746206567,1.3899771691690623
-0.21396472486884832,0.2136851657273585
-0.2070491771420797,-0.226003324285075
-0.19942754610085878,-0.8260979528788889
-0.1931434598907904,-1.1545700172079794
-0.18823746909015693,-1.463973363584376
-0.1871346109020804,-1.5587448854489852
-0.18291939197031803,-1.7948681472355699
-0.17986488190192418,-2.009342924769827
-0.17320682065961934,-2.3107134569867904
-0.17134771785427372,-2.425891843684431
-0.1564370814695648,-3.038806518011477
-0.15534489386964445,-3.1353297283233896
-0.1527332607203431,-3.2359843346869632
-0.1509251419219968,-3.243415221691783
-0.1377279838726544,-3.499171653185655
-0.13331193159626586,-3.5042653786556968
-0.12457043128245848,-3.6716488466405
-0.11827572583618595,-3.596587890519566
-0.10339482179228732,-3.4398569951843365
-0.10017938960672002,-3.3535600554522658
-0.09945188117744852,-3.378278660514613
-0.09236903006049246,-3.1575623706227693
-0.08482526429346526,-2.962021704494042
-0.08391501710098481,-2.8770582165340675
-0.07742746710003878,-2.6502739833162385
-0.07483383055783133,-2.5290500955886843
-0.07271669009237147,-2.545963247551203
-0.06677934415079978,-2.3021894035956434
-0.06454592157175121,-2.1896967787013795
-0.0432395867403379,-1.3644362799480565
-0.0405401415716069,-1.324918587064319
-0.03961571012626397,-1.236709452651946
-0.035814429868713304,-1.1209617127039877
-0.03552849842253014,-1.0681080705203552
-0.03140040458087068,-0.9077254516464284
-0.025062997062723635,-0.7262332825327228
-0.01600956198077208,-0.44166282584340455
-0.015201554604464818,-0.46158416226201265
-0.014758160210710969,-0.44593960873239175
-0.014609079999503116,-0.38739448665355236
-0.0030862028177969236,-0.21318941064482605
-0.0029924543493304867,-0.15119994547151241
0.0136878844550683,0.04625019307276812
0.023138919401050728,0.025821274155900027
0.030639793375771163,0.04643790644427688
0.04249183205117024,-0.08654455056278507
0.04611771558600086,-0.18403553254154442
0.05138345717587356,-0.2846743422457964
0.057830233965754374,-0.4460137462446547
0.062362992583713694,-0.551365707997939
0.06677071647735566,-0.6209170606792115
0.07589726358758941,-0.8169764061129791
0.07843912975618039,-0.8901655922813592
0.08276629457233398,-0.9876713267883012
0.09112853023838952,-1.1928393101847399
0.10197167248831285,-1.4235806064375172
0.1100763621652181,-1.652874091204176
0.11128801847936387,-1.6371540978927352
0.11386058338938376,-1.7691603535829812
0.11906148331426936,-1.79896269674763
0.12278060532038637,-1.8764013302957874
0.12431734227968683,-1.8719316597076974
0.13125250926858723,-1.947917897501954
0.13593403930399184,-2.0017352499544834
0.13757979293008216,-1.9616757230469701
0.1385516546565766,-2.079141222340279
0.1438107230420771,-2.0755125194477886
0.15174325628925356,-2.0941159633646
0.15611750100606114,-2.091144982016069
0.16738250288506862,-1.9067371002754514
0.17682553343325047,-1.8577530880402569
0.19258133645709696,-1.545290654931995
0.21329703543414302,-1.0462159024300473
0.21736229228171355,-0.9208595241496154
0.22107745444023497,-0.8406068882852429
0.22314112538521513,-0.856846219758813
0.23019387529260893,-0.5625759990955103
0.23722400633673058,-0.4745043266259592
0.23903333354248701,-0.39075520616208403
0.24414351609939233,-0.27654201286239644
0.2709071207181495,0.29739032339440075
0.27924174947775793,0.31856555472871967
0.2851943619509103,0.37881862595472
0.28691465726631504,0.44744955372637624
0.28760366057195696,0.4244960300405533
0.29365339584175176,0.44686397602227174
0.29914849771342755,0.5090287015911429
0.3081868111051085,0.49005706312552016
0.31004120190905127,0.4772173030275953
0.31343515862037474,0.4900930248376449
0.3195773751189521,0.4454293744644004
0.34262658858509276,0.4217139893851575
0.34562666857454705,0.41074868042784696
0.34700475322748847,0.3750394901338856
0.3472123621294809,0.25245186758043586
0.3474394865024051,0.34626532245546715
0.35577214134571644,0.29889821628478935
0.37161279245179557,0.23053847311965098
0.3718119820816126,0.18274073486260203
0.3753834627490429,0.2683812523246129
0.38062732806105704,0.21454134255671609
0.39020472924692395,0.20129616719307936
0.39243606272693343,0.2922941003795613
0.3961591464372747,0.3208191691094348
0.3970837142246233,0.31406732042354535
0.4068061878403073,0.3968405431921148
0.4098279689655895,0.38309232321208336
0.4129155695716058,0.4973253274604516
0.41695985801275715,0.5347252020272799
0.419895367145958,0.6025019267191886
0.4198993291207458,0.5894625214247049
0.4308640896054037,0.8335787177917988
0.44240924474384835,1.140262636478515
0.45442198493296404,1.520749593121767
0.4594205937667786,1.776232858402345
0.4659235654649714,1.949716080852933
0.4659433217934219,2.0008022501315645
0.4702962338740413,2.14011314876057
0.4717506053199134,2.17780546727739
0.4717930591195909,2.2210784605511407
0.4742821057950337,2.3261106622653087
0.4845686930301101,2.7112154152573305
0.49332941712627854,2.9523554466376525
0.5081059230827458,3.489490449099527
0.510112652295696,3.5542294493020834
0.5106465567586715,3.558766154174273
0.513679656667319,3.6174879879848376
0.525099025187207,3.926650624694112
0.5451166793102229,4.171948773409338
0.5463640791371849,4.216935653522637
0.547184957443819,4.200252842929973
0.5476273707202726,4.199401904293456
0.550015598962649,4.24316871250075
0.5510015820490404,4.289694034809044
0.554436860479643,4.267837726530015
0.5591804770930517,4.211293296845742
0.5609233852956876,4.237170765177138
0.5710488245809557,4.106247697807826
0.5739067274975156,4.096123938377268
0.5875396178042731,3.7430525884784007
0.5884332414845845,3.727490377096867
0.5945954128902411,3.6639161724415903
0.598847297275257,3.440982493515531
0.5990419064211903,3.4596826058455568
0.600073801963867,3.4302293004621034
0.6047283908016619,3.281011838536218
0.609159500788278,3.101506724728315
0.6092305656614885,3.097694180064834
0.6150920031545364,2.8267545794291293
0.6250452336231564,2.4907908201230238
0.6337463114564272,2.0943676074024764
0.6356234806553598,2.0328795772224755
0.6362196151371959,2.0383842657960347
0.6376557383783346,1.9505685671985937
0.6406992039050232,1.8189289630388974
0.6465628349630941,1.612931784159944
0.6470521093627726,1.579093896804621
0.6501187023243129,1.4579841198429648
0.6626861710303107,0.9606384012915319
0.6700859406919624,0.6754124325452568
0.6711252253416093,0.6914379193861478
0.6721284762310424,0.5751565633319006
0.6756561430709804,0.4825903848357442
0.6851744815320302,0.18994107995855702
0.6898098582443635,0.15633952107235968
0.6901628082002116,0.11867266526531475
0.6970480067104061,-0.04621595513010739
0.700156693762199,-0.12329284978380911
0.7126281283982707,-0.18729986455331316
0.7196790717712553,-0.2525680499003725
0.7203117813576583,-0.2368225028384915
0.7398002890367099,-0.09640080203541666
0.7481631334155976,0.038096277011955185
0.7514286270535191,0.08366440170983314
0.751714031704211,0.08945349806143907
0.7524631613546249,0.11872332171540764
0.775201163502838,0.6613047423687697
0.7783550625132438,0.7955157817435876
0.7806695724364383,0.8435241218233968
0.7872859911943184,0.9853090011839266
0.7923913081022591,1.109310448353426
0.8059625354965037,1.5016565490464098
0.8070560499240527,1.565415052198749
0.8090344286950071,1.5905052418174233
0.8100514185462417,1.677891100308929
0.8116350822581331,1.6836880579798805
0.819453857294286,1.9218774337787699
0.8209520437059998,1.8991950069121768
0.8233600973789734,1.9849498826735035
0.857126362509784,2.5047216346407613
0.8591542569451258,2.406568583897264
0.8667747858331598,2.512741969806792
0.8747794163152038,2.4101145611951282
0.8763088767234843,2.3645359435827613
0.896002830815565,2.176369762205716
0.89842601604825,2.188696190876838
0.9101326679505446,1.9313535535931314
0.9106344631618826,1.8426940200463853
0.910897297252852,1.811195271288896
0.9119328112396436,1.835886276673796
0.9219358370849133,1.5521853302562212
0.9343490208321805,1.1257081167904526
0.9353575236836127,1.0999707060889075
0.9546763745178284,0.4569472146958573
0.970078263852729,-0.08295762440634107
0.9773486795826276,-0.3168879846510768
0.9875029043946539,-0.7203281342441339
0.9903642136704667,-0.795679984809114
0.9936239812632852,-0.8317789551687925
0.9951880993035225,-0.9005000638666694
1.0046302353963341,-1.2174947559196445
1.0083220106932096,-1.2769784589562916
1.0090520212437806,-1.3159336262529244
1.0098157536928767,-1.238792872496824
1.0187845734067533,-1.4754053347013218
1.0305399389777161,-1.8009489179182487
1.0338151056158287,-1.8540103051215158
1.0460257812805276,-2.087490527072557
1.0514298310263337,-2.1094240406710276
1.063015193614265,-2.210918997341321
1.0650747907400122,-2.2393793534596904
1.0708780761233587,-2.287473606343623
1.0729571264195483,-2.2541552143410715
1.073940105553576,-2.3080186006298025
1.074715094915172,-2.328019666079556
1.0826856600120767,-2.31789558837996
1.0850669030173528,-2.3911903774546808
1.089835693262681,-2.34632272100606
1.0961122130167382,-2.324005037716091
1.0989864593824326,-2.336743539065509
1.1226391093079808,-2.3826074929807053
1.1273038711363288,-2.326796250227723
1.1299928656293474,-2.270160427456524
1.1331540658099843,-2.2404716229772226
1.1603082356840932,-2.1012138125874342
1.1673003700436286,-1.9918713740556995
1.1734696807001734,-1.9227772834059658
1.1742966580344643,-1.827097136882107
1.1821637347381397,-1.8006271548554929
1.1828244787290503,-1.8154352857946212
1.1892715737648984,-1.6466471803709692
1.1958335642143698,-1.5745789973144726
1.1992433124190462,-1.5215743022852815
1.2141079890409916,-1.191597594565241
1.219513214783781,-1.0747196631244704
1.2367109904407965,-0.6639050048754112
1.2386439400942093,-0.5602226036724628
1.2411808336842363,-0.5443951773152423
1.2492389409217655,-0.31089980635819525
1.2541147788829043,-0.12898240125668692
1.2715873864703564,0.3367648342816352
1.2790901825951515,0.5238218900861016
1.2823629479631,0.5746677639477494
1.285105672768541,0.6562269057127128
1.2884641039315818,0.74729089143968
1.288501804933503,0.6688156313687541
1.291753498326619,0.8464788899481712
1.2921348115587055,0.8412774895970623
1.2936825292567775,0.8652023140657692
1.2979661918201728,0.9150702613796373
1.3139848514500017,1.2629185285601863
1.3248178265327057,1.5088349545915254
1.3253029174618787,1.4519126580004398
1.343814714603794,1.6537152903987442
1.347200566505193,1.6770727824620664
1.3477816947588614,1.7587478526249622
1.3552308019520218,1.7707875557731492
1.3709853718351424,1.748779357109819
1.375243339881087,1.7407041038723696
1.3769542329264057,1.7004041753089665
