n_harmonics,base_freq,magnitudes,instruments
9,2.1777453026460707,"[-0.59797263 -0.02778287 -0.43146645  0.97730145 -0.70720086 -1.48452726
  0.08564659 -0.12776258 -0.53382112]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.7036788946903214,-1.5976215151142896
-2.701102515591169,-1.6694627751358373
-2.6973762997008386,-1.715769901001534
-2.686689826126907,-1.964731697906291
-2.681001784639366,-2.1351049969255853
-2.6771482137447475,-2.244813105650523
-2.659904182271335,-2.487373575105618
-2.650226517924527,-2.66290339578696
-2.6501515040794708,-2.6624998898548906
-2.6449466992399002,-2.7158704287101325
-2.63762003634528,-2.736203617963019
-2.636368105191054,-2.7152974906644793
-2.6343166962374225,-2.755056704285455
-2.632739899062564,-2.7236966361787256
-2.6309627370066195,-2.747092817997071
-2.621573962946405,-2.7419508382818956
-2.619232807423809,-2.70643648142394
-2.6001100002829958,-2.4415269118906413
-2.589192602901329,-2.2618266151413766
-2.5844493327152147,-2.1508068403967306
-2.578831784980839,-2.038917736862362
-2.5739551807652106,-1.9100051981585342
-2.5638056140155,-1.614446289515751
-2.562082832594995,-1.5669482286036902
-2.5572919852888227,-1.3941100937705564
-2.5354169416150762,-0.7057804964194008
-2.525808756546602,-0.4125794948639496
-2.5208516228335496,-0.30754169629532235
-2.518378365369962,-0.23915547623182817
-2.517879840788252,-0.19929001751891778
-2.506907736357318,0.07327346927008858
-2.503693074612988,0.10673962826529856
-2.4902741684456533,0.4086529160027696
-2.48854297349845,0.441026437032416
-2.4760580674753645,0.6702962728614503
-2.467611740762262,0.7419281581572442
-2.4653960324185613,0.759941389921198
-2.4486689932687273,0.8663355856420106
-2.43773184808052,0.7900772047726137
-2.4342548553483367,0.7859812527527589
-2.4244882863207913,0.6863286631443563
-2.4121657276325954,0.5081942944398519
-2.4115841145854437,0.5369988394246213
-2.4052036116408773,0.38901000380234435
-2.4023267301090705,0.3525474901540932
-2.4020813311085125,0.3417061906415962
-2.399054886018671,0.3264274843562748
-2.382070247040904,0.012377744397985765
-2.379709975050911,-0.028332124837616775
-2.375116941042894,-0.11715774758115362
-2.375116336899808,-0.11386360764155451
-2.3691356276526365,-0.2541840377501882
-2.3681199349475817,-0.3061501711401777
-2.3659656425849116,-0.3027958706950468
-2.3552019238255166,-0.5001819542026331
-2.350589336231004,-0.5862331274430478
-2.347220210636989,-0.6674438370966566
-2.338389859899185,-0.7796933456049092
-2.3327243106747475,-0.8176359249915045
-2.3322107073502414,-0.8150765988240581
-2.328015167358306,-0.8837740395678787
-2.323943035884446,-0.885022280230666
-2.318392553285764,-0.9229555183538137
-2.307268778353341,-0.9673961451957355
-2.30673070817551,-0.9548328426182895
-2.304746760178638,-0.9818777046416315
-2.303836474242659,-0.9561178561960811
-2.295986634295417,-0.9711453253787192
-2.293008290713174,-0.9561869467515651
-2.286618806346324,-0.8537378533829466
-2.2858352969466127,-0.8463440571143415
-2.2734285870500366,-0.7045484418616903
-2.271983496246195,-0.704344737473115
-2.2621282318101708,-0.5313781700197929
-2.252394933197482,-0.35717734603224577
-2.2444926695921916,-0.13538794361553194
-2.2428011879569114,-0.10009441226724665
-2.239508235009821,0.01631951739573107
-2.236429477004874,0.046500705808776494
-2.227489496704173,0.285837661669193
-2.2271026565763643,0.2928020352293274
-2.225287925923314,0.33983089651963894
-2.2157540781257428,0.6680591236024099
-2.2052125357457513,0.9789068815257093
-2.1938320887448355,1.2584387271821185
-2.1875716009692683,1.4407016919442748
-2.176881069977714,1.7146730764979687
-2.1730589373592677,1.8309421033575128
-2.16595893168644,1.9863823276079986
-2.1611197254040833,2.116025439926062
-2.153802010958022,2.259999733216919
-2.1460578128097096,2.3838129177235925
-2.1448232473470377,2.3840598474477357
-2.142097606584228,2.455523463992371
-2.1351634971450997,2.482627469657732
-2.1345312426410645,2.4895752680000913
-2.1292108227975364,2.53646899939672
-2.127154539880682,2.5807533521961297
-2.1251300846208254,2.6187220767338704
-2.1217387142307302,2.6039406305232538
-2.108500487169808,2.6443101120601535
-2.102824115140968,2.6503970245807738
-2.0813774250285184,2.487676403975639
-2.081360725091246,2.4978017694755277
-2.064561579488395,2.2493002648876947
-2.056343286764064,2.056642120135556
-2.0549788820496664,2.056137983234034
-2.0494834515149316,1.959627585679458
-2.0454892272633742,1.882668265110697
-2.0381735743165272,1.7035466878592584
-2.0360915980176784,1.66153835176412
-2.0279697070636304,1.4335903292649135
-2.0259096232929554,1.3986483791424944
-2.0254347106146766,1.4094533254802193
-2.020418190786958,1.2553451516901688
-2.0144099397528965,1.1434707911702668
-2.0128473465595436,1.0484917650093333
-2.0092316489097914,1.015335103216615
-2.0081296172902823,0.9580839058248235
-1.9976311929390942,0.6969710621554095
-1.9767477322381468,0.21436600740147826
-1.9685931432732826,0.057933539319221974
-1.9643768287829957,-0.08405104829412549
-1.962213682435567,-0.04375693729974282
-1.9582131270007572,-0.14466077756009194
-1.9493396898036068,-0.33691984358139854
-1.9486387907724108,-0.33591757134950545
-1.945883449630364,-0.40462370981363094
-1.9455742281977972,-0.3885673950724424
-1.9442639189168378,-0.4023333083512843
-1.9280913104043378,-0.6786426537050451
-1.9225671658650931,-0.7037346861384615
-1.9135138957195241,-0.8557273885447277
-1.9070002582298626,-0.9052330304134468
-1.9068579560649423,-0.8950393136805118
-1.9056354877089154,-0.8883219388711922
-1.90316976746192,-0.9067784900275718
-1.8993564366731908,-0.9715041350713044
-1.892538065959284,-0.9705651068112711
-1.8821780281978902,-1.005734831792163
-1.8774353873568286,-1.0467443958573295
-1.869042852303465,-1.089724670749874
-1.858511677393422,-1.0857797443151904
-1.8559524328447667,-1.0954094470094031
-1.8486491609211755,-1.0589424405434538
-1.8446004932097664,-1.0439550981041195
-1.8445158983675478,-1.0614377359381204
-1.8397676397501534,-1.0604400266910212
-1.838139825195249,-1.0163559486091682
-1.8262362603976765,-0.9456047622888604
-1.8187784838301644,-0.9156733434138082
-1.8157088642054682,-0.9171959745060635
-1.8115409358077046,-0.8768784504751702
-1.8030096652225855,-0.7961819839592756
-1.7973757705647158,-0.7254793936396398
-1.7890190895278606,-0.6146984688428393
-1.779292033337782,-0.5092975082984965
-1.7725255914794749,-0.4523128366752051
-1.7722842746832546,-0.4790826036972989
-1.7700136880825743,-0.3768043221205976
-1.768018634575346,-0.39571151220387313
-1.7648834175269394,-0.38974185179772136
-1.7640449483366882,-0.3019049539622696
-1.7568581098683989,-0.23864975531587898
-1.752651765147839,-0.17912118833006496
-1.741770041874447,-0.03674930282755404
-1.732773078990979,0.11523020729235475
-1.7317799047028282,0.15614348712080658
-1.7248842086414098,0.21951202838279965
-1.723780272586037,0.3013568720328952
-1.71961681756975,0.3626313446160883
-1.7193114738293125,0.30522734327240236
-1.7176022147602552,0.3559708833047607
-1.7015379365237142,0.6318488217907101
-1.7009588673648492,0.6647187790651864
-1.6991934199705734,0.68083388841706
-1.6932808792403578,0.7502293099455183
-1.6833583826545546,0.9219210290527011
-1.6628910981845206,1.2969585220656759
-1.6586274029295214,1.3124630004259297
-1.649614017693975,1.4568991407352005
-1.6380305601370144,1.5952206316759376
-1.6367947999259476,1.5301982076736522
-1.634656447298472,1.630395358974734
-1.6329186962039157,1.5990137865378524
-1.6253431482407525,1.6239325629731596
-1.6194302490585735,1.6824427533793058
-1.613274417913234,1.713211514680133
-1.6055813884916226,1.7119697366716657
-1.5916643120071676,1.756910660137916
-1.58932404518987,1.7352002474369463
-1.5881284636123794,1.7104308524304663
-1.5874273230435207,1.714925182047968
-1.5855124723028418,1.7586941474882534
-1.5779326873575874,1.6886315071976543
-1.5771107363489607,1.6844122578072391
-1.5759244541859112,1.6918335902849133
-1.5695669503235854,1.6256702107848484
-1.565100181209239,1.6310311969153313
-1.5621524977896992,1.6027021457075938
-1.5597643744503058,1.5704535759176999
-1.5585905835498033,1.5710191136613916
-1.551133414213336,1.4740236647308191
-1.5440256946096198,1.4195721654405913
-1.540546110062661,1.3680478200458759
-1.5354943514679786,1.302481633504646
-1.5217011189148837,1.1727024718796004
-1.5160199658059827,1.0821377464444677
-1.512853056787418,1.003347947652902
-1.5125802728196054,1.0108689101066057
-1.5104913902923394,1.012114249788263
-1.5044747953385915,0.9510155246931716
-1.498995180165957,0.8773383145654887
-1.4908477897489525,0.7914828570170876
-1.4877993990576028,0.7833763647618746
-1.4854017979098926,0.69670768504948
-1.4790915617395746,0.7012091465510132
-1.4589995372792142,0.5856096597261671
-1.450575432964858,0.5723063980778126
-1.446563507630096,0.5824797790630217
-1.4440576707535615,0.6230559156075685
-1.441388853978612,0.6202326171735465
-1.4253364784972098,0.7589975829363426
-1.409600367780211,0.9502339588668807
-1.4087540967703507,0.9819191536778153
-1.4048936374160361,1.0179382420982825
-1.3955778296308463,1.2306361271618385
-1.3933358237391282,1.2841594135575527
-1.390784538057102,1.319518804214759
-1.389131510920272,1.3934527255774405
-1.3790904172349,1.6017792693075896
-1.3690407454881113,1.7874144087740567
-1.3644491234165548,1.999046107581167
-1.3636166379524555,2.016226907538267
-1.3609485303881315,2.080179769033239
-1.358814735677657,2.149275482525682
-1.355085353103956,2.211863797615066
-1.3457541301124094,2.4854244530921807
-1.3395692403427983,2.5622881776017588
-1.3377654263618308,2.609757999188087
-1.320889743860237,3.0177845230505564
-1.3196175959880898,3.0032394347859137
-1.3195022083519918,2.9932117629451103
-1.313648725049561,3.1348151412862344
-1.3112389971997342,3.160974803066864
-1.3037664162400353,3.2246912260885523
-1.2899897723450942,3.276810484967677
-1.2865468530193325,3.3292362360882
-1.2737121449388156,3.238828891981382
-1.2728055506021676,3.205254776896965
-1.2714517585763,3.227479807278155
-1.2658456727666305,3.0998471912716123
-1.2510010560982636,2.781165413014918
-1.2502230621615986,2.736463730378304
-1.2501963131969847,2.771313896841979
-1.2309108584806976,2.0655469868859684
-1.2306282981284116,2.104173667180951
-1.2234572270276685,1.753858975785731
-1.2189644766341128,1.5700915766756407
-1.2034000475792126,0.6612553903174055
-1.2005950589943737,0.48778973150890764
-1.193741464974701,0.05915623529603904
-1.1935026375113797,0.06398254087757381
-1.1825477396835873,-0.6548231156600189
-1.1766708695540689,-1.0315835676525895
-1.176621486239883,-1.0035292383707044
-1.1697877122117661,-1.485718016103081
-1.1671234566287487,-1.6183031632904772
-1.1500916024625238,-2.786753010081409
-1.1489676195002172,-2.8312212377326094
-1.120081837913605,-4.422689603928176
-1.117351427826818,-4.510095241828544
-1.1026289164204872,-5.108456352510148
-1.0926421628311793,-5.329771778898718
-1.0917100048162498,-5.386209820839791
-1.080760067247602,-5.509402522339939
-1.07827937716594,-5.536919788246616
-1.066138997056633,-5.511213404934806
-1.0610900649487247,-5.4418697420193
-1.0507195958954445,-5.3114033901211375
-1.0455234862522398,-5.17420545890913
-1.0420247674437897,-5.086837592649796
-1.0409940536389444,-5.0539430887629715
-1.0405078785565478,-4.991696314384811
-1.0360849965259094,-4.815202108720959
-1.0346622559316312,-4.790071764962872
-1.02408643817524,-4.304675161586998
-1.0213081019176176,-4.18266295457324
-1.0189751283653625,-4.033935161700922
-1.0157423089895499,-3.893621623976076
-1.0097284412031406,-3.566551539525491
-0.9967036325357892,-2.7159179718568787
-0.9954839725718823,-2.6770570666568743
-0.9804261594224601,-1.5988536864397251
-0.9771129980838786,-1.3478702458652967
-0.9770502917632928,-1.3244580553966003
-0.972014254948518,-0.9626762797722749
-0.969257719713855,-0.7958910147503565
-0.9661032830730232,-0.5453424297891809
-0.960094709993176,-0.1383652128578249
-0.9594913890680035,-0.05887628361443942
-0.9593654386442236,-0.06558796864574201
-0.9569341487078953,0.12335235551853369
-0.9533913294077223,0.41513018618309927
-0.9464029970303316,0.8630306905545859
-0.9462731064281753,0.8385693278423476
-0.9405264813742207,1.2759821221434902
-0.9402686394191608,1.2298107912171112
-0.9342350475311769,1.6256961034377404
-0.9316984820120364,1.8392939559066412
-0.931657062040975,1.7780073705354342
-0.915864635975359,2.7195082667919332
-0.9122171521831066,2.8761552971924713
-0.9098573258185301,2.98846841515572
-0.9064768675621373,3.1772665383192975
-0.8904385898214047,3.7558335412980126
-0.8823490831869059,3.9595494620943583
-0.8799824481760758,4.079501033111857
-0.8689320149440576,4.229288997914248
-0.8639867566706432,4.2302673924888605
-0.862295332272736,4.29029755020831
-0.8469555495092425,4.310292946718385
-0.8466986576725435,4.288563196763872
-0.8420538160807931,4.2954468832402295
-0.8405105855903665,4.2891165075953355
-0.8390082556447926,4.253561911202766
-0.8259224177533286,4.067663516722038
-0.820972413478736,3.9688936538520085
-0.8209166576011269,3.936100252684944
-0.8180661156892111,3.8941846602058052
-0.8076184664776438,3.641556806202701
-0.805725756872655,3.5949943799573107
-0.8052133085113482,3.5509158023854903
-0.8051612180557473,3.5758007227950883
-0.7928746307810157,3.206042297799284
-0.7910590465608456,3.1658043742991113
-0.7895447489752234,3.1713776625757593
-0.7818316181371614,2.881019151640988
-0.7687344212909117,2.5268608485398882
-0.7560837991526497,2.187492055009408
-0.7510444259418092,2.0075125378597565
-0.7506771394278813,2.0085328267417784
-0.7342965081518269,1.5922881520845302
-0.7285772352323736,1.4990465483823423
-0.7258524736409857,1.4313658831675384
-0.7233854677311164,1.4250435437202746
-0.7061039818685697,1.1982517914319406
-0.6994663072853706,1.1243064723460843
-0.691376684802655,1.0776748975828376
-0.6899664990729848,1.0788545826098885
-0.686722757308095,1.0467011259749355
-0.6765934436793963,1.021997333353903
-0.6761712820990842,1.0730824405260804
-0.6660787185533694,1.0952711422428407
-0.664952016852876,1.0853261237468175
-0.6649419543159825,1.0904769280072397
-0.6609461040757889,1.1083438955438802
-0.6608841567284012,1.0679377535353596
-0.6470570054338616,1.1746351885102426
-0.6399413260729498,1.2068439286800086
-0.6376427315589988,1.2079098369478463
-0.6335674905986082,1.2060753359188705
-0.6331575957791222,1.22259150642162
-0.6288933346174925,1.2374558018542041
-0.6250376965062863,1.270968712269945
-0.6207004597437034,1.3273212975244695
-0.5935109613562259,1.4174264585158225
-0.5762187173913693,1.3719841941073194
-0.566604775730478,1.3023216005433764
-0.566134171261901,1.3096247253595774
-0.5571375248152304,1.2337254742768557
-0.5559955349254695,1.196510278952311
-0.5556887388199998,1.2049571697829156
-0.554821498914261,1.1637401418447741
-0.5457951387610027,1.0308197364808527
-0.5425412092328443,1.0367850344558773
-0.5312130843149636,0.8159558306226501
-0.5235478205013013,0.6651591845073221
-0.519277791690151,0.616840830090758
-0.5164546511146915,0.4822304164054584
-0.5120234204248515,0.46983473128774284
-0.5117787730543313,0.44180910774424487
-0.5055707733934023,0.3439508554121551
-0.5046706849021128,0.34762331266614777
-0.4984783294524222,0.17943229027051738
-0.466926277714391,-0.4310734881925726
-0.46552399205606765,-0.44616985275254184
-0.46450491768649727,-0.4780396195760389
-0.4637635576289112,-0.44092737255566644
-0.4557627688843806,-0.6080966174374551
-0.4407496754261251,-0.7395136022985921
-0.4232259191946679,-0.8249298574845629
-0.42223670728792495,-0.8340837880599041
-0.4213547734646719,-0.8258115339241296
-0.4175819650169892,-0.8507660348419539
-0.4085888528762007,-0.7837168845386678
-0.39687159493471036,-0.7158367141895517
-0.39182153156810395,-0.632122409878097
-0.38880351038323324,-0.6105915498645792
-0.38299284789689825,-0.5404411073481302
-0.3791068766043981,-0.46899733084289025
-0.37466950125328946,-0.40951302681093943
-0.35983617737887164,-0.07794057160576641
-0.35819164116483115,-0.07926794993474243
-0.35650812993769376,-0.022684748607603812
-0.3519105860968783,0.07997725128066185
-0.3416073946489364,0.24517512528148963
-0.34093071551771725,0.292197942483778
-0.3263532225599457,0.6121592431535269
-0.3133039453210107,0.8525892274037172
-0.3107672911583048,0.8492476075743566
-0.30476757512154284,1.0158445555405895
-0.2999494651258079,1.0419753800149545
-0.27081490033432454,1.1430470610722208
-0.2552850909352431,0.9996223733179608
-0.23807829134363123,0.6648707443856944
-0.2328996102913452,0.4893667891857968
-0.2324883482449609,0.5042124511340372
-0.19862169877554603,-0.7258856586917918
-0.18124553168379132,-1.5166085419381614
-0.17761817526781698,-1.695091631387445
-0.17703868858830774,-1.6558947604106884
-0.1759188865535295,-1.749119799919096
-0.1697007348879338,-2.0205767018839165
-0.16696185503276428,-2.2018463232764662
-0.16602841123560097,-2.228641668280151
-0.16517947529479438,-2.304871793597071
-0.1635138541068999,-2.303601468583552
-0.1485154088782723,-2.9748703161901116
-0.1389364276215197,-3.37943622818182
-0.13386615022317017,-3.6078656802585756
-0.1308066470832392,-3.726333291142398
-0.1282361498238429,-3.778738649015469
-0.12215469102513765,-4.0259515022265795
-0.12009271461433091,-4.064401414153185
-0.11633757676707379,-4.194760948713866
-0.11357928238625803,-4.262744291593764
-0.10555910018751824,-4.442171458576923
-0.10173640001530604,-4.4799756038603755
-0.09702114437526133,-4.590738735549169
-0.07719640543755313,-4.729676794707053
-0.0734201699638164,-4.744268397276776
-0.06230794164162878,-4.651236871216881
-0.0607902508150846,-4.625959333465369
-0.05377597846994764,-4.584652157468428
-0.0353961661457034,-4.111531508888056
-0.03270016864439684,-4.024665711338001
-0.01919053598484366,-3.5299136550722587
-0.01880211470101356,-3.594238910460208
-0.017029918760779417,-3.486934455380199
-0.008110762051640297,-3.185353201667618
-0.0050931249819088364,-3.086010879482359
-0.0008594116775082483,-2.9059437369981667
-0.0004136965138923365,-2.8595444214344066
0.0013567391924427241,-2.801683355540234
0.012228013215479727,-2.333238432449647
0.012303174394309835,-2.39484717408272
0.016657667380752805,-2.209707088066869
0.021727448527736115,-2.0136087184508455
0.025924447149710872,-1.785057144585145
0.03632746257363628,-1.4665418595391637
0.04308920743182476,-1.2342357994426756
0.06556111900546391,-0.6176601507987023
0.0819663846205474,-0.30940280364760286
0.08230363121741746,-0.28394118999842033
0.1368392791458719,-0.5298507157781287
0.14962301394055366,-0.755112428339095
0.15041037235074928,-0.7688327385658574
0.1637085573722299,-1.1118427643514757
0.17039164656288186,-1.2402227649871742
0.17623335580213073,-1.434346304761403
0.19641630820701295,-1.9708403271049573
0.19714236771310834,-1.9783444517398305
0.19783255024639157,-1.962216542254222
0.20014040416170165,-2.0462291546622153
0.22385795229380578,-2.5417163693839298
0.24988793250363361,-2.7210064006451296
0.2498893410865639,-2.7235689667396312
0.2520067711250076,-2.7258883484970995
0.2530699078868244,-2.719932193227587
0.2605630915037227,-2.744560403139232
0.26143152591584506,-2.71655640796837
0.28081076888698675,-2.546389898262549
0.2856206093801461,-2.4168236485908543
0.289789597053729,-2.3927811234361975
0.2914464708815032,-2.3514389890126193
0.29208164713119356,-2.319318748127064
0.2933160809314872,-2.324637361020266
0.31043964929552725,-1.8977043061898915
0.3128187302363208,-1.846269538952613
0.320742562985171,-1.6146467446734178
0.3303606633578111,-1.3705991756884763
0.33385164153039115,-1.2252614800078476
0.33939505742376763,-1.0284307971718083
0.34510355800545867,-0.8838660577360011
0.3457136644559933,-0.8411792678593739
0.34608914056051887,-0.8362508522906491
0.34963901587445134,-0.7730340623663544
0.35447406468683074,-0.5652331423014655
0.3699765903312211,-0.12424308266948789
0.3779923427971106,0.06154619852281111
0.3840992375413146,0.19538756028396492
0.3884187961198462,0.2915262918032796
0.4097782080694774,0.6634467477701418
0.4253538399186789,0.8060764624621825
0.4256152136574869,0.8017904689774396
0.4302784707216065,0.8321814849838426
0.4326375801769786,0.8222783824440472
0.439083229992026,0.8651727557677817
0.44660675268303285,0.8117234434412884
0.45153460728003036,0.7878661998997886
0.45550582341648616,0.7480287266208355
0.46197592854724245,0.6613535401588534
0.46351344542320483,0.677417690714515
0.46937673682011205,0.5920046514352862
0.47338079014016765,0.4862445539029596
0.47978495774512453,0.444384709969744
0.4858442285448419,0.34044858070372497
0.4876710557594581,0.28434588666495636
0.4922809683527971,0.19269979073822427
0.4930016867005911,0.20272716840304875
0.4932218092294094,0.1906094030918451
0.514298446445701,-0.24797407128282647
0.523385126632177,-0.3828381560071873
0.5376686426164161,-0.6232550035305826
0.5418007410711501,-0.6812064838139833
0.5474337932930231,-0.7981345241773665
0.5508107109118239,-0.814352875927348
0.5509621793275801,-0.7756728412954594
0.5555074128872706,-0.8511740734762485
0.5596837872325104,-0.8518515765196043
0.5711565293528649,-0.9594224000160435
0.575856636333703,-0.9904470186980759
0.5762197378266958,-0.9568931296084228
0.5781951294331305,-0.9962254912475094
0.5783457636530036,-0.9779797514679066
0.5812102067807698,-0.9261986858345022
0.5869243294277444,-0.9398014462023591
0.5956174934742338,-0.8905830887901828
0.6056034550626905,-0.8474692601653081
0.6083818646929782,-0.7846738282973011
0.6226332491213689,-0.5647664646594831
0.622685844794268,-0.5341682283334968
0.6265951559800387,-0.47375661225900945
0.6388398970512528,-0.1407835357237957
0.6434015596162261,-0.0871967660068168
0.6542700022150965,0.21243943184787345
0.675451737678491,0.814431817432961
0.681569226032126,1.0000820165487296
0.6938385943599621,1.3636040951262407
0.7032617445553058,1.619008358665602
0.7038641472063318,1.6122273562582767
0.7163605089256935,1.9437184118169635
0.720213650474971,2.02131008076802
0.7385691720639107,2.3224019023059017
0.7441416518680879,2.443722708501295
0.7491624141541018,2.4520522004387466
0.7505854723536567,2.530372999330728
0.7542118576980976,2.5428380335307526
0.7590045511194088,2.600030922123426
0.7644942330078486,2.61529415959609
0.7668488597281429,2.640004513673564
0.7674077062002915,2.678353401923689
0.7683665917237965,2.661411357062084
0.7750175634177854,2.614785124365501
0.7804743516425408,2.6210767559151056
0.7956099756276069,2.5728865361949897
0.795783056889114,2.516183460830232
0.7980369977378894,2.500427921055504
0.8033898126515808,2.4741968306849076
0.8075647104345309,2.401616140419862
0.8081100236472238,2.4059347269674487
0.809677237943049,2.4020214666584305
0.8165226899295526,2.287808286873476
0.8171569007773352,2.2764193659022127
0.8281585336153707,2.052209652352647
0.840182127610976,1.830120141940228
0.8476514681183023,1.7043735369476483
0.8499015613196752,1.6419204901872462
0.8506722263080295,1.6128148818957226
0.8608795667757656,1.369098713635547
0.8637373577648688,1.2804730101381183
0.8722054302462618,1.1048112971791977
0.8739555701765402,1.0343662725761054
0.8871444035250722,0.7328178390974079
0.8917437436337323,0.6214006323797603
0.8938768971054785,0.5479109504615862
0.9001975861274873,0.438941005021119
0.9007449015714917,0.4459604216300835
0.9031651555749347,0.3660574860615633
0.9033442284759579,0.33331626580707174
0.906295516686952,0.2883554242711036
0.9082074105070839,0.21311145147645058
0.9177941165775545,-0.03959904556639487
0.9280196703122492,-0.20281826397013772
0.9301107288206807,-0.2133012809592396
0.9327140357492167,-0.3002321381305594
0.9442920119344125,-0.487581829705917
0.9475446969737131,-0.548372490269706
0.9524214789486387,-0.6236328257357122
0.9525720078792679,-0.5747562887546032
0.9579656053912933,-0.6715433319544462
0.9618424212025651,-0.6865927224345502
0.9628357459309731,-0.6993673721318734
0.9652735868539692,-0.7837145059879034
0.9705041671852115,-0.8019974361767952
0.9786844454970791,-0.8758279380210666
0.986824544481312,-0.9663753939596059
0.9940458698327301,-1.0048504466965884
0.9969147980494739,-1.0204375373509547
0.9991369218905501,-1.0067022834973156
1.0053883205200371,-1.0447911664518656
1.0062868280086512,-1.0659216063781773
1.009180226473756,-1.0473889821946345
1.0220165603436522,-1.0622435940080828
1.0258678917848805,-1.0768770098946214
1.035932001680668,-1.0494244962062356
1.0368214127643576,-1.0900358732433117
1.0370464488308162,-1.0585018814367393
1.0444080297763758,-1.0579006610856379
1.0522297976587973,-0.9847978812218825
1.0533265941820247,-1.0242804077802505
1.0539320831747139,-0.9930047767040904
1.0548220165766917,-0.998592831658431
1.0644709848697733,-0.9269561252061281
1.0736025194420735,-0.8877321549609873
1.07845150265491,-0.8272936893700952
1.0823322228671044,-0.7467004344374983
1.0886138510486916,-0.7507307252600931
1.0932587693621985,-0.6590035098003333
1.104394057247486,-0.5324906176603122
1.1092356387624962,-0.5111168173615983
1.1127524766063805,-0.45357362343393415
1.127658565429952,-0.25783085714144743
1.128552189007923,-0.29219147570959564
1.1316228842249672,-0.1752287282765366
1.1386108466744806,-0.05132390105932072
1.153748472557795,0.159131298411434
1.1627098164786567,0.2835415374043796
1.1735504718847993,0.47385425724390556
1.1809455779164963,0.6093417003021879
1.1859994628945518,0.7014072850290279
1.188420700313845,0.7335924846704246
1.1884587114745546,0.7324907265781709
1.1913037473718786,0.7989855512429553
1.1964884279241996,0.8412794721110376
1.2066690814475747,1.061919618688144
1.227726751654231,1.2910251358329934
1.2451366259628003,1.5689840853748003
1.248147423994423,1.5612234428382894
1.265488808300078,1.6911988053678202
1.2668938976694726,1.7094501963111122
1.273468068632491,1.7606745186735342
1.2741434553689972,1.7306788589849884
1.2859953772726804,1.7557050917508141
1.288404393507423,1.726860632243546
1.2899599293011743,1.7429574092162199
1.2966193996570476,1.7501943444000048
1.2975251151253868,1.7407272245545296
1.2978204112386234,1.7410930546392758
1.3148688923299883,1.6373147900075928
1.3183914208491618,1.663786928833248
1.3275826506756214,1.589557392447102
1.33571579082831,1.4689258434046084
1.337109815281396,1.4902525844601986
1.3481178813409311,1.354547271791937
1.3542592846079486,1.2419826281564785
1.3546426189037781,1.2358972188890198
1.389833604510791,0.831360019679771
1.3946282442734823,0.7833320454592527
1.397012182379715,0.7346790632235142
1.3976676201006146,0.7690024701587405
1.3979069314122565,0.7359321563566396
1.403903497108077,0.6756065844031891
1.4171493035248863,0.6307302429079074
1.4175673887344633,0.5666435614126417
1.4214834134801109,0.6003444456420359
1.4248047864709124,0.576756195860515
1.4264952133608872,0.5961112767374686
1.4336846904059453,0.6120160397785185
1.4337897861328965,0.5659811843452793
1.4421592245495907,0.6244850175933812
1.4501405134309415,0.6481513309682069
