n_harmonics,base_freq,magnitudes,instruments
10,4.563797584758612,"[ 0.8709925   0.65833124 -0.76065095  0.97346583 -1.23163998 -0.21524333
 -0.37169691  0.0287774  -0.07993799 -1.16984463]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.155202595540117,1.8889583590462988
-2.1422663636401085,2.112749447277926
-2.1372209123152333,2.1259760150766005
-2.126797448751068,1.9601387907603938
-2.122831405309296,1.8501920065077302
-2.113293758493855,1.492043064583583
-2.1080206211903003,1.2557947407440504
-2.104997611776267,1.1035526148976418
-2.103405665644335,1.0270720121381316
-2.0989827254370352,0.8012127033915916
-2.092987937799118,0.5064932593631615
-2.0859143492315417,0.19376279644288613
-2.0840436471751866,0.1038044031181495
-2.079437842747024,-0.0513481954819386
-2.0785073915549006,-0.07640126431786519
-2.0641943853806204,-0.3009968807170688
-2.0504125025640922,-0.08042320838696973
-2.049941041928646,-0.06525937335557881
-2.0345653767200766,0.6439021460637316
-2.0298811324453148,0.9407166295839818
-2.027895660889447,1.0795101904878441
-2.005389840112989,2.6298953002694287
-2.0019588197732388,2.851235161529984
-2.001763654731379,2.8692738091034573
-1.9930060347485385,3.3903495742310867
-1.98647681369893,3.710883232933239
-1.9797782328144737,4.0108861827242075
-1.9730849930940346,4.227682521483157
-1.9686854836051528,4.342104321520797
-1.9594851597557699,4.521999563798023
-1.9528165948773424,4.589786522082168
-1.9453379838912332,4.6264971548119584
-1.943418179243884,4.623366955737085
-1.9429273832880363,4.616056281669216
-1.9384191870636802,4.610666465188668
-1.9325508371844504,4.564581898924055
-1.9294309189405758,4.527673703176102
-1.9284761990168737,4.50456207579433
-1.9207847088898735,4.364552948846122
-1.9174126003350047,4.260640395407953
-1.9154687083331385,4.20046851563101
-1.9133045333198253,4.128285241488589
-1.9089754533291197,3.9596842151880343
-1.9033582611004543,3.6837460061358476
-1.8946316899585844,3.127132272548388
-1.8918230589379286,2.919572970972049
-1.883861446390947,2.195921783928713
-1.88123659913827,1.937079678479196
-1.8722828241410538,0.9169083081133157
-1.8703749501028493,0.6774366792128013
-1.8459999225951813,-2.6690702332930165
-1.8447833977134092,-2.84346720404442
-1.8415030969604211,-3.2780201241753115
-1.8359158016349335,-3.9725846101897164
-1.8211554930649372,-5.3600819333833565
-1.8208716636669993,-5.363186510204978
-1.8199203166861255,-5.429613750391182
-1.8070526899228503,-5.808501349090925
-1.804741434736884,-5.771098569358817
-1.797730203649546,-5.523665184334105
-1.7960190250922197,-5.430087523163714
-1.7958683980772268,-5.419466501313694
-1.7937870949981805,-5.2755680879790745
-1.7910091632319225,-5.058467356808678
-1.7816722795910733,-4.097469302262115
-1.7789410315872245,-3.7656698331196377
-1.7772039298761486,-3.537225714179271
-1.776668332763196,-3.461153351227712
-1.770966738958623,-2.660125235747184
-1.7707390580962867,-2.6342155428440606
-1.766204544660733,-1.9804685371632336
-1.7556383970480063,-0.44282145955342145
-1.7455782638476296,0.8126615771108547
-1.73997491442028,1.3724181887972327
-1.6991829371944642,0.9246276865627432
-1.6952123159677042,0.5354515421259338
-1.6890540379969483,-0.11443104781611366
-1.6782347816206993,-1.2486189471528262
-1.6758561036975217,-1.4717694758202848
-1.6694909884074245,-1.9941603838570825
-1.6678492431929481,-2.115618842301269
-1.6641682168314582,-2.3490379307655833
-1.6629822855266339,-2.396320698781797
-1.6621735853006516,-2.4353842793306337
-1.6615865270916812,-2.4605987259093656
-1.6454906283414168,-2.5073578386642894
-1.6406017142053815,-2.290515442727737
-1.6398740845911643,-2.2499532220954053
-1.6373204685138827,-2.0885756774944957
-1.636495291054079,-2.0281988831022466
-1.6218747455831648,-0.6011905356275022
-1.60327654939833,1.516419833593848
-1.6010990433727554,1.7271342583484963
-1.5852496331023074,2.789729576317856
-1.5749490703799898,2.835189002023139
-1.5571483294191857,1.6674566253211631
-1.5555551765695232,1.4971929167271978
-1.5471992192263697,0.504195970644886
-1.540483817753237,-0.3664760305636333
-1.5285577509172938,-1.8866160454342904
-1.5263384819999617,-2.1277228778868507
-1.5238629699385422,-2.3988709664567915
-1.522895494435107,-2.4989551487977413
-1.519155339489604,-2.833529797350006
-1.5098599035851499,-3.436528663408085
-1.509652361319711,-3.435256083838917
-1.5030981299736732,-3.5913396117618177
-1.5019509338567747,-3.583236142790295
-1.4953130084203887,-3.472208042560486
-1.491968562291687,-3.308603098933966
-1.4863632615237263,-2.9330484890651274
-1.4809066558484685,-2.439236957905381
-1.4785379602312674,-2.19859424029111
-1.4785123884207183,-2.1915532380801688
-1.469543541589003,-1.10225096276616
-1.456017027411319,0.7159715879219974
-1.4528858935006799,1.1084514832553074
-1.4498269316677874,1.479779162170515
-1.4429977162120995,2.2416888447165113
-1.4420150537098997,2.3334113686269484
-1.43456036252202,2.9387967789387868
-1.4286375420519564,3.257653817147035
-1.4272849387570938,3.308039734866852
-1.413009841048659,3.3430262471049352
-1.4108962334698807,3.2630738289436985
-1.3909183829813945,1.9148752157737818
-1.378634668904809,0.7750877865881884
-1.3763350489696482,0.5724624437219168
-1.3762387707787311,0.5610460798262753
-1.3747988536891749,0.4234021620074982
-1.3691762264108431,-0.03950141071489766
-1.368554055478593,-0.10655490440491712
-1.356768846600882,-0.8915144080936337
-1.339794838718301,-1.4248004334750606
-1.3367153639591922,-1.4430538196344418
-1.3326471763964058,-1.443234379440536
-1.332246049026661,-1.4520827473825524
-1.3297538130866182,-1.42744920254344
-1.3285122871028354,-1.4144565833363343
-1.3284228166226928,-1.418528823569513
-1.3276664278644335,-1.4146944565117157
-1.3266515866190303,-1.3986148271130614
-1.3134271213729347,-1.1545565419000088
-1.306834784018335,-1.0322090423843258
-1.3019515901061396,-0.9421059422864242
-1.293837049370726,-0.8569937661760599
-1.292253191014232,-0.8389184762405711
-1.287085633976919,-0.8385991624075653
-1.2825382551489832,-0.8677708913668278
-1.2798521234864826,-0.8891333073688293
-1.2615388540131272,-1.333707521015541
-1.2537459370256265,-1.5864791610525233
-1.2224578437471554,-2.2826337094495615
-1.2220630035847186,-2.282613507661604
-1.2112970536578629,-2.2552976130754163
-1.2073469976276738,-2.2068902034501687
-1.2020063547980027,-2.1095435861599117
-1.1818879666391373,-1.649588800130366
-1.178483394005566,-1.584692196926895
-1.175916856560565,-1.5342915838378857
-1.1699185838097454,-1.4391065973537112
-1.166678320828261,-1.4046956494222953
-1.157608467426465,-1.3888188141337408
-1.1498251040899834,-1.4475445180653121
-1.1408919370145016,-1.6049794073064594
-1.13708610648181,-1.6918380973656375
-1.1342349687729283,-1.7653743635073393
-1.1272848124403532,-1.9450515625938893
-1.1147738741917317,-2.241884497236892
-1.0938980284532696,-2.3091338201000147
-1.0837373707550677,-2.0458830493909255
-1.0803479035990924,-1.9025061286615779
-1.0721217584163811,-1.499357443202964
-1.0600885722563391,-0.7387895603887698
-1.0588980002381818,-0.6662248715953597
-1.0542885622344198,-0.3445562023543405
-1.0529232164539672,-0.2560859846572035
-1.0501403622132859,-0.05853560340239149
-1.0353945858431417,0.8894537924972328
-1.0218243221872483,1.4994605369516634
-1.0160117252467276,1.6578760303255966
-1.0143156514430385,1.68573045672993
-1.0113712057086206,1.7339466159286534
-1.0098500825079941,1.7364913464406264
-1.0035315980405028,1.7523924533602913
-0.9962221803527038,1.675881326584544
-0.9950057768750686,1.652435837868563
-0.9841494178050247,1.3793864715567743
-0.9831559331421458,1.349214768211009
-0.9829806525387612,1.3517407094685094
-0.9809891145651894,1.2895745032002335
-0.9804158969096557,1.271031410791677
-0.9713921119894415,0.9599292526055053
-0.9708205102436498,0.940789859881544
-0.9606123856931559,0.594798362311461
-0.9519082241229158,0.33514046192694713
-0.9428263542311264,0.1313099496214036
-0.9357366585069729,0.01964132531486258
-0.9228382349625752,-0.1028834170389836
-0.9143632680173197,-0.12228632360909117
-0.8812920163392177,-0.2516731880335995
-0.8801199471186472,-0.262895508081316
-0.8782374023385318,-0.2637212770680532
-0.8648026060229941,-0.37683869942719406
-0.8611276665448582,-0.3877966684570776
-0.8595139696627339,-0.39109999899483266
-0.8383212793644512,-0.2931609414325875
-0.8289039001796099,-0.09669693559409225
-0.8250191975841812,0.015080585608769443
-0.8151463235627547,0.37207451258763874
-0.8142150604793015,0.4018123565671988
-0.8139909139960437,0.4207886132605272
-0.8045335571157155,0.829514662582685
-0.7954102919000086,1.2447931246674602
-0.7667988765454035,2.0952195303184014
-0.7652030171268569,2.111691948744968
-0.7569273522666835,2.0756902704925366
-0.7557718396562758,2.075725695869142
-0.7537521558682041,2.033648468522317
-0.7327661017949736,1.3195067607353128
-0.7068290733372953,0.09534340352314602
-0.6958001610601077,-0.2256200556944405
-0.6941942445574636,-0.25154779728508586
-0.686784820097869,-0.2933925123234091
-0.6860172528581865,-0.29390718185581444
-0.684312700825005,-0.29092988232170913
-0.6824489636347382,-0.27593260416255233
-0.6772767211439579,-0.18863866291620768
-0.6743267287351742,-0.10403276877808268
-0.6677389881759463,0.14743074674543202
-0.6649140095829571,0.26782202545644995
-0.6614411474046107,0.44476221472907207
-0.6586000242751613,0.6125673638184104
-0.6549482386756784,0.8225279335503576
-0.651615511019445,1.0425391564305955
-0.6476043734009362,1.3201067548412857
-0.6453211641758747,1.4674060630813806
-0.6442451407065422,1.5534173255189092
-0.6287829943597565,2.6155998483469096
-0.6268622534790644,2.734252500418022
-0.6248940801112068,2.8717504718767044
-0.6159447800258038,3.4048384099187645
-0.61580352044616,3.4087807533184122
-0.6146785958863714,3.467718320415482
-0.6125377161110728,3.5856533796955694
-0.5918812079972295,4.346734047548216
-0.583254143127558,4.517849718869602
-0.5811222623097692,4.530952418148398
-0.570461713644673,4.62036159691988
-0.5592750709835244,4.594438418396755
-0.5525232588662061,4.518720172789459
-0.5501896241911144,4.491388607331076
-0.5479740350469346,4.434293620287208
-0.5348569164024841,4.062278258244939
-0.5284827060902582,3.7872478175055466
-0.5217993050547296,3.3948282793847744
-0.5139245235442953,2.821031385951998
-0.5126254899980704,2.712555207056247
-0.508751511936743,2.363255376321274
-0.5027752720828507,1.753535533620439
-0.49943445752573545,1.3725909497973112
-0.483401728045461,-0.6861091663580647
-0.48156158846567454,-0.9381598956285613
-0.4690702642578346,-2.6967710742971316
-0.46246145142917516,-3.559977548282795
-0.4606641606904267,-3.783903915484877
-0.4544064930826526,-4.494108814382257
-0.4491347055897883,-5.001364732095951
-0.44183555039761746,-5.507634069454233
-0.41171998278239075,-4.835306806385983
-0.40536312420595255,-4.162750696613712
-0.40434379392999453,-4.035051133281281
-0.3942846910964368,-2.67944370743005
-0.394180860940462,-2.660950128991588
-0.3800567423829584,-0.60971695531621
-0.3797425132730323,-0.5512084347977521
-0.36924912434174395,0.7750848057239704
-0.35847066765611846,1.7323588326333643
-0.3541162852421911,1.978343034064649
-0.34601336059450594,2.1513964135254944
-0.3393028361090815,2.0465322321141546
-0.33339550007049557,1.7840551122008357
-0.3252365449712782,1.186684082413911
-0.3242634368734123,1.097449902338393
-0.3196399304683757,0.6595385273369886
-0.3139943768789579,0.07167705539004075
-0.27778148916225875,-2.631977590391643
-0.2526304648175981,-1.408363246964739
-0.25001531008228506,-1.1480926796626834
-0.24767433890733592,-0.8862438036752948
-0.23642502165946633,0.4092933624828518
-0.22605690639394194,1.5576497298071255
-0.22069196217483533,2.059708108080237
-0.215812949272018,2.4277780859184435
-0.21331419503634574,2.581630533021442
-0.20295189174607486,2.877633110638967
-0.20226816137714154,2.8795564435379806
-0.20198071972472764,2.8807753225220307
-0.1886989175348388,2.3937659431232516
-0.1808850123346546,1.7123741798692924
-0.1806545121029508,1.7004863138175705
-0.1719279023728575,0.7005516292838767
-0.16042174917342233,-0.7964042400882438
-0.1488089018166967,-2.229934213354575
-0.14705997757076528,-2.3964266853560696
-0.1437756047562333,-2.7268277535839007
-0.13467503597261388,-3.367717644884872
-0.13267673270264702,-3.4544804557872224
-0.12610909354712518,-3.5954123033175156
-0.11938786075281893,-3.494774236207166
-0.11572051853703069,-3.3367008993568814
-0.11046906316914074,-3.0054414533838654
-0.10686418986199175,-2.704485701578098
-0.09298544774470674,-1.1201492090609169
-0.08616671636091144,-0.2147096843450344
-0.0851166064028206,-0.07892631531440142
-0.0835814573507454,0.14352323893081892
-0.06398622440484214,2.461468570412786
-0.021011165171670232,2.478666520662557
-0.01476802662421317,1.9645017392752862
0.002237012218898826,0.4041260925820283
0.00907605837317238,-0.16954931824540334
0.011880042591639217,-0.37394499059532155
0.013753208438704867,-0.5070380370208579
0.015805184399236616,-0.6525192292256722
0.02365886830249142,-1.0609610041554718
0.024036472744491277,-1.0882095541851526
0.025131876545290588,-1.1316447898540893
0.02602841002213596,-1.160288125351732
0.02832437339892646,-1.2476913314044045
0.03628138776208889,-1.4175171159731026
0.039096743060803796,-1.4440750295681823
0.03954484397603775,-1.4492861778258423
0.0396258711260522,-1.4449335898420679
0.04387173797157429,-1.4409742745393412
0.051990479570744874,-1.37642956223149
0.055302996905088,-1.3211785616414513
0.05940870732594705,-1.2340365603177657
0.059802105850093046,-1.2268339186547688
0.05990030191017093,-1.2197456586095352
0.06088377641188192,-1.204068125212866
0.060940783653761876,-1.213670820367067
0.06391340757542885,-1.1407980161185054
0.06558577328063908,-1.119605887195639
0.07425852830767887,-0.950993559855041
0.08206432406018749,-0.8580257608922941
0.08766075488416325,-0.8325448869328768
0.08782275852638222,-0.8372566768513282
0.1075358375858082,-1.1044126618409613
0.12018521593384746,-1.4862570312992756
0.12265030970035751,-1.567635004908443
0.1296857833728824,-1.809009072545328
0.13369621703161272,-1.9197160081974733
0.13772223375683623,-2.027831714138501
0.142638745360534,-2.139681343698789
0.15353783183429393,-2.282004884976472
0.15964462329371631,-2.2938562817449744
0.1603636989723678,-2.2839615267593794
0.16052604925140646,-2.28742970229777
0.16483236810419122,-2.257784902343332
0.17667570426157386,-2.069665122209372
0.18618399353447934,-1.8570603058970747
0.1921502393276895,-1.7203798448953393
0.20857357943867694,-1.4190958576378585
0.21265636469221505,-1.3896602988767743
0.21689750275966357,-1.3721575210018904
0.21734987160963604,-1.3792554769063687
0.2189677561612995,-1.3787168136395966
0.22101727432135032,-1.3907942399466209
0.22227935412801791,-1.396579030327786
0.22419714306170313,-1.4145898235144614
0.22579669033635152,-1.424053446494267
0.23893928924244312,-1.675664451762273
0.240353221443816,-1.7004183373218251
0.24821745277815133,-1.9051915014417637
0.25332319821475746,-2.0423534865270563
0.2553724496316656,-2.098837037556191
0.26435201725650437,-2.277106391157607
0.2762747565486219,-2.3633886823627686
0.2764366525617996,-2.3511632893638015
0.27718438295836645,-2.3591782966879755
0.28235236676125464,-2.3131194796433823
0.29498142478783906,-1.9707094463628672
0.296168059979367,-1.9217712922351848
0.296528440037108,-1.9042093023080857
0.30091021936227236,-1.694632537443637
0.3062264910128669,-1.4124264274434295
0.31371544072953217,-0.9347389570123953
0.32006961547462787,-0.5122277962888637
0.3254799785397511,-0.13548055032627687
0.32794735581457335,0.033623639389705376
0.33490404434193355,0.503393627516257
0.35612219948550594,1.530692039068286
0.36349963877211167,1.699205095306079
0.36565156475674954,1.7228468266852701
0.3820707939551933,1.6480112031868834
0.38290632238532707,1.636683100262838
0.39318036746944207,1.3709531708966685
0.3936960467346502,1.3480621011047456
0.39655736203698755,1.2556416608102283
0.39887494690810943,1.184682079482406
0.4055807001558369,0.9507214871974925
0.41403289306894164,0.6665892148082304
0.42083414358715654,0.4551908378918687
0.4291106926822934,0.2265441365334998
0.4317835892946462,0.17680455777607462
0.43719854293879834,0.07075106825958923
0.43738926985427007,0.07627453006770753
0.45018579632940137,-0.07749889198726352
0.45208800075989464,-0.08888605624847654
0.45404167037165166,-0.09644572539099053
0.4603799131985151,-0.12510367295299243
0.4665204158584402,-0.13373297708419932
0.48549734105324216,-0.1993073873459471
0.49504218675572886,-0.25153186352874357
0.5036288224932286,-0.3056492054881698
0.5140636982467237,-0.3739388636938138
0.5222150900730211,-0.3973993289555324
0.526321625908146,-0.3926976596845674
0.5287244628243624,-0.39002195936647477
0.5310100620205871,-0.36933976144857755
0.5403441312892756,-0.25504365222280145
0.5476854480141053,-0.09175597992294088
0.5503348882666703,-0.025318878371722937
0.5564037855027526,0.1620799477011474
0.5637221054007977,0.44364595409709817
0.5703298651873441,0.7447421579602249
0.5744584748305286,0.9315074664727182
0.5744816721195334,0.9261608545928598
0.5864764131566562,1.458031465751942
0.5898162869375758,1.5974150331384087
0.5924430199199078,1.70317778426744
0.6027146917770239,1.992101284278902
0.6039989591261716,2.020246301357908
0.6043734767093341,2.030459142768917
0.6061288432126339,2.0573512893348997
0.6088448404489815,2.0956772631277363
0.6143135412598357,2.119725245167641
0.6200175145841134,2.0878260443589145
0.6268281009090222,1.957994117538434
0.6335749143301928,1.7652758902294734
0.6337591856181639,1.7445556749054214
0.6420532616518275,1.4038532106594073
0.6761987947917172,-0.10832845537754598
0.679380536137896,-0.19284518004726517
0.6822657054718402,-0.23700128802276632
0.6852511035405042,-0.2857189777469238
0.6902771647852708,-0.29903746232540984
0.6903560536850595,-0.30380131231347846
0.6925849276565694,-0.29232344469816995
0.6945822357225859,-0.26859473954539964
0.7101635275957263,0.18954346564238475
0.7149454098403938,0.4238266790605052
0.7152357902753392,0.44524113758991524
0.7197611264663255,0.7056398791130836
0.7297015101414424,1.342510668868933
0.7428362685868217,2.272276995895394
0.7513147553300712,2.839060341620978
0.7522329198146771,2.891259197493901
0.7612309596350455,3.425922152659741
0.769047790472988,3.8080022050841396
0.7753237859272399,4.057199126403456
0.7758366375009018,4.076458101693884
0.775996648566875,4.0833782222809685
0.7762558409063867,4.0892792403016305
0.7818389251428095,4.272659158506739
0.7826925172492638,4.280621001464296
0.7840254969684217,4.312967904844469
0.7845974149774815,4.3438399706211275
0.7946887121478783,4.519774878814504
0.8018185973652634,4.597872978136415
0.8036909351057115,4.605494425181057
0.8130254186584018,4.618503452316201
0.8154744689668605,4.59809392640121
0.8184642756728024,4.5846876430758385
0.8202505341923105,4.572320113010374
0.8224599437142102,4.5398000293644545
0.8279902363598257,4.458951136320549
0.8294217560635899,4.4238547796372885
0.8375393230727113,4.217854876259289
0.8410363250597661,4.103679148835495
0.8419957673294745,4.0742869278022775
0.8442334442092836,3.973874784655449
0.8495752849831018,3.720123440110362
0.8550492692871421,3.3957022643876664
0.8601580209726389,3.02934420856219
0.8716164033669247,1.9985299583288174
0.8738705399302353,1.761541029024848
0.886868526673724,0.18749213581590377
0.9021666948011591,-1.9264365714365024
0.9093973024883617,-2.9357097295716925
0.9161967638445896,-3.8047798449457333
0.9268826679694175,-4.941361882638543
0.9277599240023928,-5.006694670550225
0.9402406098219442,-5.717715721343995
0.9467878676474664,-5.781277038889835
0.9574251268994791,-5.43913173583658
0.9604377765137326,-5.22830846750483
0.964278975010159,-4.9109115861384876
0.9661735004529408,-4.7320942343316315
0.9686161685669203,-4.46861003666541
0.9687180188735938,-4.452314406160231
0.969838821066916,-4.323609972295568
0.9726478638012086,-4.000420533811057
0.9756165437398137,-3.6253778470513307
0.9772488604415024,-3.4112151470127188
0.9785335125668704,-3.228310364299364
0.9846693378346458,-2.3660218638419543
0.9872499363969949,-1.9841088846919792
0.9881415364544277,-1.847868147021074
0.9981226371346428,-0.4095731085912126
1.0025742494062708,0.1909734272896463
1.0179245210053995,1.7149185577685242
1.0210696198651652,1.9114382465361142
1.0237002636994497,2.012508633089323
1.0245553132175598,2.055980579161176
1.0339158818344032,2.140537084112229
1.0367100194323857,2.079071153070225
1.0384393343934182,2.0177900488505505
1.0534223783956866,1.011596684750026
1.0552156424107393,0.8442242027284383
1.0579305279464517,0.5762910916724371
1.0596262943566224,0.39756512022473034
1.0600763328348997,0.35669283829854576
1.0662583549502411,-0.3050119955859639
1.0949504412765343,-2.571075857387634
1.107165661918243,-2.54742774720345
1.1115675123313267,-2.370081852754015
1.128294959611586,-0.9772441066982847
1.1312729107050457,-0.6403518724855093
1.139951204937982,0.374378305371433
1.1427692106462484,0.692952283220509
1.1529577906976574,1.7903299532797463
1.1616645091875464,2.4820451325318813
1.17283631316693,2.8712359333819983
1.17830588497233,2.8351041921453852
1.1901663259300435,2.2399614983914047
1.195493766073195,1.7661761378911367
1.201559500236658,1.0942452131227747
1.206816894800009,0.43873957604727415
1.2155974307667101,-0.7143533430838344
1.2173761306473576,-0.9480660736316643
1.221828087925954,-1.5106618346201794
1.2325338929594292,-2.682886427847839
1.235350749202464,-2.9252415892805645
1.2438870267647415,-3.4480437475427217
1.2474056743992286,-3.5471857192209115
1.2484136013158924,-3.572745087201115
1.2499281396145179,-3.594833591313953
1.254723542252246,-3.5594315707156423
1.2581347941307115,-3.4742192229412465
1.2617787814456634,-3.304201948551254
1.2632464359708369,-3.205965183026003
1.26984338964518,-2.7053992895846792
1.2704228608728343,-2.6576832545744473
1.2740205878599742,-2.285504598137391
1.276970366115374,-1.9548111443574012
1.2825060336481293,-1.2824414204467396
1.293025666280716,0.10916165717136143
1.2962902324153474,0.552105564564723
1.3030479643176092,1.4138477875260165
1.3035161243275182,1.466242943236067
1.3070155028132326,1.876244277490967
1.3078733911641098,1.9681368661218361
1.3204093030683062,3.0335549300819373
1.321228840308514,3.0755937577596484
1.3228504602159923,3.1656424509616836
1.3337073326609445,3.4384487092993736
1.3355090394727362,3.4300806520999796
1.3508942580289762,2.82640905665007
1.3547659357746165,2.564175381009514
1.3620576516548342,1.9556678300364876
1.3777211621877061,0.5173985475046878
1.382843242328426,0.07290293077832444
1.3987086812585412,-0.9863168948355049
1.4142194148298737,-1.428307229917081
1.4198349042067724,-1.4463480292915087
1.4262971839905,-1.4111738667177596
1.4306338030375576,-1.3443838576211022
1.4306801801976299,-1.3389718367193733
1.4354633894801774,-1.2606471585907133
1.4439250202766694,-1.0799423938876374
1.444662361267861,-1.0674973889633914
1.4453675244887307,-1.0463709147716393
1.4477849164311607,-0.9994665947329248
1.4629014865735996,-0.8420691777539667
1.468433007387878,-0.8490141081227196
1.474375429733378,-0.9036674689581752
1.4744323225713405,-0.9126326016528653
1.4755985880521356,-0.9188879153772354
1.4915454907728796,-1.3159804346751776
1.506415043774549,-1.8001616815756782
1.5118992592205824,-1.9602364142217248
