n_harmonics,base_freq,magnitudes,instruments
7,2.4142612399981234,"[ 0.98286012 -1.41590727  0.24748728  0.65900473  1.55037535 -0.20036343
  1.54978134]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
-2.3800942077893352,-2.9143790612083533
-2.378930845569,-2.9634828889066434
-2.3769742435144483,-3.0132104748297373
-2.3713447002983905,-3.217777799946504
-2.370358791731464,-3.244211687585693
-2.36779562338116,-3.3629873664996794
-2.364542139902661,-3.4358783956253256
-2.362211162699296,-3.5466797218571875
-2.3485670318659873,-3.9078904932563034
-2.347531276579178,-3.949511470911904
-2.344854739542804,-3.9909888539754355
-2.3393830194222547,-4.119187015035856
-2.3373654823968653,-4.157832848318568
-2.3301050476093916,-4.313794369999781
-2.318489478396909,-4.453367084626202
-2.3171251611654764,-4.45818661268126
-2.3081032000818738,-4.4911600872066115
-2.3052431317350033,-4.556315037447741
-2.3000200419936707,-4.522571188837522
-2.2999694218415456,-4.514839086048911
-2.2962890490463446,-4.507984115728186
-2.2955073818635565,-4.514772441563127
-2.29242983197336,-4.514757680153888
-2.2893242405116467,-4.472150265940943
-2.28793944593634,-4.4780333000905355
-2.286063228576588,-4.45779608660664
-2.2816352096407773,-4.405637996064587
-2.2720459420003256,-4.301282702860239
-2.2664625609926494,-4.213691554002072
-2.2660800306885687,-4.221468527733139
-2.2652036782210523,-4.187729613934943
-2.2603629168371286,-4.07629796139537
-2.257770771514679,-3.9984016154669
-2.2522781041857662,-3.901950899852503
-2.251777226885417,-3.8852831024835788
-2.2474052241614952,-3.777768624866855
-2.244259831278919,-3.7288153681742218
-2.232495330422967,-3.3424170211692688
-2.2172747286250685,-2.880752171893452
-2.209495830374915,-2.6100258782419776
-2.2082706784297583,-2.5473544603125546
-2.204263753265461,-2.4212458144669715
-2.203280929556648,-2.3852638725171884
-2.1973354970339334,-2.1764724745939152
-2.179130424426593,-1.5776681118381137
-2.177817934007114,-1.5434846174768881
-2.177673215722894,-1.513645914796737
-2.1775622540744375,-1.5244139303345134
-2.1746553146797916,-1.4387819340343284
-2.1650412378862294,-1.1224873948975727
-2.1519538471039583,-0.7836400537580853
-2.1468831191160156,-0.6911894890729211
-2.145929738269741,-0.6438978153882492
-2.138511360544652,-0.4908092287902178
-2.130914718252945,-0.3470743333507374
-2.128237513812021,-0.3314428206510527
-2.118291319662617,-0.18817183055773473
-2.1147229152575617,-0.1656783087622347
-2.0963444139445837,-0.11493727424056996
-2.0850484660621955,-0.1330113559984162
-2.08038794662003,-0.14517945339219723
-2.0798458880576605,-0.1707332036025899
-2.079630589716321,-0.16267098260319682
-2.063900917803628,-0.36280933361255474
-2.062762171093082,-0.3876029147719654
-2.05068208829021,-0.5966176902043534
-2.0474474247536154,-0.6517351750717885
-2.045715459375251,-0.6877347555854169
-2.038034914536828,-0.8601050107951896
-2.0349118968585214,-0.9562345703672668
-2.033482983728561,-0.9592595278421652
-2.0325837340845716,-0.9801363713136935
-2.029542242675002,-1.05770379049923
-2.0290161640152893,-1.0704154000965596
-2.025359200039272,-1.1740307540599129
-2.021424539327259,-1.2695140490653636
-2.0135242738392,-1.4569577956992146
-2.0097858827818733,-1.5565269738509622
-2.0047924299359945,-1.689161104431938
-2.0025062302045518,-1.7414450230623466
-2.001713091404487,-1.7557566459101868
-1.9889508095428392,-2.0482787131367566
-1.978851366755088,-2.2756593627027875
-1.9631196004767226,-2.5723326568860556
-1.9573221657648452,-2.6633610435587074
-1.9521884327429306,-2.7322272323447523
-1.938481848288749,-2.8357218579541668
-1.9360453010466099,-2.825884844415838
-1.9341672001454777,-2.860560379878993
-1.9324928742797685,-2.8523963411229483
-1.930647766583166,-2.8596350777820407
-1.9247844457432712,-2.8442151579380437
-1.9241389715250237,-2.8592053891278506
-1.9185324158238537,-2.7899958051576967
-1.9102796436129554,-2.7524341679443194
-1.899103219902867,-2.601702088130677
-1.8911866387101683,-2.4529934163426663
-1.8868580658378087,-2.352937507449548
-1.885876390006791,-2.308652912920891
-1.8727086824372248,-1.9766288091977116
-1.8695401423122615,-1.861154345095648
-1.865432281455619,-1.7039427394785285
-1.862526559185361,-1.6186976759717355
-1.8562580927348673,-1.4294826558818512
-1.8521764055530716,-1.2443499979752388
-1.8475867988713328,-1.0712207069784625
-1.82695053585347,-0.18643080748485572
-1.8235666228184357,-0.04653745112013967
-1.820580977482616,0.11093339652707583
-1.807824586255505,0.675906698910238
-1.7998985237538936,1.0392655289998758
-1.78313388594086,1.7449227119621915
-1.7806108877553704,1.8398545249984066
-1.7730049022783492,2.1353780911436413
-1.757950046841306,2.6817474998921464
-1.7494919873245574,2.9040829325292976
-1.7484588134798216,2.956124295089219
-1.7421627464640066,3.118648229666411
-1.7379478254211798,3.1992775050490643
-1.7312307841551016,3.3127794578218
-1.731124075034378,3.317922995007877
-1.7227213886308332,3.4455597890529015
-1.7141256658486355,3.504213265838128
-1.7132772032170958,3.517241455418516
-1.7129121823657427,3.513622168431024
-1.7114557878417922,3.54383122575981
-1.7004334669183019,3.5511648909087277
-1.6809384450156017,3.356378096951388
-1.6763691829197969,3.285390302719194
-1.6639300177638652,3.02508843644494
-1.6635052972970563,2.996226451216356
-1.6610131374857988,2.9451361606659945
-1.6599214732781806,2.9312624493992927
-1.6586370014823073,2.894388018135877
-1.6518217302564215,2.7029012353187967
-1.6416580389988973,2.3821259440884868
-1.640901783146896,2.3627188161893535
-1.6392017624471162,2.2864296884062907
-1.6332259243078378,2.0754361847129466
-1.6287537935000669,1.8904369579741431
-1.6205928677554464,1.5638774284147312
-1.620404000187781,1.5365697575849642
-1.6171761356875203,1.4097651732702647
-1.6080795093742473,1.0150705466505494
-1.6073619856470014,0.995289196930015
-1.6044292248292857,0.8458093938452909
-1.582706017392843,-0.10608603813390081
-1.5809619626999147,-0.16898193734034475
-1.5718690102962756,-0.5638270339060211
-1.5582664699119775,-1.1109219343333097
-1.5550605325759876,-1.2573701129720423
-1.552454585543281,-1.3353792831188445
-1.5484280017077952,-1.5011641975415946
-1.5481057218099052,-1.5217987210826398
-1.5360026947179721,-1.8978809525984885
-1.5336554555659323,-1.9947811647430336
-1.5287893125192817,-2.1260773180946217
-1.5170470639555063,-2.4418189295665207
-1.5124816088442123,-2.5170192230070305
-1.5080077303283426,-2.5960683647448137
-1.4906361763041067,-2.8742293190001575
-1.486407161205217,-2.9207707783736487
-1.4653122415522157,-2.947092123413962
-1.4606184736267867,-2.9305678442576544
-1.456604084253644,-2.9199119233676916
-1.45244161361486,-2.869685927372533
-1.4433160487217038,-2.7880947205654523
-1.4350021682819558,-2.6947514703931335
-1.4343233839119907,-2.715267148146447
-1.4317885323699266,-2.6360435073310513
-1.4226306103408,-2.491291752143324
-1.4149470748241328,-2.3299627405699894
-1.4010834179282878,-2.007742638432486
-1.4009454807545874,-2.028092917186528
-1.3978825761683311,-1.9415218427409429
-1.3967800331287943,-1.939196702640855
-1.3752219243446175,-1.3908429809929177
-1.372685558314785,-1.3247333168928812
-1.3665412435375626,-1.184342874164377
-1.3610063503838095,-1.0503041797825918
-1.3485594337158922,-0.7303728148889213
-1.3371408755498388,-0.46405993939542556
-1.331573248834242,-0.3243952644947423
-1.3298955815264584,-0.2908421877441046
-1.3266246388216474,-0.22232838662544313
-1.3236512703783063,-0.17373459258648605
-1.3138724201562144,0.028621704025716024
-1.29389801132602,0.39491707893764527
-1.2856301785278357,0.49095193892252365
-1.2815769219961322,0.5315811387660855
-1.2755792065611806,0.6069766083872122
-1.2742778595974709,0.6334322186789891
-1.2730716906693813,0.6522153577013827
-1.2724505569497084,0.6389030047730143
-1.2614776783338615,0.7502275838434905
-1.2605655731679732,0.7691799060667557
-1.2593699792084259,0.7859914172801687
-1.259307680211147,0.7759061773205167
-1.2504647213111733,0.8694779421338794
-1.2419797609952816,0.9250819240249013
-1.232450949352342,0.9628771235892382
-1.22047184047804,1.0023250185903436
-1.2135033465374028,1.064462581174594
-1.2025255315472305,1.0723492583652672
-1.2005534350966778,1.1039353562494862
-1.1959175016527972,1.1152764418669485
-1.1857724411047648,1.1432521454908844
-1.1762705147584607,1.160243725992018
-1.1757511837313877,1.1832736413508114
-1.1722380061782374,1.2144620458604016
-1.1713566265523074,1.1782885611455078
-1.1695711009902952,1.1951037788149497
-1.164991965432884,1.2151614526145218
-1.1535851779962718,1.2576253269996447
-1.147186682654825,1.290781491974078
-1.145199836486972,1.2944159121396996
-1.1159952739295746,1.4551942544067888
-1.1132437186951387,1.4246021546446161
-1.1070161006482746,1.4821935613901402
-1.0909288592149589,1.58585037346901
-1.0865877350218398,1.58705907129139
-1.0731301613097621,1.6653124659127423
-1.067142382925413,1.693859436845754
-1.0637072474820146,1.6832084843403112
-1.0439752743979078,1.7399863450279904
-1.040415039972879,1.769812485557535
-1.0373592377121978,1.7765863893727551
-1.028503865775028,1.7462321917464947
-1.0255346460372754,1.741391291926562
-1.0173821825247287,1.7322761700991753
-1.014219004265646,1.6980947409404938
-1.0095401588679744,1.6782650556152257
-1.004986854664765,1.6502068120982332
-1.0021146546214852,1.6172875263338928
-1.0019057113992564,1.6314366006660106
-1.000784509049133,1.6039550439391463
-0.9955643144938335,1.5513856441074843
-0.994630012299861,1.5847797653528126
-0.9823406684488409,1.4798439341155838
-0.9760572525903255,1.4028743711421219
-0.9702251497157466,1.313635669371483
-0.9608028530323196,1.1638818080331819
-0.9582205280515375,1.1420730972824498
-0.9370775121653363,0.7594093629103379
-0.9331247577312003,0.6860151174972141
-0.9263082728501155,0.5447134343088029
-0.9224431956115047,0.4379876446777556
-0.9143124522104453,0.27052895417393075
-0.9105822724726451,0.1844586848682363
-0.902855171256502,0.01597300311499024
-0.8961286166522457,-0.13328452954409
-0.8949169476774075,-0.18295013518226896
-0.8936865798729556,-0.2019680944373128
-0.8930000161047218,-0.2159188551112516
-0.8878360242732799,-0.3213062685571017
-0.8836334831285209,-0.4280633125624621
-0.8835260082591772,-0.4329710976848989
-0.8764312279210147,-0.5682217957612257
-0.8714990494397181,-0.6942411447673947
-0.8680377501317782,-0.7488012894769998
-0.8619543247850352,-0.861100745131482
-0.8592940261690076,-0.9253847367747815
-0.8581765965606696,-0.9524672664804387
-0.8521981616162364,-1.0631482530553689
-0.8317391245958117,-1.387880752514608
-0.8272046838125018,-1.4608494617154821
-0.8251425887140864,-1.4688285627501907
-0.8235296439159123,-1.4917962674496013
-0.8157662968329635,-1.5666217913618894
-0.8101785243081423,-1.6310148329497354
-0.8101603997745137,-1.615408270535436
-0.807608567327962,-1.6261626411021746
-0.799864422848096,-1.6724735769573034
-0.7850076243477906,-1.6837261704181525
-0.7845067714950558,-1.7318819336528453
-0.780305587766045,-1.7203651489551894
-0.7762548449397602,-1.6952607522099246
-0.775085950222691,-1.685701924208356
-0.7647140524835097,-1.6440928649575317
-0.7588814799824122,-1.6043727107110717
-0.7486291166543708,-1.507133360495666
-0.736521658491128,-1.3496514139832414
-0.7248645470697559,-1.1503175270357124
-0.7193083059188714,-1.043877531753404
-0.7091754037793798,-0.8575839115877186
-0.7078220643472868,-0.8385638617272398
-0.6740447357907269,-0.12243369600230408
-0.6715085306171473,-0.056671464482107616
-0.6661196179254087,0.0933552925291261
-0.6632263247540493,0.14313922653949063
-0.6631390825879495,0.10876976428535667
-0.6602249514745884,0.2049511823340701
-0.6595225139210257,0.21311394159524027
-0.6515695125128156,0.39409909669726595
-0.647949358786299,0.4754070593657155
-0.6439590606858392,0.547806321645144
-0.6063990638219909,1.2083717532237677
-0.6000495375327066,1.2842535918533484
-0.5995227402066394,1.2850791352578135
-0.5978266219145727,1.323066200293987
-0.5967212046666006,1.3641914452884396
-0.5901552542891624,1.4038869486290095
-0.5845370631099778,1.4799026112096179
-0.5835638091620106,1.473673051989354
-0.5722154615127408,1.5799514869512001
-0.5694576574439729,1.5908994546026816
-0.5652909016392247,1.6382660488846867
-0.557016727709652,1.6908396697730368
-0.5554865028137987,1.6835350505573368
-0.5455819361829723,1.7204102356188715
-0.5382395346248585,1.7340950633510306
-0.5337437776293124,1.7262649395216974
-0.5233744439357495,1.7540165727573527
-0.5180144050906419,1.7389248010909013
-0.517477303102754,1.7512232265589642
-0.512360634536769,1.7269461986754953
-0.5049616309533058,1.7218017934861005
-0.502440034344815,1.7093356362249104
-0.4914651113919746,1.694731275883789
-0.4762166564856676,1.622479751264889
-0.47386426116370917,1.6195386498865934
-0.4720495368684956,1.6053352496332254
-0.4688856994980606,1.5832338327365063
-0.46513075595392195,1.566817700907291
-0.4597305206324229,1.5755231657867284
-0.45850278811881395,1.5473442844652128
-0.4584571798086694,1.5790099457400122
-0.447308134016704,1.5275262485929189
-0.4441894010703722,1.5198021888517967
-0.44252918420982024,1.5255532383895951
-0.43614190502633887,1.479041820335401
-0.430279957978529,1.487995358387397
-0.4251577564269762,1.4756780595748793
-0.42515116384853613,1.478130452967982
-0.4229570130894502,1.4823590048243607
-0.4222669988479657,1.5004119709989996
-0.41978551411688736,1.4666210314767167
-0.39246392748500636,1.4812830287013439
-0.38068042630084387,1.4628832650322472
-0.37685904561618955,1.468848320927631
-0.3759593566899704,1.4830479574107367
-0.3708007965920439,1.4962652249894413
-0.3588772559089568,1.5173282142665698
-0.35115521767167657,1.5403455983483236
-0.3451035311063846,1.551391512084932
-0.3432077639614959,1.5668483051526072
-0.34307466421615107,1.5325374158301057
-0.33090474948606863,1.5717726608293319
-0.327387235990364,1.5694131473162056
-0.3218894167193538,1.5836788949714682
-0.31274778903271594,1.5999594288733587
-0.3119386036721661,1.5854347732913734
-0.30832414730002,1.5778676251174961
-0.3011335379832518,1.5527536694745496
-0.29416762625050197,1.5650550504306286
-0.28374515942243494,1.5426171809090161
-0.2797646782524823,1.5651360180390865
-0.2779423759249524,1.5459610683992229
-0.2714984538179186,1.506198534240308
-0.23824104841178517,1.3509502662266437
-0.23403720002187578,1.3059215738612622
-0.23004149800002027,1.2872114761734545
-0.22855286470216285,1.2595436636977695
-0.22375244765836033,1.200098077217144
-0.21680199810790857,1.1727735611568268
-0.2158114289160511,1.1721731306200585
-0.21258805202430242,1.1447107422967602
-0.21229616916195493,1.1295554720472607
-0.21108724353207187,1.0940135661998014
-0.21069083366908625,1.1062880087329352
-0.2075861442423168,1.0832084615670015
-0.20623023876641167,1.095078134905788
-0.20590654978243794,1.0799650586029939
-0.20135803546614373,1.0264957519807212
-0.19305879995173125,0.9708849104573452
-0.18841435264100426,0.9037838495629411
-0.17632981462818353,0.8361607217500302
-0.17520082804934223,0.8255837883112555
-0.1713232973750829,0.7740977319623933
-0.1661365095354128,0.7529355747878193
-0.1611678969518655,0.7120673187595441
-0.1391080536597804,0.6117779343253024
-0.13780038680590856,0.6036223096022983
-0.13244183029402734,0.6133038565135548
-0.11799515323850418,0.5734328493256287
-0.11793989237688152,0.5815544820820118
-0.11675096686180186,0.5965242401044875
-0.11057109768670337,0.5692773213353088
-0.10677063539348186,0.5731729604496638
-0.09697163364732297,0.6233433861508793
-0.09274968680872453,0.6600812746181988
-0.09191082016164742,0.6521890362588716
-0.09110644175060933,0.6381428329274884
-0.08879922306453958,0.675555264130144
-0.07957319463678081,0.7340416337417314
-0.061749450183798515,0.9142817320855731
-0.059990768895022306,0.9209529426650844
-0.05618718900000008,0.9556485072121325
-0.05580067144472345,0.968632245991849
-0.048758031385780054,1.0490201510074142
-0.04754025243990867,1.038874965105053
-0.03598675882216851,1.2181019184698392
-0.03461963673612001,1.22986500311684
-0.02845020121836983,1.3172081526761483
-0.015752908030631563,1.4958634142660212
-0.01451106295113691,1.4897144685398742
-0.012801184486879613,1.5232162654021715
-0.011663976537011678,1.5282743311420897
-0.005404274722443425,1.5785767241319872
-0.0022841491229277366,1.6535384082835842
-0.0016015035770857722,1.6198700132603485
0.0005256103607167439,1.7221215619608348
0.046463167015551754,1.9960741813946064
0.052773041525519204,1.9885879730834457
0.055935708898720904,1.9944509293857438
0.05663022919435434,2.0105735874416752
0.05680003694763203,2.0061770521609845
0.06938646804688231,1.9225406069719404
0.0748580620509216,1.8913379832308963
0.07544652877546998,1.8811254685341159
0.0759410029151919,1.8707574362062527
0.07913299913067862,1.8434703074770173
0.09181052364508702,1.6466332107602843
0.09454873422405274,1.6049131828368144
0.1005474685142973,1.494568512556049
0.10478269630319437,1.411564569943949
0.11665261107553881,1.100518543484899
0.12232805882763031,0.9396578702182115
0.13225566656620646,0.6143581111697441
0.13272420500189686,0.6190265917769949
0.14749190097223952,0.09340154086265513
0.1554757943714904,-0.2193757163449596
0.17098849218547452,-0.8095075741137783
0.17379518344618505,-0.9733616909493825
0.17847790120572915,-1.1107663705140245
0.17851077329082532,-1.1303405123324821
0.18393060510174042,-1.351671515613513
0.18960878987124596,-1.6100599731896204
0.19114724979939002,-1.680082634498803
0.19234051676161545,-1.7048747585938435
0.19422609706241545,-1.78742579961919
0.2192804691260708,-2.818321250706542
0.22340235517793516,-2.95785994064687
0.22901207735208784,-3.154351831152811
0.23300834387656133,-3.303880331195138
0.24059501428368257,-3.5513001892132943
0.24733447994616586,-3.7532142752662416
0.25804828836651694,-3.99921958224814
0.272881868659383,-4.315920515317088
0.27424999836164465,-4.328231809593901
0.28133634054510637,-4.42069847718922
0.28424275799996535,-4.455973264264065
0.28955489676281143,-4.489526058669446
0.29849985365531806,-4.527848419026726
0.3029997923583725,-4.558815926159529
0.30316298409797326,-4.5391572225296875
0.30769064616949215,-4.535423098000176
0.3179709315980537,-4.473882503237568
0.3182805038061596,-4.454805941013974
0.3221721231671726,-4.401555009486978
0.32442192775704815,-4.3896779820470675
0.3264472796225677,-4.354536844939131
0.32710597619451764,-4.33884875039852
0.3336974460651412,-4.242220066663349
0.33628613161096377,-4.2150905325318355
0.3439979765021075,-4.039653535190586
0.34591646837152723,-4.023395991209393
0.35150984219313575,-3.8627391446625534
0.35674757918944877,-3.73764691298053
0.35770171098843306,-3.7169417597086793
0.3620650482531693,-3.5912115683204826
0.36262259442778433,-3.591078902285605
0.36395370026140883,-3.5513781830312623
0.3745000113288821,-3.2105586098637784
0.3877276399703007,-2.8046048033555904
0.4005819100011827,-2.36789757302616
0.40150288057165184,-2.3325834119518234
0.40214112179529415,-2.2965270641965643
0.4121907416196282,-1.947720683286495
0.4192356583990966,-1.7434321964571842
0.4213033025713053,-1.6452927446036547
0.42550612621839434,-1.5250549963188298
0.4265806745506273,-1.4745595400618652
0.4379008246036502,-1.112190626374333
0.438112344560059,-1.1552865151603964
0.45400445543017387,-0.678708840157261
0.4547519258301196,-0.7141668447400408
0.4549886001899841,-0.692311092951189
0.46814125954420494,-0.42082809542917554
0.4687293082474442,-0.41652847623006545
0.48454114589915775,-0.22967904514005652
0.4930622806563427,-0.14108504738874317
0.5018280708197578,-0.09683794450746093
0.5133468597534891,-0.12248630171273639
0.520101185280573,-0.15535287020333116
0.5214326469225288,-0.16318025101624473
0.5291127491994545,-0.22752861587720957
0.5292512344445632,-0.2325728679962473
0.5294453158995616,-0.19575792828627347
0.5323259894172114,-0.2938606614695787
0.5401298425185619,-0.38053121209496393
0.5448526563131848,-0.4549513769425167
0.5563944346041598,-0.6881325046570451
0.5791208455466763,-1.1976118894263588
0.5841779928224495,-1.337074851601554
0.5900609449859946,-1.4877933513575345
0.5912992310976382,-1.5200765336409543
0.5979963630718541,-1.7009387085155747
0.5990013756918655,-1.7312961338500465
0.5994556604818495,-1.7233441889472094
0.6068590368517377,-1.9157563789150718
0.6074480518556902,-1.906276729274875
0.6089544602531411,-1.9487199542336149
0.6115130485096083,-2.0445318551114444
0.6362347160624431,-2.5182726505510553
0.6442191046947259,-2.653602466387908
0.6492031777013327,-2.705831208633488
0.6492609154403124,-2.717458698647894
0.6809951004737629,-2.8324360144195784
0.6855828486516349,-2.798491903416749
0.6858732288217388,-2.8270541602754617
0.6867836183727443,-2.784103370055911
0.6869581933021673,-2.804851530207395
0.6876514797879567,-2.817834328594406
0.688188912801027,-2.831883125948397
0.6995352361028084,-2.6630622068714014
0.7021723696700546,-2.605306515331703
0.7058264781557382,-2.564735492121889
0.7058850061755049,-2.552462398416841
0.708844549575975,-2.4724821536662316
0.7143720940828038,-2.3754966848004075
0.7178346849577468,-2.2891434259383776
0.7311247228421243,-1.9152816564305042
0.7338419640951024,-1.811052655313599
0.7363503447578621,-1.746130670475048
0.7442259605979622,-1.5005413855980814
0.7462299195001352,-1.4237489495952764
0.7569209216624224,-1.0027511834446352
0.7575947377720271,-0.9571614712558836
0.7609063673844769,-0.8196091938071551
0.7620217043145505,-0.7769388790448066
0.7628003071348322,-0.7499003278412677
0.7673687550790929,-0.5531105059920521
0.771887204824588,-0.3571042381441335
0.7763411084117697,-0.13842405066392297
0.7804653805800728,0.035815099540559905
0.7934713651909551,0.6222413010085438
0.7949883810653775,0.6839043095831213
0.805239638192349,1.1435600138202382
0.8150661568951683,1.5605511848243705
0.852308155427083,2.9048100972861106
0.8589372138005693,3.061519536226691
0.8623638492010333,3.1486974999450363
0.8684728649676048,3.272587605071359
0.8772566977047349,3.417439309699498
0.8820044999084189,3.4690207719959485
0.8855373912944104,3.48407317290867
0.8880339981243446,3.5275611735517574
0.8967339064219555,3.5518916376314262
0.9008123385401845,3.5747467110683115
0.9185109728368444,3.42173819494639
0.9231817764250367,3.3171882520625555
0.9248344536634483,3.310331064556366
0.9267890570983943,3.2627608840131277
0.9333555700889322,3.137665640094253
0.9478552920315666,2.7812191527678394
0.9528763632606339,2.62887840765681
0.9602589056952211,2.3938269086364197
0.9607650375167927,2.3607954766333794
0.9621232812405967,2.3213379688678986
0.9624702717039817,2.308250583441505
0.963154456983601,2.261556263726673
0.9667813085600869,2.132955614792353
0.9772842825051926,1.7327593729099398
0.9860379782305797,1.368505716441557
0.9868715034743998,1.338096004471976
0.9996266203205053,0.7804445410341407
1.0076924218847783,0.4117867294112317
1.0115661604438184,0.26508943146882663
1.0388812472373115,-0.9089081283844564
1.0433582128205199,-1.060022103932731
1.051202861673664,-1.4180344669883593
1.0537245284084555,-1.483489106729378
1.0575085166176423,-1.5929308837083755
1.060565084580844,-1.7077015787329897
1.0646236741154755,-1.8496239246403252
1.0677760304795676,-1.9733088198233157
1.0681405737253096,-1.9476515892877515
1.0683398278369385,-1.9780066295056806
1.0847564440527604,-2.4190885737418633
1.1013107284942816,-2.715268758160159
1.1056778795799413,-2.82399347118015
1.1058787257509248,-2.781802503411519
1.1077958949606872,-2.8104537908272658
1.1144400321614558,-2.8943559651596162
1.1172665913237134,-2.9136269993973904
1.1218304083535386,-2.95028887439225
1.12235116892903,-2.9171176167984694
1.1234732875804347,-2.9262442972284246
1.1248320882524974,-2.9371257115288434
1.1281346480586363,-2.955034628573225
1.1378889833854888,-2.9637478750350787
1.1388627519274435,-2.9643395342105436
1.1398493917409667,-2.9539933886337497
1.140685596113764,-2.9655704016399986
1.1736701636680298,-2.585048198865398
1.19033344604534,-2.2858498113331898
1.2027310490623648,-1.9960137614764284
1.2204526474162254,-1.598608171846575
1.2366161769408457,-1.1565180040159875
1.2479822224004593,-0.8704847808146
1.2492880027892905,-0.8559095901755026
1.2541574068195898,-0.7300412501097724
1.2636113047154982,-0.48296930019504875
1.26826516305377,-0.4026481481085147
1.2798752102360504,-0.1417703726674617
1.2831867195676478,-0.07497005365192132
1.2860586753101249,-0.04803313195667841
1.291554143395369,0.07917833035264324
1.2917978273896553,0.0679666789258105
1.2929883609954596,0.10704821467236385
1.3040229349271408,0.29597932749692224
1.306193699094866,0.3401290138362648
1.321135892872789,0.539943672328349
1.3215188415921197,0.547728205321775
1.3424723933756084,0.7655986859219484
1.34331160082096,0.7675380538921366
1.3435692800564425,0.785339412036995
1.3441475272906622,0.8155762468165905
1.344157029497146,0.7869251352262789
1.3741133141205548,0.9836426585221043
