n_harmonics,base_freq,magnitudes,instruments
8,1.6184609731847734,"[ 0.10880427 -0.47335662 -0.42649521  0.21722651 -2.10900737 -0.46652375
 -0.2477462   1.04066165]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-1.0625762078032148,-2.6876495512791365
-1.0508057919631053,-2.920433719364017
-1.0430642353421005,-3.028676523669944
-1.0361987075168153,-3.165833682148751
-1.0179229864478943,-3.2850122422333
-1.0140609301149144,-3.295963848161167
-1.0135699689708635,-3.2902961969525415
-1.011200267895832,-3.287346568159574
-0.9994186519929222,-3.221663851782982
-0.9992055725381648,-3.280278080741256
-0.9883157534054838,-3.2063198432323494
-0.9875184170189373,-3.1921191386437804
-0.9854852122671045,-3.1424622428313005
-0.9839917832553153,-3.160834029159017
-0.9833416624769331,-3.140107970136392
-0.9833070067568364,-3.121982835124199
-0.9779951079221245,-3.091939287025084
-0.9719499982990669,-2.9569815375251665
-0.9717130208365465,-2.9280621732505896
-0.9570073114502176,-2.6517041377909774
-0.9546998151959984,-2.621612792129142
-0.9405457778384596,-2.2710091145457407
-0.9399654727872457,-2.224133735593166
-0.9376593611664568,-2.1560756669525767
-0.9368675493677721,-2.1121954843214765
-0.9350999385543428,-2.0663595221829656
-0.9318944917988157,-1.984910953748376
-0.9305534275947442,-1.9222276407566483
-0.9277113007443387,-1.8001629486414785
-0.9135424268220271,-1.2620006646615411
-0.9092567574486567,-1.1195219040192397
-0.9023426035195294,-0.8755480820380622
-0.8812078076082583,0.041945022141498735
-0.874742670217914,0.31980447617998825
-0.8746398159188149,0.3724908057338697
-0.8630229522698665,0.8744155617312152
-0.8603980806923377,1.0229177244278191
-0.8597427159840438,1.0179137213089808
-0.8585884484489874,1.0733223602440367
-0.845010030960748,1.6938782219381099
-0.843375918106668,1.7844304046042225
-0.8364712095453477,2.119672551963618
-0.823425516649519,2.6567005149455802
-0.8155051252629466,2.987612444791286
-0.7761081282468214,4.505703252359543
-0.7691542009445147,4.691911061479049
-0.7667702654153947,4.749988634044773
-0.7648359498917898,4.843377139518427
-0.7639659912877894,4.8738490286516765
-0.7581878325971179,5.088244904092477
-0.7538027800389662,5.10827575075316
-0.7282155568538,5.631062548668564
-0.7267823541802452,5.651121314191782
-0.7233474533320221,5.713547628694058
-0.7101777162512874,5.828163895463544
-0.7064544723364792,5.849041819136354
-0.7024000557065131,5.873624875281384
-0.6989048618297877,5.8967172548994835
-0.6985732642810696,5.884188621735053
-0.6887724565868432,5.869057082244734
-0.6854903693328236,5.886961833903655
-0.6800654068807983,5.882451012852988
-0.6778296641018944,5.864146693712017
-0.6757982395862587,5.839002577331064
-0.6743568958537254,5.875589646832718
-0.6536699375312529,5.608023499633033
-0.6477396096097765,5.527172984095839
-0.6425526987199577,5.452860782781622
-0.6360684426820109,5.336227294279767
-0.618512191450538,5.004109077496144
-0.6040198449747889,4.662748845813804
-0.6013173844562747,4.652393246968735
-0.5980839947036563,4.525543181909012
-0.595099251100546,4.441419928323065
-0.5831576734849566,4.121034266458234
-0.5754692820443692,3.9435172343337186
-0.5712326927142808,3.8034431979722925
-0.5682690115973461,3.7385131759339894
-0.5640680957441608,3.5863114651919776
-0.5627605918063576,3.5449777780716856
-0.5619706021048692,3.499250747289677
-0.5613866718620968,3.482935280757676
-0.5559997006387429,3.369186627602281
-0.5481410417089823,3.139345894519891
-0.5477203106024326,3.1413200016152842
-0.532948977262139,2.713890729019416
-0.5028952241669069,1.9557937295260854
-0.47876576474311694,1.4142901743853253
-0.4656173188050148,1.1353296888985898
-0.46441652574016246,1.1219239804952368
-0.46211757746184245,1.0724475495963492
-0.45848001889129586,1.021003471155683
-0.45289931417907203,0.9246299088945369
-0.44331913006990575,0.7567822637849053
-0.43411546541084167,0.6005979062656701
-0.4298449249686813,0.5874429162274124
-0.4287135397108566,0.5564957379505435
-0.42828557586765825,0.5755845610077771
-0.4257981327050504,0.5686174913995464
-0.4212472958396103,0.5392804847258473
-0.41879556171270016,0.48750271870027495
-0.4105875477951262,0.38198202719625773
-0.386602942065418,0.2083784620481769
-0.3844409772316948,0.17012058927459608
-0.374557016099613,0.08415708111648643
-0.3736514301847511,0.11685994467258097
-0.3708618407908224,0.07811187776313183
-0.3546937210317047,-0.016042838187444262
-0.33981595998833924,-0.045655467350766386
-0.3395782293583518,-0.02698169810849164
-0.32910104376163885,-0.08071807291640834
-0.32380372512778965,-0.11685575770027695
-0.313407096350105,-0.16533854844668475
-0.31298582694014687,-0.10100319737739806
-0.3092667650215506,-0.18169534186926412
-0.3053125321029624,-0.21312726085602454
-0.30039954956536974,-0.21407369739560927
-0.298260992911044,-0.2607514272956966
-0.290631235030661,-0.27461568387242835
-0.28453016511481133,-0.329495750505735
-0.2844710872750591,-0.2981637243009372
-0.27490971012528487,-0.3615956496215282
-0.2565091257012444,-0.5376466911829705
-0.24438473073671219,-0.6175865293985551
-0.2432727523434255,-0.6200310921999641
-0.2409987093036663,-0.681004146156756
-0.24058462566669725,-0.668403200907833
-0.23278036729905205,-0.7331586073647385
-0.22773506281668965,-0.8092109231588855
-0.21591121624158172,-0.9528076766742383
-0.21112652375267293,-0.9791329770359779
-0.20520157049512555,-1.0637132858861655
-0.19693541317459307,-1.157933600790125
-0.19589020762602694,-1.1867736340957684
-0.19254513609258161,-1.247065079724815
-0.19243327274638622,-1.2253146644614807
-0.19094979557445324,-1.2114830191407562
-0.18318392034343045,-1.369439482409546
-0.17700346621011276,-1.3998626732536954
-0.17618730032699803,-1.4239337413592956
-0.16977355181073728,-1.5508721562324994
-0.16624923835579075,-1.5499141674324866
-0.16574618678313158,-1.6179796796094401
-0.151175953289032,-1.8061463803404145
-0.15056022821528536,-1.8157442926184642
-0.1483227147087529,-1.852786295790908
-0.14030154391546068,-1.964981850002704
-0.1370292419604886,-1.9743164371588007
-0.1214941457384171,-2.1717189764000753
-0.10566311893580504,-2.370077729995464
-0.10537932066410782,-2.345890069293796
-0.10394523299489666,-2.343190610482769
-0.10381815217562096,-2.3539041987565725
-0.10335883825812431,-2.4008530549348324
-0.10075682784250084,-2.373437148794813
-0.10013159471728361,-2.409929651712415
-0.0998689947557665,-2.3654678012207797
-0.09970135210987863,-2.432112545502655
-0.08348629697328835,-2.579766225441126
-0.07293600226539798,-2.6016134620121187
-0.05899608449419924,-2.6714293967378833
-0.05428202767044432,-2.723867055683331
-0.053006205012180896,-2.714610819514622
-0.04449785495054037,-2.7126525564329933
-0.03995458027567089,-2.719907877251468
-0.03614411603476064,-2.6923372306121793
-0.03583819711958869,-2.6653017883905767
-0.03211850890520651,-2.695071633942108
-0.029331623005535157,-2.676319280437241
-0.009511246520412797,-2.554818212955165
-0.001123230452654056,-2.5276913584866527
0.0026829201361566746,-2.469792428944458
0.00480079810175571,-2.453202334733186
0.008155941748095863,-2.412768818137135
0.015243011620057256,-2.361897666652481
0.024850150528005877,-2.1906167676609805
0.034195295513045565,-2.057220252478909
0.03708309043830571,-2.0339062509009587
0.04558778206585323,-1.8755333985653317
0.04614432341116004,-1.8404357102430546
0.04953585820833606,-1.8228621343139826
0.05292026572719699,-1.7287830551367727
0.06135220004871922,-1.5902367409793357
0.070389237359743,-1.3886829538965388
0.0719111636139873,-1.3474277900777283
0.07514994666105546,-1.2798650802050744
0.0762236486835084,-1.2628702480523586
0.10210351829056474,-0.6974450844047447
0.11696676105649484,-0.3810306522054894
0.11863206318075203,-0.3094596380470323
0.11893909122974655,-0.32038128400023314
0.12399119467728159,-0.18497657596854086
0.12425700783641247,-0.1777322042837031
0.12997898860413315,-0.011959494645832264
0.1309168533696523,-0.018182571281966705
0.137538258257897,0.12209335468628482
0.1394205924070313,0.18232051228519933
0.14022945167186318,0.20578677662733103
0.14298056394541003,0.253868922420846
0.14354255394347692,0.24650928499345215
0.1597038049706656,0.5974253228189071
0.17011270107558385,0.8185922056896612
0.1723304754335615,0.8073101986276294
0.17494241451150438,0.8726347874221193
0.18548015250132188,1.092033823022389
0.1961252308608179,1.1822197940882284
0.19689850500945294,1.1892272742699421
0.20098086433493556,1.2354477370612158
0.20403815081029375,1.2917605753240469
0.21029365988350612,1.3594113036046414
0.21391094057032278,1.394185824634782
0.2195865684796039,1.485162037872307
0.21966906382616003,1.4819006603850375
0.2243842874273252,1.512219712805559
0.23084111724798717,1.56226272219889
0.23222199661110388,1.5897293075348318
0.23602229440894362,1.616515903248171
0.23754177394195786,1.6353967294106964
0.2528474124113358,1.6560385356654688
0.2577988310508914,1.6400725655867228
0.2592553277998717,1.696547836073832
0.26260036382831986,1.6336993903331658
0.2639577888193241,1.6880680511911388
0.26966979357664744,1.669839834787778
0.29443615937220713,1.5673785161489415
0.3000214748910599,1.5046943671737774
0.3001005441267104,1.5163718498260024
0.30077266744714404,1.5102394848858467
0.3041320429598757,1.4870407273150301
0.3058148035841741,1.4477453106873786
0.308202249983792,1.4961979116555604
0.3082852064090531,1.4230630904318513
0.31046557341021597,1.4246055193754807
0.3254224719774781,1.2464873550991964
0.32711629405134524,1.2767143627013957
0.34003265200324906,1.1242863411455892
0.3410217748973836,1.0704108498992781
0.34836842981092664,1.053771114710689
0.3671472764844568,0.7646855777721143
0.36996290840503576,0.7292455361831195
0.371675501037422,0.6778816379806628
0.3972337464851021,0.3345510394115063
0.40432734893993816,0.28965026783334796
0.40767971842633255,0.255515243787133
0.41352108051806225,0.16866845096787747
0.4167231605386217,0.14970960213310042
0.42368281509951267,0.09547411770420175
0.44393457162694006,-0.07890766544709439
0.4442578296907218,-0.11614629549234827
0.45158051599776794,-0.1886907315991197
0.45484867679671925,-0.13374283230448494
0.45560937684293723,-0.20200919929325073
0.45631732444135764,-0.14386359391287637
0.46987282108957906,-0.24534848154337274
0.470718895599354,-0.24085023285662183
0.4881942786385558,-0.2730271687154234
0.49082369674320425,-0.20829918953216195
0.4944337764971163,-0.21329322786844448
0.49543112125812394,-0.270309788734996
0.5040352398888701,-0.16900777327095837
0.5110222596760088,-0.1772629982294039
0.5167431279076649,-0.1224547347328233
0.520353853956995,-0.10912885691883037
0.5218947197736923,-0.11184555768357797
0.532187706071293,-0.0455386412650078
0.5330121797063203,-0.03541793521838122
0.5409368238583783,0.058961687304244156
0.5554066021645827,0.22112284805093396
0.5567832530912611,0.21263423208077586
0.5638633441952221,0.2984280096134154
0.5647960442822129,0.2983107773240512
0.5739818681744859,0.45626107064747545
0.583765525017347,0.5520028209565973
0.5857800627926446,0.6139578357283724
0.5956437040945746,0.7924091274008751
0.6013239980252969,0.9032442325036448
0.6074881316959049,0.9913948163625282
0.6126219030852766,1.0629502135196016
0.6179374981178505,1.150355098306447
0.6261369256952292,1.2349724819796326
0.6434601076925412,1.5277355369999834
0.6437773559041888,1.5602191469377678
0.6487632613848757,1.6295603864421995
0.6608982357483741,1.8284813973888223
0.6637742954747923,1.8199361627080228
0.6758255879986663,1.9841541588185527
0.6776170975455598,2.0409411434451323
0.6946651624129894,2.2290163852971663
0.7025072856301522,2.286498155273876
0.7037321794679334,2.269205584157858
0.7073172833999788,2.3090350746904487
0.7170231193317527,2.3180637959947594
0.719481005868134,2.35590368758724
0.7239341112879392,2.4062328875155963
0.7264825894565661,2.4104024160214497
0.7281154123450344,2.4046888524003394
0.7353101284322463,2.4120448494077156
0.7365022894550455,2.422274485920674
0.7392864432158226,2.3975886428564785
0.7411625064715164,2.447367456779524
0.7498168554646689,2.4573633827695205
0.7543716385422803,2.428872563621833
0.7582010971479556,2.406474773544016
0.7638591830651564,2.3891153281103445
0.7689195698822298,2.361708685391938
0.7764633536019838,2.3469029302185933
0.7767324722593485,2.3444063185029136
0.7775781306238381,2.369248059426839
0.8005249881592822,2.1640508332018644
0.8082659402256951,2.0501586401876932
0.8083903136139545,2.0389815909949225
0.8094693243934943,2.073968536919935
0.8166216690298533,1.9603545146870676
0.8272187572164849,1.8208987202121316
0.8305320296112981,1.7490348876878452
0.8421538011445366,1.5925676150640142
0.8433965315189909,1.610277800588748
0.8475369700357485,1.5087920950704026
0.8544725127163719,1.3973734805460554
0.868916963101587,1.1206163181034052
0.8740619282802276,1.0262397679158408
0.8907639487440937,0.7495776478807855
0.8949680584127453,0.6322391808507748
0.8953861046087397,0.6522130864088287
0.8977391805344617,0.6230520326047837
0.9004869944045648,0.5789833026908906
0.9018484774624911,0.538692103736743
0.9022251862204191,0.5381513746803499
0.903538535219703,0.48022658150280895
0.9147704617676178,0.2528800094843125
0.9244727635896712,0.10394144349541827
0.9338674140459866,-0.046501389003334795
0.9366557463750316,-0.10837849248976462
0.9395448857070834,-0.14205392448987858
0.9486028357523981,-0.27336838294883187
0.9555120820035299,-0.3731540428681138
0.9602219908250076,-0.47951105390612203
0.9750047089994309,-0.660763033346789
0.977091606158087,-0.6664850139786603
1.001318395642162,-0.9303722953865071
1.0028479278176148,-0.9318081289684008
1.0079448779443894,-0.9996227287838098
1.0133073143814633,-1.0578810205172187
1.0292951447897138,-1.1805967833561324
1.0309267969015368,-1.240134897300254
1.0320197917846095,-1.17782511210201
1.0369421291045011,-1.2007213180963663
1.045390083018643,-1.2632646331707544
1.05396597717938,-1.3078094745887843
1.0583320926821234,-1.3111622217940473
1.059352480373458,-1.3317202603757148
1.0641069562510683,-1.3093104193736582
1.0648714289619097,-1.3316900108550986
1.066303525140639,-1.360271213872053
1.0696372733931145,-1.354759380048621
1.0831680781288515,-1.3351080726382496
1.084067875416081,-1.3420245724137658
1.101295404677888,-1.3449607847700602
1.1214943944496545,-1.3006574669260353
1.1250536501243928,-1.2794516974893897
1.1302491277161861,-1.2548213256980605
1.1352587991312593,-1.2802632053290575
1.1431114742453508,-1.2502921642616847
1.1492145219567256,-1.1947060842565942
1.1608049730856953,-1.1871442710726237
1.1655786789968436,-1.1704246142175099
1.1736621038465298,-1.164523756116229
1.1852537067516362,-1.1296125483187682
1.1898120865076773,-1.0834151175778928
1.1958624057750589,-1.0866544953842938
1.2070575322800794,-1.025664897110014
1.2097040467929059,-1.024385140337277
1.2134467430057958,-1.0145219608265523
1.2167872401753996,-1.017445296386813
1.2199739347603256,-0.9657220329508044
1.222977707763003,-0.962404935040184
1.225938105898745,-0.9775402864288778
1.239385638625686,-0.9456858095743815
1.240948129505881,-0.9487684760391757
1.2473239342052116,-0.9410187869146122
1.2517369307394794,-0.9222880087990581
1.2524733172597724,-0.8987966390345937
1.2542504296554524,-0.8787347895441088
1.2604187952198664,-0.9277612124964979
1.2731989685558531,-0.8710835348739128
1.2771925282916365,-0.8541459482954941
1.28151113042175,-0.9074460955429565
1.2840685014152422,-0.877732637291366
1.285599001420163,-0.8690718364393026
1.2868268667134313,-0.9002427971040355
1.2967115604972355,-0.8636191555755944
1.301594342864604,-0.8448096130723621
1.305404972409585,-0.8453231110194355
1.3063444737043604,-0.8889079321326144
1.32209611878758,-0.8292426659391845
1.3227707990556166,-0.8174354440746594
1.33099188655995,-0.8498315641876286
1.331369163464724,-0.867861440364861
1.3420712763022262,-0.848665200092412
1.3425158861178632,-0.8480707931298991
