n_harmonics,base_freq,magnitudes,instruments
8,1.080189012818345,"[ 0.12434271 -0.7599629   0.80775592  0.74554575  0.26496991 -0.55916435
  1.35741668 -0.69522367]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.5195228402712813,2.0747878058095885
-2.49371066358988,2.4300641799923612
-2.4912235916950216,2.474935619068369
-2.4906712571039025,2.443479233344743
-2.4885274770220978,2.4434048825155386
-2.48164847501819,2.6046620259333033
-2.4726440771405116,2.699812022045911
-2.468346922767883,2.65730338532151
-2.467923790118468,2.7066031385434575
-2.4597700242203784,2.750183788399843
-2.459734986036508,2.770148933408353
-2.4523294764762795,2.824662136155173
-2.4406285428551966,2.875396901569754
-2.4285899762947647,2.9911224317587246
-2.422680716661048,3.0269307425732146
-2.422298257297819,3.063179516219301
-2.409526463576753,3.076589938081993
-2.4064689240444013,3.1417987489891375
-2.4048046261632017,3.1070042476332516
-2.386906776049247,3.0655701843984735
-2.3793612873710863,3.1707462718326336
-2.3773177613100867,3.1015316210667625
-2.3714886133451363,3.1657137906535695
-2.3699976090732893,3.1349517349936615
-2.3614891901626907,3.0486133667013107
-2.361177697447611,3.106001567999309
-2.3583893436293213,3.1044319809260674
-2.354468760500537,3.021099304810356
-2.3428376289768695,2.9817908709196446
-2.3413168597542784,2.9693538550768688
-2.337784740775016,3.0089722878382226
-2.337219573526089,2.9751114839995676
-2.3353361337318814,2.983185711420117
-2.333053108486956,2.993121494140904
-2.3170656708639354,2.808237565311077
-2.312890080141863,2.8135782929517763
-2.2996605559652568,2.6518888189670684
-2.297302349749626,2.7300986000541108
-2.2922048195081564,2.547724846542084
-2.2874383281362176,2.582049271735708
-2.2832300271480483,2.4377046002059184
-2.2782689591664846,2.386523813504042
-2.2713954039224644,2.313490271753163
-2.265086031973124,2.2422121760827083
-2.2642237607214977,2.228199237409161
-2.2631381656178258,2.162887604812039
-2.262579346272048,2.2607411788056178
-2.261067766551357,2.1571695361566467
-2.258682665441345,2.1169744376536705
-2.251137683535994,2.0308352923266932
-2.2467044833433802,1.9707123798827317
-2.2415031151574616,1.8512379091430808
-2.224847585334728,1.591426020561939
-2.222613506959344,1.601777884540207
-2.213639634447323,1.380209169344515
-2.194745477781529,1.0334945047958148
-2.1827329143278194,0.7828643208899649
-2.16901479466443,0.5809279355841931
-2.165496141056693,0.48235540093093215
-2.159850628775041,0.40134756139560523
-2.1540407859107686,0.24881677155642962
-2.1532813424336688,0.2738959061791607
-2.149323547299219,0.18740517569389997
-2.1488698032316025,0.15794008586760208
-2.143999576594526,0.0770613580287688
-2.134227974759458,-0.07719416813101102
-2.122587991486055,-0.36924227208020877
-2.1065089926952165,-0.587871609076134
-2.091313193223927,-0.8654517282042907
-2.0640820636970876,-1.331048180292747
-2.060408161763546,-1.3774021018385323
-2.054865120543881,-1.4237887143827799
-2.052629674751257,-1.491112410867484
-2.040668670575518,-1.5778829941214325
-2.028759402188553,-1.7653499946038393
-2.027673733483534,-1.7764498316858663
-2.0259890106992007,-1.777979992629987
-2.016770454029205,-1.8769750071705444
-2.0133356027200664,-1.8884076643599232
-2.0085433892359967,-1.9249034789184754
-2.0061611254071967,-1.9444627850123788
-2.004869981171369,-1.990799252788948
-2.004351423675897,-2.0169197646701944
-2.001883117804208,-2.0284860598004957
-1.979366545907754,-2.146999679883931
-1.9786315951845173,-2.1470238226861045
-1.9613393354762827,-2.1792188850189795
-1.961195569384604,-2.174244831295114
-1.9604374451254296,-2.2226758675614278
-1.9559066630498756,-2.2028852038552635
-1.944022658216722,-2.1631255105811755
-1.940986995530606,-2.207741476989557
-1.935442426878723,-2.2367578306100464
-1.9313213285364041,-2.1249590849668096
-1.919220498524555,-2.1218203200279517
-1.9156913794617276,-2.1051251954791104
-1.9101997372271173,-2.1239620858294974
-1.9026579443314133,-2.039147035453883
-1.8961180635226054,-1.9954440742736497
-1.889320959518282,-2.0183268508711567
-1.880005495307665,-1.8546525519317647
-1.8790567653884673,-1.8358946502473301
-1.8672070396253528,-1.7587648247177612
-1.8663481384936929,-1.7374163916589864
-1.860767539167515,-1.7446318404188372
-1.8523905661407274,-1.5412011090262199
-1.8408148638948307,-1.4376999977256184
-1.8404542595173483,-1.514887808596837
-1.8393347077074433,-1.441292402811974
-1.8370480846149546,-1.4270764379220566
-1.8276306378173897,-1.2895576344057802
-1.8133645715532911,-1.0776694949554624
-1.811173634442695,-1.0744161772129777
-1.803853750151024,-1.0288052810578048
-1.7883838746631564,-0.6892684374095427
-1.7794543855126712,-0.6091137834482209
-1.7755788326958655,-0.47258602214106815
-1.7751708238776642,-0.5048167803061276
-1.7641931735047625,-0.28195143263216266
-1.7597073801262002,-0.22115401157574074
-1.7558478493399075,-0.24569734011463146
-1.7469642959895266,-0.07948021685353879
-1.7437682344839722,0.058774415716565366
-1.7258880719679237,0.2798945336996628
-1.7220280196264592,0.3201138039899387
-1.7193875122051676,0.37530574256474514
-1.7119904250267803,0.5374757651589439
-1.7048483854613963,0.6277363400451476
-1.702462391202073,0.6572406362941338
-1.6886926220080238,0.8361097400999568
-1.6800784876790522,1.0234146839327698
-1.6669606724874264,1.1466222361541267
-1.6606622020581732,1.2245972349463052
-1.6589096167940043,1.2184057139175803
-1.6448490815080399,1.3997197064875355
-1.6437643116163991,1.3710980689640375
-1.6373589191616398,1.4812839310947263
-1.6203891522899438,1.5721365751103544
-1.601497589568308,1.7052414938572626
-1.6009795009978538,1.6958023820240347
-1.5947395125848303,1.7643420722268082
-1.5839846637415063,1.819103103714222
-1.5837053529094198,1.8546990133222836
-1.5693660382080517,1.8401038400555256
-1.551697097615062,1.8160988866631398
-1.5392341223374253,1.8189290571857002
-1.5390926489190897,1.804585075761929
-1.5194704482758554,1.7476968029869362
-1.508963945615503,1.689191288762615
-1.5058879170761839,1.6862761487328344
-1.5032788269791617,1.648198439884302
-1.501659873306394,1.6470296737378227
-1.4990752970004722,1.6245137848897424
-1.4984714927855305,1.6494361785597393
-1.4968542275695385,1.6426348269692972
-1.492915634315523,1.5666478473305785
-1.4912591775754915,1.564064819535591
-1.4888153131601598,1.5771557748774312
-1.4846756729339907,1.5266401534115432
-1.483896689764991,1.497537973405634
-1.4782002887575976,1.4714030359011578
-1.474690058130956,1.392254213460036
-1.4746699662744782,1.3883393718461847
-1.4676117354973168,1.3255872794254309
-1.4536640379028942,1.18885568607888
-1.4438306964974668,1.029793188826003
-1.4419293508369326,1.0363070667485725
-1.434982918095547,0.9477744845826709
-1.432980854860108,0.8874081556225432
-1.424504254129615,0.8731821954880499
-1.4114041029790343,0.6255446780917827
-1.4111449314579094,0.6259398675353802
-1.4086900504605324,0.5467591610868553
-1.4062878467075306,0.5397533713161573
-1.4001415915498332,0.48662691957837234
-1.3924260183638586,0.2888983005672123
-1.3896105788437005,0.2610981165875323
-1.3812055377299297,0.12985742421767482
-1.3797426952423308,0.06781395186184655
-1.3778639184393955,0.07257242793293503
-1.3774887182358992,0.027727381179540822
-1.3722399401501946,-0.012492617487217413
-1.371386509985063,-0.024558130318435824
-1.3608946991656659,-0.20732659576346243
-1.343128118840837,-0.5397533363696339
-1.3376986779470834,-0.5745251035954703
-1.3183027936337464,-0.9535413451516994
-1.3127001695498475,-1.050043112044196
-1.304294972718364,-1.2130624194048711
-1.2982396689511122,-1.294905770106421
-1.2977761926985654,-1.2613394020274242
-1.2932163931370027,-1.3765863239918206
-1.2867163418122556,-1.4808111578963579
-1.2801455926793295,-1.5346899179308326
-1.2800146214955133,-1.5303579699344538
-1.258872575509037,-1.884870553349316
-1.2525773581611428,-1.9372570685902974
-1.239524165050797,-2.1433159822557433
-1.2345573822566542,-2.2359729165554216
-1.2337277024472029,-2.2256279629846674
-1.2111015767600064,-2.478314293885404
-1.2000533799668098,-2.5707324556193805
-1.1994357471560257,-2.584188288784211
-1.1991805189873808,-2.637723369748086
-1.1903032803156266,-2.6196827257059923
-1.1867145435015476,-2.688761758923013
-1.162937345396467,-2.888302232807471
-1.1571042024975997,-2.9235009584147376
-1.154887799644373,-2.8462310245886497
-1.1452228664380888,-2.9198287941997236
-1.1440777078026112,-2.9251370892084094
-1.137391304213202,-2.984921152531372
-1.1293849064646753,-2.9475320992569847
-1.1261451001167917,-2.959030884244745
-1.1249794750534763,-2.9990195988698796
-1.1216429712922595,-2.9743824745629452
-1.1136378448082132,-2.986384293907398
-1.1121095218930002,-3.0578761250453983
-1.1011696524015777,-2.9819616599512053
-1.0976675449952533,-2.996010600147476
-1.0879712488543358,-2.9832222295730846
-1.0840536097216944,-3.030989121000869
-1.0685821081345337,-2.897814031901516
-1.065230513784862,-2.8713972862438535
-1.0564097325637298,-2.8389411973373835
-1.054900210095275,-2.8031353062189552
-1.0385706752621109,-2.6985577653882875
-1.0335149090925806,-2.693413203172168
-1.0181886293030677,-2.5599473651532176
-1.0164844681328695,-2.527835399160809
-1.0083235190679893,-2.468908109328463
-1.0081473581411848,-2.482261204285051
-1.0072421509593992,-2.463149477072175
-1.0028543952964413,-2.3868351282275673
-0.9926213219914444,-2.293034939355699
-0.9895030152209481,-2.229915330419922
-0.9883908302961455,-2.208829580517372
-0.9868289299033419,-2.257856521359943
-0.9695033230966557,-2.071330509425257
-0.9671722866323522,-2.036184301938971
-0.9620657463532116,-1.9897782712475587
-0.9607275496657026,-1.9115283560880194
-0.9479922397784328,-1.7758530788904137
-0.9473759628739744,-1.7656147850608477
-0.9464058801267008,-1.8132739757334722
-0.9413168916971575,-1.7106503498392394
-0.9387776169714512,-1.694997552834301
-0.9372019934200844,-1.6493662041955337
-0.9240550636355405,-1.4367730946456956
-0.922698512004887,-1.4427284412637857
-0.9137125543351798,-1.3145326214153918
-0.9096783254313805,-1.32159784305616
-0.9067961907922535,-1.2592514407246167
-0.9062930159136888,-1.2329170017179538
-0.9004163284106159,-1.104151503153205
-0.8977068485928585,-1.146474212982799
-0.8975436507696717,-1.0766255947372194
-0.8858680563204357,-0.9595144787395364
-0.8819646704893005,-0.9589340407950379
-0.8813045029266857,-0.9102824574220306
-0.8743380295282441,-0.7975700131167549
-0.8666590089341843,-0.6989797394105031
-0.8646133610584084,-0.6893530409806988
-0.8538146912876057,-0.5068097020313479
-0.8475295355271979,-0.4355756350238522
-0.8473906505591691,-0.4347170016577137
-0.8402991241279372,-0.3642509827625189
-0.8295409501464763,-0.2591368845470894
-0.8205462245383339,-0.09607609919739489
-0.8046674510956651,0.035725223122831495
-0.8033308722153536,0.10038133529870574
-0.801581713002983,0.14116789640256283
-0.8000558808580207,0.12251900994770261
-0.7908542836107397,0.26880300662423035
-0.7893016679515314,0.29677884349466666
-0.7864410685619379,0.29965611072612786
-0.7797019834382057,0.371972867612794
-0.7792873422221707,0.4121030258835087
-0.7736361050308425,0.48513220259562223
-0.7620710931882355,0.5857236518950323
-0.7617451202490679,0.5181429808037451
-0.7597319491340562,0.6061757137132447
-0.7530741479329812,0.6540007600158613
-0.751713600207494,0.6726792892992554
-0.7498748819745922,0.7087377487138367
-0.7441640291704825,0.7424856481905481
-0.735002775627259,0.8710678536019992
-0.7348627551801701,0.8352558475019735
-0.7193022457200282,0.9677755462096848
-0.7154821010013617,0.980200332034806
-0.7150334380838936,0.9847904802857894
-0.7047058554617633,1.1222144748122282
-0.6898568992139813,1.2757517816751338
-0.6852788368352658,1.277694079685212
-0.6832267903028462,1.2261153299620113
-0.6828163812768553,1.279308442402769
-0.6781408293491618,1.3151393523867942
-0.6726760529222107,1.3113036802907603
-0.6687502855341636,1.352485039945347
-0.6670905116002404,1.4046350665193126
-0.6594209443965378,1.4526869230305248
-0.648240864693459,1.5244753916903855
-0.6367008353335168,1.565616534120496
-0.6328643815243078,1.5326535813330948
-0.632497488121329,1.5407637894989288
-0.6208666832707799,1.6262844559549974
-0.6167364407955858,1.6190556462732228
-0.6165886984021931,1.6304367566401496
-0.6120312432417743,1.633493502837261
-0.6092126179359774,1.7011616355393653
-0.6029154888512545,1.6938043462017678
-0.5938394146599131,1.659062284712486
-0.582531711844744,1.7431601034501585
-0.5751044529752214,1.7491251460784398
-0.5691511438610135,1.7129811158011738
-0.5666398701977342,1.74911120454649
-0.5606258787699794,1.7194655192601984
-0.56015328412728,1.8264498682662664
-0.5461898755916144,1.7563155248402396
-0.5295501782341523,1.792682664594307
-0.5235373535609233,1.7513070469151875
-0.5215825063376478,1.7676038783710888
-0.5191724298803537,1.805289559341932
-0.5179944482604242,1.7568372428297157
-0.5129360171661741,1.7477026744236213
-0.5059760087267189,1.7574865344970791
-0.4781786891065982,1.7782220373113096
-0.4701294217919161,1.7359128476408645
-0.462123146979323,1.7705232925632692
-0.44543383507674683,1.6632342641485378
-0.435077828631254,1.5842150144213365
-0.432646713932729,1.604567832203067
-0.425556109030782,1.5821096375019148
-0.4131824479826469,1.5606100264254648
-0.38684518615217556,1.4470908443217945
-0.3793942658288523,1.4172738804540674
-0.3748284987470609,1.3556597682955223
-0.3743311299253089,1.3407555751939493
-0.3695872969096845,1.3318148677364867
-0.3695538640691307,1.3280154124571248
-0.36860696510562896,1.4047444598088337
-0.3666850508023738,1.2988492781565344
-0.35547706998763484,1.2930521056812896
-0.34921532431081115,1.2367373002594952
-0.3285509726517617,1.0904302222933766
-0.3183316751001328,1.0486933861656231
-0.3181706809909084,1.046381872585532
-0.3156833158945229,1.0124876551571895
-0.30943459592238476,1.028494194296538
-0.29908086353695085,0.9815352830250004
-0.2872400215899731,0.779689040032062
-0.2860375814019207,0.8529750965223462
-0.28083772293957443,0.7965373642504784
-0.2708777376489344,0.7310551356908973
-0.2702998996459316,0.7564711641549183
-0.26847284467752885,0.7382027067440413
-0.25570262176031466,0.6575014638879029
-0.2537216416475143,0.6630524296141133
-0.2502096330994066,0.6481818481992199
-0.235223481206011,0.46594020474180614
-0.23287961128486234,0.5246855840820648
-0.23116073614980248,0.4685354493960373
-0.22965130386138588,0.49483536194308564
-0.22380031529963684,0.4047228223136199
-0.21301033555885995,0.39016153012051386
-0.2123519119979056,0.3138846644956675
-0.21158002598488856,0.3829005976059804
-0.20985064368029782,0.3398594741600878
-0.20132105178579307,0.3202323851016497
-0.19755988994098228,0.20120583597829644
-0.1896142302033308,0.18726843371049628
-0.18444940258602216,0.12769820611834432
-0.17873572999800524,0.13746797865504062
-0.17817162985227997,0.12370722932849071
-0.17314387341902737,0.1131813402523158
-0.16878501937227242,0.060842227270950816
-0.15930967163115728,0.01446269228713509
-0.15227550805651813,-0.011763155598953787
-0.1489462877504515,-0.009483971201671937
-0.1470709437207205,-0.03695385820541285
-0.14540098643109367,-0.052230297006427534
-0.1378336392222259,-0.07653557464494361
-0.11352992351525915,-0.23692273212423376
-0.11334082584644012,-0.20466516166951876
-0.10793330788967026,-0.2565872428875919
-0.10748076701197906,-0.3086886265105926
-0.10296618053235296,-0.26565415832855044
-0.097241026878228,-0.35479718613364797
-0.08722379261121826,-0.3172237820287385
-0.08230412069640636,-0.3881399990502697
-0.08091800172514851,-0.3837581944965425
-0.07953723187675754,-0.33671029452290735
-0.06954194433728222,-0.3484611511196063
-0.06076474460527237,-0.36670964443553666
-0.053732053423850346,-0.4107806468324253
-0.049361743319577656,-0.3910369998201256
-0.04354359945153341,-0.378945420001454
-0.04312190989430409,-0.35191262879256424
-0.039288916477050684,-0.3724284239575897
-0.031602740532480134,-0.45601308053261935
-0.03148426175825847,-0.37469804800372203
-0.028526902432553847,-0.4384737628908205
-0.02811829128150034,-0.4419736068403519
-0.02622833942732239,-0.40375789079644986
-0.020347552487540277,-0.3975607847358944
-0.020114838476072983,-0.39210519336661853
-0.014553961522095094,-0.4495339929530506
-0.004516414562081739,-0.36686208887897614
-0.0016509761086584973,-0.3553009233910599
0.005213794566180319,-0.396390851367468
0.006281843403352472,-0.3558546986627724
0.010108245524469872,-0.32491066354417386
0.024655286099511287,-0.2529581528093134
0.026884685386270313,-0.23030271360951757
0.03567032416147864,-0.18779234790177907
0.03747169068965839,-0.1769553599278444
0.03832926990924257,-0.23128225864361585
0.050072465924676735,-0.14105332665079662
0.05062769528273625,-0.09644696962165783
0.06130354516936887,-0.03074103010462613
0.06976567806806955,-0.03680856947253808
0.07072216313494817,0.01608691402043736
0.07765670253444723,0.04957549426666809
0.09611946498452228,0.19498178687634268
0.09712342506121274,0.2630658878754549
0.09895543692543374,0.2649569617245223
0.10366632176687363,0.3035096418756944
0.11005989763927815,0.3457958295804316
0.13519260379735965,0.5869769944696582
0.15738373398680583,0.9170136527049184
0.17219147900284115,1.144453001084676
0.17253779794060842,1.107477439014067
0.17572088994055468,1.1868276970222666
0.19578895950456765,1.490269212478024
0.19693334462295198,1.4460927676419422
0.20383695280715397,1.598401585577271
0.20981473825696373,1.673944476060352
0.21562542448338728,1.716446657629585
0.22484601855702557,1.9289025125565817
0.2256592883322548,1.9100042730330942
0.2414603307187555,2.1680610800584077
0.24626507900111028,2.2079614564121854
0.25366197872025165,2.315545318490408
0.2549959008712692,2.344153523696321
0.26677101902585276,2.4965783188363404
0.2702174737410803,2.561085074472747
0.2733222989584432,2.5967717320069417
0.27574452349735434,2.644092672974466
0.2809632894710399,2.698741025413634
0.285155945046041,2.7743198776290012
0.28800988481786494,2.8820663791548835
0.29320100161359797,2.8949649330159826
0.31196879558159196,3.1628483920138017
0.3120282386247708,3.1439482057272214
0.3303173102055208,3.405624726648874
0.34721167178099144,3.5382582592009366
0.3660869309962931,3.6762818765445124
0.37243255642405293,3.7414913742073495
0.37425317834204597,3.7396569961498227
0.391367354441738,3.9049355472530753
0.3978957120035087,3.894821635629498
0.3984553856015465,3.933503845535333
0.39891725364920605,3.9005959361211544
0.41671721674412066,3.9800400517222485
0.4186892700566047,3.9770407149468663
0.4208370309980962,4.007499309553343
0.4290954952769077,4.012725873643378
0.4291070613679224,3.939725589054266
0.45080903583988263,3.952846499816065
0.45093436803274,4.036760956575945
0.45291464311064633,4.042895126835193
0.4654687989099817,3.9632606924156386
0.46738448183761605,3.941499935718198
0.4729368459876939,3.9440505709100746
0.4856343937086711,3.883391199194189
0.48592450691422506,3.9433857986689698
0.49023265537421334,3.875549918675305
0.494593716216583,3.8974515794530666
0.4983253350287775,3.8300046104093806
0.5120634398036965,3.6746961829972635
0.5158671517901174,3.688904048004322
0.5211772834536568,3.643088551620713
0.5218985466770985,3.5845673305450876
0.528811748297795,3.578473537788219
0.5338703011545176,3.497659980003349
0.5358364584201283,3.476627731284513
0.543480582324201,3.397076121653737
0.5439046250979254,3.3828475946705585
0.5504219843113445,3.3318200933656845
0.5576319078037413,3.2340660045462633
0.573486801224734,2.9830665828094975
0.5743506575324409,3.00413823542313
0.5749158025532477,3.0083523456279693
0.5774499281906582,2.9591239503857074
0.5846525219640082,2.8709116589818877
0.5847067335630993,2.845748603536557
0.6057039133877948,2.5071809786404398
0.6200122189353019,2.296128299392586
0.6275671488557553,2.1176549997345617
0.6292724710662507,2.1183534606484717
0.6399096697744255,1.895151110331937
0.6434118395504536,1.9064340050359718
0.6438854201727229,1.8626668564066453
0.6511451845844114,1.730650463911628
0.6517415442511876,1.674286466526791
0.6592748631968561,1.5810685669685798
0.6649156746839009,1.4557804031380515
0.671775183082918,1.2869039920104182
0.6751566220322252,1.258411742427722
0.6834528289993012,1.136432857283632
0.6835789877055976,1.1284750276737479
0.6864473271913312,1.0732571418741639
0.6931813023212898,0.9438672532426853
0.694245939414821,0.9303628590106169
0.6966935922020023,0.8579582936859528
0.7014460122464303,0.7936984755548205
0.7039579615062097,0.7363042138363395
0.705484726473089,0.733921256495028
0.706992899267584,0.7152984475168783
0.7179311697300705,0.492157187392487
0.7183388532215007,0.4932286749710098
0.7257030227456958,0.3557029954962409
0.7304819504884126,0.2725469228055289
0.7315311025727738,0.3328454813367883
0.7337694526489322,0.29457868398111964
0.7359580817474818,0.2369622830910509
0.7387617661374266,0.17735830729728005
0.7399857859339849,0.19238953977950335
0.7556937753639454,-0.11020617931743558
0.7563320075558781,-0.10846028322082332
0.7610121882425176,-0.1824767391339132
0.7667046878165111,-0.3124299859410934
0.7719359089395961,-0.3339619462875956
0.7888925811714609,-0.559768940521322
0.7935774924229166,-0.5410336904694306
0.7938738834999439,-0.6046213700206327
0.7945631861321383,-0.5845876827181598
0.7963597786567882,-0.6263808270248822
0.7979766374367365,-0.6858648635130592
0.8072924031400994,-0.7516420110209572
0.818964919227489,-0.8403285502087856
0.8228404979061472,-0.8988208123528174
0.8249948707373664,-0.9088771046024227
0.8264932292015326,-0.8906609834349103
0.835531210078952,-0.9673871933892506
0.8386277525290637,-1.022790115488614
0.8460703970655539,-1.059409474909026
0.8491645065227025,-1.086650878473527
0.8533794057752413,-1.1566124374713325
0.8568145088966981,-1.1487280788682162
0.8585708597721169,-1.0992191271002572
0.8635227473565914,-1.1786766166602745
0.8707750627775104,-1.143856411996231
0.8735246305103939,-1.20422009835786
0.8829137456075822,-1.1873534224417064
0.8972305076374729,-1.2573522372343857
0.9189941948461118,-1.2083556462624852
0.9219896756023571,-1.1784501629842024
0.9343330720514293,-1.1650590360638264
0.9353947090516836,-1.0913406753149637
0.9429872072479073,-1.1307348165308682
0.9504020167868399,-1.1006915906533656
0.9653861363053524,-1.0119529401573681
0.9696783333789898,-0.9324484331749234
0.9704764091760261,-0.9800633572322085
0.9748341897629098,-0.9283498446676067
0.976489551784463,-0.923367683192818
0.9771247151337237,-0.9181719628674138
0.9827574974518125,-0.8608007874245656
0.9845933584402093,-0.8638922161374966
0.9854205983572699,-0.8237839525038998
0.9923529670739599,-0.7309410524813212
1.0027263920981682,-0.7099705989329735
1.0061647899351378,-0.6355170183674538
1.0146870444126144,-0.5206527246496754
1.020292583515964,-0.517292510832778
1.0271486313850717,-0.453406175102412
1.0472360441042188,-0.27781452096921055
1.062196453906215,-0.10552844311471152
1.0631868612024782,-0.09159551712472976
1.0646219216125914,-0.04651248229939738
1.0748683157260386,0.021610995956074255
1.0766022213105444,0.08852195479635803
1.0826127731262023,0.19012166894656388
1.0834627796700085,0.12922450875787353
1.089201026901411,0.23089916899046603
1.0909076177246106,0.23453364004037425
1.0926253003665494,0.28766756358362694
1.0947283162700954,0.25710159333980437
1.0961198161845855,0.27674556496174274
1.0971508929755371,0.29711556745793977
1.099778754218609,0.3288154875901376
1.1134581060540985,0.48677357088518836
1.1149527743107193,0.45799547863431056
1.119700739281953,0.5249954985187394
1.119925776333318,0.5123402828538446
1.1219877583591753,0.4883799320239457
1.1229466977707947,0.5666323415160938
1.1282268998143508,0.6319615412649293
1.129681017634784,0.5995053239638752
1.1336403224981995,0.6433763060575711
1.1357439100667799,0.6761832006867254
1.14205045939738,0.7599180656758897
1.1446189797161992,0.7687369173790951
1.148186586950179,0.8089113059464847
1.1492515773941339,0.7741215168997986
1.1547235338655177,0.8173082933506192
1.1615077797594555,0.8824227673533757
1.1666166559035132,0.8901332028744607
1.1672525130198386,0.9337596177660245
1.1704331385874047,0.9528420237766472
1.173643289176308,0.9505411859110108
1.1792353523112435,1.0703493005924423
1.180840441966521,1.0546378156230796
1.1935139601300078,1.092420528509987
1.2002683530183704,1.1413406626863056
1.2051614051000499,1.095755493409655
1.2068299921811505,1.1493897101983093
1.2114510756719392,1.1671515942809538
1.2147985938991264,1.173211066831723
1.221519537300006,1.2070910770978864
1.2311900434971337,1.1870736811927716
1.2468207813904293,1.2544268470921938
1.254293333195287,1.170895949661162
1.260055196303198,1.196265355794746
1.2752489787083157,1.1868555364961202
1.2781604670387345,1.1826828343088716
1.2801739731857014,1.118336997876272
1.2848705558029048,1.1330881677657054
1.289199862322243,1.1004366919652697
1.3062564757743012,1.039224643549042
1.3067996677815783,1.02376143707365
1.317539702273601,0.989839713603483
1.3250069722950784,0.9091912452509284
1.3262755710266392,0.9979336682092292
1.3345777216166486,0.8689167230097737
1.3388495730878596,0.8301402511546188
1.3389240442422352,0.8140476179810343
1.3412654113762086,0.7176102940018965
1.3424270941906453,0.8033724606328808
1.3455570307412446,0.8018882596304352
1.3467399099575372,0.7121403091156405
1.3493555566505764,0.7555546643276253
1.3565054144582742,0.6566541433410537
1.3606254349355522,0.6271904645788894
