n_harmonics,base_freq,magnitudes,instruments
8,1.3198942545104724,"[ 0.96276645 -0.21404301  0.9599984   0.87451109  0.23365765 -0.41569241
  1.60233766  0.05991771]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.9567824531893705,-0.20966785722309939
-1.9559365868651812,-0.1911140091636191
-1.936765093803903,-0.2737732457944495
-1.9367080290792833,-0.2911832234651223
-1.922777431463204,-0.3278697597162725
-1.9127054974439506,-0.3781314019187977
-1.893731886986015,-0.46262309990375206
-1.891908335892569,-0.457291174912642
-1.8841902189314386,-0.5089650864457208
-1.8812156698514397,-0.4644008185989276
-1.869211938903956,-0.5262810101223044
-1.854442249204406,-0.5867138279615938
-1.851600673997569,-0.5467153580630391
-1.849195979442482,-0.5870400199551922
-1.8441501210946147,-0.5610334571711456
-1.823052394114067,-0.5873843032369163
-1.8152375381902015,-0.5816736110074546
-1.8137014945925551,-0.5885330690177731
-1.804040698828374,-0.5983703250454828
-1.8027517607588164,-0.5976376429218784
-1.7959015376379843,-0.5599933331807673
-1.795834818463986,-0.5318551688879363
-1.78573430816351,-0.5540205134994198
-1.7809086816018371,-0.5702117519162527
-1.769197187052917,-0.5466200065926854
-1.7683778979543128,-0.5730965887273058
-1.7597652426259325,-0.5332574704465035
-1.7579305310979474,-0.48821300421052466
-1.7556122255021518,-0.5111608011465667
-1.744776477553655,-0.5033812698071136
-1.7236250948870198,-0.3631236085200712
-1.7174669003849252,-0.3409079152902068
-1.7079658262014854,-0.3329400271123839
-1.7044060245333017,-0.29491992467274747
-1.6994280964821435,-0.243510756001266
-1.6969093847324814,-0.24479481791231175
-1.6968810974554773,-0.22910405306679635
-1.6891546386539458,-0.17613123159174293
-1.6835248432142442,-0.1675432991257927
-1.6752683890636495,-0.10284023235043228
-1.6752376122398893,-0.11128693079057979
-1.672469302978445,-0.0936024213394962
-1.6693487554611004,-0.04912279616647072
-1.641524144520075,0.0788194080409225
-1.6387227727583837,0.13556881460065445
-1.6293432363676,0.22792217698205128
-1.6287017356415423,0.1945854687778982
-1.6235152742842645,0.21206755086758272
-1.6074534506884122,0.3758266899440757
-1.6036244160367557,0.37501809823809923
-1.6014314582844795,0.342479719955433
-1.5989113063651759,0.38161153589235836
-1.5917183486959552,0.45216400539308615
-1.5906207572377866,0.46307401518213814
-1.5895429040351314,0.4335128877036274
-1.5872537367972483,0.45928091841554797
-1.5815366742468544,0.5299678914216271
-1.5785913637798077,0.5755779764787228
-1.56879708223675,0.5656123569053657
-1.5599392836894441,0.6139705495992374
-1.5543893868252183,0.6659483659917493
-1.5527731256368327,0.6635603031280048
-1.5525509218204552,0.6512184130512809
-1.5355805776845735,0.8023459848131534
-1.532370509762176,0.7876896231880082
-1.5277626115620746,0.821754087827957
-1.5262546183814008,0.8023459502838156
-1.5189732661792494,0.8234193723527755
-1.5006177516080588,0.9083977956969929
-1.4979678906803957,0.911212452371608
-1.4869104786309204,1.002225560720926
-1.4834927936864066,1.001129562564122
-1.4819644026777448,1.057286520685947
-1.4780172071641566,1.0461308974558188
-1.4766450789023728,1.0111981389500377
-1.4742586887322222,1.085394319715437
-1.4730684608545124,1.0922562709336945
-1.4672356803480777,1.0885599375683943
-1.4655351321371366,1.0404079883950326
-1.465436874978769,1.1119667088533425
-1.46255734241474,1.1012147413415276
-1.4571906539705823,1.1006616282716748
-1.4553018082544398,1.1294463372819383
-1.4534719712441668,1.1359694703487917
-1.4518920931196468,1.1575816806998211
-1.4475763598080438,1.1918485391005689
-1.4397868324647751,1.2000536480117143
-1.4373855017569301,1.1723482301895005
-1.434057772215181,1.2228063440600765
-1.419556383532262,1.3034195397371091
-1.4168059472462013,1.2950442500340231
-1.409863169107061,1.3188173595823485
-1.4037342871154375,1.3978216687207894
-1.3975638595237942,1.3983441208246932
-1.391223846270267,1.4075947565794138
-1.3910233745827933,1.4370019167371575
-1.3895795984013664,1.4411269348381783
-1.3770352930095358,1.4591567526036555
-1.373316240992666,1.5111297086023578
-1.3715428865877572,1.4822789935764746
-1.3688425333651184,1.559617579410643
-1.3649066495891475,1.5729300618198692
-1.3611956251473285,1.5970998129420508
-1.356542522520713,1.6116934034566162
-1.356140142169782,1.5961768559660108
-1.355056852493112,1.5977402397281957
-1.3503995207928952,1.6187641169763576
-1.349509081948681,1.6605191732326277
-1.3308707889993243,1.7639178964882238
-1.325901620303743,1.8246258350272981
-1.3203757784265608,1.842389762986193
-1.3183685663194495,1.8742187918839024
-1.3181985353548922,1.887330023683636
-1.317481255613759,1.8694649224525373
-1.30816937394299,1.9725614567212877
-1.3051493930200622,1.9918883395167837
-1.2991195298859353,2.0361318240349653
-1.2982962883036127,2.050034154469568
-1.2950275696751328,2.0296358409490556
-1.2816307209631475,2.2068785520225656
-1.272628577806772,2.2816652726125497
-1.271549907256111,2.2888952502927067
-1.2638573054407607,2.411120843288378
-1.2551266997573407,2.464621232287024
-1.247277376118353,2.563071830197339
-1.244144564689313,2.5898830031543123
-1.2236450878529477,2.7984300331350163
-1.2197650762045307,2.82639854713009
-1.2125083557313372,2.9596760523834833
-1.20265811698833,3.0973010837543407
-1.1978099371573017,3.089053965763393
-1.1968627666497365,3.1038405093050994
-1.19369173599848,3.1271418712839596
-1.1846546744924402,3.22151035188434
-1.180006116075514,3.304460425353841
-1.168069092222855,3.3956211025360132
-1.1679966052653572,3.4578260643142293
-1.1633895456313437,3.431767080544386
-1.158991271543939,3.4987084936679453
-1.1569434237561333,3.5573161832943194
-1.1478153328194156,3.6332315862603037
-1.147677219271025,3.6053614541010743
-1.1470424435140323,3.6250988584445056
-1.1413472500763564,3.6586188565574402
-1.134853759716049,3.703384045198084
-1.1324761982195566,3.7082218478668487
-1.1192743441652013,3.8492709096675823
-1.0850154012398798,4.031094509482281
-1.0848790918021847,4.002450102460512
-1.07250257145249,4.085941966919694
-1.0701537790231348,4.0596620700834105
-1.0699805302616172,4.068752736147721
-1.0628287840024364,4.046192279380607
-1.0605255152927764,4.067907621634744
-1.0592914626072891,4.07635527297902
-1.0555725835587417,4.031270710922762
-1.048395974007122,4.047643997986228
-1.0455506526764553,4.014871277729907
-1.0420356878760988,3.9999976364284886
-1.027436665579075,3.9326498261074674
-1.0267106322887396,3.9528138677016305
-1.0146343410557106,3.8215822512822104
-1.0012525201426246,3.715615084822947
-0.9984394386366797,3.6542730320854364
-0.9945036253318125,3.659711995306971
-0.9939988893283958,3.6278621891711667
-0.9938958647036631,3.662328919346539
-0.9935766105936095,3.621143773884447
-0.9896582121797826,3.5934183999527693
-0.9841483264859008,3.5567938969335344
-0.9710388299993742,3.3493416390627115
-0.9706268089842238,3.311340853523744
-0.9550100495365283,3.0739134017401915
-0.9397435820058124,2.766706866781138
-0.9368404043447933,2.7230289615153795
-0.9284327483399073,2.531378905560349
-0.9242971941932687,2.43393884475247
-0.9096399204895294,2.1169194560941245
-0.9075392316077737,2.0752264235735405
-0.8958207719503628,1.735789111453444
-0.8911870586855626,1.6281844035245037
-0.8879893663841427,1.5690646907111416
-0.8876900704533393,1.5491517994740784
-0.8837007822917862,1.427734386950708
-0.8828653100341164,1.4477088617840388
-0.8768780188273593,1.2585562182965315
-0.8668644046785756,0.9785627636297122
-0.8583809610003419,0.7705379771053188
-0.855939270948034,0.6794594351644024
-0.8510520723739319,0.5579696573837547
-0.8460247198303295,0.4109925157746114
-0.8420682429473483,0.3393764499162064
-0.838009179114521,0.16817412003296997
-0.8282193064724153,-0.06494675333137145
-0.817669380892668,-0.37299180723985775
-0.8176168790546621,-0.3585457511601161
-0.8130708333838719,-0.4957395097207067
-0.8043587330007589,-0.7276724001507163
-0.8025777900660014,-0.8164348996756025
-0.7991951567615336,-0.8970444131768476
-0.7944445586764575,-0.9775862202445821
-0.7870668989919638,-1.2107071828879274
-0.7857006041848047,-1.1704191201721634
-0.7856051409300839,-1.2017958687105426
-0.7807983948077037,-1.3278296296761811
-0.7795898958349063,-1.3613683918996715
-0.774155751484431,-1.4856464200191677
-0.7726458727789964,-1.5256041955440092
-0.764093890336015,-1.7588376730489177
-0.7567654568743687,-1.9139304846744871
-0.7538869412472708,-1.9753331302333141
-0.7535722994013616,-1.9689634162896905
-0.7496531421849926,-2.089814879929103
-0.7420792009827935,-2.1895862080395725
-0.7401411809252441,-2.22162209513871
-0.7390308821883864,-2.2520270231070136
-0.7304546241955059,-2.3961650151739144
-0.7291062088594646,-2.4171902109788275
-0.7246132342641545,-2.520023399078184
-0.7190464345200249,-2.5924820882963253
-0.7093915916118267,-2.7227329130662374
-0.7091071398446873,-2.735085268194199
-0.7083838090031813,-2.7020371688985274
-0.7068952047192263,-2.745881908793831
-0.7002209134989075,-2.7947785292179814
-0.6812698800731769,-2.981723321592595
-0.6778723440508552,-3.0188763142210426
-0.6703717829949523,-3.043492541464955
-0.6664194195209268,-3.0622753188936453
-0.6645235009411943,-3.066733570817423
-0.6574460891465712,-3.071298052510213
-0.6506950714126312,-3.116095501369011
-0.6469979522634972,-3.0765881550845724
-0.6441062962998414,-3.0979317000804163
-0.6437640091911865,-3.0919473493504626
-0.6431903613638443,-3.1045436644099857
-0.6409908872521122,-3.0548926569390566
-0.621282202720864,-3.0296223671378817
-0.6146715322658909,-2.9307115171262237
-0.608026908954769,-2.8940709233747253
-0.5980126213298611,-2.8163993226824986
-0.5848910013105488,-2.6381340497945454
-0.5843090385498115,-2.6393321404067804
-0.581092080685802,-2.6061188614025754
-0.5705948512182482,-2.4812422717720835
-0.5671583657105188,-2.4024468560284826
-0.5670681208765278,-2.374184144069223
-0.5558921172821156,-2.1424520854007616
-0.5551337119995394,-2.155864685366891
-0.5526971072790472,-2.162895786470125
-0.5507627172790333,-2.1105280517496294
-0.538612072861457,-1.8785903432890294
-0.5356179859832637,-1.8326105793247922
-0.5297440507398434,-1.7017710375258623
-0.5181034600568846,-1.4490289295966743
-0.5165336280618238,-1.423035309451074
-0.508347556510778,-1.2831974700979054
-0.5022214444598472,-1.1058972268590994
-0.5008603567876366,-1.0801976894992817
-0.49743011665240244,-1.0526618914862793
-0.49385328842920817,-0.9670323551581248
-0.47727958242085533,-0.6095043244332388
-0.47516797143700007,-0.5908656724108254
-0.4669013922570642,-0.40679848956323233
-0.4636903450002636,-0.33302350824519256
-0.45785264084840316,-0.19593272805645037
-0.45686277081610394,-0.15551965276028207
-0.4558988437730096,-0.2041677128756042
-0.45424035954056396,-0.13144229056242748
-0.4397169054550272,0.14576798971292723
-0.43932303220687086,0.16123342157755627
-0.4336568547724893,0.26701368764253564
-0.42901556985311196,0.3465732648023029
-0.42447730396109895,0.39742446845402823
-0.42283983486828003,0.4599605875778302
-0.42080435594298393,0.4822604605626695
-0.41266524280808614,0.6446319729693119
-0.403157563492758,0.7325742381503417
-0.38950205403702354,0.910681068569341
-0.38662967161461337,0.953783691397468
-0.3832836882511361,1.0083991261657974
-0.38255868185554,1.02220773719138
-0.3725072038194126,1.1103472438333066
-0.368710123471224,1.1818749603842187
-0.35360800448321683,1.3002446823265665
-0.3505029016669923,1.2931410542837987
-0.3499309257172767,1.3233888364048676
-0.34838160501320115,1.2900339221332169
-0.34522914432844454,1.3242414851091233
-0.32669701514123695,1.3707386614944732
-0.3053252214240354,1.3798031249114633
-0.3016490337638813,1.3892344418272158
-0.29890062450914723,1.3513030092742946
-0.2862807763515214,1.3136495191383517
-0.27649491173546625,1.2415330521874155
-0.27175977451150457,1.2432938392015438
-0.2704850392925664,1.2319907820117533
-0.26014541133113056,1.1405314857342106
-0.2588545095389243,1.1312291277764073
-0.25359433602003545,1.1055497308399276
-0.25285724542557064,1.0517848300774322
-0.25221578038784553,1.0721313768096465
-0.24968671677427423,1.0635149600614664
-0.24213350605867356,0.9651034018065816
-0.23881426434041142,0.9725380562308328
-0.2315799275317847,0.8819113181648418
-0.2188957778274463,0.7353842126776684
-0.2177470635795995,0.722748156754589
-0.19913977103067282,0.5055056545131693
-0.19690569454091778,0.48761208638832887
-0.1847335255168696,0.3365181511613385
-0.1781373177659633,0.31744861745163944
-0.17500196225211795,0.23672107459281583
-0.16157512034324872,0.10488617510194255
-0.15502635675109655,-0.050093881280481596
-0.1495714427828867,-0.053552135649669284
-0.1426839088018994,-0.12161708421830648
-0.1298886877369081,-0.25039829053078266
-0.12637315079015732,-0.25080611882380993
-0.1230256162971175,-0.28221860883958105
-0.12065702896370656,-0.293614159294472
-0.11920674746685567,-0.3101239211823937
-0.11821034318484624,-0.32360074267655703
-0.11636179077159126,-0.32997370340043763
-0.11541622531574758,-0.3209005976785359
-0.10272909686811271,-0.38630078792460065
-0.09920689457722442,-0.39943977756146704
-0.09637104359939741,-0.3840550106323469
-0.09229910800089458,-0.38663244853391093
-0.09081194756117439,-0.43546961471592527
-0.08527911488374018,-0.4269009289134885
-0.08390068296829067,-0.4343115175587323
-0.07194103207384872,-0.4248734100388706
-0.06861041104740018,-0.42285799758282827
-0.06828868672076371,-0.38120970122788334
-0.06616869237010947,-0.4598476716871506
-0.05802673115353674,-0.4236526866336183
-0.034366891734121996,-0.3106570466441673
-0.029789147508416658,-0.24247302857495928
-0.01743304253588107,-0.1167692512204165
-0.002196320336835811,0.040035689937701215
-0.0013441679536283502,0.04626611834593355
0.00707661076681898,0.15725456448953573
0.008820996032903317,0.23281173705377745
0.013869471718100712,0.2803829088392529
0.016792402741542478,0.31478373329644266
0.02774783102881795,0.4956648640975409
0.0346968704594417,0.6585828620441476
0.038631440121605465,0.7309693515989353
0.04068934018838277,0.7796616716163597
0.042475431522036367,0.7912943508037955
0.04568073792826244,0.8193829982760558
0.06181710278802477,1.167513897838857
0.06844292962287657,1.2965965228426528
0.07046557642763318,1.3340293409743122
0.0730824684311484,1.3732687050635672
0.07362703638770363,1.400321728741628
0.09116302944268728,1.7773531149106974
0.09336467780696989,1.828826021774311
0.10313888764479984,2.0160985950469863
0.10491467949176769,2.0875896838326344
0.11204613763185378,2.2672102833693915
0.11225495835312538,2.226705283820627
0.12008764156622753,2.404161334665181
0.12306945696497351,2.47458177991544
0.1263705905962964,2.538283279351012
0.13825411335703874,2.7791815825734707
0.14858483710070347,3.0063685410445533
0.15663566781815597,3.1537604879448318
0.165509059497154,3.2800237507293697
0.16787900919361842,3.313174681878315
0.2025448059208439,3.7757568115834776
0.22522754563531056,3.861274170328366
0.2351004462362627,3.9329780206418636
0.23662727758563484,3.957402183061937
0.24063315657343765,3.941217201506032
0.24340791346501245,3.9668088090219342
0.2440694689150682,3.957412746884989
0.2499137989854363,3.9288959763981217
0.25714428626124386,3.9074266789577576
0.2675122621559529,3.880489519154125
0.27078379101364636,3.866134406827534
0.28173109184750533,3.784309708010183
0.2902129228096815,3.735091238102799
0.29250444536748077,3.654812615875084
0.29581229869835113,3.6445086362192898
0.29755858174075156,3.57552999737166
0.2993633276106684,3.563265478023299
0.3011276916983312,3.536333837506336
0.3011371419724864,3.544315889533822
0.3199220302625747,3.197399273204248
0.3349119942950316,2.865807324185623
0.34355074429414545,2.6673773879996943
0.3507015706827019,2.4983485518836246
0.3512442010490924,2.4877259918531456
0.36162803404459254,2.197818569831747
0.36166899919526774,2.2595179301206385
0.3649120519115878,2.150357226644481
0.3744635355167558,1.8154144545522928
0.38808096569852424,1.4260985766617278
0.40494134089931766,0.9087820406795231
0.40616453427866217,0.8763697250110655
0.42552643589138484,0.1964247569085681
0.42619409683795073,0.17117374720575698
0.43539394992462066,-0.1558285320369361
0.4366208137134082,-0.2169925937811934
0.44272685891158803,-0.3873395182598843
0.4550443370221289,-0.8092120223049133
0.47627723174264736,-1.5085237924184314
0.4850697619343194,-1.7466382107583767
0.4867314335025905,-1.7961023665685134
0.48720883121236547,-1.8278885386583152
0.4883171445192831,-1.8334837369982067
0.49042672620079486,-1.947030877536763
0.4927500713710118,-2.001667640293997
0.4945757804110751,-2.018321628706845
0.5000292829230899,-2.200863882195472
0.5006172899365469,-2.2085586914344844
0.5112916204402147,-2.5083487395764084
0.5125681425402382,-2.5417673759163817
0.5156500066406622,-2.627958039965155
0.533535413009238,-3.065574581949951
0.5551354653119738,-3.458371707940877
0.5660891484569688,-3.6128167717073203
0.566771429247777,-3.629686226776609
0.5678687797702748,-3.6766916778371654
0.5710510717541144,-3.665194304792334
0.5887965661077632,-3.861663401726813
0.5919413256426083,-3.865541422849535
0.5966377445194428,-3.909205718892161
0.5982484927212752,-3.9184955068046614
0.6097426631266867,-3.967170399769558
0.6316746657169601,-3.931006398244414
0.6332383491439808,-3.9256687919704394
0.6337497709501987,-3.914645175157541
0.6351584584738377,-3.8780453799192824
0.6369970639531664,-3.8592512212190475
0.6455181264804235,-3.834013999295724
0.6530399394456987,-3.7854612852653706
0.667072942669348,-3.6052770580441327
0.6749198911442482,-3.481212161973778
0.6797295402362669,-3.3642319744502682
0.6803294803153319,-3.3957491598983376
0.7087611076499405,-2.8017623630134296
0.7149386691139599,-2.6889709996926454
0.716000282694421,-2.6383282403285424
0.7165473969751774,-2.64348418340682
0.7199093337140532,-2.559174460524995
0.7359167498436001,-2.155841163609133
0.7363450675775463,-2.148770312562122
0.7422932602339989,-1.9448079432692922
0.7433513956639195,-1.9510860570559696
0.7520945902481264,-1.7156808023868195
0.7598485663053394,-1.488903163446187
0.7681146022309688,-1.2580029598085833
0.7736780576399678,-1.080043121296955
0.7771364847787616,-0.9915747291692025
0.7793124178096673,-0.8836199452120594
0.7799804006869877,-0.9100397289229349
0.7860944686540248,-0.7342762814529914
0.7901639833058871,-0.6094534539742962
0.7966909772949275,-0.42614126034540617
0.7983179322191374,-0.3621677209035718
0.7999965510448717,-0.2599599941560067
0.8074042320202905,-0.10580840970322586
0.8097170512207699,-0.010725881965314564
0.8134466045218058,0.07368578944274749
0.8164168844008808,0.15311246814957172
0.8374865697757006,0.7525537019557884
0.8486388187457026,1.0385310430684844
0.8573564933795992,1.236136405068105
0.8597112285155548,1.333359837421804
0.8669504664303052,1.4746208260025275
0.8679206663026697,1.5073987850976005
0.8750724681844719,1.662380565864954
0.8760105446742172,1.682182321498731
0.8780869196130809,1.7001017193771997
0.8813467159133355,1.768266292940921
0.8819828851657521,1.8076588451921782
0.8839435907247397,1.8436985900202139
0.8935587865297521,2.04775043822104
0.9000021470935411,2.1453643149651187
0.9116850143951334,2.305337268206934
0.9215639241063647,2.4550351518690676
0.929792509397847,2.515946679192128
0.9309296436858316,2.5941394662006023
0.9447101250002214,2.70001258288944
0.9509557222760705,2.776315544154957
0.9538121765973022,2.770078644710045
0.9560842135668004,2.79484230657596
0.9580346877066814,2.7496372302099186
0.967549453442992,2.8472249082799452
0.984165147311268,2.8527270658298396
0.9848271224824781,2.856071109617844
1.0111233641679913,2.8060571305889184
1.018718559213922,2.7270589535076684
1.0237306423938888,2.7447063641280556
1.038682314921335,2.561646896329631
1.0470827681136026,2.505754956366065
1.0490277318851327,2.4831984181433473
1.05553600843984,2.455232950132555
1.0646634745033197,2.3266897853786865
1.074934970922543,2.2323193204907175
1.076796883352733,2.1305996502320186
1.077831582729564,2.1457965916332165
1.079491149430483,2.12419224813925
1.081354022666897,2.0616675617200335
1.0854983699149123,2.0158635087001744
1.0861144006850552,1.9877249016981098
1.0875155606369615,1.9855159477348325
1.0876259230478942,2.009091889816638
1.0916270839854514,1.9238525550568015
1.1003830542767696,1.8245514121010045
1.1100492355335057,1.6120503114029294
1.1117088619045141,1.6329098936936155
1.1481466104391975,1.032963932916176
1.1513930133542551,0.9769574212593358
1.151963108689623,0.9474248736047733
1.1618701779150529,0.8252738937899193
1.1619824152933358,0.8115253701646056
1.167652008273473,0.6975082967976541
1.1694156513616818,0.7008513312439739
1.1739097833713572,0.605637406956749
1.1761023351231445,0.5852719373132276
1.1805840952970303,0.5273801219710819
1.181270213694674,0.5320912781922803
1.1813541722462988,0.4677618348271545
1.1822353307607942,0.47193191880762064
1.1907225196684692,0.3548456337968898
1.200558927642577,0.2443769015544589
1.2009730302728556,0.28736010466920625
1.2021728137173469,0.21065441324402975
1.207542187922746,0.15326123551468326
1.2082678183815343,0.14950852175734897
1.211665402051728,0.12318376731184813
1.2201189468348073,-0.04127125560860044
1.2214251154311224,-0.06822200337823085
1.2387825395125391,-0.2285559600297475
1.2412324308351135,-0.2557760527918854
1.24896743718124,-0.30937467556951737
1.260137107477484,-0.40308523206803604
1.2666266057807904,-0.48535581543074385
1.2721886765415498,-0.48046113684920955
1.2736865680382845,-0.5445470595977242
1.276008411393426,-0.549314110393671
1.2801683847782366,-0.6099529052387669
1.2879581798119437,-0.6179499863614001
1.2913704268832173,-0.6389472852559314
1.3108625192232788,-0.6486126003269053
1.3121557150952885,-0.7027569892481755
1.3165318354271571,-0.7126761864375998
1.3207408034392962,-0.7474271953404051
1.321345142039645,-0.7291090921621319
1.3251756753114368,-0.7381252801824938
1.3329424641573713,-0.7525654114346172
1.3428240427879743,-0.76574971886582
1.3501215554700918,-0.784406202183906
1.3586191568084756,-0.7723399997024658
1.3593805666286265,-0.7753690145131928
1.3612964972001391,-0.7622774691995576
1.3619834298722502,-0.7233626330429843
1.3681091242912302,-0.7693316441234985
