n_harmonics,base_freq,magnitudes,instruments
10,1.868592238343513,"[ 0.57319237 -0.56777241 -0.53585745  0.08714244  0.9212494   1.62904382
 -1.61968749  0.34850907  0.88580899 -0.09136518]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.4078877579519835,-2.5471819825133717
-2.407452582018397,-2.5329303845090063
-2.3981091567392543,-2.74423850553375
-2.389910545592519,-2.8727293232769386
-2.3868663248776203,-2.9040943028985056
-2.379898425283944,-2.9626523669897358
-2.3671937747409375,-2.9656282083420935
-2.358592969107213,-2.8829090779748863
-2.3394718592389356,-2.5908977140353713
-2.3354935712196783,-2.4671278358099262
-2.3351418894479785,-2.481556204768747
-2.335065473199018,-2.4371451231841412
-2.3336426669157255,-2.420780957189092
-2.3312207061464356,-2.3504087386179897
-2.3245869066515397,-2.1848871839095576
-2.3084333031101183,-1.5838014623822374
-2.306318696930121,-1.4385502297607407
-2.3030138161970477,-1.3433365747162949
-2.2964398765367022,-1.057236111338691
-2.2880026623380805,-0.6785919523803088
-2.27839787271958,-0.22655789722688935
-2.2420310145655025,1.3823087622618087
-2.238824484127888,1.501084124168137
-2.238085880973502,1.556592758497665
-2.232508060061193,1.7827319155442902
-2.2183317856821434,2.213541308838212
-2.216703249337322,2.2960218182534002
-2.2094968923051037,2.4897883217388572
-2.1963712751441093,2.7692343343715793
-2.1961717674147163,2.7748060337881997
-2.1930007776616245,2.7764844570214797
-2.186757405629568,2.879207619094386
-2.182134956296917,2.9344327413603093
-2.1785691571372108,2.967563350271605
-2.176240899439967,2.9237757725555196
-2.1663431862459888,2.961587521830436
-2.165847467684843,2.920929776630754
-2.1655538458751447,2.938076187847659
-2.1623710529550175,2.903518348028964
-2.159149895011488,2.8913446650221215
-2.1442718390620095,2.6765102418849223
-2.1404335697741845,2.594449097267828
-2.1356235027447257,2.4766322159457284
-2.1265579661316893,2.2967284244815365
-2.119289546555673,2.0412888613029803
-2.1142813062431958,1.8553202494606043
-2.1134687950523405,1.8565648983356846
-2.11229868858746,1.7987282881187765
-2.099866534225555,1.328312279378093
-2.0993321842482997,1.2750985528323475
-2.0958965000456753,1.1677116713932791
-2.0879176148574325,0.8071024074161324
-2.0864927638702664,0.7515629343654981
-2.0807826782404693,0.5076457314911804
-2.079258393378833,0.43418401629667097
-2.078446484167858,0.39066560992125665
-2.0775426116769076,0.36962461204717806
-2.07531367640415,0.23832334239366232
-2.0736491505182393,0.16963161305300975
-2.065325984662721,-0.19008051346623694
-2.064408000232537,-0.2529314295622809
-2.059852568465475,-0.4461737925421079
-2.052473372677441,-0.7726122680847551
-2.0503098739065306,-0.8798659700759195
-2.0398825812138903,-1.33940663121648
-2.0384563740383075,-1.3950201683226258
-2.0335848865568416,-1.6109652439766866
-2.0266540341731183,-1.8903800251266363
-2.0239910601560203,-1.9894978694383472
-2.018813380677745,-2.219004135915661
-2.017587948746195,-2.2340851821596175
-2.0056900856681628,-2.6378115972391574
-2.002159547492638,-2.767758447065286
-1.9917887554238496,-3.072687390387284
-1.9850531900943362,-3.2644967632289763
-1.983011013790964,-3.305613703162422
-1.980537402954041,-3.3916976822854568
-1.9724366401598248,-3.5026405922827495
-1.9443555994332964,-3.8722916023714617
-1.9442042777894637,-3.86152552313232
-1.9433316966547827,-3.857958629245715
-1.9225073960666885,-3.9117758913033898
-1.9128783278791113,-3.867254608509375
-1.9042928025578718,-3.766182158658199
-1.902136119828733,-3.786899841827198
-1.8905501401069507,-3.6803732774308044
-1.8878517650744755,-3.6113567769562342
-1.881644024943442,-3.5199538912905424
-1.8628059180138117,-3.1565279037751774
-1.858555847369231,-3.096367929800887
-1.8552501850493044,-3.0368848176269228
-1.8519886418080942,-3.019648356874105
-1.85024279348801,-2.926774792977085
-1.8482940620452584,-2.896829910687416
-1.8330201255850664,-2.566875524933472
-1.823642828513059,-2.3539237377289117
-1.8217862561223999,-2.329692397259967
-1.8189291913141428,-2.270477182393958
-1.8152714503017204,-2.1864533967120923
-1.8112262037740123,-2.119712281297912
-1.8100306451864336,-2.078463799893444
-1.8018571106276464,-1.9235739269833845
-1.7995838093598704,-1.8676658378355793
-1.7903365692658375,-1.6753874511425129
-1.785625743400252,-1.5800474957592632
-1.7840360287804105,-1.539412006975883
-1.783931605399702,-1.5494626476190645
-1.7793504265077353,-1.4069564233116654
-1.7793040123009494,-1.4904810378431288
-1.7733553722102562,-1.3253369625797202
-1.7666132176062321,-1.269277596746837
-1.752762127695166,-0.9832243261049048
-1.7500530597940303,-0.9792056607262378
-1.7441717917341626,-0.906407605315336
-1.7410055019177995,-0.8565260062204006
-1.7251048824577726,-0.6792332052918114
-1.7213342081350416,-0.6254984932154634
-1.6945204551434996,-0.4874698928034016
-1.6923266356510502,-0.4598812934545817
-1.6826932262975756,-0.47602427198923536
-1.677180677202082,-0.46559890560484907
-1.6437504422078268,-0.651363874355241
-1.6330542448733005,-0.7059960384386705
-1.6297321393333397,-0.7913082114566278
-1.629451437423473,-0.778431035714045
-1.6278147227193382,-0.8011682866962692
-1.6230905624135088,-0.8541320509681963
-1.6146969444724177,-0.9663401299320814
-1.6025693893805142,-1.1452304547755179
-1.602392490881489,-1.1232010104653813
-1.5974970621505629,-1.1698387055946233
-1.5969696791125305,-1.1852203877687386
-1.565942684559609,-1.693354955754301
-1.554129157509692,-1.8347411632326027
-1.5530455262443699,-1.87405488255166
-1.5524182246888536,-1.8536971647298048
-1.5483219802781776,-1.9549755594447014
-1.5470345504304988,-1.9624733219865378
-1.544507856514951,-1.9914011847468673
-1.5444253891340756,-1.9498246013779847
-1.543133169626985,-2.01491409267123
-1.5365544826666102,-2.0928912181748913
-1.5354281287199767,-2.1179572755026492
-1.520212646323696,-2.2475254971653014
-1.5167337100955232,-2.26162692007925
-1.5160657335894898,-2.307280146534168
-1.5077643558128953,-2.3411388416748444
-1.4866057211744617,-2.3768127795191054
-1.483497720830181,-2.3301384545301795
-1.4814341052588178,-2.391182404917737
-1.4795213710058246,-2.3575319016476044
-1.4693628334407591,-2.2804859909784807
-1.4646645776370437,-2.2607365617618864
-1.4601177746500609,-2.221517668073091
-1.4575686616042702,-2.1747349461178422
-1.4502421661482838,-2.0648928102736313
-1.4468652923950185,-2.0277360446129853
-1.4447146233607204,-2.028898191646291
-1.4369588461415979,-1.851074060297101
-1.435486388530455,-1.837698356606082
-1.4349165084278699,-1.836504756893929
-1.4275966419778396,-1.6750959340339868
-1.4220093104454559,-1.5785048052182873
-1.421949484975458,-1.557111038652127
-1.4177346296869038,-1.4401874386947742
-1.4172423961100045,-1.4438670160973246
-1.3990734105635538,-0.9961498889713561
-1.3985867233243743,-0.9622252950371852
-1.3892963273744605,-0.6789645278516145
-1.3863654740128013,-0.6043685985909055
-1.3812464441933263,-0.4559420650229473
-1.365020599031716,-0.010745815618401072
-1.3591078675442483,0.14250893539880105
-1.3492807092800039,0.4327823955535088
-1.3491764682675154,0.4417541660672936
-1.3416937127584754,0.6276081771542877
-1.3414315084826018,0.6367856544521654
-1.3376583091859529,0.7437135307059046
-1.3359948644610653,0.7981068998542201
-1.3324497702163454,0.8997970634680788
-1.3205257538777662,1.131899085024861
-1.313632149830537,1.2274692636700988
-1.3057923270849114,1.3457973384036321
-1.3018943530997877,1.4060840841957865
-1.2962307567127052,1.4378055686860787
-1.2913155627549284,1.4852153234256142
-1.2875237587569306,1.5035837230547247
-1.2787278705362939,1.5441155591285922
-1.2642109364513372,1.5359122731018704
-1.2586000054603188,1.4799743612221246
-1.2510714026766934,1.4014463797381178
-1.2493844009260997,1.3945414947648744
-1.2379153193837544,1.2778235779700786
-1.2353938466050562,1.2359280129973444
-1.233726925994915,1.2087022393484161
-1.233353503029289,1.1736555054563114
-1.2322380997935856,1.1949486021177913
-1.231801939881617,1.1274564439690593
-1.2267885761166055,1.05719727041106
-1.22668220335811,1.0648249367542062
-1.224128525870389,1.0013731432678372
-1.2203664257664488,0.9827535989124861
-1.212360281253528,0.7639438712561356
-1.2087877537990994,0.6924350997700446
-1.204292379874536,0.6100761832070036
-1.203259123016376,0.5682979510986924
-1.199242399063823,0.4781594302569929
-1.1812074760869606,0.09918944653386835
-1.1722646450562022,-0.07120643492170534
-1.1616508836759747,-0.23918224327255594
-1.1462592050350449,-0.46427214169529496
-1.1300468429957138,-0.553489022090207
-1.1223374759651454,-0.5520307990188699
-1.0977739757636131,-0.3445639966181885
-1.094412856287839,-0.2902164384188429
-1.0866440325949938,-0.12555592748790187
-1.0784277211844977,0.12913719788932698
-1.0455298183257686,1.3594738117926322
-1.0401271483944459,1.60501273653006
-1.0257562569686658,2.284090284888116
-1.018170199165,2.6726550628341146
-1.0139153642212182,2.9095897086981917
-1.0086757107258515,3.1907249728580167
-0.9955723826672815,3.9130878272158185
-0.9942664827105152,3.98593080194677
-0.9917209943190213,4.083724631253852
-0.990058159943227,4.204545120746098
-0.9780506858834586,4.791112917280707
-0.9682690636657645,5.1488709783781275
-0.9664907416773714,5.319033146661345
-0.960206557304006,5.526452403814774
-0.9562050264629112,5.707689626499796
-0.9473070796595326,5.995618775441193
-0.9470662441131577,5.976632171295818
-0.9433949158236397,6.073638349688452
-0.9353598466160999,6.312792478490531
-0.9325816732276797,6.386068422488533
-0.9215619568711912,6.510682791233111
-0.9134463833298283,6.58562400050805
-0.9096364716775476,6.617678168387723
-0.9062820264753659,6.616977088720876
-0.9018344914701619,6.558403543298738
-0.8925604946397323,6.473376410436272
-0.8900623120086402,6.4313050301541015
-0.8814154882635425,6.2778333658794585
-0.8802369196967521,6.259379864968612
-0.8779271060385003,6.208132509252561
-0.870216182900529,5.9743753752698066
-0.8670829235808357,5.889509490383799
-0.8660980361060577,5.820704670566662
-0.8655197537545947,5.825286355559143
-0.8549305940742133,5.430366541887503
-0.8531464155631703,5.317558568371009
-0.849865988582172,5.1883134448448285
-0.8455803115425109,5.01632428653692
-0.8412686613529852,4.759683232699807
-0.8337211512591449,4.422623650882943
-0.8336616403433172,4.405879352530896
-0.8307108828746386,4.249869352699093
-0.8106720933817346,3.1041543243507532
-0.8052362611085568,2.751602342550965
-0.8045720379408641,2.7257800312885365
-0.8026628393381516,2.6553993016784467
-0.7984764811096641,2.387539865971214
-0.7809174553330402,1.3699260218534013
-0.7735646029006134,0.9724253992112856
-0.7653710528738848,0.4820469512603539
-0.7634642060652279,0.3580052569464337
-0.7616367243504487,0.28253970019917907
-0.7461500902078027,-0.4882046486089997
-0.7460588353581237,-0.4754347237039236
-0.7320061384103393,-1.0797413500929312
-0.7280099823749837,-1.1803505493791704
-0.7219937963013887,-1.442577114064059
-0.7071960868409026,-1.7942546199699312
-0.7065221568370577,-1.848131643629962
-0.7046257168615258,-1.878394814396379
-0.6969463728685295,-2.0102024644923313
-0.6883998883215794,-2.1813645127746155
-0.686440963111786,-2.1774397461411352
-0.6829728533355071,-2.2347911761427612
-0.6818543895654163,-2.2544856784283573
-0.6720806423038805,-2.3048019929415196
-0.6538145697309337,-2.2917009354839504
-0.6513873178919791,-2.2787386233826674
-0.6464350905244425,-2.214933997531747
-0.6462960275008802,-2.237005954050072
-0.6442101477443929,-2.231619406957554
-0.629660470123957,-2.0835673740957383
-0.6255087804988273,-2.027011412818622
-0.6188963961733212,-1.9519527233741574
-0.6181728420221368,-1.947072519902449
-0.6082113958894553,-1.7996894413214564
-0.5873560233784763,-1.493953146460173
-0.5836591140223035,-1.4817856383917147
-0.5727691523624694,-1.3355225443192817
-0.5691095659285272,-1.3423216790442296
-0.5682606539706843,-1.2677796596400572
-0.5547173259822866,-1.1279748936101897
-0.5470707006107833,-1.0811210162433842
-0.5355766182607122,-0.9987785996324726
-0.5289653204513809,-0.9768227625388581
-0.5286102960874928,-0.9467363384278441
-0.5280516753119673,-0.9773940907423512
-0.5243420556749587,-0.948555344381997
-0.5241455016495884,-0.9413805252904023
-0.5114652148832199,-0.864014637563408
-0.5112030404654986,-0.8663192069596329
-0.510186762919882,-0.8833969218524333
-0.5053530513156361,-0.8532807325692091
-0.4995760316907303,-0.8333355275430653
-0.4939002881616994,-0.8248530685187371
-0.48870121572146097,-0.8059214739212265
-0.48553977073603294,-0.7611437210286058
-0.4807627163587629,-0.7438008724980074
-0.47244686600106256,-0.7551777151877014
-0.4688873906991393,-0.7283352047277475
-0.46561889052116534,-0.6815111407266811
-0.45363669551721664,-0.581847797766346
-0.43315056795258755,-0.41896737305713666
-0.4232650447169801,-0.3055262757750453
-0.42088965985845794,-0.23296157989964855
-0.41620377763605454,-0.13689764693340883
-0.411601082677846,-0.07427118507371253
-0.4113039383209376,-0.08148667483779093
-0.4050811906698657,0.06035835957971544
-0.4049119007863533,0.03136743467743923
-0.3822112990888811,0.619577722592752
-0.37598926791045706,0.7889067683992168
-0.37244627842559064,0.8414989945062241
-0.36823163762466304,1.049275286021017
-0.36791910857254884,1.031202683378854
-0.36713877185114585,1.0679578723200365
-0.3668699668872595,1.043257337704814
-0.3658039863669833,1.1178142848877126
-0.3592322859160362,1.3131558750625925
-0.3580186363448554,1.3519312349669568
-0.348643430793941,1.6681926964396925
-0.3446654521225687,1.7946716145534367
-0.3426481326835531,1.8392768475704269
-0.33612912654094007,2.0510057329698075
-0.33261455316299005,2.2009102300514565
-0.33112354531579324,2.240515064807281
-0.3308749435150462,2.1903798722463077
-0.3288176793822486,2.3130175847954417
-0.3248994681432982,2.4291182971495004
-0.3178313916135429,2.6460469099047206
-0.3155058814181424,2.7325965964226118
-0.3141828204501289,2.745703139643745
-0.313881816949384,2.7595378396463057
-0.3136079306873727,2.782632298148463
-0.31080668586766347,2.827426874186798
-0.2989291867953763,3.2120268886429377
-0.29000561419592685,3.404949457127115
-0.28579250816808566,3.5091607817063504
-0.2816278070175251,3.604847301372913
-0.2787063583499072,3.670406856296048
-0.2663525058865188,3.8631592501743306
-0.2525221041781318,3.9867473643069227
-0.24917259455663254,3.9675077607766265
-0.2470010029798293,3.9871025826879145
-0.2424921533846418,3.9854220420830004
-0.23446291105961503,3.8975252686341353
-0.2339698696372965,3.940965041332911
-0.22185010666754135,3.7780429634016186
-0.21472513008775618,3.624854567673645
-0.21338538377937777,3.6331348313976783
-0.1849941461998279,2.8466265632233565
-0.17144198008563638,2.3487074226509166
-0.16918187613409996,2.253614102036836
-0.1658288909057264,2.0924082941182296
-0.16028316261352504,1.8719572156952151
-0.15868778049026977,1.83722298897335
-0.144551488411631,1.2118150937812815
-0.13678786617917815,0.9006150086107447
-0.12736736592272013,0.504181831672472
-0.11642185587087184,0.03988594526292578
-0.11206735986572003,-0.11291958484195602
-0.11163726984639277,-0.11969205186844327
-0.11132412373410006,-0.10991531603745486
-0.10903327472984214,-0.1788113027923607
-0.10883161363929839,-0.20628046132091707
-0.10049063656389245,-0.5458974768250755
-0.08205381811678203,-1.0256052290145192
-0.07687402368054475,-1.168242779242495
-0.07476954039166284,-1.2110195107256583
-0.06045619334009977,-1.4219340588925085
-0.057009995159337024,-1.442215207201508
-0.04880840449117407,-1.5085595197221018
-0.045020770701250434,-1.531409689830542
-0.04463877666743743,-1.5118994072180136
-0.03746298011922722,-1.5178228672988636
-0.027041546444828146,-1.4606099029161832
-0.025287710944930097,-1.4399602388412895
-0.025015863939795047,-1.4733735187593238
-0.018668544848688295,-1.3845107100681804
-0.01223070166784268,-1.2596885387434904
-0.011065698761643095,-1.2586927466095517
-0.010549218664134496,-1.2456450080756387
-0.00348104896808632,-1.0944667315176873
0.0029396782140302946,-0.9604415893094007
0.007594513239702394,-0.8290130446652343
0.016263777845255234,-0.6320840587055684
0.016562441609115464,-0.6504238308171999
0.01799178928721723,-0.6272635321536322
0.021369403658097585,-0.5292393919595513
0.021694194472478223,-0.5243580474300668
0.04037600662797125,0.019826648730637247
0.04819878741926864,0.21686642786341528
0.05346102869391789,0.37998774324113593
0.053587458079048744,0.3848543258097737
0.05922792498714813,0.506404839456077
0.07285020866920533,0.8192326462923213
0.08285760117027774,1.012971198313751
0.0893110429473909,1.106555740525806
0.0902891560498933,1.1436354228466172
0.09467046259764533,1.1594732536566252
0.09812943163182686,1.2109161008101643
0.1041342038599935,1.263231787312778
0.12459708531740432,1.2887318235392353
0.12706877449298748,1.2612662098572407
0.1330008601033228,1.1906316688645568
0.13426520822737054,1.1800088180823078
0.1400629688823276,1.1171628364465438
0.14374332861825012,1.0415492551573555
0.14707733289139924,0.9772239515500984
0.16833959224768957,0.45526722387099366
0.1695998435524797,0.40085285776061863
0.17829925004786595,0.17510947119882017
0.1912745076720963,-0.28392577708315825
0.19220578181538617,-0.3155360666562872
0.19827952923646652,-0.5353683661932295
0.20628317277041752,-0.8522435072930218
0.21345988710845631,-1.1105133680958974
0.2237587144926838,-1.5598894781742072
0.22758030018976516,-1.6549576945128623
0.23402895668422063,-1.897204550042957
0.24512163677613685,-2.2546454300623813
0.24549761973242568,-2.2826136999443936
0.24844041005139594,-2.367806538885357
0.2581250427822219,-2.595746491541898
0.26445010331461916,-2.818678097725389
0.2653185749386662,-2.858039312567814
0.2702245827939409,-2.9446730886259918
0.2725371450474192,-2.986087658187894
0.2760674899981397,-3.0696740680323624
0.2881273582575976,-3.2399807945796035
0.29660564120044475,-3.3005753846642705
0.30004259597969574,-3.3361811322936923
0.3185912372805535,-3.2880357005989045
0.3233076725702735,-3.22679738915409
0.32555483976070265,-3.2346100763252847
0.33868812794634984,-2.978681156403101
0.33935242954593736,-2.9899888609197602
0.3553937365987263,-2.6989661153993283
0.3557587975698908,-2.6633981404354556
0.3577222506805855,-2.6463953018022175
0.3623985557092744,-2.5286811102648166
0.3634517480909727,-2.4505811516814444
0.3700302003188689,-2.294791130995586
0.3729254145508567,-2.2339450386943254
0.37303089106042897,-2.2415736974903746
0.3753251055406972,-2.1449910127049265
0.38206807508498697,-1.949302015310483
0.38619292443285946,-1.8464642749707239
0.38751592712731364,-1.78032132545275
0.3903467606210773,-1.6984771577655053
0.392839890018156,-1.635427170623556
0.396586286648283,-1.5059220434246747
0.4032760835350171,-1.3008510598809448
0.4141761569670943,-0.9872948391936366
0.42066912027924364,-0.8496997979721955
0.42162332200233266,-0.7950556764706618
0.42175999099777606,-0.7999355820562435
0.430915924108096,-0.5380016053193712
0.43925590041291596,-0.4007368038740658
0.44099724731277234,-0.33811174632076846
0.44128389715444793,-0.35033908818541337
0.44354852329259664,-0.28324372720401886
0.45406950754548925,-0.07365702300849628
0.45502940676500003,-0.0635406937420625
0.46183920400417877,-0.014213883076536819
0.4628956553567294,0.014041209096108061
0.4678006482222523,0.053494562269311166
0.47039852533721316,0.07086469245956786
0.47629058135880653,0.10186870211999433
0.47649654581136147,0.16813404674161972
0.49881503008984707,0.137203210395497
0.5112735383393625,0.12276217624708753
0.5149167604419436,0.036781412822881165
0.5162853288889186,0.05903974816347379
0.519781911554452,0.008251798570222095
0.5217659263982743,-0.009369962844821956
0.5350985094249658,-0.19821513511623762
0.5433073657565703,-0.2756913733896487
0.544360242978621,-0.2502306184572459
0.5466615077339547,-0.29803351764894964
0.5486536835350129,-0.3315075375293001
0.5510849910293434,-0.3740289142952715
0.5543487253259709,-0.4049300357093664
0.557203209984328,-0.43660327293801526
0.5598562872384347,-0.5024284671217768
0.5721290809987476,-0.6465563396122661
0.5761739964544681,-0.6874852787245331
0.5774537427238622,-0.7378425234011466
0.5826453905646503,-0.7380509748793572
0.5828482132210562,-0.7757003614065608
0.5912561640922007,-0.7826546861168602
0.5975242237609932,-0.8700581524655605
0.6043142667940602,-0.8655192432150797
0.6149046773043283,-0.8321999389502127
0.623068542903952,-0.8829609722747612
0.6368701049823478,-0.7377894691046555
0.6399943675234776,-0.7279627007051643
0.6498270077577031,-0.5917194909411169
0.6510428569828477,-0.5641671058483255
0.6553778140950826,-0.47742466552699964
0.6568246210233033,-0.44039497112661913
0.6669827623297877,-0.23643380597629615
0.6689269556727289,-0.18231006614347697
0.6692026476746396,-0.19269562235478704
0.6851208218590581,0.1944199480554623
0.6872241743518259,0.2884209013890796
0.6994794014416064,0.651540901313682
0.6997825437786567,0.6301692852414983
0.7033748193931402,0.7498342673198711
0.7177988136306674,1.2224990840549055
0.7288174414280846,1.5197153397391605
0.7496597825052436,2.031824419645681
0.7799170615372244,2.4755911771025847
0.7889198107406696,2.5229126699227056
0.7890584582665987,2.5413117970757093
0.7941217537961629,2.5508669909379744
0.8092932978893241,2.445741571938894
0.8139944085163053,2.3644522401396912
0.8276329043704429,2.1466879065814446
0.8392050063506158,1.8449724663288276
0.8452816848639904,1.64630451452277
0.8538756144557551,1.3574264348940137
0.8607239489050422,1.0994316511167026
0.8683340187853119,0.8324361396081992
0.8683815242819168,0.8324012543832209
0.87199649655199,0.6840467838700024
0.8720636920717615,0.6881347174977261
0.8769586693533622,0.47497444139405587
0.8858666117421441,0.052316097828471866
0.8897700604677867,-0.13925139750240964
0.903162937052099,-0.6399784616223007
0.9051627321530589,-0.7995650830224917
0.925916333336859,-1.6232926368170935
0.9300237511504079,-1.787260694348144
0.9393766224102218,-2.070092040653701
0.949274000002565,-2.3890377592807703
0.9505322756398602,-2.438839125999448
0.9557614990884362,-2.5507630931867187
0.95840532936346,-2.607791600406996
0.9599603460648187,-2.6392896485331403
0.9733759422646733,-2.8624663089924454
0.9769730985711291,-2.8629606292560608
0.9811413020394557,-2.9447174265434097
0.9829956326269431,-2.970212329058029
0.9895282222394188,-2.9743296092627856
0.9926381183032058,-2.9556648527068545
1.0213769372199835,-2.6054597163658846
1.0309018691733627,-2.3682579580188805
1.0326482460942552,-2.2995503581584367
1.0365234664961687,-2.196826367143338
1.0470635873369805,-1.843319642116362
1.0510956363515565,-1.6690633482561228
1.0515985649102753,-1.6699556554196526
1.051647677681756,-1.646860179763041
1.0546812774429082,-1.5197309556460918
1.05876169403653,-1.3991381921755557
1.0641933824963115,-1.1274718176048915
1.0663038961935456,-1.0596278920274937
1.0690535677519843,-0.9146079777303422
1.0694767228250432,-0.9032076792352542
1.0840588653991077,-0.2497542659647543
1.1007262376217044,0.5192386515725109
1.1020636997629287,0.570737529143829
1.1076374077003068,0.8728247917250413
1.1207400954288218,1.3985006458638587
1.126031731145554,1.6103803285806648
1.1287694828033272,1.7213743786378581
1.1529800940633805,2.4551532112306327
1.1530710412048961,2.4646846832218503
1.162102471360198,2.676455144477484
1.1792622591330568,2.8753532669530233
1.1829241517536468,2.949881662613547
1.190037948685668,2.9437736263087153
1.197558187545484,2.89588024632445
1.1985102007349315,2.9335733665423653
1.203080063383105,2.8909415173483373
1.2070379925240688,2.829110423460839
1.2278911397638481,2.485341209354711
1.2293339037178423,2.4336624532568156
1.230062161240066,2.428938510616934
1.2363508570361752,2.2106666124593106
1.2367921671032729,2.202337349968429
1.2415477678034534,2.0833927281100464
1.2462146215505019,1.895212069731434
1.2462766928170321,1.963265402165598
1.2468145670002908,1.8876409798108802
1.2506621026600087,1.7609041578506688
1.2539080043812545,1.6610369138984569
1.2572635133560794,1.5466969348536692
1.2574397235761303,1.548819667612055
1.2633174849179944,1.2777639908459841
1.2670156839142432,1.1257476783204297
1.26712338001313,1.1321772789899214
1.3145948955459996,-0.9658865925347023
1.3192688313011924,-1.1590417129027826
1.3264224162208365,-1.5183905717251416
1.3301707263442069,-1.6387311974180918
1.3321866916054859,-1.7197735678319774
1.342280856038439,-2.128264232091697
1.3439312462790154,-2.185560571629562
1.3590540038981018,-2.7262469679077794
