n_harmonics,base_freq,magnitudes,instruments
10,3.497142922029029,"[-0.25016194  0.34791978 -0.6069989  -1.76557134  0.02854233  0.59461221
 -0.16928515  0.91325634 -1.93475408 -0.51089545]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.7903256618564352,-1.4078678637417688
-1.783554189807396,-1.401485152040497
-1.780422881279028,-1.2983348485996087
-1.7789879234601584,-1.3156903025057984
-1.776856395593813,-1.229010426932371
-1.7745556397963094,-1.21307261854407
-1.768897513896037,-0.9836914804885615
-1.76520767313767,-0.8404149821488235
-1.749191825497473,-0.018785944379463397
-1.7478474897241032,0.052522704679351426
-1.7439120843808564,0.34002267060208086
-1.7436619971195566,0.3712174380020421
-1.7395317317607033,0.6288812995625865
-1.73401547414773,0.9484636283741131
-1.7077116027667838,2.1377408536066502
-1.7041802125124297,2.249192887104912
-1.7004397543536676,2.3030221230211825
-1.6940390771258338,2.37478266047455
-1.6921628842423988,2.32507236780167
-1.687594084808035,2.289180773461409
-1.6813345602427996,2.1985467318484515
-1.6704025979633983,1.8148068679882707
-1.6630146130036931,1.4397457534268934
-1.6587548170246367,1.2093208195944891
-1.6386915143850167,0.008260191051518779
-1.6267477558795143,-0.6940037936440551
-1.6267447462910012,-0.7301876340723995
-1.6140916317875338,-1.3368100606197741
-1.6001654207846432,-1.7383866838303812
-1.5887422676014404,-1.8898570261610381
-1.58768888847786,-1.8624136574755417
-1.5754535978721023,-1.828092513635859
-1.5648512143672166,-1.6623793180261324
-1.5603963747258165,-1.6067158809669948
-1.5526985174080337,-1.4821040614355292
-1.5468460055695235,-1.4016049016111616
-1.5440127673729653,-1.313393908897947
-1.5376206626055084,-1.2892668211974365
-1.5349055796357423,-1.3008660111995944
-1.529119645273055,-1.1953426279644506
-1.5273428241524378,-1.2105691875363103
-1.5266543385889122,-1.2147678248188758
-1.5196589848683022,-1.2586987055061365
-1.5083750574326429,-1.4550614312816776
-1.5078944688274791,-1.4319313732060566
-1.499752902097219,-1.6138015942824753
-1.4964363416423545,-1.7142521677207652
-1.4949490206145974,-1.832598121290688
-1.4912626986755664,-1.8905989645291796
-1.4902615473543235,-1.9107967789057307
-1.4893697414940963,-1.9849818089237412
-1.484434281876755,-2.1262375274801877
-1.4787479165064257,-2.3077300007845527
-1.4744623459615616,-2.443627848723963
-1.4660454715250164,-2.6807186551563063
-1.4586592487868673,-2.8824098070609816
-1.4559158620500223,-2.867522703954362
-1.4527114508233028,-2.879925226860241
-1.4487759078530882,-2.915472953520359
-1.4437357295721525,-2.941766324640518
-1.4349457454720889,-2.7852191726333633
-1.4243119412146088,-2.31856586518073
-1.4234266630463739,-2.3012793335326576
-1.4228253174727061,-2.2252316695591503
-1.420106987547291,-2.1163232567824015
-1.4186049258272104,-1.9915340663823953
-1.411629913173354,-1.547501753776185
-1.410198737460832,-1.4033799828409799
-1.4043557170017855,-0.9271317258711325
-1.3901665063109532,0.3784604463971575
-1.389717190953401,0.44791593229867344
-1.3888296885854177,0.5142831618210615
-1.3785613821377587,1.609292874022381
-1.3784777148911604,1.632763139029281
-1.374316121036529,2.0911016563704408
-1.3559033535599576,3.717639153513878
-1.3520897002720071,3.9998478580040233
-1.3383238658445191,4.786659386183954
-1.3372730351139406,4.842797969878492
-1.3307441209120845,5.007871016709024
-1.3292630731891977,5.057205689665057
-1.32662498141296,5.037686468727741
-1.3235317104646456,5.100044494412766
-1.317907757197962,5.056215531462443
-1.3048021733999036,4.678927915794489
-1.2959172453865426,4.158026258295193
-1.2935707192777266,4.035475275360514
-1.2831433891740043,3.329198423903019
-1.2817042886677237,3.2434338839214143
-1.2788622250976862,2.9815043161143917
-1.2747975104726252,2.739720994004802
-1.2706155998146733,2.403428314272452
-1.2693798501847857,2.2872014023276432
-1.2628194367130758,1.7399902618617598
-1.2604761720615254,1.6312010176603906
-1.2569096074553434,1.3495971133191718
-1.2547778951869704,1.171208553463158
-1.2450929419110475,0.5895995632895584
-1.2387594309208707,0.24198140397677306
-1.2368150451097417,0.11798550871654923
-1.2317673653199233,-0.09196804609709697
-1.218166786702979,-0.4605532907089236
-1.2144747018832207,-0.5725596630133958
-1.2136423239090557,-0.5935970304217071
-1.2094928317708504,-0.6165851155269056
-1.2080180065626012,-0.6558029361141727
-1.2071104594446893,-0.6309163998023753
-1.2053429755067304,-0.6486472453788248
-1.196365669821672,-0.616595670440244
-1.180817274197736,-0.5770883676978743
-1.1802434696324589,-0.5936507569050863
-1.174951270850525,-0.5190196286145552
-1.1745388316534353,-0.5943173349502882
-1.1744809761894703,-0.5513662594751201
-1.1729168246207613,-0.5742136074499166
-1.16437490321609,-0.5229658920477228
-1.1577945590695635,-0.5822994485434312
-1.1495629146383324,-0.6259141932856579
-1.1493758371858984,-0.6220415579190196
-1.1482140487173855,-0.6242228532511117
-1.14468165343414,-0.7006625644679171
-1.1289720073015017,-1.0092486712647877
-1.1271974831741753,-1.0613161181741315
-1.121857259346823,-1.222781526495082
-1.1014811431334124,-1.9135653130159898
-1.0748602165817545,-2.5390813779989303
-1.0649826407260756,-2.5116228608204154
-1.0526926006667179,-2.4047249734513043
-1.052576435130449,-2.3871625797540106
-1.0423713492278077,-2.141810863715252
-1.0371602313676571,-1.9399275686313404
-1.0212574924418834,-1.334265265213185
-1.0003141132814586,-0.3761188837769188
-0.9931106234153133,-0.15738191889227818
-0.9827637444364363,0.02366087747046202
-0.980632816206902,0.13162588172932188
-0.969292091372068,0.11227188166237403
-0.9529630629701429,-0.2246145738476496
-0.9520895348306642,-0.21155747286875784
-0.9499874826668693,-0.34140237636368953
-0.9495712396342277,-0.3233712221667945
-0.9461270113931857,-0.4646412704889497
-0.9456609126468019,-0.4679094326928064
-0.9384193097917168,-0.8565843934179367
-0.93525023286539,-1.01960367673732
-0.9347191778842765,-1.0433405263190134
-0.9328309836401907,-1.1994953975296774
-0.931845034655546,-1.1932695201566306
-0.9283489528869784,-1.4787495820076746
-0.9240580811304495,-1.6892796933775147
-0.9184624464711044,-2.0616340245394285
-0.911382805868743,-2.5341585422484982
-0.9081706926944833,-2.694953732374755
-0.9074094523884266,-2.734730835210932
-0.8871477026262986,-3.792809547232222
-0.8778892089812151,-4.1053673548679015
-0.8652495291303586,-4.130522163410604
-0.8634955253434375,-4.196531531786907
-0.8615224616194563,-4.146933774846071
-0.8566010058081854,-4.089557338149285
-0.8532126959884012,-4.028260295851735
-0.8527889445038106,-3.9714907849406593
-0.8456432961726854,-3.75858723313495
-0.8439546039739092,-3.6777539913481148
-0.8406779810778531,-3.556082012534692
-0.8394397693544358,-3.497114198219556
-0.829436121374699,-2.9377449107428166
-0.8144659150322244,-1.8069906804902278
-0.8134533545025158,-1.74389535371599
-0.8096264101706518,-1.4573059488978866
-0.8041217870070771,-0.9948354914859942
-0.7999349158289193,-0.6501958766051115
-0.7939411319652487,-0.20641188460227633
-0.7892972266694871,0.160062728791427
-0.7841009176913003,0.5147518094745664
-0.7840687974478566,0.5965036841898022
-0.781928832449073,0.6543219715720698
-0.7795313360887528,0.8285716172150972
-0.7760756599181278,1.0656545059407998
-0.7721403972466696,1.2994454007860505
-0.7694460164820387,1.457946397561939
-0.7682250383283362,1.5631300451437198
-0.7635844039365884,1.7990142173769885
-0.7509812906389399,2.1839942764732214
-0.7443736725993508,2.3677385501014627
-0.7273490537186973,2.423058780122156
-0.7254456816779173,2.384733050006253
-0.7216691998203526,2.3273210772503004
-0.7033374291404844,1.7204244867563467
-0.7014692990975351,1.6828341581102213
-0.6962811052688824,1.4394751566053414
-0.6881349848417635,0.9864413218277837
-0.6830410139150578,0.7216382163050499
-0.6720497913386887,-0.016745768597583616
-0.6639192894615236,-0.46713559138071153
-0.6557593706093474,-0.9721192368022415
-0.6536970747488562,-1.1621640187962632
-0.6498105809664394,-1.3485984204611579
-0.6415877510244039,-1.8712409729926
-0.6342429257206987,-2.223027358784893
-0.6241264305542211,-2.6342133983490514
-0.6126067808984352,-3.0414627214186702
-0.6117274579106136,-3.060320967820649
-0.6032882974436253,-3.202418853779846
-0.5882656212819168,-3.280144825778271
-0.5846428817773521,-3.1989753118284536
-0.5732246333150832,-2.9269121816377157
-0.5704727536375929,-2.8205575780195655
-0.5668538948256661,-2.659535022839486
-0.5620624862047254,-2.488387410372123
-0.5545248020598237,-2.0398032211819075
-0.5518348542286438,-1.9154748695063832
-0.5508228204827272,-1.8182237184589825
-0.5432057601343323,-1.3290438597867615
-0.5350690584713123,-0.7620782049548097
-0.5197616558054152,0.29177646702447935
-0.5173482444606834,0.3643534206930339
-0.5118941136592094,0.729337632844358
-0.5103775307833214,0.8299685346012443
-0.5081544488930048,0.9366248958653505
-0.50703249521785,1.013390750339509
-0.48495382254865405,1.7613132956087754
-0.4848263050093351,1.7433307023572235
-0.47648925644849704,1.8453000210870547
-0.466366677429904,1.690453896971338
-0.466093465912361,1.7254020369440093
-0.45770420120170474,1.4306251977124989
-0.4564769554124837,1.3966734481985144
-0.4491992250497905,1.0925526753841213
-0.4232999227187637,-0.4483219916075869
-0.42032269526070243,-0.7125499146053482
-0.41874456670471316,-0.7723163879991547
-0.417808004365118,-0.8220681517093774
-0.41685704549632874,-0.8646135359087471
-0.41045470857798616,-1.282740461226523
-0.40211669058841526,-1.663208672380899
-0.39857282203399835,-1.7513324019968015
-0.3823252284495444,-2.020184243675541
-0.3747053754237113,-1.924304794091247
-0.3737279562800886,-1.892433070634528
-0.36999309004333547,-1.783167128955744
-0.3644955520090236,-1.520618318757902
-0.3373631478486594,0.6200925169638297
-0.3205439574986224,2.3865469875872076
-0.30686523810590893,3.779926965905171
-0.3045493581213856,3.9401033418025557
-0.29585527556070534,4.697523257821084
-0.29521723530579536,4.773062009213518
-0.29065353733813026,5.046724238282019
-0.27900518397307206,5.555906700050533
-0.27875010660135,5.560631384856633
-0.27399925610055753,5.735482952369304
-0.27346485274439214,5.753233982856095
-0.26991562354204923,5.715708084974739
-0.26847987227408376,5.69940587372777
-0.2674827039766803,5.762757611994685
-0.260701169550952,5.577711404310572
-0.2593154254913905,5.562607950751748
-0.258892123158577,5.509644545879308
-0.2564725829612815,5.509860466113927
-0.2553207682956167,5.476990708529143
-0.2503073668486131,5.273394987023615
-0.24697389766990696,5.070004697806731
-0.24556919585094406,4.95616704778941
-0.2440611488835458,4.895884936234923
-0.2417298357107387,4.708707898184455
-0.24069835884615065,4.616019761846523
-0.23650164931366469,4.3739123563343485
-0.23367753189774154,4.142953005585907
-0.23120458158103707,3.981077028529666
-0.2241657539179971,3.3621245463101164
-0.22317005726274308,3.316607851568295
-0.22029107207693022,2.9904715752906585
-0.2187693345222934,2.8437488778621116
-0.21458213196019527,2.463713080145685
-0.2141677010622467,2.5279977399366795
-0.21219934857186562,2.2931747856703915
-0.20702044146461063,1.852461008680845
-0.20611996712906855,1.7914356358145196
-0.19699678951309352,1.1306293967469336
-0.17821509205214792,0.1463279205491906
-0.170934306346485,-0.02667787012107406
-0.16556263377787728,-0.1379447322553862
-0.15976718037315596,-0.11076904910809296
-0.15917634563595762,-0.12434652988907906
-0.15574641673337242,-0.054752101555705944
-0.151754693096823,-0.018902771731165155
-0.14435357753624345,0.15953353428987466
-0.13684122570841728,0.45006755392368125
-0.1313756597597786,0.6979896437527517
-0.12398759949858285,0.986332315180762
-0.10646219424926295,1.6104372144115324
-0.10637226713838643,1.6175642655393976
-0.08716383646869552,1.9232240118873902
-0.08680736873169703,1.914827627340953
-0.08382550847403447,1.9128217327131583
-0.07368874739929465,1.718901653420698
-0.07162687665051992,1.7224761038423224
-0.05742019521994024,1.1723487595215485
-0.05651596716526264,1.1568852034452506
-0.03812911707666489,0.1300126052022834
-0.03763229232616183,0.12271101163140608
-0.0346769542962595,-0.06615408613192739
-0.02889213333828433,-0.3544322115084131
-0.02799962634656339,-0.3967416525931749
-0.025885085534510743,-0.5391849756279541
-0.02245201530359653,-0.6613003637034761
-0.013608623545739995,-1.0049117393229003
-0.012164396828562296,-1.086123735150947
-0.007102889130880641,-1.275940372189357
-0.0063582317092159,-1.2718658923064672
-0.004896699902947166,-1.3032649469520596
-0.0018323297633542346,-1.367646632964886
0.01827787510799883,-1.3115959289445183
0.019412569747398578,-1.257789202054853
0.02047425943331138,-1.240134700407251
0.03449443469061286,-0.6867821095970768
0.046067233992692636,-0.06501337315964795
0.04927490444083826,0.14939966962111298
0.05585153772885443,0.5480747067960163
0.05891838910943337,0.7196776910980677
0.06381017207466755,1.0059238078498762
0.06785254194565882,1.26689514746655
0.07591277187768064,1.6506114946930919
0.07691676280137782,1.6802140270753139
0.08108913137145901,1.9062695367666405
0.09669301371086991,2.3381695860244225
0.10005845769286292,2.327678774311321
0.11872625330031639,2.1190465650381025
0.1311745785613878,1.5635673930411562
0.1327743647477777,1.5210360271342973
0.13380650043320674,1.4751525021507477
0.14415728821967555,0.8483519295886096
0.14477124229709482,0.8279844824525552
0.15143734447268997,0.41609078043003034
0.15285947319599558,0.34147353104705264
0.1628519110170199,-0.2894506048662651
0.17465470449318277,-0.9402461688574346
0.18101209475756797,-1.2159364779805282
0.18877756392018075,-1.5472294771789261
0.1908898363360656,-1.5676295306394255
0.19336711926420502,-1.5966966505058937
0.1939332413189483,-1.7062978518079708
0.20839157370382377,-1.865291159571134
0.22536854558851882,-1.751172439888008
0.23310630472567784,-1.662328190056572
0.23335237716390722,-1.6808821793372821
0.23516557354361112,-1.55275572030266
0.24803364968031794,-1.437276517381679
0.25361048672696995,-1.3133382044304247
0.2542031247897274,-1.3789512993401545
0.2642972836896531,-1.2283146849916426
0.2703081570464496,-1.209710807711769
0.2962298653917914,-1.5847610916866761
0.2964585848741619,-1.6619332741279977
0.2994226624864025,-1.7278221316102542
0.3151447722811822,-2.261311346938431
0.3176359365739043,-2.3316891048416246
0.3219511543665532,-2.4499291400844236
0.32593182262751696,-2.6029071822197607
0.34067767971251595,-2.915002843528425
0.3467399245114273,-2.912416688894997
0.35484979771311664,-2.9028508979721046
0.3665990563056849,-2.5795460798885608
0.36772174997676466,-2.5613519204145825
0.3687800104368346,-2.481131401147552
0.3718378578014594,-2.3801554208687152
0.3723339234555829,-2.2999416488359734
0.3725722350015799,-2.344297751852104
0.38155246915053764,-1.7784100361014088
0.4122035652064655,1.0021135047386505
0.4195767070569332,1.7528608634453575
0.41975492791541846,1.7335318957540122
0.42666937720615694,2.437843978159537
0.4269910964849952,2.4974771313754855
0.4277878974482694,2.5281048692399692
0.4397415460710956,3.5961830197033993
0.4591332473606413,4.847460359293367
0.459578729631958,4.81048553321092
0.4615062773902161,4.910972279777472
0.4782588165574384,5.04064644357489
0.47887898497840364,5.048999892393322
0.48490417503488503,4.887628717512049
0.4880925580552211,4.806624749309417
0.4930372449378826,4.609112624844378
0.49678818027452554,4.416908787190608
0.5103666327045557,3.558949812897791
0.5150402484378511,3.238682182868074
0.5157842624619584,3.166722719522709
0.5214402779577969,2.714721793705213
0.5305125309451557,2.0462952489592654
0.5308507022768478,2.0024406885675483
0.5342693353083661,1.7514853975297904
0.5407629335977755,1.3495750770887005
0.5500551059859262,0.6534237638070826
0.5711547606800327,-0.3096266648164535
0.5780214378213238,-0.48024509061721177
0.5818896295379994,-0.5796194326352325
0.5858704152535341,-0.582692985382837
0.5920758807651536,-0.674537436134747
0.5973418825654022,-0.6405313039744652
0.602214209651593,-0.6979050728413846
0.6023374899284644,-0.6762584232171086
0.614685022987489,-0.6287776941787846
0.62617799177317,-0.5341151742341277
0.6274070607092783,-0.5387135275272417
0.6428275854510872,-0.5736598411427318
0.6431870151341101,-0.5542148269370022
0.6559807775639612,-0.8058010749481948
0.6597343331888927,-0.8647868333680272
0.6629740462261591,-0.9149436684940265
0.6722022351844972,-1.1461221864016309
0.6729569382911427,-1.1735345554995502
0.6756777571968549,-1.2673381583066379
0.677494760885629,-1.2915608302418853
0.6815724790130622,-1.4667348479283229
0.6912341034689051,-1.75798283851673
0.6915504434281461,-1.723843850252885
0.7073851292831161,-2.246800954180646
0.7131909997783374,-2.31782570390495
0.7218719238747653,-2.4386521792550937
0.7220146942673056,-2.501598398399554
0.7226672800365064,-2.4967443654992767
0.7231205390714659,-2.4868096169584635
0.725725168956652,-2.5563925243704366
0.7268879463401077,-2.5085154775151235
0.7308127412269423,-2.5591548766455916
0.7336570597678493,-2.4400124386811086
0.733875436106457,-2.4871864156841026
0.7368263508513406,-2.528407823805852
0.7388254518864463,-2.503106040148674
0.7409355419899395,-2.4195651089732806
0.7551219902658532,-2.068614269872967
0.758682884635089,-1.986140577741705
0.7659662799524138,-1.6898136229029563
0.7680439033772171,-1.6052854147412576
0.7692840380689958,-1.530786525386354
0.7718350052491996,-1.4900726972188243
0.7742782706975526,-1.3106752777871153
0.7764013907672833,-1.2098728599647315
0.7779576156318191,-1.1580239245879171
0.7870891322132945,-0.793035132609958
0.7896247586025202,-0.6555293689344456
0.7945800463714665,-0.4867852926487749
0.7967701592722993,-0.39170108157277794
0.8007659792285517,-0.20918919546016387
0.8019599413858711,-0.22410527335201855
0.8072510165428559,-0.1084977749772856
0.8087860107186735,-0.04256917179878302
0.8092506358258698,-0.031112894593870413
0.8134043068220018,0.06130664551130198
0.830736792271761,0.08495269184846971
0.8342136471919348,0.070994287393015
0.8722918062769445,-1.7575565669675375
0.8734837215362594,-1.7861850388479679
0.8951801966182185,-3.161717813961381
0.8985662177116467,-3.30600555273035
0.8986532257957998,-3.2932694929370125
0.9119731922508914,-3.8739479025720147
0.9283427659565513,-4.182671580285312
0.9287014465884806,-4.180965064274855
0.9319277865494606,-4.2139951963838005
0.9417867401550186,-4.025296885556372
0.9546252346746473,-3.619031065297957
0.965622161950018,-2.9808117946725785
0.9741773151940096,-2.4215510230451542
0.9875891024208641,-1.3908682038525262
0.9943006454109229,-0.856280176983266
0.9952953703971383,-0.7591970665452147
1.0017508630649532,-0.2854885040288465
1.0177720582153338,0.9086057933235148
1.0214049560533098,1.1695164211279783
1.0402204318992023,2.05840899462202
1.040974800859594,2.056834110243342
1.0424669090194056,2.1677164890618004
1.0431382808877085,2.139921995821854
1.0489463051780756,2.306030175749427
1.0507447288834832,2.3530949180493193
1.0518471149338646,2.3209295640455907
1.054348485893433,2.371144390115593
1.0569115957785087,2.3704559555067837
1.066519475438593,2.4445685883889334
1.0672416068612547,2.423622529323528
1.0718695674012286,2.336365097156522
1.0753787459166144,2.2768151034373703
1.0789575300083198,2.2670358889189974
1.0866045168806266,1.9995806986699949
1.0986237724026822,1.5332551864413513
1.0998767909007592,1.4199232954223706
1.102455570036879,1.3158154254220802
1.1033677400841828,1.2698318398172195
1.10665861625837,1.068100844604446
1.1069506909583655,1.0660975616586903
1.115926791701078,0.5914339217235971
1.1211284246269777,0.25708885294383005
1.131764236931481,-0.4213326039838769
1.13496163491594,-0.6067650131712682
1.144353524628503,-1.174831031420085
1.1490657008479523,-1.5233155978792148
1.1573333899447604,-1.9835912109767369
1.1660808779499536,-2.400221291874429
1.1698435569855699,-2.5309254199539755
1.171909782879231,-2.645730425539762
