n_harmonics,base_freq,magnitudes,instruments
10,1.3250576709468236,"[ 0.27619389 -1.04197443 -1.27468881 -0.03058551 -0.14400548  1.345338
  0.22541783 -0.55686886  1.29276849 -1.12476891]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.2414957949099295,-0.7430573143092003
-2.224712514304489,-0.5107271415369111
-2.224320760489507,-0.43480019878624293
-2.223483866678772,-0.4871711047277121
-2.2101818573893293,-0.25197665669080227
-2.2043224332871896,-0.1768382993386834
-2.1967930149741894,-0.0821331598803437
-2.1875533238030824,0.03953397674630148
-2.1774358577467847,0.1179972085974712
-2.1764841251865623,0.06582903351238366
-2.1683444794250475,0.10378465256596295
-2.1464634862990284,0.20731275548779027
-2.145708812211918,0.19918196136712385
-2.139283925855014,0.2673157502656377
-2.1206177329407003,0.15039342487846305
-2.115241873244168,0.1962626179080943
-2.104147648231204,0.12090581828482555
-2.1041387034246037,0.09976904262639001
-2.096209575734971,0.08237002327400392
-2.0842602491787146,-0.0104539037166527
-2.0682849781214276,-0.2068335951352363
-2.050134494690573,-0.3394041483350053
-2.0494590349111146,-0.2796110321194259
-2.047568857118671,-0.33243564673292797
-2.0433273934343763,-0.3143416630096179
-2.0378775266575913,-0.3588348479796962
-2.0310461486737816,-0.4229321656362029
-2.0212931548872493,-0.45895402144957415
-2.020888512691818,-0.4321015105592026
-2.0204460246758518,-0.4798672091762289
-2.012279183540697,-0.47155892585420844
-2.0119576152726486,-0.4327664573496819
-2.0061128663082304,-0.4468511016435538
-2.001143886047796,-0.48532113762535756
-1.9968325076676716,-0.5055660362231881
-1.9960750739265434,-0.4488224387111449
-1.9921155102394905,-0.5158783240734597
-1.9916964603357155,-0.4861380961605615
-1.9868479012516442,-0.5142073389748605
-1.977616244625596,-0.4857026076363453
-1.9764902311602384,-0.5160173337217733
-1.974022867298681,-0.4850787025288838
-1.972683201733065,-0.4999161379047653
-1.9554984763176355,-0.38202529367080973
-1.9526507056205438,-0.4056595593709741
-1.9465466356629635,-0.32419757034603464
-1.9429053564571537,-0.3348521313080209
-1.934641648797914,-0.25187033136553405
-1.9213771176217866,-0.08431531492798154
-1.9160333293860945,-0.02627695329029348
-1.9064596543545107,0.05647319887693371
-1.904102937885832,0.09183660738040293
-1.9033000582780486,0.09714849227336896
-1.9015950971025724,0.16816674194420345
-1.8730836268056978,0.5282771722244551
-1.8726931232034194,0.5370478740825453
-1.8723281579743225,0.5222329022795397
-1.8697797341650997,0.6189682581592432
-1.8612768631597971,0.7137805195288687
-1.8601462693554953,0.7142832550341126
-1.849675831337582,0.8814414408853655
-1.8469949507985775,0.9371650411062744
-1.846618938992554,0.9453551519394096
-1.8413319629071094,0.9408227854360258
-1.8240303363118822,1.2096065418650863
-1.8234251452112316,1.1916142717388996
-1.8224754158802325,1.2143663142678247
-1.814530585812452,1.3055358239463186
-1.8133190701613482,1.3526988085820844
-1.811697407709275,1.3337367735806263
-1.8062422310780095,1.3433550789781603
-1.7988782099671337,1.4092017609926553
-1.7899611710420051,1.465840076032594
-1.7888823701711334,1.4783180146024302
-1.7874467169482648,1.456056096781733
-1.7756404183288568,1.569741083856023
-1.7754193458856204,1.5698419911610157
-1.7716357421440319,1.5499073450814043
-1.768567313280153,1.5266190143926095
-1.7599417604348142,1.5424088471379145
-1.752959305744241,1.4991293650657067
-1.7400845841635109,1.4001999706004198
-1.7188289318109102,1.1003797409879725
-1.715527367173367,1.0584281512938525
-1.7151550794099952,1.1211575340625244
-1.7139247082415345,1.0944813114663328
-1.710244197642161,1.0519312639214295
-1.7091102612964735,1.0255369763725009
-1.7060402330245832,0.9880393117769815
-1.7040841848444377,0.8997313958500861
-1.7026989871230027,0.8995635764355109
-1.7007670697867303,0.8593532521557415
-1.694973808407421,0.7626435385498092
-1.6865408881526098,0.5211371310541362
-1.682385712336864,0.41580933991833413
-1.6814698901603018,0.39839210862211
-1.6765216161547094,0.2665072798030648
-1.6635387678305658,-0.01737616937244054
-1.662612048496709,-0.06790062386529383
-1.661033706946461,-0.1380353209813617
-1.6495206796705235,-0.46518675777928203
-1.6424062646143023,-0.7015778142775907
-1.6367296734557548,-0.8768339615978014
-1.6325880745541512,-1.0225041374609107
-1.6287343972232609,-1.1621492535008675
-1.6135328042109924,-1.6367684096199775
-1.6090362009206611,-1.7567134096212278
-1.6080857442858882,-1.8357253556603803
-1.5920722603458088,-2.3662133977695556
-1.583504020016162,-2.6609743348361565
-1.5790484423855649,-2.740356776701825
-1.5783965608172494,-2.784722855259578
-1.576345928823945,-2.8289238487419803
-1.5704631149855994,-2.9957609239227696
-1.5630215867903936,-3.2176433798198922
-1.5622413205984553,-3.2676220292763403
-1.560235624612165,-3.3157478188522425
-1.556663576897569,-3.4537051536462795
-1.556196974736957,-3.448084380823699
-1.5480009442482423,-3.6103522599425104
-1.5398132830697624,-3.782202599949002
-1.5378813854854587,-3.875492230306396
-1.5306617412134311,-4.001089060952899
-1.5268789109441807,-4.092337845393944
-1.5232372828664542,-4.165025036324685
-1.5228742151818575,-4.133130230144034
-1.5224022046383847,-4.152356921571318
-1.516970862965778,-4.2085923219522305
-1.503486552048372,-4.431990819084984
-1.4982199919742916,-4.467410732496922
-1.4886478814492035,-4.546451740615658
-1.4884602717577826,-4.554310248959609
-1.4869776171898388,-4.522923842328767
-1.4820985678955936,-4.56464858407062
-1.4782598892551222,-4.555178808757966
-1.466605488497151,-4.553392955649443
-1.4612406529830988,-4.540306739718766
-1.4593149663110703,-4.494102741255191
-1.4385835210321325,-4.280871843717666
-1.429362267929679,-4.149914908968342
-1.4279741086697415,-4.094697158442646
-1.4195700386156747,-3.9074704073769073
-1.4159430480375892,-3.819951780390715
-1.413983691376354,-3.7956378570945706
-1.3950556361897668,-3.2782715702612624
-1.3946911873696508,-3.2751820031537417
-1.3875690685513233,-3.0534356714179256
-1.3805735276244229,-2.821101144561719
-1.3774591846986395,-2.6847264097623764
-1.3763229269788304,-2.683766163579849
-1.3745168688327425,-2.59285390622578
-1.3680356866007244,-2.396434914862009
-1.366284444844876,-2.3552119242392116
-1.3611856959692148,-2.1582806256354607
-1.359090768739732,-2.0539570553125515
-1.3585942932976875,-2.0568737542048496
-1.3538401744390702,-1.8630382405454502
-1.3533216885843933,-1.8118678460189406
-1.3440727552515725,-1.4437710597672382
-1.34220374279485,-1.4013133285113126
-1.3302297470218671,-0.915815677657825
-1.3282705272702715,-0.8364587293646166
-1.326648645855672,-0.7873252445623959
-1.3216828099205624,-0.5390653375308169
-1.3000984545304684,0.3020290498533603
-1.3000149096997842,0.3582412357858253
-1.2975321809064093,0.42403571622542996
-1.2809694222844732,1.128666365761793
-1.2780423542332064,1.2043502330128015
-1.2682860470180317,1.597798028603345
-1.263004646469454,1.8224388103429234
-1.2552090782151353,2.070484067256371
-1.2332796841805147,2.803291844984285
-1.2294399943810155,2.962255960052108
-1.2290394354482588,2.9888547627421773
-1.2197787681780223,3.216112380063039
-1.2123868047907085,3.3941600986700458
-1.2104531105613434,3.478081737355876
-1.2015428877846026,3.683807268557831
-1.192042111410033,3.9175439496403928
-1.1909358398725312,3.910130703924034
-1.1901180854237687,3.9651937423222465
-1.187887427177412,3.980342318794924
-1.1795307258324197,4.153403544752089
-1.1736519202001325,4.278472780565312
-1.1677863791124727,4.301469174835113
-1.1646357451970766,4.385740009620498
-1.1621676187119723,4.423926502486081
-1.1591725915863242,4.468899486282291
-1.1506014520777386,4.597222823968341
-1.1504049751674799,4.61189168222969
-1.1499378237300752,4.58268605515205
-1.147979736104067,4.566894309236853
-1.1433876070816238,4.655256329412994
-1.1392158918198978,4.700607965475909
-1.1352552334224186,4.754126518498325
-1.1284379275393854,4.761473188771646
-1.1133974385057865,4.789123452814082
-1.0967879622338579,4.936764647722723
-1.0953439875557192,4.916001147873565
-1.0916684911313042,4.922914602794458
-1.0915352071579214,4.918569322344161
-1.0886652672919224,4.9733319420842745
-1.082529494183369,4.944542948433573
-1.080399421746156,4.9401384509535236
-1.0787068416690284,4.962229356217597
-1.06423209757747,4.926937675119235
-1.0546006984033875,4.939150807138184
-1.049908034583969,4.875489565736773
-1.0486621698567111,4.914084201636393
-1.045689073310782,4.907070355154102
-1.0300723433560441,4.872620053603014
-1.0279107652812118,4.867716967678194
-1.0274397634962864,4.850055274713016
-1.0273484753299942,4.878512275792187
-1.0166475634720595,4.828546283884841
-1.0065036248655055,4.801706540256583
-1.0007128560196765,4.749843364514472
-0.9946469068337214,4.765663611598623
-0.9920080687064323,4.746740846097431
-0.9790740572938619,4.719083902402603
-0.9763113056490349,4.771142813893119
-0.9713821896038661,4.703577092543466
-0.949022039388776,4.747743753843793
-0.9465413166560745,4.67795703150121
-0.9364508514141425,4.662076282753437
-0.930369097010372,4.659203111006007
-0.9296162620179644,4.719835693781822
-0.9195899891245087,4.636724981319889
-0.9185318632487602,4.648876300157815
-0.9175933390978117,4.670878558714055
-0.9063446227927563,4.60550594795216
-0.9047617851992076,4.574556430238585
-0.9015408334003463,4.636905874725631
-0.8840944579768322,4.542435177179678
-0.8787390602415481,4.5554427523329535
-0.8638500276951833,4.498757016570754
-0.8458312548420079,4.310730370241954
-0.8319296570159862,4.29212912637276
-0.8282217587481462,4.320435182384225
-0.8248178514113396,4.181346381735802
-0.8196987532815516,4.160946005499031
-0.8174590181417063,4.138100750482717
-0.8121820498258541,4.1672527021969294
-0.8088600643665753,4.129322911183208
-0.8075556496166394,4.05253005314726
-0.8041558294008393,4.039966334068164
-0.8001052861821689,3.9921509717810935
-0.7989433152774152,3.952604414180071
-0.792534134924074,3.8651527844034734
-0.7881741472678723,3.8167259001583007
-0.7827032926358997,3.7424447139753356
-0.7770597333002449,3.624440992369505
-0.7741048501472698,3.588435032467991
-0.766367571322824,3.455172487549255
-0.7638514765458835,3.4328555538896253
-0.760079157154554,3.3685234327779976
-0.7498450512176307,3.205743664241095
-0.7453272457423261,3.1125800870458984
-0.7438533611442146,3.11348189875355
-0.7308134312545773,2.871322480379144
-0.7266571434403422,2.728350626960261
-0.7183266953275647,2.5521664408857703
-0.7181563429834794,2.5407880455827385
-0.7075869677922877,2.32233013736782
-0.706910623485701,2.281314456612719
-0.7057276594029505,2.3079886985042495
-0.7025008620350719,2.183042557801831
-0.6761498037517866,1.5576287223736254
-0.6761047169911318,1.5721569141777854
-0.6690302516793079,1.4003721325294516
-0.6647140192732461,1.3824658038881434
-0.6615814285644879,1.2033452219182748
-0.6612573270011577,1.1928280790441785
-0.6602715254093363,1.1859568085480272
-0.6441308474595102,0.7919210085884923
-0.6321492488743559,0.5768432407578286
-0.6282132794033046,0.4705043025420941
-0.6231290634372204,0.34376525307819683
-0.6131691435974713,0.20241195239777526
-0.6006577820503223,-0.05985944645617067
-0.5967831671598809,-0.0870063306765433
-0.5711297778866795,-0.4917532554457595
-0.569985370138137,-0.4792616629843714
-0.5692909507694939,-0.49037634806971797
-0.5651423984813349,-0.5814309632571412
-0.5630668734293747,-0.5499298435009443
-0.5565882418241301,-0.5865909153113209
-0.5560268644694677,-0.5927949440883511
-0.5558766976057976,-0.5960757026962028
-0.5488319405002842,-0.6695298164882822
-0.5468672378531085,-0.6914929630974939
-0.5462742833598244,-0.7242172168250797
-0.5343109840894038,-0.7950328604112968
-0.5294657651452317,-0.7897663238095783
-0.5270241686784831,-0.7783632995029363
-0.5239420122576739,-0.8161503948054368
-0.5152763936631906,-0.7578390236642429
-0.5112557339512138,-0.7781197732073651
-0.5090708405740627,-0.8044250503403709
-0.5082756963973836,-0.7988801877476744
-0.5066261192590513,-0.7774137449341612
-0.495201624469674,-0.7247533154512901
-0.49365272494757084,-0.7313665639127129
-0.4807438499550014,-0.6543599638614076
-0.4718291134190338,-0.6208763518807194
-0.46547822283829987,-0.5700966358404687
-0.45607659986308624,-0.4607387189048704
-0.4499154553235716,-0.39299298939339145
-0.4322970676325162,-0.22564726502457239
-0.42985130518370473,-0.14929860145053347
-0.42356475781273817,-0.1279578762339996
-0.4234691188847366,-0.12199482541933636
-0.42028920700655403,-0.07625963789762329
-0.41652903982126777,-0.03653573914381336
-0.39095280967001234,0.31614847039488436
-0.38549552982064217,0.3474738651790602
-0.36946273730288537,0.5049585786339236
-0.35345553500629734,0.6941407294747447
-0.3516821819746574,0.6906886137830388
-0.3426532094874766,0.7269422344769745
-0.3391840376657109,0.7866051221770339
-0.3354448405452075,0.8022075356334282
-0.32667656195434525,0.8047258588652846
-0.32396674435302053,0.8453769649731102
-0.3202072512597791,0.8559725431958931
-0.31872534086404203,0.8337848556273874
-0.3177992789459374,0.8718587284122804
-0.31029126209456415,0.8890147502084207
-0.2848846468560491,0.8242772142802507
-0.27856049457727083,0.8012706984186884
-0.27508612539918254,0.7770078425051238
-0.2542894463733525,0.631783062077951
-0.2502588337242484,0.6084060704485498
-0.24197022917441302,0.4853831076828703
-0.24002547088793236,0.525948559062182
-0.2383654043377712,0.4428808438638542
-0.2268433293641423,0.3267336562854153
-0.2082682223365917,0.0072170402561753735
-0.20367677755037228,-0.010322768879199133
-0.20086697019995015,-0.11268327836856028
-0.19550487499521108,-0.15235947866713231
-0.19511440683592962,-0.19550222807671805
-0.19507124446106117,-0.19434580240901667
-0.1898197548557219,-0.27785276140574006
-0.18912368864307627,-0.28660343734406296
-0.18891128706272164,-0.2605633916470513
-0.18539003144679134,-0.4028756562532785
-0.18060650423882096,-0.44090515879544856
-0.17089032347838362,-0.6351821623030102
-0.17034976872958607,-0.5963879672989828
-0.1631916548494523,-0.774378860950658
-0.1605996246857151,-0.7829854599800307
-0.16022302515049258,-0.8077238634537696
-0.15684747554602563,-0.8449987514709305
-0.15344246337128808,-0.9765930878132663
-0.15239825082439618,-0.9614460127583364
-0.15102041954887513,-0.9617722354873991
-0.14801287088992066,-1.0415231271231877
-0.14784169053312635,-1.0229316599411222
-0.14034317760265402,-1.163005568539561
-0.1330242512419888,-1.3217625138639753
-0.1219148852414107,-1.485248157568937
-0.11937113014208567,-1.5066305058840372
-0.11857991909167698,-1.5238104882801828
-0.1169383403103077,-1.5526708772810218
-0.10216254337091257,-1.802149598067074
-0.10211712092277381,-1.7597365293626337
-0.10060278048374016,-1.8326299281093927
-0.0998616737378315,-1.8490150365620437
-0.09946683451326743,-1.7835150985341293
-0.09409511707471152,-1.8538076562624484
-0.09296755046632565,-1.868288730232756
-0.08204958582527411,-2.0321534616831602
-0.06761984781662811,-2.1514174591318094
-0.061666962440600326,-2.1868431812878137
-0.05454599681795713,-2.2699199065697164
-0.04938119024489973,-2.2286242600880533
-0.04750964435015392,-2.2701439036028948
-0.027261304187998547,-2.3157500003816853
-0.024600390471647415,-2.268389048524091
-0.023525333603565013,-2.284457868824134
-0.0207530208172928,-2.2834916634138676
-0.016579320873251202,-2.2622017042671927
-0.015028442177568824,-2.2621967435626558
-0.01378335926836094,-2.291013357490154
-0.00984848376397185,-2.259719734411319
-0.0058028318498450915,-2.2266517270163577
0.025278219282295566,-2.013891694509719
0.02931174799807046,-1.953259978630611
0.036911892810355784,-1.8536688557993959
0.04495455004380666,-1.7503319382443336
0.04696571235893243,-1.744222756893973
0.047816114853670655,-1.6931182836823497
0.05702985694658658,-1.6155926192306593
0.05758079293514928,-1.5377089608886414
0.06844765233450945,-1.4077426468823624
0.07345576712154589,-1.3013141164463229
0.07578444579210686,-1.265539179710981
0.08298529260099397,-1.1500340954075294
0.08571851141760467,-1.1105402541411005
0.10246189972324071,-0.7861033633984039
0.10443380491031373,-0.7868782704768699
0.10646059936644914,-0.7937452951190831
0.11493297479949316,-0.5699681058557936
0.11877545102422182,-0.5432113126938201
0.12941368919935226,-0.31407354270973303
0.13923819638872015,-0.17707396924386032
0.14263774925443418,-0.11641305524363965
0.14348144602242519,-0.1063482451020731
0.14906895232012207,0.01637592844302052
0.15579338280478972,0.1070848393406284
0.16461380875670928,0.23455984978382904
0.16951289204040165,0.3125168927739201
0.18259160066426716,0.4140119950655248
0.19164989491604612,0.5222602024653178
0.19803313928744437,0.5901554379558022
0.20372010027701482,0.6160078918110683
0.20951005784886956,0.7840090636418721
0.21916227279060996,0.7980306610505314
0.219333006643748,0.8197757832810467
0.2325753272904052,0.892896776119936
0.23655525736150107,0.85984107926309
0.24810795182322254,0.9246282009670173
0.25039350539512784,0.9057566171684269
0.2589160489552933,0.9857764862964211
0.2625070850694424,0.9119320813705456
0.2632402331106234,0.9160800016862685
0.2652270103955008,0.9131078207138795
0.2666783037213598,0.9413478761454384
0.2724332741144897,0.912136000856988
0.2778426944511967,0.9003237172801959
0.282862489982727,0.858496401220644
0.29007870886690057,0.8375564497012328
0.3089560190998899,0.7902269492188889
0.31100904660351425,0.7555806193955701
0.31311383275792926,0.7413852184822928
0.31322934606180564,0.75141712657047
0.314224487148997,0.7456973672237683
0.3212584188798546,0.6575641955527043
0.3296468033916389,0.6409837600090625
0.3366960124509153,0.5619282152494337
0.3393500999639443,0.5344320777779046
0.33977823516803785,0.5431224565157549
0.3422279309343663,0.503515923163932
0.34323419375635655,0.4853802986618603
0.34723672087630275,0.48158587078403353
0.35957957810229324,0.4003437851862364
0.3656221692628572,0.30847153183366
0.36959471145723377,0.2419981764806171
0.3734612954284833,0.1853867462699944
0.38639676692526237,0.06020287743420119
0.39366203335772054,0.007112252726639802
0.39505859743245786,-0.049852274842483016
0.4122314071835391,-0.19761148314829813
0.42699299703578664,-0.27221945283025
0.4365607137419518,-0.4172313640248217
0.4399487683173309,-0.4616135410296774
0.4425773270026716,-0.4426608426003796
0.4440788077741873,-0.4667203064523715
0.4504839117341177,-0.5492121963234232
0.45675921444491774,-0.5980825521086262
0.4628282307154947,-0.6106020286246011
0.46335299234236427,-0.6191462010304133
0.4863411904037296,-0.8039648017102441
0.49408756071215265,-0.8080228649805533
0.49752506158070897,-0.7926984844171473
0.5131275387812502,-0.9280728005335714
0.5134454345129793,-0.9450846852465241
0.5371959204979939,-0.9760939265362747
0.5405634681491671,-0.9295256254822044
0.5428702032716708,-1.0057124454967301
0.5582847344460475,-0.9974447053388734
0.5584146300686035,-1.0254116115642087
0.5600064777932947,-1.0106758274337828
0.562944170230617,-0.9926819951996307
0.5698384831370973,-1.0262544815835322
0.5713369945936968,-0.9987958546430423
0.572843874817714,-1.0175994799722319
0.5870540609832275,-1.0027673553859076
0.5875786444597497,-0.9444682339051537
0.5997518858878363,-0.9828776011506274
0.6061137924141589,-0.9951130884272104
0.6076389497748176,-0.9948791865488661
0.6260129489571482,-0.8785960041646405
0.6498597862816538,-0.8218783269238444
0.6678980630951865,-0.7094411818675942
0.6696067275837834,-0.6721305005807658
0.6785616617445989,-0.6320624529457372
0.6802633773295255,-0.682618768990517
0.6817304235450288,-0.6253346965553346
0.6823365187755237,-0.6251632897923611
0.6896643632966803,-0.5770569901291003
0.7107689793252083,-0.4686849005606607
0.7113851103321824,-0.40806589458801407
0.7212979939366306,-0.36317430445361704
0.7249232425206649,-0.34305963998020894
0.7314962568531387,-0.2703338782925219
0.7368481428153713,-0.2243339312287456
0.7391460588681591,-0.2468665134206583
0.7451835585310125,-0.19237849286062214
0.7480334078834714,-0.14158370984092902
0.7503794048503889,-0.15016094254857226
0.7604497696755086,-0.06506200925714713
0.7634652602003946,-0.0236596554986029
0.7645958180685586,-0.010840527189295873
0.7723445936792839,0.08760475758344483
0.77940066005789,0.11135174177967236
0.7888139255885651,0.17365429065605317
0.801592044381267,0.3331984409088093
0.8035123949350815,0.2888087183405671
0.8090896967563062,0.3085408979653679
0.8141508800589827,0.3779056868863189
0.8192577742492704,0.3474522987772922
0.823516880851368,0.4234069720176775
0.8265192136029347,0.4470558404858606
0.8300876765603418,0.49767605376732127
0.8312008042193177,0.517617501211571
0.8326843890927034,0.524975932616098
0.8339980508175504,0.5387879345679784
0.8392308286492329,0.5103567148503135
0.8425769026051908,0.5654339254081353
0.8463639332181323,0.591937017076193
0.8472876857417848,0.5857864030240761
0.8493427347633751,0.6082286615315006
0.8518605063815494,0.5942691563295842
0.8580485501667834,0.6283326378659153
0.8592153390828248,0.6774092768508416
0.8595168843690679,0.639937406286195
0.8600006460089178,0.6369070836115349
0.8619237168196459,0.7101261084529825
0.8623127186172486,0.6415745352783321
0.86829333750662,0.7075791879641774
0.8767729012194199,0.7243250877079545
0.8802837752571833,0.7195692359428644
0.8920989261875127,0.8178486109917963
0.9042216165210681,0.8176831788783593
0.9044030505501146,0.8388979431659582
0.9208498974983916,0.8118259342153453
0.9481821553354268,0.7483829026587597
0.9564489251385409,0.6885397312711621
0.9633770854134576,0.6388212328167214
0.9650818349548196,0.6387415985354176
0.9666991768367765,0.6319824253047706
0.9676039184795444,0.5904739711069241
0.9676111666814577,0.6219986035555422
0.9785829679048277,0.4722097759175772
1.0186967064827366,-0.021713773955329817
1.0198463769931898,-0.028360108574117363
1.0274412653558835,-0.16028640837104804
1.034070387562224,-0.23756788405520074
1.0389877666420144,-0.3295459045481185
1.060847860957372,-0.7627417073158059
1.065170002860981,-0.8511308549416697
1.0736514293457695,-1.0629057850107766
1.0819946060992285,-1.2477303445978691
1.0872078113386587,-1.3321823538059818
1.0939691543060341,-1.4657527706809466
1.095613244728579,-1.5038830205499558
1.1008496512191925,-1.6807517319017695
1.1038277148332636,-1.7207548654640343
1.1046144159695057,-1.7283970610601325
1.1122138506529389,-1.8708473279155018
1.1182509978752186,-2.0169994081356473
1.1196142712065118,-2.0385404027860816
1.120336475701981,-2.0694464526277625
1.1407382447466787,-2.447717969004601
1.15048499853917,-2.6269470658686087
1.1525232938795833,-2.6696389301757817
1.156025592091245,-2.748500852096105
1.1567713172362541,-2.7760447429853774
1.1577984387372204,-2.7576892106290236
1.1676438888434557,-2.9277190513612696
1.168418367679343,-2.9158595381589523
1.1758125265652728,-2.994428821606886
1.175908169075365,-3.061269501380865
1.1994130963556096,-3.232161537085544
1.2041734201027179,-3.2897124791074606
1.206946627324541,-3.301738297457344
1.2157117058914109,-3.3049754635226347
1.2177414919119194,-3.3811864679159225
1.2345660353270986,-3.3270416618165193
1.2369115204741306,-3.355846233193111
1.2393950357333718,-3.3319292728952052
1.2602900479777768,-3.1847435866498683
1.2662385158345533,-3.072817124259657
1.274453262244588,-2.9429636934839096
1.2788684873479363,-2.9449929902948258
1.284016829566652,-2.8102983926835945
1.2875771900854343,-2.732044441560093
1.2880986247360147,-2.730235430825149
1.2910033512016188,-2.6537720006805388
1.2941224023034348,-2.6085803420571962
1.2997426386632132,-2.4475156592508465
1.3033156688774792,-2.3858408111913927
1.3048054768371555,-2.366849004096243
1.3141277680942327,-2.106859464545572
1.3231668922000495,-1.9135899938077916
1.3298391995034935,-1.7267580389431056
1.333628225146291,-1.564839062565002
1.3337744044272588,-1.6205077877254106
1.3361283632562042,-1.5240531663279142
1.3380480741267737,-1.4764129920479407
1.3393048516849788,-1.454397223706314
1.345209232052559,-1.2529824914316077
