n_harmonics,base_freq,magnitudes,instruments
8,1.2048468269694452,"[ 0.34186836 -0.23063761 -1.29083034  2.01847407  0.95045159  1.04386612
 -1.75225999  1.64753533]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.7558704635637588,-0.676376342804958
-2.7428410217563988,-0.530071558822339
-2.734642400290353,-0.44034227228722284
-2.7225640789584045,-0.32620688576399254
-2.719781044992678,-0.28775888691549584
-2.7193404863454465,-0.2852329153976522
-2.715795394166732,-0.2620428114992451
-2.698697940655134,-0.13016828584588713
-2.6836053789443515,-0.025150785888220565
-2.6726154429328486,0.025246425166869126
-2.66539259500717,0.05388270189295634
-2.6651023740407265,0.06497544781764186
-2.6493184122792917,0.0919511889382784
-2.645562836413912,0.09399984639335696
-2.6418589903292142,0.10589008021848256
-2.6353167735216774,0.09615421340456672
-2.6324513680919073,0.09678308788982971
-2.6298885881076997,0.09896183014876848
-2.6266973994651797,0.09295972511036539
-2.6213942021406202,0.08466284746522654
-2.609842536092021,0.05052772051169895
-2.601197119233328,0.020460822307130266
-2.6003886438609145,0.010303059319777716
-2.5957779687558444,-0.00832151127015187
-2.568629986423926,-0.17556075701399726
-2.5642825122088655,-0.20856215620757107
-2.5468196906479896,-0.35751080561844584
-2.5463370132029546,-0.3616077571779633
-2.545090550914691,-0.3737587927343098
-2.5427203060469856,-0.40430952942187703
-2.5324797472973373,-0.5089083025204365
-2.5312708555763366,-0.5173106525725492
-2.5286967408784724,-0.5487499511306216
-2.5176402637253945,-0.6620718211141756
-2.5125570696275057,-0.7225674618463547
-2.5087934698970105,-0.7629029284925303
-2.497385698482897,-0.8880477306372984
-2.4967355531731235,-0.9028466428955738
-2.4960186669667763,-0.9114180332371645
-2.4958592153870818,-0.9104621708022668
-2.49452281779808,-0.9326091665289215
-2.488602427730028,-0.9896687913409398
-2.47832851425325,-1.1160044294349027
-2.4727395866120254,-1.1819215582290157
-2.4666140284199036,-1.2563442659074981
-2.461983337931688,-1.2986330561219062
-2.4547710229944797,-1.3764131076767505
-2.4542412615891522,-1.3891288403471826
-2.4536276028412716,-1.401545945321675
-2.4520568236893387,-1.415404154372692
-2.448907847601828,-1.4517925943945007
-2.4483939348984034,-1.45130407490703
-2.4395302412238307,-1.5519055261721606
-2.436618675616293,-1.5700618198477039
-2.4352930508676858,-1.5928250178763523
-2.426218754375734,-1.6848429725842349
-2.3866761431538697,-1.9914915428407771
-2.3815648086286467,-2.024112919356431
-2.3789065142749153,-2.0286343273817864
-2.3776215460218237,-2.0394710898627535
-2.365463457628058,-2.0754647548664087
-2.3636910388927177,-2.0847592382997235
-2.353663339358449,-2.11579703075817
-2.344209544600286,-2.1116531811081085
-2.3384412434065833,-2.1114018458404398
-2.329307918974626,-2.1012967690944144
-2.3111099383394653,-2.03685368056238
-2.295026617700076,-1.9339507744494828
-2.2928900136776376,-1.9217191728517622
-2.2875092064844194,-1.8707941993116264
-2.281037238699204,-1.8175621423493369
-2.2802222415676843,-1.803327350232979
-2.2584775282069742,-1.5651380959362502
-2.256956010984537,-1.5329049006211048
-2.2552343200195764,-1.5172533925994447
-2.239461139154692,-1.2923577167183986
-2.226724718518332,-1.0823031434946366
-2.211938911553567,-0.8148495988093822
-2.202934288870846,-0.6324834758838861
-2.1998036642763887,-0.57839796007232
-2.1991467868179235,-0.5640653001032487
-2.1984693953076246,-0.5551648717253331
-2.197187835417669,-0.5197204087165831
-2.167569250622185,0.10418154747772967
-2.1613150213533334,0.24749400351614767
-2.1549296344067512,0.38461576198435654
-2.1539069474151313,0.40626596373529217
-2.1515457874563317,0.46708383922484237
-2.1483328591738022,0.5376778924838019
-2.1459219760359804,0.5981632753529627
-2.1385718028455285,0.7559971002371818
-2.134235038609865,0.8534406476157652
-2.132067496143363,0.9099396680086028
-2.124611836162771,1.0833509814094033
-2.121070413516307,1.164532157003318
-2.1202200744652524,1.1821523826567892
-2.114593672862409,1.3059712854840444
-2.111983057550882,1.3577961288659928
-2.0838935666779195,1.9817726594377052
-2.07914917885535,2.0788016109545233
-2.074958677033819,2.1544465918731044
-2.068783115090377,2.276143553673628
-2.060024411833175,2.4421159067459968
-2.0599600468760446,2.4438330848178307
-2.057560526092549,2.495608995675732
-2.055892657731988,2.5157348077286192
-2.0522522492665454,2.5800779948558095
-2.049684081008134,2.6224041537580822
-2.045078177609202,2.699204019429275
-2.0440086320837727,2.736450624363342
-2.034924298413472,2.8697709510531113
-2.0310922584368445,2.9343941232108937
-2.0232117575083244,3.037142074461256
-2.019033389522727,3.0962407017143603
-1.9958817075376771,3.345874684152269
-1.9906812213359275,3.3959973996774946
-1.9853233593506516,3.434118884356691
-1.9731592924408796,3.5055376650863574
-1.971060506332156,3.5168351996571516
-1.9618065448802642,3.5399506926091746
-1.9559524725046098,3.567038895408879
-1.9445546199417199,3.556571732945729
-1.9419344425487497,3.572294577635338
-1.9383385048379511,3.5590768926576186
-1.9305324408988218,3.5458336180050978
-1.9291734942628835,3.5329679749692002
-1.9248406802736502,3.5167536936626864
-1.9226605107977919,3.505114335552939
-1.915816783884511,3.4700035909581257
-1.9087817429031733,3.4328089845260528
-1.8860647807333064,3.2182180621443446
-1.88410572456974,3.193670906301688
-1.8785552594024555,3.1406996770904185
-1.8785511100144696,3.133265795774416
-1.860390880225432,2.8812716559920943
-1.8581905983481368,2.8497144105731316
-1.8391770590101735,2.537215532057396
-1.8306025248728957,2.3847826582858085
-1.8230064595757407,2.247252207747143
-1.820400404525272,2.2020677107292568
-1.8160711876275666,2.107508194666315
-1.7942796125491673,1.6705322818297883
-1.7914209491737076,1.6083876771838608
-1.7863251450485265,1.4971623134565442
-1.7773776264832195,1.3047639404095372
-1.771604549866876,1.1791105418155952
-1.7636174642266997,0.9985320020437272
-1.7608836365515996,0.9401393656340999
-1.7571131078553588,0.8656223207396774
-1.754174179969401,0.798515420436324
-1.7429613054495914,0.5564590721637582
-1.7373442203184202,0.4414786006323905
-1.7292700141689565,0.2584840303333089
-1.727276922191712,0.21723279191623773
-1.7246438112475284,0.16719048619906093
-1.7232478189403861,0.14227355349465645
-1.7157148700312619,-0.016835882631492712
-1.7148438030458868,-0.03471771790771563
-1.6873707759750467,-0.5555225563683055
-1.6835063462629223,-0.6230129213169056
-1.6769377223884407,-0.73656380000349
-1.675647690885107,-0.7421346611561913
-1.6618823701022218,-0.967984486288624
-1.6605344563162732,-0.9851970114068168
-1.6593863414882928,-1.006959301656143
-1.6497602112736245,-1.1367930326244275
-1.6493522234869684,-1.139541892197344
-1.639676528700009,-1.2582268209116232
-1.6335730805896904,-1.3305487983957036
-1.6272237774013671,-1.3961689805824915
-1.6206963527147036,-1.4556181471791352
-1.6173922091055961,-1.4751626318362367
-1.6101818252202993,-1.5347518350857365
-1.5843635216439995,-1.677786062313504
-1.5815048827219584,-1.690024798600391
-1.57510409442022,-1.6908529339318321
-1.5710360367713505,-1.7070074635653405
-1.568199442845538,-1.7077439818861992
-1.5672217791411391,-1.7135946803836246
-1.5627937041601863,-1.720353365161232
-1.550315790544509,-1.7044241788949155
-1.5384515105912895,-1.6721541656454233
-1.5309415108121829,-1.6415137620319333
-1.5164629614940373,-1.573706059000476
-1.506254825951466,-1.4967687861711372
-1.4860393432461751,-1.3345001614109058
-1.4795082451675396,-1.2798022677523482
-1.4767790929077038,-1.2484461281423842
-1.465356680491975,-1.1427637796254655
-1.4624729791219797,-1.1108769102235905
-1.4414354684976767,-0.8856494345283835
-1.4306752247065815,-0.7537127874667142
-1.4202105914469236,-0.6472901477562037
-1.4181864447603023,-0.6281909293943773
-1.4179207193494512,-0.6176183453783375
-1.3974101736553122,-0.3887111592460685
-1.386560608373767,-0.2743456776998442
-1.3750441333470733,-0.1666780402480317
-1.3747122329479964,-0.15508854751475917
-1.3693132931016792,-0.10718248372716455
-1.3644269215613751,-0.050749475169324446
-1.3633898471047399,-0.0506453099639049
-1.3612979094492201,-0.03569190247572721
-1.3592064552811531,-0.018108243795872486
-1.3525298912158774,0.035301510960526104
-1.349697061076903,0.06156034293952143
-1.341544749358814,0.10968441489839412
-1.3389515636297737,0.13531805142878778
-1.3355503609349104,0.1600442137157105
-1.325857303167126,0.21715340357607152
-1.3100182174310266,0.2889625132898312
-1.3092245122553552,0.2824395655803563
-1.29071179173367,0.3298811347001601
-1.2899105702511815,0.32453646912241974
-1.2797912236346451,0.33264972298767564
-1.2791307615680072,0.3265607393658787
-1.2744779322808808,0.32829771610112074
-1.272468388766407,0.32223122551834577
-1.2484471398688062,0.26683597420633287
-1.2441481363416202,0.2421757089377625
-1.2369338287794214,0.20187657551881688
-1.2365753514551205,0.191658882782674
-1.2361833602515333,0.19273687360254435
-1.2337561654350462,0.1748178541017901
-1.2264142347164737,0.12545562856199366
-1.2240289927761243,0.1171575985370719
-1.2224828106037116,0.09922773952390242
-1.2187103797274785,0.07026144850233278
-1.216765880371608,0.06103387218755046
-1.2159783231185268,0.04874246951251038
-1.214879463079681,0.03801255157851276
-1.2090671600701586,-0.005263771584141268
-1.2016597380591942,-0.08007876637871278
-1.1950176872999443,-0.14666085578260935
-1.186538862493164,-0.24364117711990044
-1.1838317206778486,-0.27283712502030344
-1.1817501523934586,-0.30209186099767815
-1.1733576039670477,-0.39834194272346585
-1.1649755092313132,-0.5123209913931824
-1.1592438906348355,-0.5850675149619486
-1.155403760249723,-0.6430981199766573
-1.150961800393811,-0.6994805752395665
-1.1503820648274228,-0.7117018547392288
-1.149494471603668,-0.721475630588607
-1.1415545315118962,-0.831640888509876
-1.1382145060915765,-0.8882969123510233
-1.1370318661000833,-0.9077987411848186
-1.1205254648173233,-1.153232724672004
-1.1177526791318415,-1.1875857714702818
-1.1169521006105967,-1.20601769819266
-1.1151233177081774,-1.2379483258155428
-1.1132333754695154,-1.2595764044724616
-1.1083980749068536,-1.3338287195733807
-1.1080027633072882,-1.3377556849791052
-1.1078488607144024,-1.342240735583244
-1.1038457696677242,-1.411292153061029
-1.060540489099325,-2.0494934901450046
-1.0498813984380182,-2.1978207589666274
-1.0493677236815724,-2.206854138036044
-1.0474092921099507,-2.2278596114840497
-1.0247278401361022,-2.5030295886772786
-1.0130244758287288,-2.6273161303619252
-1.0124502835411733,-2.6320620211849217
-1.0108457651638079,-2.64679807189285
-0.9919855538129676,-2.8168980605559315
-0.9904242719389131,-2.8196845200574083
-0.9795966816137649,-2.892043260656154
-0.979542676150861,-2.8846935388722788
-0.9682843007363191,-2.956037168948685
-0.968153045380101,-2.941761737266789
-0.9653131548153393,-2.9526442010163443
-0.9544127786517862,-2.991197075730948
-0.9449748358525536,-2.993898911195022
-0.9424297708015859,-3.0023187025860434
-0.9422197418704439,-2.997747949607036
-0.9419439410610786,-2.994772645962737
-0.9408951907994991,-3.003082037310791
-0.9336511137867762,-2.995715586317952
-0.9291211401582089,-2.9847935046003102
-0.9277640591157672,-2.9836058647644648
-0.9261218039772512,-2.984653897918617
-0.9121730203349321,-2.934318157711774
-0.9097698048560918,-2.9247973866326515
-0.9077951595599769,-2.9208864533978556
-0.9059228333291522,-2.901805852364475
-0.9037767521564795,-2.8913983740633733
-0.9027616961787706,-2.8884216748296296
-0.8996610211176241,-2.8614179775061874
-0.8978321901947393,-2.863238492258685
-0.8904983395288792,-2.8070195599262178
-0.8772300591951812,-2.6963769858041267
-0.8765117171971499,-2.6850350039578794
-0.8754348115809361,-2.6748216084544607
-0.8680723527307883,-2.600043091601231
-0.8639460989027912,-2.5516350819204976
-0.8448756300377434,-2.3226485462548645
-0.8382678444467988,-2.235778765134548
-0.8348254027380397,-2.179944679327028
-0.8307767158763726,-2.116921594565222
-0.8305728056977144,-2.122234377534611
-0.8273846935869615,-2.072005993845218
-0.8273478137889017,-2.066640371788865
-0.8241504082850879,-2.0185026452871218
-0.8208378992527963,-1.9708546413541765
-0.8196317865656404,-1.9411677573033248
-0.8180101008590821,-1.9251330062314276
-0.816462972770089,-1.8967278498307683
-0.7970709726388225,-1.5698397341161652
-0.7969079390928595,-1.5599261401280162
-0.7949202558556303,-1.5317788531121928
-0.7891793216249048,-1.4247423134795756
-0.7780129489611336,-1.2095786235396135
-0.7752611164516954,-1.1682591121676138
-0.7749860223603005,-1.149455976578862
-0.7643830826937821,-0.9501268688202186
-0.7582041603667036,-0.8343564115363102
-0.7566777170023204,-0.8010611195435983
-0.75305781269478,-0.7320682795277883
-0.7494594690008771,-0.6591909884308961
-0.746212296714575,-0.5940172461940659
-0.7363395005431164,-0.39987339531825505
-0.7272533928878762,-0.23135916691485786
-0.7263133749773596,-0.21141789139777276
-0.7259185703809985,-0.20151265054823628
-0.7205233167808531,-0.0924684056806774
-0.7143065148355237,0.024398566244675887
-0.6994117333466479,0.2991389335321419
-0.6907748424162183,0.45655688484340484
-0.6829291786157201,0.6048203946771398
-0.682652667081685,0.6066663280896336
-0.6822839435521626,0.6214819640860556
-0.6795134941154815,0.6655647018665246
-0.6786589885667427,0.6768515698047772
-0.6715812795368095,0.8024539519779111
-0.6698937946881691,0.8274439455625853
-0.666405284949763,0.8844485300759238
-0.6635030061989315,0.9287543957390845
-0.6546176914999338,1.0707576713091156
-0.6448489076412462,1.2276149876896336
-0.6443636035887121,1.2336702149103818
-0.6421367949221359,1.268503753497641
-0.6325915103414581,1.3947134774202905
-0.6224245324673543,1.5344264073341247
-0.6167656761939648,1.5941113685723955
-0.614117871061139,1.6329035818048057
-0.6093611758723423,1.6861178885388808
-0.6033034998845785,1.7471329624020244
-0.6028632463881491,1.7538059945233746
-0.5989352757677331,1.8002369228675785
-0.5918083721202558,1.867239193764983
-0.5914984536758188,1.8752541989021831
-0.5797533260485102,1.9743619637842365
-0.5794781324028815,1.9694905872622557
-0.574011759578398,2.013420355530854
-0.5725060114405052,2.026504870170253
-0.5642856461257804,2.09139356653558
-0.545314797555192,2.1890373320487604
-0.5382549623897614,2.2163407553018137
-0.5309511524879564,2.2523715509003863
-0.5271116050961497,2.250667828505481
-0.5243855203843863,2.2692262039723605
-0.518724273691543,2.2652964131829294
-0.49746531952775985,2.302147984289444
-0.48452692038456346,2.301650360446838
-0.482692313204486,2.298480266687845
-0.47612660736295354,2.295374164470467
-0.4716107628831976,2.2881766186817774
-0.46028713649010466,2.277542399886342
-0.4602194983081853,2.285133066125317
-0.4529962853620568,2.2589583280161105
-0.44646125763802846,2.2547796627565417
-0.4441851135859256,2.243298145985806
-0.4419007801788144,2.2330332068461924
-0.4415730036541996,2.2374849923410114
-0.4346021457357452,2.222071113674004
-0.43068915572230626,2.2046991694840057
-0.42216083858778397,2.191246891973159
-0.4172188381218338,2.168862112529776
-0.40617221394377134,2.146431470451078
-0.40335205410520736,2.144700123660471
-0.4028180037739739,2.134747871498953
-0.4013384974880059,2.135375483919995
-0.3980701574689891,2.132948708517521
-0.3928872531134804,2.1192800935425096
-0.38223191061386075,2.099207833821215
-0.3471585897229197,2.03296862113082
-0.32190301594690673,2.0434056336012265
-0.3194252639309063,2.0335175791288584
-0.3072023711663534,2.0622930668810904
-0.30638422547415,2.0618808594577085
-0.2981665336677821,2.077825639120064
-0.29372893259592026,2.084653022780031
-0.29203495409194735,2.086220281832806
-0.2830525019519179,2.109023574105097
-0.2767679796016749,2.1309236720745046
-0.27199471245494067,2.159702265014153
-0.26843080902844285,2.171582818064502
-0.2655365303485189,2.181780330515451
-0.2647408409054135,2.1851622521009033
-0.2605211946258059,2.210046685748115
-0.25645649725881503,2.2288906304412164
-0.24903411541649145,2.2715187503566643
-0.24735868950990803,2.270233167184245
-0.2428041377749004,2.2983518045380626
-0.230950963501094,2.377843737814669
-0.22932312653060594,2.379557671883296
-0.2159645076838821,2.4741776716330217
-0.210209071072065,2.5088514031424283
-0.20638948528340872,2.5469850073737184
-0.20444500375695984,2.563873154554673
-0.18796032198641255,2.701014467388088
-0.17594401875839694,2.793041225306444
-0.17448603733124957,2.8105835850667464
-0.1724736160236331,2.819159081961406
-0.1666318480736635,2.8699102025621768
-0.1628213825960998,2.903268050033259
-0.15747055004147015,2.9584182622030104
-0.1491981914013074,3.021915884296191
-0.1286805446584829,3.191962010680895
-0.12580446524942968,3.211903786385478
-0.12187808050075821,3.24931934543336
-0.10553818820405336,3.370227772044421
-0.09333550906101618,3.450945077719461
-0.08532165367093691,3.5090451671538343
-0.07271298065850296,3.583552451428318
-0.07122783543479017,3.5771254856065786
-0.058541157270387334,3.6382125340301874
-0.04178460813572027,3.6985750739460683
-0.03977957693397993,3.6969550537846545
-0.038889665802701145,3.6960229281353083
-0.03400942119073713,3.703904605414368
-0.014829908821366367,3.704223973183473
-0.0022910510934006645,3.6884707468264017
0.005274926222804233,3.660133467232765
0.022101264672227394,3.58479142619368
0.023677003756302994,3.582495953323679
0.02420057114383889,3.5738448061695047
0.024313124288636523,3.5809560351557823
0.031007037490867084,3.530517679485645
0.03858439338497677,3.480075682483593
0.04580066727455101,3.4154155744572443
0.047994404263072,3.398663606600892
0.049807208979260054,3.380994712839306
0.05581384693060265,3.324608014544808
0.08467853780447587,2.989400261875193
0.09443027155453532,2.8442372693448776
0.09921070191687598,2.774529969937895
0.1013145995736977,2.7516370155442007
0.10334985218862514,2.7163933528205213
0.12457963736837918,2.367902148855707
0.12932031712229364,2.287385523863358
0.13349069710534867,2.2082610909829734
0.1357951711208516,2.1630966989035523
0.13702574840698079,2.1386320319263534
0.1418256237496287,2.0535488112042675
0.14369189960365603,2.019480122565955
0.15662021284913719,1.7712283790693135
0.15880316868908384,1.7339678356273935
0.15890212868637166,1.723685602521978
0.16547296245518694,1.5966960292590684
0.16978924115812344,1.506476092036133
0.1701782910424745,1.4955364113970355
0.17691312973275286,1.3663818758693327
0.18497584447655502,1.1897112697418366
0.18871894103279674,1.1200521763337834
0.18962953864033416,1.0994741440391331
0.19185074314165096,1.0625209313691055
0.1923033074272209,1.045425426290988
0.19618317266771257,0.9640407132692247
0.21637550461217137,0.5580466188299649
0.22059401138900014,0.4662156682746658
0.22479685420666673,0.3791951267482222
0.24296872791394897,0.013194752999647447
0.2644288325308848,-0.3718959534916753
0.2684860193527001,-0.4428053721904479
0.27077948944384644,-0.4886415978483586
0.2708367762806696,-0.49262021960295344
0.28710982607150637,-0.7528296490605535
0.28908921527744,-0.7855146855612101
0.29006240615231427,-0.8034092257732249
0.3044264442312947,-0.9971020393690369
0.30654159064308306,-1.0324241949654525
0.3084933181386056,-1.0583590232470905
0.3130506502322592,-1.1198427841816276
0.3152562682010438,-1.141948004695283
0.33102276128724295,-1.3245358675900005
0.3334279452101585,-1.33073198950634
0.3390302511938459,-1.391600024260797
0.3393398145014537,-1.392983401868198
0.3440009791149876,-1.4238936859012183
0.35795488102652406,-1.5251915109524872
0.36417349302385915,-1.559839465969951
0.3704885411753196,-1.5831082649612374
0.37219784407136025,-1.5907547292756083
0.3729658969541396,-1.5886770392383731
0.3828621760132731,-1.614980121531811
0.3845558274214773,-1.6079352950086185
0.39499391381075455,-1.6183798442235053
0.40110129111284376,-1.6110318356528814
0.40553182153100753,-1.6008089826461125
0.4071317118461417,-1.5919553716306953
0.4229567340430904,-1.5274465669022743
0.43137032569034295,-1.495996664575641
0.43181637515882443,-1.4992983410458098
0.4407674707018687,-1.4274267321297187
0.4548905300206818,-1.3031947710804068
0.4656231505050856,-1.185459158153378
0.46727100313045034,-1.156780978672479
0.4683459193351469,-1.143972003658907
0.46838706929867735,-1.1479901524140843
0.4724880888794707,-1.0924129281436052
0.4774268343639898,-1.0384355745553018
0.5003310281836484,-0.709216921055071
0.5081478158798047,-0.5891101394675369
0.5130325260677049,-0.5038316263994823
0.516373570629324,-0.4468024716389404
0.5189646276636921,-0.4050704070012642
0.5353374554882433,-0.11163775798968824
0.5375160091704814,-0.07323312017860187
0.5466379968394266,0.09741757630366202
0.5490554222195616,0.14240479224237057
0.5494056531364935,0.15521265648966848
0.553905657863436,0.2310815421736912
0.5621508005326818,0.3954310404864648
0.5913827686731885,0.9693299393670529
0.5963816056623892,1.0581931993915166
0.6214076878424648,1.5344415110112566
0.6217358647787856,1.542006908159643
0.6323093080854107,1.736232912213779
0.6328504409549245,1.7397121409993355
0.6492832205410846,2.0252038122812754
0.6720365273953153,2.3775220009457336
0.6738854276726842,2.3958660865612336
0.6801129400028656,2.482947799715522
0.6880373918730358,2.5805179464173342
0.6974427569477832,2.691126639009668
0.6990889709114279,2.7024022380749693
0.7095151420130037,2.810098638181409
0.7139054073423337,2.8545006042052106
0.7148199941967781,2.8596341919024018
0.7217417354878934,2.916866550888306
0.7227903542440504,2.9195597924362433
0.7253762542124154,2.940731422327248
0.7536638525481107,3.068648255652196
0.7668454359957146,3.1009796050782876
0.7711772794590228,3.095547723552236
0.7855439100698884,3.0816192077278735
0.7869151984148699,3.082045522131582
0.7889337603879074,3.0752729443451283
0.7910263492024798,3.06479792329679
0.7934054551517686,3.061378142102797
0.8217048165134582,2.8941977478931293
0.8238863544655382,2.877576865446855
0.8271639972838298,2.8517170200832873
0.8277950197981392,2.8440705496585013
0.8420947830692143,2.7081109060902
0.8427520481845368,2.6915638346467734
0.8541008960128469,2.563532703166759
0.8556213718878412,2.5486968035331556
0.881645933303818,2.18075014818217
0.897690326975483,1.9155181233312617
0.9065520285793554,1.768020273826744
0.9136198762455807,1.63807706417307
0.9138932736517891,1.631073729854107
0.9253089077592387,1.418761682388648
0.938523397961939,1.1670790513336387
0.9528947782595099,0.8682436963998872
0.9554578474377378,0.815686552805232
0.9572370697327912,0.7864846800694928
0.960878537575379,0.7063295484536753
0.9726517298001802,0.4644653592016094
0.9840199109783936,0.22530715277707614
0.9987777639669728,-0.09496962890014858
1.002248457847239,-0.167599498154076
1.0099481234144303,-0.32645399285800625
1.0109136029523516,-0.3458409645388557
1.0147448915114587,-0.42942005335923794
1.017787566333948,-0.492777835006088
1.0218381226638904,-0.5743003004511529
1.0219098557689987,-0.5705804638015527
1.054149318603387,-1.2241422594206115
1.06399519902555,-1.4048114253742812
1.066279073388431,-1.4519529543101233
1.0703313488611688,-1.5304423763784514
1.0706840299169649,-1.5340289912449403
1.0883953301832516,-1.8482960138915219
1.0989000036934211,-2.0232252614858752
1.101007001355792,-2.0581661272266314
1.1125724260939176,-2.2469129143677375
1.1285654615592469,-2.4818068518631273
1.1345025945572722,-2.554386601197668
1.139288799627308,-2.621230569947979
1.1439054047203667,-2.6785253326928484
1.147759536321547,-2.7378891073315597
1.1720011292199715,-3.000781360719546
1.1776927837092162,-3.0521682906181207
1.1796043840655681,-3.068612855896624
1.1823780058833746,-3.1036047120414447
1.183440543229473,-3.0972609699289633
1.198867122961035,-3.2318200720641683
1.215233821330326,-3.3333754192957956
1.2183773755169272,-3.3534848065111924
1.219509715130651,-3.3564156557205735
1.2264990742389372,-3.3873780850820885
1.2375899985687555,-3.439217207434616
1.2440109322799735,-3.459456852168946
1.2463580180782614,-3.4675820565867865
1.254091371136032,-3.4875057024879346
1.2563214064480048,-3.49359487207617
1.2618995364555454,-3.5034298754222806
1.2658129957422863,-3.5103333380467334
1.27678745152582,-3.518832657864503
1.287074975940599,-3.5118473971598028
1.3033962907822056,-3.4886926070831934
1.3045437396910522,-3.486205663925106
1.3077306953919692,-3.4789645141264196
1.30871964726271,-3.4722754365257065
1.318945834484146,-3.4477856884021647
1.31978319056679,-3.451404572998272
1.3213831213640237,-3.434978007113203
1.3215816814495014,-3.4352717980083756
1.332527352149027,-3.39512066114143
1.3376835540298888,-3.3756439848508433
1.3399935116108797,-3.35562425651503
1.3406347820771263,-3.3586020589517527
1.342413085832895,-3.352199382593986
1.352226981989702,-3.298311584480717
1.3549251773219524,-3.2806317808222065
1.3615649195397177,-3.2391928662095935
1.36628392149718,-3.2048365505991785
1.3680465761190064,-3.2082264987384006
1.36826954455894,-3.200196286317781
1.3725936030735664,-3.168584340057717
1.37636165926937,-3.1477347179098096
1.3778724901343686,-3.1384681803764525
1.3987822450137601,-2.970612779479344
1.4106136531379345,-2.8749157243084875
1.412684415592249,-2.846247556091116
1.4142716046214137,-2.841345275228181
1.4195966670564095,-2.7908242870813322
1.4409157629392553,-2.57033888204609
1.4424854546654293,-2.5506779545355704
1.4545043719932682,-2.424289245863824
1.4580405973921806,-2.382486092831683
1.4663855505809726,-2.286927584043545
1.4664986680401402,-2.2787534635625755
1.4683128706339144,-2.260356673560983
1.4716070976275457,-2.2264516327446575
1.4730678406710842,-2.2088060197869726
1.4769358199859317,-2.160655983210907
1.5057355444802827,-1.798399824538912
1.5089670405186482,-1.7579036224302207
1.517099921244971,-1.641652601513378
1.5196477444460434,-1.6155975082056877
1.5211016270789433,-1.5899290802355408
1.5340657291677173,-1.42426245230022
1.538083326707702,-1.3699158018868618
1.5597926324312397,-1.0749772310517418
1.5716519230886483,-0.9042132129473447
1.5826961059564706,-0.7417107862322943
1.5831686372206653,-0.7397658636379469
1.5861487018553166,-0.7046189855284715
1.5890242189353216,-0.6558168032437507
1.5897108483597435,-0.6550077137610255
1.5920908952456996,-0.6124245056133097
1.607484777106798,-0.39822159372154387
1.61001478175878,-0.3634454246247094
1.611952713581183,-0.33905292074347887
1.612075389717086,-0.32899873359106746
