n_harmonics,base_freq,magnitudes,instruments
9,1.5238184575435176,"[-0.04386464 -1.59152471 -0.09788855 -1.65706252  0.32437792 -0.80859777
 -0.52381085 -1.28395238  0.22212418]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.6493739450023062,-0.44180390192717073
-1.649235453339912,-0.45411603047562515
-1.6479391950042286,-0.4345516773326012
-1.642125362056071,-0.3507255588391206
-1.6325912414189416,-0.20641125976417762
-1.6294880360944222,-0.17386394139013966
-1.6294534034535864,-0.18571880647958194
-1.626882766504957,-0.13214250635761118
-1.624642694590103,-0.10585842350854531
-1.6199550674602765,-0.057994867311580794
-1.6148709056960153,0.021346878740775108
-1.6067286933785634,0.13211024644887598
-1.60171018619374,0.19842932801574345
-1.6010938772817151,0.20929356190970752
-1.600712038685959,0.20840885220516794
-1.5931181026302192,0.2974131991478652
-1.584175972057677,0.4037799474572585
-1.5821994529578154,0.4172339021575332
-1.5778551560757008,0.4548691217431717
-1.5774778107996397,0.4558786635832054
-1.5756659843011327,0.4765940329413585
-1.57287089890536,0.4977091697746151
-1.5637745461873993,0.5448602771952082
-1.5553394495203723,0.6002832892387108
-1.5433295535121427,0.6312730584964411
-1.538167613793005,0.6512189811441086
-1.5297674472077176,0.6463748354960475
-1.5234441095070477,0.6703731222588102
-1.5223702472494436,0.6392894015389565
-1.521159661280565,0.6380546185082114
-1.5185981899181775,0.6371492389632875
-1.512386702274715,0.6103779522958529
-1.5061309214467271,0.5593484062345532
-1.5011905059852901,0.5241037985322622
-1.4924900881436711,0.4767874756800771
-1.4821649161034813,0.33633293522870816
-1.4693362016370122,0.16815781538176983
-1.4658638858790154,0.11939521074651901
-1.4611781437924412,0.03423201012557944
-1.4537714093701102,-0.08242010526018997
-1.4478235179105687,-0.20827346878383116
-1.4471777689330905,-0.20255310580516045
-1.4332894918241659,-0.4877370806495583
-1.4277850322636176,-0.5881469584876221
-1.4259382660274442,-0.6465280011938745
-1.413097782632853,-0.8901534050706308
-1.4056271934814244,-1.0782872655331988
-1.4052311618147584,-1.055468431121098
-1.4017868513106742,-1.1386389705795747
-1.3965371645205351,-1.263380268707565
-1.3950598381038801,-1.2777005834623785
-1.3949393389977935,-1.299204757417722
-1.3777340813561334,-1.615918987865862
-1.3711065416202277,-1.7538297419493614
-1.3690637502974108,-1.8003237445280695
-1.3679412867970557,-1.8033313701487144
-1.3508015071060244,-2.112481490448969
-1.3411469269518779,-2.251632790775282
-1.3390161576918889,-2.2919398935248907
-1.321950652528452,-2.481901122971486
-1.320266923115304,-2.4994997866725206
-1.3182964836962539,-2.505626568145789
-1.3109748858578403,-2.5712858257203126
-1.306933566660238,-2.630759306183145
-1.304189250668498,-2.6159650242039816
-1.3024177497420786,-2.6111929058982812
-1.2930382792325519,-2.6466653130502693
-1.274959757475686,-2.6446847900115964
-1.268382628593832,-2.599593875767992
-1.2682984463510394,-2.6143637192661955
-1.2477419872021969,-2.452241244869701
-1.2474672145682564,-2.4283408159938453
-1.2466343631930623,-2.444961744264292
-1.2378113437798763,-2.3139975329658684
-1.2344997835521037,-2.2770164990528654
-1.228431476846761,-2.174897435019884
-1.2170279719550514,-2.011315032123717
-1.213690631027593,-1.9472302930033023
-1.2115507422221405,-1.9084777926456662
-1.2047058728075462,-1.768375181921929
-1.1966962843740665,-1.595020748639493
-1.1947295467686514,-1.5606313938992429
-1.191554799522186,-1.4956543075743094
-1.1855464028681486,-1.3454459617001306
-1.1778114212333113,-1.197016210937543
-1.1541985422800147,-0.657902910559812
-1.149533518149885,-0.5511399264516054
-1.1469095461305403,-0.46995848705815735
-1.142526106832821,-0.38668754487693036
-1.139286478943536,-0.2852349820198525
-1.1359256858338374,-0.24994516028316816
-1.122988364042889,0.032019575286948015
-1.1192613583069433,0.11277019788993735
-1.1150710831177124,0.1755303244919458
-1.1119420162809373,0.2542389544158644
-1.1014113238244134,0.47554322022565204
-1.098088488002575,0.528342931194805
-1.0886585410689857,0.6582990268355347
-1.0873520567032195,0.6729951626642983
-1.082790094189227,0.7434133119919456
-1.078268767146497,0.7951142387893368
-1.072783647845803,0.8771403215552342
-1.0700524558206972,0.8852649374559579
-1.069030195993306,0.917312098945682
-1.0604115772566138,0.9721524414762958
-1.0514824878482127,1.0585100989288767
-1.049318353883676,1.062382814359467
-1.047146459444582,1.0877738434282203
-1.0438239204877429,1.1056979497041788
-1.0365588506916077,1.133359836898212
-1.028102980702702,1.1461039458199984
-1.0239957692855977,1.1583074935847324
-1.0239290927515536,1.1489389573782325
-1.0185629802138185,1.1457025458899774
-0.9880287871842661,1.0407223729105612
-0.985210459418493,1.0085692278650524
-0.9755981741686632,0.9392849396740806
-0.9728832228705846,0.9084206008948418
-0.9684543545231943,0.8666583956404781
-0.9579953655970876,0.7949182502484038
-0.9571006319402073,0.750108769943995
-0.9486779709364961,0.6812143171711835
-0.9477247096214252,0.6696720448394571
-0.9025636409287987,0.2011428064512689
-0.8935122033031453,0.14143085400582542
-0.8861362633216712,0.08900307756823111
-0.8852186851432671,0.08137682462593408
-0.876772532110504,0.015007535523329604
-0.8738968354515313,0.029535518050013046
-0.8685368471429253,0.03002293271391765
-0.861572393552593,-0.0013750869219404907
-0.8592316312312072,-0.010487531527120703
-0.8481702506703082,-0.01508779194884513
-0.847398206582584,-0.0055788609402327655
-0.8392837975315706,0.015574264428627568
-0.8381501718538154,0.03342699975365632
-0.8369283201218707,0.04504477269587735
-0.8313185663445184,0.0566094167858665
-0.8248346557931399,0.07935888416860486
-0.8144014668511037,0.19768234729532888
-0.8125418535796243,0.21907228063057937
-0.8124963977573385,0.20436973873542738
-0.7969034669311501,0.3892502710366271
-0.7854120673660976,0.555047173687685
-0.7730866886298666,0.782054526722274
-0.7722108320597849,0.8192312365049466
-0.7662579824345377,0.8975997321191658
-0.7607409382824195,1.0380518902298066
-0.7573751752161666,1.1127216992909423
-0.75264725362744,1.204145987855388
-0.7521306008208821,1.2149959341750374
-0.7430369483940091,1.4143256139001337
-0.7346807547146987,1.6102189023712459
-0.7241974584476871,1.8511297298601372
-0.720461883446216,1.9356451097957152
-0.7159377145085184,2.0273344589726214
-0.7145400704135478,2.0648574132393533
-0.7067072366409279,2.236876237812405
-0.7061474791206006,2.2683324122274398
-0.7045171069036504,2.2896902371716945
-0.6868698123599648,2.6885925807002504
-0.6862470011621431,2.692678553458472
-0.6760649930021949,2.891008117765913
-0.6729582790373501,2.9404954072256606
-0.6701273941483752,3.018528948149833
-0.6655843768427174,3.10265428322357
-0.6596588340515561,3.220586169148475
-0.6569344329771258,3.224663683072108
-0.6543751626636105,3.26931935562514
-0.6516271498340065,3.309403122187463
-0.6501092376996711,3.341062017724978
-0.6492210675407257,3.340564166944727
-0.6318527430437912,3.5380335959612226
-0.6303798996550398,3.5488402936431984
-0.63019261834582,3.5472005821220725
-0.6243156712628166,3.572795909689057
-0.6155052469081683,3.613020328691175
-0.6153323932111889,3.6223313418970684
-0.6128340341582414,3.634934636439961
-0.6020139602389882,3.6199855826141234
-0.5894145988353223,3.577573370906051
-0.5830225392240949,3.5524662081990828
-0.5783487787183716,3.5000501111620284
-0.5673650484341275,3.374821835376286
-0.5658521160052752,3.3456536906249568
-0.5655893254703335,3.3267952731525914
-0.5587703234683037,3.2196151055132765
-0.5563791158789346,3.199171641795484
-0.553354144499492,3.1527498577789195
-0.5504779564877098,3.0792511873373174
-0.5495626645347631,3.0551761821378443
-0.5396307187411447,2.8494404006588017
-0.5327609656165402,2.707978899516638
-0.5318363834194342,2.6754978416802864
-0.5292707786445843,2.5956168598545393
-0.52393170182226,2.4866561843385004
-0.5146049970543167,2.2168687549544868
-0.5105575690444093,2.095273189229089
-0.4977893618039344,1.7007883249221585
-0.4914549293366246,1.5000643546533103
-0.4906009606489743,1.4663326860118668
-0.4863040044172888,1.3504697602776325
-0.47499181306638416,0.9863284499949215
-0.47219336794101663,0.8931325790802015
-0.46514072676270635,0.6664370400976014
-0.46096910120561496,0.5046489901146659
-0.459750131366909,0.4679148039645763
-0.4499866099092813,0.15019643245647837
-0.4469272149726491,0.04746578734833551
-0.4448330223691661,-0.02949379665832744
-0.4351947356573467,-0.2776260727455912
-0.4331352756442364,-0.35493378272209103
-0.4328479467359836,-0.36997918259737
-0.4295238755513191,-0.4656116450974365
-0.42824593247908993,-0.4843708625496421
-0.428132642806482,-0.5184564583276338
-0.42794958458085075,-0.5073236524256838
-0.41735305949655555,-0.8115232154117129
-0.41451009155436136,-0.8697940778146235
-0.4111603644497088,-0.978666322991035
-0.4104402553649411,-0.9915406799645227
-0.4065468117984077,-1.0685520039074896
-0.4030270844919377,-1.1316021922723665
-0.3910903033847193,-1.427762221364305
-0.3830472140048027,-1.5436619020534874
-0.3812975884716816,-1.5908766906044995
-0.3698933799377704,-1.7421106771680073
-0.3696417224369726,-1.7380731480246552
-0.36418528202489764,-1.8213226906158935
-0.3594834529005526,-1.8402688582824516
-0.35855595381230554,-1.8304927026480564
-0.35735239210933756,-1.8435392307442042
-0.3452859803192565,-1.8941034393845715
-0.3368628593215295,-1.9234054857425673
-0.3297783684378697,-1.8871124517310531
-0.32639109591431215,-1.911314210562046
-0.3195760394314049,-1.8414482667774392
-0.2999976746479507,-1.6488495544156923
-0.28930534150559506,-1.486692926320728
-0.2805774491562354,-1.303392169537986
-0.27960873755952864,-1.3041536602917805
-0.2674115443724263,-1.0475447207134836
-0.25859860019231284,-0.8091294684016249
-0.25173657548664297,-0.6579433559252691
-0.24925133317929316,-0.56628422485267
-0.24918683232589878,-0.5712745586802251
-0.23859299144848656,-0.272678134454465
-0.23215924114349207,-0.11126922835516025
-0.2282033820614111,-0.017011161152190202
-0.22293440148073174,0.14880957472487885
-0.2062119273361107,0.621903580729777
-0.1915985795502282,1.0377322725792644
-0.18453746325019837,1.2009274485316273
-0.18420287892708664,1.25149668591893
-0.17046977308971467,1.5828649191247264
-0.17033250124764043,1.5865138357747846
-0.14399733562670125,2.1193011170205915
-0.14026281266319618,2.174392874371878
-0.1281281125566771,2.32640227066647
-0.12650891466073766,2.3607427114849773
-0.12581910603055713,2.3659840390078926
-0.12558664699649258,2.397851758723088
-0.12246335927333352,2.40169670765463
-0.10936739214717761,2.507248561526509
-0.09822660288746565,2.54735681306659
-0.09722289500202752,2.57842794603156
-0.09475722567594858,2.5708919416250873
-0.09365049685465143,2.561082712165203
-0.0875462227187569,2.563625381392122
-0.0837725640906557,2.5445001467891126
-0.08282343043297802,2.55084038210146
-0.07585223145133702,2.4987507886366656
-0.06850635510280645,2.4729415811601334
-0.06387695638120316,2.4227211864333396
-0.0630471190932127,2.401124874761071
-0.05741520598371341,2.3191918217379395
-0.04278070874202555,2.146986376286051
-0.03785695036861947,2.056300109606216
-0.03404158168288429,1.9899977518054432
-0.03222849584052945,1.9507493172164552
-0.028009572872047972,1.8626922294209902
-0.021579088273730562,1.7385856726351954
-0.01924790120556663,1.6939260272296226
-0.012748121406818136,1.5445284973523814
-0.003531084601457124,1.3226450115427069
0.005878952238750124,1.1079908502693108
0.010071465425932402,1.0182111802110125
0.01639633138008545,0.8287680722510596
0.03238827820307044,0.42382850958343793
0.03530483806936324,0.3525508402410396
0.03666027940155958,0.3070895997068133
0.04265613758470721,0.170748885277358
0.05050108812015619,-0.01758777681380449
0.06100795946185489,-0.2664605492420311
0.07087453358121554,-0.4487973361793977
0.07577749049914395,-0.5471437336063711
0.07673175158054857,-0.5619027724054444
0.07910313605093755,-0.6248993412773713
0.0867655022169802,-0.7544120297132644
0.09818336256411087,-0.9234935559108763
0.10821016381352289,-1.0407803422523259
0.11142372606832662,-1.0681944347095556
0.13093050218406477,-1.1938430921077372
0.13287814266549702,-1.1833903547018358
0.1483768267316914,-1.200851702218842
0.14971069218702748,-1.186180626851541
0.14978749255291213,-1.189036676453359
0.15126805671620192,-1.1834008354198178
0.15696774518736722,-1.1299879535279278
0.15883255572577637,-1.1172497030247406
0.16248405519704612,-1.1121112005809612
0.16620202186604693,-1.0577347317225523
0.1676301938518847,-1.0446375408470594
0.18132058947670826,-0.8786515332707755
0.18184501907717898,-0.8600361158907078
0.18275153595024118,-0.8332238646336474
0.1998623650825504,-0.507464550965924
0.21152739838150136,-0.26341762039645356
0.21213049737927925,-0.23227178926210154
0.2212919506191624,-0.008213257766398481
0.22801494852886828,0.19033570832067645
0.22811797195798933,0.209998052116252
0.2301625190964307,0.25653616850260824
0.24006272894379244,0.5470341703877962
0.24403765410119593,0.6790326856386333
0.24950361853890257,0.8639883553910114
0.262057629267352,1.2618894094893325
0.2633645384371994,1.2893666576852627
0.2637438014091318,1.3190325334511497
0.27359476648648773,1.6435056735393438
0.2739160002693328,1.6449901343241013
0.28493287361486175,2.0080034060986
0.28634532188827766,2.0647095192466773
0.28734421204856186,2.0959374640694177
0.2985018508333752,2.4974100044108387
0.29978245026253303,2.5272110114833537
0.3015120528096409,2.603036494875361
0.3103779162943052,2.8692841531387105
0.3217684831398584,3.2101859724295463
0.33188099461369003,3.4950166076359337
0.33484315901943695,3.565446912629471
0.34175490767694283,3.7596828287834496
0.34403071976863897,3.8116491182808105
0.3459088927680076,3.862340967776548
0.34689460072528844,3.889445519754553
0.3504356084947178,3.9937029402160196
0.3507183472857083,3.983400812078936
0.3578444228448321,4.130447981672829
0.35865682771721996,4.134964464591262
0.35907670334835906,4.158888163748314
0.3622477808138109,4.221130811763183
0.3699853169505096,4.344052729376468
0.377061670338823,4.463303449799733
0.3781278192922093,4.472592208424132
0.37862893627376737,4.482118878611763
0.38001833348794456,4.496296473829617
0.38164317252116,4.545414392995533
0.38355482485653347,4.540163892063097
0.3864058726742643,4.592924643531969
0.38879820304277857,4.593388984153673
0.39637819913203653,4.663980133307354
0.39910765052163644,4.686642537190417
0.4014475127148436,4.691705488719468
0.4067640205101557,4.719332573606765
0.408809402714545,4.72012374497748
0.41176969425030485,4.712409661116121
0.42532655944794584,4.721977505395302
0.4254557039612745,4.7011509344615705
0.4421883929710613,4.630711139311514
0.44937809706558607,4.525413874276013
0.4494190201530035,4.541632530141921
0.45264639965629705,4.470694733805183
0.4554085184491572,4.416264132698319
0.45618173411095686,4.41043688668675
0.46436366752980796,4.291180208757181
0.4809062546078531,3.9232312800870566
0.48230005261695474,3.9073581863519147
0.4933757530226188,3.6240849407017013
0.4952119607615919,3.5814031976971816
0.49720594652496075,3.5183062320849916
0.497271840105002,3.5166447842746704
0.5245995725396857,2.6765740738082062
0.5415550295178084,2.0979910526883274
0.5509294771600439,1.730979713356364
0.5781884769077159,0.6974045189965027
0.5807343285764408,0.5963478456162188
0.5872991094052784,0.38464041242174596
0.5873061066550935,0.39269100257375666
0.5956053178994773,0.1000907324783481
0.6055066881364528,-0.3022797718503774
0.6073816294112695,-0.3522615733993495
0.6150754288605489,-0.6666550979569741
0.616328267225533,-0.6946113907224326
0.620689047187847,-0.8663054559270333
0.6267583179142573,-1.072989684365897
0.6407347413772504,-1.544055462500668
0.6441288588730902,-1.6434486528582841
0.6503529403369712,-1.8452057768393157
0.6523852514245152,-1.883342014584263
0.656146196532176,-2.000785088032111
0.6887236875169789,-2.865859066512273
0.6968946013891535,-3.033801486214014
0.7008613897060294,-3.1252345421410257
0.7033501468236043,-3.1865327930678458
0.7204622570440025,-3.495509435810863
0.7236561455904482,-3.508485721952979
0.7255416786283453,-3.5312855336248536
0.72601066911509,-3.539317747323926
0.7365556193378904,-3.675627029563646
0.7368305796130965,-3.672975219202386
0.7385506340720829,-3.6911838436937026
0.7402423737617223,-3.7270252315418197
0.7427871078145714,-3.732296488209545
0.7440880982180293,-3.764512875412234
0.7549353074552538,-3.8334505133909103
0.7580240137282157,-3.8694934242601304
0.7622664197533613,-3.8811951301204934
0.7636967765978739,-3.878250530422561
0.7639375982587486,-3.879381994379568
0.7689182130834533,-3.9280525964744006
0.7846886507247706,-3.9381795762096874
0.787767213391898,-3.939145328224472
0.7880382673522188,-3.9539618250114286
0.7887609508678253,-3.9361696786330502
0.7920756581948871,-3.934372834122313
0.7965747488207722,-3.9331718738294192
0.8046780356626808,-3.9012070229537037
0.8125283130629111,-3.8710533011104693
0.8128436904412033,-3.881049000155057
0.8160067276239911,-3.8456128703866006
0.8184888772237322,-3.8425298892403204
0.8212421746468483,-3.798333452290769
0.8286390565024262,-3.774746955162996
0.8313178125372596,-3.72561158126546
0.8342993272245742,-3.7148363696382507
0.840180929721523,-3.660844173204658
0.841468079281344,-3.6150084984258193
0.8438661620548205,-3.5929351385809745
0.8446048034953817,-3.5989746702255303
0.8664859771778031,-3.3122186112691017
0.871279765493667,-3.255134644973366
0.8716817366189051,-3.2505451091051087
0.8725952895177169,-3.2259556922630725
0.8727039509063896,-3.209382573153529
0.8797991109231944,-3.101273439823761
0.8818019217491777,-3.0651282494864587
0.9050044552332537,-2.6726703260459694
0.9108223355201197,-2.5403788452683607
0.9150938363099765,-2.4631955888389507
0.9158041055555257,-2.458125484721957
0.9204795218192214,-2.359188818482389
0.9461012196421583,-1.8219383369072117
0.9472971059244197,-1.7901050128480023
0.9484580218452638,-1.7611371104225528
0.9722160425999391,-1.2349533500458116
0.9737055663556999,-1.2020744920735724
0.9787843264999108,-1.095577561803244
0.9789689668474977,-1.0971856099321202
0.9799185328066269,-1.0896641503024411
0.989619951111627,-0.8621628269821277
0.9993859251461865,-0.6386301077811506
1.0110751515793241,-0.3999881015808588
1.0180550465976683,-0.229598402315101
1.0193759641235296,-0.25729478222592206
1.026147709738055,-0.11536519618099318
1.0414778330455716,0.16851623737759103
1.04880527532357,0.3025621523427262
1.0647442151512676,0.5286343013594165
1.0652798948715763,0.5717836258649533
1.0667259491245291,0.6099536533195782
1.0893486222092204,0.8839800340940769
1.0904381333065967,0.8957397150506607
1.1136708996071354,1.0638938864900824
1.1140075286230937,1.0550943574941496
1.116664850334491,1.0863376803720963
1.1220739690393131,1.0865226585459888
1.1248503497809494,1.0968933203116813
1.1261873422299455,1.101392819061573
1.1294279459601269,1.1038742542910014
1.1395365940844346,1.102833636394658
1.1405516711508952,1.1017435616438995
1.140801497098165,1.069568875238626
1.1418673509911645,1.1092888010412183
1.1422112137363385,1.0953619036249855
1.148025927596871,1.0723322335707215
1.1522830495117518,1.0536165775650177
1.1529436954064654,1.0660072727981176
1.1548697378848605,1.0640160582944345
1.156307276838458,1.0516539139818846
1.1673198544993317,0.9772232426736719
1.1755797981932776,0.9045177829505747
1.1807658374098686,0.8285198723896727
1.194338448208784,0.6808946270493966
1.1961288996286363,0.6257220120261533
1.2040265277682112,0.52929001521582
1.2197422906690933,0.21587496450096713
1.2287242712456212,0.04221730409525394
1.2379661530399533,-0.14118318326723867
1.2468089038969872,-0.36977991950241595
1.255365544414782,-0.5903843579811189
1.2584258421825103,-0.681219138127763
1.2722735375499497,-1.015132410734795
1.2723500283499876,-1.0476447060716934
1.2870984015223499,-1.456955509451366
1.2911177969200924,-1.5534685921296754
1.2957486089616932,-1.6644072716966656
1.3018157160762724,-1.8664473583365584
1.3051233993552191,-1.9627704184556163
1.3097983560297948,-2.082627755345621
1.3328557218371122,-2.7289883871161242
1.341132829533155,-2.9221688694552217
1.3446478433186204,-3.020857807342793
1.3499382527633959,-3.173473793109066
1.3531437330422387,-3.2368295660116386
1.3598951825792884,-3.3646275663682683
1.3608107326125074,-3.3971479971866945
1.367735819214893,-3.5500225846419258
