n_harmonics,base_freq,magnitudes,instruments
10,1.5772260670081129,"[-0.66067736  0.02614219  0.77099326 -0.92064755  0.82205887 -0.31157979
 -0.92974299  0.0639583  -1.39770351  0.10009174]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.409297704847418,1.131984336562432
-2.4069302789101865,1.2337522203862294
-2.40499274878462,1.3164331682095818
-2.400900536072353,1.4915695563902858
-2.3958300034044835,1.710560503182447
-2.3872384950469923,2.0797487280767313
-2.3864682854169805,2.1115938961413496
-2.3690468133290583,2.834334727111123
-2.3657962360816542,2.9615553677369584
-2.363887720799519,3.0369414833642367
-2.362698459738384,3.0812722649051802
-2.351975085684537,3.475521935454982
-2.3294635744712786,4.165000091479972
-2.3229129238768693,4.323734946067981
-2.316682339865393,4.455995588955797
-2.3142828634710195,4.502878589147241
-2.3137738724316446,4.51009236826418
-2.2989492049253375,4.7191841613303644
-2.2916832508456007,4.778344621268566
-2.2781405367312875,4.8081441126623625
-2.272579355783914,4.790590504758394
-2.2717088234120086,4.785274831578359
-2.270134831574281,4.777155522273783
-2.2616304938306575,4.707541482495777
-2.2502771315803067,4.551297447533051
-2.2469580962856393,4.493360521734733
-2.243890385010517,4.436476658458254
-2.2398993691606606,4.355078676854911
-2.2391150397619493,4.337710359053983
-2.2221762112546983,3.9081354598667404
-2.214046362475731,3.6626731167338957
-2.2049359187409907,3.3632545074971136
-2.201568788341395,3.2471183604538987
-2.197612317877917,3.1065993437372694
-2.17698989639152,2.3317383856850085
-2.174881584259131,2.248887821736977
-2.1720890199960845,2.139657098576607
-2.170573334043098,2.0823286928308145
-2.1615571128490476,1.7260741785567955
-2.1392067557475842,0.8718172104527484
-2.138684064047703,0.8504735272080839
-2.132484583756797,0.6260766896172302
-2.1214458550463426,0.2439645046337467
-2.1134957243680565,-0.012790773733815354
-2.1129780764494033,-0.02823369000163706
-2.1087087864498644,-0.15811447771584758
-2.1026222458295516,-0.3333234954905876
-2.1021814055043424,-0.3449195106489449
-2.101428726262367,-0.36592154276879507
-2.098712306277073,-0.43964124111991226
-2.084382651299374,-0.7847831849400445
-2.0699991702023093,-1.056314302552859
-2.0663337284640266,-1.1135897060318918
-2.064990254659803,-1.1346568328036524
-2.0633296533225787,-1.1559828343255485
-2.062050436584439,-1.1734696642716955
-2.057334480448248,-1.2322065667751083
-2.0464145719487403,-1.3348968767312923
-2.02997057705541,-1.4130754979035973
-2.00031894924859,-1.3454154565243965
-1.9988889941978634,-1.3362776066886677
-1.9890097884228384,-1.2647968875949878
-1.9884903466483255,-1.2609454958994613
-1.9880453892655063,-1.256154221603766
-1.9807830613290704,-1.193911593003273
-1.9767281231164904,-1.1535432874941276
-1.975981833404341,-1.1455994221703254
-1.968315572854066,-1.0677595698931701
-1.9525774698013114,-0.8930331102029626
-1.9350661767658346,-0.6969541870143011
-1.9339917578147778,-0.6849058456811812
-1.922911889452879,-0.5697945990628612
-1.9190650490493029,-0.5347260813582645
-1.9190627064811914,-0.5341455118605198
-1.9159428560162086,-0.5058167588727042
-1.9038095566179498,-0.4053567767694542
-1.902662233108189,-0.39470368166563835
-1.8988507944845199,-0.3707214277960953
-1.8976359696042073,-0.3617402689311488
-1.8892655097288646,-0.31261101587742574
-1.8887708088908353,-0.3108223003850647
-1.886720045108561,-0.299774606897871
-1.8825305635840035,-0.28244463796552105
-1.8481399586104315,-0.24729027496301845
-1.843870969976146,-0.25775976302674086
-1.8426105005602702,-0.25976486879536775
-1.8285498564383862,-0.3104055037185929
-1.8253225436860494,-0.32585370542231396
-1.8212665983850593,-0.34511503671108623
-1.8188221745848112,-0.35876508408810737
-1.8183963166027184,-0.36006118700369544
-1.8067575175516024,-0.4282036171713947
-1.8008167892110276,-0.46695197528829147
-1.8008080298235956,-0.4663765693704375
-1.7994864945934785,-0.475050952494986
-1.797335468882106,-0.4879467773400003
-1.7936525645264105,-0.5121520936716721
-1.7890831000489789,-0.5420770180877322
-1.7877456761646842,-0.5506230531510548
-1.7869757920642797,-0.5560905876868822
-1.7859544766322364,-0.5617562831622563
-1.7812994889501699,-0.5909328477726927
-1.7809924769632288,-0.5936755744095246
-1.7805731064973096,-0.5952566692079239
-1.7693558635215256,-0.6603739629465516
-1.759684585442798,-0.7074404105345445
-1.756661355013185,-0.7197526348731514
-1.7470947952498732,-0.7501652495688695
-1.7409591641173747,-0.7623656186773257
-1.7395805084852654,-0.7630835400361602
-1.7371648849476153,-0.7645996891083525
-1.727225280958287,-0.7608740577687784
-1.7212814434561634,-0.7491789330239641
-1.7203820327605834,-0.7471572625941045
-1.7065204191177206,-0.6790902344242821
-1.7061877366989893,-0.6769849587967478
-1.7031049225725858,-0.6563734309706095
-1.7017439707171957,-0.6448889244307636
-1.7001626223884947,-0.6318095888307571
-1.6933320715439726,-0.5710011277398793
-1.6918980464250704,-0.5558366365396942
-1.6876148834708484,-0.5084421057266973
-1.6867732453787796,-0.49832593376866735
-1.682675524180492,-0.4478437599764181
-1.6786403334669213,-0.39259490806129493
-1.6784191247983966,-0.39051562094602904
-1.6743089623070666,-0.32871891938414083
-1.672675824367523,-0.30372738454812537
-1.64646608904899,0.1964758064608864
-1.645685665364845,0.21419794082663318
-1.6292625577715527,0.6112760267218675
-1.625326143459113,0.7141777313389919
-1.6252516091548619,0.7162522654762274
-1.6199475757206545,0.8604126375043379
-1.6161604073455236,0.9636546910341971
-1.615052424676376,0.994588644027349
-1.613140879468298,1.0496244512501163
-1.5978804396457482,1.4923808884552197
-1.5952602339569364,1.5696118907363152
-1.5899722393174294,1.726909765674302
-1.582020914519659,1.9650409495560233
-1.5691692511187811,2.347670833045489
-1.5663942429702624,2.42988845967954
-1.5507054725862672,2.8745382272004676
-1.5475867469432487,2.9581033926010996
-1.5426280579799574,3.0899019779381485
-1.531295824565188,3.371718069499753
-1.528337199854846,3.441893093559372
-1.5270473580384119,3.4700026141832963
-1.5185781658952404,3.6519700139479547
-1.5177348790947278,3.6691263507759224
-1.516672496120447,3.6913136883505544
-1.510568023472549,3.805049631203808
-1.510433829528007,3.8091884204461346
-1.5049798324806936,3.9021673523358213
-1.4961767846898615,4.035048147019092
-1.495476219241103,4.045043509163278
-1.494316187789395,4.059749258365505
-1.4918611699382616,4.090690006843588
-1.4905445492688096,4.105486431787274
-1.4796247266824738,4.211234931812765
-1.47556341793692,4.2391834699811834
-1.4753144966323926,4.242221029948615
-1.4725978230680636,4.256219396706268
-1.467637516051984,4.277612948573504
-1.4670552247458206,4.278827022147147
-1.4537311936389496,4.286802310447392
-1.4449688955107998,4.256393917463228
-1.4320921821186519,4.1601527733461685
-1.4271197483611717,4.106308261429435
-1.4229091275717476,4.055476753351733
-1.4223416599205818,4.048156446649543
-1.418032637436214,3.9891803690072196
-1.4101405835291492,3.862978491682637
-1.4091756473019539,3.8460913410875213
-1.398493322077712,3.644183255659374
-1.3931124772001429,3.529114211222351
-1.3910935069551795,3.4839682719177136
-1.3867539418872767,3.3835677686471812
-1.384879091045289,3.3386016717476137
-1.384806644340819,3.3388328935320253
-1.370555180489598,2.9729582564601142
-1.3695532969307151,2.9456999060729174
-1.367000310510745,2.8749025945070485
-1.3611518884081568,2.710423309348807
-1.3505333876986696,2.399613945540968
-1.344534294622802,2.217571529456653
-1.342269740259173,2.1465590455096106
-1.338892458861149,2.043139031433937
-1.3224284031567435,1.5263132642837107
-1.3208703471012253,1.4769874355464558
-1.3057329098899426,0.9996044819670791
-1.3055062126027037,0.9926466700392789
-1.2797636042953275,0.21890019915967876
-1.2797220241788623,0.21728897178014764
-1.2775241741646879,0.1542007517581368
-1.2757915683892451,0.10454492616123152
-1.2582772062578143,-0.36394648538726015
-1.2477154110717952,-0.6213834340202569
-1.2458604854270237,-0.6654830799233644
-1.243820314112493,-0.7105100794830741
-1.231355254224971,-0.9743409664569855
-1.2219602994686196,-1.1510313713402232
-1.2218959026576153,-1.1529522315184868
-1.2086369411079247,-1.3660297465887785
-1.2022443798306133,-1.453629731976277
-1.1930354319762682,-1.5635276783161027
-1.1896108702360175,-1.5992750860541225
-1.1832652717707453,-1.6574268975787099
-1.1824072395691925,-1.665064794668359
-1.1803002801874884,-1.681026801763339
-1.1735526029398846,-1.7280782749898105
-1.1683828074871865,-1.7562404217431902
-1.163068765988985,-1.7782103547890387
-1.144961797188876,-1.8094472761012819
-1.1322503003119915,-1.78817625952507
-1.1313135332394617,-1.7848000444465875
-1.1265416711637988,-1.7670967003478177
-1.1250603888868744,-1.7586157491730288
-1.1219328738621162,-1.7470732524735548
-1.1149782472208691,-1.7071948269377932
-1.11217250304215,-1.6894537758116859
-1.086879356645659,-1.4661102947930187
-1.0861626820927146,-1.4583007130563732
-1.0834889957494505,-1.4297429383815985
-1.0793240992076625,-1.3809042138315588
-1.0712905200321339,-1.2847603027424415
-1.0680420167742808,-1.243886112671028
-1.0675111407333748,-1.2362223220597148
-1.0617672286802504,-1.159645125040253
-1.0462427580651306,-0.9397358946609022
-1.0431816584128273,-0.8940470944225122
-1.0321432361722287,-0.7248733494380758
-1.0208894765259613,-0.5485792134433014
-1.014568628268403,-0.44902655297286503
-1.014086534721051,-0.441054401887154
-1.0094101276317367,-0.36565879658244393
-1.0087879509615332,-0.35682746024995887
-1.007581887360197,-0.33844463832598215
-0.9812307506836659,0.06821328295044164
-0.9610159618796721,0.3506814477892035
-0.9599540324707312,0.3634984218956142
-0.9403444159790424,0.5886757874020715
-0.9392797041304597,0.5992785408136269
-0.931788551116965,0.6677183971745398
-0.9282884439872823,0.6971383255002828
-0.9248951737478781,0.7220689883775879
-0.9237089082889005,0.729640450362247
-0.9229336708264739,0.7377952552314685
-0.9129582387181294,0.7940755921103569
-0.9106172737706206,0.8033998764649232
-0.9050134678571284,0.8237725716405344
-0.9045130067661371,0.8253571429279787
-0.8975324108207321,0.8386829238737882
-0.868899352497031,0.7597564318163421
-0.8644558979314345,0.7256503148919771
-0.853585248603614,0.6224868000849176
-0.8489911014753222,0.5669409549218827
-0.8452389258523203,0.5160743083699987
-0.8253796075080446,0.18068780819135238
-0.8251154087077168,0.17804910947281447
-0.8227424727033776,0.1300410701802893
-0.8062000339366255,-0.2508426669571449
-0.797874312031591,-0.4705272176568715
-0.7940625159679886,-0.5772410086434825
-0.787364421781656,-0.7736847163735942
-0.7826917234866517,-0.9175179371457818
-0.7775601052176233,-1.0811300991695452
-0.7764277136966644,-1.1168908017955934
-0.7753745905031568,-1.1522498679472781
-0.7666236909708797,-1.4456286317031544
-0.7531580743047837,-1.9227766480192807
-0.748709084054294,-2.084651699520162
-0.7405441080744195,-2.3892417269618034
-0.7352522199910068,-2.588035516341652
-0.7270767228387944,-2.898639985647584
-0.7241680680082698,-3.0100916554567907
-0.7156316497286976,-3.332654980715261
-0.7153683358341034,-3.342811800776127
-0.7119597325435829,-3.4704842312435478
-0.7086084012089078,-3.597006260909114
-0.7018995743722423,-3.843929651827107
-0.6974922203998268,-4.004425819979232
-0.694970050650455,-4.095032414884277
-0.6896594022177132,-4.282025571143751
-0.6840134902327719,-4.4751163564215455
-0.6793847393284924,-4.628218373405985
-0.6734202170575685,-4.819248397932202
-0.6705460023963088,-4.907848273662597
-0.6695886007905081,-4.9370566350891485
-0.6553245965781302,-5.337116952995144
-0.6447876041878384,-5.589603979340509
-0.6437587764401607,-5.6116710525366
-0.6406552715578542,-5.675232476934686
-0.6397826862265177,-5.69404978637294
-0.6389097477390306,-5.710396064097452
-0.637950567837331,-5.729405181803599
-0.6373928934503619,-5.741588213880389
-0.636725868738881,-5.753388264588535
-0.6124935255149806,-6.084057542652786
-0.6091636679096353,-6.108434153999144
-0.6002544242245946,-6.149104595655369
-0.6000155174810353,-6.1481178652948705
-0.5965229060600601,-6.154716248127245
-0.5926103229639326,-6.151990204129843
-0.5860619305350694,-6.132697991484671
-0.5857201596136186,-6.131461250305236
-0.583917637001754,-6.121260427455001
-0.5817466988215196,-6.108814129843132
-0.5603469097033003,-5.8605296380667085
-0.5576529511336337,-5.811615204622724
-0.5508308716899197,-5.680184021199928
-0.5415637763636356,-5.471074766671309
-0.5312567876711931,-5.19651961893318
-0.5272118819961475,-5.078132948172049
-0.5215201010618564,-4.903113697690025
-0.5191671056573783,-4.828061369760954
-0.5121347717524043,-4.591910808549017
-0.5077597189970993,-4.438714061843138
-0.500574530252134,-4.17922953162974
-0.4965049918974076,-4.025995449900261
-0.48949017329554945,-3.7567933957890656
-0.48945997939163455,-3.754973931203608
-0.4865592066586908,-3.641592568310488
-0.48296135862733847,-3.4997782491998417
-0.4794993891474464,-3.3608740366393395
-0.47843629662004794,-3.319154060382919
-0.4708543505304883,-3.0131916032506743
-0.4699819932057605,-2.978011760677045
-0.4681623046046073,-2.9066984048194113
-0.4600585847992744,-2.5769757858327886
-0.45594544212567634,-2.412743646319647
-0.4365810737365772,-1.6576971444004265
-0.4271521008832013,-1.3114288837914476
-0.42484439010864694,-1.2278977472685686
-0.41966968452101217,-1.0504215934673862
-0.4194009058139696,-1.0413044345950049
-0.41238736734117776,-0.8115857433577764
-0.39730885285566586,-0.36843956783657045
-0.3917138179430739,-0.22363536287868155
-0.38344854457650523,-0.030738186231871883
-0.378948629221739,0.06285510604894536
-0.36981492039941877,0.22884716072221986
-0.3687980977360068,0.24544080609163163
-0.36477472754608353,0.3063839246030606
-0.36437947643679625,0.3116545881819796
-0.3593744024510972,0.3778442382178478
-0.356712425246263,0.40816964221288377
-0.35438499047121663,0.43155065153279965
-0.35317264381982794,0.4439814187042421
-0.3426292726347704,0.5227320089415612
-0.3343353927775041,0.5527605608413965
-0.31820688911112915,0.5384791706851858
-0.3110868381806169,0.5060714082641821
-0.30907479603644994,0.49214401649341477
-0.3024722332522476,0.44304102489609737
-0.29970966262744314,0.41704765800785415
-0.281258791275099,0.20778990594418853
-0.28093895649436984,0.2043826674599509
-0.2784864243990359,0.16984518153791497
-0.2769245910335383,0.14933725480094698
-0.2767126136985656,0.1465666440703591
-0.26813391543665244,0.021067708551311536
-0.26160121985816565,-0.07854285693808376
-0.26085205779359555,-0.09100608106912675
-0.26047007400784317,-0.09701059239423904
-0.25996436862160266,-0.10440544781666479
-0.25946438003156747,-0.11177598638856537
-0.2577698486746218,-0.14009112819566744
-0.2559360363741616,-0.16885970411571882
-0.251149838493292,-0.24523887352488424
-0.2462276157799579,-0.3225404065131367
-0.24484835636350333,-0.3453867590551585
-0.2418607557622292,-0.39242764364061994
-0.2404502859396107,-0.4142149757679288
-0.2392519034227405,-0.432542076809631
-0.2385553803530458,-0.4435660704384537
-0.23391940173882197,-0.513749999067449
-0.23159649098449187,-0.5477663105076959
-0.22170819472225656,-0.6908318605396733
-0.21981388648391675,-0.7150751391868546
-0.21413481288443847,-0.7886236022996569
-0.2122589824866079,-0.8131951686330926
-0.2092872763661493,-0.846911060672552
-0.20694429893962418,-0.8738949460500693
-0.1913307966673674,-1.0120269047902446
-0.18650449437129613,-1.0432841130184078
-0.1807610195871563,-1.0697854370564195
-0.18047017241807595,-1.0719384771480214
-0.17981416083232427,-1.0731953849340723
-0.1748410970583505,-1.0868326929306895
-0.1723163362390685,-1.091471453127254
-0.17184775234865146,-1.0914745383169546
-0.16869373510692975,-1.0920561828040134
-0.16501869370665556,-1.0903211038965186
-0.1394439345864278,-0.9455708990185938
-0.13652870943623174,-0.9156693812941717
-0.13339398967731864,-0.8778398824977757
-0.12250251098272713,-0.7292960924620104
-0.11652186428265754,-0.6298517690998984
-0.10159535410507381,-0.34209894960327564
-0.08149613434819081,0.127974603369484
-0.07896166554742479,0.19085555193082138
-0.07829344730934551,0.20750471908361898
-0.07426209715175158,0.3133569131026925
-0.07021257371850798,0.41748717409042235
-0.0682100362241429,0.47020241442102756
-0.06250518682005124,0.6241774231335759
-0.045752698324553975,1.0769234742122495
-0.03807366441362969,1.2799875160061147
-0.03238286835368687,1.4289313514665467
-0.018440809332894048,1.770626966142027
-0.011458872836548561,1.9276346481646303
-0.008351211223134314,1.992616406653122
-0.006326715912282399,2.034761669265013
-0.00565319057033431,2.04874045346655
-0.003320446704194957,2.0936988691878806
-0.003120551648476244,2.0988389045612617
0.01754342182772417,2.435588866921384
0.017741321299067803,2.4394155642561346
0.02535640498493308,2.5248733004193524
0.035725504289046306,2.606852761628629
0.04497232776985882,2.6416434141385015
0.04551577391162054,2.6430593542384653
0.05803605915553689,2.631230008270564
0.06600403123913523,2.5878825470585993
0.06651838657955889,2.5844289866654595
0.07208359291263378,2.53676762476041
0.08942512351622156,2.3108907574028126
0.08993514253699608,2.303078071866601
0.08994441596671932,2.3017891074186982
0.090832934919026,2.2884904436089473
0.09577526705145267,2.1995636888915913
0.09802129935520565,2.155738757596247
0.09895062246550435,2.1365405971267553
0.12353532184293581,1.5529503715911641
0.12427068458825952,1.5334599971269904
0.1285329640122197,1.413321175086006
0.13498634629934303,1.2277644596508126
0.13761173011043493,1.1487178304502397
0.13827860963973748,1.1284122759723882
0.14378763341776857,0.9596904024723524
0.14666647312161096,0.8699059712610099
0.14701848464887224,0.8586366353053397
0.15472117620965875,0.6139520327428938
0.15551397142405943,0.5874877712459121
0.17040751035734658,0.10583936738979827
0.17102954385568392,0.08655083128630894
0.17875866252175765,-0.1636526269145397
0.18022578029139114,-0.21175208899585424
0.18027947708261038,-0.21238413495591332
0.19606543710055124,-0.699353513459835
0.19940728514172967,-0.7979929701269014
0.2004468730765776,-0.8282673226316738
0.2175303277793441,-1.290090767502869
0.2205630104432137,-1.3646137251114903
0.22838554280583345,-1.543187300171232
0.23289913115475525,-1.638295080290954
0.25173018826191385,-1.9560188497642506
0.2598719155034708,-2.0528182287781047
0.26180589013301114,-2.0725938668048336
0.26362842885326554,-2.088938781105685
0.26740417646662884,-2.118399064424589
0.2684486857124835,-2.1271287895705964
0.26853730994156955,-2.127706630091187
0.2763900210528538,-2.1671118401120038
0.2764418383393332,-2.169125976862334
0.2784050259374822,-2.175508589427504
0.28668100649055894,-2.1857978119273778
0.2892355841366814,-2.1829598469959883
0.29615951868876067,-2.1644903799217152
0.30357733444600843,-2.1245852707950363
0.30378455322269193,-2.1249298024841634
0.3073578399036112,-2.096382122192032
0.31800852269049296,-1.9916930551322933
0.3314939345818897,-1.807128353913193
0.3576793222634089,-1.3152665399625252
0.37549976938811724,-0.9129618130557681
0.3763675814950771,-0.8915440890673618
0.38631000967657325,-0.6566865995578317
0.3903442416760696,-0.5574455973228136
0.3925552678591595,-0.5048204732000579
0.40209214012294403,-0.27637892405217823
0.40339570400968494,-0.24490653420585162
0.406099629884598,-0.18109691241816367
0.41833427427409386,0.10126010185184944
0.4202584958076647,0.14487122880534098
0.42129550900353063,0.16785272343899157
0.42446715976699156,0.23677817730813241
0.4259275655064272,0.26808754985128636
0.4330743596357398,0.4193529180561172
0.4332127692284633,0.42218729517990794
0.43551092771200484,0.46778237215773455
0.43692463889946787,0.49755550933872206
0.44902509162751336,0.7241048755224455
0.457553595889562,0.8667144780334801
0.46377985775425845,0.9610773131959415
0.4640949182188585,0.9652400415392802
0.4730802732556727,1.086721088435974
0.480154197716975,1.1703497557864455
0.4925895118159551,1.2883928840464915
0.49668225118092124,1.3178395846619504
0.5010746086054119,1.347444373389672
0.5018989106463048,1.352895898735999
0.5054729169913732,1.3727151888846367
0.5372432541228882,1.452073276941243
0.540136800936017,1.4512074416516627
0.5467943571399987,1.4463964604388497
0.550108769028482,1.4400990611150015
0.5542068518873942,1.4324472791889096
0.5544961529162493,1.4316801369044811
0.5604115125449876,1.4191710213108837
0.5626192506773284,1.4146035465850364
0.568165974843132,1.3991881735997462
0.5956558221227057,1.3188266715297445
0.5971968309890663,1.3135536058888722
0.5980377158812002,1.3116802141021273
0.600574633446588,1.3043182372145254
0.6016463826894398,1.3026048967323833
0.6173965476622181,1.270950951620251
0.631865822240183,1.260154153708921
0.6337290866165031,1.2600956838236466
0.6364911716031463,1.260519684853648
0.6557775040760068,1.2902559155914985
0.6584445301740915,1.297792835203276
0.6588238044987516,1.2995043137983178
0.6620623173677385,1.3089744027167205
0.6825671824215274,1.3951087595081717
0.6831750575407773,1.3992373688590607
0.6871321403532695,1.4200372128375673
0.6908546351313456,1.4404807480324031
0.7159385388720576,1.5941058221716478
0.7166362492113914,1.597299930202411
0.7173325230837904,1.6015796490986038
0.7233365041967534,1.6371697556737212
0.7245562850673828,1.6447683802733615
0.7285214092295096,1.669198940936732
0.730840764248927,1.6808049814330601
0.7389280212697718,1.7251015673820251
0.7526281399417138,1.7820147697242263
0.7575641191395235,1.7964630930832073
0.7717391325395182,1.8124004007754282
0.772940321072566,1.8121301977087731
0.7837092670673469,1.7935487443195839
0.783852687237637,1.7934049588995957
0.7846084636543096,1.7907824155539203
0.7846365675562592,1.7901355424243424
0.7852710236882441,1.7901688848536585
0.788092690692662,1.777156610243392
0.8088075149423712,1.6331259958003315
0.8172664796760669,1.5370699552797769
0.8345143231854144,1.2733968743066764
0.837535517850585,1.2174754879748386
0.8434777560870175,1.0991379086301554
0.8538004128383814,0.870643481518896
0.8540014249880583,0.8639052254549333
0.859281277507713,0.7346697235615918
0.8611720793801494,0.6864807141025655
0.8661425041020241,0.5548528695098396
0.8780754310522942,0.211270525698272
0.8872718712335841,-0.07429065337154178
0.8921235205921221,-0.23077888787011525
0.8930246848007504,-0.26038849780572004
0.9026882403330614,-0.5853517428254937
0.9031948457435455,-0.6015855498874688
0.9098777010164381,-0.8337081006616957
0.9153195560063949,-1.0223065666545517
0.9270643699264971,-1.4364448738896103
0.9432947823190174,-1.99523871312832
0.9478458130936289,-2.145473001887229
0.9509318387425765,-2.247881897566909
0.9599967717374609,-2.5343249568140167
0.9627503056909088,-2.616344290923669
0.9657485446654444,-2.7050114844708397
0.9665489303573223,-2.7282504234872116
0.974168872265047,-2.9392211950583436
0.9850256984166803,-3.2071785767053753
0.9931024386566545,-3.377477172131942
1.0007928901814909,-3.515902654713309
1.0019278603656847,-3.5348689294205875
1.008023584589183,-3.621721897513233
1.0249135595148413,-3.768198443134788
1.0264826971109597,-3.7737016391941927
1.0332934052688545,-3.7873793130353706
1.0428149033894893,-3.763444953837342
1.0616135972526441,-3.5759494853202396
1.062562849455742,-3.5607649138809796
1.0647221830435853,-3.5251252145159264
1.0752046073720924,-3.323211559046144
1.0778011314031337,-3.2675093335127543
1.0778344609923174,-3.266806565333065
1.0794850098367945,-3.2279332435176187
1.0919358303396312,-2.896026784718927
1.0941530382365379,-2.829950904550563
1.1000588288413873,-2.6455340733405057
1.1080598679124654,-2.373071955304898
1.1082034980178648,-2.3698369298453534
1.1247717044297438,-1.7436680438248378
1.1338939820185319,-1.3737204090482238
1.137935155867754,-1.203325975675106
1.139631722386758,-1.1334006660872131
1.1472986050321232,-0.807241795250312
1.1527322093550811,-0.5751342850801859
1.1538348572841688,-0.5274507370372394
1.1558147704960229,-0.4423007912067803
1.1579321053720122,-0.3529127174526874
1.1589628053123597,-0.3078774990147519
1.1640093606418809,-0.09354287749818174
1.170095435344341,0.16314355794396287
1.1737102701868025,0.31221353129658136
1.1758097902172775,0.39992828989640483
1.1884728450532247,0.9001789996147559
1.189072847393108,0.9217722103978057
1.190904804662983,0.9934709819016424
1.1923939365216283,1.0465515192545802
1.20207945547744,1.3893423442368704
1.2039673509778677,1.4529719061873987
1.2052479527711482,1.495983899513596
1.2086531009151047,1.604805952965339
1.2303957183163536,2.1846450624789555
1.2384214483556306,2.342737499691661
1.2464593312265952,2.4689035984332857
1.248579734089767,2.494837817862134
1.2540156081417733,2.5533463689557263
1.2546782809250487,2.559397873571484
1.2601016929831417,2.5988477888836425
1.2601802533895734,2.599703852076683
1.2642659691373526,2.618808451433118
1.2720348106531194,2.631357443419069
1.2785427431386864,2.6150809866082882
1.2786434759885283,2.6152008282608246
1.2972429427174763,2.4477681123227844
1.2973014384411883,2.447222583726918
1.2988516306421731,2.4251301789692348
1.3005928027622886,2.399247968781384
1.3034754728908418,2.3527481654442775
1.3043528256163643,2.338221677403743
1.305576992153914,2.3174350892233933
1.307639206042822,2.2808708076943027
1.3118120935546136,2.199860595046409
