n_harmonics,base_freq,magnitudes,instruments
6,2.144008903679842,"[-7.59889447e-01 -9.12944789e-01 -1.81766380e-01 -5.15860126e-01
  1.54950968e+00 -9.34948898e-04]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'>]"
-2.484167714459288,3.7354260211730375
-2.4769045479895606,3.683035207863844
-2.4739251506251145,3.638403953449964
-2.4572567312211806,3.4589088816872002
-2.4539213527878614,3.4074870046059806
-2.4505526188244007,3.3667363524501024
-2.4482620765196437,3.337383053102166
-2.4403360514628156,3.226931404581734
-2.430067379383031,3.0653455093578947
-2.4299411125902157,3.068142771268858
-2.4266003271456724,3.0178567605555515
-2.4211031032040866,2.916562653936962
-2.420325241585747,2.9141148931694594
-2.4134673527139467,2.8000041649735246
-2.408194957644004,2.713862963593053
-2.406695206120336,2.6938782673502386
-2.3844568926188217,2.316095250743995
-2.3770346518011873,2.1869922575485505
-2.368985998762439,2.045980777218581
-2.3647552716552163,1.979124385572651
-2.360173779699209,1.9037189378140544
-2.3581149028360233,1.8600963303611526
-2.353818239383828,1.793124346718986
-2.353651058724301,1.7906672649711386
-2.348546304228187,1.7055074733009246
-2.3483865526529493,1.705950424003349
-2.3382808546116096,1.5463794911999489
-2.335133350330855,1.4936531575173588
-2.3348074396805387,1.490085789259019
-2.3318519428934534,1.4405717970107517
-2.331570242900107,1.4331280810988523
-2.311012530148411,1.123845133783218
-2.3083590106280605,1.0905154986719165
-2.2977180974003435,0.9412821650808723
-2.2949405474865197,0.9033972377113733
-2.2849468967676785,0.7841844184466761
-2.2818785811884847,0.7458779845637292
-2.2770041496453786,0.6883302259934276
-2.2751417813390558,0.6650487992663952
-2.274564243596455,0.6500022099094145
-2.2696964421958183,0.597721846142066
-2.260130397865132,0.4973250500899186
-2.2535941372670933,0.4276551397552293
-2.2533523594700013,0.4220005839274107
-2.243238862815885,0.3215879526537344
-2.2361373600734957,0.24976855540080778
-2.234627405223237,0.24728107916346723
-2.234379839501778,0.2462126029755838
-2.2343160646742923,0.23503584931370244
-2.21814066137542,0.09591640264048279
-2.2154535472606796,0.0728151774757597
-2.209812360887116,0.028442321599273433
-2.204335286352144,-0.01683521248708903
-2.199579110194265,-0.0415697736605531
-2.199212563037025,-0.04773946346123343
-2.1951899559377415,-0.07119469619791656
-2.1933274339065574,-0.08584973325185764
-2.192038778081433,-0.0906751324609805
-2.187057979691836,-0.13094672504811455
-2.182590670194386,-0.15771673637408273
-2.1771144547490557,-0.1896510327908605
-2.176306724279775,-0.19450604601739116
-2.169352091081683,-0.24092187747004734
-2.1634402708658222,-0.27053279601318875
-2.1615324708942545,-0.2779638693570699
-2.1605964654716248,-0.2923176627048814
-2.1540848075801087,-0.3218212552717365
-2.145414244235269,-0.37137839595548056
-2.138939066156236,-0.4056442201102719
-2.1287247362487114,-0.44867928368468757
-2.127542427158021,-0.457814683986195
-2.1248999393711543,-0.46884829453769494
-2.1246525540546592,-0.47686704374103556
-2.123799808032801,-0.4785649966617098
-2.1060797105827156,-0.5368732001281898
-2.102859512696279,-0.557615833547942
-2.0978096028905995,-0.5712800973537321
-2.097002790885999,-0.5746138492333689
-2.0933794604142006,-0.5896701773176911
-2.0917328953964343,-0.5952575837323942
-2.090408215404368,-0.6023336568626941
-2.09005789167699,-0.61199406041235
-2.083750170509154,-0.6101493675362123
-2.076113560474731,-0.645274309497014
-2.07546292186308,-0.6487453245284578
-2.0717283662718433,-0.6501186048785714
-2.0677550652978,-0.6476441736359949
-2.061506059796595,-0.6646652827427381
-2.0598590741606584,-0.6699939613524742
-2.05561841762153,-0.6722968981572354
-2.0344709844632494,-0.6868539910741112
-2.03165020323383,-0.6988917442395229
-2.0313880138000764,-0.6964267778779528
-2.0281324486024683,-0.6813284153543377
-2.0222620864426784,-0.6798154970474396
-2.0162075051894117,-0.6795003190681391
-2.0043306511738592,-0.6546108537647871
-1.9997154488638185,-0.6373732988504794
-1.9952984756886556,-0.6460545818370741
-1.9913883067910774,-0.6172805860136867
-1.9884912805141568,-0.6010776757923001
-1.985712156042186,-0.595199311164657
-1.9840071982254477,-0.5893815085984904
-1.9831542557667534,-0.5859840574641989
-1.977089495780747,-0.5725375881231842
-1.9707374984453396,-0.5328710867524905
-1.968915287044005,-0.5231260539688208
-1.956168158163411,-0.44428748322403727
-1.9513222595267414,-0.4178963242050605
-1.940253920067266,-0.332799460789219
-1.9242322247663612,-0.2192264346504469
-1.9240067283948825,-0.2138633186891433
-1.916623310780041,-0.1378921238584362
-1.9022855323699404,-0.0026305673543177963
-1.9019818001487003,0.0014361858141913068
-1.883530092858365,0.17878356199860632
-1.874592814430811,0.2848257185588113
-1.8706026416476638,0.32891208869677235
-1.8619440644863985,0.42133867060977825
-1.861169866643584,0.41806510198498953
-1.8540148829025347,0.510014644375717
-1.8480027173288103,0.5667173030241265
-1.8423851306122951,0.6256450844747351
-1.8408126083879495,0.6424519534007205
-1.8352817329705107,0.6935514267665979
-1.8225258525922001,0.8302688926320652
-1.822016089410202,0.8298982344748705
-1.8209919017662763,0.8401877776403054
-1.8143726001879947,0.8984344038380783
-1.8111181769611413,0.9342601832493986
-1.8038064900232806,0.986789149400265
-1.7983246472661938,1.037297771648953
-1.794977633429765,1.0540911862166245
-1.7793194393788285,1.143043080006041
-1.774715052557369,1.1560288146054611
-1.7718053560475882,1.1656966008065934
-1.756426406734201,1.1988996277074913
-1.7553708782873811,1.2114860045834615
-1.7515560973440383,1.2190435681777434
-1.7479086089262965,1.21786195261638
-1.74104937024443,1.2162247425103425
-1.740460808223658,1.2004923509918228
-1.739454376953365,1.2041244782096099
-1.7339776353549516,1.195432144902721
-1.7248966984219403,1.175196663867647
-1.7248686671730915,1.1676825364092376
-1.7160915952857183,1.1209282481347134
-1.7010655465750049,1.0096434161010048
-1.6992965548783154,0.9906320808565936
-1.698851112488168,0.9869694989236477
-1.690433335145774,0.8924365732606638
-1.6904150280011365,0.892281976440248
-1.6891630104878452,0.8766806124201098
-1.687967993632768,0.8670980321137326
-1.679580376648719,0.7631073324100217
-1.6713177911281938,0.6528078341549137
-1.671219908597196,0.6431658596112267
-1.65408355830938,0.3770603419235164
-1.6490211589731858,0.2861261220112183
-1.6460111107090287,0.23006593359643462
-1.6359383789902142,0.03458759128196253
-1.6351520604125866,0.015112125472673023
-1.629878963200931,-0.09468313639722932
-1.6254780164228442,-0.1878261145508619
-1.6232152777813218,-0.23228297176264312
-1.62092366348176,-0.27954634640567616
-1.6197590685611192,-0.30197301744219984
-1.6157378315569544,-0.4021626515726961
-1.598468215439491,-0.7852330177860641
-1.5961551690598133,-0.8378967902484172
-1.594979426710804,-0.8741120248977922
-1.5864222634039409,-1.0751928183243213
-1.5790375686713745,-1.253190809840248
-1.569768535401984,-1.4621885799354934
-1.563921029851386,-1.5997480460397193
-1.561276660769487,-1.6626141341936749
-1.5594428547911219,-1.7009403435704904
-1.5511300555440766,-1.9058835513069805
-1.5480756044238868,-1.961110110451988
-1.5349672089331103,-2.2514087968440375
-1.5197651843397044,-2.5562108956295186
-1.5177115547164204,-2.59101865303135
-1.51768385787517,-2.5874780637417047
-1.5124369588332245,-2.6760183576643297
-1.5044510780722433,-2.8179876548852913
-1.5034927136377934,-2.8321432402829814
-1.494371115095896,-2.9687350012189415
-1.490742163960887,-3.0249046954784578
-1.4779717038371583,-3.1649384662844824
-1.4682764546477896,-3.2681488452218077
-1.4525179351037367,-3.3604774764105025
-1.448558933690845,-3.384800423675388
-1.4467977625617099,-3.3821945242701785
-1.4373030930816484,-3.4061821504222505
-1.4371457056613426,-3.399920887901445
-1.4260154670821792,-3.3927831863222955
-1.423407718325599,-3.3827022771248147
-1.4230712518668371,-3.381152584789075
-1.4084367158667324,-3.3024229811450376
-1.407348717559889,-3.2918905001615824
-1.4071589677424932,-3.290592252833727
-1.391419860828146,-3.158145599388707
-1.3904540157151188,-3.1515696636719293
-1.3844530511025557,-3.0694257832229455
-1.370618249050427,-2.890060787844258
-1.3605459670395774,-2.7323980100213863
-1.357690738122205,-2.6905070517819536
-1.3540419422938001,-2.6221935960949434
-1.3514102800178154,-2.580192327805906
-1.3496292913060512,-2.5381692502795454
-1.34473764871513,-2.4486082011095966
-1.3403391426204538,-2.3573192097268025
-1.3318916980687767,-2.193664370605439
-1.3300439102489243,-2.1540528129115377
-1.3294621226241283,-2.1513216003950895
-1.327246329704422,-2.111132149023961
-1.3219452761830024,-2.001129113892396
-1.318193168601763,-1.9150558250324357
-1.3169573908910603,-1.8898737889677808
-1.310818258945218,-1.7618237860147843
-1.308778179453905,-1.7202359762909611
-1.3052336235405892,-1.6375955609818658
-1.3003605801704001,-1.535740919584994
-1.2992527118554253,-1.521423504307467
-1.2724843654095261,-0.9527697335701102
-1.265038889388111,-0.8103524726149762
-1.2585496586414295,-0.6924008058578246
-1.251874078543195,-0.5778042300319538
-1.2512538350746922,-0.5662198459218202
-1.2455626670857873,-0.4670086978454303
-1.2419376181202113,-0.4127264545614765
-1.2390699405163605,-0.3712893390901365
-1.2247748197439374,-0.16336496318727092
-1.217892418493743,-0.08513762929642124
-1.2102387372825023,-0.004570359166672354
-1.179504810279875,0.1842160152584434
-1.169509172829517,0.19496601320050053
-1.1627749990852654,0.18852716011923903
-1.1607084237736514,0.19389836222363177
-1.156586077571747,0.17515091923939147
-1.1563368641916845,0.18506883788670309
-1.1537825386575635,0.17105206566157471
-1.1517775143231073,0.16301969532952076
-1.1465957428606919,0.13615669869399916
-1.1446745925640367,0.1216390128612127
-1.1195638525802252,-0.08065385655724651
-1.1116171671787507,-0.1675145912107822
-1.1098122128911554,-0.20412978611803514
-1.1056740020869058,-0.2501545442913028
-1.1033103226567758,-0.2896377004226132
-1.10259574123904,-0.3044862103691488
-1.1005270406820682,-0.3206382980890625
-1.100495322458747,-0.31511122325644486
-1.0944569627424916,-0.4085429535087503
-1.0826028529820746,-0.5931447401981548
-1.069269757677651,-0.8040696132474214
-1.0518179058334174,-1.113963652392367
-1.048747343550202,-1.1570112249590871
-1.0406395349228394,-1.3008481476256712
-1.0383151352660667,-1.336925533951991
-1.0380125575660413,-1.344665909855173
-1.036088228330554,-1.3820388446975045
-1.0246313049875553,-1.5648662056274993
-1.0244834180443918,-1.5720681297661019
-1.0170059048861166,-1.678649374670021
-1.0092884188828315,-1.804074192089959
-1.0069638688829288,-1.8350739061876398
-0.9922414986573029,-2.025835320668855
-0.9848962279656774,-2.103038445218649
-0.9756002912516957,-2.204404019423703
-0.975598299348885,-2.1980363469353943
-0.963365857076512,-2.287730800618472
-0.9476669661603698,-2.355188634909545
-0.9428625591032658,-2.36020393560269
-0.9385225828531407,-2.3667664456582735
-0.9285736784174263,-2.350396502967366
-0.9178248092842738,-2.312503635454925
-0.9077147483933139,-2.2320413023436023
-0.9030463111548066,-2.1969518885013315
-0.899524700724287,-2.1518360020418568
-0.8981737393940326,-2.146119502419787
-0.8904150774869857,-2.0484839526416527
-0.8868202331710959,-2.0053822976414124
-0.8776288870177931,-1.8717684372250485
-0.8707281489258794,-1.7591575642366963
-0.8682401292243114,-1.7189258668314602
-0.8681498321194825,-1.7163707779680262
-0.8637238432815013,-1.645689123416709
-0.8619075548219763,-1.597558927553921
-0.8606573369208572,-1.5773332462645602
-0.8578754901011454,-1.5277838684098293
-0.8562401666387078,-1.4979440205185115
-0.8561621001096875,-1.495401185450405
-0.845381546315136,-1.2673160071309375
-0.8295447326581424,-0.899865441109839
-0.8283086536983233,-0.8740965479802154
-0.8268032464399084,-0.8453246186190844
-0.8248671614343266,-0.7924064199067697
-0.8238494634457973,-0.7645099453693598
-0.819937558212759,-0.6674554082586375
-0.8197161334715344,-0.6600626669044755
-0.8167715232316972,-0.591814995389143
-0.8119960605955754,-0.4668387238007824
-0.8094401889880642,-0.40473579610448196
-0.800747203555269,-0.17631023905944293
-0.7966301282024983,-0.07364172379394733
-0.777997841046334,0.4176991295827064
-0.7774820967186948,0.4334055110595852
-0.7731549381463676,0.553942410551015
-0.7698329428211137,0.6445893077553707
-0.7684103399328959,0.6800825583361892
-0.7676885088099579,0.6867488268864423
-0.7403141386870837,1.3460361204599849
-0.740254350711159,1.3479245593774896
-0.7377489882719037,1.403399376935042
-0.7373185211864159,1.4111762543367592
-0.7327429301782589,1.5154888864405938
-0.7276163304012284,1.624809981435432
-0.711622220991984,1.909603878142914
-0.6977398908018841,2.1304376856308185
-0.6921421725654642,2.19784125107413
-0.6895467123636418,2.213896556444006
-0.6860097316555458,2.2773917858479207
-0.6858127941257184,2.273613935725273
-0.6844101162264424,2.2816358012868814
-0.6789899003455284,2.3495844521233797
-0.678388682382177,2.350602647463766
-0.6770128375150168,2.3559660559556472
-0.6753468960224325,2.371759450539816
-0.6438169838957362,2.5000452245829803
-0.6346478122058192,2.4853480227455838
-0.6143672544276928,2.399150565263434
-0.6096702015013493,2.36443826635275
-0.6081669013492306,2.353933130064538
-0.6055809218015167,2.3335175881439763
-0.5962675124589918,2.2487711105791535
-0.5958252402111808,2.240062907150029
-0.594715841530026,2.2148460400917758
-0.5941575147285887,2.212639488002425
-0.593420621976616,2.220217892520001
-0.5920128507270821,2.1903035176978296
-0.5916877918616805,2.1860823114351318
-0.5810413430376471,2.0567340192390438
-0.5779899046144354,2.016476556009074
-0.5624920302863043,1.7924611909229222
-0.5505292160201396,1.5897037385471933
-0.5479267147910143,1.5653437234979546
-0.5472460903411012,1.5441864547864201
-0.5326483352183882,1.2861158816046685
-0.5265438793717809,1.1841414252757423
-0.5245421062314217,1.1598122500842185
-0.5115317229983591,0.9226519984331245
-0.5052364133216978,0.810149411795513
-0.5041065655356896,0.7809625500982164
-0.4952959020646128,0.6329088900884744
-0.4939802399766706,0.6140831125218558
-0.49390363013907734,0.6140441736388469
-0.492854742611772,0.5949982129867254
-0.482754725567375,0.4401847746018062
-0.4794825356688275,0.3885553769534096
-0.47251418892856334,0.28304143230040146
-0.4676571315262681,0.21270018242705047
-0.45113602940017916,0.01853250940645394
-0.43515058780993954,-0.14178342954417542
-0.4266239943835304,-0.20125290247067837
-0.4078095988196835,-0.29885839039253004
-0.4072734573096799,-0.30052258368210083
-0.40510320368346964,-0.30068482694894283
-0.40409042269924766,-0.3179352668464783
-0.3983955340862231,-0.3227930404299302
-0.39271023764609625,-0.32713101599759326
-0.3777961401483818,-0.32041343396554156
-0.37635619673559617,-0.32144135554714465
-0.36866941349243465,-0.29562610733356903
-0.3672197385564995,-0.29052725387259126
-0.3580671392854864,-0.24446178480270248
-0.35536186888269183,-0.23436003484242382
-0.3515985697054651,-0.20773849219801457
-0.34068897895363426,-0.14712760532093755
-0.3334194990154402,-0.08422962867543853
-0.332348772083499,-0.07263119832641604
-0.318522564576742,0.038836380993515156
-0.31499719650430436,0.07458508590333879
-0.31103863873160176,0.11146543237116766
-0.3068406244286974,0.16026360483447188
-0.2936224827066014,0.2779144957456972
-0.29318820822590785,0.27417982743248
-0.2873083376642147,0.33461416305403135
-0.2854421227752644,0.35818845424013507
-0.28291983929271236,0.37838469532757707
-0.2828766588603058,0.3923793630018299
-0.28042642923015304,0.405429308991199
-0.2775987606475008,0.4389903806384774
-0.2700296491918923,0.5008016819024584
-0.2626176858598237,0.5654868850655344
-0.2585553477762561,0.6034689652205143
-0.2513579412007849,0.6590800482474306
-0.24458667030518644,0.6962802713449809
-0.23098976172663876,0.7702892173014744
-0.22644472479432132,0.7975976277496677
-0.21919911809945436,0.8207243445058594
-0.21252147430165413,0.8416283569370947
-0.19947747365398882,0.843106410692274
-0.18065876672734404,0.7951740455370254
-0.16517179517603076,0.7185219702095051
-0.1581252389639003,0.6593644711034168
-0.15671889768235747,0.6423171643148353
-0.155816519345922,0.6409390183110617
-0.13568759238073635,0.4168605591082618
-0.1344523191026954,0.4085268668344408
-0.132172933049012,0.3775363188616506
-0.11815475728374025,0.16045439088941932
-0.0979299969243721,-0.17313413580987058
-0.09781804212890588,-0.16883965315399696
-0.09756920945621506,-0.17671511657919772
-0.09711353795903666,-0.1935904000398857
-0.0962209895592081,-0.21126532218068877
-0.0878587390760579,-0.36129853613951407
-0.08418850747707118,-0.4239496033321184
-0.08382682260411212,-0.4355230922163685
-0.08177454351055591,-0.475317243826893
-0.08068154163514141,-0.49408891052466675
-0.06569724965010959,-0.7826490018125771
-0.0633537469554808,-0.8491198330346098
-0.043972720051095315,-1.2209328512392918
-0.041068010058505244,-1.2844051992973702
-0.03731548683909125,-1.3614488988988525
-0.032206379591384504,-1.460052310493006
-0.030453462204747872,-1.4940596208599424
-0.027362933201768858,-1.5566375229403138
-0.026645751453676425,-1.5610979433656063
-0.024363346569069577,-1.5952401348968124
-0.009082109561719953,-1.8768879132211218
0.0012489517796749894,-2.042863314937007
0.014117485638420302,-2.223719968824518
0.014412943337842599,-2.2225099345771073
0.015874239508544274,-2.2506404164386704
0.021543116376052218,-2.3166265466964737
0.026025074267336912,-2.363463994452401
0.03205557429715267,-2.41985116284392
0.0322785958600571,-2.41736754621759
0.04614715492704535,-2.528001844616853
0.07572319709570197,-2.5720427726401835
0.07666116512802068,-2.572975341801835
0.09740081394244138,-2.4535636451031912
0.10578860882897168,-2.3682222906126627
0.1070502887414877,-2.3511147388470506
0.1153162447637821,-2.2499484355596984
0.11654395511515547,-2.224543253148965
0.14453375017710623,-1.746032957838394
0.14988883599690972,-1.6267677305854673
0.16666938428100098,-1.2310163399888123
0.16870129239643283,-1.1827955299574693
0.1842801675905239,-0.7677448279511667
0.1847064160465237,-0.7451334920271687
0.19077871335149688,-0.5695381439162975
0.19220886624185018,-0.5336083203395513
0.19839362407613503,-0.35377205311657106
0.20472648022336415,-0.16444226075647508
0.20968809870428862,-0.02468980422818645
0.21007620878020905,0.0019526433812284165
0.2111793310419956,0.040508061826705515
0.21504460501760247,0.1389169196786908
0.21554648633293017,0.15988700530597136
0.21757749849179397,0.22567152104899932
0.22550006865299776,0.47772420976675334
0.2282897324584332,0.5573824281921571
0.23077302235119657,0.6352830346894976
0.2311550623758607,0.6444548265338722
0.23430953658875175,0.7500739467227355
0.23926783039982702,0.8990858318674066
0.24776715599582122,1.1495813179375818
0.25123754168499257,1.2685237424862728
0.2575198480726719,1.460309124723233
0.26068280219859696,1.5474549395726307
0.2625780635282169,1.6005462647986197
0.2710970193844373,1.8590405130117897
0.27962674504301344,2.087652672921537
0.30672681004864666,2.776973601805695
0.30770951723307594,2.801096331006956
0.32129035719521193,3.0796203768219486
0.32636151571062877,3.191198219912891
0.3332900816367035,3.316287785680173
0.345337357018741,3.495013452826752
0.35438377969553425,3.6172786660281
0.3548873955321783,3.62085387310999
0.3577542356925667,3.660527027459112
0.3578953536727294,3.6661297686840038
0.3623746916173429,3.7056984259100694
0.3636962163134858,3.7265736127364506
0.36812611388612115,3.7712980690554487
0.3709000303113532,3.798866848131711
0.3717236613504191,3.7947361252101515
0.3752896937998873,3.841787708684658
0.378255417542146,3.834745836963866
0.3815600403366428,3.8587008016512625
0.3848092783173005,3.88265953362422
0.38720448412683783,3.8851765368796674
0.3941926935114086,3.909118463297404
0.39674035140544905,3.9156970466278316
0.3970354630476143,3.913324026383686
0.4195068796056578,3.894550680527496
0.4260830548029082,3.884618267250367
0.4297083029883231,3.865441852308679
0.4362732026946263,3.8165031999489196
0.4368902426310717,3.8083329835548243
0.4439424961246452,3.755338179828343
0.44614600570527685,3.74265758797002
0.4479507111594283,3.735249819248756
0.45198746121473476,3.697644338796349
0.452770886530832,3.68392377833117
0.45582203800890664,3.651980285731592
0.46619751931358566,3.532457055756754
0.46905389816528587,3.501396315798605
0.47064571731196736,3.4806808827488798
0.4847609350427913,3.3018811937891233
0.48616692361941327,3.2883146234825196
0.4965630050007346,3.1189934813884252
0.5068123738179731,2.9629255471780906
0.5160484394283795,2.8202171539716954
0.5182521774709201,2.786833236720268
0.5239432922146197,2.6893303271099023
0.5357414549415296,2.488651864709416
0.5361210707305073,2.4929332814027543
0.5373480724557735,2.464546021979179
0.5374368042008517,2.4626975553483947
0.5404331738927537,2.4091057153705484
0.5433854945749328,2.3537838273575034
0.5444108720846996,2.3509092912446237
0.5536855406424479,2.1885219432629626
0.5561317297995716,2.137035936045507
0.5570017485718899,2.129971259820672
0.5613022897501798,2.0531375849610454
0.5815489704913479,1.7101083755869457
0.5872388416430754,1.6238109259525149
0.5893670995496962,1.5784500024256216
0.6001867058628232,1.4176186893904523
0.6059112531116115,1.3412061917697362
0.6113663303899237,1.2509391574477966
0.612911818261717,1.2142745072654666
0.6134306790488258,1.2112775336857697
0.6159678604433734,1.1834851076406319
0.6199677867518627,1.1258625527067125
0.6283665050237497,1.0057200386819924
0.630454635021966,0.9800025164042453
0.6336411830804645,0.9474573686730786
0.6572363819950349,0.6457664735396925
0.6587147099770232,0.6249360143430397
0.6590992624557668,0.6211114330387589
0.659758276626282,0.6153687578373698
0.6643678584098005,0.5565530795982273
0.6668158238225548,0.5340649383538134
0.6691585255440788,0.5006078689461683
0.6745620816330327,0.45223183932575467
0.6846242872732926,0.3540468019033417
0.6967845964068635,0.23490607032097918
0.699940093603578,0.2010800201679222
0.7172596800151325,0.06362625610827666
0.7279187796852264,-0.028657562418797487
0.7298561306797167,-0.0288944757147514
0.7365684285155236,-0.08232354693150158
0.736619028559415,-0.0804384031339394
0.7380271493974289,-0.08657820393818147
0.7639843473341381,-0.2592870979796393
0.7646987547817501,-0.2578395164128893
0.7685555406749982,-0.27007846644657213
0.7708836991860171,-0.2969301120973317
0.7915252032112692,-0.40434069992065824
0.7965885277033062,-0.43541114407675247
0.7970432938447649,-0.424084425217682
0.797412064806025,-0.42518972154565504
0.8082990010613189,-0.4764266920562422
0.8181040798454386,-0.510994683752861
0.8257621495090608,-0.5499961813136366
0.8258800719720631,-0.5586848638745613
0.8264459712222294,-0.5502971558993273
0.8384255712064057,-0.593189620846569
0.8443768234355851,-0.6135704652254502
0.8494537078836686,-0.6278677783306368
0.8504229928028479,-0.6199009387476533
0.8545228138107728,-0.6475229541983237
0.8588031264825844,-0.6465164432303002
0.8611654512406317,-0.6605004604115865
0.8645305865663357,-0.6532158561574388
0.865325899887571,-0.6577829704976246
0.86897893761879,-0.6666867323257328
0.8782305595077151,-0.6858152151797657
0.8820309185061221,-0.677505627570207
0.883802644727782,-0.6838770709789749
0.8896092811528908,-0.6842119959240913
0.8916028215936134,-0.6933681378199261
0.8997696586849075,-0.6857987809519833
0.9048408850595031,-0.6808876780594342
0.9083850454743416,-0.6790298477801694
0.9195760704784597,-0.6785899043284309
0.9199946118959237,-0.6668681907938414
0.9289094884850466,-0.6573951795607782
0.934286587256488,-0.6238206295710845
0.9532454403330259,-0.5695549753430619
0.9533312132481924,-0.5622975712690481
0.9656846209999816,-0.4900750134894872
0.970022720652052,-0.47238573014660246
0.9804170953061093,-0.416200115022207
0.9901324780619332,-0.34787687818154084
0.9933549677977647,-0.3217784452426403
0.9964332241521903,-0.29496534161206545
0.9986509458435884,-0.27763894312903525
1.0072100961684338,-0.205518188519665
1.0093518623421636,-0.18102907766911885
1.009561246218981,-0.18989571033132063
1.010550545696403,-0.17407581182507628
1.0175280269469074,-0.10564620135835806
1.021357983025318,-0.07737809966351156
1.0275477028701498,-0.011060515403286727
1.0319448854213569,0.034050427977997545
1.0325004786974912,0.044450517674460774
1.0358675105109114,0.07250248520975686
1.0359678614122103,0.07665400064966178
1.042289844014892,0.13243749127645196
1.0464797406841955,0.1813562315755162
1.0508375882452272,0.22852709379397873
1.0589738926125563,0.32313945741721717
1.0603520137921985,0.3299462329310197
1.0648289516820704,0.38428121139406185
1.1048243810738745,0.78634644161311
1.1050129849140298,0.7956103832332847
1.11583022908341,0.8995512441815031
1.1247539987754447,0.9758680460033275
1.1311537034178274,1.0215004883311471
1.1357667840184336,1.0468226524450712
1.1382024521679135,1.0659175592826666
1.1463227564460325,1.1085775630909538
1.1468555893327466,1.109506585849034
1.1728468019014793,1.2088752684981854
1.1739260412497288,1.2118721236868364
1.1786350995876305,1.2191113775549878
1.182863353363147,1.2170975082944298
1.1917605976487344,1.206944745229306
1.1975807351525836,1.1870646161410476
1.1984480851565937,1.189746734646191
