n_harmonics,base_freq,magnitudes,instruments
10,2.1666605550383116,"[ 0.69280837 -0.14601484  1.13643114  0.05396777  1.69481573  0.85680875
 -0.10757726  1.72110944 -0.34256558 -0.90362146]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.2742128922209577,1.1485877364825223
-1.271352891395071,1.1826828186491274
-1.2692732436303908,1.2031733880720132
-1.2580558174137797,1.234707927594383
-1.2497049504125355,1.2582382316913017
-1.2490193298051055,1.2447822590211015
-1.248469311771598,1.2575955039858604
-1.2472001069042267,1.2151493222934429
-1.2416701667781842,1.2204532749808445
-1.2403487604468322,1.248392417815511
-1.2337897548345993,1.208124594834564
-1.2290020710297556,1.1862637833904597
-1.2249848949661666,1.114114087518503
-1.221797883170122,1.0488378387616117
-1.2195953586955661,1.0404332588997154
-1.204181062862567,0.721150036521128
-1.2008010545016836,0.6391360091014713
-1.1925396604025587,0.29281965345185335
-1.1904459749520448,0.2470375445781758
-1.1782229025081081,-0.22123892431562728
-1.1772856930939624,-0.2681125275591941
-1.1601347844744276,-1.0741884887644904
-1.1535969622153524,-1.4257059721332412
-1.1340040534143345,-2.587747454935507
-1.1267806497562625,-2.9479687858921966
-1.125427392544951,-3.050790760306011
-1.1221131414862002,-3.18138778764017
-1.113328448594135,-3.6632536883092364
-1.1113195432105687,-3.7638874029746745
-1.0824825652472345,-5.015401485520781
-1.077093728762943,-5.199381002314935
-1.0615055584310804,-5.454915924315364
-1.056136804607332,-5.529852112764559
-1.0550711595530058,-5.486074714565257
-1.0470953356015524,-5.547156519172605
-1.0460769569671495,-5.484725732941024
-1.0453788928741037,-5.5030857917174885
-1.0427621862807939,-5.488077824334651
-1.0310659294898425,-5.297670358763962
-1.028736167443145,-5.207347682543909
-1.0248115571301446,-5.104365560064622
-1.0212430862592365,-4.94745272721744
-1.020046613851862,-4.93768763792529
-1.0106019408106395,-4.528792078461525
-1.0097253077444608,-4.509768941340326
-1.001090222880555,-4.104542000562208
-1.0006866320877519,-4.050994764293946
-0.9935466602432452,-3.6701776501350074
-0.9899066061692601,-3.4334745206412
-0.9790388832814472,-2.768907697797121
-0.969116278953102,-2.173105944555829
-0.9650972900880967,-1.9044692551661948
-0.9550622340591888,-1.2104994353487364
-0.9528824553878792,-1.0852687593749408
-0.9491069636293119,-0.8287795154833789
-0.9265585958588867,0.5333691183236027
-0.9239672766716094,0.5659103368277594
-0.9189789516198354,0.8533928791880703
-0.901302931716919,1.522639619474063
-0.8999557921782522,1.535071587718239
-0.8808082678209885,1.8532480580139896
-0.8756255254157526,1.86159655574494
-0.8640729189356389,1.7985873200560374
-0.8588000668545539,1.7008840473509843
-0.8554345428150905,1.6315345217909194
-0.8493904391384399,1.532038238373995
-0.8488852025090892,1.5209888594053596
-0.8476070828628757,1.455591773821458
-0.8449576100767748,1.3684369091168544
-0.8430734726258851,1.3128076866329046
-0.8358960418255577,1.0960581854030707
-0.8227589060360891,0.6674278787523765
-0.8194858809091286,0.5015652998280936
-0.8095340426079796,0.11289903129762749
-0.7985543268459327,-0.33103922070826797
-0.7972300792218698,-0.41742696528786066
-0.7950565960401619,-0.5341177981453261
-0.7926319991148354,-0.6280324482150336
-0.7925920481812367,-0.6006765157049201
-0.7853981068900016,-0.8774557275303975
-0.7729491484793445,-1.226859394875359
-0.7716401642921209,-1.268631312879907
-0.7715698608104948,-1.28680785136667
-0.7635931200655031,-1.4603153336349044
-0.7632143514904195,-1.4264915711633954
-0.7600857490443866,-1.511459162846132
-0.759388691617358,-1.5795150907285411
-0.7445737875910345,-1.6898981751960693
-0.7378276777457682,-1.6051267301486305
-0.7325109696356145,-1.6053704751458988
-0.7322295500650555,-1.586789324489824
-0.7315925201513451,-1.5884134686750666
-0.7246303731895503,-1.4894322622342449
-0.7165024936278144,-1.3229913134692868
-0.7138686731525112,-1.2325759572029917
-0.6966767123720379,-0.5810852577056135
-0.6917981349641127,-0.3795431675475249
-0.6815534634232456,0.17373379601126374
-0.6738137209637722,0.6204987052934107
-0.6726433830717582,0.676317456316175
-0.6666304595440069,1.0541553011684335
-0.6616402563098625,1.335953798814965
-0.6594890455141824,1.481124559063946
-0.6520468662202799,1.9124497001660854
-0.6466943087605967,2.231542244625955
-0.6381198817142204,2.722076338534658
-0.6191171400496982,3.6182384884638243
-0.6172335674688503,3.707629756007934
-0.6144915711908983,3.806849614435141
-0.59525160645806,4.303727623980734
-0.5948147330911588,4.3382779385752395
-0.5921455620291676,4.394486696431998
-0.5904549646565034,4.41563595545463
-0.5830701701513958,4.436708834934808
-0.5752553242700715,4.384333445897268
-0.5655948751764188,4.297104414921522
-0.5578090241967684,4.083376446241329
-0.5397743466914449,3.2925829371764364
-0.5362580768233878,3.0972673095957775
-0.5356189838620034,3.0573547758581987
-0.5356174627492796,3.0475407640728327
-0.5267178569565729,2.5305041937433095
-0.5145179701309006,1.6773007645045634
-0.5145165969380012,1.699881695209987
-0.5115325352467819,1.5065177683584035
-0.5088467142668933,1.248345065322313
-0.5027338885235633,0.8016969482378222
-0.5016264402436166,0.7518190980547796
-0.49913460027678,0.5344798906276014
-0.485959270394666,-0.48619029964577476
-0.48046123635226134,-0.9078097965604247
-0.47846894137522167,-1.0691109101490222
-0.4754322344126254,-1.3185140424909667
-0.45442214120501,-2.734459792325363
-0.45000775794225323,-3.0225382864761077
-0.4454962588793485,-3.2813570686252063
-0.4371166949233878,-3.7078884519053124
-0.4346215535444218,-3.807782434135253
-0.428154557206462,-4.065228637066413
-0.4275345666472026,-4.119102590412876
-0.41894298765164795,-4.3464624852413465
-0.41255281912100195,-4.459852568356997
-0.4060553851165931,-4.566311769811863
-0.4059865643467506,-4.590880075922852
-0.39896387130888256,-4.591520518575398
-0.38585593244938465,-4.54919586764925
-0.381190550945679,-4.4144603654782255
-0.3802910694133299,-4.39119647079442
-0.3796468279030747,-4.363103768780823
-0.3771438123942801,-4.318298464925055
-0.3704964936212938,-4.1395787462755695
-0.3561494624970898,-3.6016801039651565
-0.354925471455966,-3.5408750695580986
-0.3360086728865843,-2.5351705567712326
-0.33293085872037675,-2.3527536598084047
-0.3211175453460706,-1.6388762388975515
-0.32057226243426573,-1.6311802454086668
-0.3107842871398345,-1.0171110374243746
-0.305633880454109,-0.7068431546983965
-0.30493378173271424,-0.6688716791309782
-0.30377993606344367,-0.5921838601473791
-0.2965876351905754,-0.13601218003560242
-0.29462784757368965,-0.025619929576209295
-0.29238818056265714,0.05580714886048106
-0.28371095313174166,0.5970076392267557
-0.2826341723341286,0.6451291200947483
-0.28140274870959114,0.7629355031477125
-0.2780664304887157,0.8976921464997566
-0.26138589353458386,1.683102110554271
-0.257718220324179,1.8290497153301062
-0.25257685271752006,1.9874536919592645
-0.2476109028293232,2.168514874512556
-0.23960360206105769,2.4063842949249796
-0.23641210078148056,2.460745710631816
-0.23604418891431678,2.469126696500074
-0.2331902468491185,2.535544660834445
-0.2279041282206098,2.6495964607439753
-0.22381498491665663,2.702371641439677
-0.22041333986640232,2.7116274214829055
-0.21506921992470973,2.779333036763771
-0.2134714693817905,2.7673702550983035
-0.21152062665908478,2.7426673874048957
-0.2091640216143369,2.810872105167432
-0.20732047052120617,2.7564048313084326
-0.20610227906683853,2.768198280405312
-0.19307301320432124,2.6869729268468228
-0.19175551494009557,2.670213017789842
-0.17594169166492835,2.4016229396182145
-0.17438875654499375,2.4096396814139074
-0.17088121384970467,2.33427022037239
-0.16719619663473662,2.2124475334248133
-0.16573550187424013,2.1807267852599748
-0.1623483695888197,2.1203061244349186
-0.14671906593599893,1.6246486565615534
-0.14408969765679114,1.5403517544001333
-0.1327911050292867,1.2271327860861807
-0.12916133412905673,1.0710615411837008
-0.11316895285142614,0.550662275394075
-0.09710293973669692,-0.019652004125651705
-0.09421350907241433,-0.15192486308265898
-0.0871392907734978,-0.35993443485268
-0.07849372388058296,-0.6427892036325779
-0.07782972604151439,-0.6667545362306346
-0.0769475675899165,-0.6549173277753043
-0.07261849990140412,-0.8494107433643328
-0.06659451525435367,-1.0386584322283807
-0.05997156225162259,-1.1929385259198864
-0.058172873023004,-1.2587112935001885
-0.057316278607142834,-1.3024133549668533
-0.05656766534209812,-1.3214256376072406
-0.051869684328330834,-1.458784157153177
-0.05089752358367905,-1.4529761198327347
-0.04564501183321035,-1.6214143650375135
-0.02360828630656009,-2.166665692466525
-0.015363901051268058,-2.3657491009166782
-0.00618432282006065,-2.5928121092906253
-0.005326775561539598,-2.578314620409566
-0.005046079678565629,-2.5661469027996526
-0.0019292178474188404,-2.65044696208081
0.0031331994536190066,-2.766150957049723
0.008845049663077198,-2.8529093828973506
0.010559453874484426,-2.876619448406328
0.02204322002788084,-3.079255795853076
0.027451253393802055,-3.1398187605434646
0.02801009443740199,-3.124763237521769
0.03356792082967219,-3.1920201192548325
0.037751929801406625,-3.2342596762115123
0.0653626520783055,-3.4330249542538653
0.07755966085576915,-3.4601351583936437
0.09366771390963269,-3.3071381864919647
0.09822588637480356,-3.3412318102603726
0.1017406143576225,-3.28537928442751
0.10439100203983198,-3.1850479882940173
0.10771476244418388,-3.2034417516974947
0.12498233560917704,-2.8866342553844047
0.13874325764511042,-2.605424475095674
0.14133564749236305,-2.5649996515465117
0.15122845618007652,-2.267248051209967
0.15381522069975828,-2.1921571635845503
0.15391766823503694,-2.225957500116041
0.15993033675797363,-2.0475126206589667
0.16524168578556253,-1.8514937239750144
0.16817688959484034,-1.7053065345857898
0.16842942635694458,-1.774837349693685
0.1725656096606505,-1.5883404307753979
0.17340938127752992,-1.601188839237899
0.17952517882940766,-1.4350485660035004
0.18298593612350889,-1.3361868851003222
0.1906429449045688,-1.0923482660694903
0.20757706160123046,-0.5481488728564234
0.21028952267897605,-0.5133528911874994
0.21283569575282613,-0.36194213961458016
0.2196201984857824,-0.22270993492083946
0.22379886721770204,-0.04426410090650224
0.23926486214041542,0.3040601738576016
0.2517222875656442,0.5485329607015714
0.25421012611432703,0.57679393955193
0.258220301362047,0.6426899943104875
0.27727201114942446,0.8119532246500893
0.27901577276213096,0.8154866782980601
0.28161063817252696,0.858773472079419
0.2930059174933324,0.8000042985866027
0.29906447153712,0.8396762996785669
0.29981886835381166,0.8202865498405402
0.30485333573261286,0.7175403691140982
0.31387766161115493,0.6598253791962646
0.31785074900471955,0.658258993761313
0.32106549676178675,0.5893176006601832
0.3245765867840973,0.5040954346762454
0.347337283798721,0.13577309136434193
0.3481400994502897,0.10021600615266063
0.3508724071470324,0.06127384298907253
0.3532281264800141,0.02452148969256026
0.3604107688390741,-0.1977939882061473
0.3699580711270789,-0.3341299437534014
0.3803480378916353,-0.5826590716130042
0.381237679683756,-0.5953639138203144
0.4166447355189389,-1.2319912032908529
0.4318116710929951,-1.4260301414398204
0.43451157134223806,-1.4260636434678706
0.4360521128407209,-1.460527320055117
0.451833180564849,-1.517521325563291
0.4532175730201291,-1.5057400004664665
0.4556316880145581,-1.5707248859514984
0.4627763691713018,-1.5495446685427987
0.4652979773245369,-1.5666457758259382
0.47719502231777033,-1.5582343508908307
0.4774100075376335,-1.5616628312592653
0.4801296440259053,-1.5185111387221668
0.5037604509121758,-1.4015739727302314
0.5061824656787541,-1.439187479324957
0.508307088910867,-1.436505742538927
0.5095734190520593,-1.409950613946363
0.5204288113404001,-1.3299284270071112
0.5219277144196064,-1.3232328757776017
0.5290542978732446,-1.2837292946886918
0.5304360290011614,-1.2779192787413662
0.5328718463264792,-1.307131007029587
0.5385882025222712,-1.1878524060742393
0.5404451676021225,-1.185865608438777
0.5460543366195636,-1.164182053069457
0.5505022837241018,-1.1671130552246882
0.5575465558643948,-1.1276162928010736
0.5695081538381395,-1.1027300504307018
0.5726343265637217,-1.0866087463603447
0.5750155726667034,-1.0343066305462618
0.5755751130727655,-1.0638945034399185
0.5794220911126997,-1.09980570270175
0.5861889800040143,-1.0221565954215988
0.5883702373354942,-1.036078434988623
0.5885255809656211,-1.008438025478804
0.59208554651517,-1.015879039493513
0.6008288963713748,-1.0097057699483936
0.6077498796251737,-0.9817862240460642
0.6148647300366754,-0.9381014998557934
0.6171554149418785,-0.9395801275238888
0.6249807671759928,-0.8824728901591912
0.6315449094178756,-0.9141467917229673
0.6701703268778401,-0.5596955842240415
0.6707353916173209,-0.5463027849157887
0.6738123015917212,-0.49735586589320474
0.6803321122931796,-0.4199068095344148
0.6936702998252144,-0.22130604807565973
0.6988338241726564,-0.08273711406729546
0.7075635521503898,0.10895760566918555
0.7085337185906129,0.11842387593961559
0.7186955822049863,0.345955288747715
0.7207886312381526,0.3496781941605095
0.7212124098672277,0.39854394136183613
0.7339636390127691,0.6704823339629669
0.7407804248116521,0.859388816238267
0.7524652763141964,1.089050035219956
0.7532639844398146,1.193029828429983
0.755829131085128,1.2169577120960544
0.7639477085677244,1.352568827134308
0.7708370718934847,1.4983706150121205
0.7709825606351042,1.5308034735534135
0.7784565027603474,1.673648412860833
0.7784827617311398,1.67115988099904
0.7840349709415588,1.7630731229071877
0.7914504447940547,1.8920489995591623
0.7941150976608524,1.9266131454986875
0.7978227244009233,1.9387693967956434
0.8017334844167268,1.9935403985501632
0.8039434907597309,2.000215589883285
0.8093591420045678,2.081320802238184
0.8108250694905101,2.065926719947997
0.8255519708283341,2.109048942923961
0.8627696674966234,1.6723311490180144
0.8631952215405221,1.6832727187797094
0.869099686446309,1.5089026854591765
0.8737488103522955,1.414343917589402
0.8840016952997116,1.1746181386107812
0.8865807899561098,1.1229206161615926
0.9032904221583293,0.6468524746112736
0.9063185139364229,0.543374481390561
0.9095664752047536,0.4672251768398583
0.9144999391569213,0.32663240204324306
0.9165433181833125,0.22441765918236983
0.9210070260166323,0.10199334334699067
0.9256662456576992,0.007246765820300749
0.9346353729539523,-0.22741084113088758
0.9395398173479639,-0.32110006032973143
0.9423518834732598,-0.4262857703700734
0.955963795397039,-0.6458214949106064
0.9616269903693286,-0.7565909441387387
0.962731355931703,-0.7727173353419217
0.9644967178099035,-0.8202666694293493
0.966225934905256,-0.7898163621469569
0.968376508606867,-0.8002428136495616
0.9743724186473375,-0.8900586260586654
0.9757958220649696,-0.8742312500826219
0.9761050054143423,-0.9054064806134916
0.9796407124871549,-0.9183849612110992
0.9984095172054168,-0.9079632302286459
0.998854825419131,-0.8688565422687489
1.0046263440902088,-0.8368326121668187
1.0059059405083346,-0.8625669579930293
1.0084196008999466,-0.8026933792345954
1.0110892296219296,-0.7978433906892377
1.0126179970893325,-0.8161830938111203
1.0208992263042758,-0.6470364210041541
1.0218419555088047,-0.6171789386429076
1.0231896732423182,-0.5696643237870994
1.0234426366936287,-0.6229157364176342
1.0256962458306846,-0.5630274212053376
1.0306292002600452,-0.44723223633931053
1.0360123121267728,-0.36638467761779603
1.0495047496244716,-0.03465799782397365
1.0585427343698708,0.18725530078005803
1.0676876889767257,0.4130590450335623
1.0741004601107562,0.5970847045613882
1.0798411192377122,0.7218117688224684
1.0841545828989387,0.8297822240916477
1.0929639704596648,1.0163374505788245
1.0958541854174362,1.0755275817840835
1.1038501084351813,1.2589260702014498
1.1050644444830269,1.3036095183492005
1.106101499415991,1.3177781808750155
1.1140479864458994,1.4367436908839162
1.1292390572771556,1.6666389382522737
1.134278801942708,1.6711537210702245
1.1388062403733938,1.6986606568522904
1.1435049229107133,1.7354287038766227
1.145748420174474,1.7548817860773689
1.1473825282805556,1.7523565286038445
1.1700876589936344,1.7765357066259944
1.1792233265434149,1.7137358008142098
1.1797052240588375,1.727666584730385
1.1813357460150247,1.7087876317024082
1.1833153713291455,1.7432817988503062
1.1904770942021594,1.61612781254258
1.19216415982841,1.6605349137617686
1.2154818369911498,1.4643306595693464
1.2249756115720176,1.3882838947575862
1.2271975126051249,1.3937121617723391
1.2303042049664317,1.358407058089959
1.2326150989896165,1.3748715249582024
1.2329479610922611,1.326690682192451
1.2354216584327267,1.3598800944110474
1.2448284374633012,1.3666529961823712
1.2497640131420056,1.342736978381418
1.2552217025832606,1.3821214466994598
1.2588403969617667,1.387525227557069
1.260689987173202,1.3859933087455274
1.2674462940637303,1.4430198641292593
1.2847966751230455,1.7098198393800803
1.2943880669661167,1.7909269748135104
1.3016298916114675,1.9595386840518656
1.3081472785753228,2.089327765743088
1.3086172615969778,2.08726772686157
