n_harmonics,base_freq,magnitudes,instruments
10,4.006768337936224,"[ 0.34484861  1.42166588  2.08150516 -1.25135632  0.24053379 -0.62963327
  1.94062985 -1.8566903   1.32497877  0.62702033]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.9614567069520612,4.005221770233214
-1.9505569238733733,4.12337770387141
-1.9489452691145595,4.132949751617375
-1.9397371601673754,3.95729488891767
-1.939659639160866,3.9477064785394353
-1.9394991801085435,3.9662885624409467
-1.929938910978723,3.52254900395678
-1.9294968613214796,3.4930516420941102
-1.9206587077726123,2.9987082820200466
-1.8771690087749835,1.501036352948641
-1.8709692959472608,1.6592779991129207
-1.8699626059916927,1.6574932324229077
-1.859633721927903,2.086393205316346
-1.8543027819087843,2.3573742919462357
-1.854098259192285,2.3937391089640023
-1.8527853010769217,2.4475745539530256
-1.848705248264448,2.722944844832407
-1.8442725810880185,2.9402833710921783
-1.8439766103688968,2.978253316658515
-1.828732280810104,3.894369268080296
-1.827240930318693,4.017422192479706
-1.8240282389291274,4.1842048005947206
-1.8185674442822266,4.314746234150206
-1.8153880251425802,4.4198580977027895
-1.8048239892351234,4.507884338500451
-1.8002477189489818,4.416978605570339
-1.7849146992971021,3.50082259577103
-1.7831271611805202,3.379570014681302
-1.7754141046448144,2.6251870486043414
-1.7706246418956455,2.105256600846472
-1.7679507737110574,1.8456887493149319
-1.759258710673952,0.8054854407537065
-1.7586908846186944,0.761916496712486
-1.7518144281028227,-0.13046071291049943
-1.747431141335657,-0.5864109929739015
-1.7424173849580338,-1.1193024771172693
-1.738741678530005,-1.5219670605714446
-1.7383191966755909,-1.5345934475601029
-1.7281926277773685,-2.346478055004503
-1.7234383719915476,-2.5458538714890167
-1.71958697917619,-2.7244319760696007
-1.7178260849245583,-2.7625400570623726
-1.7177020982056506,-2.744421526017476
-1.714288885858711,-2.8211848478582597
-1.7131555244761147,-2.781019340738764
-1.7128101430190172,-2.816775313856742
-1.7100478153556118,-2.7887172863621745
-1.7081040257240951,-2.8145447843070257
-1.707154593509347,-2.6840768005561655
-1.7069551665105762,-2.7198828286165675
-1.6953931727435942,-2.1732631029043543
-1.6883887164940103,-1.680411628918834
-1.6799614471477955,-0.8943798370463847
-1.6795747057544814,-0.822249852917514
-1.678279381380893,-0.7112456050776745
-1.6757426066023482,-0.49906648818655575
-1.6673045383828184,0.47468398263608763
-1.665106419753456,0.7563134442957522
-1.657666660652693,1.4849935983164873
-1.6524519896517356,2.0175671902658623
-1.6487733743124349,2.309833662225387
-1.647020660227438,2.429696007051464
-1.6335369691462003,3.201091682274074
-1.625669076630194,3.4426609841989566
-1.6243160214262893,3.403877457591861
-1.6193176065612438,3.3457548623402404
-1.6145106702318055,3.336212721088091
-1.5994810175194136,2.6712525646597993
-1.5966066145484616,2.47802466372293
-1.595151825631701,2.3614195303445302
-1.5920398505324564,2.2211789991814017
-1.5884125530622766,1.9381696913652988
-1.5832835950205686,1.539101845111881
-1.5829497949465563,1.468550179326558
-1.5753503811738998,0.9181808558657507
-1.566810058990711,0.4444353317295229
-1.5613504643320044,0.17224919483333395
-1.5598273882670457,0.05853136639605059
-1.5555153416933643,-0.09897081998924627
-1.5500282664183778,-0.22757410424908792
-1.546742808786364,-0.2856626881928623
-1.536783184952772,-0.27356701365651714
-1.527682374026822,-0.07424606967077388
-1.5176817343684874,0.32114116091292083
-1.517210216868007,0.3145447448853826
-1.5155857869172769,0.4670216596488179
-1.5053166272356397,0.9542266779069329
-1.5032895225586824,1.0202631713911006
-1.4974936450347835,1.284449933070084
-1.489677383760823,1.6329657230740942
-1.4889005052125337,1.6528418370418996
-1.4861465399767326,1.75831856420479
-1.4850933543789948,1.783079630444996
-1.4732115184291434,1.8879768541371051
-1.4669679103882158,1.887204165125789
-1.4599638729187365,1.7266764714897032
-1.4447640861099902,0.8600822532461023
-1.4433640297169334,0.8050952086457045
-1.4380388481716284,0.34098839162105055
-1.4365100647373519,0.2283523870573967
-1.4288122256532723,-0.47432496946792485
-1.4239177365436695,-0.8517026924608415
-1.4216044448432674,-1.060814904982972
-1.419138768535301,-1.3105311581203563
-1.4007662039334956,-2.7154582754341634
-1.3999556058925522,-2.7911614353306713
-1.395895696784251,-2.9827887857051216
-1.3941960823296382,-3.1027691003726723
-1.3726243794935094,-3.40168951772893
-1.3706770810341578,-3.407052686209173
-1.362476818870717,-3.1699762067017905
-1.360300054875325,-3.0303549164340597
-1.3571843614719692,-2.9345113304525454
-1.3549437068995376,-2.8119880519475906
-1.3462235660579047,-2.173662902841471
-1.3247132131412431,-0.4805687147063551
-1.3246119897162918,-0.45704809641153793
-1.3172227769457923,0.08789174393560414
-1.3162317669487584,0.18225959693927304
-1.314766272551657,0.2949270529900265
-1.3123132883744768,0.4618932411509881
-1.311427850390887,0.5310499101307107
-1.2994512260130262,1.2606239781809132
-1.2918929666541545,1.5381835223816844
-1.291494052006875,1.5935658498451004
-1.287555922976184,1.6814518076316516
-1.2845731318055438,1.721299811363859
-1.2842826312392615,1.7626684142811104
-1.2829758615539726,1.760679610172243
-1.2791524150185505,1.823058254911455
-1.2780411049581524,1.8224843481778759
-1.2687799952293182,1.7993303616247653
-1.245531320048612,1.0056829687089721
-1.2436178751875018,0.9452024664267037
-1.243516319546166,0.8856809640967758
-1.2361500262367735,0.4949040880657673
-1.2336779883302444,0.3967830600462983
-1.226931834499562,-0.030105246576130403
-1.2216575198051183,-0.35264306625748937
-1.213330189183398,-0.8342240082371266
-1.197143877458324,-1.879660994718385
-1.195945466131428,-1.996848186750429
-1.1950025605007624,-2.0419847064031806
-1.187059036076466,-2.5008303147736415
-1.1850738855671592,-2.685164507840142
-1.1835870017008585,-2.651253882422608
-1.1803338305979376,-2.844338853570243
-1.1790555313346927,-2.915218963476838
-1.1728917213929981,-3.254495618550506
-1.1714332342113465,-3.3254313442236856
-1.1545131501140125,-3.794329141721106
-1.1523834398511708,-3.832241948828128
-1.151494353832676,-3.879001743576797
-1.1478607348207934,-3.9439201910826363
-1.1325434639859475,-3.9167510266591425
-1.1254496867739925,-3.7997480562601593
-1.1250630489915237,-3.8058416355530915
-1.124888117522287,-3.7366994906681494
-1.122574480920931,-3.7811924100770113
-1.1136144269594523,-3.3303115251225686
-1.1123291382079872,-3.287787533856543
-1.1051051077713694,-2.82407529816252
-1.1041912681801684,-2.8042577364259755
-1.102487025178957,-2.7217102276776513
-1.091911869569455,-1.9277446953410204
-1.0899717624609482,-1.8273391784131778
-1.088279425281755,-1.5752561950759443
-1.083263036393902,-1.1714626913493646
-1.0678955555649203,0.17579735360497448
-1.057465924369317,1.0055641389465513
-1.0480850655503409,1.694446046491157
-1.0409309790823267,2.094974313494975
-1.0372594433297588,2.2253706605822066
-1.0243435577689848,2.4737598458743117
-1.022315764383322,2.445868692757666
-1.0130764166137725,2.402727713345744
-1.0087593274195985,2.202867474993282
-0.999456167075814,1.8368758100553326
-0.9927225773197743,1.3665451367637402
-0.9897808145307483,1.0929591920582056
-0.9868972388244743,0.9470351591591625
-0.9840201295110385,0.6744587413179729
-0.9753867389355633,-0.015093789202106557
-0.9750167216243764,-0.019422412143094203
-0.9561601536122719,-1.5096289884932454
-0.9525739376147917,-1.7383574069527814
-0.9504700223418827,-1.8822237179245542
-0.9504371331945838,-1.9098746264341637
-0.9477074032485913,-2.0999478964816825
-0.9430429628217856,-2.2894149748502017
-0.9420344791444917,-2.3935085723623386
-0.9360019296549211,-2.5699965568662426
-0.927940967228027,-2.7226588803532525
-0.9265396464863405,-2.750811225654703
-0.9206893266093381,-2.7215466465718143
-0.9089864394014664,-2.4438970904893282
-0.9075072377065774,-2.430067980832666
-0.9060487724021278,-2.371449674935877
-0.9057141244302072,-2.3073806763503004
-0.9002296730073969,-2.1123957819553767
-0.8935759121837847,-1.7552059216047375
-0.8899628504598667,-1.5489742684171208
-0.8884550694500097,-1.419356199882713
-0.8858028667727691,-1.289065116970978
-0.8850972152982579,-1.26451249793066
-0.8832143738819944,-1.123357882978326
-0.8815348479739029,-0.9990790767913759
-0.8760445253740059,-0.6488617698231416
-0.8653944096608512,0.01608676726186622
-0.8633494432906277,0.09520172316978963
-0.8620324325744564,0.21807297284625657
-0.8577343857424782,0.4075612719801061
-0.8526843383149818,0.6974884528339697
-0.8512853978967296,0.748982367079526
-0.8470872871893356,0.9949345894169521
-0.8449046572417993,1.0410154987331386
-0.8415383392721849,1.212329133842024
-0.840033185497941,1.2590144507901455
-0.8371572024896858,1.2548965174922575
-0.8371502655743779,1.3049015971122888
-0.8247768629014973,1.5936538862278546
-0.8230481506957164,1.6036157434596607
-0.7944047565558949,1.6909998557174692
-0.7864359357912134,1.5676058009993215
-0.7792840970235879,1.6066372671167455
-0.7791389100082373,1.5901188562575992
-0.7760535077348254,1.6234135393559153
-0.7733369063299378,1.5287881130234657
-0.7628778146522794,1.3987022469912038
-0.7550815819452783,1.3147308868566263
-0.7506818220972411,1.3456007440092141
-0.7502279913230883,1.3141978419881755
-0.749608178188709,1.3219652424481676
-0.7386434775948962,1.1748840435820924
-0.730358624866331,0.9564624665969885
-0.7292437691953788,0.9826230872597792
-0.7243152726250379,0.8360973292117942
-0.7233264123564282,0.8531357478200325
-0.7231576257799803,0.7862548822329117
-0.6920026457993211,-0.32911713235300566
-0.69075157429039,-0.34801152724315443
-0.6838032426229219,-0.6341588043242918
-0.6652392036549011,-1.458349373197018
-0.6628492506578034,-1.5671532708709157
-0.6567007605496262,-1.7411559539525947
-0.6562041372708247,-1.8071894196344649
-0.6482914816365897,-1.9485679588696858
-0.642021125604999,-2.0192641557510194
-0.6359945244984924,-2.0571795335486187
-0.6355451488480015,-2.1268453940480563
-0.6351493706830991,-2.099482674745908
-0.6320305753690594,-2.105575791136067
-0.6264335003055761,-2.07650336668573
-0.6090235110278392,-1.7639827757012727
-0.6086863702936434,-1.7300109477636116
-0.602294918198913,-1.5215752549815957
-0.6015575237477582,-1.611665872794556
-0.5845506256155728,-1.3033954265856502
-0.5818362755926918,-1.2698005688502703
-0.5811817106202,-1.2135681034500805
-0.5646452345091295,-1.3562247016161202
-0.5574016828880177,-1.4185931311988849
-0.5567412919765165,-1.455169535326804
-0.5457019175007325,-1.9094445214077127
-0.5443279889321659,-1.8745734967270935
-0.5414715705329831,-2.1410457433329624
-0.5349521050672839,-2.4309126111505535
-0.5287257967798515,-2.7555743942787134
-0.5277621986863421,-2.760306425955476
-0.517736142333244,-3.3357609001581423
-0.5090492353272817,-3.6882447076198304
-0.5075484433586412,-3.7485956221074717
-0.5042585867991667,-3.8356246701519483
-0.5027346935491388,-3.8930149962968486
-0.485531926581416,-3.962014311601605
-0.4759016532067477,-3.5934668824215925
-0.4746639705334674,-3.5775952489237675
-0.46219815850554014,-2.594668577958041
-0.44519356402112287,-0.8602656463324553
-0.44136056500362963,-0.36436994608913575
-0.4382594647049012,-0.030293700004413882
-0.43433659576212547,0.49770376454363946
-0.4210519223253453,1.953511225033015
-0.4041758900229624,3.413539921971349
-0.39647801246630276,3.8485433799703155
-0.394755731673051,3.913643421563599
-0.3927408943651214,4.009374949619863
-0.3737721475201514,3.9876317728480895
-0.36918384672884397,3.8665623116125096
-0.35391426803446446,3.143205480194339
-0.3536109214817613,3.0850131915764534
-0.35241981863891647,3.0154983280668715
-0.35081770095740605,2.8581388927787708
-0.3497325096849129,2.863771198823103
-0.3472685663918149,2.7074314175990652
-0.3275508737690602,1.7224959632707018
-0.32270913543303514,1.5610928393057804
-0.31889839598802716,1.5259543972877248
-0.3185236708022652,1.553999228521764
-0.3158798896596293,1.469524267075164
-0.3137090623628529,1.5041594892415895
-0.3091882368146113,1.5422399114977334
-0.30410438568591225,1.627368799939828
-0.28687805739381567,2.3399546240799673
-0.2866023246970997,2.3605915711876078
-0.2850892348179568,2.4226678515993045
-0.28289070132957317,2.612166449915958
-0.27799168977180067,2.866111700875929
-0.26956245763612197,3.3838152647897193
-0.265274299720375,3.65582278986315
-0.2570490252563422,4.095001054074304
-0.2469824038235391,4.394128471778971
-0.2247322039699311,4.058936763229004
-0.22230054574349456,3.8599208350671472
-0.22028916396492848,3.7387310585235496
-0.21883391331575908,3.656928135777387
-0.2137639086902876,3.251210361455102
-0.21371915817061504,3.262695104334241
-0.20107414184194772,2.0237958577757698
-0.19659069438495713,1.4618351017433255
-0.19086785218050784,0.7793855021524962
-0.18963514407953586,0.623521752931155
-0.1798009519977617,-0.5303446703928442
-0.16727724039397973,-1.7559678476987712
-0.161364675159283,-2.2500009204732434
-0.16039690096365433,-2.3134255259318293
-0.1450940105618046,-2.792468291564144
-0.14503502972312976,-2.776151374556404
-0.1362794109338603,-2.63676316890831
-0.13587669156157833,-2.6488213220394967
-0.1347728599238085,-2.600647485583342
-0.13260063427263447,-2.49926588139083
-0.13226544328572798,-2.5055858640022883
-0.12900465224486535,-2.2441201353682683
-0.10336598788107754,0.08355528859909968
-0.1012172561184661,0.24312543734560882
-0.09341044359183703,1.094828320074803
-0.09169046814225545,1.2229930077705489
-0.07862080879326383,2.4212227633012002
-0.07721060818721748,2.5214519580237527
-0.07562993395101802,2.6861378574288035
-0.06257384431330237,3.27481476363932
-0.05973030996454698,3.377075492911525
-0.05340749367507325,3.3860664913413325
-0.031165662272170103,2.645795634277919
-0.029471063687015686,2.5424662844166956
-0.025127753432972355,2.2416199660425744
-0.024080708702019393,2.1967678394207457
-0.0036123703434092214,0.6673016584964634
0.0035918098557381484,0.29319514838612115
0.01285151695473008,-0.11399525792801923
0.0172765386817062,-0.21011231820191073
0.019185433512974193,-0.26209454077477895
0.019221515418210267,-0.2747596551223894
0.020513630917372794,-0.2902569525375077
0.029003531005833416,-0.29077507859265533
0.032389328436596365,-0.18117583633599976
0.0342495176369102,-0.220888751354277
0.05049588248700232,0.3406598586272305
0.05060566793835086,0.33246003166754967
0.05477994823272603,0.5822758010751529
0.06017869256962172,0.8386373477409302
0.06389742029025403,1.0191666710743448
0.07175226569855253,1.3589011073107706
0.07324502418646084,1.3901047117564809
0.0907636617961094,1.9347695453110152
0.09639594831853371,1.9521617850538011
0.09664835199205779,1.901481615429606
0.09861779576902663,1.8986190257303568
0.10264520012903411,1.858058177271011
0.10627973240733368,1.8004796264743976
0.1062991216756286,1.7551375325372005
0.11984329010038053,1.0773323981752756
0.1205345747017672,1.0429848628841716
0.15066329034229753,-1.4436792374000587
0.1551625316280667,-1.8418422245831763
0.15823893979188686,-2.103226989627771
0.15849038823874162,-2.070591522944048
0.15864331500681939,-2.105860220948251
0.16221453207569292,-2.3598144827790306
0.16822616953082514,-2.7909602699768885
0.18136122302669389,-3.3829870471543386
0.18311994163299206,-3.394439589975882
0.2014389616925616,-3.2120578959908
0.20887572217041583,-2.9837449020331968
0.21393878256593446,-2.7351576036063947
0.21851225964632004,-2.4042823325785823
0.2394907104164159,-0.7909314550243794
0.24390241701668636,-0.44366358481657375
0.25304967944920786,0.2359006404600248
0.253313778870667,0.3082432377744711
0.2533879762062625,0.31000881938201336
0.2534891567749762,0.23950921064574993
0.2539438102186735,0.3407564294365349
0.25708610821576094,0.537822633551353
0.264355255357966,0.9837918502790647
0.27084553465197514,1.3767710173129186
0.27663031506091906,1.5808183843210066
0.305065385819276,1.6614301201980626
0.3199694596207072,1.1379564424850817
0.3353492414511301,0.2959803548484506
0.33684219265463566,0.20693245613939817
0.33844452503795797,0.1035064717207877
0.34049981800971896,0.06612134591226387
0.34268678501486693,-0.1328700776922368
0.3471928231314658,-0.4097668623699324
0.34823994204506903,-0.4791188576919127
0.3508073801714895,-0.6357436193233836
0.3549033046825598,-0.9085086107443171
0.3602517821685831,-1.2390896706369123
0.3614531461516606,-1.3462501212484586
0.36725019802813996,-1.6818997530357658
0.38784677459822925,-2.833027375575062
0.39114261254327065,-3.021255244007181
0.39634904570150553,-3.3008409645810266
0.396853353211605,-3.2746447396622744
0.42247576915683993,-3.992127668364303
0.4349459072067985,-3.980583892224186
0.43675922968478176,-3.8964488990516286
0.4391879931710405,-3.850149842881432
0.4593975804573591,-3.089237417181377
0.46238114793371166,-2.907516277505305
0.46375597692858683,-2.8417961274467105
0.4656711033060277,-2.7373267738889053
0.483718614544566,-1.3059103585281744
0.4894222203356149,-0.8006711085409782
0.5000309404199079,0.20362605555315774
0.5136130461463493,1.2195521105822071
0.514042415364488,1.276052062396181
0.5238860465213664,1.9636039283107405
0.5292022638440956,2.1101334064809203
0.5372500564304867,2.375624857936847
0.5396883835911224,2.49511481876667
0.5460832349623272,2.5605005016826023
0.5470123182859021,2.4752545557974615
0.5518219058557792,2.397350597521474
0.5625522741129645,2.0838204135856744
0.5635857789064156,2.0497320912345955
0.5649830450421396,2.038144558357845
0.5745463899771401,1.426577471576897
0.5798628023516228,1.001155392706881
0.5801246149860138,0.9871841905001575
0.5811291551079636,0.9158289396721092
0.5815613718191663,0.9105787238216694
0.5867702668721506,0.4898238679511867
0.6008007934833,-0.633586949480936
0.6210987266221824,-2.117152998256461
0.621261828497369,-2.1008922695862875
0.6244134620285653,-2.262807766358916
0.6258322802008314,-2.372331154462748
0.6339192114053676,-2.647064485560353
0.6457683619507808,-2.690012703166563
0.649031746278359,-2.7213677820004674
0.6501035307205827,-2.743648223601381
0.6503196558373721,-2.699625676307464
0.6521932152087806,-2.6907841058486093
0.6559270046284844,-2.5456396379062234
0.6636626527892235,-2.351575611333816
0.6779064523633291,-1.544168783404074
0.6816117205625627,-1.3791953690811507
0.687877526812124,-0.9418368532387047
0.7000500550135582,-0.12434421567715229
0.7039311396932351,0.08968602051023775
0.7057661132912032,0.1980108099825085
0.7143277274716353,0.6476309638802638
0.7146265363351274,0.6979268679460843
0.7301995144024414,1.2682341686680838
0.7323146602413733,1.3623923969061025
0.7513016041126761,1.6833258888587013
0.7541282900511384,1.7196372152636266
0.7648323284893337,1.658713419073181
0.768620902491806,1.7285983439905783
0.7781154375288102,1.6559984131289949
0.7788954453257988,1.7045506274264934
0.7790005911233284,1.6647134414970943
0.791885091947047,1.574505123013011
0.7983573726515423,1.4936390283674934
0.7988334843931222,1.4855700787453674
0.8050684380963906,1.41153724522839
0.8056114056900991,1.4798878913442965
0.8112913528195342,1.3759653998206691
0.8205229015696003,1.2621244219764038
0.829997181815163,1.1033598624516006
0.8346596131434709,1.0592350236122565
0.8363800894212998,1.058161217796548
0.8379571186468393,0.9828682217253039
0.8513975993489691,0.6431542867956866
0.8631810952333994,0.26846649719569976
0.8644586039213724,0.08202409306103645
0.8679018515583969,0.06799425135971209
0.8691127623322332,-0.04280693668345527
0.8755639342916397,-0.2708692463876278
0.880341063198153,-0.4985200465419056
0.885782599832611,-0.7558727043583761
0.8910710009759604,-1.0152709708222063
0.8968624921702792,-1.2427076642487658
0.8974868798949709,-1.2446974428072903
0.9215511888612409,-1.9716376313311086
0.9282469900519397,-2.014336246099737
0.9301963135081932,-2.0769640086574754
0.9403041589302337,-2.0556662833151305
0.9418673192781855,-1.9750568138639233
0.9426630524434385,-2.0028733999983346
0.9474119316866356,-1.9500525550555352
0.9541903178319044,-1.8525513228004789
0.9643996309840972,-1.6332670529839197
0.9698363695437471,-1.4899617796861733
0.9734123095152221,-1.493857303163051
0.9798633995987656,-1.310122662237917
0.9861841356316656,-1.2969786820907065
0.9912482889132574,-1.2031523203265198
0.9958354713091087,-1.246238620753277
1.0044304443003522,-1.3039940541887156
1.0093878072484808,-1.3907818470228976
1.0101661383793008,-1.4185799809359323
1.0118252693657341,-1.4527411197252666
1.014434024074168,-1.5840976939452904
1.0146939200466711,-1.5943745888420693
1.0155591158744643,-1.6621927699423884
1.0157076789810473,-1.6525299291388467
1.016064181156123,-1.566750496380692
1.0176743233691043,-1.6871133205015025
1.022226173004328,-1.8538211041632255
1.0284752895554679,-2.1573126591199787
1.0319926814093883,-2.3370564539805616
1.0399341921059886,-2.7069900866631014
1.062664478830655,-3.767158646338545
1.0632812928064608,-3.785875123253465
1.0681958809423788,-3.910238729118836
1.0688458081533394,-3.9765472310672365
1.068850187528673,-4.000121088784749
1.08170089597502,-4.014093998477696
1.0904593218885648,-3.729525602338891
1.099050783326807,-3.1730016333419826
1.102617350389849,-2.9102482392602083
1.1044979233366465,-2.7593736049093303
1.107866809586052,-2.5313675633029016
1.1122498259136249,-2.039742000020595
1.1133114966280324,-1.9662479265979704
1.1161545120355747,-1.6348298764545113
1.1244222714642937,-0.727657440677968
1.1320464090852989,0.23704803219899465
1.1369434250746062,0.7986945564715536
1.144430727608218,1.7145718503865304
1.1512713261762713,2.406325185946368
1.1663417255422237,3.5805125886332205
1.173295630938635,3.952473290848676
1.1786078516733323,4.07633015402282
1.1794778137292736,4.073239710116886
1.1889741814968566,4.119896665716734
1.1943019032221827,3.937894413130328
1.1970020495427764,3.907195889043364
1.2011997319886625,3.730987607334204
1.20249811020744,3.696889866382984
1.2071879983728984,3.4855755913704924
1.2103035725200346,3.3159467567395966
1.212386296606029,3.219124696762236
1.2175475115542156,2.8917682520842334
1.2177111360288286,2.8893963846292436
1.2187449044327447,2.8809015706971164
1.220409628684254,2.785877171373951
