n_harmonics,base_freq,magnitudes,instruments
9,2.016441907588416,"[-1.39224765 -1.59330443  0.31697306 -1.8298653   0.10470778  0.07613468
 -0.71995307 -0.64032318  0.35660995]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.4099432403624363,-6.052198619008246
-2.403126885936242,-5.798417016808334
-2.4025341592860316,-5.7825492552055255
-2.3931600719483033,-5.346399100204587
-2.391368806319391,-5.253400169760923
-2.391121350123412,-5.257708258689924
-2.3906103807025216,-5.227351747618907
-2.381643146438736,-4.7311775093133335
-2.3689689693583045,-3.9367397743354973
-2.359827964917499,-3.34496776548641
-2.351718629074308,-2.7829376832907644
-2.3516828222841317,-2.78987477656717
-2.3440827814198295,-2.231781774777182
-2.3429576664515785,-2.1516484276930763
-2.321960589600545,-0.6686133181115189
-2.3173221761990206,-0.339474745126898
-2.3140705081571804,-0.10788598499460628
-2.3075956726044673,0.31693268670945923
-2.3063631324688547,0.39207266174205607
-2.3020801348277704,0.6815332509372042
-2.2816807532191996,1.8232740868412471
-2.2771818907006183,2.0475169860821323
-2.257755199916841,2.841338953552245
-2.242870789714561,3.232580162566856
-2.2347826612524266,3.3653167597802898
-2.2043987453993914,3.4207656689879737
-2.199009786845214,3.3635038424716788
-2.175625026137036,2.9225016992832535
-2.1739370307077177,2.8899040058425793
-2.1672914151006824,2.7036522266022645
-2.158541854924954,2.4521253690621605
-2.154012692918424,2.323868420869904
-2.151700545621979,2.2468536316953562
-2.1467152007725403,2.0902159674471656
-2.144192647414534,1.9940492219764492
-2.1440222931617257,1.9997054292196996
-2.1421591569753087,1.943487106921103
-2.132758910338178,1.6286559874356017
-2.1258659277778773,1.4063547722886192
-2.1060095530334744,0.8381565100558173
-2.105882066097526,0.8242266297234233
-2.0962868720182506,0.5807648980659991
-2.0950440910049988,0.534991032684745
-2.078168919246873,0.19629773794752134
-2.050326604070617,-0.07725185166153342
-2.037430972092012,-0.11231440191880988
-2.0293034526119773,-0.07280632092113329
-2.0282519914172044,-0.06674420318056001
-2.0244800064582256,-0.036155567063416626
-2.0215453500804967,-0.022625088147786444
-2.0195527835990683,0.007261760134174753
-2.0115344487775295,0.08905905809137732
-2.009866068866359,0.11163136163274087
-2.0097159590888443,0.11349166807740792
-1.9986821110737087,0.2727146250946854
-1.9956350583881706,0.3039656505847201
-1.973480264389183,0.7069480015114133
-1.972898113498377,0.7252008801372753
-1.9705099746982155,0.7774319486522451
-1.9674442043613825,0.837117366361899
-1.9670577715906519,0.8416087427263568
-1.9416797327261468,1.3280114153763736
-1.9411981907708322,1.3396116027955485
-1.9363521234578531,1.4097579342399977
-1.9360991627805375,1.4263566022477845
-1.9196525776279545,1.6767799187442702
-1.9111659570301662,1.7791403023720072
-1.9107178395941173,1.7779624829694822
-1.8922066719497361,1.911466233422422
-1.889319354256292,1.9349604208134072
-1.8697958911174757,1.9376500917400952
-1.8662363071183268,1.9207547694687097
-1.8656170846020521,1.9210852073758584
-1.8627318858540112,1.898352941120036
-1.8552198242666798,1.859374979221286
-1.852871006144364,1.8393197392198801
-1.8506764749673068,1.8183356758047655
-1.8467934709776763,1.7721141389311899
-1.8461624567347705,1.770558131663288
-1.842770450862171,1.741865494115261
-1.8420121595968124,1.7129620268687675
-1.8414474093544333,1.721635981021309
-1.8403362348893342,1.706987192729606
-1.8388014243527937,1.6824019516572464
-1.830842862637718,1.57196043727987
-1.8288308845758698,1.5450673754753526
-1.8241799790158377,1.468028282135768
-1.811868191183313,1.2560569127338281
-1.7965357775338155,0.9573907852122839
-1.7741512322518707,0.5105263072688366
-1.7698054176187032,0.4253042920643851
-1.7661308118267447,0.3656888395984534
-1.7648260470145034,0.3366310478014791
-1.764592517771063,0.338473502437376
-1.7543631113220017,0.1430722597517603
-1.7518961180991788,0.09609663921307977
-1.751464411337568,0.10425700990271722
-1.742525779129174,-0.06270191976768405
-1.7391539530211437,-0.10230500105515991
-1.730708335060102,-0.24644110684789353
-1.7238277430527231,-0.33514522202687835
-1.7181251800842843,-0.39949145701347816
-1.7172102947783565,-0.4119214951630983
-1.713274397102034,-0.44103961514783746
-1.712362323982275,-0.4754578819437548
-1.7040908602305949,-0.5544844607034286
-1.7006121388502902,-0.5666983996923416
-1.6943512011134543,-0.6222770304869375
-1.6848707857836436,-0.6647015503051097
-1.6786720098590193,-0.703453170353988
-1.678521763836831,-0.6992461883743654
-1.6757367767025386,-0.7117438365537654
-1.6715116927943832,-0.7301555259876569
-1.6657964930791334,-0.735623655146747
-1.6636757434744798,-0.7400350019642291
-1.6563762477493178,-0.7421747065459696
-1.6539228353495063,-0.750923567643425
-1.6516958022306032,-0.7427181736153734
-1.6503840842487851,-0.7478119299738897
-1.642818169928035,-0.7511204426823657
-1.6412240154350564,-0.757301836615639
-1.6342432348424574,-0.7407253270047834
-1.6326522807121895,-0.7184398043414995
-1.6211156263394044,-0.7190749247370348
-1.6126166592868623,-0.7064298189052635
-1.5912128376027015,-0.676755695539995
-1.57439583682217,-0.6957301324653956
-1.566241724609429,-0.7125845999184087
-1.562539345621801,-0.7079518985800218
-1.555452381899727,-0.711848985098381
-1.547250377656805,-0.7513629425219227
-1.5403758455440921,-0.7906223664365942
-1.5207648853655136,-0.9096714326392034
-1.5184885302013897,-0.9400866818765423
-1.5176010345643016,-0.9310569277600957
-1.5063375009639335,-1.0375118925613176
-1.5055577221540546,-1.0495536071535738
-1.4949593085786521,-1.1363525736217783
-1.494359199605547,-1.1226291751624276
-1.4881671032530688,-1.184133228070003
-1.4844363302158874,-1.2359709710708247
-1.4779423250468038,-1.3009450803587135
-1.4725159420302156,-1.337812214529798
-1.466566642711806,-1.4122671803437774
-1.4623911625054893,-1.4327075450011169
-1.4604337812831039,-1.4568891842903364
-1.459764764895846,-1.4643822525170516
-1.4540984021759993,-1.5260732621013213
-1.4524956614791034,-1.5097393032224686
-1.4428047645087478,-1.5909268086776391
-1.4367374415319665,-1.6471679550475873
-1.4360344482178347,-1.6546274851429186
-1.4344797419744089,-1.6744294993136601
-1.4343818551382734,-1.6700854197384722
-1.4156074429615844,-1.799470192869464
-1.4127318085527514,-1.8210129477907502
-1.399692445606992,-1.8518769957574732
-1.3861687512832543,-1.892071477081909
-1.3751275164808463,-1.9348362149260347
-1.3683875698000099,-1.9199840741193233
-1.3682938968406653,-1.921536357469163
-1.3608170358453984,-1.9272754929513791
-1.3542682391732455,-1.908930776637944
-1.3353637189203522,-1.8716026314306875
-1.3339607769428474,-1.8749319886011848
-1.3318158750295408,-1.861460278320969
-1.318529946267126,-1.8462636259960339
-1.3165600078789261,-1.8377675678650023
-1.3101216902719774,-1.8213815286948964
-1.3095526516497418,-1.8265010002863067
-1.2648512905466571,-1.8230545278959944
-1.2623125963403583,-1.8320771500585185
-1.226200774207752,-2.0065707386531604
-1.224978548133386,-2.001467239067345
-1.2241529437812781,-2.0173936831655173
-1.2226533468009746,-2.0249085068191173
-1.2194872780994732,-2.0493699823244316
-1.2156955733227126,-2.0800803862415895
-1.2151255653784037,-2.0846279567282724
-1.2135334558839748,-2.082107316343146
-1.2105255909744548,-2.1216756588558514
-1.2100057082340148,-2.1303369409095874
-1.2084673950245053,-2.1257772393759367
-1.2060369723282534,-2.1532582774549525
-1.2026950246980237,-2.1821467975606472
-1.2020255031893086,-2.1847813355013783
-1.1996032374021695,-2.199494828203348
-1.199230842628034,-2.221150082371896
-1.1980584312659504,-2.209635785462502
-1.1819902966336686,-2.37581502283598
-1.1754914748934278,-2.4157117868936675
-1.1746558236624598,-2.43496738933296
-1.1560942244324484,-2.5829828034985707
-1.1559266685794094,-2.5964839670357813
-1.1527784073949117,-2.6224282357812148
-1.145125078434588,-2.6682679398757156
-1.1423214183228574,-2.6987670410577502
-1.139051683476461,-2.719943829396411
-1.1296152950868692,-2.779884665514302
-1.128173218452927,-2.7800953708186382
-1.1248821069795047,-2.7993696551772174
-1.112212076533354,-2.8300625776700192
-1.103666529200818,-2.8334248519177585
-1.0998707584795318,-2.8277773705199767
-1.0951543137266255,-2.8181426933725446
-1.0752744420894929,-2.743136098832556
-1.0726974766238597,-2.73264642303369
-1.0720148298740386,-2.7202790055278787
-1.0694505195532809,-2.7098659901862114
-1.0682821342401294,-2.681717608516977
-1.061876774776398,-2.6497305891841867
-1.0615644426491306,-2.633639702822493
-1.0573238780012724,-2.597183826797732
-1.05246563666398,-2.5413225992729807
-1.0457357183759204,-2.4829196077610387
-1.045468216471541,-2.475483787473108
-1.0452989362905236,-2.4483650306042453
-1.0355046218122674,-2.3303059601067084
-1.0182534961110281,-2.0824954924739467
-1.0111055181378126,-1.955688713005828
-1.0071781464232028,-1.8898687543560968
-0.9904325451771872,-1.605640442370502
-0.9898073808517607,-1.5905442963625351
-0.9889948495468222,-1.561906857085395
-0.9848737078176115,-1.5062975279540618
-0.9645387912946752,-1.1492201984455095
-0.9581601471789485,-1.061907262051603
-0.9580153796804627,-1.0604608083741267
-0.955474959221815,-1.036222194517606
-0.9532626791914609,-0.9801724988151589
-0.9504395789517437,-0.9418325525127509
-0.9500929025240907,-0.9407216087480855
-0.9493318900653174,-0.9182811485932202
-0.9484217187266712,-0.9217281897171683
-0.9479849552650954,-0.912070656905336
-0.9313501744396699,-0.7017240755562765
-0.9146180951354053,-0.5539809720754885
-0.9096733212581656,-0.5163531050368723
-0.9054625801089977,-0.4848449263883448
-0.9021018172801591,-0.4536560663442601
-0.8991541571000754,-0.45238174050205854
-0.8988207812514402,-0.44713875448637724
-0.8964286382790068,-0.4228190901339489
-0.8945806849426328,-0.42626044848080424
-0.8944371746143727,-0.43767404577295843
-0.8893171085934966,-0.4203419831299616
-0.8871601466050314,-0.40952399594424116
-0.8738213345118391,-0.38789243802633755
-0.8707247819999324,-0.3873232342731106
-0.8617927602529125,-0.3890227340042506
-0.8575780241540976,-0.3970317387829116
-0.8481228215675789,-0.41104359683117997
-0.8319559190327852,-0.4620850262025662
-0.8257992837929384,-0.4833387950802428
-0.8245658207891644,-0.4658783695958259
-0.8231968636758595,-0.4805639660811641
-0.809257298947978,-0.5093647197706788
-0.808297376813691,-0.5170129325106155
-0.8016698478285553,-0.523311997702656
-0.7927965352770663,-0.5302512954452536
-0.7826073604265673,-0.5187282224565186
-0.7784254146025087,-0.49518368748511316
-0.7783400377030745,-0.49952388541514964
-0.7776637131497091,-0.5083930836984721
-0.7762471017212724,-0.5076013521994573
-0.7729327971096405,-0.49128113922635575
-0.7692136538403016,-0.4706145132804012
-0.7687550491955877,-0.4665938639371077
-0.7618381026592358,-0.4456565339180742
-0.7530295937717488,-0.38497537262744325
-0.7395374370727552,-0.2601289140913775
-0.7356281092331507,-0.21906867189106566
-0.7291048150179753,-0.14599018460739127
-0.7267967012518008,-0.11282930973213169
-0.7209661707103052,-0.032034653968975715
-0.7199195884060039,-0.026844889398290564
-0.7141482617651347,0.06282068023198992
-0.7130098547867743,0.0856404264157587
-0.7129441825866474,0.08183395382660238
-0.7102032361109503,0.133048339107648
-0.7096666048275271,0.15166006822830744
-0.7028487178676981,0.2564271220441345
-0.7007297512513588,0.29766730657952384
-0.6885290702322755,0.5065239255208529
-0.6854071005378124,0.5696579020226126
-0.6843507347454594,0.5831033551651481
-0.6761616939419142,0.7284056406340438
-0.6617308559413617,1.0255285119056048
-0.6584470355584542,1.0962209191950154
-0.6440814361621205,1.366429900071277
-0.6295254862966697,1.6114014570297226
-0.627983838977821,1.6399358893539664
-0.6220641083039267,1.7303008729228557
-0.6082353422982969,1.8989728543836983
-0.5946629933187673,2.0295801695799023
-0.5807615892095725,2.0975266322163173
-0.5750487831953377,2.11795160516717
-0.5738068604896478,2.1066816169201306
-0.5685345641487838,2.111333431426602
-0.5677235795167963,2.1168052934786514
-0.5592307364471854,2.0973504894451205
-0.5566985719368955,2.0874521154665846
-0.5529865295078791,2.0727152289973705
-0.5505397407535177,2.0454148395226244
-0.5427627513250775,1.9888252723916076
-0.5385839561355983,1.9548208286200666
-0.5299675606817966,1.8603904882708069
-0.525500887364605,1.8136389889179882
-0.5227195077034246,1.7762204963419008
-0.5106266627729732,1.6041932692160195
-0.5083099219336247,1.569577248111514
-0.5036517980691881,1.4887993429130661
-0.49873848820653555,1.4258183085140153
-0.4869871465496689,1.2198977613130841
-0.48599778013169903,1.2139109465985982
-0.48367106113880176,1.1639016294466997
-0.47405060622500894,1.0112942615738607
-0.4635935032154235,0.8381232394510191
-0.4580627574974856,0.7522502620701158
-0.45230552806204205,0.6685446892008455
-0.45219378288171086,0.6863037515234861
-0.4477114827286135,0.6022357629721095
-0.444619108594118,0.5639428167462672
-0.4435540752092777,0.5493390498623687
-0.4165230694376256,0.3065347152617511
-0.41099341307087744,0.2781565334336011
-0.41063546110446136,0.26369704424342516
-0.4088352509421327,0.2653426012267421
-0.4045627431168253,0.2662770363494355
-0.4010512939003599,0.2415659960762002
-0.4006061931893541,0.23701962691541054
-0.3894505467582583,0.2554962774329315
-0.3875377111034686,0.267229537670963
-0.3836824202599516,0.2844278978219687
-0.377513931290129,0.30088064006545
-0.37705455091774276,0.30177217795143757
-0.37692117972860295,0.31481512115855065
-0.3730277600925782,0.3307716412615431
-0.36761652347404317,0.3676667049234338
-0.3656826294330475,0.3886576847641256
-0.36567072648415877,0.39842420389750244
-0.3589864358282604,0.4514541539835348
-0.35771884877872484,0.47572411848746826
-0.35648461986214386,0.4745853731943151
-0.336882664903996,0.7221037888471628
-0.33479320436049953,0.7592980460355889
-0.33067741078768176,0.825816386547458
-0.33058825670511194,0.8254372161964374
-0.3302493512155391,0.8371944169303431
-0.3166374431159582,1.0437725466841554
-0.3155115971023248,1.0631457817644756
-0.3149973121497669,1.052168349607557
-0.3144879836247685,1.0659177488573797
-0.30814901105337045,1.160498778726972
-0.3052143890789507,1.2216733400886763
-0.2962863691478086,1.3452893334436837
-0.2896921281213811,1.4498992180082346
-0.2772258002061321,1.6078181844104564
-0.27468954536050294,1.6479765604391607
-0.2724409325770578,1.6729082623821687
-0.26198499759117855,1.7629175732529652
-0.255233550528593,1.8144894727257224
-0.22963060029458404,1.886972454615201
-0.22775177051158257,1.8834101320663834
-0.22025310138714005,1.8341565466326275
-0.21761361552179403,1.8252046252656793
-0.21582044807354883,1.819110245297335
-0.21288563258779192,1.8010688192467623
-0.19867349928860367,1.6781846386383812
-0.18953117234913464,1.5474951124160654
-0.1806197795161042,1.4014925354717143
-0.1777431613623599,1.3581792120367782
-0.16969373228143425,1.224694373483348
-0.1674510109181302,1.186125900302891
-0.1636203926880393,1.0961647440557305
-0.15810457940761635,0.9823089573404294
-0.15113961835129608,0.8447262284198146
-0.14262667143870367,0.6592785434274524
-0.14084060095894202,0.6345110802294031
-0.1301100187600599,0.3958929572334447
-0.12336882886681,0.2503856509922253
-0.122026795206577,0.22927162486097677
-0.11454410643211954,0.069150401767208
-0.11183487391227587,0.021361997982614997
-0.11131522506122549,0.003685285658442729
-0.10778438868872042,-0.04479558411955399
-0.0950154738847866,-0.28198639778409296
-0.09359993144632828,-0.27667077894968206
-0.09301880322333078,-0.30255640315270416
-0.08299626728407361,-0.44239328497632296
-0.0754500067195849,-0.5465167766016922
-0.06288885606829231,-0.6322637280392374
-0.04597671936421932,-0.6644628035551896
-0.04072221289525535,-0.6675438541515052
-0.0296759417928687,-0.6329299349551567
-0.02300145569115397,-0.595697373168925
-0.022950312102994808,-0.5910285537576961
-0.014714377662961908,-0.5157268598074409
-0.010400680597486556,-0.4666157363403407
0.003133679666500022,-0.315140003959268
0.003678482560246721,-0.3170932509778338
0.007415193944132703,-0.2546461475502471
0.012141852739151915,-0.17476776141225595
0.013657792965969584,-0.16206711964368717
0.015431273162819004,-0.12404067688112608
0.03312254672755621,0.15167164693923327
0.041995301133148644,0.31736727646815405
0.04303743472544941,0.3302050489615496
0.04870858505117992,0.4188335616504155
0.05105495120168335,0.4587326206713262
0.06069678192897632,0.6310739003237591
0.08139733769440216,0.8838150873463362
0.08185319618030773,0.8920497639660294
0.08879289896970555,0.9641814538071404
0.09311835980457639,1.0119587108639392
0.09344810579421559,0.9955242536165407
0.1184645696168336,1.110099312050634
0.12692766750772932,1.11980928338376
0.1353105768749443,1.0761563832533008
0.14690454273474085,1.0129134518081875
0.1710451169884517,0.792327219804447
0.17314841689206073,0.773008196586232
0.17515524472119193,0.743121503159449
0.1922226351388301,0.545441855547318
0.1993189734963643,0.4743059156543879
0.20564267995844787,0.4150428570561068
0.2089437431550527,0.3705416651906884
0.2230183005249029,0.24498665772175338
0.22640504141015594,0.2353352537832664
0.2269175719807759,0.2251366813280455
0.2424409432272796,0.1727344566817674
0.24500923257820562,0.17803426095161523
0.24642242814467563,0.17520647317386429
0.24751499224902584,0.18156445726344353
0.24889852548594105,0.1872092739499246
0.2537615904240149,0.18611007574045163
0.2555281344220335,0.19516968987151204
0.2616989281043156,0.233917212997961
0.26382600748110363,0.24985420186305007
0.2650517162540478,0.2683025030581753
0.2903040103279304,0.6519193596172823
0.2972228248818518,0.8129966764475707
0.3029610356582406,0.9426806861957256
0.30837895570010465,1.0878707534322136
0.30889512448633205,1.1097266011340428
0.3144637669670338,1.2572394381495897
0.3174956512248004,1.3600039901870955
0.32559570069001254,1.6360805309398534
0.3258017995472966,1.6451016285496551
0.3435516385438451,2.2818627126619213
0.3471481163731762,2.4310508394146684
0.3499746017184817,2.550087411799881
0.3528234327874702,2.643857504773402
0.35801099347243825,2.8373567712360246
0.35809189412207765,2.8503712772362637
0.36443035671658164,3.095118933734759
0.38307063595432833,3.775422725668636
0.3880217816359375,3.9523488086522582
0.38829679256459215,3.9720141878684103
0.3918846920651955,4.086857270570122
0.3935705820729627,4.124902778214631
0.39514944931028895,4.171147399426316
0.3957029493264801,4.1968186840935395
0.39599136267888113,4.205023145341116
0.39617394665671224,4.206039734904907
0.3963436746541902,4.208331065817678
0.3985475052248102,4.282312355420836
0.4157818899964387,4.694695095836401
0.41799676127109464,4.732556519258031
0.4295563920209391,4.886851475368749
0.4316180942625971,4.895152582987083
0.4325809394729596,4.909484784939043
0.43403557761231504,4.914382631137318
0.44456147377454514,4.9284943386328735
0.4473436777211286,4.9138148588042645
0.45036793042838497,4.875818094613856
0.4548639695067971,4.834461014744721
0.45550280084456274,4.8356504370019575
0.45591711016496994,4.827933670592857
0.4576880959327534,4.792346901032535
0.4588596911805185,4.794555284790969
0.45944301952948585,4.773967724711608
0.4642152682388301,4.692149467659814
0.46580671046804456,4.640247711253825
0.46614816683615956,4.634224888421816
0.46671118861040384,4.619971967419403
0.46710235842085357,4.615588778611695
0.4675890942136087,4.590220061233216
0.4852805547113159,4.033139091845367
0.48727415944733865,3.9503795840445783
0.49485797345301696,3.621222297664647
0.4948752577277373,3.6216815737458665
0.5029243338666607,3.209595213705871
0.5207094283308455,2.112448728290363
0.5221398277896161,2.0264685677472585
0.5232978506327557,1.956198268174017
0.5331084875706096,1.2576854012741143
0.5472531701435779,0.19247376459685883
0.5481109105202568,0.12212410871338554
0.5491929204831179,0.018387967160536735
0.5502780806534151,-0.05358356290090884
0.5578961514720824,-0.6600051725899435
0.5600379691063697,-0.8151951669394764
0.5791104828858602,-2.339232629277105
0.5857924678240618,-2.8337196745776225
0.5911946371729297,-3.2472091948335144
0.595410015859569,-3.5541146743202745
0.6083753715362299,-4.4164348727387015
0.6111681274819194,-4.608638362048027
0.6200309472257519,-5.121135693712729
0.6383935816228767,-5.957804126680319
0.6451021180737193,-6.205042255455218
0.6564779796084235,-6.474091424463987
0.6658935466276161,-6.606814883562629
0.6762345912667787,-6.631243281637031
0.6802611137402415,-6.613071856981057
0.681036638446872,-6.599370861565384
0.6813644086734945,-6.59935374658228
0.6829505599423182,-6.576698010381776
0.6850392617706418,-6.563728588897595
0.6981475206072947,-6.294008833548632
0.7031145876214513,-6.155858479889012
0.7131035595763606,-5.78782885856338
0.7160582241878735,-5.6678354374598285
0.7185339239367585,-5.545513357989557
0.7229645974511909,-5.357563816507705
0.7232287783707685,-5.3282841818250475
0.729939616800432,-4.9720956712273425
0.7310958425835516,-4.918331403607698
0.731402757460935,-4.884441179549727
0.7409732621327247,-4.329217895609972
0.7597613988858485,-3.094365802159156
0.7601182943577816,-3.0712373771614736
0.7637543191208378,-2.8209541490398355
0.7715606005570876,-2.264061186712656
0.7736358640611902,-2.114248884940084
0.7743269174663867,-2.073669301830856
0.7794505118490949,-1.7082820269539865
0.7905315799141759,-0.9055191785250302
0.7919743484333419,-0.7944357509479515
0.7970465194652476,-0.45130813519052526
0.8041295141991607,0.03819244265973462
0.8090669342996666,0.3649779178159118
0.8217628799560481,1.1356789981368278
0.8276052138049592,1.4923507354179626
0.8317977148626423,1.7018782156076555
0.8329961201824823,1.7733703810078516
0.8410203617774008,2.14758856260715
0.8516305719126667,2.5995078109558363
0.8542862387380525,2.697857108257064
0.8608684742454704,2.9105904382385908
0.8688792225974318,3.136785657393045
0.8693357880079269,3.164343034329532
0.8718109198828534,3.1986473173702397
0.8839727108447129,3.404526861294483
0.8887584401618724,3.450351409666745
0.8908966236649292,3.468281403964268
0.8947652735579235,3.4714179006534707
0.8966563129735379,3.4892710359049883
0.8973547828819415,3.4779204598932627
0.915303459317363,3.382518542621733
0.9199689648821492,3.3232098620532904
0.9230928073431222,3.284618829294555
0.9302287906304327,3.1475376118374943
0.9363413700334924,3.035652611904748
0.9382210853338409,2.97019397538454
0.9484934055366052,2.71788316464804
0.9619782897615261,2.305624939091372
0.9640513671930981,2.2546671134198153
0.9697702226403768,2.0608011627404195
0.9780582554080235,1.7930469683872108
0.9916638637406052,1.3731453719270759
0.9986948526209893,1.149676172082735
1.004066858197831,0.9880223712980488
1.0218492805293353,0.524665149657179
1.0219618258603305,0.5257032345864081
1.0250572800339617,0.4562407934897469
1.0268071326199344,0.4224877053383612
1.0318786060694016,0.3134093114499156
1.0354331673406918,0.24720438875387898
1.0402768840967216,0.17216802907904286
1.050289697724482,0.023937747986354462
1.0595604622402774,-0.05202428844487886
1.0614826374249864,-0.06332272714669204
1.065069841197558,-0.09704492007590321
1.0728194792735,-0.10307279936547255
1.0740764913251208,-0.09135871154872122
1.0757624933198038,-0.09985888086692646
1.0787468918564418,-0.09329438797994619
1.0942289181102733,-0.017354092811444344
1.0993794682661662,0.03926526577576828
1.1006518714498288,0.04148812733231769
1.1131829151493307,0.19706777726483934
1.1243453355862174,0.37887700335995533
1.1291530603573694,0.45667305083375903
1.1376022980813447,0.6312036183455496
1.1403294731132503,0.6604582497481661
1.1428365253464383,0.7095522981209865
1.1666567228455351,1.1863824372682026
1.1751029643448465,1.3336622136028244
1.1751056630051053,1.344617674340013
1.1822119361553272,1.4584462570697407
1.183119865855847,1.474186088497243
1.1968492021929098,1.6746041024148612
1.202459807645634,1.7450847581656959
1.2156821826205562,1.8770071187666557
1.2290452629637452,1.944928269712871
1.2319796155444047,1.957397042192978
1.2321293871137247,1.946574076576283
1.2327494510870354,1.9477835116462747
1.2349474460789533,1.9487958799486658
1.2420309561357392,1.938946395201298
1.252514807851119,1.90476779758471
1.2527463498850508,1.9086259081869787
1.2638948096291571,1.821662212994714
1.2639622032836462,1.8466733257826264
1.27194925406417,1.7478875855483456
1.2880301264844904,1.5290714679130264
1.2914021985866366,1.4767143775280505
1.292166784742565,1.4580475976343241
1.2957732186604183,1.4016099804744335
1.3044672640807367,1.2629549292911488
1.31556876499819,1.0261106576108012
1.3336706882284561,0.6760669579374164
1.334791847075774,0.6557586223706946
1.3365283434122972,0.6267405602190211
1.3410363263285525,0.5162885685768716
1.348889662900044,0.38664482824518037
1.352234926734786,0.31209113277949807
