n_harmonics,base_freq,magnitudes,instruments
7,4.940837579370884,"[ 0.56577261  0.2735505   0.1653589  -0.61970246 -1.84440352  1.31591025
  1.55312512]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-0.21434429175431724,-1.824418250811419
-0.21321417304770574,-1.8094555353346031
-0.21099967412763743,-1.7416163028265481
-0.20987159218782425,-1.726978040969782
-0.20965241112549737,-1.6858349601089513
-0.1951351263230907,-1.0010873042809496
-0.1917240428051432,-0.7696431935155174
-0.17863939133827778,0.22012334561887303
-0.17808476396679218,0.22165498999617778
-0.17245747789065824,0.6711921839054205
-0.1603367743596884,1.585861274520214
-0.1598534364869506,1.601917781790724
-0.1512977771077204,2.17665006025896
-0.1442224501999232,2.584340838517855
-0.1355613760524501,2.935489490186549
-0.13232933198137786,3.039561265502927
-0.1298733582219045,3.0546894026757476
-0.12629091220209787,3.134061319726476
-0.11610170765672034,3.144508804475329
-0.11322789443351766,3.0604183171173114
-0.10986992742996993,3.0392850023715954
-0.09764610605864377,2.5574724074533086
-0.0897577770247997,2.178887591197494
-0.07466464583039789,1.2360792049667226
-0.07337703853822397,1.1880107378047804
-0.06487769899221796,0.6257448682811347
-0.062171675429149253,0.4766192849568952
-0.06160282549974738,0.41387249144438976
-0.054052802012944046,0.02602679802187169
-0.04910060463053778,-0.23981266356738645
-0.045179677644334504,-0.4172470733319494
-0.04180888007073502,-0.5144567800669789
-0.03925821391383533,-0.6265419628633985
-0.039074059099805325,-0.6092155350122813
-0.03409022209339785,-0.6914242111674476
-0.024760813732725317,-0.8025136099560928
-0.023528491649539074,-0.7924448819173062
-0.01942883217803182,-0.7722258668542187
-0.01612692637279789,-0.7054545764602786
-0.011910403900609268,-0.6057200256374097
-0.01132319509435753,-0.5863156829764279
-0.008928372675871543,-0.5172673971111397
-0.008018981632698097,-0.4944101079742537
-0.007890711307332765,-0.4915893471959723
-0.004261271684885326,-0.38729260644598906
0.001987450189455675,-0.06615205422287504
0.005497059765984247,0.13330628112048287
0.0059601594132017155,0.151766404398445
0.007347277634587535,0.22787890989909468
0.007789611822515141,0.2831777392845733
0.012546260865229364,0.5230410248084696
0.037252862551234944,2.2480467626831704
0.04345291605409063,2.680563231015198
0.04592281106479801,2.8393248294578366
0.04810667073354491,2.9699662888834317
0.04906516972081931,2.981079168089427
0.051503586362884324,3.1279234091179826
0.05353457447659693,3.2528612135274932
0.05394963789986296,3.269918730828473
0.05467856617145106,3.3137215094062076
0.058961528906210425,3.51941401709245
0.060980242095650894,3.608489525033741
0.06984278347856687,3.984540775304823
0.08038096940742445,4.22416408908542
0.08409656863363235,4.266134612374673
0.08468019484608247,4.255612658123598
0.08556437522723659,4.247875263700216
0.0881695026258944,4.283212716450947
0.09040365821142426,4.239378585995226
0.09171051716571554,4.260944585119902
0.09222775918182835,4.2930252953467605
0.10516053641038425,4.07084989399396
0.12270871079290391,3.385519952051975
0.12773542552562356,3.1538097918389663
0.14153706034550861,2.487691919747352
0.14285034775535532,2.3944641249058902
0.14629156310997704,2.200296651190103
0.1516164261790216,1.8706893186872184
0.16955783582728223,0.8025164635137552
0.17191409177462624,0.6774014974110892
0.17192299789222965,0.6816132699147275
0.18555940442420127,-0.13101513885072552
0.202067646259942,-1.0293215740492436
0.20219638753353308,-0.9875941533121079
0.20357751523751366,-1.026496996806355
0.20909931062237508,-1.3773411930266415
0.21447765019935439,-1.596009327974402
0.21902727934630484,-1.8509775516706268
0.230210474767913,-2.372424200428889
0.2315790122548531,-2.4337875555911297
0.23253132763808937,-2.4192876211616494
0.23287240778706586,-2.4959358260112787
0.23949052548800065,-2.7672545326229323
0.260239266088123,-3.395811037219772
0.27655705386524687,-3.7128679788922034
0.2780678009949886,-3.707419938963924
0.27866645723794203,-3.764543007114405
0.28100387547873495,-3.7563369215838884
0.28115811413134084,-3.7435977690729816
0.2820656916667854,-3.7504682648127816
0.29007538509448016,-3.7607562977431224
0.30651450851182105,-3.4378269875099017
0.3199506998186923,-2.913341741918383
0.3280164895620592,-2.5486215292009433
0.33306549136303465,-2.2294244937233962
0.3393148747852748,-1.872131349219118
0.34068702192720224,-1.817047898689419
0.3461133646180281,-1.4228715170924047
0.3510168649291794,-1.1678910040542154
0.35106563757367226,-1.1861297706070566
0.35404091328089926,-0.9361436734286058
0.37654391211146443,0.33474657504484995
0.37723245962069285,0.36304848106782966
0.3787321001944628,0.42427326291941403
0.40565638844024976,1.2842525601225763
0.4159349663762768,1.3403799224036954
0.4211822570131982,1.3345304748188345
0.42685299456550396,1.2313517989228115
0.4371831845796308,1.048548493853682
0.4410596144197947,0.922994659658085
0.4491942095167376,0.7713989717298237
0.45230615827443366,0.6256166456428978
0.46773608833418745,0.1962298292557415
0.4788763499397177,-0.14973545666925406
0.48248872425632205,-0.16720325976826939
0.4853341424189104,-0.22128496035298917
0.5004295158295831,-0.41328949822022165
0.5078791632274693,-0.42995518686178213
0.5097069486330579,-0.462955820709729
0.5164983193370194,-0.40190583623938564
0.520089743468656,-0.4044813020260671
0.5203051067970232,-0.3866841965968149
0.5249980770567402,-0.33517938935985503
0.5370566001536887,-0.18791766616931144
0.5437142352920166,-0.06180846346492298
0.5439120605012135,-0.05979448287220432
0.5453972836495735,-0.03705205327484197
0.5463310247999393,-0.01658891635853497
0.5463838916831278,-0.040882396357363605
0.5485831495891622,0.010181297197896195
0.5504293492387813,0.05978355360748334
0.5528504774305683,0.08057142336191798
0.5551544421367529,0.061222526594518996
0.5606774683508364,0.16282947624897615
0.5630165942518364,0.13890451491093458
0.5713373694483144,0.2078094472727363
0.5756222999558043,0.20178975224156853
0.5877719130235519,0.10534706933680617
0.6009722545425809,-0.13630750599235097
0.6041068769820859,-0.19380750401926067
0.6075168841005021,-0.271979723798902
0.6116400942291937,-0.4025418590535276
0.6145960173640681,-0.5307864447331855
0.6302350694816443,-0.9333218592287665
0.6399848445104555,-1.2132563647448316
0.6421200646404701,-1.2428278068541223
0.648260482379893,-1.3615891347456495
0.6558480677899912,-1.4901629482799401
0.6583933882131707,-1.4997871166300747
0.6635411350826943,-1.5383080686660622
0.6665216789557231,-1.5238429134449967
0.6704408820602259,-1.4929933216016629
0.6759646649914144,-1.4273122629346982
0.6897354597501715,-1.1732531008513178
0.7063143410120181,-0.655327410668581
0.7089216842077342,-0.5305209603487092
0.7105694018323643,-0.5286450327427621
0.7188067984772926,-0.21959385753379143
0.7188802388714484,-0.21985711015107595
0.7289815534540183,0.14927194381802777
0.7310159753886909,0.20450583966189534
0.740874047549192,0.4199102190591275
0.7430596229030089,0.4281617665119354
0.7437577063420351,0.506078254581223
0.744996211305005,0.49148635145675323
0.7456988434155081,0.4632869654922575
0.7514087970558276,0.5550662025248365
0.7572419664741936,0.4874168610037122
0.7576589181378788,0.5026346189819109
0.7621281817657017,0.4662767863882308
0.7725214069176145,0.22610487324575915
0.77751671361451,0.07785881793325207
0.7858923913761062,-0.26986847694563365
0.7922755994828345,-0.5811163615642627
0.7930543247985691,-0.6069518279671605
0.8226458057728543,-2.1049911402614794
0.8268474482892185,-2.3018360915658085
0.8302177371201296,-2.380126482243588
0.834039937791534,-2.496226417925632
0.834294473267168,-2.543265277197562
0.837520274870573,-2.5901089440971607
0.8410702070079519,-2.696748470963937
0.8477723560920105,-2.7445190179602
0.8508156769021777,-2.736959796640489
0.8548620685561659,-2.7229794494438266
0.85779501822527,-2.6877018961650867
0.8684519005841338,-2.3947826482137424
0.8737015267405193,-2.1764233443565946
0.8754241936645673,-2.101753955874256
0.8807005763128055,-1.8302369247583048
0.8856087800902648,-1.591129619891465
0.8861791631829545,-1.4910118827270327
0.8936826837098737,-0.9930746154717814
0.8978180233380617,-0.6862708745679442
0.9101352200073376,0.1513702889610188
0.9159287335019961,0.5699706106411538
0.915965938635332,0.5500020036110359
0.9215324278208845,0.873959717099523
0.9286385967089004,1.2423246402173016
0.9343003080906769,1.5322459667675066
0.9470658161113024,1.8459210761774225
0.9471698747582424,1.8984717393530939
0.9527341170355168,1.9099821809748387
0.9687335720349175,1.6036275662121717
0.9718215515433681,1.5133877780101028
0.972668589835469,1.4953010853702613
0.9881026929198358,0.7371581839194867
1.0004916216694575,-0.08887772293500881
1.001939594075079,-0.1654847804816162
1.0029380001119428,-0.22301088686926085
1.0105161782691976,-0.7134965989820081
1.0134631108357706,-0.8806080369753744
1.0247575690496156,-1.4302940644011974
1.0263033030693194,-1.5472004873965324
1.0263763215751762,-1.5620592452725583
1.0269075955602514,-1.5792301646512872
1.0398280545078524,-1.9262735019199166
1.0440653937720334,-1.9455326935576973
1.0457061936775602,-1.9874894564595078
1.0457749809520278,-1.9824507338159887
1.0512268797597502,-1.9594883334049948
1.0649142667383469,-1.5796178756906016
1.0774545428017586,-0.9108940328970191
1.0914219267282066,0.05837470341843615
1.0996783459862058,0.719978709471807
1.1052032822232034,1.1112599113894701
1.1056565430255034,1.1322168418921505
1.1067371294333492,1.2472989751534136
1.1149417950104628,1.809593386195479
1.1293096406603,2.667091834428945
1.1327456434075538,2.825963629988791
1.1438510277042564,3.122316255354528
1.1471407117187287,3.1599518708274266
1.1552798735832273,3.1546970528534066
1.158180068825649,3.120996222023726
1.165124861863874,2.948700307697319
1.1689952662139529,2.7950826302262697
1.171573127412703,2.694381306964697
1.1762388366517325,2.463974991500507
1.1762829495523155,2.4534411204142117
1.1841037656417548,2.0596299183297195
1.185999808515282,1.938002273363152
1.1879988269818416,1.8146616517567518
1.2054821749427083,0.7204971721151446
1.2114229056336896,0.37004123819512624
1.2121647030735616,0.2895686136001606
1.2125335329855647,0.2705837806105966
1.228618294560782,-0.4619326724588469
1.2312886707920114,-0.5850920664308805
1.2402727283393933,-0.7202288936554739
1.2413162805084834,-0.7794048639913237
1.2627236445950079,-0.48468024532440573
1.2668520144911248,-0.3738304297673773
1.2741930036219813,-0.010657407946908549
1.284709233619937,0.5981736778299788
1.2922721983395569,1.0702845542893713
1.3005416711495448,1.639727493621728
1.3014542129595625,1.7225840907820285
1.303600116300295,1.8797410308622176
1.303984631244142,1.900458162210038
1.3078783352675707,2.2070487823135965
1.3167656531018483,2.7635604497388973
1.3189533292125475,2.9052550778088952
1.333996442449985,3.68275284708941
1.3379909290289165,3.8660107302626163
1.3508324412659398,4.203697412644755
1.3608742010647763,4.2449629749371
