n_harmonics,base_freq,magnitudes,instruments
10,3.470509846761122,"[ 0.31018031  0.93001089 -0.06834433  0.41944459  1.42951817 -0.0487646
 -2.79998575  0.37520184  0.53983592 -1.27612293]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.7538698819945706,1.9474579896157582
-2.7485358606294836,2.1405496659965078
-2.7458854722514587,2.240339042113
-2.7438892315730232,2.335451383772036
-2.7320262463702614,2.4136253161676393
-2.7318738709352024,2.397641094408612
-2.7095189762849436,1.5064173652466795
-2.7025985746156005,1.0601500000946054
-2.701771111085301,0.9955054829063507
-2.7008077691807277,0.865006720940464
-2.6953864448207723,0.4472427131921304
-2.6918312428348816,0.18943700166123786
-2.6861473489980607,-0.324456312667903
-2.6486876959891896,-2.5205789317074085
-2.63299075994283,-2.4659554692478225
-2.6293387949537617,-2.3215211618504137
-2.6277847996010433,-2.2434197199684016
-2.61808548510908,-1.8305456698652167
-2.6106788420516676,-1.239915468411206
-2.6002071087220204,-0.3637818337265558
-2.5898456029525425,0.6140971093140772
-2.581365169483318,1.4328123573497527
-2.575906401038696,1.9243750091136336
-2.5527711611281036,3.6562739042904666
-2.5500984420299186,3.8001936815877966
-2.543348442812494,4.035868557386403
-2.5294421920265684,4.293296785769491
-2.5293372256856888,4.3131507659298585
-2.5243344761358397,4.309072073661971
-2.5204526312431232,4.272000365243135
-2.518027875839871,4.175515205329038
-2.5168811543976366,4.131453784544112
-2.5146319302818325,4.106681440031733
-2.4915308116091115,3.1112522110818155
-2.487476317452047,2.8724112513712763
-2.4844165606519164,2.723643778519756
-2.467768301968763,1.7389787998954676
-2.4674212941238727,1.7914870233219695
-2.4673853808363946,1.8149689802775586
-2.4642177632642825,1.5809880240242316
-2.4641335380749547,1.5769485595055353
-2.4540430581784065,1.0529493041904918
-2.45140214102715,0.9600440584896845
-2.4452878080722886,0.6824457044105491
-2.4444919414979234,0.6523495232343197
-2.4439671329361614,0.6581543725387585
-2.443739680069496,0.6398318037463755
-2.4430113854141675,0.631141970040954
-2.434768694052192,0.3020614000365119
-2.4271218303380433,0.09750873641633538
-2.4262733029257584,0.02984325044936844
-2.4219372564155583,-0.04429444366082063
-2.401007668433325,-0.42369924333510756
-2.3987534407564737,-0.4869007613823732
-2.398075297568311,-0.4993141276044005
-2.3969201618205203,-0.59020512367457
-2.3941208307733484,-0.5590768381167389
-2.3915566627134037,-0.6391299761752441
-2.3815529219750626,-0.9156593792188371
-2.3773292551039544,-0.9436398394481498
-2.37422939004468,-1.0183522865398091
-2.3496098039679723,-1.673354512847423
-2.345722866685805,-1.7262853068207284
-2.313182357193016,-2.2321123418627393
-2.3113375652764727,-2.204492625246884
-2.3110467641993435,-2.1676893059087963
-2.310168192393466,-2.161413415608119
-2.28919250641857,-1.7381676214981279
-2.2881329478525876,-1.6647182113230703
-2.2870968527283804,-1.6357564871195045
-2.284607729664761,-1.5501055564440283
-2.2819442349263133,-1.4644072043142102
-2.269268978091535,-0.7735451118120091
-2.2592649565806955,-0.17549995173090682
-2.2568891375152855,0.009296906369425276
-2.256344211610487,0.05621083496344255
-2.2442239979466327,0.8294998633958405
-2.240637380571922,1.1010225419718311
-2.240414493787144,1.0710244194454603
-2.2345799569523557,1.40469335116763
-2.218966844258097,2.192417930596124
-2.214901253968267,2.410295940093174
-2.2086402465479473,2.4878250566115745
-2.203104951990478,2.546268124993238
-2.202363446094552,2.5039920464586483
-2.200966604964041,2.4659900440381883
-2.1991604178263193,2.552730030152131
-2.194886586236273,2.5000169289379355
-2.1747263322456014,1.804700275219914
-2.1652574063767958,1.1891476414388729
-2.1644159267265346,1.2072024527187193
-2.1633579830118057,1.1264596947380452
-2.161808393686835,1.045148957088352
-2.1609869241760284,0.9445615672412395
-2.1576887177108466,0.7131389228456054
-2.140946181295112,-0.5808477839916151
-2.13823354673023,-0.7742273507584709
-2.137934540802967,-0.7819822380713783
-2.134617088667471,-0.982347087469199
-2.120349691646695,-1.930412841708272
-2.113184620647769,-2.257650640718662
-2.1107809065292527,-2.3541188639042616
-2.1028032811519166,-2.580734938480911
-2.09661249492897,-2.564135271651473
-2.0941397294508697,-2.5924140352768603
-2.079873043546298,-2.285245523226241
-2.0686578996981706,-1.7312404060714508
-2.06792184837997,-1.7150328559026815
-2.0678151472926807,-1.6712444347058917
-2.0664320694911815,-1.619403044642384
-2.0578274581721363,-1.012173529564691
-2.05470408873485,-0.8000877939841775
-2.051857746087558,-0.5984462536490786
-2.0397001474068213,0.4309769854164653
-2.0320510082569943,1.0311967319783328
-2.0222071988243586,1.8370822885082037
-2.0184636584977396,2.124049808092579
-2.01370015699231,2.433422707306642
-2.00689068808843,2.883904053642793
-2.004128100603729,2.9984879089091394
-2.0025390809212897,3.0895440354004178
-1.9925946703105393,3.469757804133219
-1.988352165182581,3.5365973217846487
-1.979756225218786,3.70055884698094
-1.9780314979362432,3.7465539832764305
-1.9701658710996803,3.6969002414014436
-1.9630549696787065,3.5692244674166673
-1.9514617053375098,3.3696520910830654
-1.9494558516054237,3.2341628549368666
-1.94388149371501,3.1033771876875935
-1.9360378924832664,2.834492597077043
-1.9359267631707135,2.788711107105653
-1.9342727189236395,2.797287313428115
-1.9237669398070154,2.3355921804875415
-1.9231362216465822,2.3669659124253686
-1.89379315430807,1.4426335632028144
-1.890669193024026,1.4032893352115283
-1.8818157784582972,1.2025514462908184
-1.8784472603249984,1.115164475602093
-1.8685648425713024,1.0188989044919188
-1.8672575210086804,1.0099653822881245
-1.8645744832287205,0.9270770982421557
-1.8630833254945443,0.8911830016962325
-1.845451310510567,0.69163164693949
-1.8435084175298493,0.6304868551524874
-1.8385229753689387,0.5208172037268496
-1.8350884737594384,0.4877190008169769
-1.8204947390331991,0.12873307905537015
-1.8201873218371651,0.09601265343468421
-1.8183160201721598,0.10551457525193318
-1.812594318890133,-0.046884388072876704
-1.8095288526584303,-0.13911985546709882
-1.8068206332821617,-0.253192772695025
-1.7957731540288586,-0.5866399175992034
-1.7952184453940763,-0.6342866266323669
-1.7952113363605084,-0.5906745651145778
-1.7902459376664674,-0.764148331335393
-1.7883739706284814,-0.8554636547878793
-1.7868836874520186,-0.8610899341205183
-1.783864137421025,-0.94439059890535
-1.7741376799710724,-1.2994801246414083
-1.7735153869868199,-1.3343037486717437
-1.772031427748814,-1.3544388356354566
-1.763009356237138,-1.5881303044114492
-1.7557544247864727,-1.8157757660350804
-1.7557458615709254,-1.8183821813347876
-1.7525579912096658,-1.8534500894131845
-1.751168459138912,-1.8826949007854097
-1.7506396059526013,-1.9058535444659137
-1.7469038576077214,-1.9508677945445867
-1.746549887524722,-1.985349291818908
-1.7443449616772058,-1.9765992325113038
-1.7425084515096594,-2.0216406519574037
-1.741373186014474,-2.0099108857693713
-1.7346651484377413,-2.1134634761458244
-1.7316367251183262,-2.1359735196333594
-1.7007251792726255,-1.61531602727214
-1.6942368118082756,-1.4099271175502237
-1.6782170738992748,-0.7238046589710526
-1.6650893769748416,-0.20320123123258943
-1.63189913640738,1.326151326428466
-1.6166024704977668,1.9986381841902447
-1.614642189772906,2.1090531396903094
-1.612059958079495,2.173348557469602
-1.6042665682719919,2.491351475200224
-1.601934602685002,2.5584536083528686
-1.5946903478824384,2.8381561593859526
-1.592775308002639,2.79635490512755
-1.5863566396205708,3.0719417619283673
-1.5648249420052713,3.571596609671211
-1.5629912734317037,3.5904418528394104
-1.56178973069089,3.639993946628437
-1.5606159059085476,3.627407194648384
-1.5394812216923928,3.7870821047429084
-1.5392441996093296,3.7440725919807973
-1.5391773886628537,3.784772034122771
-1.5253890895927948,3.636039976838255
-1.5218775053069,3.5522014351692643
-1.5185420309461948,3.481098712290418
-1.5139602793765388,3.3299217961999648
-1.5113507237161448,3.304448429955492
-1.504886259925863,3.0030558033725367
-1.4966871843742837,2.6971610699468993
-1.4955010781024438,2.6026038145318857
-1.495321867072861,2.690093461993808
-1.491252115762789,2.4618747559962784
-1.4905640694391618,2.4232944281843287
-1.4874158341296169,2.2014124308149294
-1.4815580112748339,1.8743695226775354
-1.4717636024256266,1.3083881267644635
-1.4696981481693046,1.1700561837216201
-1.4651303365763442,0.9037365211149738
-1.464367575174795,0.8534773599596913
-1.4440302495160915,-0.3354502638378171
-1.4415971729236587,-0.5087151995975164
-1.4334326980474117,-0.8411367808420965
-1.4311201089060386,-0.948295313373531
-1.4253633010417572,-1.19591223565507
-1.4095175327308704,-1.5690527796382019
-1.4069987145390186,-1.6200758855430701
-1.4002555429185974,-1.6491281362567936
-1.3907076434646273,-1.65827325247444
-1.38831391686425,-1.648582494939795
-1.3880457939701243,-1.617149648552181
-1.3872620389057158,-1.6310658705390062
-1.3864837556005836,-1.6230031659273396
-1.3853969783231186,-1.6061552003033341
-1.3853929447830253,-1.6237258562116104
-1.3825411104496268,-1.5789137398246667
-1.37954002434783,-1.5379512244115934
-1.374520968499795,-1.4261358862421851
-1.3677807534600468,-1.305734855175953
-1.3575105559027882,-1.0953835371853509
-1.3533781501306956,-1.0189867520907345
-1.3523995047925885,-0.9690189809591376
-1.3472765757448513,-0.9238359071266016
-1.3470769809952312,-0.8951510873214679
-1.3368782819028107,-0.7730572608003271
-1.333773897031992,-0.8167567126460773
-1.3232328058845564,-0.8581407685241081
-1.3140199176670755,-0.9723787826683531
-1.3115894964187147,-1.0872939291281782
-1.3103239864935683,-1.0855252573366372
-1.3082040133868054,-1.1880032409703591
-1.3039037515782317,-1.276690000639907
-1.303587229003041,-1.3089602135876157
-1.2895375663431847,-1.8990967078553562
-1.2894173741232453,-1.8680296839230897
-1.2852333819846709,-2.08277389887292
-1.2801755260544667,-2.2602784563152047
-1.2777316216192516,-2.3976277078482036
-1.277636867816752,-2.4336897522926098
-1.2622047130341105,-3.0954040528075626
-1.2570813265080507,-3.2722342853019595
-1.2395276062042673,-3.6868692302048163
-1.234265666560671,-3.7213877100610944
-1.233841826122624,-3.659689530161754
-1.2232041008456762,-3.5512056752545536
-1.218029611548339,-3.4131973856860056
-1.213223112915541,-3.2475179495024546
-1.1895297011190278,-1.855070125291298
-1.1801646684582376,-1.2238427322244243
-1.177873403815726,-1.0935599172315689
-1.1777346919164458,-1.0486165454986216
-1.1722042790796707,-0.6710055077276417
-1.1683404655038123,-0.4247859273498529
-1.161213144799036,0.017781885359846747
-1.148481044693355,0.5432979296237977
-1.1473530227296531,0.6152125831166989
-1.1341373808969009,0.7951240616526519
-1.1309541952799458,0.7901502014397472
-1.1291357643280906,0.7613252173462494
-1.129059503751912,0.7169882221360644
-1.1279176706767322,0.7534593845109945
-1.1151247090303729,0.26623287204575286
-1.113411113013065,0.17840286766333124
-1.102333424885067,-0.594039672084552
-1.0975853409290066,-0.954841601042022
-1.097012768059211,-1.002408597561534
-1.093168897313877,-1.3388900041282514
-1.0827554599574245,-2.2902585052407014
-1.0822166959493837,-2.3559796747222608
-1.0819350066708995,-2.394065049900736
-1.0814316284876098,-2.3984702670351394
-1.0773729059881285,-2.7888668269410335
-1.0755684335399802,-2.92128517149512
-1.0705819107364969,-3.4308695433912257
-1.0657298870039196,-3.83328224510389
-1.0604862702247384,-4.24089626291736
-1.0518372877901683,-4.77357127793346
-1.0474772789797833,-4.960141513287725
-1.0446267199863577,-5.089285514422268
-1.0303281630221375,-5.2105072344538605
-1.02775722476173,-5.244640252512821
-1.0053806461997994,-4.07569686695169
-1.0037002135232358,-3.9178239245245785
-0.9975220666600597,-3.3711441920706666
-0.9897260853823155,-2.568856928422193
-0.9698808147774356,-0.3822287246040986
-0.966986937416106,-0.06697430776278676
-0.9599637257766256,0.651706404425786
-0.9597611748659824,0.6781068678464257
-0.9593608974788221,0.6653484205053267
-0.9531965599943906,1.2598240845633435
-0.9512208927689016,1.4062921290586234
-0.9485112714823147,1.6322718955335052
-0.9423235620186716,2.0034275533844723
-0.9277072318631783,2.426743193529537
-0.9240359932355582,2.4034583158346075
-0.9215481137847781,2.422783306898312
-0.9014885479295414,1.6980167299854019
-0.898305312389402,1.4645728481724098
-0.898252008655831,1.453966074168594
-0.895660003334795,1.3143495942956556
-0.8877491857389259,0.669519028737527
-0.8861659285413879,0.5707462296333553
-0.8700207899160759,-0.7876697294034045
-0.8544489487966382,-1.8568569038588263
-0.8418021076386468,-2.425513600004736
-0.8373343127965889,-2.530859947512518
-0.832281111396008,-2.547755872980544
-0.8177468128666021,-2.246126033748467
-0.8122642973428991,-2.0267824039294724
-0.8087157652357222,-1.8317681025224994
-0.804340199080888,-1.5764689769273141
-0.7997048853764812,-1.2099860882237528
-0.7893902345837258,-0.2874084615254273
-0.7848638395793728,0.05611836373812683
-0.7783384094511385,0.6796691901390168
-0.777083012818923,0.8223358672107504
-0.7674402835347198,1.7409980514255368
-0.7631518387551761,2.143009156105153
-0.7478848308226027,3.3065375632648744
-0.7445324487780054,3.541634033519571
-0.7376262851192599,3.89187568251091
-0.7336778990867492,4.053870465191493
-0.7299493021838104,4.1527516229098556
-0.7270066383696703,4.207249804370252
-0.7247296608706884,4.282585296916603
-0.7194871756686219,4.284194091943167
-0.7169163111774832,4.27644394445456
-0.7166668349461194,4.281974827954702
-0.705046755331241,4.105441599064029
-0.7030817413636727,4.08933367531043
-0.6881490806659669,3.4618882658547983
-0.6828179273772923,3.1880745190430577
-0.6728579135424173,2.6401984967385177
-0.6663642658977773,2.324316382276238
-0.6642585711644902,2.140764678644146
-0.6636988484073076,2.0908735404715504
-0.6540664937389336,1.5942154078715356
-0.6391284846484631,0.8743296867876118
-0.63291549473439,0.6746827221906204
-0.6249280346466826,0.34555396733711546
-0.6183926719472099,0.126715428911629
-0.5974323990199544,-0.31129086179188176
-0.5887961494673517,-0.4585770043302437
-0.5878722278445174,-0.5652586451609651
-0.5829904628708862,-0.6597429730611782
-0.5677689266985442,-0.9457293917286963
-0.5588885816127309,-1.1499008816658252
-0.5522467957173989,-1.3029356008702477
-0.5520512533095401,-1.349932579343751
-0.5484298501480942,-1.4279793049890994
-0.5483182407509832,-1.4240248121687833
-0.5412665366015377,-1.578291755648305
-0.5404648062917028,-1.618631135411699
-0.5377451309507686,-1.6828128453051097
-0.5370925973764589,-1.6834608837740976
-0.5306527327345636,-1.8309105359122548
-0.5230450620733977,-2.0104535354404707
-0.5220974069137823,-2.0234189706379415
-0.5074941959895125,-2.2036786490071365
-0.505331998292271,-2.2064171550875806
-0.5038271734767039,-2.23978133687213
-0.49485613080341295,-2.1575567306442665
-0.4939074784236426,-2.0952604103074206
-0.4755449742399023,-1.6554748915680162
-0.47023897494446754,-1.3684844072448543
-0.4683350489074902,-1.327022355557648
-0.4504700557912744,-0.20916811076851455
-0.44667852244076744,-0.03947058103441716
-0.445825188211753,0.00751422684143873
-0.444343056162003,0.14118095294546046
-0.4351083518875951,0.7687738301836586
-0.4280800971725931,1.1725912182136915
-0.42427094057160497,1.4466044004861172
-0.4217642551625671,1.5570343565296907
-0.4161282446764978,1.881082149511547
-0.40866006124123544,2.155395808527737
-0.40735048745087177,2.2432011262643248
-0.40505619204968335,2.3164352127698895
-0.39142038830626547,2.5398382333279637
-0.38835877114533446,2.5259355249358713
-0.385703690590101,2.5497184833306226
-0.3781802910827734,2.34086205823109
-0.3763092214590862,2.3309205129277
-0.37053172091258446,2.15422952542964
-0.36977639712548704,2.0785694121580285
-0.3672989910983464,1.9683958572252063
-0.3644478176342085,1.8164598664885394
-0.36161665008099586,1.6157301483819224
-0.35123208032745623,0.9677559024965232
-0.34889947094514717,0.8597208584023374
-0.3319093988888313,-0.4612263381635916
-0.3275557720487896,-0.7569007867826698
-0.32157917996667695,-1.1905694896907557
-0.3155084447141512,-1.6149680973227172
-0.31473856912483056,-1.6499104660849746
-0.3132621057101175,-1.701170892920562
-0.2879313409483988,-2.566728050985996
-0.28666696104091294,-2.610491729219965
-0.27294787413122634,-2.4555339512982393
-0.2583144729863953,-1.7828995921410131
-0.2480597693860518,-1.0981631819367244
-0.24760075827481032,-1.0845794579394907
-0.24481499574793286,-0.8833962906522409
-0.23851720128626175,-0.36939332640544387
-0.22908301112212826,0.3895097887422951
-0.2242025901692104,0.8494610492454469
-0.21576641949866282,1.525401766877603
-0.2121809502232046,1.7894095985243457
-0.2026676304792634,2.4798621732204778
-0.2006673692250054,2.555202360378576
-0.19954648927860408,2.705963422470414
-0.19833110016379152,2.7343925516527214
-0.19561213652755738,2.9145531330387073
-0.1902891587934965,3.1771101805444943
-0.17947474698893018,3.559275278775662
-0.1788028896343885,3.5273780203842664
-0.16721760144872633,3.7260093156778202
-0.16654775437198044,3.776196185335188
-0.1618466902671627,3.734769626394138
-0.14551888172548244,3.4816999961756947
-0.14046226541771833,3.3317544190601867
-0.1365419245310706,3.2451444366219633
-0.13298531765694266,3.121635442988938
-0.12614909397495477,2.8431781409392047
-0.11945347748421131,2.5840297465952813
-0.11872072376734,2.648906820327706
-0.11246124571725868,2.3253172159328477
-0.09876615757567819,1.8491352313019995
-0.09712767021316804,1.8238897461954702
-0.09546771335063875,1.8026790289308077
-0.09285851868451456,1.7427601619247357
-0.07567907552789066,1.2883985863981566
-0.0706269800240018,1.174118329928344
-0.05587597672801081,0.9179168285517941
-0.05586088458409222,0.9902588763898154
-0.0443056771827246,0.7979983910460638
-0.04074131553940674,0.7557078820774878
-0.03796188464980865,0.6679376119194483
-0.03331426218224909,0.6063322207626056
-0.015913245763801598,0.28667263617130984
-0.015226000205689871,0.27539666159750825
-0.008957971629161676,0.08367787435208424
-0.007742887315779878,0.12210611941108036
-0.005657802001989509,0.011368421298565794
0.003915153164840923,-0.2798386337230312
0.01112522359621071,-0.45409915538493895
0.01141690546754992,-0.46426406102182405
0.014559136520632343,-0.5918929383102
0.019352308512342375,-0.688686438286363
0.023982596679187562,-0.8799936950080719
0.03256096999248648,-1.183248510230484
0.043824692992240344,-1.5457344313379637
0.048353026539737165,-1.6802378154656683
0.05179812989488397,-1.772732993783806
0.051820862356549924,-1.782346043352773
0.05635573741446542,-1.8711086985457532
0.06056417583814788,-1.900259245023314
0.06461006669228198,-1.9661500919894987
0.06700864111654958,-2.0322064820300705
0.07097722176152343,-2.0739191338756977
0.09112563552550501,-1.9918886003515537
0.09639036353405661,-1.8707808643040738
0.09966883413869265,-1.8492802380564042
0.10434035025303778,-1.7597216629785661
0.10758551783904213,-1.6950123980000809
0.12167999204677704,-1.2399716275431607
0.12663181195716655,-1.0699528628148216
0.1408955042629394,-0.46052535326062727
0.14609395382013846,-0.13492051387299703
0.1483341007941048,-0.04400252805916129
0.17045784726991098,1.0399258771004454
0.18259296222107047,1.553028032294761
0.18291512761213458,1.5217647227581674
0.1906271471153893,1.859871086733681
0.20157257987933086,2.3014440880656393
0.20617051180869073,2.478886581738712
0.2123923289833627,2.6905073599760216
0.2181231512282098,2.88555352806615
0.21918274025013407,2.9137818784451746
0.22828043862623737,3.202318723107666
0.23909489308279985,3.404020236165387
0.24376160151239112,3.5144188374900716
0.24420139639254046,3.5537315959101816
0.24688722659475903,3.596178799684313
0.257165949062764,3.7048338895380963
0.25849932334741776,3.710400859915868
0.25920411252570563,3.756015541195977
0.28889975444507954,3.4844032641894405
0.3025406034635574,3.1577405514103027
0.3029235197341609,3.1070340751101013
0.3096719380740396,2.896350300221855
0.3189280098717786,2.3938107634673784
0.3204012317751732,2.3348948435939283
0.32951697299754557,1.8771504428777936
0.32986442484250666,1.8436918975212162
0.33015655092694374,1.8565213313320215
0.3342014471610897,1.5226919176202334
0.349815659987625,0.6694504553881488
0.35594898009310016,0.28378953743821433
0.3605815030472552,-0.07317522329613045
0.365072962837413,-0.2960561934231433
0.37465656058532737,-0.739432176800743
0.3829873760944995,-1.1145592727951825
0.3863504832409883,-1.2465384206311814
0.38922900141777284,-1.3663231145373431
0.38962007820016753,-1.3285269029478521
0.40296940866664954,-1.5766327487986185
0.41256964522309447,-1.6503330033492336
0.42579352226601985,-1.5628470189167223
0.4262434159465056,-1.6280432390491342
0.4352419276147206,-1.4250221496865978
0.4414994470482787,-1.3267192652669904
0.45085955719832693,-1.1612132097561965
0.4514683742894352,-1.113404863948665
0.4568964934919264,-1.0237126161043144
0.45889112779273766,-1.0181873724104988
0.4596262275237821,-0.9816787707686355
0.46024866430735756,-0.9449312827648969
0.46442910598373466,-0.913685896050091
0.46622668821237134,-0.8693023123553455
0.4671472885001755,-0.8750939170226991
0.4746457716074719,-0.8309696152340873
0.4790491440865594,-0.8058415262064313
0.48664613258997047,-0.9074492538539433
0.4998470910239501,-1.111980214738907
0.51145828118706,-1.4817910551472429
0.514768904023744,-1.6079489553039101
0.5186677619082456,-1.720682631837411
0.5286623929286534,-2.1872488856597503
0.5402545189727146,-2.718443065211426
0.5419496725786206,-2.804948389560466
0.5466319643534163,-3.0093196389267884
0.5512281016242078,-3.2046876553018615
0.5522499188390197,-3.2809247058938293
0.5556766521300194,-3.3628918316067926
0.556263851478275,-3.3809607789403713
0.5664574093135242,-3.5876985687652008
0.5804573452774475,-3.632782931200856
0.5827246098389245,-3.630397346056629
0.5856641054760656,-3.5772630120087725
0.5946151347876345,-3.3320734899137685
0.5992804989572456,-3.1595868924785324
0.6050003758249831,-2.8765929043980982
0.6095608922477789,-2.5828028310735345
0.6236458293300302,-1.6864242747515734
0.6249358324508458,-1.6194002379114663
0.6304487111189161,-1.2084335335823737
0.6363579022692791,-0.8075344288854187
0.649889036110614,0.04881468333727544
0.6522353996955381,0.18090392177455178
0.6543555418521638,0.3335725016615281
0.6663689532237349,0.665924585286777
0.6761808634986939,0.786594338734834
0.6898562990203274,0.5326781689841033
0.6913254040791887,0.45546201232052913
0.6960230594772563,0.22017035899428575
0.7029045432399013,-0.22602100226615635
0.7043532192176682,-0.2927188566158829
0.7074925184376823,-0.5661631105258177
0.7079687920150306,-0.542193935663497
0.7096752940319986,-0.7013627540697711
0.7112002125005938,-0.777437622868316
0.720180276724617,-1.6112113331957727
0.7209957380773191,-1.6993148616097287
0.7348310363824853,-3.0050299067449306
0.743596769415193,-3.6837719753963927
0.7541846386776587,-4.5431950900797995
0.757372128394389,-4.700476194605104
0.7706388010412226,-5.216632225964029
0.7712652418842971,-5.224418102871135
0.7858265566359157,-5.144995230860584
0.7920522041815632,-4.909821823355802
0.8041651388408164,-4.178678356967555
0.8200137234054896,-2.6153639897024945
0.8200304458474967,-2.628075035999456
0.8271759407444854,-1.828340714361806
0.8290928252809491,-1.5827231519232152
0.849389687761331,0.5277233618738966
0.8511467443731591,0.7222221266175126
0.853346705018815,0.9115370648908964
0.8682397009925475,1.9810541542944946
0.8741313586426331,2.249906844282659
0.8787690448600172,2.3539434351082713
0.8916292646311259,2.411781705446749
0.8985344302350331,2.214782278585017
0.9014283919661534,2.0471872448345314
0.922673169665452,0.6338531197007538
0.9234138748127387,0.6680948916589482
0.9382149625441132,-0.5974176049290971
0.9427032696413642,-0.9675777085026288
0.9477422728038354,-1.3229957434839161
0.9501986978143941,-1.5054238897943433
0.9503950341909597,-1.5127669150706784
0.9537123932504379,-1.7616397700195303
0.9561065493282266,-1.8909016036349904
0.9659352437832815,-2.371120436524313
0.9753536262350968,-2.5500652250420193
0.9767620122334604,-2.570709332372005
0.984415387899273,-2.548900351804571
0.9872807847527962,-2.4879890160688496
0.9932838271961,-2.2054405482038075
1.0036277563368277,-1.7365322504039153
1.0060876370224285,-1.5214095445497198
1.008441970402675,-1.373432770054225
1.008589240001541,-1.425664932339972
1.0097380614274858,-1.2860369134092386
1.0119501257031303,-1.1271465649611694
1.0140731966584093,-0.9311835975290434
1.0174601997948924,-0.6071103982642516
1.0238656066842147,-0.12641278864376695
1.0293152804687642,0.4637834391832502
1.0332394349557381,0.845665707719821
1.0347125571580849,0.9392619710106012
1.037756073037638,1.2883834461591535
1.0415844278330697,1.6548422064910755
1.045606383444306,1.9903264621357126
1.0507575303209435,2.44787954679072
1.051828127098256,2.515585772567817
1.0647638075832546,3.454909354653645
1.0650122906805741,3.4472995211059203
1.068870493055961,3.702331816288276
1.0700996869106527,3.785613484919703
1.0703874037389323,3.7445431933270608
1.0912097242590235,4.313077602356325
1.0924781961621797,4.274973409689906
1.0996488243833502,4.225803149756339
1.1019493152260802,4.191995948186605
1.1074394381451658,4.07562721520335
1.119222559615885,3.6350841795668485
1.1316630163066632,2.9947416052404634
1.1357385262686428,2.754575024550499
1.137140656827353,2.6806246259213538
1.1459782830715861,2.223809646190172
1.1466121751987064,2.1234315417638605
1.1554034513777216,1.6208826694429708
1.1676422669747764,1.0487608468015592
1.1678240549174541,1.0140310121988767
1.1771822496817208,0.615865469025224
1.178516156970928,0.595663708993745
1.1813599167152748,0.4991064165642572
1.182400886060571,0.45572766062744857
1.1833135544879196,0.42896464018105934
1.195523179540145,0.058255790397339746
1.196548459248831,0.04800726529566924
1.1993292316333113,-0.009433269391282036
1.2064324500901282,-0.2108154079003658
1.206520263163732,-0.21433765165689503
1.2084706458086512,-0.2461633768160813
1.2167755417611748,-0.42445176900740134
1.2287382331610326,-0.6258001705422981
1.2449917287495307,-1.0206931589546364
1.2548665715808127,-1.2259916756611242
1.2622151722660178,-1.4206921900566678
1.2720376585349484,-1.652144534749407
1.276185260729041,-1.7571694548946395
1.279300551081576,-1.8304564669046397
1.2807685998091358,-1.8749300743003723
1.2818158544043081,-1.9000027130896295
1.2848725729594594,-1.97055059912895
1.290916186901364,-2.0178152905834414
1.2937188901700178,-2.1650717691419925
1.2937507506246853,-2.085972449495726
1.300234723355353,-2.1521335402956088
