n_harmonics,base_freq,magnitudes,instruments
10,1.2447582373203656,"[-0.64962672 -1.2582354  -0.70860264 -0.44517689  1.2570158   0.29913432
 -1.412656   -1.47091559 -0.37055131 -0.73316729]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.323286507769282,0.5458640606025091
-2.320505800521234,0.49370646427749576
-2.319366541623884,0.5391111677608416
-2.3106918588459417,0.5523955797230591
-2.30883581267648,0.57468923050426
-2.302818458996361,0.6120874513391164
-2.29735947798192,0.6459193178702509
-2.296108211053208,0.5689755004181752
-2.295735588873974,0.6865733316535279
-2.2933512515176435,0.6349145194755353
-2.292794545664993,0.6023821583735226
-2.2821277810132163,0.7293855567674777
-2.28209064583225,0.7308302859757783
-2.281889565018302,0.7486630509721659
-2.277008659115137,0.7031653199547666
-2.2737037053551807,0.6885112799702406
-2.270020257740046,0.7726619731064063
-2.2579389398325533,0.901979516873689
-2.2571039048885773,0.8114343388659172
-2.2538610171589335,0.8304912891739716
-2.246327561266841,0.8956095783839062
-2.2441688589582105,0.9240177420364387
-2.2388204928526627,0.9063563818682288
-2.2383402241450137,0.9540045931456574
-2.2341461844585533,1.0027072015936418
-2.2292227136840173,0.9817162086623994
-2.2284082107897776,0.946987199944263
-2.2275546231708256,0.9926471106876559
-2.2261284057160635,0.9743372495855959
-2.220872939937281,1.062059282489248
-2.2121015785222315,1.0353257456037144
-2.2088286147526826,1.0913950140632422
-2.2067911259524293,1.06405295735162
-2.193768229226433,1.1161265184138272
-2.170918993902669,1.1925602414865704
-2.1609416860753266,1.21354377806901
-2.155342414720801,1.2215830936884151
-2.151344205578717,1.23533127454189
-2.1503397554867005,1.1689130632353617
-2.1391680282084047,1.205406406978988
-2.137711115308215,1.2458106801311342
-2.126629540794575,1.1806240010220426
-2.1241243154218763,1.1654867924025745
-2.115829491483086,1.0639074355500953
-2.099405605477467,1.0950377159552664
-2.088208456079782,1.0130880415536008
-2.087722934669024,1.0211312983691196
-2.0864091065567627,1.0175173288384582
-2.0837616028841954,0.9486262940662559
-2.079979436844839,0.9581874055278184
-2.0686001489955217,0.8416242107012478
-2.060177192806603,0.818306226813198
-2.0548057423850548,0.7429891357143729
-2.0483172519380766,0.7022422983449988
-2.0471488562376896,0.7034308735841942
-2.0431072731532414,0.6700238145108628
-2.0423641816509166,0.6206581716846395
-2.0386898921017216,0.5860037400237691
-2.0317308645611463,0.48913934874909504
-2.0311151032442947,0.5106147702485728
-2.0302201955014993,0.5007438827138754
-2.021553250952623,0.36764895665636427
-2.0212426887821984,0.3849548030566208
-2.0147485775611527,0.3709361153007059
-2.001179564575449,0.18548424951143175
-2.0001699903107033,0.1599032126361074
-1.999955919194547,0.16152605437098302
-1.9605644938915445,-0.28157163256108086
-1.9548570998670425,-0.35798667972836345
-1.9540944314575068,-0.3521259179465244
-1.9501334768412628,-0.3673912200785261
-1.947768459924141,-0.39337138618793316
-1.9472914721797334,-0.48831259180307396
-1.9412705835473216,-0.48993099058725187
-1.940909733093328,-0.49349233899776346
-1.9325926141053384,-0.5874412019605443
-1.9275631231614414,-0.5685415646095763
-1.9147751697577593,-0.6391272518396038
-1.9127901377811216,-0.6955712765807424
-1.912183103217564,-0.7179133311787751
-1.903437411300563,-0.7082351354411397
-1.8968211256961767,-0.8398380662672964
-1.8783351935567185,-0.8149335522134118
-1.86243602790511,-0.7939765643293885
-1.8577044560259488,-0.7855141552899326
-1.8505948826875762,-0.7750624096787229
-1.8454108127213802,-0.6973629783843301
-1.8448317686002225,-0.719790198025104
-1.8445971749339396,-0.7026078460610601
-1.8440078144287082,-0.7012133850682265
-1.8417011027166736,-0.7130217683762181
-1.837019603892403,-0.6729643976170505
-1.8358833588003287,-0.6132224894344394
-1.8308734113490592,-0.657498388461204
-1.8278726942266994,-0.5835135342585915
-1.8261661743071373,-0.6175307251278456
-1.8237775714545315,-0.590414632690607
-1.8206828245514353,-0.579749764053656
-1.8137365202209255,-0.4891155752685283
-1.8089739756533123,-0.44151770445314353
-1.8076834991865085,-0.4258889251129695
-1.7915995193056502,-0.22329673934360256
-1.7734813419891649,0.01804603099520774
-1.7593241820869436,0.25326201954169153
-1.7541002727838129,0.40298444498388336
-1.7522804875144868,0.38847508119460955
-1.7395079974416832,0.607565385968098
-1.7386019289578805,0.6253691897171889
-1.728534880089748,0.823997201703853
-1.72401356300881,0.931666809765745
-1.7183449053127342,0.9558160929721151
-1.6917165481493583,1.418085822312955
-1.6909962964504839,1.4725737135827899
-1.689485336968269,1.537077744328908
-1.689416543587132,1.4717089729986397
-1.6888249476834523,1.4992286728348354
-1.6830598101790986,1.6025802518434995
-1.6711966025940699,1.7557153362168294
-1.6361589176895655,2.17910624905165
-1.6296941783320067,2.2484978526527715
-1.6247350552685556,2.2370806478437135
-1.6243642340356121,2.255478716809197
-1.6222930019069408,2.209454966493474
-1.6200589786293198,2.2682210405048204
-1.6134677137858586,2.3219363267872772
-1.6035489219287467,2.323223085523591
-1.5854752719868048,2.294670270427489
-1.580597909379942,2.3312711721553545
-1.5768200328675803,2.287155189576523
-1.5735451136930725,2.2573515111073736
-1.5707046212387545,2.1978596090936824
-1.5697623384294588,2.1609502423887164
-1.5687090374173682,2.2578439997621493
-1.5649185123787648,2.207559138726522
-1.5624869606517326,2.1729530107072463
-1.5499849714149114,2.0325033115580724
-1.548177511651955,2.0624994192362016
-1.5404563104416304,1.9335921897444281
-1.5390220385731481,1.9016991382255084
-1.5387502395465293,1.888545643735341
-1.5362939239454485,1.8395218735159573
-1.532490396884351,1.8163647190346455
-1.5295434162765094,1.7057552446250404
-1.5270637806113387,1.6969969671212117
-1.5267369798823367,1.7557583321721961
-1.5157399324774243,1.4980254623089195
-1.513490411261061,1.516172749791659
-1.510434742889277,1.3985257085466725
-1.506909482537264,1.3818094423446061
-1.5018801507578279,1.2435550260694075
-1.499082648265327,1.2212080956763596
-1.4920850329757203,0.9954904295161879
-1.4765701583633322,0.5787309880160272
-1.4696668947236264,0.48213797729138497
-1.4686348786722632,0.372513348151855
-1.44684458577909,-0.15478733601235325
-1.4323626035974075,-0.6314480441129092
-1.426339586364452,-0.7349577955189943
-1.4184967138449975,-0.9651516587376557
-1.4139613740047585,-1.1090493783972597
-1.412370021423194,-1.093859874062519
-1.4039323397790093,-1.3204848127998807
-1.3991491262592737,-1.4919355234114366
-1.3956841570245166,-1.5922460621470749
-1.3742671154409047,-2.123029788316522
-1.362886779750199,-2.3523704709577236
-1.3586409166280387,-2.4774166891999196
-1.3538617197214977,-2.5374618829841835
-1.3529794449433261,-2.630724269735829
-1.3399432517279135,-2.896857470949871
-1.3398441965905084,-2.7882657948301635
-1.3358090032977747,-2.912101347846442
-1.3263443993836141,-3.0932712017021586
-1.3190924384330367,-3.159562482702511
-1.304993560325388,-3.345024819122997
-1.2988877925070044,-3.4212583933565197
-1.298231214327593,-3.452508861137945
-1.2956732627158798,-3.4574025351685194
-1.2956395759809995,-3.443673016360703
-1.2929947039307197,-3.426741374796844
-1.2895883686727991,-3.472733318136129
-1.2865506577074624,-3.5253726206808866
-1.2855412990890795,-3.550499990940335
-1.2839753325677137,-3.5284268847479914
-1.264078674342273,-3.5579737179033057
-1.25936421919378,-3.590036537957204
-1.2585116900978717,-3.6407407972322985
-1.2501592053683335,-3.5754595318794227
-1.248934075168394,-3.582672928316695
-1.241367262537563,-3.587206297220644
-1.2413204356073062,-3.5975415352383764
-1.2354945656697287,-3.620743870097809
-1.2275305824598925,-3.4722297263324684
-1.2172564334797364,-3.415548153343219
-1.216711875996522,-3.418798981626683
-1.211711095412813,-3.376971438704363
-1.2097452783138662,-3.3402872732851456
-1.2092618588573418,-3.335569698355916
-1.1983277407139765,-3.2595674018216587
-1.196132003621288,-3.2007866059919303
-1.1932461489680322,-3.164186042191502
-1.1899066581220985,-3.1998258695129564
-1.1886104804444027,-3.147328952132247
-1.1802036626287176,-3.0234898457976174
-1.1699988976069469,-2.925359852916919
-1.164523941436996,-2.7539108954230267
-1.1503370890217004,-2.6011549456540655
-1.1496647697616387,-2.5858208311843978
-1.1455150071178795,-2.505745768640446
-1.1432187478065532,-2.4840321994592385
-1.1413106213826003,-2.422505057592269
-1.1394841452373583,-2.355775577929359
-1.1362209036848145,-2.4165470940621825
-1.1219011482300034,-2.1711643372829355
-1.1173106123559888,-2.027371016100775
-1.1091185412626476,-1.8545042120964932
-1.1064093478127532,-1.8914780274216594
-1.0965913673035288,-1.7230194244587533
-1.0959155456903682,-1.7106901229349512
-1.0927209162797784,-1.613309651683324
-1.0778760302897612,-1.365368937411455
-1.0756601240211259,-1.3149423954559876
-1.061272100415064,-1.163700073721032
-1.0581365642492524,-1.085330096717503
-1.0567338240408404,-1.0656730416552662
-1.0550235295846657,-1.1016114940734427
-1.0543321908602599,-1.0104125291211805
-1.04660645064695,-0.868244922429135
-1.035546245265012,-0.8515646318866946
-1.0314124107439109,-0.7938044404195048
-1.020021785846455,-0.6369654885228706
-1.007542309927414,-0.4824625918450274
-1.0071710510138234,-0.5017042952123212
-1.0047988424272216,-0.5024766429707311
-1.0037850032157023,-0.5535659991197358
-1.0022384326884466,-0.5038158570788888
-1.0022218579683801,-0.473898802763299
-0.9959425185955273,-0.38482368030630587
-0.9944536319642925,-0.4768361934190619
-0.9889142343849757,-0.3706589664764808
-0.964960384075999,-0.24292360396985277
-0.9592798342856805,-0.27406990767457234
-0.9535668866171108,-0.26156632564935334
-0.9530516408220917,-0.2280649552962759
-0.9509306748541166,-0.2778809462046794
-0.947873487294193,-0.2909227819894959
-0.9468525357194624,-0.2369827091727068
-0.9387600318512925,-0.25317294307671245
-0.9310139798499062,-0.19749917066172767
-0.9203924108540003,-0.22641284798640543
-0.9177131223719357,-0.2211037518577214
-0.9119125700455459,-0.20365444027435636
-0.9036511220550123,-0.2828234901668271
-0.9008878659202644,-0.2648217588138716
-0.899147715462675,-0.27809434092755214
-0.8965889576255117,-0.2619859599887998
-0.8890341668126176,-0.3065189282481741
-0.8862482402896732,-0.2859231645474324
-0.8855975067687156,-0.3524886905709652
-0.8773342179062205,-0.29472536573070013
-0.8757004177062004,-0.3116910666414376
-0.8715635165922078,-0.3068988768529964
-0.8704713687856991,-0.3423119069145023
-0.8633075215489079,-0.3773052281069948
-0.847542282670994,-0.43963333276562433
-0.8403764870748325,-0.4755289063166222
-0.8162370587490244,-0.5082515783541033
-0.8048433705339222,-0.5508476242365293
-0.7933030609461289,-0.630390749970812
-0.7916141102390246,-0.5619319047203696
-0.7876035785682802,-0.587646864327978
-0.7835107061294249,-0.5900594364348055
-0.7834565584049864,-0.6036697577947546
-0.7829593500777161,-0.6234661821629868
-0.7743370181162303,-0.582604643247116
-0.7700312447746684,-0.6072406110841665
-0.7410560439634444,-0.5872815191040658
-0.7400427465480632,-0.6807035593590667
-0.73903956074248,-0.6842736692736492
-0.7307316950624161,-0.6158787052737636
-0.7212725507572486,-0.6278781145843828
-0.7052548554689468,-0.6520312801627035
-0.7042177518806687,-0.6620286230484487
-0.7027130460308078,-0.6636586199742333
-0.7025102658920117,-0.6897545786763866
-0.6838988262917414,-0.5920509884040761
-0.6814353354787972,-0.6480884001138261
-0.6798555272892957,-0.6023295748729997
-0.6714142132346268,-0.6003295787233476
-0.6670982974350359,-0.6059507650839747
-0.6654814701598304,-0.5856267510390725
-0.6583715134673502,-0.5928648056399195
-0.657723526129848,-0.5963991318363341
-0.6550098012207339,-0.5435969822770786
-0.6507183049163436,-0.574187432328761
-0.6443026917797035,-0.5559000442893114
-0.6381057964438295,-0.550568922035206
-0.6217687122585751,-0.5357327704495066
-0.6112250460171804,-0.4666925412758593
-0.6056152564493109,-0.48931578266792003
-0.6016746281455525,-0.351621781610595
-0.5981543312736348,-0.5280342301871405
-0.5973319179638317,-0.42916122501013576
-0.5901315132115244,-0.4601436549832995
-0.5829080709436738,-0.41173447341288466
-0.5723480590471741,-0.36906780747241524
-0.5690794664690317,-0.32081908113685764
-0.5661795561372869,-0.3374900140429982
-0.5628124205247973,-0.34698472322597435
-0.5608161936878844,-0.3724755999320172
-0.5590273144141173,-0.36180384071909666
-0.5482105781663238,-0.2895385980970397
-0.5271997547291543,-0.18767823377481088
-0.5261390006665341,-0.17022098616950473
-0.5234438926692233,-0.2028883713348267
-0.5170954408181467,-0.14870215462080028
-0.5096253993411013,-0.1535836882603015
-0.4939528183175206,-0.05879884549003191
-0.49300194725696844,-0.0545721742340875
-0.47919828388727126,0.013382057464196517
-0.4787727908836521,-0.020619102492884782
-0.46824073395358656,0.06012980606473474
-0.46205620162753425,0.042058159542453
-0.46078197471255855,0.05751327431787081
-0.457656225629516,0.053081634505407024
-0.45315001783476916,0.021562269001939638
-0.45141909256956136,0.11040165757285457
-0.4510281334807624,0.1000199932737363
-0.4497182935776909,0.14560959371480703
-0.44621505783856286,0.14858980854545295
-0.44165359558913764,0.16718651166266804
-0.4355076200130519,0.14332273710895305
-0.42644695934710164,0.2333627537031511
-0.42055960069671006,0.31708430412991595
-0.40115852877940217,0.4182364822956839
-0.39093483501491155,0.45889461100135026
-0.3905402747905242,0.41470517918565497
-0.38744467078712574,0.4405332559977694
-0.38444592869211114,0.5161638144697595
-0.3842246141205088,0.4960007683144204
-0.37328282104452404,0.5697547379225165
-0.3681744607423081,0.5865456079681967
-0.35790641238253684,0.6867884999047835
-0.3578473179302186,0.6619095247043241
-0.35672285673317816,0.6603135628184076
-0.34851732764429366,0.7061746386159643
-0.3368949530077474,0.8185362427828978
-0.32357581318852624,0.9734760793686283
-0.3224494031889855,0.9566818757378167
-0.3215322383264274,0.8692647846627797
-0.3147839492000184,0.9037678413698302
-0.2976380494809723,1.0809546148123979
-0.29626408148027883,1.1592630275463398
-0.29541219022331244,1.0788975997511843
-0.29143960399469426,1.1668364207974145
-0.28825209571522326,1.2195657096395844
-0.2865286254335939,1.147415227847863
-0.2858130447758134,1.170883314725567
-0.28003694653092737,1.132007489309858
-0.27419552517676493,1.206777310313009
-0.2739546318036288,1.2547333836474444
-0.264544386289562,1.3549128310573422
-0.26227043890984403,1.3030966509533992
-0.25444629308964206,1.3875971484774168
-0.253276497042636,1.3830656725394965
-0.2433296101311888,1.3451558769509875
-0.24292404782434396,1.3755844351353126
-0.2372328071351859,1.438364886692615
-0.23471330910718002,1.3866304232071065
-0.2319090762004894,1.4018146432431897
-0.21419981889457151,1.4015624638604802
-0.21115091193825863,1.4128083735581753
-0.2069039658683698,1.4158854670290366
-0.2046376418752338,1.4119530568146874
-0.20251067851773508,1.4574684206967483
-0.20243209767668535,1.503615664498788
-0.1964695061796955,1.4614026726364373
-0.18755862783503563,1.4377818478072384
-0.1855347815542303,1.472924253106657
-0.1849505834350973,1.4519312356165979
-0.18226812194389286,1.43826141116008
-0.17123959822324242,1.4140271280406458
-0.146759341928969,1.2867233150311175
-0.131980567890162,1.1957989503902509
-0.11510848078441738,1.0829564326790881
-0.11035947459793638,1.0275245239396205
-0.10848868754343588,0.9588360172474213
-0.10757589026376868,0.9424325434204133
-0.10573682178526767,0.9469924859494838
-0.10353552691036283,0.9484689032782534
-0.0954825265357786,0.8575539866811451
-0.093517326788084,0.8639506413803684
-0.08530060614003965,0.7826773257195616
-0.07228307657334465,0.5904824231509659
-0.07147958745089511,0.6208151640585057
-0.06680929245478495,0.5016412295314352
-0.06535990771947287,0.5226918547671572
-0.05756728093329322,0.40782919582943894
-0.05704216510805793,0.33276950137363837
-0.043210596061201034,0.28291523030919546
-0.038150426768454704,0.1383293134668659
-0.03677096309751482,0.17493804348576739
-0.033003180631996365,0.06071284726169192
-0.025917347686245318,0.02813851883171122
-0.02482014557005563,0.01897909879412075
-0.018481641462352094,-0.09827771539695669
-0.015520939027387826,-0.09662847725334725
-0.006901773898388974,-0.2680063847404085
-0.0010436126478081675,-0.3389979432279393
0.029744724743517637,-0.6288697159012154
0.03102444898772161,-0.6875536583403348
0.03231626466312676,-0.641705218916374
0.03239174290601321,-0.6311985260264708
0.0335556458205879,-0.6491443668199706
0.035984730800356246,-0.6671469594514806
0.046817124862410076,-0.7661120922082314
0.04952617572662188,-0.8415456301837679
0.05122859090155707,-0.8043099361353586
0.053295917825137984,-0.8409537516705914
0.0570663502711124,-0.8887064618759714
0.0615023288634271,-0.8795099398503538
0.07834211181569062,-0.9719872530767999
0.08312810171027873,-1.025965144267179
0.0856641002821874,-1.019258064713935
0.0976375095785671,-1.0995296628144264
0.09947615201500826,-1.0507351871744275
0.11100194823035148,-1.0508872721912235
0.12881732183226724,-1.023559255024252
0.13188051697042447,-1.0331557494273342
0.13857285046516488,-1.0109026825661591
0.14134684534854403,-0.9818091021078084
0.14190665919527223,-1.0197063988358799
0.1514637626415265,-1.0265374964331004
0.17245766297676468,-0.8456264820649183
0.17533662808248174,-0.80526025555349
0.17970348372885692,-0.7854959402181064
0.18328939049896853,-0.7742972336440294
0.18632124305424558,-0.7994439382976376
0.18792451717309255,-0.705351905054498
0.19552991594832037,-0.7586049478276146
0.20061158685917935,-0.6567011864401928
0.20415312231621607,-0.629633721370705
0.21512262833248208,-0.5490770519968254
0.21820693809345704,-0.536740350370469
0.23771842961461864,-0.44910095213381873
0.24132046357735426,-0.39367176611441823
0.24151852793380346,-0.35834544269660484
0.24516889569712363,-0.34552232212493833
0.2502804245346546,-0.33961686151804626
0.25305545974711574,-0.31843893683965835
0.26534618511309205,-0.29280707192882033
0.2656103898150315,-0.28500669324397065
0.2752727618236346,-0.22290488021750246
0.27567053610708037,-0.2477249553552365
0.2812505042114912,-0.20768430833572896
0.28378971250796337,-0.20260020660204234
0.2866181150673932,-0.15176900796590487
0.29168846966010875,-0.20864623780795497
0.2922645612237682,-0.1859909412003645
0.29632003710716504,-0.19953007409211412
0.3013503968286124,-0.1773129138829709
0.30592066102181503,-0.21524420775567904
0.3086567881019038,-0.21389535191730222
0.31321993131789316,-0.20457263117257568
0.3172697854579041,-0.18484302972199285
0.3224462128525669,-0.25039910588747777
0.3244247242142926,-0.27986365887499304
0.34012289674845864,-0.3100796055331743
0.3402867967403438,-0.31694917473520545
0.3426163248982488,-0.40181764908399586
0.3445486972150005,-0.4103288796556433
0.3463844954250126,-0.38511727375338994
0.3571835287335867,-0.49128980910286196
0.36065873914676816,-0.5404913053512838
0.36298914849848707,-0.5263088909710971
0.36307116875332035,-0.5805972842292207
0.3634862435871731,-0.5484210598096991
0.36410555545491086,-0.5745211700209225
0.36541728719126,-0.5963359009431434
0.3731015217694118,-0.696925482418866
0.37462682356520816,-0.6718898800879259
0.3796072003935955,-0.7836288720529192
0.3876781888712877,-0.9178005006572556
0.40007551482375714,-1.1100511801047042
0.4026616490549131,-1.144432706804169
0.40375574552205595,-1.1934439834117219
0.40870474808427293,-1.2626578863473552
0.4129922666775321,-1.3279506846328653
0.42769837566933244,-1.6402954384822395
0.4323904617630787,-1.7391426221880228
0.45025047571350596,-2.150010313855532
0.4578685570055896,-2.3463359997461413
0.46457927816161293,-2.4712429266406852
0.46919871452737105,-2.548084080467736
0.4702721974426205,-2.6294018125096397
0.4765950805000867,-2.7330877204432595
0.4784090815150357,-2.77742535454451
0.479750120313037,-2.799901798911666
0.49676459988855015,-3.173732117357027
0.4971864438222644,-3.1460936284509677
0.5064466439171857,-3.4235747613664147
0.5138068644186644,-3.529865831958996
0.5159544443529116,-3.614093374050737
0.5207856998696618,-3.617801135861297
0.5288387859330195,-3.85544607291957
0.5353153771488754,-3.935993818871261
0.543022775539435,-4.046278399329039
0.5533505232244789,-4.225402869658687
0.571958427406805,-4.3705389697223245
0.5732003632248901,-4.402500051156581
0.577979662923715,-4.500825627141813
0.5820720287507566,-4.475413636310235
0.5917745058260584,-4.551484931576771
0.596778848764294,-4.57061607579807
0.6222550924910797,-4.437486244831996
0.6241532599126081,-4.419795243676363
0.6265903229866066,-4.412240070652611
0.6341948318325121,-4.3706923203234895
0.6456928398665784,-4.229476992998118
0.6691209071372395,-3.856950953518596
0.7039828000521631,-2.9715686219972848
0.7094851801174462,-2.811769254116411
0.7238246149120355,-2.401630631600353
0.7261825763399825,-2.2864550675353574
0.7270249722590725,-2.2404697875662896
0.7358382466915034,-2.0347278488226457
0.7373800172634821,-1.9411973015727857
0.7458561548816411,-1.6916024731528922
0.7516187139037127,-1.4309171782163057
0.7525594420724717,-1.4831422320780647
0.7542603829092496,-1.4316320051882363
0.7548238931567606,-1.422053564950807
0.7560608840515979,-1.3759314904026834
0.7697417288948913,-0.9101689934592636
0.7711267336512213,-0.8662712112239078
0.786182921882375,-0.41710030752006344
0.7921087940055291,-0.21874349883539226
0.796443800433388,-0.13169688257377143
0.7969982324032907,-0.049807874067192476
0.8052513901741012,0.1636813122212198
0.8080825429926657,0.2923341327247168
0.8111682451708497,0.31878998756588844
0.8190973643747688,0.5459363130023364
0.8193728797217297,0.562656156950301
0.8463163195992927,1.226544624762917
0.8511668433882642,1.2471883201930267
0.8516849138950091,1.292346151294457
0.8546616512390326,1.3854418605205954
0.8666111470388431,1.6202546513874099
0.8806626580522949,1.8078639829082623
0.8952944696423728,1.8137620661018823
0.8977651378100884,1.8046274356013017
0.906965522192583,1.865304775952086
0.9083551396659231,1.8809986390312912
0.9094981178274342,1.9113191204468838
0.9119485500273079,1.9487382757140865
0.9136458896851076,1.9135707329623677
0.9234453160256968,1.895104264531025
0.9244631797315113,1.8098187103676338
0.9494347084323209,1.68480487884869
0.9510537022383514,1.7098443146443083
0.9560141742823145,1.6352284590412933
0.9618395680210785,1.5212868637931276
0.9820732513917814,1.2013747373181587
0.9886933719050583,1.0581414772972497
0.9899308437125658,1.109755946327467
0.9921650501174621,0.983093427822628
0.9941153627252137,1.0342941993357442
0.9944915004096897,0.9977341657859174
1.0044670242789966,0.8466865954098274
1.0124792120412778,0.5848892441962333
1.0178198996427543,0.43986874792220504
1.029050092268081,0.1620689244703302
1.037787526189808,-0.04431440528914544
1.0397965443913817,-0.025092996407157737
1.0426206231288857,-0.18920761887276058
1.0529325170364583,-0.3540403355762044
1.0564735623609511,-0.4676810690985913
1.0599806909797174,-0.6098599980184818
1.0624895635313942,-0.6053023689152254
1.069224252424906,-0.7767993207233747
1.0705987469165397,-0.8297721029308934
1.071254951844633,-0.78742706451201
1.1085100869192388,-1.5380697829293495
1.108727401790981,-1.5651790690151166
1.1223308005271218,-1.7429003802589325
1.1239544519270623,-1.774794144483818
1.143617567764732,-1.9488514303105735
1.1505236963509589,-1.9550863120422617
1.150892982050049,-1.9997461313128249
1.158254519631317,-2.00806971637343
1.159127982217262,-1.9799045913765934
1.1681085720764912,-1.9931894900057743
1.1886818451970855,-1.9716040944560234
1.1911541468182154,-1.914961124577314
1.1944811369414463,-1.852350390972198
1.205888506098474,-1.755280149411891
1.220425149060671,-1.5680454106743706
1.229509409269415,-1.4947368213904786
1.231998070770298,-1.5412425118468682
1.2353928141689519,-1.4242678328068268
1.2448945663626674,-1.2458171847558304
1.2482542671692736,-1.1739653811393391
1.2513636873458278,-1.0852894292082578
