n_harmonics,base_freq,magnitudes,instruments
7,2.587925180440021,"[-0.59622284 -0.01153349  0.31467103  0.20660801 -0.01572203  0.28823376
  0.66655778]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
-0.22153167811399888,1.7666643408000369
-0.22007715270867312,1.8242969520934111
-0.19705823481202778,2.434590655865126
-0.18828962536472904,2.586469839811071
-0.18014680855542764,2.6775688373661723
-0.17622276586748065,2.710318817614559
-0.1737583303753123,2.730293883257006
-0.16921247621174818,2.731484815835298
-0.1667971082608335,2.7391973415618054
-0.16449043447042744,2.744189245238848
-0.16145490120380313,2.7295048704992726
-0.16043842140509845,2.7285809270390895
-0.15920894565316734,2.7346573560020695
-0.15726462197598146,2.7082336421404234
-0.15563093896646674,2.6954518309058404
-0.15234876866106628,2.6619331524210343
-0.1359081543756897,2.3939559645905852
-0.1272155712382701,2.19931148215688
-0.12590985535428478,2.1576968084368815
-0.1252284056270141,2.1379786501580083
-0.11315319126020018,1.7666045632910776
-0.10271640541388116,1.4061987965667089
-0.09924694919884214,1.2721853389994904
-0.09362663507079105,1.0523394408338902
-0.09177749037435445,0.9759773828318208
-0.08669677339217285,0.753807531622027
-0.08470867230983448,0.6837298348164258
-0.0836536255724254,0.6319654530957903
-0.06340764075387728,-0.2540016783540665
-0.06222506279222717,-0.3050865300071201
-0.059394066115259214,-0.43324050150670823
-0.055618309629615226,-0.5816952440911765
-0.049840192564999164,-0.8304718069217245
-0.044855948567223525,-1.0325195846494433
-0.04046367295200071,-1.1968088517187883
-0.039966971271919505,-1.2228068393436382
-0.03432949621004733,-1.4314804674436408
-0.0252280185676379,-1.7455616482206362
-0.023906515944853268,-1.7835910857855357
-0.0214639722687604,-1.8534785292064866
-0.016015977931666647,-2.0073647934059555
-0.015062073508691487,-2.044084576675312
-0.004714438740021976,-2.2593828985681657
-0.003256957727044707,-2.30021129103259
-0.0011364493217480565,-2.336968977539541
0.0010069484406169948,-2.378722040449891
0.0011387981200563502,-2.377499635942528
0.021260214505402608,-2.5419369373941905
0.03010643232326693,-2.501021554523699
0.03242390017337193,-2.4933587869663083
0.033338354407670856,-2.4932637741141987
0.036167244143586075,-2.464610974119219
0.048899124337851596,-2.2640575673048065
0.050159341145044944,-2.2280016644656837
0.052207767991934606,-2.1805722630644455
0.06477018263777623,-1.832217182344963
0.08116362150121681,-1.2274380726948015
0.08302223777460327,-1.1524780748339243
0.09152937989977517,-0.7747843646267897
0.09463403636577672,-0.6272717399009504
0.10031855593627981,-0.3610339227592888
0.10646705839091286,-0.030385723513943984
0.10722656412162745,0.005717107112846193
0.11453598503372397,0.3920437267695201
0.12526865953475408,0.9598447343361118
0.1269013037739195,1.0409344004425567
0.13394318882639933,1.426638024298387
0.1444673486384893,1.9911359499821628
0.15259524023685334,2.414976912989798
0.16235331356556904,2.859530810611942
0.16608325487116415,3.0636329052307523
0.17656353857441154,3.5111740853235274
0.19319052963157857,4.102534797008966
0.20778816762816366,4.484668112535275
0.2123543449062515,4.580607076106768
0.21514232463445726,4.618522228072831
0.2208947788750466,4.698079746258425
0.22527545772615643,4.750395088553361
0.2343604306792395,4.806843253054523
0.24497490497487506,4.774650734846863
0.2484270838824303,4.740531042394743
0.26798376122333645,4.466877809463868
0.26821822665723927,4.475791143170391
0.2697769684611586,4.428261171647627
0.2718005945271975,4.394563412139827
0.2773302721492348,4.24901889468765
0.27872131137026024,4.230862441720701
0.2830832704232673,4.1116739649307785
0.28794658977099363,3.9485917543349616
0.2943535605988843,3.7748454645989584
0.2972484283105574,3.659552838334299
0.2974700074872332,3.655226483881164
0.30234594232530654,3.4929255801744237
0.3256361905412293,2.5856957195178594
0.3289000978896066,2.462050467761898
0.33212350425222725,2.330804823774891
0.34101793842361783,1.9519874943265092
0.34713537912256687,1.7185801890144707
0.34917518349506516,1.6340300837432928
0.35210283731437286,1.515431217365119
0.3524000044833233,1.5162502085510299
0.3528000088117542,1.4852020206610868
0.3664834474560159,0.9506388622801991
0.367623485082186,0.9194212215453051
0.3737318755889367,0.7009751367050155
0.3755781938257696,0.6413384127105374
0.3763866767341493,0.606457700365854
0.3886413158160904,0.19262790578386163
0.39227351211464256,0.09221103223793146
0.3935874298679263,0.059496929261729205
0.40216224407843004,-0.17531825845988372
0.4128042225887514,-0.4384634839734188
0.41389335499593116,-0.4588950392581141
0.41824048731595775,-0.5320313013958449
0.419525506439566,-0.5765802658718319
0.42286702640304874,-0.6353523366295643
0.42413296204175266,-0.6654461778304905
0.42602685104530646,-0.6917169010594496
0.4401907583507372,-0.8901070715136711
0.4407389211299275,-0.9010758258987935
0.45114216311521105,-0.9963372503159881
0.45144483948936465,-0.9856852644971938
0.464081377479153,-1.0785252135610515
0.4679307419250618,-1.0910633899445323
0.4705386384430721,-1.0790360957344316
0.47947117423240027,-1.1170749247543912
0.48485668334352017,-1.113705999520433
0.4886001718134887,-1.1099782846087929
0.5026945389011175,-1.0764969202939634
0.5045799160235291,-1.0859597894128963
0.5159265913515148,-1.0306071235590186
0.5495601332713189,-0.9513238544973145
0.5633123147997385,-0.9291375272224567
0.5654003711189848,-0.9331297287624394
0.5724670809282957,-0.9445506616613116
0.5850559924365397,-0.9790918176726798
0.5928721841388409,-0.9971461328640935
0.5947542916742572,-1.004299112832988
0.595022157544776,-1.0153779327267376
0.6013400232068724,-1.0285808825843943
0.6013912132301273,-1.0341517535013063
0.602974245969484,-1.0289963993794489
0.6039898982987637,-1.0465967126133704
0.6093936773687645,-1.0697423568254625
0.630823187793804,-1.2097300262914727
0.6314031049824376,-1.2151497107300466
0.6376808979690258,-1.2519236780825822
0.6382447783664356,-1.260879996078402
0.6431107701793155,-1.2974183340567762
0.647618529796222,-1.3294766732768926
0.6478497297862615,-1.3403018059193303
0.6478850515659107,-1.327997364729666
0.6498901844161633,-1.3616691357879962
0.6509305564669834,-1.3503712074555214
0.6572591517001696,-1.3941019151760206
0.6710031999495483,-1.4657948006451529
0.679044962399181,-1.4819935707085263
0.6826735006107572,-1.505717479536107
0.6947773681071676,-1.5388645855456529
0.6959905986769055,-1.5212057928333762
0.7010936457618024,-1.5338748114590381
0.7127989148970673,-1.498168940879501
0.7169394006318184,-1.476158459126178
0.7258697296023504,-1.4241802491423108
0.7270870258138586,-1.4207064469732427
0.735306085231485,-1.361841803415386
0.740744880615102,-1.2948105505767087
0.7433825840240171,-1.2826531886454333
0.7435649575897285,-1.2797272182548853
0.7444690974768546,-1.2664431966828231
0.7451215831701621,-1.2478751956783316
0.774765372241812,-0.8478469076291251
0.802583783976333,-0.34367655973236366
0.8039424540748343,-0.3351080365719745
0.8127312022225994,-0.15024399731854282
0.814826599518315,-0.11517009571353048
0.8178523762370125,-0.05542266926850734
0.8227659719279803,0.02115761858758254
0.8239766897380303,0.03520984084738097
0.8273926308361723,0.10448628947231407
0.8333553066521269,0.21525466239271854
0.8353377521852776,0.24868418643750412
0.8424853191178765,0.3664954696508599
0.8512885064005715,0.48114127606182666
0.8625095464589423,0.6060330855339049
0.8636037845982365,0.6298707208057928
0.8716976195942574,0.7053659135676752
0.8753125671271302,0.7174391727181342
0.8914286967063716,0.7834396508172521
0.899083970156449,0.7762950425648474
0.8997416608395445,0.7742156670817445
0.9007859031067587,0.7830312096661369
0.9045258025014511,0.7706097162230138
0.9062010254803048,0.77150266546827
0.9073296975658458,0.754811923656449
0.9145141709337619,0.717904605295548
0.922500766493255,0.6465117063192557
0.92778546403225,0.5850682182497904
0.9304322292215526,0.5674022358723999
0.9430716731706759,0.3871385289042492
0.9431090420946857,0.37638063545764006
0.9451785188311312,0.3479018913107537
0.9479509731519729,0.2945029985683492
0.9649122527704144,-0.026725866794974594
0.9693083859318232,-0.12809363735730114
0.9806597256400691,-0.3878690898358462
0.9880512155699628,-0.583524702469662
1.016647320647265,-1.287238378973139
1.0211773015155412,-1.40284244836661
1.0271664063397274,-1.558249171551037
1.0289727390167052,-1.5812194541205624
1.0302928021835935,-1.6244475702915377
1.0331035313627135,-1.6825740924974266
1.0344708902400441,-1.7258710136117863
1.0413453172785374,-1.8816782652554835
1.0526021956695342,-2.095919362928987
1.0591529568731692,-2.224581653340547
1.0621095041270276,-2.278951838081661
1.0676020786803786,-2.3592510777138243
1.0736736461113594,-2.4541459705623248
1.0760743756614533,-2.4939435357110216
1.0797108303081835,-2.5481557645453896
1.0810366149341224,-2.5742070871611453
1.0853895176638124,-2.617646125419861
1.0867891185842993,-2.6368808770297583
1.1126578060753562,-2.8336956571831498
1.1131521587969493,-2.824955119685111
1.124248005258064,-2.8355589824089087
1.1299339789490865,-2.8610944561431526
1.1339796955662695,-2.8530982323951606
1.144392124893721,-2.8086498902345087
1.1521105319965725,-2.804306256808013
1.1561645859500365,-2.789035484013931
1.1590470264392714,-2.7431463218957814
1.1705974479643535,-2.69190179283168
1.1740996837531927,-2.6528546588201025
1.2082578028724704,-2.3904501746976945
1.2103644912786518,-2.3586103174385014
1.2130224751745242,-2.337551180817626
1.2205662151014645,-2.2810957387054924
1.2229151594835113,-2.2554145752906964
1.2292154251540772,-2.206357892631142
1.2303179874525707,-2.2033004632771074
1.2343486881194545,-2.1646639036184205
1.2450998588621882,-2.111106329508143
1.2457893347014561,-2.1083577073327704
1.2503873381231898,-2.085440915869711
