n_harmonics,base_freq,magnitudes,instruments
10,2.2319135796832903,"[ 0.07603338 -0.60723972 -1.54474724  1.5596377   0.09149125 -0.95029277
 -0.90397415 -0.31057711 -1.39631362 -1.80151897]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.6313225178247643,-1.801688602666335
-2.6296788150657506,-1.8429156535665454
-2.604063620804203,-1.3992108637141265
-2.6024517329927774,-1.3960130801833213
-2.6015353144854716,-1.3573146225136332
-2.5978148091308197,-1.294932113486224
-2.5957544289452956,-1.2591350251266624
-2.5871217143678464,-1.1911368823910076
-2.5847208507592354,-1.1716229692248323
-2.5799067435007226,-1.1215893364248688
-2.57401430217144,-1.0889453445539596
-2.5707207628170385,-1.1140803013743932
-2.5535646097506763,-1.0245687355772066
-2.541332274654329,-1.0250602187118105
-2.539230732279565,-1.0569685390394432
-2.5390475197115565,-1.0968072136485656
-2.534635627551885,-1.1744744446232867
-2.533831254274359,-1.1250130609047109
-2.530787252196034,-1.136350639843326
-2.5201798535704243,-1.2754500688133366
-2.5124386345814678,-1.3909061125936613
-2.509691503436291,-1.4021695921030146
-2.5080297421376576,-1.4660317199118653
-2.5072389826554815,-1.4458535927622915
-2.494994419588714,-1.6513911637117566
-2.4831939431615235,-1.8951581105854818
-2.478693253726958,-1.9843934382681032
-2.4734879318318606,-2.10753960569845
-2.468515832948924,-2.14810268440469
-2.4590463112927017,-2.3077327913181063
-2.4454346510601113,-2.5167444491105253
-2.444771722152215,-2.525836431575799
-2.4438306813822095,-2.5528380062830496
-2.432168805816505,-2.6257341601921267
-2.4292369594865155,-2.635407067416779
-2.4205492867262617,-2.7404467326419173
-2.413582006062269,-2.7061804516068184
-2.4057106596061493,-2.721077043774245
-2.404792479687842,-2.65447001469564
-2.3988008294046406,-2.6739492452116633
-2.3856878102423957,-2.5397845408264166
-2.3823683227946715,-2.5052357445322953
-2.368211868023586,-2.2708865861276686
-2.3632622231680127,-2.153189062701656
-2.358599254521298,-2.0970125659162027
-2.3146514190255436,-1.0531448667213235
-2.308648788350391,-0.9386031098948341
-2.283341569608916,-0.4405767467296576
-2.2788666003615035,-0.40454607576356866
-2.273790327184126,-0.3583279535313043
-2.2733472928100085,-0.3562128971730668
-2.2699029217988573,-0.28515855757627284
-2.2676089292719377,-0.31320475920047586
-2.267387309480199,-0.28680567743378116
-2.264633954789437,-0.2299587843446004
-2.262698495365024,-0.24707250431681138
-2.2624955405304155,-0.24762250871691097
-2.2610155066660726,-0.20055799121063259
-2.258320406802124,-0.2231863729816335
-2.251281239151103,-0.1944967750231181
-2.2508083188360093,-0.17865283774802385
-2.2422109888583295,-0.1254855373349886
-2.240750893774159,-0.14915415316549457
-2.2393216904481656,-0.16667283283123774
-2.2374607350794333,-0.13773806391624796
-2.2362983454135392,-0.10502451440856138
-2.231734318350725,-0.1642431210989625
-2.224071767443702,-0.17469134030361594
-2.2169499045366887,-0.1744245371925482
-2.2156888515776654,-0.15869919734501603
-2.209909300982051,-0.21261978779391502
-2.199083555466636,-0.18279194918146263
-2.1963614080126437,-0.19795626254865625
-2.195328320797369,-0.19437048422873843
-2.1928961064402266,-0.21649296587071395
-2.1868078104953472,-0.17946118902485295
-2.1832044335574325,-0.2122875811762838
-2.1814961954990286,-0.19991070075640271
-2.1762748234980642,-0.14829940158019753
-2.174566046548244,-0.1415452101184845
-2.1711683139239613,-0.14450091335099802
-2.165661683472088,-0.1311246495857246
-2.164076456915369,-0.054424082083833994
-2.1627050112005954,-0.07129913900540033
-2.1597763134761214,-0.04740390614969968
-2.157437182399379,0.0004042112061526399
-2.1571511709996427,-0.019381852658282826
-2.1536545620078806,0.05778985785069719
-2.1449711811682963,0.16405360961031068
-2.138990458801189,0.29569640663858443
-2.1238340918441443,0.6353574270511686
-2.107863341215964,1.1362844465899686
-2.10712751078247,1.1668816399827477
-2.100903570119325,1.3666436995494422
-2.1008712750668397,1.3955356340047016
-2.1007353525537438,1.3783180027736688
-2.0907884862488872,1.782162226836194
-2.087923323002316,1.851665979558749
-2.0848753999803322,2.0117240777810492
-2.07844463216371,2.2689510951744905
-2.0752022305144653,2.4051072362455495
-2.0691116285958833,2.6409637622784503
-2.0671580561111726,2.7409558873911593
-2.065956232083429,2.742616532357974
-2.059468952199069,2.9905843288849536
-2.053230509741234,3.2361745619036495
-2.0515217750896575,3.2902094193705884
-2.048762233008982,3.3878425233467686
-2.0467856269973987,3.448834818555031
-2.044896556754432,3.5079975438549234
-2.037992648729168,3.7103882206188032
-2.03579399813074,3.80691417493147
-2.030769384559307,3.9149902627578763
-2.0293870469656285,3.9469330800447953
-2.021980535060465,4.122483126011616
-2.021432886748179,4.119504769072218
-2.015387433986583,4.243305302181118
-2.013192673393897,4.259724488420297
-2.0083110948621683,4.328456167123074
-1.9918675857297266,4.358523319746554
-1.9818441640682187,4.272448509155428
-1.9661088909037279,3.962998588623051
-1.9344790280164357,2.9761372296365995
-1.9324485538910374,2.8400384858626517
-1.9284979948043632,2.6802653346542
-1.9168873273827771,2.2176729243268825
-1.9163299720997975,2.195543646616697
-1.9139386890305783,2.08493438001882
-1.9011537420138356,1.5353342125493845
-1.8935464661858183,1.2455504879762278
-1.8865297426938712,0.9724574628079451
-1.8851046991530729,0.9166607146677301
-1.8829202345710971,0.8670946362689973
-1.8697116805348333,0.4523093434915593
-1.8543073293357233,0.12688502299754037
-1.8527028931384386,0.1333952952264351
-1.8500888586291628,0.05939472815714275
-1.8449866750766566,0.015363639758928207
-1.8432989703233675,0.04369381165448293
-1.8430739903066564,0.011168712706078093
-1.8323716093333358,-0.008287531141821071
-1.8310083738487712,-0.027660023121406377
-1.827163325548485,-0.013005329846118359
-1.8208056862942368,0.052354639498230146
-1.8126044755970792,0.1736987283754127
-1.8096400116136755,0.20155522689660083
-1.807444895554796,0.2096393696007886
-1.804018481328582,0.3174089641085632
-1.794001351561603,0.5153405762813279
-1.7937244605875817,0.5268953327790007
-1.7880404680022315,0.6618374834829908
-1.7739756592530684,1.0534484925660397
-1.7659145033348704,1.2577264514373945
-1.7650966342206542,1.2939221403646786
-1.7583995927503382,1.4517769153493005
-1.7555498933050013,1.532896100915881
-1.755344266635932,1.5201718196703664
-1.7379294968289785,1.8938805996556256
-1.7326545401842046,1.9937897017641368
-1.7321349262338148,1.9950957541506007
-1.7314607047700585,1.949800928651534
-1.7312244873242961,1.9931242096927935
-1.7185335450010808,2.144311468165457
-1.7154623963823585,2.1081461460491084
-1.7151082639964095,2.089119377717514
-1.7127737676803554,2.1254490202851413
-1.6955814101638567,1.9782254371925443
-1.6940736070023446,2.0201070243695853
-1.6939469860344785,1.9716028342007341
-1.6872870574639292,1.8689619042833754
-1.6831842227895717,1.78381025036869
-1.677097461184462,1.6369322568564695
-1.6739754008921275,1.5499834522115468
-1.667706128258235,1.3096726796986604
-1.6633188242197636,1.1965809329956458
-1.6615695263766421,1.16651081431447
-1.6615552730411542,1.1213452449746781
-1.6610720840032966,1.116346099162465
-1.647583998708534,0.5715618813798258
-1.6432035067264814,0.40572985972293624
-1.6425464167538435,0.38324548825666044
-1.641209138446903,0.3496572018636202
-1.6361742097907042,0.11956228664917101
-1.6289006955983933,-0.19707189614709225
-1.6278789966960605,-0.2521902921147477
-1.6166202564057972,-0.6998356347700445
-1.6162317124941892,-0.7119109791083291
-1.60894221304369,-0.9973222560216414
-1.608647739921229,-0.9719418482322414
-1.5955219461605696,-1.429627639248286
-1.5927446902015658,-1.4975197907534685
-1.5895694900612394,-1.5770002451886302
-1.5845041847396821,-1.6916324119127104
-1.5843393077810974,-1.6992202705840351
-1.583209880168816,-1.701924440712959
-1.5825120274961346,-1.758517575856161
-1.5817244602634737,-1.6951000013587771
-1.5766891687102664,-1.8157901999128567
-1.5760755278395722,-1.8483915848707675
-1.5736313505821502,-1.8295705925308852
-1.568037873100834,-1.8544082193653113
-1.5628177221550565,-1.863951293270646
-1.5457555467838249,-1.7074505565837186
-1.5419233779230728,-1.6092697872277717
-1.5395065487664807,-1.5041853456594967
-1.5283901037947323,-1.2212774694408424
-1.5190123543103493,-0.8237011024660602
-1.5167135353102228,-0.7425909997722354
-1.5154000322077847,-0.7310499525276477
-1.5045806618042228,-0.20267631312397885
-1.4979762356629274,0.13872321029346227
-1.4955603573767438,0.30565612378603463
-1.4875628675697068,0.7180742636698304
-1.4732272461471474,1.493082319926305
-1.4691942799104813,1.7274506738293443
-1.4686999698700496,1.7463636803660503
-1.4680249211841572,1.7740337401506714
-1.4660341711440195,1.895152759094365
-1.4617038591559537,2.110138208034965
-1.4512984234343693,2.5110301844273155
-1.4447638764375514,2.8133358551195475
-1.4416260829163685,2.911819319740915
-1.4411033682420398,2.9519401208208573
-1.437464998773669,3.0302437863310216
-1.435558936832125,3.0861607598514795
-1.4347609108665098,3.0945314501410404
-1.4331510826484712,3.1482581169200214
-1.4293269372767323,3.2392693018101264
-1.4262306576963197,3.288065205096721
-1.4192917220418393,3.3713668993179624
-1.4167331123958984,3.3799995149080826
-1.4104504711868857,3.37709685521556
-1.4036929887143352,3.341128271519601
-1.3992830508956704,3.252301481440191
-1.3936713506678264,3.1640840288272347
-1.3886859665090543,3.00345694821722
-1.3884885257418493,3.009104240663359
-1.3814348035497612,2.729036835602391
-1.3812375581680274,2.7729174685372957
-1.3800346748614913,2.715058123780008
-1.3748788135439536,2.5036365095002955
-1.3697714004738457,2.2631024819858663
-1.368230160715389,2.170295900363361
-1.3606441089620849,1.7454181187338422
-1.3576569660716808,1.5528590025326254
-1.357027566201005,1.5519571015928748
-1.3566708624409942,1.509575594581024
-1.3452624493590257,0.7747436609051126
-1.3442357130441078,0.7090066664928608
-1.339322044926478,0.365900517023524
-1.3355334589366268,0.0881972803272218
-1.3330098999025528,-0.049178803386138795
-1.3249116741297295,-0.6521752401333546
-1.322121245346858,-0.8299855268825733
-1.3188001642628446,-1.0738544616269776
-1.3178227085321161,-1.1452449614142628
-1.308928720025738,-1.7407046559872403
-1.3069297045683503,-1.8714177589583925
-1.2997069046081007,-2.318632759157669
-1.2977524039781279,-2.4215917089181516
-1.2938462886977076,-2.659610360757407
-1.2924989205634074,-2.742680652788523
-1.2907942242077766,-2.8014324418597307
-1.2874173141828442,-3.013887033478057
-1.2866689642129425,-3.0284872228385598
-1.275438090336064,-3.4833496798532053
-1.27092836606588,-3.651852368865862
-1.2629445677647009,-3.861591176810422
-1.2585106968228508,-3.9454353318750908
-1.2555295608988977,-3.955347172832739
-1.2544764988975317,-3.9859338174558223
-1.2537502938155347,-3.957899916514775
-1.2374062590813821,-3.9215667331096746
-1.2267694952686699,-3.7124352875744187
-1.216161775164497,-3.3382085896632137
-1.2136819160417767,-3.2389668224626913
-1.2121748117236917,-3.2015704900952544
-1.2086894167654507,-3.0346494100411365
-1.1957017949224122,-2.366667406300302
-1.1946792583420918,-2.2805819209014775
-1.170616966647911,-0.7288278925677824
-1.1702529239221997,-0.7064702166268558
-1.1597878206802241,-0.025295609387624717
-1.1596641907054113,0.010172753654654173
-1.146087773056921,0.8814374649708789
-1.1430948302592305,1.0517251136927477
-1.1403023144289015,1.214725756061166
-1.1375608580813517,1.3735116134685792
-1.1328735530559817,1.617696473207673
-1.124883351258939,2.0111698835829444
-1.1135145103131137,2.4445566500448326
-1.1097278405294289,2.575412008907197
-1.1080473455286322,2.6430088707921877
-1.1025666464117845,2.724891363837541
-1.0949131851384064,2.8740840041351037
-1.0854612959158993,2.954280579842094
-1.084624186773326,2.932068741483477
-1.0825302332586,2.9587877304065717
-1.0799034604942301,2.9299680649217392
-1.0686999843090177,2.7821006612481645
-1.0652993878950872,2.7450489981403443
-1.0609964956518667,2.6247486744534836
-1.0430362375187068,1.9893750450704697
-1.0352192676003718,1.7318088015113067
-1.0267070627752948,1.2865681295522386
-1.0238146222629916,1.1469776468925084
-1.0113391801272238,0.528667816275769
-1.0091152981214637,0.40054645790381804
-1.0074477010672505,0.3337720734200322
-1.0070425864180137,0.32913700851275024
-0.9939860239942186,-0.31298390300499945
-0.988224387896889,-0.6096881204565239
-0.9849028819598225,-0.7451771192075048
-0.981712845241181,-0.8812960967294724
-0.9770735561774626,-1.060143207579821
-0.9731720586522883,-1.2252952070053837
-0.9528668143479804,-1.7899989654889579
-0.9438314915861961,-1.9277760243816338
-0.9376283640595702,-1.9538759149850846
-0.9364604929678104,-1.9566269271170187
-0.9324695922034456,-2.0090471183396237
-0.9244143968865455,-1.9436846743945277
-0.9144581797207989,-1.7751445406757358
-0.8967484707095559,-1.3124576157642052
-0.8700314644237102,-0.11604121178440682
-0.866539263078093,0.024528291353580086
-0.853687477626563,0.7286474246478034
-0.8521711605098954,0.8253780893725443
-0.8382972594186877,1.592601655691165
-0.8325037257029271,1.8919773720179183
-0.8229360244716988,2.41734384090015
-0.8178070875609649,2.651894784123032
-0.8158789056647704,2.7636053651883383
-0.8002018052886841,3.4356454426213245
-0.7937667612245711,3.704597610816707
-0.7900988226328352,3.832020029027814
-0.7676195699811288,4.460136648654496
-0.7658940229270397,4.481611764549903
-0.764365846472101,4.515281581427475
-0.7502979930155713,4.62254409651295
-0.7355325373417827,4.660648895988554
-0.7297533106052567,4.646562093819319
-0.7224452507642329,4.55437821173306
-0.7106464779108577,4.359080737183204
-0.7083766960503093,4.294556831327377
-0.7072938745854636,4.274168513648826
-0.6887607795085859,3.796311226317146
-0.6860313795625781,3.7323183923943737
-0.6849183901679599,3.658562187005309
-0.6783156518588047,3.4379607366738956
-0.6773531432369664,3.409708500248476
-0.6668605284618234,3.039982738126091
-0.6629866951605394,2.8929242395493513
-0.660344337798811,2.760538024060484
-0.650746535383401,2.3942017266198174
-0.6453979165352481,2.1318374967289384
-0.6452307009767555,2.1347722543235963
-0.6251830424979552,1.2880888797316352
-0.6094869732857662,0.543844833031142
-0.6055818265897046,0.35113232923806426
-0.6008599243623007,0.12767387196521013
-0.5967538413141495,-0.055919928901911366
-0.592022079635937,-0.28367734185952453
-0.5871657876643477,-0.5072329473588951
-0.5845867313614734,-0.6269140318159302
-0.5808497193052635,-0.826953772058085
-0.5776627872213158,-0.9623903276362805
-0.5636241101682851,-1.6095442392954133
-0.561634790404995,-1.719495362512144
-0.5602262539792697,-1.7738133492259587
-0.5591006441558442,-1.8003373066558066
-0.5452937352815903,-2.3889745589403586
-0.5321198423079188,-2.910521322689316
-0.5303663048788785,-3.0075694794130965
-0.5291576656723231,-3.0581394468885823
-0.5217903455679416,-3.3163021929166328
-0.5170508292596696,-3.468251844176451
-0.5096636098534599,-3.69784399395912
-0.5054660963438629,-3.83794141490882
-0.5045146654659773,-3.865760584720792
-0.5026725206159064,-3.9413526786053867
-0.49826529150525545,-4.015851217994688
-0.4974417189726186,-4.047586093993413
-0.49224993636657643,-4.131646979104721
-0.49011021846113856,-4.211386369240706
-0.48214943964761936,-4.371365567304927
-0.48206082749447354,-4.370044864732056
-0.47082334279007965,-4.471097429888109
-0.4646484094528258,-4.485650116168055
-0.4632523933990793,-4.498714897148225
-0.456125873679031,-4.5223135090378115
-0.45590979296084644,-4.5119235645935065
-0.44941199436357593,-4.485987456929609
-0.39241366670728395,-3.078322430335221
-0.3908266538097136,-2.9966367840108235
-0.38452812715481777,-2.7156719506131166
-0.3817847535641228,-2.633190128463901
-0.38159957710561576,-2.571363749958243
-0.3764536190761971,-2.3369189318197874
-0.3490383654242324,-1.0492395662255096
-0.3326804746672054,-0.27255418423599603
-0.33204621350248775,-0.2430834335513373
-0.3238743803767288,0.09385818703911225
-0.3112339710987144,0.6107596297967436
-0.3072772680091518,0.7356292839718481
-0.30288022445738383,0.9021756575079117
-0.2977511797648087,1.0943141235456075
-0.29583683994289256,1.158582151524739
-0.29480778956856124,1.1523827160374756
-0.29367129484737475,1.1822351105892557
-0.28986671332507363,1.2876638559757203
-0.27336237883193837,1.6387601417338653
-0.260012898577874,1.795790807295719
-0.25299735039834115,1.873843916346076
-0.25161407617426246,1.8166530287313207
-0.24376381077307485,1.8082739794415197
-0.23998621040572932,1.822707497700614
-0.23598297735512697,1.7984273938092192
-0.23389762083000454,1.7821757262024973
-0.22828567455481208,1.7124140049611123
-0.22202584608825493,1.6867430708100042
-0.21503189066200523,1.5784117801976447
-0.18846896056312,1.0525552954401916
-0.17795522483904547,0.8601894588956701
-0.1757994759022634,0.8180570109701123
-0.17383375033561954,0.7772207011363882
-0.14934302500766217,0.25527776569528843
-0.14195833143739467,0.1352242542708975
-0.13931637239902184,0.0657131612423985
-0.1362467209561098,0.025565868257329566
-0.1297809203741993,-0.09070346174963939
-0.11948551627410087,-0.22151463416235906
-0.11756785606977083,-0.2665197238417285
-0.11554376378118203,-0.28305809259549736
-0.11291232366431192,-0.3066319931046401
-0.10659947967458994,-0.36539090144183267
-0.09375189904840031,-0.47378007637757874
-0.09329668657499202,-0.5096932858276206
-0.09029467504836175,-0.5085791446427399
-0.08972414194927181,-0.5105474892801133
-0.08717906808786324,-0.552742499687387
-0.0828730380292888,-0.5738062709861049
-0.06714317972991957,-0.6854989041994853
-0.0640206446164413,-0.7012255422499837
-0.06121680361276205,-0.6859876651362136
-0.046785568567914826,-0.7850946464238382
-0.04320343677267857,-0.8158720997708674
-0.04011147438968976,-0.8152116846555638
-0.029908506194255224,-0.8894333412611292
-0.0296837306125326,-0.8917041046146782
-0.028575889635163776,-0.8874180296910297
-0.02771071320673535,-0.8600470761056357
-0.027132113786880296,-0.8657162865408169
-0.019292409203072847,-0.968352868179466
-0.018842107839910582,-0.9549205080949422
0.0003902965335442765,-1.1326041218497263
0.008044527390183909,-1.2092222277561648
0.008074827253658157,-1.2306943648482362
0.008690645500276872,-1.2484695614501276
0.009436463641951498,-1.2589192462850942
0.021423459149505497,-1.396788844073549
0.02384083732181619,-1.4219414005639632
0.024482902056113254,-1.45403504291928
0.03872535512729236,-1.6729626750767648
0.039981314136628754,-1.6871831058032463
0.04239032865137293,-1.704342923348324
0.04348560610245,-1.706061126150699
0.052816046422175855,-1.8725207238603085
0.06326085035034712,-2.0290864179189265
0.06627754112313111,-2.058091567065194
0.0665850529213925,-2.0548120645093597
0.06951812719906325,-2.0774273652013533
0.07844879832643947,-2.1846393720408694
0.08091583677734882,-2.1910801419879533
0.08792672287079295,-2.317175450300846
0.09031370445819764,-2.3069423679234347
0.1007495481731766,-2.408290889972781
0.11229266158037765,-2.428271719269073
0.12112819970665623,-2.4699885130373356
0.12533947915367083,-2.4483743731578387
0.12861874859860079,-2.4296791645827978
0.13058636387805844,-2.4106313083268716
0.1319897989327372,-2.3918216371952434
0.14205417470576265,-2.3527657926626193
0.14262299378372134,-2.354179447372177
0.15846034316279223,-2.2106086144051234
0.15986397271076047,-2.2175318884320623
0.16045913605751938,-2.1972591032033915
0.16317572299378558,-2.1476031731058707
0.16644053444747486,-2.108934224619965
0.16813393498737383,-2.0779346426429988
0.1724134738332075,-2.0328180130467834
0.1735962527593684,-2.0015184453411083
0.1811777451213139,-1.8700095243253647
0.18547051913700807,-1.8122579240998151
0.1883902463566236,-1.791640216483994
0.19399634887247963,-1.678178933220066
0.22155256225235753,-1.2739275277149937
0.23372392614920567,-1.1538094716657916
0.2357882153990083,-1.105104874173177
0.25064599778968066,-1.0323757899348736
0.25488363690539595,-1.0418910801437127
0.26108887342522724,-1.042686595243066
0.2668881001800498,-1.0311234886627896
0.27337815462403015,-1.073501480713216
0.2808583892830594,-1.1655292084958624
0.2810603706397403,-1.1147325774582972
0.2933958599191788,-1.2478114656649013
0.29592479822112727,-1.3083548637453657
0.29899206901936637,-1.3516065143107234
0.30446676616524115,-1.42636455830931
0.3047697535516143,-1.3999752327385988
0.3204471375947162,-1.6653288208393444
0.32549974189714836,-1.714592138637216
0.3292289078048576,-1.8179788140677564
0.3298372934124951,-1.8470963052368183
0.3331547320551267,-1.8953277978904108
0.3419598754817432,-2.0678407045948326
0.3427678722165952,-2.0987749684757158
0.3433107741323367,-2.1018112247777623
0.38396974021799624,-2.655177917615392
0.3915136003213293,-2.6685849266969917
0.39332236800715314,-2.7393068686124913
0.3946026777836926,-2.692860326583923
0.39684257774421994,-2.7235434154121188
0.3985193520388055,-2.7341705869780686
0.4108588811232652,-2.6921024765114527
0.42346898078286976,-2.5765942010597764
0.42668363756211036,-2.577069055513403
0.4359315519516809,-2.4341461364213517
0.43719021051230467,-2.423099670767122
0.4399973429812203,-2.3901024785716802
0.4403401297031926,-2.3743448629582695
0.44122024478047406,-2.4035432226630458
0.45415071673502494,-2.1233078255095297
0.459421445191881,-2.01149480563371
0.46122988427021294,-1.9395619175041388
0.4803292562914918,-1.5547397696704035
0.5021810888639351,-1.0423208703717906
0.5115755657771852,-0.816201012086036
0.5161341130721162,-0.6974538056797187
0.5205834674283034,-0.6666671988715163
0.5335305934884604,-0.4479846623652323
0.5364409101537726,-0.43196320462485205
0.5481920411837788,-0.29697570959227204
0.5590887028358198,-0.16715213563548997
0.5609285857544677,-0.2123190402912535
0.5689680667365842,-0.15427899502207482
0.5765212264135253,-0.13179768648128554
0.5823496312602039,-0.13461832998120307
0.5863426790653459,-0.15032833912749083
0.5923826582173328,-0.1355524559462828
0.5970126103746427,-0.16793407526576926
0.6074881589852499,-0.1885334007306399
0.6235208170034401,-0.16805028684426693
0.6243683587579953,-0.18953275294190314
0.6253165218752486,-0.16713878054233183
0.6338306912802283,-0.17281388624138197
0.6652529127278966,0.0958793627519466
0.6691727821320237,0.17325013278164303
0.6828043771774635,0.4065222292037676
0.683971294628777,0.4912210291220542
0.6920971684027424,0.6754147376132366
0.6966027341456464,0.8064502120506946
0.7003415226613745,0.9104804665116626
0.702951172239493,1.0024877195937765
0.7045409960607998,1.0514836459777135
0.7049984516387866,1.0808214490404584
0.714820777094868,1.3713834107767477
0.7172048488067153,1.4860669229093721
0.731682576902001,2.070594827242412
0.7403149690094262,2.3914366705706755
0.746980923478306,2.6731950880853055
0.7657190250816104,3.351675952902644
0.7729258524793314,3.5916761946294975
0.7734112617446209,3.6330321900221834
0.7761754077332368,3.7031246116335694
0.7855236422900158,3.941867130266448
0.791088103297533,4.083792791792342
0.7914231241876646,4.057506505117782
0.7921039164806731,4.072723680676689
0.8065519354742152,4.33400920714496
0.8086149329992574,4.333577023825263
0.8116428467246335,4.366581772791553
0.8129023076597006,4.345511071321028
0.8162095269031031,4.380588375959008
0.8192993184979738,4.338114834448156
0.8256799311092764,4.330046670945579
0.8295435171107255,4.304965424788548
0.8300642336072817,4.28129495662353
0.8304387286923314,4.308682118803753
0.8404907013726897,4.17473494207594
0.8410834012853585,4.1375941525004585
0.8645773205122049,3.4779723203508026
0.8648209882109739,3.5521707225653327
0.8679056869950781,3.415816399640359
0.8685232344274509,3.392893189696295
0.8698378080686329,3.3317413517351713
0.8791162779627868,3.0040056264991235
0.882839722544027,2.808342741442414
0.8955978356561376,2.327652974740119
0.9024756841874462,2.0322171645976517
0.9262061251019134,1.0543358791821624
0.9386513516103374,0.6372253746765304
0.9571392200162099,0.20750056365973849
0.9645908567706929,0.08277054292895333
0.9669858920544439,0.03766989091497433
0.9670729996641243,0.02378443902142305
0.970232569319113,0.0232629331196232
0.9703506481939193,0.005876136741343411
0.9755235511272167,-0.02399371603002081
0.9766540799728327,-0.018492602037035274
0.9893862100928068,-0.008692642226069774
0.994025576972045,0.05718763619250253
0.9965191050284945,0.11047645961683655
0.9965589954675105,0.0783849400379154
0.9981479536383766,0.08299783302726121
0.9998351625720909,0.12270869685170996
1.0007715044582417,0.10623424606620986
1.0047425605066573,0.16395005330827309
1.0070596463037909,0.2785860184974892
1.0085926537569065,0.2624260749359558
1.0144079993085997,0.42384044114496794
1.0189479586259749,0.46816944666621507
1.0197914279905191,0.4834799047814576
1.0216895587636703,0.5701517589648022
1.0269462142455055,0.6756342147839769
1.0272882931519547,0.6697747936667813
1.0303172348228626,0.7606704846861564
1.0420183281898607,1.044682131842392
1.0439024073880985,1.126096777039741
1.0486110686564256,1.250940900309638
1.0558906379198376,1.42436167640758
1.0651985101567405,1.6797313661272608
1.0674448022322052,1.7149799057785728
1.0696723394951153,1.7411757149441198
1.0830803121710346,1.9917919342625157
1.0847227670927762,1.987984196575802
1.1177908824057354,2.0573318104117724
1.1265459115337277,1.8889299175802836
1.1311188961900802,1.7912474894424517
1.1345809269544702,1.7009888174017063
1.1402506793619978,1.603603469077514
1.1413898188668288,1.5183214901795596
1.1462815054559297,1.3607450666959753
1.1625897104298843,0.7997527520203893
1.1640123583065414,0.7265221891799659
1.1670839594865487,0.607482556275965
1.1690941057842394,0.5271186026202229
1.1724228405040051,0.36124700345874083
1.1949269959368802,-0.5364235772563625
1.1974787546968102,-0.6887437696315374
1.2106807797062826,-1.1737560344316393
1.2124836983369711,-1.2017381409733165
1.2158950263689086,-1.32105140452908
1.219199987147567,-1.3999505670882173
