n_harmonics,base_freq,magnitudes,instruments
8,2.7354450053783363,"[ 0.81590968  0.43967814 -1.37977001  0.86797889 -0.41236516  0.91362586
 -1.88088636 -1.94733939]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.442855256337344,0.64815594611161
-2.436463853183656,0.4384054310098611
-2.4311648943012587,0.2465650900324679
-2.43055666364271,0.21956557639206248
-2.429529877467983,0.19276187118117302
-2.4215276706325346,-0.12015167390458825
-2.4106089651093985,-0.5240792926259326
-2.401094119774319,-0.8699488119512769
-2.392633918669328,-1.3129124078699574
-2.392500578908564,-1.2437971468688105
-2.390490435299303,-1.4034932894161232
-2.389744275103783,-1.4365793161740166
-2.388185198715031,-1.5473887118423382
-2.3702710076864797,-2.376274480479557
-2.3627884033728077,-2.70590849250955
-2.3603582339644458,-2.8468655272673886
-2.358969641652073,-3.0104415337082857
-2.358685409942618,-2.9477744998812385
-2.3493067850150426,-3.4173980037012464
-2.344587633817173,-3.511440138892997
-2.341032337585238,-3.701560809820746
-2.3404580720438477,-3.718240799497887
-2.3378013144231256,-3.831350883540314
-2.336216428428627,-3.895240931191913
-2.3344506624457724,-3.9101934400230447
-2.329643182118433,-4.128727697134308
-2.314401846770168,-4.49386563432231
-2.3062484644650083,-4.626253425535263
-2.3016387542144487,-4.6581325477574715
-2.281830170304609,-4.656792167896953
-2.278154386880014,-4.582427267915009
-2.2742278991759024,-4.558243605349029
-2.2732558641579805,-4.5271980937948255
-2.2692510795553646,-4.469609302308332
-2.267059381233808,-4.394020585925857
-2.251940588706474,-3.9528189078765408
-2.2416847998121705,-3.569045554669798
-2.241302218734482,-3.5347002237609244
-2.228791722850158,-2.977727794116775
-2.227106034971338,-2.8844178371459264
-2.2255496829253616,-2.8491615473263794
-2.2210569877991224,-2.5192949814452588
-2.201324287811744,-1.5199281309354142
-2.184291748139092,-0.7821202193495489
-2.1782918331887733,-0.4527318000195853
-2.1769560815702738,-0.40585143260347006
-2.1611066307466062,0.15641160556055184
-2.1604539663266786,0.17387740498581875
-2.159470475206147,0.25269664568203276
-2.1580353745137053,0.20855680508568336
-2.157167145826257,0.28788278642374726
-2.152414970799544,0.3650425741618928
-2.14703668759918,0.5028470770297863
-2.144440533500421,0.49777001140690946
-2.143465206820592,0.5423281978101429
-2.139792297744269,0.5641561833058052
-2.139239691124334,0.631819969977149
-2.1387327481513076,0.5850976294189414
-2.1308537718161427,0.5963799334856962
-2.128004798610852,0.6663481373814754
-2.1270860753074805,0.6371089127793523
-2.118694152445025,0.5844991097608329
-2.114709350520632,0.5292387586869132
-2.1069100404531507,0.39511930858605177
-2.101804659585386,0.2656690280879591
-2.0840283980776824,-0.3633416802853045
-2.080207284679905,-0.49140750341428896
-2.076631495499587,-0.6867504242369118
-2.071709867314138,-0.8719820782162757
-2.068533667102967,-0.9884437929430456
-2.059435840371539,-1.4898259857046987
-2.0554794239756955,-1.714025301646678
-2.0474898141839963,-2.1054112445810396
-2.0473275163331417,-2.1211274528448487
-2.020725953091633,-3.3259054404192305
-2.016198309828688,-3.5278896316135686
-2.001779008207351,-3.953200271311165
-1.9981815447929772,-4.056658313981473
-1.9907675437202554,-4.170661505078821
-1.9895717708462175,-4.216103326590146
-1.9887346839845006,-4.205659350875255
-1.9856664568125029,-4.216874815407537
-1.9842361290701915,-4.255849387887305
-1.9828855988410747,-4.250494009463273
-1.982580184056213,-4.2443637033465045
-1.9816777485423371,-4.2594561856779825
-1.9751056947183419,-4.262774087666838
-1.9674373911785672,-4.219793099937482
-1.9633709122023377,-4.168405900740511
-1.962175167906058,-4.087604597287425
-1.9548070802909507,-3.9910729319462677
-1.942463425469802,-3.518949594089061
-1.9342362236513926,-3.167445380475778
-1.933086099183096,-3.0940067494808727
-1.9326152212090735,-3.109164207906395
-1.9297798659961698,-2.9327571220912736
-1.9176564820272686,-2.2711846008563006
-1.9153351466200013,-2.1080570209918146
-1.9130145692630078,-1.9785538146427033
-1.911950961821223,-1.8871591007880248
-1.8983607349076093,-0.9798026980982721
-1.8947215623210145,-0.7220693883544109
-1.890199171251739,-0.40976506655129585
-1.8864664422050452,-0.1730329887471426
-1.8851832990977977,-0.06521187310660692
-1.8804865303414942,0.25716225566538053
-1.8558474450443014,1.9709443033061365
-1.8530361804264166,2.1295360134939556
-1.8528898937392042,2.1611457609417863
-1.8475594194948848,2.404908618737303
-1.844438712199285,2.520766731387511
-1.840185476893954,2.78906971400027
-1.828210994575777,3.3512329281564894
-1.8259753641430563,3.3782445677616066
-1.8187893092763698,3.737832203561488
-1.815764333704417,3.839267886046849
-1.815705769592878,3.792411361611065
-1.788284944292662,4.290713655412901
-1.7867633351979506,4.339404298036218
-1.7844181027836075,4.279093257690589
-1.780629098312526,4.321950531741937
-1.7675782063244783,4.129250040411335
-1.7486636873558237,3.802237372311847
-1.7362374992720608,3.4817191968532524
-1.731146721442053,3.298942052272998
-1.7293796004138937,3.3494701770854993
-1.7251954174495407,3.184825934920151
-1.7222074578711142,3.05474129121368
-1.7217914055070775,3.040230401009651
-1.7177271657042295,2.9193061659905744
-1.7131177189972846,2.8053103659026903
-1.7075871630445492,2.6352545125427502
-1.7036962695581335,2.5304470779098183
-1.7008668967981608,2.418559941916744
-1.6967507789972534,2.2830893979992193
-1.6910175413044972,2.0890259717075033
-1.6837795252140084,1.9559140927588727
-1.6790129661282767,1.8002096197967032
-1.6741343793004566,1.6282291559838515
-1.669692219019025,1.5704294320523604
-1.6693814064164159,1.582230417713436
-1.667626500381915,1.6147119034794506
-1.658406122406531,1.3900577219722385
-1.6497645807725145,1.2077615891904498
-1.6429910951354851,1.119093950945101
-1.641415865851633,1.0889808880284677
-1.6410173105544337,1.1090002462660231
-1.6305633532084483,1.0498458268090156
-1.6263861575210004,0.939297262281125
-1.6163758550090606,0.8839310362373112
-1.5963025719860715,0.7522197818573384
-1.581812965919669,0.6547928005256303
-1.5781432430185913,0.5948909086343781
-1.577500068151079,0.6364026985714324
-1.576836129677081,0.6419890204052887
-1.5700464249122421,0.5752602300912897
-1.562645577770245,0.41576444441674576
-1.5567313580089306,0.37728214132577687
-1.5566025630098501,0.37440120668049626
-1.5513121992283259,0.3139140369117348
-1.5488993498437877,0.24623137401984183
-1.5405799467497359,0.07906361863177847
-1.5363272478065817,0.010826713771752343
-1.5307192231558404,-0.11088061724240308
-1.5218776235133953,-0.3300352781351463
-1.5071316305257225,-0.7235256583297498
-1.507043204182315,-0.7260715304048015
-1.5033866809742147,-0.8491200215209398
-1.5018348436573459,-0.8616015290563404
-1.4979207585332013,-1.0206312522558996
-1.4972832581464561,-1.0459484805547143
-1.4954630786381453,-1.097390828523635
-1.4933629933653014,-1.175216572099698
-1.4762508645565187,-1.7632302075297295
-1.4682068527597525,-1.9483854132938385
-1.4515206565286682,-2.4161828795578804
-1.4438356225922568,-2.5440288001316134
-1.4395770049443057,-2.7385316132993753
-1.4392653638964428,-2.713245528232222
-1.4379269465879418,-2.745219388071499
-1.4281204910147223,-2.8998780314662067
-1.4243837703906093,-2.910469317174538
-1.4200315217865758,-2.923089818475401
-1.4143114983976994,-3.00554760742976
-1.4067060262118505,-3.0053997347730634
-1.4034805863397526,-3.0229802353042254
-1.4020281141088025,-2.9969345456053706
-1.371733850186474,-2.327614946093135
-1.371056080527143,-2.376158087424482
-1.345767332078206,-1.3587402933380937
-1.3357658746118182,-0.8747130597739469
-1.3291709742566267,-0.5929761229934272
-1.317867906395131,0.039818661582987934
-1.314602899387406,0.24957312060745052
-1.3083067948142457,0.5309287135219982
-1.3047745615880173,0.7413730239613332
-1.29759349028004,1.0768440922330258
-1.2972485694166602,1.1044402654089724
-1.2910971252706158,1.4064827121782775
-1.2895764889844348,1.4526943392590508
-1.2886163154554193,1.56389548064152
-1.2775729491586822,2.0272472055531545
-1.2634951436962936,2.549101205028019
-1.2418394822387608,2.9826291000292486
-1.2402456013275274,3.087648786429135
-1.239776852437296,3.06620444297186
-1.2214631171113728,3.1919074053068246
-1.220133501130388,3.163840794754949
-1.2172915584790636,3.0974269568843544
-1.2151904642015505,3.0928043083532275
-1.2007134662828538,2.8948281120970862
-1.1978527787005773,2.900487783712669
-1.1962736386265727,2.9292725176239216
-1.1874369386768637,2.5973428286337845
-1.1871354703202175,2.663382483927388
-1.1701573250304236,2.112568852024984
-1.1535058276565289,1.569686350023069
-1.1465939621282863,1.2758567932887164
-1.1358147685661795,0.8739534673185496
-1.1236350337714913,0.555492720164141
-1.1177799201340728,0.3614667059112936
-1.1142429537031442,0.24217556527344358
-1.1024163154975988,-0.07296483410362448
-1.1005669719967204,-0.029477620906323027
-1.099609711846126,-0.12299377842369784
-1.093076593096099,-0.23345606314843192
-1.0924012230280098,-0.2499117679614292
-1.0922423475923977,-0.21235116012974822
-1.0882923674578264,-0.30640465147195467
-1.076692762011554,-0.4444887587182336
-1.0734607898250421,-0.44744846120720494
-1.0682190722225229,-0.4022041637928379
-1.0653707578015126,-0.4507319940153935
-1.065343513860634,-0.4594584590395264
-1.0640312431153256,-0.4228323150434141
-1.06253442708871,-0.5085922961814855
-1.056263634335266,-0.4184491300876134
-1.0500269534181796,-0.41363731456581165
-1.0448013540235854,-0.3541009043897799
-1.0385177904760479,-0.31716271866772977
-1.0354271245777031,-0.2472868164540697
-1.0289156389596226,-0.1789859325678275
-1.0260100148758229,-0.10142161963020183
-1.0251633221572953,-0.0818654261209163
-1.0233087024462268,-0.014223511322086685
-1.0151440904918916,0.12797983369831356
-1.0050421370807032,0.27314449286048953
-0.9807210485667781,0.7665142461664692
-0.9757737031953324,0.8069140257032164
-0.9690370561402002,0.9569262818767205
-0.9529939188301784,1.1298027866003635
-0.9405618445459618,1.2010266063054442
-0.9405433875172955,1.178876832773756
-0.9348686266210793,1.2260488413234587
-0.9324886115832527,1.096157887299977
-0.9101760133518955,1.132135636855186
-0.9006081231515646,0.98694771453174
-0.8879238469462072,0.7856415036599742
-0.887236540294114,0.8455578197042475
-0.8699013490090008,0.5170920978786289
-0.8649900889814894,0.4142131730880736
-0.8637187019117443,0.3835259571074668
-0.858656642131904,0.30295982898000645
-0.8497422826022598,0.11739032657551568
-0.8496170198584556,0.1319868385212427
-0.8486466973077138,0.1642752020935108
-0.8393896653770994,0.015072155026564206
-0.8389054375878722,-0.008614175370407767
-0.8262850746711523,-0.22031017342355297
-0.8255346821662646,-0.1888388397893606
-0.8172990595578331,-0.28833937241703184
-0.8149077332071286,-0.27490744869588724
-0.8147564949608013,-0.2769442245218844
-0.8123779193258622,-0.3213184505688156
-0.8123185782218432,-0.3281924191617149
-0.8068700363709924,-0.43970364831001757
-0.805789358795618,-0.3544073609341448
-0.8052788677193545,-0.4305419153363642
-0.7899393635883882,-0.314732269199181
-0.7806720602652422,-0.32683913736042836
-0.7726899322940173,-0.2956275590815041
-0.7699960456095893,-0.29225337164763493
-0.7667885527324323,-0.30465801373086826
-0.7656069091815194,-0.2846729456773113
-0.7629463226591091,-0.2154106054153073
-0.7566376009364704,-0.13890381903037677
-0.7441173449027474,0.0076103246181176976
-0.7382582358428613,0.1291382471770566
-0.7293221978922886,0.31362183864305543
-0.7260607215562009,0.37255900423005417
-0.7208317375214399,0.4627733823231787
-0.7119844720755442,0.6063854042547112
-0.7115932954396373,0.685495683988065
-0.7048179901600813,0.8220015321239429
-0.7034448724112927,0.8002374359604024
-0.7026925877620158,0.7951425797052173
-0.6975963405039165,0.976454848031091
-0.692435526541253,1.0394585851218574
-0.6714674182416678,1.4279882782182276
-0.6682720848462265,1.507535904692809
-0.6676077749702807,1.4711279448344605
-0.6593538757008219,1.5392017420685646
-0.6548186677559436,1.5596536426699992
-0.6535889774920127,1.6953394275254827
-0.6486706642161062,1.6880447212119458
-0.6392179339534705,1.7523449461468783
-0.639078880161636,1.6905401997346607
-0.6384222382563487,1.7785130711417183
-0.6278485068002233,1.7764483103175852
-0.6251699232723515,1.8037689373618742
-0.609579578274754,1.7793124038084076
-0.6054714537237409,1.7482570934923225
-0.5984077685384923,1.7797995858877609
-0.5843276599486913,1.6668439805918516
-0.5680754741340359,1.502731893520363
-0.5504897649782765,1.2986974363202566
-0.5482629017227278,1.2795143690974098
-0.5452325553548976,1.2761060585028805
-0.5362258452164701,1.1538132663220542
-0.5342399470294588,1.1504900832270286
-0.5276837447179261,1.0930856613930429
-0.5235425081911873,1.0072736550459733
-0.5118227411686131,0.9322434375230534
-0.49445763638502527,0.6268714381579226
-0.48497459972705137,0.575917515289968
-0.484247712324819,0.6188935181677858
-0.4728808188751925,0.4926418711234607
-0.46773648343770446,0.4154401843123457
-0.4594963081618868,0.3938359694951617
-0.45517442268249475,0.34769048348118753
-0.44817905276082604,0.257161034629602
-0.4395693240023979,0.13998530910709484
-0.4239990799833082,0.039828282359084255
-0.4223013385036034,0.04014602541103832
-0.4190416591742214,0.021960402829429015
-0.4067397054299584,-0.052920875635252614
-0.40391178055132215,-0.1505017948086536
-0.4036334665563017,-0.0766873046478945
-0.40111900863770256,-0.0884097691461321
-0.3942661328778678,-0.18705298210822688
-0.38372663025740916,-0.2139151212647563
-0.37949043096351787,-0.2618206938153468
-0.376760968921388,-0.2417242031728779
-0.35967446313670326,-0.4589812932471188
-0.35930995039009606,-0.4251743841594922
-0.35926509364656134,-0.4722793082927396
-0.356875854877412,-0.4085746477413154
-0.35389350409623077,-0.4162529172615665
-0.3498866354254657,-0.44734520172195064
-0.34877898973985255,-0.4771923243288991
-0.3459694636808086,-0.46156559751162035
-0.34535431924087323,-0.4525408756175954
-0.332217942881571,-0.5139374499615723
-0.32816361817080697,-0.5337653846727213
-0.32627176976512384,-0.4347265264311402
-0.3236060729254726,-0.4562879023176828
-0.32216036723691666,-0.47461453210723065
-0.31213581344360497,-0.41397895197467344
-0.30553661863612724,-0.370738019238763
-0.2979292278369532,-0.3703386377254625
-0.29502932572368756,-0.27958276840351226
-0.2911933612266102,-0.2585960426810801
-0.2909884176126494,-0.2665138953169981
-0.275398977523726,-0.0561929675416523
-0.2668464819287846,0.024941946256359555
-0.2632746049294279,0.19881181167298137
-0.254468142687168,0.23607151832045206
-0.24175857871448692,0.49666052396390625
-0.2373194463775432,0.48874585631454337
-0.23636249611589388,0.5166606793927335
-0.23326632718736828,0.5802797970496516
-0.23078094328753584,0.6637692593159883
-0.22635851667319606,0.6945030274263253
-0.22606202928066477,0.7021209670887645
-0.22342869466895987,0.7159000179063371
-0.21961206191265514,0.7904390653794541
-0.2160190589404296,0.7892741846996355
-0.21396492936152978,0.833029602177792
-0.21386420994347688,0.8496233819888124
-0.21301481248076515,0.8578186616354535
-0.195872977946411,1.0021532771602462
-0.19047331257506617,1.037524139657565
-0.18711513162296356,1.0785480582866136
-0.18614715687024486,1.0265339945734415
-0.1797692838974867,1.0027881373671492
-0.17628140535969505,0.9925187455355632
-0.17598958509051954,1.0778802895437303
-0.17341455555322494,0.9765244680472702
-0.1686300660091149,0.9002758130198856
-0.1661538957658868,0.9424405484491241
-0.15638952790133143,0.816817229270281
-0.14754162282542982,0.5838605057004611
-0.14048572265918047,0.4322810882799501
-0.11222302259724692,-0.6033115582786904
-0.11121681024463825,-0.6200446376719383
-0.1108484799571059,-0.6104343238160498
-0.10352789522688166,-0.9459475493345872
-0.0967899953731246,-1.2564379678851654
-0.08824509209070985,-1.6321480263408925
-0.0857752134390175,-1.7758636344948198
-0.08293620813577895,-1.9188919028319555
-0.08116997567275419,-1.9462762795951567
-0.0786652972198576,-2.1070836322866944
-0.07069973736396307,-2.4974254904119912
-0.06365260042186538,-2.874076499712236
-0.05744395301698768,-3.114927456420157
-0.043648163068199075,-3.695419402475345
-0.03357826957091481,-4.064506192525305
-0.029441929023367397,-4.200116896385407
-0.028336280594723373,-4.268743429550209
-0.024072255497193495,-4.351533851184323
-0.015877065886099828,-4.532360961051022
-0.011467467718101254,-4.565829508664655
0.020116438722340924,-4.598272090415699
0.035540746498339715,-4.234743299566197
0.04083046793819545,-4.097149354061122
0.04320675639864646,-4.006551205399966
0.04640862214662489,-3.876075241529383
0.04926217354597462,-3.8119378060923284
0.051754972783407016,-3.7291973521659116
0.08738839822860367,-1.9676109664442658
0.08776324582065698,-1.963387816077255
0.08840635449128209,-1.9533228083240508
0.09574212194834608,-1.5738535856311848
0.09860334859000774,-1.426696214097224
0.1032345095422098,-1.1970674825424665
0.10819870969198764,-0.9729598719871027
0.11135174635674927,-0.7472877389847249
0.12562331466688192,-0.17383787971693887
0.1317153063205505,0.02144655241021356
0.1353786405008517,0.1389373945067192
0.13721390682420154,0.1839961859632374
0.14846160368587036,0.4091942000081006
0.14853761396351128,0.3917679792647774
0.15105145233530903,0.4975730623098233
0.16176126046449113,0.6388809080779317
0.1760243740278593,0.6655322675104961
0.18108318984947047,0.488117451117888
0.18335985135745592,0.47472760161879135
0.18635693640019024,0.4256470814795076
0.18703599470667598,0.4437522824873724
0.20151133468323135,0.0183509517777158
0.20398803480779293,2.1515771408072565e-05
0.20509439673288998,-0.10743906652158453
0.24234631398047268,-1.7576784912305718
0.24896211034536275,-2.090731119015864
0.25708657665388657,-2.534411132338003
0.264883572057649,-2.802003247798068
0.2853994867459315,-3.688206748401609
0.29233707442133827,-3.8546472221323707
0.30395176758617115,-4.1488620110449625
0.3049386686166402,-4.1278110862012305
0.305506635923142,-4.208837424084935
0.30647051168883355,-4.129113721633052
0.30811680207607495,-4.237588509215976
0.31308581692304394,-4.218988253744217
0.3172908839920341,-4.248727474898671
0.31784748802721463,-4.232551550974635
0.32723096663641504,-4.214171837755641
0.33006262844608525,-4.194796194366557
0.3334388651362543,-4.087994774440625
0.33617854809152004,-4.08045323532306
0.33640886323264274,-4.072533788099174
0.35421925020747125,-3.517939795222777
0.35717477778749007,-3.4146270740356583
0.35864906496204263,-3.356785153939296
0.36850730955896793,-2.7908410236922427
0.36893775831670395,-2.829977546164988
0.37029590355667397,-2.8008847722382626
0.372474542047335,-2.673267959005334
0.37634862576992845,-2.4485985379270603
0.37784125885382736,-2.3394547454265546
0.3864004029900725,-1.8241522351485444
0.3904573369345128,-1.5770425906978611
0.3941666476456218,-1.3540546943680773
0.40388682593970326,-0.649022516848955
0.41415355833305245,0.05559758126911035
0.4218497992863304,0.6283721396403324
0.42227746328674964,0.6691796775079318
0.42365050719626396,0.7950876456007321
0.42600391280756567,0.918152195198732
0.4293533137760033,1.1951126266669383
0.4353499014307838,1.5473305562849138
0.44536899214431713,2.2077391680224294
0.44639188222656534,2.161665502036101
0.45151594957426777,2.527909021728633
0.46477217622278566,3.142267796840246
0.4728721307956558,3.4925500490245116
0.48732631017054384,3.9480311531704144
0.48984575147294684,4.0616613187788815
0.49497372558029884,4.094279102811644
0.5040368729260369,4.247515073139267
0.5081007280392544,4.26576654153848
0.5095799336954618,4.274555831334864
0.5122420164622685,4.264798323710785
0.5190060724345327,4.3158328686869005
0.5239028086561213,4.2215846465533415
0.5248269754230472,4.264212502546913
0.525175851265177,4.221271924470019
0.5316470410194469,4.136445676855071
0.5336805531028426,4.132826959835265
0.5466053698365338,3.8227858537718102
0.5469073168457883,3.8449732183712637
0.5515777292798143,3.7884416328105237
0.5716553105725541,3.1498193681734827
0.5792937679843946,2.9645537270160554
0.5929400129091427,2.5095538874994543
0.5997161314709079,2.310189231614861
0.6076121818854272,2.070805792139205
0.6147032347936499,1.8697491296631163
0.617664573865957,1.7732914131844282
0.6204179814003297,1.7894568922517184
0.6315483417785672,1.458199907155278
0.6476419143781209,1.2246235609163134
0.6564238850624857,1.0906766562508972
0.6639716762944179,0.9679176498241776
0.6744587541791871,0.8812033637524743
0.6784155954492714,0.8517232778492277
0.6841542660648727,0.8275715098550581
0.6862640413036538,0.8230994940996433
0.6983128979515776,0.7338213451115608
0.6998842125136662,0.6869034837459758
0.7008876404420707,0.6930628431390967
0.7042670728485074,0.6769136257829064
0.7084602187741158,0.7007108869000683
0.708926805367772,0.6292425111820686
0.7104298516457397,0.6349835552226892
0.7186364487673416,0.5779105120262394
0.7324631101117856,0.4757920124938048
0.7327668732102266,0.4478105807624531
0.7377377399650262,0.4095860421957729
0.7496266573206083,0.21992105857634825
0.7639807127971956,-0.052060597755817103
0.7646291528444005,-0.0853446314661256
0.7879027470670588,-0.624214662357389
0.7899341408195477,-0.8023246519813224
0.7975237098922503,-0.9376005109962333
0.8138465389688183,-1.5140267574433557
0.8183543089629826,-1.6576119904243445
0.8238529508818822,-1.7745181006446487
0.8306137628896773,-1.9883865300562151
0.8336602074698849,-2.0960127179168326
0.8341274602216435,-2.1501219077123306
0.8404532501628648,-2.27991565057539
0.8522588293433246,-2.5324491578475956
0.8550444494094722,-2.634041531456847
0.8600524517215575,-2.7443425366330003
0.8612877858602612,-2.746953891200413
0.8821809225204054,-3.0121964611173375
0.8892720361501558,-2.9468552437350737
0.8899344526136512,-2.972733328006885
0.8914286277532346,-3.0213827111403844
0.8915525134826296,-2.972944197606568
0.899031556783588,-2.93482848327717
0.9035697148056774,-2.8403073957313096
0.9037512353690227,-2.831233035719519
0.9070002249266782,-2.807030295159605
0.9118385149853938,-2.7881816680080376
0.9227783110950805,-2.4684186596400375
0.9361952924395447,-2.051909054605521
0.9468070648721176,-1.5741758163045034
0.9545588992178207,-1.2773875514043445
0.9735223701143338,-0.24529296456159416
0.9826139280182655,0.2038829470647836
0.987163623509622,0.4544484142802823
0.9877430821162525,0.4834314465584721
0.9961290413902404,0.9487928486128657
0.9966891593025586,0.979519756236235
1.017566629027904,1.917693889632259
1.0201369021667421,2.0522218718733636
1.022313470684514,2.20255258061019
1.0309963230627117,2.4700020723151526
1.050088965478169,2.9618071778777364
1.0568510286847523,3.048777826172739
1.0594978244302888,3.0733615073410805
1.075545957130605,3.1974876264070953
1.077295869508207,3.1904152505497847
1.0879898892790578,3.0985400561073115
1.090078177881204,3.0340299279301335
1.0905058508718417,3.0263899908184557
1.097361140804339,2.876378597949249
1.0978847111425765,2.912154139341282
1.1026083081285591,2.8129706722356747
1.1101114852891811,2.5690292698410464
1.1103008066504865,2.591740945371895
1.1105763488374318,2.655685340123379
1.126293982770223,2.1225451725455176
1.1280554433012373,2.0688840736157683
1.1304836233858087,2.0236608667540827
1.132892677421622,1.9610231272124543
1.1372532300838811,1.8083992956468653
1.139914725764652,1.6350568929323033
1.144890563655637,1.4777746421321514
1.1564611216734395,1.0904501680949568
1.1568163723175928,1.0421046110199794
1.1588254440560233,1.0293956598726568
1.1620860861657212,0.9070880916833126
1.1686948617309953,0.6873033386659919
1.1818722291586967,0.26081100430626236
1.188371253551999,0.08677859561597091
1.189218521967061,0.04553126726686015
1.1938033004091304,-0.052678528163166934
1.200655224997071,-0.16787399091128333
1.209521652662568,-0.3051635513237504
1.2124956328422822,-0.31203401251474117
1.2128319292336798,-0.3369280396395245
1.2144952906186202,-0.3590437281504771
1.2185888825913231,-0.4295192481699088
1.2255851547834302,-0.46222942220325736
1.2272875705859212,-0.5125180994467475
1.2362171648820999,-0.42846792955602797
1.2396453409332704,-0.4253008654863594
1.2462649608461378,-0.4280375356564453
1.2481579390710582,-0.37884213603092654
1.2640212995195697,-0.20454703064061294
1.2666201262725147,-0.19057125541664754
1.2712166487349208,-0.13663290344266873
1.2714867573774997,-0.14778094504738637
1.2851669482615842,0.17667048862745693
1.29422004831416,0.3214821979178345
1.2942395416063848,0.3617816684633868
1.302930119773169,0.49436973545860996
1.3029954375353192,0.4003179809747744
1.311703706226628,0.68694234218903
1.318550088914039,0.7455096892777865
1.3230072249110005,0.8425251421503747
1.3362704196566337,1.0177972812058502
1.336825517292663,1.0453719628899163
1.3440799691764083,1.1230282311709
1.359074933297956,1.155655600697113
1.362224208942786,1.164482192624943
1.365840333848972,1.1956095639953568
1.3666978242745733,1.1937563126388404
1.3847245848930552,1.0966600061672414
1.4020965459402968,0.9522171024885612
1.4064551940636605,0.8451285910810633
1.4118933133462512,0.7995934477839561
1.4136157039111419,0.7736249747423456
1.4202577274862396,0.5852502190254384
1.4261292669106176,0.5778524354916701
1.4375113601863347,0.27351570777138545
