n_harmonics,base_freq,magnitudes,instruments
8,2.3216776220229103,"[ 0.84212705  1.13790194 -1.6543958   1.49300988  1.93290627 -0.33654907
 -1.71224769  0.60146134]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.346115136056546,0.21716410661899174
-2.344953114350373,0.15597252676437653
-2.321034604065791,-1.011450280145468
-2.3200123531360357,-1.0440558562036695
-2.31607660560313,-1.206410635710661
-2.3117169875397137,-1.3734493085333324
-2.303141898188855,-1.6819081391947994
-2.29950422209747,-1.7888583768178379
-2.293675923075839,-1.950343104272673
-2.292437695358336,-1.9915842836288598
-2.2887576824725526,-2.0729767092650033
-2.2838882448935793,-2.171339840130261
-2.276130062804528,-2.278646665506565
-2.271885830402178,-2.332013860366913
-2.2700180262695984,-2.346306728786989
-2.256276943265399,-2.356199896300866
-2.2556638861771985,-2.37307966297987
-2.255021960818076,-2.360560522129211
-2.253401616961251,-2.3431015364429975
-2.2513322020593116,-2.3349111361582344
-2.2263502448391765,-1.900052053677802
-2.2222566070530068,-1.7756028388069787
-2.221701407630324,-1.7764642224368192
-2.2203234553454525,-1.7276304041412922
-2.220151781282506,-1.7275651163290022
-2.218774625401422,-1.6871351238345735
-2.2164627429080515,-1.6118323825712824
-2.216331001764405,-1.6050774215173202
-2.2141399696819537,-1.5258888576453826
-2.2122768243269517,-1.4757718040739949
-2.211053664558942,-1.4331172043199072
-2.198707052199647,-0.9565585152266904
-2.1835673718207786,-0.3124142403528967
-2.1780367357256707,-0.09019179231680263
-2.168046692383637,0.37412859512100227
-2.1523039885653743,1.0896122803892636
-2.148448972371144,1.2669442365685426
-2.1471253318209804,1.3172133698732473
-2.14337102918486,1.4780552682455705
-2.1368771481456204,1.7502934612101226
-2.124088261303295,2.2321192853633147
-2.117973797217896,2.4385656083867313
-2.114074581594906,2.5617469499206704
-2.1129564441675783,2.5949215474632217
-2.0916402378620624,3.1356899892147787
-2.0883696030129157,3.187980248608108
-2.07832598864832,3.332610854046847
-2.07225032663154,3.3670422603001446
-2.065354329334219,3.4075878546572396
-2.0610199964819715,3.4249881938010165
-2.0525912754813866,3.4098061905980703
-2.0509025276356314,3.3954975103905967
-2.041424692885214,3.323200102217838
-2.037038019897274,3.284334496282605
-2.025505897820972,3.1167818157135665
-2.01764794167406,2.9729571352116047
-2.0115279557230172,2.86124849648669
-2.0022388753113587,2.6619861761435764
-1.9992387610124267,2.5829529587069677
-1.9977416188411692,2.560785259015804
-1.9908045861760308,2.3943302380089375
-1.9891627947083559,2.349899311362493
-1.9831943646248336,2.204167808253651
-1.9822015001606446,2.1838436817067364
-1.9796168103048772,2.1106717258215446
-1.9739546435348467,1.9642285601796443
-1.9737195618914538,1.9748351237766109
-1.9724315167688826,1.937422919295046
-1.959461189712728,1.622878756324013
-1.9582433476388073,1.5829552946970147
-1.9510356259470727,1.4174203298588843
-1.9481764472332304,1.3524757003668653
-1.9418038788052636,1.2138442662117956
-1.9408400981734044,1.2033569077180788
-1.9341897311604195,1.068900106631979
-1.9252858167209266,0.8971002857138274
-1.9245812496105255,0.8902996978279268
-1.915256164033195,0.740114711290585
-1.906980927979802,0.625694108487091
-1.9049599178303513,0.594639635053821
-1.8977422492628704,0.5020628403941433
-1.8975120200369626,0.5022265977488733
-1.8954477862228418,0.4846457548559619
-1.8918956988043505,0.44855255142524847
-1.889475594149693,0.42874036845666785
-1.8874387071372254,0.41410754960922297
-1.8720472475791274,0.30655205555630294
-1.868687598816891,0.2978492749268902
-1.8362445522932402,0.21038445513116788
-1.8148439196801727,0.16858167931823104
-1.8047204908513268,0.14325092740048967
-1.79923676221723,0.11323439407250248
-1.7990067651120043,0.10416311277028223
-1.7872101415809827,0.04073180583166895
-1.7870306571268142,0.05381817732567492
-1.78562132844926,0.03443202663746937
-1.7850227902681866,0.013577381621394257
-1.7833570597262087,0.016373993860316356
-1.7802344127605556,-0.017831036303266212
-1.766334379130034,-0.14818797653027613
-1.755380143878012,-0.2790077724425682
-1.7531213296706332,-0.30660338434740364
-1.7491823028802236,-0.3831360768288013
-1.748352976531263,-0.375739142171791
-1.7413340113707818,-0.4952976030630736
-1.7395070192685633,-0.5303067310534546
-1.7364640956382162,-0.5925153886626464
-1.7343350547338012,-0.6261244332322525
-1.710948939122282,-1.0961066999722031
-1.702990965468871,-1.273191498337235
-1.6987394445179174,-1.3623436349675127
-1.6941053206292978,-1.4636177430864876
-1.6753809960175383,-1.8799086917003969
-1.6729100502802936,-1.9310944993546975
-1.670775624955858,-1.9671337536234454
-1.664378524857425,-2.102083684555328
-1.6637092356029317,-2.119192050637834
-1.6494658152445265,-2.366976066672246
-1.6427620888269328,-2.472641526972892
-1.6411735844578155,-2.4911280583920017
-1.633620745015604,-2.574759316544485
-1.631184098360054,-2.6036115613303403
-1.6304632923696456,-2.610882273602208
-1.6237524325380057,-2.676122736589252
-1.6194882639886234,-2.702937538327768
-1.6005499744474878,-2.7299901824314547
-1.5956254204937175,-2.7189502371788072
-1.594009086600589,-2.709854399556551
-1.5932274037415883,-2.716545400695222
-1.5924613994166674,-2.6922674157206026
-1.5880861511257662,-2.6750765392621467
-1.5845816334356992,-2.6419357115512843
-1.5612453429703597,-2.2907694375040406
-1.5417994037597968,-1.8384208800046153
-1.5415240212152017,-1.8322417306028131
-1.540644245844625,-1.824214311369676
-1.5339043244254433,-1.6181950440344848
-1.5309917360917955,-1.5454984207099
-1.5305769645407912,-1.5314770544862966
-1.529868209103985,-1.506817622392628
-1.524593196793316,-1.3458026324178942
-1.5238612864071945,-1.329539369571356
-1.5229466712283088,-1.2884614178290605
-1.5147012396552968,-1.0232008804992043
-1.5109182947445314,-0.8991753132755711
-1.5097266149385447,-0.8559500797056175
-1.4968374724253477,-0.4148938461964431
-1.4964952381687344,-0.39519902713961447
-1.4954490510676814,-0.3652310615405761
-1.495009308459675,-0.34214888333026766
-1.481315518022699,0.13519420707062826
-1.4789696311429459,0.221297241376726
-1.464884068727153,0.7165678310806872
-1.4570298718639478,0.9705830583386889
-1.44732107644548,1.2759271054255175
-1.4418414304183425,1.4442693606948234
-1.4417850261421608,1.4411640413328677
-1.4411221280250934,1.4614446492931428
-1.438908104140179,1.5231399532080325
-1.4336629289465164,1.6700909808781317
-1.4320670172393855,1.7147493963301799
-1.429714268267821,1.7793356674062741
-1.4290261731032092,1.7792570472245475
-1.4151335106800502,2.12752598899834
-1.4120253619024858,2.1942058809450775
-1.4029110639612292,2.361350756428984
-1.4002178097879021,2.4220754791530283
-1.399353611938138,2.4362332453675704
-1.3834117654657998,2.6705621775506296
-1.3735152255282281,2.7725175722690056
-1.3684713989957282,2.822620246848021
-1.3619732764056278,2.8676579823926067
-1.360367889122473,2.878998621645275
-1.3569955669546263,2.9130117616542845
-1.3544029845899865,2.9107124815787815
-1.3399462609406265,2.959675066998182
-1.3352867761385117,2.9729398214471296
-1.3334605822589825,2.9653017126154295
-1.323836223616517,2.9615579778637344
-1.318539186029841,2.963225980012586
-1.310446485553095,2.9406141841003435
-1.3097877110298395,2.9388310844985432
-1.3094421891292898,2.9459825395231656
-1.3049260037052426,2.9360542418735944
-1.302024405262119,2.929259405515079
-1.2967150544539006,2.922523446416898
-1.2964879442706456,2.907485307179838
-1.2863452198709346,2.879904074709557
-1.2708845543964757,2.824123220862018
-1.266331840939734,2.8230760640575077
-1.2653232763655395,2.815107666925466
-1.264241121687982,2.8108369441227694
-1.263471705749712,2.811516577948292
-1.260456905099722,2.7984742446457047
-1.2426149928321661,2.7520610770823564
-1.2397937209503571,2.750005247214478
-1.2392801365396569,2.7416011562178046
-1.2327825204869491,2.7194405940485056
-1.2266604960086154,2.717375791276094
-1.225529765925085,2.7215440359000724
-1.2203891641954412,2.6946277397971765
-1.2076041788984835,2.674263524249352
-1.1985939401628665,2.6331262371403343
-1.1943290479833057,2.6247431846933686
-1.1763911820033794,2.547021879185343
-1.1743285107283574,2.52621451126519
-1.1737243116819955,2.520842913915053
-1.17143240419858,2.5041023789962136
-1.169852606171205,2.5010480409992515
-1.1642449235217815,2.4609075396624487
-1.1585691206246862,2.413616458814725
-1.1568858042079053,2.3940906705205642
-1.1510884000053576,2.3502554994569986
-1.1468642952340737,2.294504564757404
-1.1442838183543198,2.276291120282048
-1.1430289156332478,2.2646289028600246
-1.1413729452706187,2.251898018858011
-1.1385428607273804,2.2156732616439174
-1.1363333262020527,2.1791141008784884
-1.1311394738859812,2.1207826156634297
-1.1224247343519516,1.9952757017967986
-1.1167474238117525,1.8956746537679263
-1.100393462979292,1.5931704489263965
-1.0957839532132825,1.4943971606639794
-1.0840009416028276,1.2339916423640431
-1.072846376208426,0.9633052017858749
-1.0701146360545764,0.8831079773530179
-1.069497558073727,0.8707458612996818
-1.069235282676953,0.8547430176377346
-1.0476311085880468,0.27640627835057197
-1.0465040001709078,0.23684883395302506
-1.038997273975215,0.035326365891330716
-1.0288030531456496,-0.26804510134986953
-1.018144714410518,-0.5701070641614985
-1.015286518923048,-0.6446177555903612
-1.012450844093753,-0.7240736061961892
-1.0122810811408338,-0.7235306440658523
-1.0063269251011024,-0.8888637099986028
-1.0060592554844223,-0.908748817607117
-0.9967518526972698,-1.1417534668627982
-0.9920014696685575,-1.2611119973583598
-0.9903971201603095,-1.2887078057041017
-0.9823742616058606,-1.4767713611768425
-0.9673979873462253,-1.7642483161543288
-0.9596622583412202,-1.9080266289833443
-0.9570220387138577,-1.9248748309235848
-0.9554117398910633,-1.9701674950396675
-0.9510714357370982,-2.024711864431803
-0.95071374511598,-2.0267050293218865
-0.9486418168599347,-2.060442476921671
-0.9472426679746411,-2.0740058157152554
-0.9424903741685196,-2.123356314003687
-0.9411439515225588,-2.140169775233921
-0.9385046949700202,-2.163655099007325
-0.9314445285212374,-2.221109885488361
-0.920205187591085,-2.2573805332939623
-0.9123109855141971,-2.2767304613798727
-0.9045374586929831,-2.277974742599738
-0.9043964048356532,-2.2643329451980017
-0.9023990378587778,-2.2808172739309467
-0.8966035590701718,-2.241557667266132
-0.8943093715790762,-2.239231158365415
-0.8924997407441069,-2.2290424188474063
-0.8865827686766217,-2.1950434099986422
-0.884059794441419,-2.1921302580658257
-0.8808500407616817,-2.158148388751552
-0.8787387144880743,-2.145468491414031
-0.8775188121431658,-2.1225591820155136
-0.8670925419791553,-2.0239701597290836
-0.8575386649654502,-1.9176981457278992
-0.8491445620371247,-1.8252297348291
-0.8327238616058539,-1.5990945475085834
-0.8098626070008064,-1.3212830815956327
-0.8030586353961873,-1.2509731564085986
-0.7965661120803498,-1.1843547154294607
-0.787679080789931,-1.0977478531291804
-0.7660219940852953,-0.9467912871578179
-0.7607784025806192,-0.9235443882283378
-0.75515471703845,-0.920811021663226
-0.7543371590425814,-0.9162832939684094
-0.7502178411062195,-0.9033324630300876
-0.7467271903712422,-0.9054469212833925
-0.7276971640215386,-0.9138795644056263
-0.7250098754854961,-0.9199775416492563
-0.7130361600569275,-0.9592053123235641
-0.7126092524184751,-0.9585044289506619
-0.7091009887195137,-0.9799213425634167
-0.6988278978221234,-1.048668156864005
-0.6930359823749237,-1.082624197270996
-0.6878588814216862,-1.11666877905228
-0.6794024446421045,-1.1772164748719185
-0.6729003074264845,-1.2209917128851495
-0.6718630094003588,-1.2210031575326898
-0.6653518130001217,-1.2804374987261093
-0.660343554854034,-1.3223655971876136
-0.6559860968603375,-1.3380179846808486
-0.6533842495357645,-1.3571034211975717
-0.6530810582889961,-1.347733723793276
-0.6520662588279644,-1.3603113814239067
-0.6494849496342798,-1.3774356243676422
-0.6476524879588021,-1.4014101991715295
-0.6342380071363043,-1.4757380698504798
-0.6329324127495339,-1.4849003966674523
-0.6288564631481366,-1.5103257888467405
-0.6274134907017759,-1.518163526375254
-0.6129847795362471,-1.5609256063004353
-0.6112249536529153,-1.5662951826594709
-0.6045773744705576,-1.603433514685488
-0.6029529112984333,-1.5938891490194849
-0.601116833709634,-1.6028374597592359
-0.5991434810683591,-1.603818181929398
-0.5960214417036331,-1.6164000858307301
-0.5934664430321708,-1.6052999643786885
-0.5861132937557887,-1.6173134163726586
-0.5832104811675638,-1.6112894584740833
-0.5786706277753426,-1.6163723194110304
-0.56902335903923,-1.6054302026825673
-0.5608848293037023,-1.6092554319695613
-0.5488371770411837,-1.5788324603267432
-0.5485753457072038,-1.5844945287690466
-0.5453489637201656,-1.5774253177184063
-0.5196659655023566,-1.530688228526008
-0.5172722444327524,-1.530896297513427
-0.5144345362726961,-1.5347537650926457
-0.5018534556374372,-1.5446087114083111
-0.49738460122130146,-1.5318431630839313
-0.49683711759765714,-1.5500037140893155
-0.4885546434061321,-1.553094519597178
-0.4825842303857568,-1.5759958365991582
-0.4759984135020261,-1.5868831390377378
-0.46246679081996156,-1.6587712052895498
-0.460224216428049,-1.6642368632224878
-0.4570844967609231,-1.680763010294222
-0.4566459228606359,-1.6918176722641818
-0.45584420470569853,-1.6857033285445537
-0.45480219749574324,-1.701053747321681
-0.4526182178889515,-1.7144291901806403
-0.4439424426359082,-1.7700868574040458
-0.4351362469441362,-1.8459368819003776
-0.4324838264000208,-1.8620112659706138
-0.4311747593910127,-1.8713635271478783
-0.4297826685185866,-1.8894687698963102
-0.423844057139823,-1.9414873040466663
-0.4235040133010477,-1.9548354250847269
-0.4227455671803271,-1.945239649992371
-0.4221382913031313,-1.96516663606769
-0.4141975723191038,-2.040241512919393
-0.40198621149357816,-2.1545862934812647
-0.4004219311383346,-2.165884004182389
-0.3966592172570542,-2.1970023930300435
-0.3941358977262741,-2.2159285508906996
-0.3827721419264951,-2.307410351998258
-0.3773828469154319,-2.355629139185318
-0.3721382631070078,-2.364424930436457
-0.37035660098433265,-2.3593507350276064
-0.34626036674163085,-2.4301023413951235
-0.34276593729784555,-2.4242409162811143
-0.341143787329492,-2.4227625125693963
-0.3363775372553217,-2.3981325902746784
-0.33188582332489514,-2.373279916517757
-0.3167452521361733,-2.237823956999647
-0.31342651199465843,-2.1963683830826657
-0.31288925543668,-2.2040653962923296
-0.3001740754562716,-1.9987869882609097
-0.2948737851662866,-1.8998279391148056
-0.28314517239475734,-1.6466919908348439
-0.28203253813290985,-1.6295177167046797
-0.26904305218118196,-1.2955492835403835
-0.26191191948181736,-1.1022836662973707
-0.25818331501509784,-0.9838789958469321
-0.2581250742482144,-0.9842544075782408
-0.25649022158954615,-0.9380167180026345
-0.24964104532435272,-0.7225386813275091
-0.24536708556484088,-0.5764601320466731
-0.23802074110795512,-0.3504027952805563
-0.23760909580734157,-0.3386029242623207
-0.22936115881628183,-0.06856054431297098
-0.22122295288427019,0.19759725524977959
-0.21652926770358816,0.3463559769626125
-0.1999639154925199,0.8633752939108831
-0.19522062392270412,0.9783969449520552
-0.19160123746350965,1.0734844282041518
-0.18964876063644498,1.1294197250884674
-0.1870429831047522,1.2084447663467544
-0.18426504550691103,1.2637044813602323
-0.18393605377669697,1.2710365124451446
-0.18025964208896195,1.3428966077648685
-0.17573292597634893,1.4404982456620523
-0.1728777843158067,1.4972332068068546
-0.1712638024906079,1.5315136716336675
-0.1571979154795775,1.7319169024837267
-0.15166941718415305,1.771720355926954
-0.13771015500147765,1.8210694270318895
-0.13146073076248932,1.8031456930723542
-0.1282796693010435,1.775139590605237
-0.11562400595177014,1.6370610399361363
-0.11110761664352786,1.5589051575998252
-0.10895445599644349,1.5252559498198655
-0.10683341934380852,1.48074329032625
-0.10481981860605405,1.451689374779291
-0.10154033126613493,1.3754374594759584
-0.09989584930861728,1.3429249092355267
-0.0951749752804103,1.2114042440206079
-0.09255118356763203,1.1509278860684895
-0.09204006796306263,1.1266531109042108
-0.07607602451306139,0.6254395674927001
-0.07332257460018621,0.5344087233029601
-0.0725651402773213,0.5018958213122247
-0.05935220733558122,-0.009060353450366024
-0.04379557698447112,-0.6196132783350439
-0.04334369757604284,-0.648365218898886
-0.04090474496228591,-0.7422118347494764
-0.03056259161211905,-1.1771283479435861
-0.028627907661965324,-1.2435684362541435
-0.020155317671977535,-1.592726033567323
-0.003694856684252734,-2.180667163686599
-0.0017299870195683908,-2.249419996588774
0.0059311551994785106,-2.484761029215412
0.006417997454041036,-2.4896320622001458
0.008065120785496482,-2.5338336076753016
0.01650473343232406,-2.7434976141966927
0.017264983597669925,-2.765529285925588
0.028237315634933147,-2.9355128418670993
0.03261782284635295,-3.0063532281553424
0.04266169853785273,-3.0685470126093186
0.05120372818020824,-3.077110148473009
0.057040662039386625,-3.0421780599231316
0.06474103954128108,-2.936304811298333
0.07762188188380659,-2.675681638558981
0.08346912685627794,-2.521280959575462
0.09432489549372391,-2.1630097826116605
0.09797212778829589,-2.029923282363909
0.10057082134769679,-1.9152217298408785
0.11363751739674388,-1.3233522740081372
0.11993627822225639,-1.0251887331848566
0.12459000249504548,-0.7711530476963158
0.13132079558868703,-0.40788057798308747
0.13951455495795484,0.058961734497256085
0.14062988315381642,0.11376764720834778
0.1611709097344809,1.287659892803763
0.17007056323860015,1.792977254865281
0.18475376843693514,2.5602573560581243
0.18712894189642348,2.6646337175303576
0.19138090840089816,2.8735163631924006
0.19918202631066384,3.2089482133125373
0.20422319431485292,3.407253379879003
0.20831186195045426,3.5691884022717217
0.2104458732266674,3.6378883050917374
0.21451280678077156,3.768991330590297
0.22291319603035253,3.9951776231211316
0.22503814089236895,4.049472305887082
0.23022898209570375,4.138510577320475
0.23367008376447274,4.202469963012163
0.23418926080806024,4.204959364844648
0.23466566213601503,4.216452043988142
0.23595043397892113,4.220205113972687
0.23616220911120944,4.232612980622565
0.24831511633903336,4.31465713334395
0.25013600420651727,4.328057500410293
0.2555831474396739,4.301021305007062
0.25873925236395,4.270151528922054
0.2650506376093138,4.19689641068051
0.30230345932101255,3.145908638818401
0.3159491182105816,2.5413986006337543
0.3346376925782817,1.5811726689286563
0.3457053407116528,0.9804584237000579
0.3470880567359633,0.913761857490268
0.35316461749384054,0.5850298877404997
0.3546356598646181,0.5076058915509776
0.35545785121794493,0.4662419150478729
0.3555065467914771,0.4678724987804431
0.37255586983891664,-0.41830389891055597
0.376801289543061,-0.6091236975668944
0.3806728721968984,-0.7898309879436596
0.38234794020214213,-0.8794434457271887
0.38635940614739006,-1.0569681244102076
0.4130293456302496,-1.9647548114594608
0.41399831173464197,-1.985079373236867
0.41666793234943267,-2.0577387422135276
0.4186100848668959,-2.1007766096769154
0.42051923469818986,-2.137943636929456
0.4282515337866659,-2.2470075501887243
0.4303110449729699,-2.2973772224450357
0.4326592677033121,-2.3219199867604763
0.4424835681553807,-2.3699948508388347
0.44636159545601917,-2.37955478259003
0.45395730388520494,-2.3416875962305674
0.4551223617313105,-2.334739849855078
0.46924901715024836,-2.137556903759903
0.4725757873483656,-2.0673968023554856
0.4839474636047134,-1.7767708217516704
0.48500918351600353,-1.767277111820871
0.49650436214382676,-1.3908485155788155
0.5031459648161238,-1.132073626361085
0.5042536162597901,-1.1001912267989242
0.5115099210359775,-0.7919609176292297
0.5191753540637496,-0.47819940419613927
0.5383085113753223,0.3749580321435498
0.5395589092641302,0.43615953443766814
0.5426184941335883,0.5816751775087767
0.5428831050189062,0.5887910585052119
0.544081969273023,0.6445860722524109
0.5451169823818498,0.6809418913403763
0.5466905671149371,0.7683204873330386
0.564608345130551,1.5521558238938509
0.5685859964699578,1.7227124423281455
0.5872695315244263,2.414103651051038
0.5947159515668292,2.642399860330602
0.5972610837601504,2.7121608614047386
0.6174806086480427,3.1734350175954185
0.6248445126266584,3.2813762622716376
0.6329926299868851,3.3730222621232926
0.6337841814769538,3.3674352037995314
0.6381708610504981,3.386166783855632
0.6412441228690864,3.4140809834003965
0.6529873730974236,3.387496186237887
0.6566071957340589,3.392190396124653
0.6568654576096424,3.3750419968358685
0.6582552217683522,3.385263462573238
0.6596677351797275,3.3685369888923455
0.665004378457867,3.3185827091379947
0.6672261088561031,3.2928685140170812
0.6689367056111162,3.273789797130307
0.6793543114332845,3.14084661159312
0.6866458050648978,3.0236681846132427
0.6963756663551135,2.829234895127247
0.6966564456886966,2.8252521998195887
0.701805604344635,2.7186368710948305
0.7047044693298372,2.6473958693770747
0.7195866937906752,2.2742736081712285
0.7237235035657865,2.1850737576739028
0.735593324027215,1.8933155451103365
0.7379054178635975,1.8356891714077983
0.7428742892684084,1.7170999200333674
0.7450599347989373,1.6466466988097563
0.745306992508981,1.6679224024644408
0.7486629421365851,1.5716374843784418
0.75920855836097,1.326003671840093
0.7721442869392012,1.0588587708645847
0.7739261017766688,1.0226938798163399
0.7779030938462261,0.9607869296417312
0.7813992163015704,0.8848243370845273
0.8024058343437903,0.5742256850416958
0.8261654535846521,0.3631903846117536
0.830123693022605,0.33957086067823866
0.8363460394817821,0.29399307721426543
0.8440997711279712,0.2678101376165606
0.8499957180109172,0.2553334721522727
0.8500552823986105,0.24457055717771906
0.8686445821366435,0.21716923642590386
0.8687371809317703,0.21691956259897155
0.8723903482815261,0.2243548666434393
0.8747412449048708,0.19839411651144614
0.8799839924116464,0.19538061336967688
0.8902522518653484,0.1711658111069365
0.907884106238495,0.11256665225329242
0.9092643544415218,0.09802838643474637
0.9152115752164618,0.06292225307793284
0.9171479422148843,0.052769689532091664
0.9175331332679546,0.056088038110171184
0.9206192163921223,0.038964644222050086
0.9210848691593427,0.02457457428060935
0.9218439525801778,0.03482245937673956
0.921984006104811,0.0177182012238631
0.9234132207058563,0.017427289789937038
0.925048085212631,0.003013627784685759
0.9328134947821662,-0.08055851107390621
0.9372422600195236,-0.11296522172946441
0.9377735855302154,-0.12139640327277973
0.938359005787917,-0.12907513672342605
0.9405959894075555,-0.1548401015512049
0.9653339135669623,-0.5065011656878092
0.9658362634712807,-0.5079871184989277
0.9832061164471697,-0.8413166035360942
0.9851631982224966,-0.8670920963853117
0.9858441564207685,-0.8895276660503852
1.0004183110670528,-1.2002832801317982
1.0084310267191885,-1.381153407072893
1.0152107026287487,-1.5384734222330723
1.0221616606068915,-1.6821613385994492
1.0307103132625857,-1.8644640395676673
1.0340144000053444,-1.9347340735368523
1.0360462618748025,-1.9925547504515746
1.0456735387727116,-2.166182065059607
1.0521534331701785,-2.2875567085530752
1.0537343408343443,-2.3122708182322147
1.0545762596279271,-2.3382381388756657
1.065293102987142,-2.479982958863942
1.0671097566039958,-2.516444432024848
1.0675058147032717,-2.5250988559403087
1.0692318600128683,-2.5407701670712157
1.0731991366997065,-2.591924582217936
1.0787640856507492,-2.6375809345627474
1.0893081112255203,-2.7215437313475412
1.0906648281383449,-2.713046554651714
1.0919044042387984,-2.7121626365017515
1.0995501768685365,-2.7425934448264253
1.1041902614997525,-2.7326842873334374
1.1057804373971383,-2.7329394340968833
1.1314670844708523,-2.5117954181939366
1.1332102002976283,-2.5006551806014814
1.1409547482926694,-2.366963933207615
1.1429048895749903,-2.334660454661439
1.1457704368655781,-2.280930570349963
1.1508739407666368,-2.1734326288829497
1.1511796279762612,-2.1694290054006666
1.1545225498156881,-2.0856320647314024
1.1568310988998043,-2.034246074636652
1.16489187901389,-1.8426611408466207
1.1692606593927,-1.7246396702170084
1.1792279539784403,-1.4109651015675286
1.181092398925279,-1.3742877926814003
1.1865275790310301,-1.1886710277274424
1.18971379861906,-1.0885556200251254
1.2007758959226225,-0.7101741182817705
1.2051488453893535,-0.559140311058164
1.213123821737839,-0.28472409823723926
1.2154758145192872,-0.20259726110700876
1.21628796856813,-0.17634694178806717
1.219057016150595,-0.07827139504230292
1.221069734633315,-0.012651307290173263
1.2229880699076237,0.06275214523467336
1.225682626049605,0.15811109770416443
1.2270983253715935,0.2179692937010674
1.2319094024819108,0.3716168276034047
1.2347083415623832,0.46739011570436706
1.2413272139320792,0.713113912761958
1.2489647621437365,0.9608716371482282
1.261541319661176,1.3480038326477284
1.2658933668766759,1.4672334407362932
1.271728574637491,1.6444477533730477
1.2724590313224038,1.6579599298922632
1.2758965085583487,1.7536601769251123
1.2845501969815087,1.9688229228292395
1.292385750843943,2.155405478989299
1.2934136318194742,2.1843086619310825
1.2942079920232636,2.201676695353406
1.295826446428606,2.2221929342768147
1.2966758607838687,2.2479181322792163
1.3009245113473469,2.3370652481702847
