n_harmonics,base_freq,magnitudes,instruments
10,2.738758596567383,"[ 1.42662855 -1.28938032 -0.68285079  1.49819873 -0.42125727 -1.29350184
 -0.12941581 -1.10782995 -0.16981747 -0.41347837]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-1.5703782975359657,1.4444629684607475
-1.5688223745519343,1.373732002193353
-1.5676001431520368,1.363023479480548
-1.564502303557918,1.2004270725173145
-1.5623031585796496,1.0971747426013432
-1.5602623796995065,1.0272826896085299
-1.5484113933206503,0.6067919739309096
-1.5453743722355877,0.4290414393684073
-1.5440078570368316,0.3854873636463967
-1.5438622870503447,0.3818439861721805
-1.5405165638795402,0.27033691042510904
-1.5397028298857993,0.23780563060861076
-1.532511308084791,0.0014862671120964895
-1.5313532947439665,-0.05929352785047111
-1.5207895567434888,-0.3601895899815425
-1.5194049511248233,-0.3770171929711379
-1.4996769524650782,-0.6800702339864466
-1.480271576546538,-0.6024600034492595
-1.4780123391341469,-0.5595249325464369
-1.4755803912182504,-0.5567400313619933
-1.4669061464369164,-0.37528799513326144
-1.4598405253812332,-0.2447465461104262
-1.4527661801659852,-0.060267220330747676
-1.4508081912076582,-0.01665555999659514
-1.450049284253916,0.02529726493976777
-1.4495518083447325,0.05911620605414403
-1.4478791438806609,0.06490198553754699
-1.4447527830032016,0.1607274024207399
-1.4425951253318339,0.2244992618759249
-1.4378089788961241,0.41060058435339214
-1.4353966140703998,0.44511994760581597
-1.4313400490982673,0.5630921116331106
-1.4252850582905185,0.7265446889435859
-1.4189683853377355,0.9578243341374008
-1.4169053345366296,0.9671662690367298
-1.4065872377046684,1.2333034306167783
-1.4056928956911698,1.2381435496198032
-1.4030759180475458,1.2832270632927882
-1.4001680360427886,1.3841668639380653
-1.3910270128580957,1.5015286645024246
-1.3782199383463087,1.5843097434148916
-1.3742028090538274,1.6051121510281636
-1.3697201652966375,1.5827339706373476
-1.3645261113691585,1.5618114775145788
-1.3479957999697638,1.3347537062722128
-1.3461362715812815,1.2956332016931738
-1.331258515487063,0.9768093288156513
-1.3304359732036966,0.9695718367800703
-1.3270495515454779,0.8749627650670269
-1.3050261425010814,0.19739021698565956
-1.2998109994371272,0.005023324985973163
-1.289930347915914,-0.320871860649465
-1.2877168155170235,-0.35405125416024613
-1.275077794718769,-0.770247256307329
-1.2686545066109403,-0.9763139666700195
-1.26540562654219,-1.0653605562510933
-1.2597106776605416,-1.2333926991955066
-1.254652075520004,-1.3085529411630425
-1.2388024185535742,-1.6787667647430342
-1.2368601779899975,-1.7130419560056558
-1.226098871515028,-1.8863645520230288
-1.221058023350599,-1.9619505177265242
-1.220777996751886,-1.955179170611388
-1.2115485018865388,-2.069941200418363
-1.2078681998820946,-2.060507453637703
-1.2075254742202455,-2.0510578847714167
-1.1924146047027764,-2.092800002723462
-1.1867817324746308,-2.0953683666805305
-1.1848468366222054,-2.0589274620240072
-1.17510022146684,-1.9760247857218767
-1.1624059613787892,-1.8946950876567177
-1.1485195321150428,-1.6436290396354254
-1.1151597777825963,-0.8822128575627742
-1.1122742042616673,-0.8138898281645838
-1.1076244663312402,-0.7310814195735339
-1.0994157058611218,-0.5261659926143726
-1.0991969461056201,-0.48828553217641074
-1.0891160442261822,-0.24891839286172893
-1.0858075261240243,-0.20787541506986762
-1.065768993636681,0.18475966186647053
-1.0621917802320047,0.24825717647762333
-1.0609201595435616,0.27639974478763074
-1.0536610723711655,0.33508254604964444
-1.0374887027817608,0.4273137249689533
-1.0327735769442807,0.38559866079320415
-1.0187508063254471,0.22388029527401224
-1.0076367316226118,0.04220761240870332
-1.0059504832921444,0.027970764640047975
-1.0041056638857664,-0.034163636174815284
-1.002747061478818,-0.0995699392995527
-0.9916117702499481,-0.404578723455227
-0.9898266596449261,-0.5006686020161473
-0.9894215362223147,-0.5098557697125045
-0.9882950540072439,-0.5352862971641622
-0.9819477657597346,-0.7718947131241438
-0.9768262725698831,-0.9945058355722595
-0.9742767476357539,-1.1102078996450409
-0.9733123019188366,-1.139334222544787
-0.9587024086013152,-1.7788629969049976
-0.9580092094875989,-1.7817676622374599
-0.952918690470399,-2.000819064603379
-0.9483181101882798,-2.202875837769098
-0.9422260082203255,-2.4843207997669867
-0.9409803618406829,-2.5257637464345817
-0.9383186850286718,-2.6176680080858397
-0.932719813491989,-2.8357892241721148
-0.9295899463598158,-2.939277505530747
-0.9206094513388452,-3.242159035117604
-0.9193821986133184,-3.2636596541778564
-0.9159800114253427,-3.3567410930264465
-0.9027526071067387,-3.5868604134580186
-0.8950068652924599,-3.6721222892955208
-0.8909008426170959,-3.6686911293823266
-0.8857997861026154,-3.667593128767591
-0.8822909893916764,-3.6264091492264043
-0.8791593116123542,-3.624085190383897
-0.8779384277661664,-3.5879679392366213
-0.8745419002340951,-3.5303023952546244
-0.8703715092142152,-3.4420296720950594
-0.8410224638656683,-2.5056752318187896
-0.8402547483849223,-2.445622258815649
-0.8341651533062961,-2.146883906587787
-0.8279722552703221,-1.900499795224488
-0.8245232720207447,-1.7517612522221175
-0.8125550790856049,-1.174258057231365
-0.8020026805486613,-0.7601719374883473
-0.8019432598038048,-0.7434019877969036
-0.7996654488266381,-0.6741771360977383
-0.7987885198915894,-0.6620173642483412
-0.7933521355440805,-0.41812944044415373
-0.7927165888931365,-0.4352890006294645
-0.7923807006356336,-0.40898098370609764
-0.7886055144539634,-0.2719807246751026
-0.7725352198586846,0.027734776067747303
-0.7650447836815779,0.06390191231620777
-0.7586728842069701,0.049904742259149676
-0.7530091577307063,0.027151302271103867
-0.7479495471187754,-0.029734395677092122
-0.7477881430876683,0.004214504508432269
-0.7433571870424269,-0.1179227136485712
-0.7409518225729492,-0.17721978426356702
-0.732480752875639,-0.4165975174971489
-0.7239694684147042,-0.6680966252422447
-0.7226536986854342,-0.729613220341228
-0.7136266167761165,-1.0792434987397532
-0.7021891616349363,-1.5804405876113465
-0.6984720357921406,-1.7287584129229334
-0.6931218917869155,-1.9514801589298645
-0.6874072068241963,-2.2110329581442736
-0.68639918798061,-2.24301095141806
-0.675495976385144,-2.619311287270945
-0.6748922323672062,-2.6576155995906556
-0.6732765021260088,-2.7232771093580483
-0.6715199734827246,-2.7714360742464232
-0.6714806023698188,-2.750711052564067
-0.6686274873968578,-2.8587338780717078
-0.6644709552706765,-2.9488557157787527
-0.6587510678155226,-3.0351609297210373
-0.6573518636647195,-3.046057350879425
-0.6495324858139346,-3.133286205100759
-0.6420915645118859,-3.1417666927046652
-0.6392790036272444,-3.134494975295439
-0.6330359483606238,-3.0840996002335737
-0.6301469549526346,-3.035604150098866
-0.6262115015150336,-2.929730254168862
-0.6239788471562733,-2.8902051179983332
-0.6193047976919379,-2.7748768163309268
-0.6096206286427304,-2.4346368945054055
-0.6083850047937482,-2.363241592718435
-0.6042376891508443,-2.2046379138812333
-0.6040375124515251,-2.2156849028316765
-0.6017713631635919,-2.0879064597213115
-0.5972851321520736,-1.8956296279513671
-0.5909750501636406,-1.6017062429339761
-0.59056816955973,-1.561349308581486
-0.5865063776190889,-1.3141092552025184
-0.5766278813830956,-0.8203244131874526
-0.5748471397863284,-0.7220457899828765
-0.5722799871618527,-0.560663185102885
-0.5716041017247195,-0.5427971923403401
-0.5669008339163781,-0.2906864341235077
-0.5655472419801777,-0.21962152794803463
-0.557356577559645,0.1451804818111301
-0.5569372402853183,0.18327575206783633
-0.5382847223694447,0.915274673186424
-0.5381825299999394,0.9167619919675581
-0.5380447824691545,0.8961215814356829
-0.5375413499398194,0.9171254219406366
-0.5281388368507578,1.1212474608634133
-0.5215677204484779,1.2463673734646494
-0.5120891477449949,1.3467886451005426
-0.5067168957175268,1.2914443028956601
-0.5011188909696811,1.2507311089253474
-0.4969936402833284,1.2125887594086886
-0.49513496792429157,1.1623978378542479
-0.4903264214151646,1.0429492224776973
-0.48606741958109234,0.9910889841700986
-0.4819550202172431,0.8900557859190468
-0.472904090866201,0.6339469568909281
-0.4674482549518686,0.4796903192883693
-0.46124625660982144,0.2804959841402417
-0.4487005726165547,-0.08245301542228413
-0.44506093927652923,-0.1959857513486652
-0.4443067650696988,-0.18886195534945246
-0.4362629619221643,-0.3621462307634074
-0.43117171375914065,-0.4952832337517758
-0.42566233814677235,-0.4745827654180939
-0.41547383082449585,-0.5442659207003915
-0.39538494393863877,-0.23856846136013593
-0.390858774329347,-0.07218671608640773
-0.38692445661890273,0.07364241243922182
-0.3826107457465877,0.21621360962379385
-0.37944338906735275,0.3614016563634103
-0.3778356707390227,0.4365236644120703
-0.37010321714567107,0.8168321362789855
-0.36578088336440384,1.0842724578216416
-0.36526005490563396,1.0848329881058696
-0.36522251068072364,1.1055904332597921
-0.3639760888663943,1.1523102978764688
-0.35105092793133075,1.9306945853430528
-0.3479369513090176,2.122376888557522
-0.34265144070583986,2.4721863440534535
-0.3385575398294822,2.7119690010821347
-0.335833396009928,2.8442892439733005
-0.32619950497563366,3.418943748642364
-0.32339275119998145,3.536206711247093
-0.31242779392497644,4.026124617917452
-0.3066377618565532,4.272151054990008
-0.3066319892914846,4.267503592925856
-0.29161295989131375,4.605674957139073
-0.28461060190822973,4.635248014977674
-0.282935214793143,4.598510280766665
-0.2749998770797757,4.583639672361801
-0.2483712938305498,3.670869150513211
-0.2467054680711267,3.537180963296243
-0.24634909058470944,3.612530690662621
-0.23266009798407072,2.7410536818239075
-0.21739568151246758,1.762441399288772
-0.2063887497020187,1.0281326500534227
-0.1991040756439051,0.6376927376765827
-0.19594574603040105,0.4046834698147009
-0.18965818030020065,0.1373403122896604
-0.1877878502227155,0.03947466125643735
-0.18678645195965782,-0.019310777893896
-0.18597256659035022,-0.061376099884418736
-0.17948967581360087,-0.3033142849505877
-0.179241635382283,-0.30217717527463944
-0.16507457759306465,-0.7265220317827294
-0.1649641802759576,-0.7331162217290448
-0.1428714284854946,-0.6933498285678069
-0.1381468722381607,-0.5853885929030683
-0.12142044257333495,-0.08158529602446714
-0.10836893081804089,0.48865861020051493
-0.09345969896665052,1.2470290825871442
-0.09318729992763775,1.2748249712769746
-0.08102797206992873,1.8482527639387376
-0.07443257167548101,2.1197352927360855
-0.06954132298611704,2.24099619344002
-0.06803213509340278,2.313394970060818
-0.06414252276830901,2.4747737427193353
-0.05137738496971167,2.7565103653754166
-0.05101008016780728,2.750151028598622
-0.04962129098538259,2.7359922825446144
-0.030045313219514647,2.7352583037897946
-0.025632386794042894,2.6212022651474243
-0.0236902177695284,2.6079047566562625
-0.0234695776267988,2.57394191888186
-0.018824881490314027,2.453242444902345
-0.017796803090633695,2.4041489552317707
-0.015549968130039282,2.346183736135139
-0.011928626837888867,2.189882287563077
-0.001212134239762186,1.7078866547071736
0.004805726011638978,1.3357155734159254
0.005067010516151438,1.3621281076132548
0.022520195451850356,0.21440265030528416
0.03549537990365792,-0.6939616096558333
0.04667906309973402,-1.4219000595131503
0.060201595532653585,-2.2351429203417146
0.06580536147459304,-2.552053671996232
0.06917541141677619,-2.7440565134108024
0.07406340120597044,-2.8772209623582428
0.07763559921614505,-3.1075746332807874
0.10669074842213977,-3.765264309133121
0.10714276955055135,-3.7589696952670155
0.10715921888109703,-3.7473171936522895
0.11167221998311216,-3.8163078090398805
0.12117225851341074,-3.757191238512544
0.12835377234533407,-3.686007409198351
0.13278082560016413,-3.584912959318547
0.13452358623810978,-3.5874293031548103
0.1356286541191274,-3.588292885727776
0.1385482154713964,-3.5382766694620384
0.15023222023570693,-3.2649932551726213
0.16237961230679243,-2.9858291925305966
0.16240405033386107,-2.914779633839753
0.16276482198966757,-2.9567258573007544
0.16570943441621377,-2.8249772537868734
0.17352833515137434,-2.6185254865377483
0.1751088401255494,-2.5920216766202833
0.17798995858898614,-2.4798681969750267
0.17858802136948349,-2.486332925548852
0.18057362413463363,-2.394598197341715
0.19098528733317988,-2.120347436711365
0.19919093834677293,-1.842637810717097
0.20281902465314516,-1.7585283545865813
0.21264723764837878,-1.5018113334844352
0.21296054278507626,-1.498483938503659
0.21358652017848012,-1.4608540538943195
0.2332757235652565,-0.9332757431246715
0.23381988951177712,-0.8904100131367315
0.2351344288234234,-0.8328945927814151
0.23932310652481004,-0.7683380726831134
0.24122407965298764,-0.6589689473189109
0.2430924961592531,-0.5918362667991275
0.24416181749964228,-0.5657933975517341
0.2530990646856637,-0.29209856600386064
0.2540681260700519,-0.2645050155397527
0.25894933394356645,-0.08411858597014472
0.26600004411450273,0.16614678551058143
0.28182749467722923,0.8787797393648378
0.2862811918869408,1.0906156901186488
0.28783579498085965,1.1675718771346169
0.292276561291021,1.4070122883377751
0.2939423229609064,1.5028709530985827
0.2942427361544162,1.5203419738843769
0.30171858231101556,1.9033780979075015
0.30385494003728075,2.0254821791119864
0.3039139729296707,2.0308150447271194
0.31589597433300476,2.756020857248513
0.33624415624975423,3.9717116541748974
0.33625971942369937,3.979112509720802
0.3407468980230117,4.200149087554218
0.340877259458229,4.1998302115709
0.34224812738713073,4.304532183480147
0.3502363155884822,4.739846294950484
0.3603015580657041,5.14944584957965
0.36716214609742304,5.420608952960515
0.36810467555854487,5.459960816470855
0.36842989142755034,5.500929331187713
0.3725934804875317,5.595563960736473
0.3954273230704892,5.763310219037006
0.4200558665218197,5.024386685880654
0.4208519410173368,5.016859703261175
0.43442073238776846,4.155454500349686
0.4437365221058318,3.480772487204096
0.44593833794313165,3.293243687112747
0.47181770153556934,0.952228208941886
0.4743189725414245,0.7697871358852723
0.48363573039065866,-0.15544987582648762
0.4912379901307,-0.8247661344460431
0.4912516932697826,-0.8242184349555727
0.4973448284522979,-1.3034063571632342
0.5020349488596247,-1.6794808406790114
0.502542208311465,-1.7144907260450426
0.5202318957349741,-2.7564924257162695
0.5204944009801835,-2.75499645684754
0.5275660791599179,-3.0235788244644284
0.5340966230507123,-3.2015811241805023
0.5462842044933125,-3.3645185283498393
0.5484733356659022,-3.34636207823169
0.5496603130279878,-3.3381930239904163
0.5529165843737385,-3.327563262097841
0.5697766961962838,-2.866327000296825
0.5720258285945903,-2.795383697861862
0.5778024064738965,-2.533096462568712
0.5830388462882441,-2.2522922809698533
0.5842963268069807,-2.1628545264180175
0.5896725537044842,-1.846521317725646
0.5915253145508723,-1.7713509723042562
0.6055375429854006,-0.7785373796863093
0.6057184547961185,-0.7985763723674663
0.6071281022034407,-0.7399125554326192
0.6090216048933419,-0.5960620760745866
0.6131707044725205,-0.3250508544828584
0.6170021394207952,-0.04978646513452645
0.6408069804514569,1.3680493612911655
0.64358961886622,1.4830455310027608
0.6457461114137502,1.6134967887253195
0.645954826911221,1.6021154637431694
0.6501954954733287,1.7998396497986033
0.6603152837741622,2.1081370121751544
0.661753900469356,2.20995601139945
0.6648686271116788,2.227332410307754
0.6720550715812506,2.375468648289079
0.6739341904312766,2.386449498747237
0.6821180565203258,2.436202825453624
0.6947329336199659,2.280300661215388
0.7089288068545265,1.9635217862276988
0.7323555619042104,1.113532001424046
0.7334906499806628,1.057889691762923
0.7386262859285448,0.8638183408724769
0.7394467668144014,0.8307776114295442
0.7410902003060285,0.7755394058442499
0.7444583003117939,0.5868182932410174
0.7513323545896125,0.3636076180305544
0.760577857062755,0.021057109753004115
0.7606718388035141,0.021535502372794422
0.7695184875316778,-0.2355087957334281
0.771849116733752,-0.2885125616767111
0.7879174771844935,-0.6223666049684542
0.791111314038385,-0.6470792092351509
0.7913373986089645,-0.6513884488468032
0.8038950563153517,-0.6818546906676978
0.8040871256294797,-0.696268189756991
0.807931753941193,-0.6655982314077317
0.8082511834056172,-0.653369386097486
0.8151125602065266,-0.5918448961368366
0.8261392216468559,-0.40719045456075303
0.8392659688839545,-0.1231182494339069
0.8416740481191054,-0.0558894475847578
0.8452945022514977,0.05470509080632701
0.8561710205654349,0.3843754368680226
0.8584018651299337,0.46114500030125916
0.8632195727829828,0.5734999355407814
0.8697243155627268,0.7860480406413876
0.8765285091733199,0.9733425406417157
0.889721698553557,1.2476008540124524
0.8919417915424623,1.315161016933778
0.901405375898126,1.4459781158653535
0.9047141841461852,1.5089244895899179
0.9313153669170782,1.518965031174687
0.9334476774398608,1.5578004618170702
0.9411269155236619,1.4375765422402442
0.9421954501790508,1.4151485566794433
0.9592830792455254,1.0939503239472481
0.9675298044634593,0.8654528387545082
0.9690702721690037,0.8486040526641897
0.9708717804374656,0.7797245319028822
0.9830364855788103,0.4165245435383568
0.9843912520780318,0.3639059637932075
0.988192076598287,0.21692968333933085
0.9882571085512906,0.2511031874308114
0.9980562504075801,-0.05960761381214376
0.9994382203904886,-0.1808507703715311
1.0079914501361111,-0.4466208905273174
1.0130297135207842,-0.557201050573411
1.02097946649687,-0.8720825913305686
1.0345743938457685,-1.215065030872828
1.0386042178436625,-1.3714306596686854
1.0421248537675645,-1.4445812144443047
1.054281356213048,-1.6679611056058985
1.0575761583117727,-1.7675917077938652
1.071369928407619,-1.9370484269462234
1.076944685195289,-2.013617852229097
1.0882026683844437,-2.047652561147325
1.0901766971043099,-2.06547558655094
1.107777237037057,-2.0609980357635735
1.113954434574369,-2.067733836648575
1.1275346315934662,-1.940230938909666
1.1344211665378179,-1.8467231232606982
1.1355514746658875,-1.8081620650272432
1.1414410062940554,-1.7079827365544538
1.1537027846575425,-1.4769021726742526
1.1620376856734609,-1.3066386073920873
1.165854710922888,-1.2468838760366447
1.17187370075591,-1.1027086801683577
1.1798138789009158,-0.8985145680922344
1.1903122802104633,-0.6141655334688404
1.1903741113154522,-0.6629645932754256
1.1906681758293942,-0.5922385578807677
1.1926749037519686,-0.5352453981203383
1.1947958926581448,-0.5010819308671107
1.2024025415698016,-0.3118725951144994
1.2030801559096638,-0.3111568726387193
1.2056514236636344,-0.2561495383279634
1.220656386728935,0.09149787864489767
1.22344405301346,0.11836392360234106
1.226871938132768,0.18148474218602476
1.234489805808364,0.29493437144807905
1.2428698373106721,0.3615214197380791
1.2436341528358987,0.3876852546650558
1.2438921762846986,0.3336822064565785
1.2510394296690697,0.4179729862977819
1.2537502210251894,0.4344069484752683
1.2540180244574035,0.418964561786528
1.2715399910284368,0.3229710123633652
1.276560020798037,0.23298800990257834
1.2769720043137642,0.21280543379782807
1.2843219477097243,0.08138161579401028
1.2854793488497913,0.060208003558688175
1.287062918311615,0.016407905631673107
1.3045065001105227,-0.5242130352641816
1.3132157475959216,-0.8051434520327179
1.3146193311753365,-0.8937852316305841
1.3211371805555778,-1.1867805270649325
1.3234794689723177,-1.2835893492553827
1.3268519047710754,-1.4010518513390882
1.3292721358165034,-1.4484012000332536
1.336610603965073,-1.766164521729375
1.3423200093556158,-2.077650323020536
