n_harmonics,base_freq,magnitudes,instruments
9,2.2908378104657765,"[-0.01205122 -0.32814769 -1.42382677 -0.70655305  1.13430902 -1.10214486
 -0.91000607 -0.00474991  0.95337028]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.2744223337252274,-3.855125262111725
-2.2630896761721404,-3.7862708378964753
-2.2591653710789523,-3.73379675393138
-2.25533380433411,-3.6783301664868246
-2.254241276728115,-3.655406758878757
-2.251003439838041,-3.5893932358347027
-2.2417479130512388,-3.3641465414585037
-2.2372974241109755,-3.232299990038314
-2.231811064037247,-3.0444975590818864
-2.226826666227699,-2.8595985036008003
-2.2222340595850967,-2.6737389548429555
-2.2218050387654245,-2.669251291666062
-2.211029162359859,-2.17546964127874
-2.209342354152154,-2.0948118839665097
-2.206493058696477,-1.9555250514769056
-2.1777054174704853,-0.4703360023617132
-2.1719584861830947,-0.16527690281673255
-2.164324167432409,0.22192867162781504
-2.161014906233151,0.38461801794488537
-2.1532173349458246,0.7601945535850833
-2.152131671872711,0.8071240583096013
-2.1500715584618018,0.899564545373807
-2.1413176939427006,1.2861902955152082
-2.133048414849462,1.596717399950548
-2.132879723817344,1.610705590658532
-2.1263079213705316,1.8398669142632513
-2.104979862900111,2.3469364452449897
-2.097673700279804,2.465347487823837
-2.0928541593335432,2.4986780829130217
-2.083773381444585,2.552911103440879
-2.0807817831854445,2.5631914023470976
-2.0803789811510334,2.5633194498155905
-2.0744109682163163,2.550099804802461
-2.0646189244241793,2.4870310266308984
-2.059904827706239,2.4561803023766227
-2.0571409144019404,2.425263779082704
-2.046494528623934,2.2609025524771296
-2.0380219790616065,2.1095881174331086
-2.036720064713686,2.1027475421072266
-2.0344851307551637,2.054938248808904
-2.030619031437398,1.9673970835015193
-2.0269551848291782,1.8987169546728602
-2.0174037957046798,1.7085396491957558
-2.0142426457415192,1.6351940650524437
-2.013594499480626,1.630113350367701
-2.0132730501036598,1.6194768083237678
-2.0057078804395916,1.4640649599147548
-2.005459630527283,1.4532873304790876
-1.9950588578773853,1.2753795768536027
-1.9788595344991298,1.0271798555703666
-1.9780300327445512,1.0080498049107163
-1.9750457002266373,0.9865966421348971
-1.9597240733262518,0.866926322275928
-1.9589942104836378,0.8796884980452749
-1.9588242645640068,0.8668628807533334
-1.9577239324816473,0.8674061670121965
-1.95436427633649,0.8611217283090392
-1.9529771255161483,0.8496052391213659
-1.9475430196099643,0.8623208767009595
-1.9415124576123044,0.8835080751841604
-1.9379435023821983,0.8913465952908783
-1.9343181470832442,0.9285721446455393
-1.9228237214230393,1.0368500171259973
-1.920533017985969,1.0534045145159467
-1.9141855326935748,1.1438768833935185
-1.9138765386158962,1.1512560306667772
-1.9001146293820983,1.3906166560882152
-1.8902219340389381,1.5679335855139587
-1.8833433103407988,1.715657278012164
-1.8802603397706794,1.7719691842713432
-1.8633312289865687,2.1019324992306703
-1.8626825049438436,2.109116968046193
-1.8571006860264943,2.2058114905538306
-1.8511242725181634,2.311189192202494
-1.8437420987245972,2.4034810109625564
-1.8357342816709257,2.49893609538398
-1.832408517345714,2.532924878105724
-1.825727770198207,2.5683304215424188
-1.8167470807718509,2.6023482611922293
-1.8105720384266064,2.6027502677099217
-1.8065450619610075,2.5859403528628206
-1.7960335349137933,2.5021234866675215
-1.7925370984538327,2.4668941259569293
-1.7909515251744543,2.4493141549603377
-1.7814087339687246,2.3021817468425403
-1.768010602994219,2.0183751178257108
-1.7666988954622813,1.9948826137895448
-1.759400790535986,1.8090793459063657
-1.7593977569398818,1.813548418576169
-1.7536443200314629,1.6549010191245874
-1.747340558505397,1.4594021946690652
-1.7334366883484562,1.0278785434304387
-1.7303252680158936,0.9436064780503187
-1.7300373350731717,0.9110549922847034
-1.7252031077824372,0.7754680110803259
-1.70903954733132,0.23830608014502816
-1.7041704967277882,0.09183869569021225
-1.699649760619728,-0.034871554687273404
-1.6984466176449657,-0.07217780519998204
-1.6950750152689045,-0.16650748148296066
-1.693787179078291,-0.19243057105006198
-1.6912291914821178,-0.27658479632915967
-1.6882369239544632,-0.3579851373747928
-1.6873624419386744,-0.3801914213387503
-1.6777322380826099,-0.5922435009342637
-1.6725740118585268,-0.6954746049957401
-1.670333358563516,-0.7272023512969243
-1.655380731486526,-0.9485509538705107
-1.649755163801688,-1.002412352348425
-1.643469471122413,-1.03427534411475
-1.6102410053738196,-0.8977780248081373
-1.6032143859480155,-0.8120002980997845
-1.6023682300732034,-0.806978899857629
-1.5899375379145462,-0.6150474612496386
-1.589576309825432,-0.6060435571087809
-1.576726811389077,-0.36635566014480875
-1.572269108219868,-0.2710847268120695
-1.5593921998839344,-0.021506203661924825
-1.5565947603791732,0.030626152159292663
-1.5487933444054984,0.17987178545786925
-1.54588111591819,0.2250777063918196
-1.5400242551349161,0.3211739666602738
-1.5295370204375036,0.47297957273570357
-1.525705176663992,0.5289681090733841
-1.521126556894252,0.5724873627712385
-1.5166363284462754,0.6090146489971711
-1.515683921669893,0.6176144915587078
-1.515269967256722,0.6193650781346586
-1.5135927460098346,0.624327195508449
-1.5042275288015665,0.6758922633947069
-1.5013459318168758,0.6840725409941443
-1.4953526623870637,0.6815080947023991
-1.4933604409036454,0.6707485969196494
-1.477480338457132,0.5888512761078547
-1.4665211391702206,0.46095526727131425
-1.4627246285354885,0.40320680147835075
-1.4557869520342943,0.30310542158710563
-1.4552200971633578,0.28869506014023916
-1.4534457163027938,0.2631077220011433
-1.4516848177450288,0.22458785265387135
-1.4479516092101419,0.15789108808372768
-1.4402205656910514,-0.00020890419790012445
-1.41790298669383,-0.4812360104001716
-1.4091536709702968,-0.6651009003053473
-1.408485647736697,-0.685704425152704
-1.4082782388680537,-0.6849401284511909
-1.3980370314492157,-0.885319706340691
-1.3950484384739408,-0.9484642234169807
-1.3931655051860325,-0.981489418190759
-1.3863276722316893,-1.1021389016163121
-1.385530754317819,-1.105295450865148
-1.3849365520528825,-1.1145272778757012
-1.3769746961162859,-1.2392394997769571
-1.375656014886942,-1.2480454315354337
-1.3732415815256167,-1.2731395523006694
-1.3619324074782395,-1.3650901691016661
-1.360522059038228,-1.3716544416279688
-1.3556762546132617,-1.3875708351859035
-1.3543503517705198,-1.3998968179102578
-1.35196557108249,-1.4044150933333963
-1.3328494327001363,-1.3182515070975775
-1.3209638772824226,-1.1706091428125485
-1.3146667584427416,-1.0760763839089513
-1.3102464080897067,-0.9807766194931268
-1.3089396779615128,-0.9595082395067791
-1.3050090007881423,-0.8751386313131029
-1.3045171153340995,-0.8596161882163511
-1.3026763886991346,-0.8313233868256694
-1.2969122205081518,-0.6838259876510174
-1.2962489664173027,-0.675881959213234
-1.2776046240033194,-0.15389824710823083
-1.2674454434933886,0.14230273573082444
-1.259597391802709,0.3807701137222577
-1.2501688103080464,0.6702865233594842
-1.249143421704108,0.7064135076497168
-1.2487276863494015,0.703550793846269
-1.2454135948311869,0.8017090480865425
-1.234034806830168,1.1132463870367755
-1.2232090994990608,1.3761163969800667
-1.1975053853599427,1.794906332689128
-1.1945694105151432,1.8249620040115218
-1.1929506939457764,1.833699862246358
-1.1727587278797127,1.8866153254064857
-1.1690335445035533,1.875355695959672
-1.16736719058408,1.8560576026337736
-1.1657292738115443,1.842292610492468
-1.1618135242195022,1.803115232345654
-1.135305589452661,1.4184620495238331
-1.1348501770428363,1.4046858186394826
-1.1301032275344651,1.302560125965489
-1.1234639478558874,1.15563743643368
-1.1092206129531008,0.7780496731659663
-1.102556650616014,0.6069772192272017
-1.1013877367049698,0.5659812461483696
-1.097979426037612,0.49469644521189926
-1.0896213952708895,0.26058810334751936
-1.0881931500715403,0.22558038286305443
-1.084772791965912,0.12187425607945919
-1.0838629688056476,0.1070516017100129
-1.0811673652102456,0.03871358900647561
-1.0804622109733424,0.013476600083588555
-1.0648105675456279,-0.34245670464120503
-1.062780566035627,-0.3806860958135557
-1.0620001060043982,-0.40344687389101397
-1.0576722905025449,-0.4886263653422286
-1.0502879029938494,-0.6208869264959436
-1.0497117870614978,-0.6160150492281576
-1.0481903312315313,-0.6451696194228711
-1.0262453794925979,-0.8501948852286747
-1.0255643243511645,-0.8558084751105707
-1.0199938731668414,-0.8584818491841388
-1.0174970213839714,-0.8622156997660329
-1.00676845972907,-0.8169378840370827
-0.9928047745683979,-0.6557326337428462
-0.9918376332257184,-0.6405473265608533
-0.9863602505610629,-0.5642250888572811
-0.9852368942031537,-0.5369820616333568
-0.9841681368432926,-0.5176944964413813
-0.9660264236020355,-0.10431344728079579
-0.9620196802860401,0.0020302114958441345
-0.9565311989817742,0.1673223683283857
-0.954010658076748,0.2249142770809942
-0.9485368091853159,0.41402732516050517
-0.9460634169260862,0.4857894180337958
-0.9439996325474063,0.5561562861749414
-0.935474704307655,0.8460121587755041
-0.9332375035848655,0.9137573146935482
-0.9309911652996314,0.9908832860333061
-0.914990727332273,1.5584871839074435
-0.9039343424932582,1.9282387714503515
-0.8833527261419531,2.5985742911915737
-0.8635653160948413,3.095659666840555
-0.8587927452010682,3.2111001287677134
-0.8394435287668189,3.5221783256097043
-0.8377309413579876,3.5359171402428284
-0.8231804332708119,3.6738576995137926
-0.8203863995730174,3.6806885588020597
-0.8202061496334014,3.69262043650465
-0.8145366577368485,3.697230456729499
-0.8113106193490651,3.7061811625895573
-0.8075364228994406,3.69316966075689
-0.7938687333826446,3.618516041361243
-0.791745251844227,3.5996524656747595
-0.7826245986129692,3.5154660007554477
-0.7824234572802302,3.5032781644448145
-0.7805801553324367,3.4823771406349646
-0.77971517829284,3.462370031018681
-0.7649883847753389,3.2316895573200215
-0.7624788876367798,3.1706868684625187
-0.7546124075909861,3.0123969728188786
-0.7458396849995195,2.8072985399889125
-0.7426656836282746,2.7355375006186944
-0.7374285298730694,2.595909608410379
-0.7296189012326755,2.3881978037924045
-0.7288103815344531,2.3760251706110997
-0.7279513117791883,2.332980625128339
-0.7257805722967117,2.2794841278301337
-0.7208140265020164,2.1317061152476655
-0.7185571935845672,2.0693022775998933
-0.7184236269434043,2.068656452734208
-0.708782002774778,1.7711258324858163
-0.7079432163615,1.7442172690955848
-0.7028053181746676,1.5743608276761643
-0.6950153485429893,1.3405947554412108
-0.691758352197013,1.2395385517510384
-0.6844775732771016,0.9936262243731296
-0.6769268828417792,0.7500766765604092
-0.6675422493874592,0.43917353305636936
-0.6674021962413574,0.44107171527336575
-0.6648582300721642,0.3532801905633301
-0.6648344602454066,0.3641600992827998
-0.659698534057017,0.19177153229604418
-0.6551926447439298,0.054969494485666855
-0.6305799043867353,-0.6833589867710907
-0.6297114476437091,-0.6952077192445691
-0.6211639723205771,-0.9300408355883975
-0.6195097115304122,-0.9781781885012049
-0.6118779441639317,-1.1696680708584228
-0.6110348450511704,-1.18952894878875
-0.6095430975019243,-1.218051669464594
-0.608129132572071,-1.2520128728204183
-0.60679987104497,-1.2855009765318197
-0.5987283536248844,-1.4580792724346125
-0.5962382155506636,-1.5047936776909419
-0.5937050477245389,-1.5480234663591717
-0.5864562907161557,-1.6586349596027172
-0.5861819053295072,-1.668550992797247
-0.579102457707025,-1.7730966707129905
-0.5673940855596582,-1.8811402118932967
-0.5459683185165067,-1.9526311948746338
-0.543940404810904,-1.9503052157267962
-0.541191879541226,-1.9345537587540373
-0.532961701283956,-1.8829615871869751
-0.5226818455790458,-1.7738849996038777
-0.5177768852240918,-1.716565529789651
-0.5155562116791295,-1.6872133979946424
-0.5089017942785654,-1.5732045808397441
-0.47769725654437956,-0.8340303130008133
-0.4695003308017771,-0.5903217692323687
-0.46482910597214566,-0.4527826397096845
-0.4641040650439132,-0.42344597255677296
-0.4618959552348052,-0.36187340931861595
-0.46062373784799693,-0.3209659486277716
-0.4603785777961158,-0.31927450657224193
-0.4601385189739382,-0.30377970826177236
-0.4573390395875778,-0.2250052148402328
-0.45714865798035254,-0.20936554439685903
-0.45252294430770057,-0.07503600235924016
-0.45055596444391366,-0.0015095378030915126
-0.438539651565943,0.3660688064000182
-0.4383684408618338,0.3758081619332297
-0.43810967019366087,0.3708632746470506
-0.43324040384888374,0.5259585086042652
-0.42369189289188247,0.7993228231816263
-0.41895656348208643,0.919705505405098
-0.41729659441277445,0.9667859266151744
-0.4121407882199506,1.0813661517107362
-0.40353917955299856,1.259963389918837
-0.4010597834292282,1.3160285187453786
-0.3896188522867856,1.466942071573426
-0.37681991917255697,1.548809843266949
-0.3722355131615025,1.55604660023625
-0.344479793871705,1.2116851217597877
-0.34395996521835404,1.209857768070698
-0.3221377835585577,0.49617724662094986
-0.32005126274545415,0.41879698997120307
-0.3117578516459454,0.03715459686298658
-0.30834168622404245,-0.12869518389757958
-0.2857903538234119,-1.37052182212472
-0.2815164381653581,-1.6363260285008943
-0.2795065949135904,-1.7627320621921982
-0.27900908045434214,-1.7928496486404215
-0.27358545638124854,-2.1250158382547935
-0.27094522403252563,-2.2925080569428324
-0.26859235082361277,-2.4447044697120477
-0.25854085919365,-3.0964864537244003
-0.25307776243494295,-3.4400016177658994
-0.2502313694996028,-3.618526336095024
-0.24860951638501527,-3.709572769451981
-0.24734726361735726,-3.7893919797476943
-0.24636942495651137,-3.8580456706141133
-0.24073628364130784,-4.194698470142908
-0.22938640024018708,-4.837035173022584
-0.2292485624071947,-4.866875995145493
-0.221932694445516,-5.230053075484737
-0.20695520316359017,-5.893499086255706
-0.20313550662647284,-6.037076568590508
-0.1986013256297281,-6.183586964723672
-0.1901633185508369,-6.405941749334837
-0.18843668049647633,-6.435157085314001
-0.1826438255561813,-6.544345037442276
-0.1826284133158671,-6.537653252396017
-0.17782147193584397,-6.596090405346593
-0.17543378141282107,-6.6166080183758655
-0.17442599490048138,-6.625008708002026
-0.17314361910295784,-6.6292225452284494
-0.16970657125670208,-6.648566411878418
-0.1687085705763769,-6.648142007501922
-0.16349958624415883,-6.620441766789569
-0.15537969597314216,-6.534351528375195
-0.15204191513385235,-6.481744304275268
-0.12963877315694017,-5.824270087246568
-0.12749047199628727,-5.736645039667051
-0.1201023092787823,-5.40237219694338
-0.11908844549737418,-5.352351071489458
-0.1045679422887078,-4.585252239056317
-0.08476955211161741,-3.355653439479198
-0.0773012393513186,-2.8756187421011643
-0.07591610745215105,-2.772449506403234
-0.07276814256788722,-2.5715045231730653
-0.07015296104582625,-2.397081160332311
-0.06795673619544562,-2.259282391829395
-0.05003649378889907,-1.1050334142554288
-0.049296921323309206,-1.0547937977531268
-0.043602978424483574,-0.7192313915950876
-0.041677948270770315,-0.6016336650215229
-0.038981763081436416,-0.45555943798594317
-0.03461988484139056,-0.20319207940532263
-0.033952672362771885,-0.17395737538710102
-0.029227104973796436,0.06845124171850077
-0.024335038192162095,0.30572982487226935
-0.011485375342738191,0.8669118037682857
-0.011021304029012136,0.878132851263232
-0.009260368496843085,0.9413071936014292
-0.008897282237952275,0.9666946117894154
-0.0014571542482952893,1.199300380287255
0.013615848996670898,1.5615841749488797
0.014599042672725382,1.5753100136566862
0.02019984286676646,1.655227297973184
0.03451074123165965,1.7418041647495002
0.04085736752512936,1.7272696599632176
0.04547576758902716,1.715140857465871
0.053419065773822716,1.6372521825355357
0.07871104242941662,1.2116090133302218
0.08606441331012826,1.0446635586264073
0.09179711049886619,0.9248081830431625
0.10106600541583433,0.7059919274371997
0.10175082215047215,0.7026982859106861
0.10430059424572447,0.641267866170571
0.1263758922493814,0.2004174431327734
0.1355926791566091,0.036355862116110596
0.14038731984143027,-0.019810829117138676
0.14327353168275714,-0.05229972018927162
0.14566175919513924,-0.07121010944469248
0.1499011876019667,-0.10690818975147287
0.15010102219685795,-0.11383064914644757
0.16178036989407385,-0.17649039534641434
0.16448244155210956,-0.17165894825312947
0.1682461179320227,-0.16973451600840933
0.17610097287868243,-0.14380538464122025
0.17945929724386467,-0.12805784660647232
0.18101788895258464,-0.11566858764234127
0.18685615252820265,-0.058368760227073865
0.18772883253230033,-0.06118933628055157
0.19027510275151815,-0.03729082021005446
0.19663933801070232,0.033493806169497965
0.19699078625001043,0.047447536278239576
0.19841879827690923,0.0611227100412365
0.22144761116523526,0.4374307765359891
0.22352013648421032,0.48375639369104123
0.2240587763212103,0.5029649831705312
0.2259760346985935,0.5379226127231412
0.2263324979868493,0.5401746354927666
0.22991870775427525,0.606765503534311
0.2337909927905466,0.6721794706484393
0.2357393489592816,0.7144448108583109
0.23797050554298949,0.7648511719019625
0.24014180726652867,0.7962781554526911
0.2557055560976824,1.049064210137564
0.25656704108123884,1.0701776632342705
0.25780587267114097,1.0849231573280853
0.2581552467570303,1.0890598113684693
0.27427852694371246,1.2491314642509965
0.2756487369946674,1.2629591036707755
0.27832451102647404,1.2754882943447519
0.2844044831785162,1.297612733742048
0.3006628220774381,1.2255629722936643
0.3023581295486757,1.2147452831173071
0.3084288783884279,1.1373263255693962
0.30922496140532374,1.1283816406303784
0.3096345740180375,1.1246853485575814
0.31079086024493696,1.101854437648593
0.3151453643062987,1.0230107207158514
0.3151974884065618,1.0318274489799042
0.3158909608455942,1.0147267510895888
0.3250032718951834,0.8184517698657605
0.33854226460901193,0.42775089447303866
0.34147477619675914,0.32679761171572025
0.3447978227356261,0.20784052316344367
0.35112412177392205,-0.017876679268272612
0.3619923808120511,-0.4508507539192436
0.3769455760950624,-1.1265987809944746
0.3793941863207566,-1.2391392036138225
0.38196620778130796,-1.343346350547074
0.3887200945761897,-1.65255713353363
0.40021558475562014,-2.175518116015749
0.4171937580126577,-2.857482440599021
0.4243831103726574,-3.095305520859197
0.4258825034490048,-3.1535264646960437
0.43276751938812996,-3.35667114155662
0.4383876931371735,-3.508592274701224
0.4612473267962578,-3.841650876214259
0.4768386714383759,-3.823237788867978
0.4843155535776318,-3.736591416696755
0.484395907538147,-3.726870580628638
0.48484505502970254,-3.7150852330194106
0.48580784302764535,-3.710884484089728
0.485883675101098,-3.7109923740600115
0.4878508373081205,-3.6727542886366584
0.4936266431209493,-3.5471709059737444
0.49779434375867027,-3.4439166290164076
0.5096822091820297,-3.087945920772857
0.5258598523797331,-2.4428265363007893
0.5326625429177527,-2.12753762940271
0.5352191952120102,-2.0141056988671058
0.5391254774025285,-1.8077432387880716
0.5405626856865675,-1.747930831372481
0.5501316784070953,-1.2495620682895994
0.5504409250944082,-1.2398066747069922
0.5514278208487426,-1.1892208207861519
0.5557263462407942,-0.9563918180315598
0.5681641543208489,-0.30487181997068086
0.5740304520680697,-0.0006549345102180692
0.5780080964756968,0.20619023952888682
0.5856714619616472,0.5858860862401924
0.5881615506559013,0.7011467146331459
0.593789596728437,0.9629195252756787
0.6043372321627158,1.4063872422331116
0.6128050569894437,1.704039448149826
0.6177860328831972,1.869048131906299
0.6270669395116677,2.125469922817177
0.6279019716554561,2.155218524783862
0.6334067418443059,2.2798175861114394
0.6335345713841534,2.268802213221835
0.6403459029279102,2.3962998419826875
0.6537399782150684,2.5403461943983388
0.6621958607549736,2.5640830743043472
0.6742156344197792,2.52503706751086
0.6884111349672111,2.380193587472461
0.6918456781187974,2.3300105598250203
0.7115659069344025,1.9937968026568231
0.7137527316981993,1.9476721260969028
0.7171268085485236,1.8697101929791737
0.7246966373192043,1.726960824982056
0.7373703131317528,1.4621712654968486
0.7453563424283627,1.3044919019367989
0.7463417629729836,1.3039964260758166
0.7544300493534326,1.1584936100029828
0.7619190754260501,1.0610226252150727
0.762835866261534,1.049672590581283
0.7711026556930172,0.9502747232630164
0.7719759880991686,0.949138497744796
0.7730818197914013,0.939387913746139
0.7738785925159917,0.9269651972300433
0.7769703230712457,0.9076397516250986
0.7901252154932803,0.8622661466398293
0.7904269970357038,0.8514665272743215
0.7920890243701262,0.8482317149104737
0.7925593625942557,0.8520025040675263
0.8103853481379044,0.9390850259813892
0.8116822695428607,0.956436351493976
0.8120842389873433,0.9504132318956113
0.8151012801452846,0.9792071637987183
0.8183161440296667,1.0140740561473325
0.8249837592949314,1.0940038269817973
0.828377709090276,1.1471145859707197
0.8286438109122267,1.1474194358875804
0.8322283782174309,1.211635064867443
0.8510658263138176,1.5337045142298544
0.858915045452485,1.7051373339643
0.8597085641673701,1.7183451310581255
0.8724776355770567,1.9695728269056905
0.8815849904366422,2.148207168207298
0.8825997184924965,2.1662420608312325
0.890753225597738,2.2959513153508886
0.8945045640382263,2.3465705005579345
0.9053573354319724,2.492568729849926
0.9056913679320711,2.4834304051067977
0.911757048889652,2.543256914946395
0.9120626972573613,2.5430749916990147
0.9175829171620755,2.5844329454196395
0.9266219276471936,2.607026024353702
0.9370819075134396,2.5766246429030355
0.9585902574235163,2.35002369610169
0.9692272630308825,2.152128872703904
0.9740964849552309,2.0463602116225577
0.9741533339583457,2.032401190165718
0.9837779775622848,1.7888412293056009
0.9861282241869418,1.7381861580132734
0.9907793579099922,1.5961497647296188
0.994974914646571,1.4761236117761207
1.0057637171858822,1.147400608675703
1.0086185091266593,1.0533863837759252
1.0138103923237942,0.8758871720522091
1.0150045320802796,0.8408862409953698
1.0187618825181737,0.7147572031516649
1.0324577158764967,0.28039604122092293
1.0420211838185018,-0.004549971325713015
1.042101025512828,-0.0070706566190330495
1.047804038495145,-0.17271078726210215
1.0590426679298588,-0.45483198746971915
1.0625442386998847,-0.5369432839506046
1.0796975534560067,-0.8527052186887953
1.0870518382649896,-0.9393100946047717
1.0921367274487483,-0.9955012788007005
1.0953486934714327,-1.010652208005397
1.1067433332685397,-1.054203108153848
1.1085673090381007,-1.0461426226841608
1.1135437757865505,-1.0526383694405472
1.1158666632471492,-1.0368391755926354
1.1227991212439878,-0.996921937565916
1.1235693110178886,-0.9946008018338655
1.1582648818870833,-0.516053892988043
1.159245459703822,-0.4819532689769402
1.1632490991139344,-0.4126715420975981
1.165413065123766,-0.3757599924814509
1.175720877318243,-0.1673534215863499
1.176791385369631,-0.14298430885226202
1.1833497713200414,-0.014014868835968666
1.1877132942068034,0.07023090242468014
1.18823717539021,0.06946161230881447
1.1992136932580948,0.28102536119282145
1.1992280647474605,0.2664013176929359
1.2120379457550143,0.47599980961730787
1.2126022939398284,0.4586704954197848
1.215704074171848,0.506313289722417
1.2292983040554484,0.6324723764891149
1.2453120259700707,0.6964850678287057
1.274497330222463,0.49088583934391455
1.2747521682369856,0.4735633165964074
1.2759188140826154,0.47059005297398493
1.2808168108948568,0.3924074705887464
1.2824363690124736,0.37156860987502155
1.2827364772055523,0.3646690866950599
1.2925952648080798,0.19518673654757493
1.2942665449005348,0.17911247149640785
1.2977217755719428,0.10755065693241855
1.3021437488564995,0.0162438189178029
1.3030096570671788,-0.0025914265978564783
1.3057203575468552,-0.05960900994908231
1.3117699302070047,-0.1923430855566001
1.3175575247528784,-0.32634053147166053
1.3233820772304457,-0.4480200578339897
1.3246366217908774,-0.47273915000017513
1.3318555825780987,-0.6325440428244999
1.336781184143355,-0.7382512018258134
1.3422158410964418,-0.8422909207087476
1.3485304921497638,-0.9673849952764213
