n_harmonics,base_freq,magnitudes,instruments
10,4.695349712512494,"[-0.68067474 -2.08185427 -1.89770563  0.02108477  1.41639621 -0.87568479
  0.29997078 -0.43641257  0.23731216  0.00678846]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.8893648253627822,1.039672857577131
-1.8884828597736742,1.1092122915680092
-1.8638225422349106,3.001772517498992
-1.8612812738510367,3.226271537390014
-1.85426971865773,3.659187774748726
-1.8248454909198706,3.7615606685124154
-1.8156773577076268,3.1340404801842263
-1.8086946500411794,2.472964083060219
-1.8081614408387654,2.4465779116601136
-1.7986756231097394,1.4693718804487803
-1.7962450849038303,1.1780264665104465
-1.7948081504222093,1.0177149141472006
-1.7920851409386445,0.6932876940467202
-1.7861053578228059,0.0319077330187815
-1.78451130356487,-0.148763888777446
-1.7720986860497874,-1.340773215357178
-1.7479373603527435,-2.4386112758396927
-1.744783433741951,-2.514118494876461
-1.7396668437964915,-2.534563446943275
-1.739004576894054,-2.533343955182684
-1.7246426917077555,-2.3651975914535863
-1.7244241995368204,-2.3734163718178602
-1.7225055107411023,-2.3056422472596765
-1.7152880847096845,-2.1763666449888692
-1.6994010509298951,-1.9201299590164569
-1.6940099395927015,-1.8667357484357598
-1.6936519133342813,-1.9211930490103555
-1.6918586012636152,-1.8357023645252353
-1.6683633226295713,-1.7425821761360927
-1.66096633678759,-1.6310443567838642
-1.6552271596479742,-1.480805188218217
-1.6528847680663548,-1.4063294072217634
-1.6444107399836065,-1.0542566638078885
-1.6352480454440996,-0.48341321941965876
-1.6333116944314832,-0.32666023245747866
-1.6319339680029292,-0.2561080950167208
-1.6314153132982603,-0.20592998817334876
-1.6281464953131408,0.08417866123903654
-1.6213153502203188,0.6160912596535252
-1.6092775214777824,1.673168107322993
-1.5966505657679055,2.6517140499804057
-1.5917810264729064,2.8943841664076975
-1.5881972479516764,3.067278310655699
-1.5873820111741688,3.0610867536896373
-1.586142083019565,3.112479246610379
-1.5829058498956914,3.1271865561819254
-1.5818494687588482,3.1088482457517053
-1.5604461499000715,2.203131585394783
-1.5603507424318996,2.2168328033794142
-1.5590071705484845,2.110021275777862
-1.5553086849286495,1.6844825946188777
-1.5518338450533622,1.3018019092103472
-1.5499699523190191,1.1041131318022004
-1.539377345456593,-0.30009478767664477
-1.5316076096239941,-1.315571045031812
-1.515916606525888,-3.1489844106190326
-1.5070716933544817,-3.7432375905665443
-1.5064983388079107,-3.8016565373581375
-1.50601317509873,-3.797451974272509
-1.4985135187347005,-3.9401369017556727
-1.498356529517719,-3.9986379717500515
-1.4980413100940424,-3.9683821068065814
-1.4974998721408137,-3.9809303969337626
-1.4906108213632812,-3.873676458012205
-1.4870750960137689,-3.672135004166619
-1.4848885548088722,-3.5476786407512004
-1.4830696181820884,-3.418326398723749
-1.4781527262193803,-3.014303995084429
-1.4747736274917396,-2.6741742487261213
-1.4508901569753228,0.19576602939539425
-1.4478366679170764,0.5752918793695864
-1.4454768903969588,0.7810828657194954
-1.4401527326201278,1.3005177212112233
-1.4240094533154075,2.213970495220473
-1.3990853741915947,1.5651225934353337
-1.3584022794385728,-0.7120592632584071
-1.3388053268926154,-0.4236394474401773
-1.3276111600415113,0.18377298905953357
-1.3100997207561162,1.2853196692801048
-1.2983479497052832,1.7647352547956527
-1.2960093168456508,1.8000542902202037
-1.2907673524322725,1.8361961772198174
-1.2810553771869615,1.6525173681530623
-1.2752016745099675,1.3929210611605458
-1.2741350955623585,1.301909355853021
-1.2706733029420023,1.1561600439485153
-1.2582962555135644,0.17078551127159028
-1.2497439166232296,-0.5603588509736133
-1.249573170875445,-0.5763311727197133
-1.246020741008187,-0.8909862382441421
-1.2404971148591244,-1.3067640603805883
-1.2321225820885726,-1.8603841034147075
-1.2279414890742109,-2.042645686893998
-1.2196493202348284,-2.3109827510779257
-1.202153687707657,-2.1230043797787457
-1.1979361047890105,-1.9550691853349458
-1.1909031061963502,-1.6243889370460838
-1.1772127350398496,-0.9323081820467365
-1.1770789310521632,-0.9501615976093573
-1.171782099022661,-0.7156723253292593
-1.152317205952328,-0.44837960349321704
-1.1447406716864919,-0.7067169931137288
-1.1177737028994084,-2.8022206090736237
-1.1106658580304607,-3.522823275802911
-1.1103529821568954,-3.57097228659243
-1.1002319971427574,-4.5124860172420735
-1.082715452670308,-5.454459441016135
-1.0805506008942736,-5.514790260969451
-1.0762380747062352,-5.5630193225348945
-1.0760511701223954,-5.555354916440688
-1.0683827833023574,-5.3981729918091395
-1.063980699223862,-5.217578117768163
-1.0628830630197785,-5.167807928379899
-1.0551022620514439,-4.602939252818702
-1.0524505290138564,-4.334583841245232
-1.0425410025831272,-3.3428201713873964
-1.0393663470553292,-2.984153931022893
-1.0238739361674882,-1.154166210614838
-1.0180789397184897,-0.4756447024979594
-1.016193277482544,-0.2779326992608706
-1.0022276272721515,1.0292770243166052
-0.9986955433913067,1.3003156744853686
-0.9973666543874149,1.3617143353860248
-0.9902299504981031,1.7676238236180504
-0.9858557907570766,1.9206422787128803
-0.980175288670408,2.0343022341420722
-0.9800444407471698,2.041788893171308
-0.977649407090766,2.051865259130709
-0.9761692152834445,2.068769254985714
-0.9703301242543474,2.0225752451577295
-0.965322803110066,2.003512401140468
-0.9554074410957893,1.6688973189390484
-0.943726033522108,1.1612164904286688
-0.9426082547983095,1.1047618722259795
-0.9392729502145856,0.9564742125815875
-0.9380423305761183,0.877446709313819
-0.9288341895870422,0.43773401928862377
-0.9287449280426081,0.4822750673029486
-0.9079833828023873,-0.30692367950726274
-0.9060486139174095,-0.33434484173244045
-0.8824187596649224,-0.3535461056960285
-0.8785917994057795,-0.2242800167718503
-0.8777556535817164,-0.20111068914566185
-0.8680418129084773,0.1831611669852378
-0.8642548481129002,0.40553888857458553
-0.858518142566127,0.7493111067655838
-0.854140697085636,1.024631307951602
-0.8476306167968017,1.5050585570854305
-0.8458812436779555,1.6976256362029398
-0.8456059217381862,1.697427769338364
-0.8440986132035615,1.7923675591506356
-0.8435405284339108,1.8447524611402586
-0.8368348303138635,2.378900775755816
-0.8326319347022952,2.7101613005189007
-0.8306795475935829,2.8621247802647636
-0.8163651360828226,3.846220363089101
-0.8157606309877692,3.895329383855143
-0.8078758244936086,4.2619043946664545
-0.8015460482626247,4.44259929531327
-0.7932642199196986,4.459822271374666
-0.7910358610076855,4.395475549955924
-0.7899855061412104,4.406657057219704
-0.7846650765518461,4.243289943234775
-0.7836419551259737,4.172051176091817
-0.7829420591295575,4.189374744148432
-0.7809892358203028,4.069956567381373
-0.7801757501524174,4.016081858233083
-0.7787404662025796,3.935112419433457
-0.777001613466517,3.835451311922731
-0.774494289113516,3.667867555176676
-0.7691568571365428,3.218412986468814
-0.7661496246818871,2.9444386105011877
-0.7608881663136939,2.3943622567157026
-0.7442203423847173,0.4906964751300665
-0.7381310622082191,-0.16556690685443365
-0.720638448724559,-1.670106458019193
-0.7193859144389947,-1.7593622598369232
-0.7167436857351115,-1.924315123233772
-0.711963425312141,-2.1019172160421093
-0.6999810725165725,-2.1688868516676814
-0.6958844846461245,-2.0513029119336896
-0.6933992367643045,-1.9837140239664868
-0.691619368761605,-1.9130059813680396
-0.6841985630419529,-1.4634448318766773
-0.6819860431318467,-1.3421058905188106
-0.6784427998701323,-1.1011910004346748
-0.6707757528051319,-0.4674231543533718
-0.6637951897491985,0.10757439376810903
-0.6562283991818223,0.706452561185776
-0.6546882293268896,0.7819235422105857
-0.6323222272398192,1.729575700912613
-0.6225710122119237,1.7162520998657005
-0.6142748982302915,1.4977455940388813
-0.6081078665059549,1.260420916907025
-0.606392317995438,1.2127653956923177
-0.6057166448571465,1.176860112719356
-0.5972051015508351,0.8149239867638015
-0.5957630422076301,0.7380751890701034
-0.5918151692223756,0.5780109776627618
-0.5780494508579568,0.24654320046368025
-0.5768708223064047,0.23136858469747434
-0.5683491630763049,0.2856502256471706
-0.5656812646791369,0.32753490282777764
-0.5341240781201719,2.3334001043570436
-0.5324214236039948,2.5074207958732675
-0.5314999032248515,2.5224037441342637
-0.5285519350717003,2.7988239664196666
-0.5269832828936254,2.922984657700774
-0.5249227767235896,3.0903670845545324
-0.5245491057384051,3.1276902103367736
-0.5191517766977181,3.4845783162751807
-0.5083079291146961,3.9912017168762426
-0.5072145610323839,4.041483471325171
-0.5036434673816226,4.094099425815779
-0.5013931057254633,4.123341209923583
-0.4954875982867515,4.094062226476343
-0.49495783342671995,4.081272587070685
-0.49354594559576626,4.0704580573872615
-0.48580866404898737,3.715783051279318
-0.47109517133236833,2.5539559042550986
-0.46003045083576133,1.3643882218136443
-0.4557665881498849,0.8797470690073683
-0.44987227040426214,0.23072122432095216
-0.4485157849991106,0.09078834339732986
-0.4253936290386635,-1.920377800802363
-0.4203771054528529,-2.1432705235574634
-0.41629391471977417,-2.31425534103613
-0.3984838756694984,-2.517892355922742
-0.3984227792963093,-2.5335386144392023
-0.3889790716592274,-2.3810807951885984
-0.37880549868633473,-2.1968545513506474
-0.3777980159534975,-2.19935591768222
-0.3671437414101133,-1.9930290837619318
-0.35805800516216113,-1.8849063894109437
-0.345930177805132,-1.8036968483119609
-0.3450925265923237,-1.7936460450687948
-0.33850051299231243,-1.7508723902576218
-0.3328544426020952,-1.765363815723677
-0.3257943608482954,-1.6733885366954906
-0.3239877351294158,-1.657581427766028
-0.322739188490873,-1.6159920975341378
-0.31255625900044226,-1.3198767246863676
-0.30780167345580445,-1.136360140552088
-0.3025899884852774,-0.8253443232657309
-0.294674113026999,-0.2900470348583564
-0.28540544357368836,0.4394564895638411
-0.2854010849352995,0.4545512562793222
-0.2810249401742393,0.841387539073905
-0.2742120308051499,1.4575663206153577
-0.2642911863486157,2.22978107920577
-0.25349428345293035,2.8927951425164187
-0.2448199359417309,3.1437869379214245
-0.2357155884759914,3.025272576412591
-0.23306131955844522,2.9607990079843782
-0.23031844799720513,2.7928770112531316
-0.21050173513080583,0.9217317301999303
-0.2022949590285652,-0.13687223250325686
-0.20181006168431903,-0.21689596841094094
-0.2013613842246862,-0.2696887829545645
-0.19694144850816642,-0.8617859046765252
-0.17820079569353942,-3.0826996808979876
-0.1779288927237852,-3.1170078773351566
-0.1704526690842414,-3.677712588585516
-0.16999905286509787,-3.6780665850831227
-0.16092784774164848,-3.9952312292501744
-0.16024192308993435,-4.006305662920139
-0.15074975980914518,-3.7614316894644046
-0.14720607487440995,-3.5839515949660115
-0.14610188271398883,-3.491281535172563
-0.13534726928102048,-2.561124678953693
-0.13329725569886763,-2.3475190190432107
-0.13217472351608706,-2.1826733568125416
-0.1182243399502596,-0.47446344320210343
-0.10805018191039562,0.729364297778702
-0.10416127665175434,1.1228927305114587
-0.09609330841347719,1.7334107817349607
-0.09421209586711488,1.887257002489901
-0.0875213292341086,2.1702583505798505
-0.08732896435851423,2.1905825704504793
-0.08411779848967438,2.2654207603707324
-0.08078833241164052,2.2717172646563863
-0.08065826475349347,2.2587927292182624
-0.0709199321333327,2.0732723689982997
-0.07017329597320199,2.0420407293451137
-0.055979320382611775,1.2407951401336557
-0.049766367211491414,0.7769584893140987
-0.04357243662212529,0.29887040765928363
-0.03969153516176682,0.06143957388583632
-0.03296249617386371,-0.33339652370343503
-0.01941611100294427,-0.7476518938249921
-0.00801554311258812,-0.6687758057297107
-0.0050430503252476555,-0.5725563678670684
0.005953248756700447,-0.04553937127055405
0.012219566507480906,0.33090931842597804
0.020728171796874584,0.8852678966278422
0.023476430545325222,1.0491063520097523
0.02805773066857986,1.3143939289736635
0.028477211414076997,1.3284192627636786
0.03334881048354399,1.5651079481742836
0.03339207450835513,1.5325437726556053
0.03721362883075585,1.6899520494004021
0.038043768054077276,1.7286954309449394
0.044701733438704316,1.829506922953465
0.05109163195095201,1.8068331109105866
0.05321629317906229,1.7819052161353388
0.0532688770233416,1.8085384871680232
0.062367463418127045,1.442819461065655
0.07477688772011692,0.60311040327367
0.07533090659326191,0.5713569838851668
0.0789567716821642,0.2749927444419356
0.08064347292211504,0.1256225608408166
0.09244581866086765,-0.9037369106075437
0.10000981544900389,-1.4485382911827824
0.12612704532654728,-2.320581412883744
0.1330233637916729,-2.2085065808166737
0.1356665016059364,-2.1285364130175477
0.14861900008160323,-1.5784320940034646
0.15982821779601686,-0.9878361773643543
0.16141860604516545,-0.9186092027176569
0.164012993309278,-0.8173818779856545
0.17389924944417956,-0.495448464464509
0.17713334797320712,-0.4229938476052085
0.17918111775313816,-0.4269871595767856
0.18190370511376308,-0.41430567818024805
0.1880455777874368,-0.48662574611283277
0.18862318979308368,-0.5473646399647853
0.1910252721476069,-0.5954067025922691
0.20806345404417348,-1.6687497829946276
0.21310862033706135,-2.099849517349879
0.21749788388147273,-2.534522732966866
0.22338433822221404,-3.1227718224456953
0.2236152484844145,-3.148837001735382
0.22563464360041063,-3.3743763978100696
0.23207913888193143,-3.9740797553701435
0.23709421504941064,-4.393543826477311
0.24477691048898986,-4.98383082940628
0.24567945732502494,-5.04763308339787
0.25323439317383034,-5.4042188248127045
0.2536253176433605,-5.390582491763184
0.2549279422676429,-5.466720818859245
0.2572898038603313,-5.5084771098329135
0.26070155219723334,-5.544561362084689
0.27079032053381624,-5.3833465415130615
0.280192063208224,-4.824255595804928
0.28374904321181216,-4.558817602729858
0.29607892344207265,-3.2898300956577984
0.29628986104073185,-3.3129872363513666
0.29715148269967706,-3.1695149775285927
0.30655834018398487,-2.05688981556553
0.31082581742939386,-1.5438762802456507
0.3195093765431798,-0.5346011808442142
0.3230095130839059,-0.12816268296222386
0.3275791410141009,0.34621326454116047
0.3362442641724215,1.0274754910316986
0.33954234536022465,1.3069257315146126
0.3450549284057427,1.6205452891814636
0.3506145618282721,1.864425621865727
0.3764611625229328,1.8936662192538658
0.39043713462534857,1.35670504548311
0.4029455644779789,0.7859945103562689
0.4036515333056916,0.7238732174202611
0.407520844672856,0.5444637001141419
0.40916448994742183,0.46601334198668615
0.41887028948724314,0.05431483035200964
0.43635661822690075,-0.39599885238327104
0.43695837541879534,-0.3894434227357321
0.4371164516926749,-0.4104474616022477
0.439422384601329,-0.4376179671872231
0.4426435747186419,-0.4338783348069435
0.4459943775099693,-0.4470702552861388
0.446795084644263,-0.4464945193786965
0.4632055202518832,-0.12488557814508841
0.46354693750570375,-0.09298363756769013
0.46994560947104347,0.19346132122426582
0.47220781543196555,0.28867031470128024
0.4801821773925652,0.7691213859211593
0.4855603654292877,1.1220197799372271
0.4955248354604844,1.9444204845121
0.49896385722345205,2.1892227790462844
0.5015632526490075,2.42264547967314
0.513943052432082,3.3424446712872418
0.5213086981888022,3.8366012017191826
0.5222422133166322,3.875724619110515
0.5283714993871049,4.1594242785611035
0.5327761164716729,4.294946594259827
0.5515122273493342,4.290951177985323
0.553656536869017,4.222850927903447
0.5657637041222516,3.513274846998197
0.566616901810939,3.4274068242620936
0.5675639965975527,3.3388808403976493
0.5836771821919573,1.6818639412736045
0.5880768814718822,1.1792376878792277
0.5952446354225076,0.3049335047955667
0.6002917732041562,-0.21438688037983655
0.6019887508047628,-0.3866236234704257
0.6030177752167196,-0.5179814105093568
0.6096660773497122,-1.1227642044608142
0.6108435892278727,-1.2230931826060387
0.6137096557888762,-1.4521848340874655
0.6142993207989003,-1.5254140923883919
0.6160134433838209,-1.6050377431294842
0.6212724714993607,-1.9274504159549841
0.6441407803834442,-1.996614168950761
0.6536743579881463,-1.4837714411072802
0.6573931587795614,-1.221142706226753
0.6665094539656193,-0.5581978454864166
0.6702444249670125,-0.22754918321353687
0.6876615336370584,1.0587013871757447
0.6878851256955878,1.1126288419038612
0.6888069901946725,1.1643042695364156
0.7143584351837609,1.7193701263079897
0.7228949975352092,1.5297581902140331
0.7276275267331576,1.3752915057819277
0.7318801188467461,1.1791420542487752
0.7534208444805093,0.3513711438729751
0.758272436930818,0.2857176164236393
0.7667785852493605,0.29439484195221327
0.770758392748804,0.30246673933384716
0.7874637492978565,1.0534460854480665
0.7892032205257951,1.1885859101900837
0.7914569991172273,1.3620521897819284
0.7967505747187005,1.7183177895147193
0.8044313140745154,2.3825915991746416
0.8070471932036574,2.586980681990839
0.8276856648324928,3.9279327953818624
0.8363714703818279,4.1096964549795185
0.8478720162019258,3.960856368646063
0.8533780013177514,3.664386677592997
0.8623433022360465,3.0232823859509397
0.8675110449010401,2.5131830985228656
0.8687885671374236,2.3854087824930716
0.8763690084516158,1.6019039384149134
0.8855843528398584,0.5326243673150689
0.88807061088486,0.2908396566985596
0.893550076962367,-0.3050163545033616
0.9071756190898794,-1.5606301177480943
0.9135687103090331,-1.9587659246457787
0.9252678080696608,-2.432309648411112
0.9314586511399066,-2.4978924281794486
0.9322583026775271,-2.516753114540676
0.9396201995263684,-2.500427439151579
0.9644814497143805,-2.13367936957688
0.9737380406165861,-1.9372783650679621
0.9758445103896878,-1.919552816854952
0.9775067075876906,-1.890079383674364
0.982151653773708,-1.8481847250859367
0.9824487542855684,-1.8577046539662483
0.9873638893723715,-1.8362425100186672
0.9892806211959009,-1.8160893065856658
0.9942110731719422,-1.8296017589828009
0.9967989290645889,-1.8073323888447763
1.0045306785366064,-1.7471872234850159
1.0089913408934414,-1.697230929760632
1.030153779236624,-1.112812397999952
1.0328049589678274,-0.9635811839784324
1.0373531029874856,-0.6982480995207236
1.0386720355645425,-0.6773721964779227
1.0399725480348128,-0.5571336793095442
1.043254308002325,-0.33304274259276984
1.0458079412225834,-0.14612600313334148
1.051630597436513,0.33780197240003546
1.0523688609662072,0.4085583891912389
1.0554312101204477,0.691311544697533
1.0646140941387694,1.4994734760129043
1.0668455793622735,1.7054211860145685
1.0774290181446862,2.5074850538321427
1.0782500852044992,2.5465363596723396
1.0796654259491643,2.6157720104808666
1.0843419115803208,2.8744193846200035
1.0926999800454142,3.0865862035134195
1.09458924299045,3.1663806248010395
1.0968492360564221,3.1598016484318854
1.1011774068690503,3.0864357326195524
1.1038177747720903,2.987982340206484
1.1206728814579208,1.775075965651309
1.1215463541257682,1.655766432245852
1.1380246437474968,-0.470919757184614
1.1414024055212062,-0.9181605804285549
1.142618354775605,-1.0726174703437787
1.1442801173669803,-1.2990069020370298
1.1494197572034874,-1.9731102542172123
1.1515011687823131,-2.2257738257341306
1.1556175612278334,-2.6778458480862377
1.1603126698386763,-3.1321207279273704
1.1616952972605379,-3.253886477568849
1.1618381777296216,-3.24736445444049
1.1711897958412791,-3.8510755120642455
1.175851025162216,-3.967519192862285
1.1779436756112407,-3.990477107367401
1.1818487435355198,-3.9662511647843726
1.1837114386129528,-3.9263575431602082
1.187309267193264,-3.7963750086836883
1.1948520291518925,-3.3105101802868955
1.2016653262916073,-2.662554190852337
1.2028561483001479,-2.5824925071150404
1.20972269313825,-1.7495349312720776
1.2112852951829503,-1.540504799737873
1.2132184521170224,-1.3201350378519465
1.2192356665986663,-0.5675142783960629
1.2313750160712296,0.843570524058122
1.2333060515880128,1.0578802836968952
1.2404929144048307,1.6604921352951563
1.2554405959665562,2.264882336953462
1.263199460049023,2.2183767793874876
1.270207718390405,1.9372994354920623
1.2712434038123588,1.8972234333975908
1.2740786268517112,1.7926645666825893
1.2760288786025935,1.6465011893462602
1.2762461913812722,1.6330868902798081
1.2803290066566069,1.3365551225643546
1.2959482957251183,0.2224967783538426
1.3003092229330395,-0.04593551216494191
1.300472259532592,-0.06421554257214124
1.3015557676238174,-0.11075675170693895
1.3022337106263757,-0.17810424964965735
1.303145501149574,-0.23693123904997884
1.3048470960764016,-0.34094140402595574
1.3049795269784852,-0.3430849707767657
1.3066191172237422,-0.42791619898691025
1.3118081833065336,-0.6171262528044978
1.3303303543499316,-0.669277055677091
1.3429215966097274,-0.13223190232521725
1.3429252122383177,-0.10355108013726003
1.3548665071615513,0.6357407730054434
1.3597199549327694,0.9223904317897277
1.359957328602996,0.9385503054095593
1.3655580904801745,1.259332113671098
1.3656072500822285,1.2673130475298846
1.3914446169617616,1.7451963588096076
1.3993530975977553,1.4864700132927573
1.4115195670679146,0.7115227218872118
1.414175939063849,0.48628929372218227
1.4162883259238601,0.32314314387249166
1.418104736051605,0.18364162123257882
1.4190863531022826,0.09802845292669711
1.43228207853838,-1.008838393596672
1.4335155617088784,-1.1054328307244647
1.4353433126846706,-1.2487672006793522
1.4385769488970546,-1.5053126073948686
1.4388252656565594,-1.5152759112147323
1.4420358914552782,-1.6624525484122008
