n_harmonics,base_freq,magnitudes,instruments
10,4.208930624198319,"[ 1.79980514 -0.30951051  0.90999407  2.39599591 -1.56570147  0.06507933
 -0.6549722   0.17685764  1.48340405 -1.00719378]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.5937087029364445,-3.5019093334888436
-2.591964009966607,-3.3217364981217012
-2.5893796994571723,-3.116469072473855
-2.5884988256003045,-3.0437327095161697
-2.5830663932067277,-2.5982321899754655
-2.577380108649714,-2.063585236427426
-2.5761880059471407,-1.9754402324761253
-2.574556531718925,-1.8251261055575676
-2.5630142744227697,-1.0886704019628217
-2.5509471845557483,-0.5228108642310219
-2.5445642780295064,-0.37897722209896667
-2.5431209409261735,-0.4070577904257569
-2.5428558971844923,-0.3128583512306663
-2.5361963242087024,-0.34862229635473413
-2.5248280906235543,-0.4210881764314176
-2.5139266620219116,-0.5677884970385402
-2.511782517233664,-0.6027871439920112
-2.498118069506935,-0.7193093241574758
-2.4951473015992596,-0.7190930633932278
-2.4852235705081713,-0.6978968037373903
-2.4841868193532988,-0.6972721892679478
-2.4734605041282083,-0.4844777859933375
-2.472530967930659,-0.4319904195624236
-2.4663560275846264,-0.25212601928440875
-2.453887987690607,0.21132802686377095
-2.44537529344501,0.563786262536654
-2.4434504015828518,0.6207030691769646
-2.4431895391599046,0.6606334204197055
-2.4426887158758364,0.6481438598954257
-2.439789014852169,0.7744977667690984
-2.436615088961382,0.9132955829219007
-2.4346332779405855,0.8893450716082776
-2.4130857502464504,1.344890972576699
-2.405717879296221,1.3412655336935397
-2.4025034342351272,1.3356130536657413
-2.398252851671983,1.3029132934666676
-2.397658021538059,1.2844020184718572
-2.3955966026570055,1.2595728218818258
-2.39535328096464,1.2441601524525017
-2.385681248628952,1.1230623133842461
-2.3855961171365223,1.0982521811311245
-2.385308708700811,1.0464404621865093
-2.379814892838732,0.9814341144849754
-2.378241479992715,0.9423722496606227
-2.3752582330763383,0.9184067487196761
-2.3745620529019345,0.9797403747423405
-2.3644607414423264,0.8684629853262212
-2.3617178869840725,0.8692538036552563
-2.357094248055901,0.9032857669829119
-2.3531816699744317,0.8919279243879574
-2.3409525981485007,1.3099507817182028
-2.340248905499492,1.2542808296076895
-2.3374435706953527,1.3950881569481437
-2.3366372736854375,1.4751616873986666
-2.3364259001601617,1.4459368525727
-2.3066393881812948,3.2765196433354618
-2.306595603262079,3.2763317562121133
-2.3054900333855084,3.2931996812671285
-2.3039721739086625,3.393206524355548
-2.2971788076893436,3.8029936728278884
-2.2825661574705802,4.409452238003824
-2.280315906400701,4.418602535594318
-2.266934890091287,4.4288591556897074
-2.2667720918324505,4.489035654153475
-2.253824131955076,3.943400551598054
-2.2399538121609046,2.9281707024162
-2.238017320856809,2.771920154325189
-2.2221269036697766,1.2605373640983761
-2.2003008836962232,-0.616736542601532
-2.1900509560143435,-1.1992785453566988
-2.18102902358028,-1.466725826651494
-2.172091195133868,-1.6480618592224348
-2.168187019852076,-1.578883160681621
-2.1573468006103704,-1.4157935734125764
-2.15501116238105,-1.3613802227841416
-2.1511479046309665,-1.2561092144171384
-2.144496552814071,-1.073600905702993
-2.139032294332309,-0.8440075577199505
-2.1385642560348925,-0.8479935435531766
-2.13396947211954,-0.6502476295400393
-2.1332129753113382,-0.6768526489440083
-2.1324708671359245,-0.6081299466386647
-2.1301058992479653,-0.5286722392868974
-2.127709744159934,-0.4753005608605664
-2.1243984597469994,-0.39403010789884385
-2.1210612811613156,-0.25470041775252555
-2.118916370343401,-0.235748308928541
-2.1171030627687646,-0.20073881840652189
-2.1163374293939974,-0.20834295376945902
-2.1100166410567045,-0.06201340897052082
-2.108362669557525,-0.0590176878838347
-2.1009993338774673,0.022834864000846646
-2.084737497776527,-0.15123351471168034
-2.0766622919852242,-0.36926155911115216
-2.0720641355926084,-0.45042415027896915
-2.070478633693525,-0.4706815648352733
-2.061363170989112,-0.6887819005698459
-2.056838088664917,-0.7602282148126892
-2.0511530670236118,-0.886382740806811
-2.0494262119072637,-0.8568386914791142
-2.0489296257949636,-0.9198753137857938
-2.0446163481339257,-0.9668952505891676
-2.0412434928905028,-0.9935793722311606
-2.040182908927474,-0.9387834570741477
-2.036499343873899,-1.0322127320338599
-2.0229414393778016,-0.9318929177804816
-2.0151308538611166,-0.8836268615460482
-2.0144554827751264,-0.7749483150858241
-2.0098514248662798,-0.7650299383554563
-2.0085265396028347,-0.7609422834084121
-2.005799005550704,-0.6864757441489567
-1.982641601397186,-0.29901311169236233
-1.9570873264444173,-0.12063154276730445
-1.9543245705351624,-0.11215501624850042
-1.9535754446445017,-0.1383968409460493
-1.9490972263170752,-0.18591220849060508
-1.9471067739558963,-0.16123373107341304
-1.9444573815580688,-0.16720129175235046
-1.9293538993990613,-0.21970615469704705
-1.9255486527024213,-0.34326500704226653
-1.9219410409272608,-0.28488865790568607
-1.9170533174962168,-0.29173575273720564
-1.911133589786012,-0.1741080130340476
-1.898212003925629,0.07113131704424709
-1.896090570127165,0.104760674665201
-1.8948562325030878,0.19056003737387284
-1.8941108653893288,0.17128547311404202
-1.8806336188232446,0.7582617651142735
-1.8772217144484264,0.8976053898580385
-1.869116924829653,1.3639562712737157
-1.8562732764734038,2.0584857585660847
-1.841860846758143,2.772423999385433
-1.8363926550615521,2.983085731434327
-1.8350043346990002,2.9990276995069975
-1.830948562304781,3.123683026760669
-1.826768189033116,3.2740430507161444
-1.8183823154410057,3.4252553668427748
-1.8101989426292102,3.4265361379289963
-1.8017103627257036,3.2857723498736484
-1.7970686629718082,3.198733079840833
-1.7786178641335757,2.4417402028068844
-1.7769168829257436,2.390288142935341
-1.772846984008956,2.173970322022976
-1.7594390026803661,1.4690300583475384
-1.7564147394851481,1.3164377416209994
-1.754902370858335,1.231791864042947
-1.7471419282727165,0.7780968757139032
-1.7397165452806884,0.43874920745548507
-1.7328943708395992,0.08797083784574099
-1.7281412482672187,-0.1946547218317956
-1.695925946862776,-1.2446563323358282
-1.6853800293408892,-1.4616205622189378
-1.6849268663123997,-1.4748584732900862
-1.6848391943689667,-1.4748626992663323
-1.6836631221747842,-1.441540840236454
-1.6788606576716398,-1.4954510320913994
-1.651801723492494,-1.206392687674362
-1.6508741948320196,-1.1590255771405353
-1.637204133686552,-0.6104620397568705
-1.6233378348885905,0.2515391738391159
-1.5962270488641686,2.1732410175715935
-1.5940762677726616,2.311188991029627
-1.5881657038335861,2.6989649850372954
-1.5787798384742844,3.1725884869045884
-1.5758318062285712,3.2435418472329256
-1.5716834293315647,3.3507792711534834
-1.5478399457952263,2.9762004297886486
-1.5362601246800893,2.194012730022736
-1.5253773775836936,1.159374786710873
-1.5219789173229807,0.8332881910495689
-1.5147235135258768,0.028761530552864616
-1.5128051429432225,-0.22127377530745462
-1.5059525077618612,-1.0034995431261644
-1.4968798401843155,-1.9345326198892046
-1.4932678609019199,-2.250359997983478
-1.492687054668628,-2.3435067386768575
-1.4925310089705868,-2.293254046023184
-1.482729284240262,-3.035939571889587
-1.4788051127887794,-3.231193028487355
-1.4558916388282073,-3.3943402546308095
-1.4516887850788982,-3.212281913077573
-1.4485036177338761,-3.0172545779246915
-1.43956914709239,-2.5484425801957555
-1.4196131790493414,-1.225941139022655
-1.416794970520144,-1.0652779959723382
-1.413202312501821,-0.8661943023741345
-1.410998185485304,-0.7601387127415582
-1.3939937778182412,-0.3850757701059832
-1.3862944280215652,-0.6193436144554315
-1.3843662785824404,-0.6174034448920142
-1.3802464311131235,-0.7741716008715854
-1.38002279822628,-0.7560490299505673
-1.3774942613987513,-0.9662904674160043
-1.3675357286985423,-1.6256030587001187
-1.3641647792827563,-1.9151071674344988
-1.360377858507282,-2.1943485680848296
-1.3533049073373413,-2.79735953585823
-1.3480850153555495,-3.256955937217741
-1.3391427902950057,-3.8975729912808297
-1.325077523920838,-4.498291482461435
-1.3234012522942884,-4.508627252600923
-1.322148945587143,-4.5465093249047115
-1.3212045710092268,-4.54500740910258
-1.2993798329234187,-3.4861536405767133
-1.295917102174128,-3.1218418794725173
-1.2956040983831867,-3.1074396131099924
-1.2929720564337706,-2.8198119212290664
-1.287564508174189,-2.1973043760202104
-1.287506162732116,-2.0650871057180793
-1.2830128449376115,-1.4564931432095796
-1.2792397773146431,-0.9071456282466708
-1.2765632329388783,-0.5053950990402807
-1.273997145201045,-0.14272762255004154
-1.2688343014362522,0.6534874764757107
-1.268188698986799,0.7476839064435675
-1.265363193829731,1.1777335985749353
-1.2623700644759859,1.537013077367053
-1.2617806001708924,1.6170780200821002
-1.2608562066502325,1.7965686537201617
-1.2563288213804518,2.4294159492553176
-1.2536784366580984,2.6685756800682663
-1.2512637231425807,3.0742024622231074
-1.2391741649494639,3.9906975993714457
-1.2353713067958125,4.112816753953474
-1.2323712043740511,4.238755463597132
-1.2218627710538794,4.114934433300371
-1.2127344605603956,3.491585748347612
-1.2114670065237174,3.36142052891461
-1.188580151278486,0.3548728238578071
-1.185530087588346,-0.14036134897955682
-1.1832168420132696,-0.48396063860537236
-1.1787797075531539,-1.1835733085818312
-1.157748162775331,-4.029269741169152
-1.1575324971679004,-4.083890575177565
-1.1466158400808046,-4.954686819383597
-1.1442827027495912,-5.1227444822903685
-1.1311898150265687,-5.302369600637292
-1.1301450403469109,-5.299122445357743
-1.1234645676662052,-5.132793006383389
-1.1115418942084219,-4.414353313467288
-1.1097795889304132,-4.33987060080667
-1.1082153667778307,-4.115710985537112
-1.100403231284983,-3.4992174427050413
-1.0889251198973762,-2.489619447180027
-1.0841029030875102,-2.0318154980487098
-1.0813990608094408,-1.8199315923211525
-1.0767024862219163,-1.4548386200202876
-1.0709622668389016,-1.1007708449684124
-1.0678911501303459,-0.9396622435542885
-1.064471314169046,-0.7117820741679464
-1.0541724247057445,-0.4407160088877066
-1.0539839343610407,-0.3937052405059763
-1.0413318748216507,-0.3176894070588661
-1.0398741712705102,-0.3136863876126049
-1.030598611304264,-0.4344961049621424
-1.030410956428022,-0.4228098017311873
-1.0250164110387803,-0.4951766849838686
-1.0162464472581703,-0.6557124566868828
-1.0137729062250413,-0.6353012515785782
-1.0115962247902204,-0.6439536892882273
-1.0069369075835224,-0.7055682220015635
-1.0066911721690914,-0.7337319396929005
-1.0038888822980223,-0.7567443724694267
-0.9972652331226568,-0.7185479001468923
-0.9844863788475489,-0.5606000574118292
-0.983911450633403,-0.583563790461254
-0.9801918371859086,-0.5080591782765875
-0.9798761642384877,-0.4577889655669495
-0.9737306439622495,-0.29315567663436287
-0.9654195624951427,0.036442059127193824
-0.9514090147479148,0.6574159332960118
-0.9496797228549738,0.6603307983087172
-0.9420841847225665,0.9534065676290017
-0.9317070040098825,1.2564116785572925
-0.9295385353750052,1.224776264313677
-0.9116172382756864,1.3473936853148198
-0.9075781588094758,1.3554602322840492
-0.8989482048700737,1.1914636580622848
-0.8972300946835734,1.1841665648925919
-0.8934955813356318,1.0984284726535352
-0.890850282901436,1.0686248559004128
-0.8873351717833824,1.0465415415837591
-0.8860442429409718,1.0332568940432898
-0.883182706454543,0.9234283457999184
-0.879438568815833,0.8801560225598409
-0.8771506718304782,0.8834232136290424
-0.8717650694628385,0.8522837242817553
-0.8700054699399891,0.8248056426407011
-0.8693259188117457,0.8211001619710528
-0.8662680405020566,0.8856292095855114
-0.857232495196806,0.9711683177234293
-0.8560333779313822,1.0525463163879687
-0.850496398710276,1.170289081814532
-0.8473813709685851,1.277872614464709
-0.8314189312276721,2.088977963684142
-0.8295074842278778,2.2580268624820894
-0.8177388088746125,2.9488282545280073
-0.8136273711124988,3.28867927479607
-0.7979827573975622,4.098452898600755
-0.7951245965099787,4.243903903479183
-0.7700975659650262,4.361138481215978
-0.755642231131497,3.6081248153444943
-0.7526909213093078,3.36940038969321
-0.7503237515372976,3.2214255248827146
-0.7449925995628437,2.7421023947683345
-0.7428707346086059,2.5631383318278655
-0.7270765896068352,1.0587986085479368
-0.7119280249701765,-0.23647818687743702
-0.7065365760036872,-0.6649979482311236
-0.6940373482603706,-1.3439110243433174
-0.6773303164508824,-1.6130869685908675
-0.674578957022117,-1.6140519549333647
-0.6739705141860233,-1.6204851985436357
-0.6603484230785681,-1.303530419210763
-0.6402285258639928,-0.6690288256295417
-0.64016670615728,-0.6263278028321831
-0.631654674300437,-0.39526806285392957
-0.6212663580139206,-0.17901968881078084
-0.6159499987778587,-0.03873895778420352
-0.614722214921569,-0.0663383399183254
-0.6089511434481638,0.021490272476733553
-0.6070428746059076,-0.026475577654151396
-0.6045530943466835,-0.04412513935075217
-0.599559832977473,-0.09658789493657825
-0.5956154533162317,-0.09785310171033859
-0.5928646892249434,-0.1876238228955626
-0.5928474732789661,-0.14619823303808202
-0.5899826434547943,-0.23046164810919476
-0.5898514201932783,-0.2055120357283857
-0.5531399718691343,-0.9706185203462326
-0.5469888518758088,-0.9551156708138429
-0.5236666847668969,-0.8749951536548357
-0.5230829069908709,-0.8492124983898803
-0.5209036777464293,-0.7764940999746042
-0.5130932404509716,-0.6626089840103851
-0.5071953775191247,-0.5745830540049959
-0.5050633974834913,-0.5245108505009876
-0.4990583596332443,-0.42372070854155364
-0.49877664353881546,-0.32631526941906014
-0.4952774272228755,-0.2984792745389702
-0.4785461162440692,-0.12955793604404087
-0.47564057278316785,-0.16711368697521622
-0.45326293585676325,-0.1161446624481248
-0.45097995989110284,-0.20927349069068368
-0.4498391340954613,-0.1853692388351677
-0.4434304903355142,-0.24555284043256415
-0.4372595177902481,-0.308717287635232
-0.4359748278728288,-0.2023613651311139
-0.4346207564395086,-0.2471296921624045
-0.43106865814547213,-0.3079843809350511
-0.42691813407652823,-0.2610174397251612
-0.42287127596488183,-0.26550802998844725
-0.41776059446138847,-0.1601576848661541
-0.4037635258036776,0.08630888945707303
-0.3897138198723207,0.6259838076362136
-0.3885622165284697,0.6363509698329404
-0.38767446758682045,0.7074152661953583
-0.3779199429674236,1.2323861910916674
-0.3693785145605224,1.7322169944238308
-0.3632253235235412,2.0457808080871778
-0.3601325632763164,2.208472925991318
-0.34962868642140643,2.738284163322042
-0.33777035625529983,3.143771394542792
-0.3355506688256442,3.2228814300492514
-0.32360052724390886,3.404715297925856
-0.3213771812673629,3.3499316049695658
-0.3207899163992822,3.3882789880890294
-0.3158047247111364,3.419583875385184
-0.3135240978928433,3.3957179638275665
-0.3121097023384305,3.319379516917042
-0.3065404029086132,3.3076656672850477
-0.3017782853227571,3.1247028647548274
-0.29804369442361534,2.977553484650474
-0.2973228218385211,2.97850165387484
-0.29505759304558943,2.869100107409524
-0.2893754485106488,2.6356705450286766
-0.28167988305373814,2.278162483994557
-0.28142216446662616,2.236030288014569
-0.2771857145287058,2.0446783485797972
-0.2715754686581229,1.7283439211108573
-0.2703731977998647,1.6438856166163793
-0.2698143196404623,1.6434760805296365
-0.26718562123421563,1.4962582835615335
-0.2535817844302457,0.7643267735364566
-0.2506136160974486,0.5551826515611015
-0.24783137148021694,0.4389878889224203
-0.2474864711100988,0.42830568076960274
-0.23166536763961965,-0.3656387222631503
-0.2265076343020347,-0.553996109908172
-0.2192312047443199,-0.814381478025793
-0.21380754676790215,-1.037711411022321
-0.18756719049576898,-1.479620183863019
-0.17243671578331554,-1.4761036799206364
-0.1709980375864406,-1.4573384892706598
-0.16516726038601393,-1.3626627101759952
-0.1618694462112651,-1.253885757883699
-0.16169253846625864,-1.2009810446418214
-0.14216188975751987,-0.4206807761269422
-0.13046013817341695,0.2466052413094315
-0.12646241243304157,0.5659882580232731
-0.1176745926190117,1.1472994346446037
-0.11545375567309168,1.3487491558033788
-0.11520239713343239,1.326310565167962
-0.10519662981916733,2.0389637132000566
-0.10464508218107227,2.128137793439586
-0.09613713010942648,2.6500416737773183
-0.09494915433138917,2.7518123596579533
-0.09462708406127174,2.7391234234205806
-0.08175566906974918,3.2942841428914025
-0.07962160730485124,3.3618802485087986
-0.07585796456391325,3.4048486099442266
-0.06401615524958082,3.3634430986822923
-0.06141067542846512,3.236117132941877
-0.05423858934298709,2.9559020002108176
-0.04715905270843823,2.5087480948601732
-0.042080802471289314,2.068061687191506
-0.038950540970212444,1.7768420824350906
-0.02376734312363027,0.25410431443077297
0.00037572799204887986,-2.3408885384188043
0.00040067590563364064,-2.3165898957122715
0.0018915452061993854,-2.3929096545183337
0.007506097788656518,-2.8216996943015213
0.014764069841350924,-3.2223872677658782
0.016345538161679052,-3.3541598687225758
0.03287043743275664,-3.4265778076405975
0.03692443494504527,-3.4313045458152045
0.0398845131886425,-3.2230005857532156
0.041590279563009425,-3.1645634901099493
0.052347759964323615,-2.658580409704079
0.05818193061600052,-2.2637414230098925
0.06332483372907127,-1.850670432812543
0.06917100192077719,-1.4811276927056813
0.07055794852444253,-1.376657054863499
0.07625101041347948,-1.0742961965569575
0.07932088856229669,-0.8956189780988228
0.08098442712384024,-0.7968461328819696
0.09016862027355144,-0.441900283651034
0.10323111266857321,-0.4010152900527066
0.10646574975021483,-0.5444134191451799
0.11064526607729075,-0.7059237035825525
0.11449053676023446,-0.9041367520735006
0.11551380317392468,-0.9118549424697885
0.12381949550678195,-1.4955438620981185
0.12619345511644742,-1.702068914897452
0.12771427846441963,-1.8368943078604418
0.1347498482036409,-2.377651123121115
0.13822698611759687,-2.7433200503992796
0.1391283336718554,-2.8302477427349935
0.1397044384724886,-2.801724782177968
0.14120029089288488,-2.962455570485111
0.1425423864642874,-3.0804581254196157
0.152501016477542,-3.8192906894169156
0.16012028932838884,-4.266199081755276
0.1606647707747415,-4.281046363864562
0.16981318837137094,-4.528801560837103
0.17180826861922904,-4.536449840567867
0.1770788983065863,-4.507227363069647
0.18101129028102347,-4.377032948807519
0.18392573688691138,-4.210655469307871
0.20796522283889463,-1.750503539392332
0.2252467372197482,0.8382070002531973
0.22593904051575064,0.9628761386786847
0.2316042693092646,1.7319152615271813
0.23192614065552775,1.7876853643480788
0.2345519192552814,2.093314519827619
0.23823200170823533,2.6292140845510357
0.24022400078105477,2.8504382296288235
0.24290364188560032,3.1144202010619346
0.24398784097052584,3.2630740270555036
0.2727548260687995,3.975568188633053
0.28184203382198714,3.305930811133582
0.2946484970416887,1.7897655968731905
0.3058516412347494,0.09715151444880323
0.3273286258209325,-3.1768387339705835
0.3300961347549882,-3.510666009722036
0.34237690040336544,-4.684259837389264
0.3457734250432942,-4.936068798632115
0.3469240465591179,-4.963618570986936
0.3489471723353228,-5.146211331071369
0.355136121768032,-5.282795000386977
0.35945726541946543,-5.280610277598464
0.36082885482626015,-5.258829199988211
0.367616580343046,-5.144299107240518
0.3720454902499273,-5.0084322596372735
0.3746358725217944,-4.8166009217443895
0.37513943481908196,-4.821321250550255
0.37722494614866653,-4.693266895702533
0.383198881042107,-4.238693471041902
0.3853843844265352,-4.076126092275664
0.3854366220616354,-4.081341128207844
0.38581506445563507,-4.001780171956531
0.3962871362305709,-3.1080145595442876
0.40002770272708554,-2.8165307586425286
0.4018606500154842,-2.582788801721038
0.4049138542263635,-2.3430393570060075
0.4052193309553225,-2.3246719528677273
0.41565178730100616,-1.488272379184721
0.4162741405048509,-1.450082837018657
0.41724284095688136,-1.3694813198407663
0.41819550552746376,-1.2857916335489172
0.4288068085003336,-0.7479874932462213
0.43745844029968994,-0.43632306806106996
0.43957878403077943,-0.4320448002911858
0.4426247786536299,-0.32578312144669963
0.4571251433947401,-0.36048995990864746
0.4588381721441426,-0.37355393650235835
0.4683929654237593,-0.5175092025463703
0.4760817350557627,-0.6153107470807735
0.4800393581013713,-0.6255142194492936
0.487091969036193,-0.7391278414865446
0.4905256146699939,-0.7996908414098848
0.49235513172431355,-0.72873618554701
0.4985389648859355,-0.7411595722945751
0.4990538543085421,-0.7358767128644705
0.5023441647059714,-0.6925837726004941
0.5350475450025804,0.34561733543782625
0.5393834705848679,0.5030733036795855
0.5480324987947083,0.8456490885974247
0.5490726360159148,0.8695774003366791
0.5552978217036002,1.1078545945185414
0.5580217477031928,1.168155622253863
0.5608431703034071,1.263097950349223
0.5614660112786467,1.21241294246811
0.564075645988142,1.2605965958737775
0.5682397632851286,1.33079030811896
0.5701321514484627,1.3582000982182263
0.5741571468571873,1.388854196347636
0.5759574825244722,1.3787015608641606
0.5826387865755214,1.3634176799376339
0.5828300525627492,1.3548389236718401
0.5881855918662611,1.3071147388286022
0.5903406910316984,1.2643120315292558
0.6012230643956458,1.1290872558127045
0.6045064444597115,1.054349943574439
0.6144210039636833,0.9186869970953851
0.6186591760726592,0.8119884041504293
0.6236490514906565,0.8386046056603037
0.6374446032534444,1.0579327232683366
0.6380042733778364,1.0314471833017684
0.6541682177749859,1.6802227178632734
0.6584492346602486,1.9029118933448568
0.6618694518373403,2.12518981477735
0.6630086430848587,2.2173477366649115
0.6652929710495998,2.3517288554456477
0.6775569743159284,3.111576108548412
0.6897078878419025,3.8224744936641972
0.6962314218293759,4.192440623531736
0.6999283530082012,4.314513940329908
0.7012114245159147,4.3304766171072195
0.7114957373585571,4.496735013048115
0.7123906277947096,4.480957030309055
0.7201118671919358,4.3466622964339585
0.7237731586914857,4.244520886558194
0.7323322929732239,3.8808283063686253
0.7331892611952462,3.8842103578333864
0.7600979503140577,1.6350033033307885
0.7635464119530107,1.2866308629334007
0.7654899619123325,1.1298195140314888
0.769731362967764,0.6936720851761582
0.7954187319386206,-1.1560196588613705
0.7960349337264114,-1.2361704989705584
0.8000292173379502,-1.3609942433650386
0.8028283731956716,-1.4880011493949685
0.8040856469532711,-1.5000317651914836
0.8074630933969278,-1.5549616687183887
0.8131601289831574,-1.5947741200680792
0.8159582371120893,-1.6511472557322011
0.8208754759180161,-1.5372553570586633
0.839792003963554,-1.0834952914041434
0.8502166106083524,-0.7546821531634547
0.8557774257160422,-0.5833294874180686
0.8568900149590615,-0.4978366733403107
0.865579864010563,-0.19088336952964183
0.8810340574410316,-0.021456715641320408
0.8838003310700846,-0.04379347690068938
0.885385261164787,0.017763245760198235
0.8919509219859414,-0.006781575951099572
0.8971242678594553,-0.13205808180719722
0.9050960844275702,-0.2683178796353326
0.916206127028075,-0.5419959259551702
0.9212824005100115,-0.6259484697837545
0.9478060592114792,-1.0518222672040944
0.9705019969632178,-0.8231279554847647
0.9776253578816076,-0.7391354854470451
0.9821571039434809,-0.639527787019684
0.9824143759225379,-0.6624880374403591
0.9897177189693593,-0.47994211795545505
1.0074350946711395,-0.14530890437041513
1.0085620728294558,-0.17644875888640923
1.0222609062845764,-0.15880391272428618
1.0227143342985032,-0.1276901585950364
1.0252037278397577,-0.14764833772356534
1.037567479395821,-0.09583920928520771
1.0409602676521796,-0.18859507940322406
1.0436653327513499,-0.16941521195781142
1.0466781942499095,-0.20633258259820764
1.0502181579508472,-0.2747810355527834
1.0797438014763374,-0.1125212236630566
1.085111156502899,-0.07120172070313055
1.095071473165567,0.33597900816974113
1.1011912316287331,0.5726676373254842
1.1075896869880584,0.829742128850393
1.1094455534868866,0.9660449416470027
1.1109715566700809,1.0323818675630876
1.1175980009024613,1.3450824446628937
1.1225142262099626,1.6127620378009837
1.1328766839587265,2.2188435932338986
1.1416570787165679,2.631004078481436
1.1464399043852804,2.811925924748202
1.1518074534670717,3.051320240059404
1.1700837907971788,3.442904921485147
1.1876379165561834,3.2247398760562165
1.1921534214420042,3.0588514469644568
1.1941950258077219,3.0378252086278623
1.2224125817573581,1.6694852737423658
1.2300631982825143,1.2585109595720356
1.23533406874874,0.9390191556396864
1.2365352323589125,0.8904884028496037
1.2366171899596843,0.8719261976296099
1.2400461784987558,0.6946781505083376
1.2473549495586855,0.2765425514173166
1.2672689130653474,-0.5630042241947318
1.2676990244913044,-0.5855171601440514
1.2749260111797192,-0.8573255774017121
1.2816939940651118,-1.1091787165434037
1.2865182535096231,-1.16220101722337
1.2873591158622766,-1.1861457180795743
1.2888523596520525,-1.201200914083723
1.2911641724396894,-1.3015894476055299
1.2983627940399645,-1.4508370548715297
1.3167373728860277,-1.4952709197628158
1.3197477239472821,-1.4416788376208023
1.3269800448543156,-1.3831377067378727
1.3297306981849957,-1.3346161097958125
1.3306676877376322,-1.3072028303954843
1.346611222989261,-0.6456785699634652
1.3558469359356948,-0.18458699605485573
1.358598673219766,-0.057189945835344855
1.3714677046150294,0.8865472853922572
1.3728746863743932,0.9861929613880351
1.3751660786192712,1.1435921751141187
1.3783399963722864,1.4168262419331439
1.3931189772174708,2.393169265335273
1.3952653734560387,2.5905175509770926
1.3993003314773844,2.752458989599972
1.3997162340433889,2.8073902459518787
1.4039498817157767,3.0128364645584416
1.404315613382984,3.0431828031812667
1.413597435660531,3.309861062542382
1.4175831541512824,3.4434900715776564
1.4189351312759602,3.400225741095085
1.423081329230926,3.4738984682024947
1.4250882163365857,3.4874704539784847
1.4373497919519087,2.9834332456037687
1.4538466799278487,1.7674230671235298
1.4561068315998424,1.6103805501865716
1.4586796201661762,1.3054405612413913
1.4616576414623506,0.9886107348558806
1.463794874639345,0.7953832176022575
1.477902383986775,-0.7729877952005033
1.480662719983667,-1.049212167675723
1.481170996556802,-1.1574898204242474
1.482013524281287,-1.2663471858647029
1.4854698895362004,-1.596718004850295
1.4864569123553277,-1.705429435018511
