n_harmonics,base_freq,magnitudes,instruments
10,4.764245505458306,"[-1.69144542  0.02936873 -0.65534981  3.77627485 -1.03779392 -0.67604942
  0.94137834 -0.22059734  0.10836597  0.73306266]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-1.2762275619742476,-5.560715095529242
-1.2625563157843367,-3.8424140625509033
-1.261260051995556,-3.64784502623102
-1.26063086558446,-3.551941090245388
-1.2589638879733935,-3.3218775235389626
-1.2454417868722005,-1.5824121621634961
-1.2419844300140266,-1.1080768860895012
-1.237501517757063,-0.6448069538016337
-1.2344845174667778,-0.48768535737908625
-1.2317024004967203,-0.16153409599117435
-1.214106995372101,0.4914868395404169
-1.2105940070113606,0.5151784308836788
-1.199911940608477,0.3502826168672694
-1.1956323033669116,0.1573732176806382
-1.1851087544846113,-0.08048815291446426
-1.1830328397535002,-0.15003433486657436
-1.173204692977915,-0.3584198964945087
-1.1666534334747602,-0.3096561917390991
-1.1620287587940175,-0.2599597235537072
-1.1609304360804986,-0.2825086537030734
-1.1591963337464535,-0.2496140647660068
-1.1579880061000112,-0.23660292083564916
-1.1548740262863688,-0.0849359431057114
-1.1342503766736702,0.8363427134530277
-1.0935483053221657,2.223910273422686
-1.0932987916459826,2.232462746366431
-1.0588504548634365,1.1226293984094693
-1.0379780403907646,0.39051433082741394
-1.0263805964589003,0.30744942366927297
-1.0183902529492033,0.370730372259341
-1.0173535725381422,0.3939278974086029
-1.0120134395108933,0.457852568437458
-1.000599807544642,0.6602513123932546
-0.9951695194755086,0.7963927306281562
-0.9933347770772198,0.8796010640527773
-0.9931942530384603,0.897789480370651
-0.9838350735541432,1.0236207135048845
-0.9824775787836222,1.0508906292092743
-0.9790008258617489,1.1091235034576816
-0.9655305734990929,1.210658689856396
-0.9567010615394329,1.1830196633728576
-0.9490207785673994,1.0678858936721856
-0.9481767844831888,1.0530039703931209
-0.9431142650459794,1.001531852888819
-0.9402855672884787,0.9140747883781257
-0.9372765514694237,0.8933963083799115
-0.9329071430088574,0.889417257469259
-0.9118958367158863,0.8912936323065258
-0.908493846864987,0.9233798563050278
-0.8796990489580145,1.6964498410277897
-0.8795817088680788,1.7326668923666673
-0.8764158093407146,1.8218026808683785
-0.8737326768796985,1.8851577777417514
-0.872834210832961,1.9338693583833861
-0.8706393101861263,1.9564818173209206
-0.8660856947267694,2.0521178709954233
-0.8635900829864158,2.106497363012891
-0.8519843899341524,2.1993472914275625
-0.8511320204080395,2.1120787800323284
-0.839327532382045,1.8928637347179558
-0.8360872275038025,1.8023853987082354
-0.8339596565606002,1.6634580286370193
-0.8307473342239082,1.5565897108708076
-0.827351047105191,1.3802732342977329
-0.8242458278325087,1.2490751372842879
-0.8228756042009095,1.1438758812860916
-0.8151017318920228,0.6287321890548946
-0.8146689647825869,0.5822962176850554
-0.813783119553102,0.5064382185377615
-0.8111700133318003,0.4006090330186879
-0.8103817744874289,0.37943620374875386
-0.8095937038233694,0.3256724437877984
-0.8006427666106726,-0.1675812582199087
-0.7938317219835787,-0.5716340569800656
-0.7890587860999494,-0.8362818441409524
-0.7885520098875016,-0.7912897506034279
-0.7859165529327146,-0.9225853866667486
-0.7857407548775006,-0.9211632806384922
-0.7802484166996488,-1.0527209775732111
-0.7795522382716871,-1.0709519480461223
-0.7776363097834582,-1.0834445930367709
-0.7722144688932913,-1.2429811024765474
-0.7713467780963787,-1.1854353739575452
-0.7535943787129105,-1.0950162181095393
-0.7497870738812793,-1.009486152970818
-0.743096313936694,-0.8722575702398938
-0.7419259486886869,-0.7781057411263597
-0.7345718359092062,-0.6408124517178307
-0.7304422954131353,-0.5538900814673009
-0.7294915473178754,-0.4632682447269111
-0.7212662371006768,-0.3867641447357678
-0.7150634664994255,-0.28891163075854126
-0.7133553039405296,-0.2743296547901601
-0.7105002010480881,-0.19305628686588497
-0.7087966138358457,-0.2099725104989993
-0.7044585762984479,-0.19819814042477019
-0.6922657815791182,-0.37650006626797844
-0.6876890021897628,-0.4365012175328199
-0.6867371009110661,-0.442060868293776
-0.6818393927010713,-0.4515057867458328
-0.6818349434370177,-0.4880806044972142
-0.6772081671300842,-0.5749287509040042
-0.6755660691368766,-0.6423251731063008
-0.6666994681147083,-0.7829185636986464
-0.6639175824523367,-0.8079707260637995
-0.6585176384802409,-0.8411522599487564
-0.6573615442732237,-0.8639499919781206
-0.6513456746617212,-0.7713444364268849
-0.6497748963754955,-0.8659194920689522
-0.6473122483556977,-0.8276316135020885
-0.6458867754121553,-0.8098768343156997
-0.6452670708586323,-0.811781060718264
-0.6439647478744472,-0.8246714204807869
-0.6386101060240348,-0.6910250408150774
-0.6197202372753337,-0.3394307694153891
-0.6118306017929962,-0.1594471240885442
-0.6024520266585403,0.0863224361680062
-0.6012007845453744,0.16041357828816805
-0.5983597031935446,0.2013443344795495
-0.593701126575823,0.2948074970840787
-0.5775462251837649,0.4812937324549478
-0.575537780708907,0.5123994489852632
-0.5751928166439502,0.5199149459439243
-0.5662544446510904,0.5486949310878405
-0.5535366590496871,0.6469170088341021
-0.5531246207229308,0.7112897517163711
-0.5469532161802197,0.7297305956680158
-0.5415178366518347,0.845618249626802
-0.526498133114703,1.3316282116947722
-0.5169068530951773,1.8132138804248765
-0.507065878034175,2.1542545838978326
-0.5044364208362735,2.3211720859918143
-0.501496094504593,2.36921365883428
-0.47986543658476677,3.198940297697317
-0.4778633348272474,3.2782154334794593
-0.4769520004646166,3.2403186172211225
-0.4765601684887706,3.319055422325645
-0.4591727453074306,3.1788266234808455
-0.4581481161192036,3.1108037652633285
-0.4567911388317958,3.152318733559409
-0.44664139477244635,2.7435747778745214
-0.4459796198300925,2.6544871595522124
-0.44037650249729143,2.4567110075814442
-0.4342856589862567,2.082608190014561
-0.42885876197268225,1.7552294606879504
-0.428395313734649,1.7275034476740765
-0.41767626231399557,1.1653014537843234
-0.41743261050587055,1.1294115244291827
-0.4091322246046687,0.7934032678385285
-0.40820520697294693,0.6823500066056573
-0.40270295934908207,0.5818419191964506
-0.3989679192782023,0.48772824015421234
-0.3989466037330276,0.46409812463045796
-0.3646332267839325,0.5584258625564223
-0.36407263022887726,0.5519321968091063
-0.32929228437445524,0.19707640442855406
-0.32445581301007786,-0.11322108426519543
-0.31087003583773676,-0.9042118570145042
-0.3028398436376798,-1.3634811674369516
-0.2941376819010513,-1.8953715338208923
-0.26930886043346813,-2.491936150474326
-0.2668967521140644,-2.5370656793233586
-0.26109924654600025,-2.413753216415171
-0.258893948748657,-2.331828150534046
-0.25085705191135155,-2.0452147327512082
-0.2430222216160085,-1.7588159425031626
-0.24176850516910697,-1.6345342502369753
-0.23624103904370264,-1.425290179994769
-0.23472674361558354,-1.3836984872541702
-0.23129281645682198,-1.2183887353013554
-0.23063278421049738,-1.1676377524087649
-0.22427414963292502,-0.9644744211385299
-0.21600602521025714,-0.9166656665245193
-0.21250698611068053,-0.9408509956057477
-0.21016320955197632,-0.9927987474998385
-0.17298154071351668,-3.578867113560713
-0.16803409796282542,-4.032245211668208
-0.15333917929285645,-4.86681557426488
-0.15307216849923977,-4.897568824148245
-0.14793860473614462,-4.910517906724189
-0.14445434083576636,-4.885083814217212
-0.14363401567434275,-4.844093037570773
-0.1378257133878904,-4.625852748941199
-0.1281213467453508,-3.8491357887266577
-0.12782579286577622,-3.7855412599024962
-0.12613137494741355,-3.518537675896511
-0.11586355571233842,-2.0486565598807243
-0.10544295068781295,-0.11214548044997857
-0.0825004858966274,4.056901786703929
-0.08116852108698502,4.241857494342639
-0.06270579042475788,5.527735726268775
-0.061325816113360965,5.4937849649460295
-0.05766528993370201,5.417864762723552
-0.052324196304691206,5.09110163307903
-0.049202660217703365,4.75213555044904
-0.047205996906035,4.536855912484967
-0.04635268625900313,4.446250286617626
-0.04234786986179451,3.854440210247711
-0.03703784986113767,2.913887607085112
-0.029924784243814617,1.476806705092622
-0.02392832179556814,0.1703869295457521
-0.02140759699700734,-0.38425658182801825
-0.021287964129619752,-0.39799040879451153
-0.010753297652750682,-2.7223763698953967
-0.00743027062188828,-3.43812930127839
-0.0073672154688479985,-3.4196511801397
-0.003080527890981788,-4.168173650944502
0.0031252333874558502,-5.190888530055243
0.011709161120075251,-6.205824546274156
0.016360359513655,-6.489946000738599
0.01812638879043149,-6.53722096633495
0.03247648545690707,-6.399391879287328
0.06092812497060596,-3.191099681622069
0.07257512902928909,-1.6319252678870206
0.07951037940282024,-0.8717750653542237
0.08425384952340043,-0.4142713442369879
0.09897419137023977,0.37505330387511954
0.10011927058206904,0.33002673450652337
0.10596544479555892,0.47579239316703537
0.10691439521317037,0.4819549221316662
0.11852244003375612,0.3578781805208106
0.1191151534506627,0.2852527401118467
0.1214602496456818,0.24796023625834193
0.1263056446586246,0.13324947242867435
0.12631262139065536,0.07651470471136139
0.13422902723233232,-0.09503012894676113
0.13518840529923715,-0.1425318073307457
0.1360897348261627,-0.16287419353951238
0.1407523971211493,-0.24248306672651956
0.14602361423492338,-0.31071067243673245
0.15558475582485354,-0.334594004696947
0.15880596843081918,-0.27248288991175107
0.15947800847394422,-0.23012917181010303
0.16144831980003627,-0.18233411706684582
0.1662843891690331,-0.03171540995545626
0.17781316942859604,0.4530648451644769
0.17914490293273744,0.5068052008078509
0.18070665183776313,0.6514366822437284
0.19086840897469726,1.15954607493721
0.19658057879671453,1.5385291179043519
0.19684911949314854,1.5312461797108339
0.20227217292009314,1.766452854201444
0.20560407777997014,1.9273048785938554
0.20716576183550472,1.9928366063407632
0.20858522376741373,2.010157302740385
0.21437421111530464,2.111914819814909
0.21885412332220122,2.2091167442979613
0.21893027109839025,2.2125674552303063
0.22061299904049658,2.188058360335611
0.2231211656634935,2.1963118351509006
0.23024109624235756,2.1623293459049577
0.23254941600531964,2.184206393719824
0.23297793626678764,2.172598855949393
0.24953913281529472,1.5890815868588477
0.2714941056319691,0.6179324041045959
0.28085413053726516,0.44333474955965296
0.3044911673257129,0.36978180950851824
0.30873187058016693,0.4953186578075838
0.32827999984605816,0.9398909418055343
0.3421911238471367,1.1602789037402481
0.3471147406988253,1.1791267075981882
0.35050518510718565,1.2703152669899338
0.36778119951694155,1.1043387232292863
0.37060309320467555,0.9795778918535043
0.377344946748984,0.9416592732263153
0.380482227278784,0.9159582272925121
0.3900938200590165,0.8693822832098022
0.4076967395819251,0.9008535238957838
0.40787261025248034,0.8286193759659016
0.41596054084920864,1.0278908063752994
0.41788004983892435,1.0304746349810914
0.42373873071546786,1.2004636707595437
0.4326139822288444,1.460719360500324
0.4492558780218574,1.9793210580728153
0.45239606494436346,2.084071530011296
0.45479582073011837,2.1544406651302803
0.4554005643154273,2.1780725280571196
0.45633769579879413,2.0974584797614346
0.4623222597270167,2.1450900131866524
0.48848996232833386,1.5300998235417849
0.4985160597524674,0.986265294393473
0.5080657021153758,0.41602054334875394
0.5085984647437285,0.4214277748423251
0.5094534835508489,0.2737525802935474
0.5108906169636778,0.1652745436224075
0.5195665802657281,-0.3216797875200748
0.5242968459678599,-0.5622322538553234
0.536516239705179,-1.0251862040105317
0.5374714929000586,-1.0489858885490595
0.5443754682162876,-1.1995410409306748
0.5609161120839943,-1.1725473795617767
0.5831132484144259,-0.6269550650312485
0.58855927144893,-0.5332308375236453
0.6131994327439552,-0.21961747727266562
0.6251204097220766,-0.292423476677817
0.6371896242535033,-0.5397234263229674
0.6408647936156475,-0.5645279181920912
0.6509453513569468,-0.7108780666032067
0.6688257057449563,-0.8137037786492901
0.6755762314701825,-0.7630737238080421
0.6784407217767816,-0.7384320335277781
0.6883499653798557,-0.5398756160350884
0.6891759258806278,-0.5362503746692836
0.7010384537628482,-0.3074859769673647
0.7085397581245152,-0.028985809709471115
0.7231427973531765,0.24540686950530974
0.7232219552393389,0.24911900759989117
0.7235674903712503,0.2800981450777305
0.7293251080592844,0.39341592944684173
0.7305473164014744,0.3669120040267981
0.7599967071713829,0.6027885100576891
0.769343152937711,0.7447250796150767
0.7797619971532503,0.9826730575523228
0.7884436330693747,1.1627007557076017
0.792955160149055,1.3176323006092383
0.7990887820290169,1.6191460540413982
0.799899246225912,1.6304351960689258
0.8033533436400031,1.8053777014989147
0.806643084810883,1.9623295219269172
0.8084150482466255,2.0213757873265057
0.8247291169831397,2.803831875047549
0.8267175686657744,2.8481857242680544
0.8291564332985413,2.936203930289871
0.8339242704385903,3.0420753438461876
0.8446499226863375,3.3379425178138944
0.8464856380667989,3.307780825707383
0.8477429550727646,3.3591687071862006
0.8628613052995471,3.0492861218233944
0.8639846950303633,3.050080163673773
0.8646995350358013,3.000682424129638
0.8665601233742737,3.0020129565635023
0.8687887837369259,2.869235318360617
0.8696709228791377,2.834833836748784
0.8707307877990882,2.800297677683225
0.874403583033712,2.6219752656574635
0.8744837571935697,2.6074443141766346
0.8748417246176361,2.6034012811967004
0.8876209823443495,1.8811716036640889
0.8917657129176804,1.67670061269996
0.8992508569408644,1.2588440027447718
0.9017597459492026,1.1706352130005808
0.9131071385227072,0.6415181575896048
0.9145719539541126,0.6198697558124103
0.9180148519818032,0.5716530650593459
0.9195444892973681,0.5407128286520698
0.9472965542904399,0.5240418422399242
0.9488879128755547,0.5155077209208753
0.9543834932276578,0.5283651239336207
0.9664501680631803,0.6432585301063107
0.9823861267501837,0.33055808620649535
0.9906135146908612,0.10825867644676403
0.9945941220029053,-0.16765992361801854
0.9970757357931044,-0.26119233835111205
1.0078684280171384,-0.9065023735234369
1.0117466461817441,-1.1037175078534618
1.0154680884899445,-1.3542836829858742
1.0184555578795091,-1.596190534843273
1.020500177708838,-1.73971546413679
1.0316975512967703,-2.232866228934465
1.0430720716186759,-2.5619016440873486
1.0513054264552562,-2.541064237488947
1.0737818839510052,-1.8339142910221364
1.0744398685603542,-1.7940799533275003
1.0757653257644542,-1.7309355747869053
1.0813896752225185,-1.505102038877805
1.0852119795244377,-1.3659245741999633
1.0979046469285105,-0.9389366467972632
1.098341387943159,-0.9425461594780982
1.1155689967971547,-1.1867569178501012
1.1205864517494142,-1.5076088302729598
1.1365644250998823,-2.7444562434722104
1.1383343558603016,-2.8400868194128126
1.1442689682071414,-3.3499946573037684
1.1471313406638028,-3.5878570605410642
1.1477476382473881,-3.6772130028650745
1.1494939117563323,-3.8852073659402437
1.1718177279580875,-4.9390178209490845
1.1775064088140104,-4.878849015295098
1.1803209499771699,-4.679570482905768
1.1900067796049552,-3.9023562820558757
1.191654946800334,-3.7548733262887914
1.19286953334269,-3.5458561352972655
1.1942753062279658,-3.3277843695007734
1.2002939969769848,-2.482873226118331
1.20188032465607,-2.245256970069542
1.2096899657814664,-0.839135473478684
1.2111275402373263,-0.5538412593712564
1.2129403389632003,-0.19334674418269654
1.2144676790460665,0.08270695115779118
1.2185243864315982,0.9545319583460327
1.2272026624903924,2.616934609753268
1.2419489075548054,4.783838416876319
1.2559605942601948,5.473984440098105
1.2595488452291441,5.423540019965843
1.2718031037809165,4.501970661513657
1.2735059272265508,4.28531453960333
1.279340901325476,3.348205680901339
1.281992185153456,2.91391099739018
1.2820398520420344,2.868069219447004
1.282176475185902,2.892466778166352
1.293198007820214,0.5949702915897953
1.3012960004737746,-1.2511122230146854
1.304831943684925,-2.044626248111138
1.3086240238290907,-2.8385243078692564
1.3131242444898623,-3.6628970766134143
1.322673622285178,-5.286255703298987
1.3375877653195394,-6.609040772624827
1.3380180383448437,-6.606469878733919
1.3410356863355695,-6.689255986957342
1.343618195095699,-6.7146109441836295
1.352164608807958,-6.347921642221641
