n_harmonics,base_freq,magnitudes,instruments
7,2.1678530081486844,"[-0.67019754 -0.22463255  0.14581246 -0.92752263 -0.75666302  1.49050675
  0.6274907 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-2.248004414330917,-1.8965397568542872
-2.2467824159691894,-1.9286422932529472
-2.2412281594422154,-1.992298122979824
-2.2400221566602236,-2.021153472209968
-2.239502793229157,-2.0480438935211036
-2.236143893584664,-2.0811283222758057
-2.229101415055551,-2.136728482520022
-2.2214550802186066,-2.2340682061630193
-2.2173346680040917,-2.245338489759787
-2.215218799463378,-2.2921839022065567
-2.2033284559747868,-2.3313199398822966
-2.200096976311953,-2.3247603394618563
-2.19056947109309,-2.3571674491940944
-2.18862002941518,-2.326334323708854
-2.1876393433589927,-2.324507139439392
-2.186511199898564,-2.3047192248705985
-2.1862777928512935,-2.2890774173094446
-2.1820075902597376,-2.2628082641209337
-2.1703669850528553,-2.1879551996907436
-2.166218064768066,-2.138993828789649
-2.1557815752313534,-2.0451982620229168
-2.1481338518738484,-1.8343297243122867
-2.1436708439718393,-1.7702088304371444
-2.1434793876340255,-1.7601891493518154
-2.138668335613119,-1.675484530076755
-2.1339990683114927,-1.5734366618579185
-2.1282964036212464,-1.4254226900337372
-2.118482331697864,-1.1474157087997217
-2.1002948275787148,-0.6317402761064772
-2.095635123784626,-0.466357506840846
-2.0748967678204506,0.23365623136937644
-2.0748589032078466,0.235506515410188
-2.0664317499667066,0.5583025295649109
-2.0650509114472753,0.5933112895157097
-2.0604145069520294,0.7813094636669693
-2.0269958685133007,1.8420765574299023
-2.0226355542779917,1.9751176156011951
-2.0170144539356127,2.1387336506254244
-2.0157160555997615,2.166118982442721
-2.0127812607500677,2.2593756352498553
-2.009200969554456,2.36260661726875
-2.0035054130682424,2.4896433763387775
-1.9919311047178272,2.719765022064396
-1.9899091231799622,2.758453020778665
-1.9897560269069785,2.7596330782952916
-1.9804160122497045,2.92777758264924
-1.9734591830654662,3.021013494745364
-1.9642278284662835,3.1019178314197773
-1.9627743617116933,3.1296694161193837
-1.9623764508559656,3.1048212939241715
-1.951373785887866,3.154193928793951
-1.9363118962192776,3.135467264242051
-1.9235720291184284,3.0988642335956755
-1.9203543535284684,3.0717380232031317
-1.9145140768804956,3.024155147330431
-1.912008777530196,2.9639857689137394
-1.900254587242562,2.80499798114603
-1.8896783345784915,2.6047593279551253
-1.8877767133222505,2.550317741296039
-1.871506689462012,2.1856292226447818
-1.8648392017008433,2.0334490938742134
-1.862836414363472,1.9501678996364278
-1.860501625005613,1.9313689889664842
-1.8604247104477762,1.9196010769962433
-1.8591249859694952,1.869388160672036
-1.8568074476933534,1.8226786517652755
-1.8476697763445007,1.546469582754497
-1.8401572643711082,1.3687242929653123
-1.8399709897010261,1.3826530726322521
-1.8319344255990642,1.1358480546738507
-1.8312909487688962,1.139740659194599
-1.830422716793286,1.083505921212625
-1.8238405624137974,0.9328946650057572
-1.8201630105584004,0.8021630026668348
-1.8172169088525478,0.7143719167028707
-1.814976077743233,0.6759267525285828
-1.8147031094527786,0.6769397807993303
-1.808452298747642,0.4981138891865124
-1.8022421992125763,0.3437707140248661
-1.7987970523162813,0.23776167578783317
-1.7927604552051344,0.08193331314528096
-1.7882153775092382,-0.03563446428970037
-1.7852144156510161,-0.10834041286893402
-1.7781996526631607,-0.25317878587843023
-1.7679883936672316,-0.4898671978247762
-1.7645517058894482,-0.5111347055819804
-1.762438869037138,-0.569969416102846
-1.7610701525855832,-0.640546582855819
-1.756464800340881,-0.675055574206141
-1.7527729057602983,-0.7375889668005612
-1.7494250798072282,-0.7785018108519023
-1.7447328585204902,-0.9211322157631958
-1.737086308567991,-0.9642079709319279
-1.73407781085101,-1.015578581561777
-1.7331578400357446,-1.029651533506721
-1.7259704764614412,-1.0757659750626238
-1.717682462481428,-1.1910201361513195
-1.7128394235048792,-1.1928912656913815
-1.7105538720675264,-1.2299755566010049
-1.7064269249263924,-1.2534337018312967
-1.7042702002866252,-1.2687532478212198
-1.6932647987366891,-1.3034818880583305
-1.6899873554572402,-1.2836693478798935
-1.6835707637919013,-1.307310847147879
-1.67784996725835,-1.2682622603612332
-1.6660861891027618,-1.2539138164184644
-1.6428641996035476,-1.1623310995202634
-1.6349685295783445,-1.161258737617778
-1.625037320403288,-1.0724793968252109
-1.6054817839266453,-0.9776238361658461
-1.6014266734192295,-0.9818260050549255
-1.5985871446878217,-0.9621134974799107
-1.5870891055422651,-0.9237990967440285
-1.5870018741921612,-0.9475870203553957
-1.579791345725002,-0.9219823068518279
-1.5743030271935716,-0.9179413921995978
-1.5690656452566882,-0.9058375227614258
-1.5622298386200666,-0.9413922798941775
-1.5549288831053287,-0.9324173125115943
-1.5447143200220186,-0.9771932187130562
-1.5433949926871042,-0.9937107430812944
-1.5427252564422829,-0.9966740037333662
-1.5423096521439288,-0.976575353184399
-1.5357831294607798,-1.0266859408635867
-1.5236003948434853,-1.0928298942357728
-1.5179861454728605,-1.1530523835838886
-1.515811425348263,-1.1222711387573814
-1.5145405690933778,-1.1793802789379555
-1.5105770985043536,-1.200218267859248
-1.5046347918452936,-1.246108657551899
-1.5033959638414403,-1.2771587962491997
-1.499271025566756,-1.305841317058425
-1.4983748415537865,-1.3086998846208253
-1.4886368615048904,-1.4443392411855134
-1.4885488148232275,-1.419685190567665
-1.4669000874071105,-1.6906050997667061
-1.4666844297456905,-1.6813896935331762
-1.4625195578415038,-1.7287226407765042
-1.461688538691129,-1.7486016825346842
-1.4557554443735512,-1.8185455689419947
-1.4470574092813007,-1.9052242588447366
-1.4444073846981957,-1.9520589015199206
-1.4372874503948285,-2.042035657817462
-1.436891998375514,-2.0293820865594716
-1.4362747169080023,-2.0282056302816263
-1.4324321311659893,-2.089057358349466
-1.4268183623517225,-2.128165212398723
-1.4195221158224929,-2.16294353347503
-1.418470207869034,-2.211781998397933
-1.4165118880751348,-2.2210573091174046
-1.4133421093178236,-2.2181893364015037
-1.4092343851563356,-2.287079508475837
-1.403903667538987,-2.2871975683523265
-1.3908165146742661,-2.3491292170398146
-1.3812420652929107,-2.3372159765733422
-1.3760758390034842,-2.326769944221294
-1.3754183447615962,-2.3288930480160297
-1.3740624921564089,-2.3473438551959838
-1.370176405418946,-2.3114579870291894
-1.3651139509976047,-2.2900539710916497
-1.359943280050437,-2.241842973382559
-1.351530715719854,-2.1317803420430295
-1.3495413909102492,-2.1640127439551904
-1.3462411470104265,-2.1112161269063225
-1.3351555919230365,-1.959325318853619
-1.3196535800528058,-1.680742386013476
-1.3087183742026072,-1.4169663211616097
-1.3018253776160338,-1.2778889047699302
-1.286332978215524,-0.8325234206912515
-1.2817276429758084,-0.6625466602931251
-1.273614678260225,-0.428056455123724
-1.2685479948816671,-0.24746416171516497
-1.2604272618496835,0.0016568572762174954
-1.2530527779571825,0.26797267040196476
-1.248476704696311,0.38132312588852507
-1.2294733902590824,1.057659882916396
-1.2288471503904526,1.1203563475913019
-1.2118014652683071,1.6705277040741144
-1.2082629014326853,1.8101996424550213
-1.2054543144263383,1.8992155954910535
-1.2051746906827012,1.8759898378589055
-1.2011326904255502,2.039455455951738
-1.1991466440818035,2.116476816657882
-1.1910064816761246,2.329107582807316
-1.1816937179665237,2.609275976625314
-1.1812440545916878,2.6319209640566523
-1.1795816427233585,2.664631730773856
-1.1713308892740568,2.8741832635270756
-1.1418171060116193,3.4407535900906887
-1.1369196064392815,3.4872231730174708
-1.117611016084574,3.6866542562372873
-1.1158947584710042,3.666705584633398
-1.1126753443668296,3.694458285864484
-1.1126397844915539,3.679846433797751
-1.1062683933955004,3.6956764355163974
-1.1031843866616815,3.7028787885191385
-1.09966773043319,3.655783860688138
-1.0793844109402413,3.530149270510878
-1.0639137805047054,3.317500567029131
-1.0587179538377525,3.200415806190844
-1.0550615825724612,3.1161799490466184
-1.0443732988032266,2.9126502661477582
-1.041725698551941,2.8682118920339987
-1.0416973783900574,2.852282015586248
-1.0345261618527068,2.669181280287068
-1.0300580774218642,2.5618359696284587
-1.0084155092304035,1.9480666608162578
-0.9996441733417996,1.6938922129582916
-0.9970257835583425,1.6176580256592734
-0.9965586608561026,1.5814231121182718
-0.9960625897887367,1.5888712041147015
-0.9928372472732443,1.48331556336536
-0.9878819753775598,1.3455232461180258
-0.987669415468174,1.3107517231991697
-0.9876146739639697,1.3226652483772483
-0.9717177942127284,0.8380992654527858
-0.9684598073006332,0.7439566706871019
-0.9644987363078728,0.6065024939178714
-0.950959589438694,0.2432090376065223
-0.9481350955120416,0.13887053031046068
-0.9472493170269978,0.11766496233564226
-0.9074848939333164,-0.8087254122809862
-0.9068782113968963,-0.8274407220650161
-0.9040814479421311,-0.843542819182167
-0.8981616557366943,-0.9723083879057159
-0.8969689488278094,-0.9719127609592831
-0.8955953544347466,-1.0015098622900078
-0.8946314936350603,-1.0110127850389536
-0.8942020839149434,-1.0314618683231056
-0.8784052640611737,-1.2304797301340984
-0.8764437629283965,-1.2498444211576836
-0.8669133939662714,-1.3198595476582684
-0.8622041739186823,-1.3840186129526282
-0.8493452121526754,-1.3802896821298443
-0.8490827249266797,-1.412245118606409
-0.8487802344031992,-1.3809109873760064
-0.8282534771024253,-1.3322428231790364
-0.820271323318007,-1.3023346450641418
-0.8071511245515097,-1.1859495805818314
-0.7811263227383813,-0.8774670012509931
-0.7497320424201162,-0.34619091406865987
-0.7486676575892739,-0.34204406640282314
-0.7383390245633858,-0.1180927792034868
-0.7377674784247699,-0.12320703223065595
-0.7338398176431831,-0.05620603660831452
-0.718958071129915,0.21678336871625295
-0.7186739349025162,0.25348841528058585
-0.7094883491255217,0.4000880484279628
-0.7081264816273056,0.4344116336659123
-0.6995206857862,0.5978258899164396
-0.6889949492619358,0.8029298296869348
-0.6879897681892082,0.8003157623596929
-0.6691405359785327,1.115683886379564
-0.663163976231834,1.213285084114137
-0.6597760342767751,1.2736029189454814
-0.659522002361975,1.2668041928009053
-0.6465956815385985,1.4550852463097066
-0.6454059839054813,1.5104125611073616
-0.6445789292848652,1.5083762116815222
-0.6331760778292415,1.6812907825668937
-0.6287708979879625,1.7399480797481834
-0.6143306976460643,1.8973270356146987
-0.608162729618539,1.9551813840421277
-0.6000005967160602,2.0381200080164596
-0.5986077768516695,2.064775692836712
-0.59739195451492,2.0881593590641825
-0.5868866532306765,2.1762683494634145
-0.5850577798899601,2.1855959130410016
-0.5819093583068513,2.198340955080215
-0.5492618646805028,2.439047231273044
-0.5459675826134047,2.440438800699753
-0.5454858303684458,2.4481552777585778
-0.538075936984149,2.516297956747056
-0.5309187187694526,2.5252340331486196
-0.5284373117395225,2.4920949647163186
-0.5277909000973802,2.560379551293839
-0.5256850726164202,2.5578274321478207
-0.5212716784581235,2.5576648838287293
-0.5156820880484947,2.56275269575018
-0.5124188275961723,2.566873760966112
-0.48997714977745854,2.5937324318793515
-0.4821379259819114,2.5903052895101126
-0.46825832115470734,2.5798332796822256
-0.4668969984700473,2.556104381546312
-0.4651889468214181,2.5735316768020327
-0.4645366976332861,2.5830611855269185
-0.4475477580247267,2.5513312482661434
-0.44553358376823127,2.4808865483668274
-0.43841592291959586,2.4903691631164016
-0.4300930216648444,2.4580642543250146
-0.4297160173381629,2.426420319662332
-0.4225085662481387,2.404513483772439
-0.41649690143320894,2.340678464117189
-0.40045261533374354,2.1796770363490223
-0.3999334125926759,2.204114509190298
-0.39525175286181913,2.1794801863433237
-0.38757817763833824,2.1153283855113907
-0.35869908272938655,1.709352206622166
-0.3497197196139945,1.567167518157596
-0.3489056500006704,1.547387086320853
-0.3404710447353039,1.4524042217663222
-0.3362764596073653,1.3575762346251414
-0.3285880556272276,1.2646000229355654
-0.32486002864442387,1.1891204376015008
-0.3236250608062785,1.1450894205591597
-0.32002749755859883,1.085024542931634
-0.31345858600615717,0.9461057263699568
-0.3112002058794472,0.9393748031075662
-0.30788075761996536,0.8681818822370112
-0.30696242310722877,0.864527670595136
-0.3068035687621018,0.8560055447556354
-0.3040275757076065,0.8058364002922402
-0.29594216708330023,0.6592923291771932
-0.2944011229349459,0.6378570100301503
-0.2896253912845621,0.5036837831651112
-0.2822526172129063,0.39918082371514774
-0.28146912642260524,0.4007139941852731
-0.27847786049528356,0.3348775431318063
-0.2762148296437372,0.3221303702257591
-0.24788071797949174,-0.14812443456457963
-0.2478262921149672,-0.17504248657713137
-0.2476425007543943,-0.16173541113355416
-0.24284099909935897,-0.23749508824397347
-0.2394925763941802,-0.2822097757066787
-0.2327293773190009,-0.3721431176169428
-0.23073906315580572,-0.4132110871465312
-0.21951168499502804,-0.5153091480673486
-0.21437180463192096,-0.5655066132179621
-0.20142604988455393,-0.6764056166131404
-0.20064794102867278,-0.6839748336103129
-0.19921269980535428,-0.7362882333959759
-0.1874515810318682,-0.7373379694319745
-0.18411645984263902,-0.759092262119489
-0.17870674577500623,-0.7719826742992701
-0.17274007359966426,-0.7883657611360495
-0.13885048398199373,-0.6590092421584178
-0.13602105309343093,-0.632462483753046
-0.12969676389463602,-0.5887691820306782
-0.12967919346365653,-0.5850464122382693
-0.11821186078931101,-0.5121147372541361
-0.11627461776937054,-0.4528273382940419
-0.0991992137438924,-0.2678470409816441
-0.09744413377830163,-0.2400831365320676
-0.09095725238892305,-0.14261143609802487
-0.08958372715673191,-0.10775827716450512
-0.08494115859566609,-0.023040231213517705
-0.0822332700094286,-0.0050083430145262215
-0.08194131600575716,-0.015415598295291114
-0.07584833789605616,0.07096272124110178
-0.07201027580908814,0.12459478226133835
-0.06712857723008891,0.24362856509305497
-0.05901671187686208,0.33643257422484235
-0.05440250949708325,0.4065368250094731
-0.029105055070853147,0.7814209532982436
-0.023159300164054653,0.8362188211648282
-0.018650116180057186,0.9065261571600379
-0.01309962833947953,0.9545176437204558
-0.007166273164982417,1.0111010018901432
-0.00641827879475354,1.0641127735822264
0.015413155515508592,1.171880378320704
0.033347100440515476,1.153184806711174
0.03358282660032774,1.12276701884462
0.05553583619130231,1.0255504839377032
0.06988831924831107,0.8242219705481182
0.08473362687434349,0.5807340840698285
0.09204255422527208,0.43673196895829774
0.09303600966213388,0.4486586579834523
0.0941491787073101,0.4243648384026785
0.09975865322114297,0.24165537133821707
0.1025681627617665,0.19695101642674892
0.10721375274451095,0.12557642325531074
0.11263619615562614,-0.0902068705277021
0.11479416180697921,-0.107631234887782
0.11826151753998104,-0.21936115228380365
0.12429109281562667,-0.4036499247206082
0.12827108765934092,-0.5210203479456049
0.13102513595930176,-0.6027083006989278
0.13659165007080443,-0.7645323516513445
0.15648818007752752,-1.3831271342879217
0.15818257696271765,-1.4501600832189725
0.15891052282152351,-1.488860845069491
0.16777683000310573,-1.7757029621315867
0.1802054663399355,-2.1824318869472448
0.18752785062020383,-2.3937656248509094
0.1897959837743457,-2.488669869371159
0.19048482950599688,-2.4961377156088593
0.19259904913561954,-2.578920978860006
0.1952735392711773,-2.631530095320572
0.19531188946444944,-2.673940794063542
0.19915111608742375,-2.755070906810731
0.21144747257599938,-3.059958034245049
0.2190690843481251,-3.285196975320007
0.22396376985790933,-3.410579154900329
0.22917739936129422,-3.536699060300042
0.2327382884946747,-3.572186398869008
0.23832462336721338,-3.6950767337769372
0.23938363052429068,-3.7288285507491117
0.2446587614416158,-3.8228266156161603
0.25376719344649246,-3.940149517510654
0.26508138122920855,-4.051195190684382
0.2739937947365174,-4.0860793882591455
0.2797798411614636,-4.118951066028094
0.2807271986206539,-4.126826581990182
0.28270361200948724,-4.089119980745787
0.2909083132243442,-4.079826435397967
0.29350616933954576,-4.09319621210399
0.3071593288055938,-3.987997839116736
0.30872347753748075,-3.9806531575679895
0.31252954769087493,-3.958208644234659
0.3212513745865184,-3.8344099142536234
0.3223117115466696,-3.842302216306245
0.32336582909906575,-3.8213122946773708
0.3255113169540773,-3.786968410580375
0.3305428662234533,-3.7250346443757985
0.33167204273206075,-3.676282808368187
0.3405031408313617,-3.511115018388798
0.3436736603323731,-3.4670112234820527
0.34462904133641237,-3.4100829957697227
0.34987973201264166,-3.2911556320626567
0.360182657194148,-3.074928008379364
0.3656620995127078,-2.873285829614892
0.369789015935825,-2.7692935166806882
0.37183696844634273,-2.7260546002224406
0.37814449629601876,-2.591790494066801
0.38863415627769005,-2.2582173489009523
0.39925178600514766,-1.9274087777741875
0.40697203872397525,-1.7325670818717995
0.40768070268968604,-1.6903533135871958
0.4120713199068802,-1.5839686072595787
0.4135947980255157,-1.5381731120904478
0.4150696087537771,-1.4608767166837522
0.4210503963706298,-1.313530130914255
0.43077712699556336,-1.0668727425611626
0.4389513461635639,-0.8362968805780598
0.449480833596708,-0.5806324494076225
0.45404165880230085,-0.4964270520493279
0.4599615770202625,-0.37426792150101174
0.4668867906276475,-0.2456731233754924
0.4774628608624676,-0.09816161903542704
0.4782102389358496,-0.06374928598172601
0.4795798707010741,-0.09922621318473232
0.48057562452585767,-0.02951961237044423
0.4873784535610044,0.05136905820315237
0.48778293132491957,0.035419522815700405
0.4887122729599458,0.04415872566272771
0.49062604148640787,0.038922105570139406
0.49214546669680725,0.05791446878531317
0.4959996145020762,0.09813443111456978
0.499623135557437,0.15448534009701453
0.5028980708214714,0.12203280032327214
0.5038887839658406,0.12727808637642432
0.5068110349384183,0.12226608847530554
0.5142676177262109,0.14754856828860116
0.5167183535125659,0.18843273955746842
0.5179733750244839,0.15299789477983589
0.5293739068281238,0.08478586450593548
0.5348654512930184,0.0652117004021747
0.5363857235696989,0.07667566589187622
0.5373373961636396,0.07921079876396907
0.54396790566493,0.00022229905267428477
0.5511858867966866,-0.08791706284505058
0.5626715024295152,-0.2282858263114018
0.5629342519845459,-0.24050032721408265
0.5717441700974621,-0.38063221053614515
0.5796423394562544,-0.49556798701221366
0.5883753490192385,-0.7062814530417956
0.6096092596684968,-1.1243858961937836
0.6264985628281035,-1.4693825388834048
0.6327461467440196,-1.5933937254171342
0.6348330487500577,-1.6271259440348387
0.6386062102576702,-1.7081239384117888
0.6399286966911895,-1.7321427519392627
0.6595533681338299,-2.0449988046240652
0.6614290451749856,-2.0376070027921154
0.6655118283490973,-2.131013795069893
0.6795710489460536,-2.278587529954404
0.689457428118462,-2.2998131676916342
0.6973025702549887,-2.3835507950718315
0.7020562546621498,-2.3312777964016433
0.711053538184732,-2.3229313846524833
0.7155363971639086,-2.295327871537189
0.7253561558361543,-2.226836835852703
0.7266237612809192,-2.2103500113808883
0.7470546079408948,-1.8912002507729857
0.7485859426722339,-1.8942380338680385
0.7495008585475378,-1.8653766831616805
0.7537271345364966,-1.7961575873986508
0.7680192311345988,-1.4791600813290846
0.7752532643882128,-1.273324071695617
0.776680561398222,-1.2503129788623977
0.7778518913991803,-1.1927187518498774
0.7817174746994491,-1.0869394742506455
0.7829828394449212,-1.064478029225804
0.7950122300981315,-0.7080954429823735
0.7979359027251114,-0.5884050903073076
0.8011425314975309,-0.5047984783941882
0.8064543563469657,-0.3271596788549975
0.8076800623912694,-0.29008601629252645
0.8087461171271979,-0.23639080958044406
0.8089717583237026,-0.2434026884421745
0.8164103838317596,0.001411251599679593
0.8252513031914512,0.3288842454242818
0.8336252939150954,0.5921574811561238
0.8430414366723529,0.9329402478701676
0.8468535632721164,1.074266003001872
0.8491640933372167,1.1151979261158202
0.858792994702128,1.468314773771375
0.8656274927427932,1.6764254028323111
0.8839136267872236,2.219375161193418
0.8854856198565706,2.246332772832629
0.8878434809431486,2.3381266421899674
0.8886027377033208,2.3266696513228293
0.892996226804764,2.469248712626142
0.8945694497572139,2.470020807271339
0.899226840828006,2.571609364565879
0.9014349333751679,2.616702846696473
0.9085226571318676,2.767036941452089
0.9086944070403931,2.7840183042775757
0.9102376734159421,2.8210658014435
0.9207006538194018,2.9680733760934617
0.9223010323811596,2.9825941484027347
0.9242807420896222,3.006980176153045
0.9357560355162997,3.138059723125302
0.9372442192044068,3.144847140842094
0.9440991391811249,3.157387166128333
0.9497460921565142,3.199367291814021
0.9582679027486432,3.1880453046756427
0.9593878245548395,3.1871370527160425
0.9658132354034858,3.140662227799457
0.9805562915391448,3.0174998979091194
0.9890457274606685,2.902011982954433
0.9950641190108525,2.821976592203593
0.9959015125441488,2.823853204180928
1.007945686820376,2.6190471653689023
1.0292624180847607,2.10400331576682
1.051544065022127,1.54755178266066
1.070208065169851,1.0309155014982938
1.0752536943899802,0.8559265820047953
1.0904240961999134,0.42547423315312705
1.1001849603573959,0.22699501761916374
1.1009299819862504,0.19601394513201717
1.1333227552499583,-0.5066869760161766
1.1366880087570808,-0.6129282393686195
1.1370477582913665,-0.600262376209064
1.1372446410653705,-0.6057443402242952
1.1458356295375554,-0.7555364883453385
1.1634999821303023,-1.005789917463533
1.1664057748462593,-1.005555936891315
1.1665532610180716,-1.0303503532974034
1.1734546573604465,-1.102649692771501
1.1781311349202985,-1.1679542322987793
1.1804641176705832,-1.151297791108635
1.1867758270970512,-1.1974386482466903
1.1929761048660277,-1.20920204958111
1.1966179161841755,-1.2709911216472685
1.1969809033120367,-1.2397082452908945
1.200813760138793,-1.3006980076520633
1.207180160499564,-1.3076498704589083
1.2103894747708983,-1.2701459022170967
1.2174492854517185,-1.3207626588602865
1.2187969145772435,-1.2742633921527078
1.2213323086410774,-1.2531132718517888
1.2340453393104642,-1.2676904853330706
1.2340919673886699,-1.2975273209544285
1.239982289234927,-1.2503409965760537
1.258909006199378,-1.1382743203949497
1.2718712757045978,-1.0864004669214355
1.2759492886146493,-1.069305751306828
1.2811040594275136,-1.04575820996516
1.2920677924608013,-1.016535239294855
1.3041136211417799,-0.9513322440623474
1.3069254746093524,-0.935338774268938
1.310494467141968,-0.9328123601943497
1.3145148688978683,-0.9221472646611033
1.3230407401035684,-0.8937630639421353
1.327104773945507,-0.918116974354825
1.3365703287008674,-0.9346012374733813
1.3416280861046896,-0.9381846100041003
1.3563684992869822,-0.9744795233449111
1.3590246293749697,-1.0092127227996437
1.3599423639608776,-0.9651392442878063
1.3676975355098877,-1.0395690391665675
1.3692761739991957,-1.0470942789519306
1.3894794743155678,-1.214381050198368
1.3934473578832085,-1.27018182276216
1.4109894290911926,-1.455567512367668
1.4127514424066172,-1.4495448712225263
1.4213086254342553,-1.550785616046999
1.4219838779041618,-1.5447008862260383
1.4301720751242124,-1.690558926919911
1.4317493557953256,-1.6945395270926087
1.4356473520536284,-1.736376141953107
1.4390189630531367,-1.7474042653549582
1.4522226709231916,-1.938660875319889
1.45310887278153,-1.9174727670760052
1.4531358439500552,-1.9520981784782716
1.4535643133214888,-1.9343109947448505
1.4571637844238827,-1.966972973280094
