n_harmonics,base_freq,magnitudes,instruments
7,2.885116135673739,"[-0.76911274  0.58170253 -0.13212844  1.3484521  -0.81539291  0.58210333
  1.10824381]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-2.656318449372483,-0.1355754898432273
-2.653081132575787,0.002525380637271234
-2.639994360623504,0.5373405647008339
-2.6384539416985344,0.598507715647608
-2.611683206421332,1.3900985653302456
-2.609383522032133,1.4375866759432188
-2.605403936318906,1.5174547576395583
-2.5900837183015564,1.6979749003549451
-2.5795630205734734,1.7321334293590855
-2.573087077663271,1.7212916600480967
-2.5677324116297893,1.68580709409406
-2.564989208444419,1.665484325684618
-2.5633261897446538,1.6528281752861085
-2.5556693112027364,1.5602551792485873
-2.5487793236205114,1.4540096484575056
-2.547085817652434,1.4271170375666593
-2.545659021943869,1.39889142174428
-2.543723472405578,1.3653082737213629
-2.532691719904963,1.1393000536596856
-2.5111476725360706,0.6306896772237812
-2.5007591930952904,0.37639849356004434
-2.499566747115877,0.35100428192601646
-2.489534702240165,0.12756919905995537
-2.475564872923546,-0.1424724951057248
-2.472494005594403,-0.18950269301104922
-2.4709655273498,-0.21614459124081314
-2.470051494087639,-0.23043255196042894
-2.4697913835093024,-0.23118854517788787
-2.468971515853271,-0.24215771842622963
-2.452039264643317,-0.4095960808755292
-2.4411384771973506,-0.44133602653233384
-2.426516078160076,-0.37764104401735904
-2.4118697150636805,-0.2058863393935166
-2.41159163961667,-0.1975828600155629
-2.4092493785175186,-0.16191045426655737
-2.40342605785717,-0.05752121570525274
-2.3919013466267307,0.19243357178611756
-2.388013653796224,0.2918751554688857
-2.37875319178443,0.5386577604248297
-2.3763333781908598,0.6074734703141759
-2.372887064566121,0.7015471728242211
-2.3726111914921457,0.7114231635623428
-2.3600452374696905,1.0808033181537824
-2.3589119816053143,1.1137904012481934
-2.356222926676186,1.1915375974620805
-2.350762636607666,1.3571795412218728
-2.3363299978725958,1.7611484830859412
-2.333885713421643,1.8274706564078125
-2.3329360748915042,1.8459874480848366
-2.3313732305211383,1.8939247065095624
-2.32600740889081,2.0220537161163734
-2.315873431769286,2.2440063100139436
-2.3098165552145344,2.3560306322360107
-2.3090612972054676,2.364553854958346
-2.3037842093933856,2.4476128793369654
-2.29995640860888,2.4955842431302724
-2.2979141292247016,2.518309890149956
-2.2836493968764815,2.6048625678949495
-2.2821609960232414,2.6054384847680154
-2.2797949122907273,2.6101305633728207
-2.275844164932231,2.603109292953995
-2.2744098039143537,2.594810623961486
-2.2743427009149886,2.5986031420630096
-2.271495696163263,2.584230544028209
-2.2635190302324983,2.5195203161396797
-2.2533849267536845,2.3732829850645825
-2.2524108087272556,2.360020181153477
-2.248375817129234,2.2815359904136354
-2.2461574260840624,2.2336442219170056
-2.2454209248074766,2.219624609636055
-2.245030851037197,2.211216712979217
-2.233800676035901,1.9261691431451384
-2.229451203579714,1.7942327632480388
-2.2188854833752076,1.4454811419944962
-2.216346141290638,1.3516073472115249
-2.2001612732087876,0.7152474638269732
-2.191858722268635,0.35493046208649404
-2.1877290050018354,0.17744079400499085
-2.1871256104123056,0.15041753493383697
-2.183410243080937,-0.016605000136829622
-2.1647151522744146,-0.8620467159646215
-2.1571047549641014,-1.2022808489818047
-2.1561997120727554,-1.2389872387588456
-2.1423526708522296,-1.8397602205849402
-2.138875195742718,-1.9781050290132773
-2.1296526458673446,-2.33960614457492
-2.1263717096830783,-2.4595772618206095
-2.121099821102635,-2.6477542809334405
-2.120271058605739,-2.6800327829838837
-2.112441822731703,-2.9380004093933643
-2.097535638171223,-3.353954834580826
-2.092667889608896,-3.4738808353021318
-2.0847084176344977,-3.6377232005913496
-2.08055004253457,-3.7100854501895593
-2.0593624883081008,-3.979962189261839
-2.05717626621849,-3.9938815189519272
-2.054911608096395,-4.007713333964189
-2.0547710549563343,-4.007303265840146
-2.0494379554492452,-4.033894038429379
-2.0454497113431263,-4.050824866670838
-2.041136407372968,-4.053956760364703
-2.040445497535705,-4.057321675485383
-2.038737235740424,-4.056582442686069
-2.037775055701081,-4.057477200945752
-2.033837639985339,-4.052134068753408
-2.0336574840953716,-4.052058497298153
-2.029101491223857,-4.036321117938007
-2.024873708800207,-4.021687135245959
-2.020833351724381,-4.001003316615587
-2.01212063908706,-3.9406309647527618
-2.011821322536248,-3.9320553490957177
-2.008638991443039,-3.9032223687660577
-2.0065439867534804,-3.884751265369321
-1.9982783453049693,-3.7954456283394284
-1.9865627097562901,-3.6406921840238176
-1.9800894807941474,-3.544561948362513
-1.9787364427006364,-3.524446289629808
-1.96480148773408,-3.285532513244867
-1.9644146009262948,-3.283378123314707
-1.9629228695900454,-3.256614813157424
-1.952667412105675,-3.066335968855936
-1.9521642367698675,-3.057504435641993
-1.9399517294503388,-2.810859800235953
-1.9316889754699662,-2.637566439517509
-1.9290597929465714,-2.5815664416562623
-1.9225023858064438,-2.435562239241391
-1.9213630854905437,-2.4129486628181844
-1.918229595837039,-2.341104681277333
-1.9110366360514979,-2.178136343968851
-1.9046003707444306,-2.0331863992268073
-1.902171585707504,-1.97240166111786
-1.9015231677925089,-1.9589456885144445
-1.8967541721000867,-1.8447988303920135
-1.8915698278303568,-1.7179053783514728
-1.8685212177132837,-1.1500135206373585
-1.8560973817942659,-0.8386682246452825
-1.8542337858844011,-0.7915176789046389
-1.8448655930810787,-0.562413033132456
-1.8368192302243038,-0.3661689765030568
-1.8365619673178493,-0.3597757066038467
-1.826231602888303,-0.11735912046249063
-1.8134856103752377,0.1688444140205615
-1.810331627536481,0.2358173920901089
-1.8024776654113488,0.3914603320805197
-1.7972476251384342,0.4912831215120752
-1.7723839367354535,0.8579721161613613
-1.769463595731047,0.8875502900483948
-1.757827429461705,0.9839339311173618
-1.7513881021954913,1.007856082186834
-1.7480127757600412,1.0177041568861949
-1.7441921999643963,1.0174429616265432
-1.7398031134960252,1.0215717020622714
-1.7397243052597218,1.018114935261493
-1.7395153701429067,1.0241327835657545
-1.7384301101926476,1.0183084824323192
-1.7207234278126955,0.9222265040753478
-1.719374010657178,0.9091741918717353
-1.7163955546997176,0.8798751472174537
-1.7160692121537298,0.8713071755783083
-1.7137961369594676,0.8485047736368786
-1.709422315830978,0.7956846845414633
-1.699848748047143,0.6488414364115023
-1.6805691085503731,0.2626600321661893
-1.6774824389685794,0.1948694328327399
-1.6756145504358635,0.14945764662231184
-1.6709502176243274,0.03561185387762984
-1.6606373145143807,-0.22927189910069073
-1.647498452745474,-0.5766763497671259
-1.6449019289243476,-0.6401416366837765
-1.6371320113033676,-0.8503922918920309
-1.6290546916957847,-1.058440043529914
-1.6240665430752843,-1.1831829051516272
-1.6155131549010597,-1.3799135532771842
-1.614167913262509,-1.4069338751167315
-1.612206751507867,-1.4496084797688706
-1.6040047954595513,-1.6072727742446598
-1.5946539619656075,-1.7617569735773881
-1.5917790721981124,-1.7994805931580595
-1.5899931666836693,-1.8242560194246158
-1.58506103820963,-1.8751920157758286
-1.5849424437956168,-1.8776267370614408
-1.584282913956043,-1.8834591205669444
-1.576786514300328,-1.9455967752086174
-1.5698370245893194,-1.9700670191874428
-1.5666418224332492,-1.9692691618184064
-1.5654691121611215,-1.9715036748889232
-1.5603384491549785,-1.9618774936822456
-1.5570216225903533,-1.9471918294291968
-1.5497967215698705,-1.895349336842215
-1.5457241826701933,-1.8469920965239361
-1.545283784344961,-1.84389333754699
-1.5437003322719685,-1.8231731989359754
-1.5435636193378517,-1.8270165895455555
-1.538779653368277,-1.7514836461534025
-1.5339686643835373,-1.6728336846724072
-1.5332070631496169,-1.660758658448139
-1.5306708820423889,-1.6078004549025766
-1.5301779463344116,-1.603382590497321
-1.5225004880324746,-1.4307150810457068
-1.515087789034,-1.2433381343028107
-1.495104908778457,-0.6153672107784481
-1.4950687463217378,-0.612927050820403
-1.483945291293564,-0.21818636157738547
-1.4711113575876862,0.26482285444808396
-1.4710692160165741,0.26879429744595273
-1.4681356896929585,0.3789900873185447
-1.462756200872863,0.5864392796865785
-1.4603140197730429,0.6793542585834021
-1.4523134405050442,0.9761259152368239
-1.451924627423575,0.9897791386894935
-1.450039337964161,1.0576057795794997
-1.4365804709920802,1.5304451511933714
-1.4364754115971945,1.5333366635844605
-1.4340230128961806,1.6137773592873954
-1.4282687316388776,1.7979783362851953
-1.4171253830780486,2.1031223088805495
-1.4115478113685054,2.241784812967733
-1.4070266073238298,2.3378697167088367
-1.387601275061107,2.6413404355303522
-1.3838867925404634,2.677283661494806
-1.379879031235252,2.70400477333603
-1.3754005807333218,2.724453671017247
-1.3667334343093358,2.7315867378911047
-1.3629285755319305,2.7187889988243334
-1.34927516258726,2.623863726130251
-1.3414497312385367,2.5311891524867893
-1.336406337030128,2.4563121240063785
-1.3363906281187283,2.4526627775208247
-1.328882796223999,2.330460988729233
-1.3182032200840987,2.1178801553456488
-1.3150946587667853,2.052406094481164
-1.3136915517325363,2.0206189541160575
-1.3109323900411813,1.9564749639400665
-1.31000939382021,1.9379842035116344
-1.3065865220183326,1.8587725920231513
-1.298468399085567,1.6717437490318674
-1.2964461636845934,1.6216092763371437
-1.2919759379615692,1.5165776549251475
-1.2903442859355831,1.4774624814697177
-1.275737534009641,1.1452367740258877
-1.2749457208781563,1.1285233743955987
-1.2701172257970241,1.027142351462007
-1.2683908148010614,0.9906200913926301
-1.2680835567187423,0.9850122895251139
-1.266411032905325,0.9496117886677043
-1.2613327175521605,0.851888216357729
-1.2538687484483666,0.7245540396944145
-1.2426580187803717,0.5615373765008865
-1.2271743364312866,0.4144819538346549
-1.2235251588911902,0.39837832547311214
-1.2209386422715307,0.3900681737421434
-1.220673827013883,0.38788217613749254
-1.2189050122805516,0.3777630829593541
-1.2156111128543474,0.3778404688898999
-1.2088542048252024,0.37496219496115135
-1.20242796527314,0.3890037694080548
-1.201092451788711,0.3924688219826082
-1.1963711596592632,0.4175860781529237
-1.1887585593606529,0.4719672494604251
-1.1884189065680388,0.4737339860534035
-1.1832560141605488,0.5251558430747106
-1.1679217866871383,0.7046487991435197
-1.1626047984047767,0.7780613937213042
-1.1457803493404495,1.0271807441674141
-1.140304356107912,1.1122332194498992
-1.1382022089233501,1.1385911025698876
-1.134709777731891,1.1973635410768593
-1.134585232793953,1.1964272554049005
-1.1331667854403877,1.2173234888658442
-1.1323707190002164,1.2278791945888923
-1.1212164546381471,1.3805196969345117
-1.1201002738007846,1.394501590115353
-1.1121059114984895,1.4823097846435909
-1.0890707795901242,1.6445968598833915
-1.0845361063379253,1.6575170732880269
-1.0608342226321579,1.5876251025886214
-1.053134631291192,1.5176319866008707
-1.0433551194014854,1.4065478084250422
-1.0429405199424537,1.3995524756393303
-1.0320735698595687,1.2382848839841858
-1.0301142061181683,1.206512548564978
-1.0214558608289706,1.0515294418979966
-1.0194086115506529,1.017927997724812
-1.0192171494526343,1.0123209923496623
-1.0166007157895582,0.9688837890408377
-1.0057502810503385,0.7574172950224324
-0.992087436616444,0.4951502558317095
-0.9919425841660474,0.493050660235085
-0.9861002967851427,0.3899105884617403
-0.9827246115694335,0.3274456635921984
-0.9784372850897531,0.26008250764284446
-0.9750650812931436,0.20948352325586614
-0.9696227898150855,0.12881211396938058
-0.9693746447279699,0.12429440719249124
-0.9640425402348112,0.06036611540702151
-0.9530646868505102,-0.04945888450015605
-0.9436904161169064,-0.10070298296236388
-0.9326631320868124,-0.11501022505832872
-0.9301312434785705,-0.11085276753418542
-0.9263915993691194,-0.09208867974345408
-0.9121386753770238,0.02418400020666151
-0.9102966880218277,0.042431881802198236
-0.9078863981093583,0.07926541808459067
-0.9007827324184974,0.18842016799242853
-0.8949016233942855,0.29180349814180406
-0.8941348503865845,0.3058577136328633
-0.885037832580263,0.500061909695632
-0.8737168470784087,0.7778539270720222
-0.8725243589185188,0.8098833047842765
-0.864016245399573,1.0447327239942905
-0.8631899415818847,1.0705957049398283
-0.8612176602769246,1.1236507883516977
-0.84830633458387,1.4925136229441514
-0.8383353333624122,1.7762990927778852
-0.8380524864834484,1.7820600767093573
-0.8372229857967612,1.8088496073581102
-0.8357101640861098,1.8436976984695537
-0.8212063689165339,2.2161570240972925
-0.8106399310256158,2.4404761976965648
-0.8054662615814125,2.526553836078792
-0.8030016014632215,2.561948872338994
-0.7983807359646824,2.6285566270731113
-0.7941976690961785,2.6720607316079072
-0.768012885865736,2.689494647594387
-0.7673211175114742,2.6826109817405435
-0.7505038054197626,2.414589189422911
-0.7440859930576362,2.2606357540699125
-0.7393926039826866,2.1296145752642053
-0.7360041088762928,2.0241547487074287
-0.735312946474318,2.0040859167349727
-0.6920997590672906,0.10311709058080842
-0.6658559339072072,-1.2716266284863167
-0.6578831035436927,-1.6722591605133508
-0.6542933817076544,-1.8480521095516926
-0.6489332571011497,-2.105525534319121
-0.6421500125461597,-2.4084568557494244
-0.6392080863749081,-2.525232564691047
-0.6389527687921541,-2.542105293915559
-0.6379548506240731,-2.577978590690235
-0.6374953976887676,-2.599080722474727
-0.6305533183065251,-2.862888415311554
-0.6296806551971361,-2.894229897004701
-0.6290288688857872,-2.9155787376829747
-0.6244462995433717,-3.071310520272276
-0.6174635704283675,-3.271511012470403
-0.6102815378245903,-3.4416424437910043
-0.6095028386720536,-3.4596026156156756
-0.6003551654111021,-3.6093905978833822
-0.5993556717536315,-3.6234231619134047
-0.5886469494418507,-3.697182875418974
-0.5735575001928641,-3.6307999075874164
-0.5730807667762305,-3.6248407828995157
-0.5715211637697943,-3.608466506237755
-0.5625504969941022,-3.4581306033247756
-0.5593328466741951,-3.3930422556894
-0.547110484825692,-3.0646932078838787
-0.5451436953478992,-3.0091954143143003
-0.5383579524583331,-2.7759718002700717
-0.5331951513942492,-2.580912710680077
-0.5288098716143725,-2.410267148552125
-0.5281761228780617,-2.3813059115701023
-0.5270793888413534,-2.3405488828711425
-0.5260963736281972,-2.299951755183321
-0.5225772004576772,-2.1486431294782338
-0.5186112767146298,-1.9759156657553267
-0.5147852428547317,-1.8049486540769613
-0.5127820780468335,-1.7081806848705439
-0.47601974271772285,-0.024657344445910043
-0.4740070355309922,0.06123038050562042
-0.47187978428557553,0.1549088423940856
-0.4717478581689831,0.15798644043947088
-0.4713296668632614,0.1786182091262352
-0.45338548837593073,0.8520500978418886
-0.4434901004254801,1.157994579099564
-0.44337076724130675,1.1575643964259297
-0.43571765241036253,1.3534659825307713
-0.4309963828711636,1.454515172434985
-0.41577125873989207,1.672163264581693
-0.409183152739204,1.7185698970393122
-0.3983189910504574,1.7278500212457817
-0.39451123320951353,1.7149609901482548
-0.3944089040901986,1.7147360263087206
-0.3938086531366052,1.713124936820217
-0.39326076957075884,1.715848144525102
-0.39322045736466427,1.7088411399767132
-0.3926130542665067,1.7068462235159603
-0.3795261261927454,1.58275139013009
-0.37121667387179613,1.4607455068568094
-0.3710761229010031,1.4599886170099228
-0.36478109440442363,1.3425274492507333
-0.3643611395342541,1.3367337806962276
-0.3636095338319385,1.3217237143652074
-0.36344246472624153,1.3163041296479152
-0.35639116480094124,1.1742067707632247
-0.35411890901293175,1.1201067735454198
-0.35304915558762806,1.09638838732085
-0.3486713984419527,0.9969529012283272
-0.3466697737099169,0.9502072351631549
-0.34660422491290666,0.9469698049240516
-0.34015114852663686,0.7920511590196374
-0.3354623728136552,0.677855602784665
-0.32368644457325235,0.39753872736935963
-0.3203888830724617,0.3208993825075671
-0.31563980784278645,0.21148852089359468
-0.3136875869958713,0.16950140949269754
-0.31279975253237247,0.14861003820675817
-0.3117720058603046,0.12416616820459937
-0.30544433087199874,-0.006156591565282886
-0.3043923253636631,-0.024174633058137156
-0.3014468692203569,-0.07896045720081861
-0.2927614930095581,-0.22151682547142587
-0.2920861881651353,-0.2288807926814515
-0.2843533187437348,-0.3253673401484296
-0.28405228187491094,-0.332460450238487
-0.27142982086964107,-0.42432132890489627
-0.2700018619373932,-0.4291764505140654
-0.26215826530895114,-0.43869960781990436
-0.25658711413518587,-0.42422452676144873
-0.2536512029891016,-0.4127710922486423
-0.25327559485388473,-0.4129457453218583
-0.24601217240630202,-0.3543867208010837
-0.24426616675765134,-0.3370779301845391
-0.23851082378874366,-0.2675514607064987
-0.2369819013411707,-0.2487251294428241
-0.23632247485468305,-0.23823672758241377
-0.2355984603343524,-0.23145163664208732
-0.21963853724847082,0.06933973078601735
-0.2113890711059998,0.25938790721418353
-0.20775054474569865,0.3539437841259402
-0.20478233194768425,0.43424406890987655
-0.19534949015245218,0.6936231305924281
-0.19027531809437193,0.8418898987683768
-0.18423797484559712,1.018648094506249
-0.1668641236127999,1.5307449278333416
-0.1617971822840074,1.6732929120668578
-0.15767918233916012,1.78454076282421
-0.15577447880272866,1.835564940007491
-0.14597526702438834,2.0755459630146107
-0.13210441055372302,2.354134135346982
-0.12485711567640845,2.462677143022989
-0.12361062320470495,2.4774091630385104
-0.10802146999987805,2.6041872747675856
-0.10647585589762976,2.6069745344972124
-0.1030579802952305,2.6103413970176828
-0.09874712839421829,2.603708626206659
-0.097821724479779,2.6023763633345736
-0.0968366630622528,2.597689941905361
-0.09664664018633307,2.596692766585924
-0.0922495686218463,2.5768992554797125
-0.08417680472784816,2.4997981387848114
-0.07317751371864167,2.3301175637293055
-0.07119478525962197,2.2914543063845993
-0.06990942270336786,2.267330914341074
-0.06568786917424063,2.1760088974981673
-0.06328415553013311,2.118854351180013
-0.059760314163614936,2.02509986082782
-0.05476674532760395,1.8902849734423752
-0.053261168747270826,1.8424395865106622
-0.0484202654281507,1.6897750277468027
-0.04583025080828307,1.6095525523617584
-0.03774150244441765,1.3245096933871532
-0.029039680880294405,0.9867185616927682
-0.02738254442424548,0.9185581418369081
-0.020750220994732338,0.645751598868874
-0.01185718698603111,0.26207618856580817
-0.010649161449154398,0.2088387814134855
-0.009158338841033675,0.145882184406861
-0.0077894824338642366,0.08324136039820536
-0.002676108275598388,-0.1503091483935405
-0.0022160163507765063,-0.1691724031216684
0.00328839483271981,-0.4162354435499751
0.0176908291406912,-1.0695711443104012
0.0183957512053472,-1.0979093199620145
0.020539408720513297,-1.1966668035711476
0.027028645518195837,-1.4813439019216827
0.03646155552613228,-1.8827544331537855
0.039865685996471,-2.0148987748856997
0.041089635103070954,-2.0633715375605375
0.05943216692298492,-2.7401503238368736
0.06026431349211059,-2.7670104048421074
0.06351000852041544,-2.8725517475125995
0.06396513493144518,-2.890465532130637
0.07126236757530346,-3.1094980992875207
0.07127201571117237,-3.1111604941788498
0.07704789281257973,-3.264936415211468
0.07990644196827335,-3.3445552187590963
0.08392464961405377,-3.4390198312272213
0.08583694028517908,-3.4861293611538544
0.08741965194336698,-3.5177645550135304
0.10115762939741701,-3.7760109130346495
0.11105561843924772,-3.904449345969736
0.11890699779364944,-3.9787574755103
0.12292269437696879,-4.009267749784607
0.1238843866664463,-4.016258265735064
0.12799516842741365,-4.036436731455752
0.13352582754314213,-4.049407757252453
0.14079582257812007,-4.054746903896253
0.150884435810692,-4.03146910722251
0.15222723093039736,-4.027175595870348
0.1528666555487499,-4.023819842071801
0.15545600320400332,-4.006550905261333
0.172266171325119,-3.876893423340296
0.17278767718773969,-3.868842624787065
0.17971692215206403,-3.792582185808557
0.18461296293448903,-3.727136477817376
0.1854023080007341,-3.720635228260198
0.1876878982288952,-3.6898322334138256
0.2123433927688092,-3.302021983870924
0.21661599373129992,-3.2253504681090526
0.2274512810797189,-3.017774498207137
0.2306438044346968,-2.9574369859330174
0.2343687466592974,-2.8801627810868378
0.23484565064431484,-2.878055758717894
0.2379012290222713,-2.8090960044487305
0.2395787972621859,-2.77487012428612
0.24548366978384273,-2.651327658378969
0.24793512390788885,-2.5980310237499538
0.24996434389392475,-2.5549817396258128
0.2547681791337646,-2.446099720006291
0.2657932891596637,-2.2010438316448644
0.26641259336513023,-2.1846879441354288
0.26676355017932885,-2.178385363424366
0.27580261682793195,-1.967296390442838
0.27840092844341946,-1.9063679615406883
0.28406180145504933,-1.7729690261836135
0.2867180714736266,-1.7082483167797724
0.3164556025030132,-0.9699067291504483
0.32210039263919654,-0.8324024165419276
0.32883453595465184,-0.6637536868151662
0.3330469573863186,-0.5575451166415825
0.3345419926285693,-0.5257655915483277
0.34442038905086925,-0.28133860617909173
0.34604913938348014,-0.24567845778810618
0.34916531315323995,-0.17052401955816335
0.383730713457207,0.5479512801888062
0.38645899008191265,0.5943548631960754
0.3902758780948128,0.656519621053133
0.4131622517348328,0.9299411022266851
0.41785726101971665,0.9674111780101625
0.42240527387762006,0.9908288450627708
0.42254563700253467,0.9955862699761492
0.4256237181108231,1.0056279075527432
0.4257598824875011,1.0060599909071501
0.4280540397727881,1.0155112675618494
0.4325056362583952,1.0219556347894825
0.43413727678415714,1.0179892574039708
0.4358615637086749,1.023104461536603
0.4362444012144149,1.0255790928897142
0.44428408422532684,1.002018308254437
0.4500085977659225,0.9728140528979392
0.4533125836231262,0.9544015534823294
0.45971495502574555,0.9002196785415321
0.46481562107672225,0.8394110978247706
0.4701457154694646,0.7673553891718068
0.4751796142543041,0.695520089285719
0.4777562400397848,0.6528170759053049
0.4805301307905969,0.6006979119608362
0.4852464665725451,0.5146991700798396
0.48613893909914907,0.4972856809971621
0.48631112745050586,0.49415879646055344
0.5101012764572594,-0.05074789329159449
0.5199279431277724,-0.2985772073116678
0.5223430046941333,-0.36536442904472155
0.5294322031132186,-0.5556954856800141
0.5385487118037684,-0.796714417365107
0.5483199225940147,-1.0508823555569848
0.5577372022725804,-1.2765152851189578
0.5582506982426283,-1.287301085563215
0.5638490905229046,-1.4105032523932581
0.5688131623813089,-1.5158170296434614
0.5730609786608154,-1.5940613828444428
0.5809850838872603,-1.7339343833033827
0.5903157143346731,-1.8511652952238349
0.6002125628034305,-1.937765873268232
0.6007843207011492,-1.9399187098526165
0.6272937517173269,-1.8961833721457422
0.6293836765991081,-1.8785557393892265
0.6338858071736126,-1.8287830471524509
0.634599868188582,-1.8139451056093616
0.6404747918412856,-1.7277769403816257
0.6418511114204546,-1.7049825344202345
0.648161214489416,-1.5930387867381257
0.6507658075013474,-1.5317185913617768
0.6597123989105502,-1.3186674619972183
0.669423261019304,-1.0439616114722938
0.6702738570220328,-1.0211768929928051
0.6713196859463357,-0.9872303254177472
0.681286845512016,-0.6657915145802495
0.6819097002985215,-0.6437171246630838
0.6856796692153191,-0.5119557611716608
0.6928102100833571,-0.25666028330923574
0.6952969767241539,-0.16571096963549709
0.7055369071769189,0.22845172707485922
0.7097186232730661,0.3783875074819808
0.7173995313665431,0.6745897063879951
0.7262449400615703,1.0057711155731042
0.7269825341086396,1.0355029315468867
0.7275506571760411,1.0521567368999762
0.7457186523306403,1.6799168800024655
0.7597941719084371,2.084219880736396
0.7765004808643101,2.452211944784032
0.7772323947898143,2.468360488477639
0.7808387821995257,2.525211711062398
0.7974559408621227,2.6982180548788466
0.7980348878487229,2.7070828110199776
0.8007170413137041,2.71694397922104
0.812567062110825,2.725971021687583
0.8127512666059169,2.72930357823833
0.8163283215279549,2.7143213812893974
0.8274263780867805,2.63619501590561
0.8351131185169387,2.5446466867924324
0.8378880611696475,2.509655295909376
0.8409964748974907,2.461179279843695
0.8455975054742755,2.3884186146574535
0.846985072609066,2.3626485684223897
0.8497675728136302,2.312297355444518
0.8518069777036144,2.2749047811524084
0.8568665063380552,2.170101851393138
0.8827930008353997,1.5891128271539992
0.8853167497726773,1.5299209605251518
0.8924030421216571,1.3608915311049412
0.8933091978556318,1.3436961015625548
0.8939079965090464,1.3278553807044193
0.8981312411063138,1.2319497850019836
0.8986825352962757,1.2210248975988447
0.9048139858815492,1.0849877963733838
0.9159541152330286,0.8626377137423183
0.929957712677985,0.6340079630489304
0.9356636552435704,0.5588360283214816
0.9415085356590578,0.4903421278551234
0.9546698427828932,0.39859235122290504
0.9554076171891319,0.39249111358255523
0.9614728464509121,0.37274487181795235
0.9624356824636164,0.3714493461506558
0.9776569967975766,0.3977986850965408
0.9905553188185121,0.4873763627282421
0.9973486371871756,0.551757504467397
1.0117488622776403,0.7311445094242405
1.017697807920471,0.8139527558544765
1.018626857280661,0.8313170547385824
1.0283104797517986,0.9738661442207803
1.03225726821716,1.0337263625350057
1.0412392940543622,1.1681010424693798
1.0427596481755357,1.191096543715215
1.061997272732798,1.4457766412121789
1.0643812433072553,1.472450741701489
1.0707135717348768,1.5345970262863555
1.0825190173799086,1.6216800683258903
1.086460266284023,1.638248415985884
1.094544089331456,1.6588402459818483
1.0992986569123708,1.6583713914233513
1.0997141964530552,1.6564871306281874
1.1083760737887047,1.6348764415273562
1.1219849184634345,1.5485306648389863
1.1233057389532561,1.5315414451228822
1.1256399221407172,1.5081655025289817
1.1301734586255119,1.4579717979422013
1.1458973659224982,1.234781976642897
1.155833144247005,1.0666923147867102
1.1565578985172902,1.0510585238750305
1.1673340533999905,0.8519515673841174
1.1678716868082173,0.8429934809532944
1.1682862900119746,0.8303594917690955
1.1789153310150189,0.6257334739296969
1.1810767672037201,0.5873513313969978
1.193221388871466,0.3645164530696693
1.1982032980656587,0.2797027244751481
1.2008498700460457,0.23464106004371035
1.2139722793041825,0.053191115277650684
1.22618889128608,-0.058779557743747005
1.2304520504110972,-0.08520258271437617
1.2359725276381806,-0.11119276101674182
1.2427846229170223,-0.11821995361815545
