n_harmonics,base_freq,magnitudes,instruments
8,1.1803825807690633,"[-1.81757340e+00 -1.06208510e+00  1.07581094e-01 -1.67770495e+00
  8.17014254e-01 -3.09122336e-01  6.24789449e-01  5.76467785e-04]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.674852352942813,2.867996762089853
-2.6730219770777324,2.901344469476958
-2.6702136913029184,2.8781250252381234
-2.6679443128701417,2.9168277168394647
-2.66759878094322,2.9469927218239067
-2.6410450553499385,3.0532114701298223
-2.626489573327727,3.017506685655566
-2.6206350791946256,3.0348236543235334
-2.61118101291458,3.0399361266640996
-2.6071743457643777,2.9740660341977514
-2.6059546755297545,3.0368673819187326
-2.605483875241878,2.985107257843075
-2.6006883601562842,2.9896301411908692
-2.6003437526708897,2.9714028599999214
-2.598859139199475,2.9817205083865286
-2.5985027762564616,2.9900550744357846
-2.5913378150798962,2.91880312029842
-2.589548995059125,2.9072525629499966
-2.5638909568799573,2.674833722434295
-2.56370557981579,2.690246513848683
-2.560050541233528,2.6426917359646502
-2.5392598083635214,2.3977625123178883
-2.5355150172127603,2.300550168233999
-2.531254452755274,2.2640368027995095
-2.529740945970207,2.22061341262354
-2.5257682329710045,2.159800927350265
-2.5103090764658944,1.8825283670759279
-2.505081562411125,1.7810995858637317
-2.5010741965916043,1.6914578151779138
-2.5007771854723204,1.7127485140361793
-2.5006285224024243,1.6599060708341338
-2.4901173197314455,1.514412408814999
-2.482613740169702,1.3190250489562014
-2.481232477812747,1.293840330367713
-2.475565542135664,1.1791175891635615
-2.471265180857108,1.106887169736324
-2.463089554434972,0.8977274950996763
-2.461203133875471,0.8779900200928182
-2.4603085968727063,0.8275476804785956
-2.456378977112361,0.7514075032449109
-2.456019646448313,0.719302197231283
-2.4414794466724863,0.36836645443851096
-2.4379211181486102,0.2944919209569205
-2.4372219695816195,0.2953950709607645
-2.4314253645689785,0.17618489493904527
-2.4269475501654916,0.03881068224415495
-2.4086061701088246,-0.3914230716093317
-2.392842780248084,-0.7997393308691342
-2.3827745274125887,-1.026130717642665
-2.380889234703933,-1.0786510235284268
-2.3649031676684267,-1.423904560019525
-2.364403904806113,-1.4751119544971332
-2.3549135376204626,-1.6282947557450291
-2.3537047508817506,-1.6555357058120823
-2.34425742577604,-1.888413291199614
-2.3434314058637264,-1.880436692848478
-2.325867320733518,-2.1910608060707375
-2.3236364285274718,-2.2290097521739693
-2.323622104723243,-2.24118893030214
-2.3179498884860923,-2.322167801323189
-2.3164574473028288,-2.3573500645300784
-2.309456804276684,-2.4656648013013327
-2.307325963013084,-2.459829329841282
-2.2797340475431342,-2.8513777527285074
-2.276605048465155,-2.824861134437543
-2.2756125997220096,-2.856378068750114
-2.275447197652409,-2.8673161151074704
-2.2617563963707017,-2.9651097336345864
-2.247105299449852,-3.01501357953987
-2.246405916996505,-3.0380916277510193
-2.240727985425509,-3.094327136804498
-2.236683627665216,-3.0839043455988437
-2.228768900116447,-3.0727687443016074
-2.2202847648318036,-3.102970086330602
-2.2183063807766716,-3.049946701648307
-2.216792788654061,-3.0601506631100235
-2.2100772975672403,-3.035919547505311
-2.2014685546656345,-2.99556008443365
-2.2006931045264064,-2.9674279855162884
-2.198058867611855,-3.0041970662394406
-2.1965783271695773,-2.995680966456411
-2.191409578275061,-2.933345721729535
-2.177611565770113,-2.8289417827188834
-2.177517031063613,-2.8275116543131116
-2.1722811669389435,-2.7974110734688336
-2.1621151693379437,-2.7088379447075024
-2.1609821268845613,-2.6920360443351186
-2.1603253117688173,-2.6726790122938104
-2.1583620822086833,-2.6622939922127906
-2.1523443637969573,-2.599488125105099
-2.1482435649465694,-2.520337693492267
-2.1477975798662805,-2.5079683702783093
-2.1472616237544218,-2.485209333089817
-2.1414570028235107,-2.395385465147734
-2.139358462041164,-2.3743263938767476
-2.137445582793033,-2.3545940526866698
-2.1287608648225786,-2.1967709503585904
-2.1266554560754383,-2.1556571044194945
-2.1181445922711353,-2.039846861586576
-2.1171869255475135,-2.0590448001513346
-2.100986561284693,-1.751728825458438
-2.1007229572061155,-1.74445522664774
-2.0982984248478886,-1.66171599563655
-2.0932808027520027,-1.6093778988012843
-2.091259504033796,-1.5602368673713485
-2.080397695670648,-1.3252227021963685
-2.0774275973988265,-1.3078091404716328
-2.0760903724166297,-1.2198022998427571
-2.074559925585821,-1.2535973422838385
-2.0735667703082834,-1.2345830195682406
-2.070778154364459,-1.1049520983448717
-2.0520465220624655,-0.7713176125114048
-2.051598518797404,-0.7588669954240722
-2.050474306868202,-0.742322978050054
-2.0406506321612015,-0.5570654436387154
-2.030473688443693,-0.32777713431970257
-2.0258789251764,-0.22704719850640875
-2.0250978300196074,-0.21155551262027278
-2.007465462336474,0.14142787901496084
-2.0057285057473964,0.17650216278413972
-1.9926540272406643,0.41772936250908643
-1.991195916420023,0.43953454492666527
-1.9850254818705155,0.535341436009692
-1.9841456024300002,0.5626305944227766
-1.9816559263993732,0.5909856904824516
-1.9806673750749428,0.6057656594067358
-1.9732758337930716,0.7418794818630721
-1.9721945162008718,0.7290757295350363
-1.9614502327288976,0.9013537181935222
-1.9588939250005413,0.9814140102714741
-1.956048689672034,0.9851837698216147
-1.9501759225989508,1.0460198331984878
-1.94515416820546,1.107612057648788
-1.9415468594235674,1.1177464626431384
-1.9397281879048471,1.1523411049022247
-1.9396855202476218,1.2015800490469368
-1.9298941346686533,1.2477193387039451
-1.9216402190396769,1.3544515831241393
-1.8994630110112094,1.459281487411903
-1.8988094110915135,1.4610696806104917
-1.8956347908330469,1.4849796492289533
-1.8831742767802175,1.5223815227426247
-1.8818354877890866,1.5471989887019382
-1.8604676944692937,1.4793976624455782
-1.8482628427908874,1.4481450133506206
-1.830850007055891,1.3142978624383108
-1.8298838873812497,1.3312641687169187
-1.8289522920912782,1.3314064603178448
-1.8227234265015457,1.2342766055270968
-1.8078363805114481,1.0440102128152104
-1.8013225411610685,1.0505520368797667
-1.8010673546296998,0.9960962004271573
-1.7941593249390135,0.8930137916550815
-1.7914924869749165,0.835855002983404
-1.7912676472436126,0.8800376717268498
-1.785323805075217,0.767024389122271
-1.7850036177147983,0.7765199594342818
-1.7669348706707895,0.4737717930869375
-1.7611962848253366,0.4068899078946993
-1.7438006135797282,0.02550793728034035
-1.7332606914842705,-0.22208265179458334
-1.7241499288476037,-0.39977005538320737
-1.7183135555152182,-0.525215485724283
-1.7079294013311315,-0.7293710146710258
-1.6970199672658104,-0.9623836407523034
-1.6954305003710246,-0.9916139182671468
-1.6891592911018567,-1.1613322862419515
-1.6706139636462658,-1.5760769134762789
-1.670608685225161,-1.5313132841597747
-1.6661154975884156,-1.6576403271858375
-1.663472085156727,-1.7074824062539902
-1.6470102742572268,-2.0754642878179768
-1.646151638797867,-2.0774223831119563
-1.635660866298561,-2.325103140116829
-1.634292670320378,-2.323475562325436
-1.6336240161566713,-2.353721679779728
-1.6261813808808183,-2.4780456600443435
-1.616820007698577,-2.703434983696571
-1.608623411044445,-2.834205588258895
-1.6057009088797711,-2.8702330192350973
-1.5986546838398514,-2.995666621104432
-1.5836052262464677,-3.2530575353059974
-1.5709655598593335,-3.3931340479416248
-1.5628304177014853,-3.4955549784138453
-1.541134687425492,-3.6723121985858502
-1.540727996587312,-3.6892176467783675
-1.5356121555854763,-3.785079565571551
-1.5274728974062384,-3.800650746420347
-1.5263625288901048,-3.8173998308683412
-1.5129998905821604,-3.9149330215034284
-1.5060066087410038,-3.922412539775042
-1.502462582644509,-3.9285064997058665
-1.4818640455606429,-3.928108649646522
-1.4805348076735017,-3.938345693058648
-1.479215219153655,-3.928360454755465
-1.4776235296495446,-3.8862184208148403
-1.4752385220467785,-3.918381516625732
-1.4735439939634085,-3.8633522605381305
-1.4709109875412067,-3.9023828506274345
-1.4578177179551057,-3.848489299698618
-1.4501359445706907,-3.74139920295145
-1.44807871273945,-3.7620255281166712
-1.4391475360410735,-3.713758285625903
-1.4356666800132774,-3.688059724787899
-1.4296375986818517,-3.62994742904462
-1.4181751698692755,-3.519502255210843
-1.4174010737355849,-3.5101744105831756
-1.4147761645835255,-3.483244089058031
-1.4125772123425693,-3.4458465151017608
-1.3911867569422656,-3.172168895083345
-1.3896099351668774,-3.13765152064978
-1.3870416394111242,-3.095777035906218
-1.380483385482943,-2.989799094454722
-1.3770156784404581,-2.9725516792724656
-1.3624030115559358,-2.7332259188816117
-1.3602751420238353,-2.6826817188165744
-1.3567877465003642,-2.6701103562971182
-1.3527376979129422,-2.5969151500372396
-1.3493339531852386,-2.5754475922001525
-1.3373063251817836,-2.375629589826099
-1.3305962601873997,-2.229129309372846
-1.3258020360002496,-2.1492162810579374
-1.3154248200687713,-1.9646990157720783
-1.2894186802902952,-1.5372641306303307
-1.274027325297138,-1.272147105046786
-1.2704940837950986,-1.230367676069085
-1.26886973402319,-1.160508573350176
-1.2621289725649694,-1.078221464434687
-1.251719979514814,-0.8808333604826734
-1.2481465779350567,-0.893292514238572
-1.247801707340634,-0.8583410713757839
-1.2451491175984086,-0.7920142016416029
-1.2360131887339088,-0.6959182022710443
-1.2324125578302472,-0.6692635364424663
-1.2314449037232973,-0.6632693857077426
-1.2290041335391602,-0.597580427983026
-1.2283350722781223,-0.5863349559410792
-1.2260293428034672,-0.5823636690410805
-1.2108489188437397,-0.38753246287089393
-1.2093178088947103,-0.405167491918876
-1.2091346831407568,-0.4066047365656311
-1.1977490689334604,-0.2521080545547056
-1.1902942985207308,-0.2316787801537859
-1.1843052806043353,-0.13682270420892867
-1.1763972984442566,-0.10483762444994622
-1.1683056402154652,-0.026323043775962444
-1.1636289723147337,0.0015126852516515518
-1.162983517188297,-0.00039899003055315907
-1.1554383418987832,0.006287891989893404
-1.1531129835798035,0.030871812740750466
-1.1529358845422146,0.041321552445815604
-1.1455653605281588,0.07050478567989366
-1.1415418961598682,0.11050925858714582
-1.1402543925182778,0.07629165925619293
-1.138148301386457,0.10651327207732449
-1.138005084250703,0.07421579399740431
-1.1285082928721293,0.131848727942394
-1.1227059368246461,0.09625062424813045
-1.111473183028883,0.10267238273907055
-1.0959168640588333,0.05921032373581841
-1.09256603502476,0.09339081640751802
-1.0880601096163611,0.07104466050643435
-1.079995670713078,-0.0030620660068467302
-1.0668448396521883,-0.029660136440436205
-1.062192936737644,-0.09784670407913686
-1.0610105487370682,-0.09060193511701306
-1.059074800961233,-0.08713759626767026
-1.052915073640142,-0.12599958874068307
-1.0329928289740171,-0.28129163610344887
-1.0296486520105808,-0.29841113954284904
-1.019104409027311,-0.38139459527693026
-1.0181942454808746,-0.4166770815541922
-1.0171961496153987,-0.41695729442933993
-1.0164115343298759,-0.46348487803426136
-1.0028856180509051,-0.5711202932005769
-0.9931817292662406,-0.7304185349928395
-0.9903310696293177,-0.6977093352691656
-0.9843428030260131,-0.774065886485196
-0.9808718883922767,-0.7984736082355338
-0.9758444713398058,-0.8612164191790685
-0.9639346104126947,-0.9877798515874711
-0.9525492351595872,-1.0933205291916444
-0.947637163488293,-1.1706422562968588
-0.9470413802016915,-1.1648525958197475
-0.9251236940501162,-1.3086126986306976
-0.9208649471930901,-1.3823996187489382
-0.9208017247079017,-1.3897614674963616
-0.920320247220122,-1.4028001216772814
-0.9200750159944149,-1.3888832411204288
-0.9189187015622875,-1.4404454026131845
-0.9015922238651273,-1.579027949505607
-0.9010524671684976,-1.5460360087835392
-0.8993328799151579,-1.5788023617675169
-0.8970662752623788,-1.5968812593765833
-0.8944173951432068,-1.6147450244781758
-0.8934452403457844,-1.6040587123909036
-0.8914649273283306,-1.6450826343498985
-0.8882710127141449,-1.6834067388654457
-0.8864283185137021,-1.7183710490319775
-0.8858898631825927,-1.710447895246361
-0.8701123710557392,-1.7950904430726398
-0.8603671451331429,-1.8673199731025054
-0.8590539253992029,-1.867527574335667
-0.8550762766412658,-1.8859832124269373
-0.853082972390331,-1.9199299096519673
-0.8505632043407116,-1.9638999721148187
-0.8497367422647129,-1.8970975080510655
-0.8496503086459333,-1.94953199827814
-0.8350595028770824,-1.975429108368968
-0.8339699272679582,-1.965891329265219
-0.8207618093838516,-2.0618159235191507
-0.8108857988389988,-2.084460238119381
-0.7858066325132436,-2.0974124052228205
-0.783440171010735,-2.0719867837293053
-0.7750988912347343,-2.1020403612255985
-0.7610067763538901,-2.060703727614205
-0.7549467377037722,-2.0124851122974308
-0.7548429472426337,-2.0326630225622684
-0.7539135455505193,-2.0274701948973504
-0.7436164655871838,-1.9720836003059479
-0.7405046497750609,-1.9709682557777966
-0.7359787651340994,-1.9698148482170637
-0.7338319004875782,-1.934787183401962
-0.7259516317832375,-1.939653658045739
-0.7192450888433437,-1.9108504079476072
-0.7189104658995311,-1.8442693748991081
-0.7107506474582861,-1.8360029103451727
-0.7049916505627349,-1.777639819811228
-0.7019893063803955,-1.728457387430155
-0.689113183436497,-1.6425441718161164
-0.6846131461499891,-1.6290016712747502
-0.6805776953681857,-1.5901273153503417
-0.675467368067296,-1.5533137351926007
-0.6641957328483481,-1.4399936302037146
-0.6555968003234987,-1.348709655465411
-0.6501086851310056,-1.2852274813921916
-0.6438263134475419,-1.2080190833405398
-0.6438173941813048,-1.2577135798309265
-0.6435974787277319,-1.2570924183130467
-0.6425438470224529,-1.255886430365485
-0.6395915943945356,-1.2082538938215823
-0.6354244243988765,-1.1888458899758585
-0.6317369531530619,-1.1328019874655062
-0.6169739828320866,-0.9850887874574876
-0.6169629792379601,-0.9801768035008486
-0.6072535786145261,-0.8453509368112818
-0.6048757732707415,-0.8189566443841273
-0.5983568673625697,-0.744228325333215
-0.5961078702055356,-0.7567995105971081
-0.5923379552653518,-0.6925510892668999
-0.5859786873117026,-0.6367056201984256
-0.5819068154563145,-0.6486856018674532
-0.5755464000515542,-0.5109740272954594
-0.553865838142185,-0.272298092720175
-0.5484247469543293,-0.20649361960910165
-0.543928073940489,-0.2047959947793711
-0.5415495278266369,-0.21553675145713094
-0.5413063896516181,-0.1584761470003554
-0.5359640229075318,-0.13343156471155942
-0.5304525834499083,-0.08481444600325896
-0.5119071913716291,0.12095647515314496
-0.5038981623523346,0.16487761714118815
-0.5037138894579671,0.21811470735053334
-0.5015488296550243,0.20180467912181055
-0.4991359199772156,0.2116315148171162
-0.4969004251489846,0.22130976771011243
-0.4964349570242459,0.25201936320224816
-0.49302901915989583,0.26114056157928595
-0.47223645062311004,0.4353169270601947
-0.4717296797639432,0.4476101308605213
-0.4669779123394937,0.4184567035303602
-0.4628917716475356,0.5026856978891006
-0.454808518552829,0.5654864210355282
-0.4546663670855553,0.5494179581638239
-0.45209623494839235,0.558132377555273
-0.43668502162104783,0.6688852079416281
-0.42163743692940336,0.76441040952531
-0.41949307563466665,0.6966051188282602
-0.4109176424999532,0.808366560852335
-0.40947310067524656,0.8356869167293971
-0.40672031213906523,0.815602553246285
-0.4040190347099175,0.8554292304053354
-0.3980648884251665,0.8954342091242553
-0.3910790410681382,0.8970597102632127
-0.39074924751565643,0.9244054863967252
-0.3733952548315731,0.9663590864814092
-0.37217019017186725,0.9961008800201133
-0.3686861542099171,0.9543783633108603
-0.3597842135102356,1.041351071776994
-0.349528787977758,1.0079406395031083
-0.3460226571485139,1.0475762713566836
-0.3458915425438862,1.110482606212998
-0.33991777216468133,1.0797699316569827
-0.3345589679723,1.0866184776258538
-0.3249550437107329,1.0868129219810878
-0.311003853045567,1.1636057777007205
-0.3075018422190743,1.1223247386015793
-0.30580489646393705,1.1234676772858985
-0.3049320244426075,1.1658854310591165
-0.29429495474797074,1.1909946418877302
-0.2880321297415067,1.154345287463023
-0.2842134485103962,1.2058550424564363
-0.2769182485281929,1.1572297781525367
-0.2715979063575702,1.1938378428046168
-0.26744820449628737,1.1751680439233878
-0.2568903410230279,1.215481593519867
-0.254890055612226,1.1745512878744246
-0.2539198481142666,1.144910592428258
-0.2390290292589441,1.1739621091796606
-0.2170448268280456,1.2124189908970673
-0.21695999134029353,1.2641877773360712
-0.21524272310267056,1.2136731004323318
-0.21262638597546912,1.2284236436267624
-0.19472617189835528,1.2247510697963162
-0.1776400912509275,1.2334477697987523
-0.17296553967117845,1.2647676162394685
-0.1714114469119119,1.2818616403722531
-0.17087451354799388,1.2723354292149998
-0.16996310017390037,1.2497652692197623
-0.16095341074002967,1.2433480476934855
-0.15089030928251468,1.2420613808060852
-0.14287970029007901,1.2877805580727386
-0.1424653775183522,1.2912909444528484
-0.13982931247984398,1.284288603762974
-0.13823835120934191,1.3068297143216694
-0.13546552848036564,1.3147178841277887
-0.1319309630351646,1.2739458246262525
-0.12293597235974607,1.2919168354081132
-0.11023193112559682,1.2956420828304334
-0.1095347700003475,1.2870736139943848
-0.1062192250362024,1.297379425844195
-0.0829547547607472,1.324923902982255
-0.07513775278373425,1.331456418583737
-0.07386524025164487,1.2904830853827538
-0.0636468252532798,1.313626994216785
-0.052221978136909986,1.3202606251721236
-0.04697442118619666,1.3228685709826233
-0.03407145056362859,1.3130232153586243
-0.03389735382447823,1.3579936562594612
-0.03076083061403967,1.3642968475609962
-0.02283374085967793,1.35097863404004
-0.021454410847864924,1.3680092417320697
-0.019029040533801833,1.3275426505230126
0.015739361269910823,1.310429158613557
0.017449101666333178,1.328139439457864
0.025649886568142044,1.3064773285302431
0.027264556834681652,1.310132537757403
0.03886161726261417,1.2544326836720563
0.04534866011655048,1.2893404898111487
0.046864872240948596,1.2721384578360135
0.05381651012958155,1.2261350597297196
0.05503014888862534,1.2441492075302558
0.060445204286911025,1.2145088959728918
0.062169372536172496,1.2263406068182376
0.06393393805166347,1.2601940424581946
0.06461416439761702,1.2325382741098476
0.06998666238536622,1.2766449607836945
0.0777406037990458,1.1935412288367444
0.07778601119266959,1.2142994227042916
0.09221292997073416,1.1759834892539414
0.09224129724475993,1.1712444103904351
0.0942865515043505,1.1767850981875214
0.09632476443033067,1.1501718717519767
0.10609240055246438,1.1302096335133158
0.11338642782073727,1.103729864797196
0.12220803251108947,1.119235634906954
0.12234610487693498,1.1415650195889095
0.13267490600944676,1.118950265957851
0.1457248703927121,1.0499734051323781
0.15001637705912962,1.029404007689455
0.16315318607163753,1.02605774212628
0.16654975597721755,1.0013303428020297
0.1880916555679759,0.9612574446047104
0.19945826122438426,0.9097001620310743
0.2004563315073229,0.8570350334205283
0.20994829692705697,0.8576164454931009
0.2209899829740154,0.8439371877139195
0.23300458384258915,0.7849083798337785
0.23347713907248258,0.7991020118242689
0.24514978126786957,0.8023947319314743
0.2528816094229338,0.7593774632253238
0.2555621024228998,0.7179114933773941
0.2565201181726988,0.7686251752987288
0.25758489098354254,0.7638384833084881
0.26133444404210104,0.7579028970454833
0.26136758708477625,0.765368901014026
0.2672319674074606,0.7219649953633364
0.2698065711221367,0.6994068597451668
0.29710676833928407,0.7043180730830929
0.30065659144469414,0.7055800942362302
0.3006745862181166,0.7025101411219773
0.30414580093765053,0.7009784913825589
0.3051922506806082,0.726486348805032
0.3065699093538381,0.7618697549639025
0.32420693605563766,0.6849986432792412
0.32663945303866626,0.7030976853985829
0.3364628417939355,0.6659143156706288
0.34683654882022363,0.6925117646136445
0.3588298066925564,0.7378260755386937
0.3617684702544577,0.6970328458361987
0.36222585388165385,0.7076091423452299
0.3749260961652645,0.771105188899659
0.3914202391545034,0.7317055131299621
0.39486123911710624,0.7698108604337006
0.3976104905730047,0.7861670253584703
0.4005351175696745,0.7002556781853897
0.40218166073899786,0.7877693327491465
0.4028930585549628,0.7699118734803355
0.4060851929331446,0.7520285406483912
0.40891682351195247,0.7187904127597673
0.41875957649742723,0.744093600433276
0.42182744409536577,0.8155967430666072
0.4288377991681629,0.764295227016953
0.43756191842354575,0.7835370055960696
0.4454280792923706,0.8367302997819737
0.45102821272624727,0.8632327466471839
0.46046658897215575,0.8282939137273638
0.47388129106683374,0.8470649409789548
0.4765432856048979,0.8463285862945295
0.4791003064983057,0.8815835835960452
0.47920504930007324,0.8675426261064214
0.49831046920652255,0.8486095942017926
0.4991889911014997,0.8888563196892776
0.5056825837971841,0.8998042920434238
0.522845955493966,0.8780770020138018
0.5256629375956132,0.8976945970263345
0.5263607897132205,0.893629845778931
0.5305417382530742,0.8543740087927271
0.5318106508120923,0.8785795682825116
0.5384586141684822,0.9041414258608023
0.5431770620670981,0.8412728137791787
0.5479215159854931,0.8480289849736202
0.5487897525356011,0.8699205762751807
0.5498763539754759,0.8674080528680059
0.5659939456550527,0.8557909853895033
0.5753790950606712,0.8007997701414972
0.5894357094204681,0.7883142648905271
0.5905656872678264,0.7415290477421652
0.5992089108244194,0.7197155055067822
0.606118020878907,0.6660762459074788
0.6101524537797154,0.6234963991450545
0.6130264708530468,0.6403749225335121
0.6222001047059891,0.5550710102464811
0.6330977773699016,0.501790143887497
0.6448308537112295,0.3551698874460998
0.6449980376863449,0.38702948072648885
0.6505677634229468,0.31829402926500433
0.6650599719396535,0.18291986126100107
0.6770446019402958,0.04283490004711301
0.6798150620648835,-0.028931016056241626
0.6828173555797585,-0.04735512137749044
0.6838493714520801,-0.02948579623048804
0.687925624382836,-0.06558957152801757
0.6936311263287731,-0.18779189830452722
0.7026380333007562,-0.2547405412185471
0.7152038779671974,-0.45598557551362195
0.7158455092569986,-0.4638348545545831
0.7171484966787229,-0.47268439982024907
0.721892850805566,-0.48380182863713034
0.7220166999803608,-0.565319924723707
0.7234942703653466,-0.598097266832395
0.7262856482954456,-0.670468681749604
0.7279873219409305,-0.6473861575563477
0.7282948948985761,-0.6654188078893245
0.7295383124783847,-0.6939134533178477
0.730021733110104,-0.703166787216323
0.7397984527879999,-0.8456074098782671
0.7464567538264415,-0.9466152697267225
0.7477501445759991,-0.9980282178956262
0.7481128521557192,-0.9721530512909421
0.7547876754823744,-1.099295518107487
0.7549381566038567,-1.116380797461241
0.8185824735191316,-2.2213514666785725
0.8267597637378685,-2.4008981621859196
0.8301013407511517,-2.429551541392794
0.8361450466353704,-2.55587496870427
0.8439835192034368,-2.700960458636562
0.8631590987675768,-3.0072455577523933
0.8647029586381572,-3.0451774795847997
0.8676097027596255,-3.0796238779997114
0.8702766240890152,-3.0924604723573954
0.8781618879588509,-3.236667365257407
0.880826343682604,-3.2634534120498406
0.8828137118209938,-3.3596056581478146
0.9060916236240208,-3.6224485425957127
0.9061282962216226,-3.603609423901667
0.9122837819027207,-3.6785748823249524
0.9156479408357616,-3.7293927691102757
0.9259342004470508,-3.871024805633543
0.9353018593267128,-3.9288825698007863
0.9625248980471639,-4.104757692597011
0.968920348242869,-4.124558250448099
0.9712808622513336,-4.113302507202269
0.9720613819727646,-4.174566468995328
0.9763124727266463,-4.173616519467316
1.0108293175007361,-4.190076601957764
1.0132780484568418,-4.1216275072856225
1.0143338668992055,-4.173021478041199
1.0184307966574337,-4.125915153615097
1.0219176462842112,-4.139713663337375
1.0227529818953718,-4.07234091025356
1.0283954326264269,-4.102238592192409
1.0375156419363307,-4.001368082742758
1.0515435915218845,-3.8789886160559424
1.0539448335027277,-3.856488965156146
1.05409554690321,-3.8425644889084856
1.0559751112092952,-3.8294663136658857
1.0682996286289645,-3.6802669443599374
1.0699313414713494,-3.6365667650472107
1.0734581409870394,-3.5985851511051625
1.0808402472343985,-3.4810909008768234
1.082829228448075,-3.472558157528234
1.086452700322563,-3.3801500736213326
1.100798152782974,-3.1695696314208814
1.102019610565625,-3.087818353925237
1.1032590688282617,-3.0865701531509755
1.1118013192812555,-2.939986901452856
1.1136234411190413,-2.8881372438291426
1.1156943352958848,-2.84533463399149
1.1158348023423317,-2.8625967307066364
1.1209408743104996,-2.749466782688976
1.1225898726132089,-2.6776811156426397
1.1359760070249383,-2.38383618545401
1.1363450545795768,-2.3858985256448157
1.147574524891577,-2.0806640996256136
1.154770957689525,-1.9288153980040554
1.155429269783669,-1.9274112845116187
1.1618089858538632,-1.735435125888266
1.1622391500428861,-1.690910352299128
1.1828358679607955,-1.1623776229463367
1.1833129626070669,-1.153172232489422
1.1879765024041422,-1.027027398257962
1.188106494497795,-1.0086323102349437
1.2209646471588984,-0.09317697042223844
1.227321331855065,0.10007556612870924
1.2294411474853906,0.17587852277964866
1.2345101954434714,0.31508204287017294
1.2347082132600136,0.34509255682476786
1.243504107777058,0.5750477183113817
1.2512761294278612,0.8128181216795989
1.2605257874425755,1.0893983542420718
1.2634281257502131,1.1512957094251586
1.2665294895058121,1.2039039288916398
1.2699067278050222,1.3635256382121037
1.300866486023729,2.153779295010976
1.3022330111267184,2.2083454150029667
1.307150509281346,2.3352140633519256
1.3145573178958436,2.5079989506098137
1.315752319087716,2.5522306004309527
1.3367722366484358,3.0575864852664
1.3415143814242834,3.1436772797680357
1.3498150491921992,3.277537678712029
1.3617276146671786,3.5460566485047935
1.3662237121808563,3.5980169511323914
1.369970390445637,3.6565643375105075
1.3873185336511984,3.9694244421864333
1.3896081056287173,4.008364000524955
1.4022910292940516,4.124968820333824
1.4131183103626768,4.26892297590202
1.4185443665365325,4.287264938679166
1.4233325635827132,4.3268767616057815
1.426950589659155,4.363251864507621
1.4323693993200388,4.4007242131838655
1.435400004315003,4.39893551374144
1.4390159148337665,4.45224487566469
1.4437264438916504,4.510531703430943
1.4537020281589061,4.5174894600787425
1.4580171454822093,4.516906340718782
1.4651973253939259,4.5677636208214905
1.469221835630079,4.562044047284057
1.4740593701488827,4.5280570841800465
1.4826059180914006,4.498243263067032
