n_harmonics,base_freq,magnitudes,instruments
10,4.856056520630988,"[ 0.03989255  1.31918665 -0.13860366  0.29668842 -0.30802957 -0.41649882
 -0.12138767  0.32879404 -1.02997458  0.06927609]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.2638026656576393,-3.154064184449495
-2.2632472453989743,-3.1404250158784994
-2.2609921327652844,-3.2520623522767647
-2.2604566576535277,-3.285062701270888
-2.2578936246613663,-3.2277986931676517
-2.238116063914847,-2.5133895442600402
-2.2366760791264477,-2.4125065075220027
-2.234761816747257,-2.281586439519406
-2.2293174199048034,-1.8257407654069135
-2.2261169880866394,-1.5863910431851567
-2.2256849366694667,-1.5777067530073194
-2.2218804931051466,-1.2380374917200225
-2.2155037101473773,-0.772611228197907
-2.1829017734165594,0.12758424824675788
-2.1801253500982307,0.0410461702129333
-2.1752742955249897,-0.15375597078734937
-2.168637662292105,-0.47136535761599907
-2.15969297085731,-1.0540991716792725
-2.1314292423724286,-2.6017225311463252
-2.125289022969219,-2.700756589748843
-2.1249523809384856,-2.7629534410167107
-2.1145340398501187,-2.608943296231772
-2.1091181446649525,-2.4908383611301446
-2.096279541719774,-1.783493593621617
-2.0949319670396003,-1.6358787868955078
-2.0762962194922894,-0.29592792073626467
-2.054854517441813,1.0191224717865432
-2.053277947192176,1.0923397109104935
-2.048369028371334,1.250294927584579
-2.0475909608909784,1.3337331214185384
-2.0437376486737766,1.4224376136775851
-2.0358218741401815,1.5781433582377153
-2.026512490876538,1.6199562379251204
-2.0247041461894693,1.5409533293885909
-2.017013654384702,1.4985029713443985
-2.0165396781544143,1.4031992334995895
-2.0150061331925144,1.3725278126779215
-2.010744218587969,1.2354357482414768
-2.005031469775469,0.9928852583382634
-1.996640035307206,0.5560523883591089
-1.9965806773886603,0.6618456443137605
-1.9937622455556614,0.43856974356322376
-1.9916090741959038,0.3427598517098332
-1.9890150575396965,0.12313620013143409
-1.9600288696311037,-1.79704438231559
-1.9574638915144313,-1.967782420151989
-1.9376444283211525,-3.031786490928769
-1.9320648329716636,-3.225533710299571
-1.9263098122795346,-3.356030245435972
-1.9121082125590887,-3.133156342495646
-1.9099320624954454,-3.1184318984937676
-1.907423225841777,-3.0540188197469265
-1.9072191932629061,-2.9754039121348543
-1.9054040864118442,-2.8865925308764626
-1.8963726795505595,-2.2205087937109376
-1.8937077903568416,-1.9505448061769899
-1.891992535524074,-1.8568188849149758
-1.890738029791187,-1.644767061470782
-1.8747185651805003,0.12898602842229248
-1.870900384373215,0.631186291557132
-1.8696762709591677,0.7982058055569675
-1.86113461112362,1.842330033796744
-1.8595107452300235,2.0256927813878742
-1.857265033463202,2.242655820935681
-1.8548799257204809,2.5048947762407536
-1.8400703591043606,3.7922250449136654
-1.8388208639284076,3.8119433062160923
-1.832336587660037,4.068175486213774
-1.8283108563667654,4.176970808682518
-1.823990130669929,4.176933129276314
-1.806843152706066,3.568925034950328
-1.8053710195463049,3.479331216479092
-1.798297410985497,2.942284763541064
-1.7927722129951766,2.4465302246106586
-1.766812246941674,0.41280455679168804
-1.7648192451097027,0.2428319966129356
-1.7574814837467043,-0.14071268862264522
-1.7477968050843333,-0.5109148329579931
-1.7437253494390763,-0.5441303271497643
-1.7409938621831513,-0.5979538268858829
-1.7204201377410944,-0.43862481544306364
-1.7142678042003308,-0.3804280324802129
-1.7079523036189477,-0.4242573680761269
-1.6961624278865999,-0.3485502565579391
-1.6928394927528487,-0.4054307629587421
-1.6900794013750533,-0.4227645130269836
-1.6830596052231537,-0.6229210207372493
-1.6648299927045425,-1.164794116175427
-1.6646951408894266,-1.1803339459313864
-1.6518587537875038,-1.5397456479667389
-1.643579086296422,-1.7703689728910197
-1.6401084919237328,-1.8065311065923253
-1.62959243106962,-1.9742235172122042
-1.6252119387603832,-2.0082410329913745
-1.6237606316576236,-2.0029045144603783
-1.6133826044798305,-1.9565653937316714
-1.6126860191238568,-1.9316822577105985
-1.611726092132792,-1.945507412016122
-1.6083787123762963,-1.9082986726848816
-1.5911069141116565,-1.7316284295133328
-1.5719825963079233,-1.7200386643783503
-1.5664895163460917,-1.75943247563813
-1.5639652168165867,-1.8192180381661338
-1.5596042710375677,-1.752873386572051
-1.5595627006089903,-1.7928460003019564
-1.5589949600698816,-1.8126050767487065
-1.5442371430145352,-1.7764020262083269
-1.5356935747742486,-1.5952086180682494
-1.53257175202076,-1.4573620177136386
-1.5316451733939007,-1.4828176720789867
-1.5294698504319173,-1.3218307818464408
-1.526634646958021,-1.2459686792139528
-1.524238658561105,-1.0727140947907334
-1.523409406533788,-0.977075938293595
-1.5056662159620509,0.4495900925945414
-1.5025127587796485,0.7671221895137892
-1.5013954880569087,0.96928670817277
-1.5009939483013484,1.0006752296050339
-1.4936134790471012,1.9332394983989538
-1.489663743127361,2.372797981173324
-1.487566602716546,2.6603069953968768
-1.4874471106213074,2.695429910737807
-1.4839644925110926,3.125457916303792
-1.4744805852538567,4.1985953138715955
-1.4681308746979311,4.813674285553664
-1.462894493962632,5.237999929012235
-1.4606374253949215,5.3582649252674655
-1.453841552148168,5.61896463544181
-1.4418079665668553,5.670023657704916
-1.4350756671276161,5.371383826957739
-1.4301862795654952,5.03642744580861
-1.4236210188572638,4.4560457601310794
-1.4197967078583662,4.012343318203163
-1.4179623692397798,3.8510129604350793
-1.40965767486567,2.9679989579718526
-1.408763343294152,2.8526649412902114
-1.3938478536330206,1.282850910076314
-1.3852204761979452,0.6428568486118985
-1.3802326664679851,0.3460317128050754
-1.3787113041987258,0.3149967264681178
-1.3664892555781085,0.0818797565703454
-1.3586574416888784,0.23885054391547608
-1.3503169023656783,0.5353666448580934
-1.3474483918546083,0.7133242773527629
-1.3270840899496719,1.6659159199017093
-1.3160176881198897,1.8995864325444436
-1.3041553569828919,1.846278745561094
-1.2918794735444263,1.3509618021833163
-1.2898250352254232,1.2404603482545518
-1.2887817729844664,1.1826268562343
-1.2885210781507408,1.1936936780738372
-1.28075044172217,0.7141611832410596
-1.2762046637822304,0.47433085415572146
-1.268600386544478,0.022993558314473347
-1.2644037152752614,-0.09460896817195241
-1.2610606297493214,-0.2277386306075196
-1.259904198091307,-0.22310416646219625
-1.2483039221180894,-0.20460799165655144
-1.2371996346380383,0.16965346000156348
-1.2281482496356628,0.733383305882123
-1.226510263566644,0.8458333283102466
-1.224187575816086,0.9912468507988852
-1.2189438185507695,1.436324385408059
-1.2174353693531954,1.5219871482325114
-1.2167096080279138,1.576564314847144
-1.2076682289759233,2.29665214734396
-1.2000651672802418,2.6770069970377497
-1.1857263111659553,2.865470291403356
-1.1806385697313226,2.6060012189271924
-1.1769496850477477,2.3982597425143948
-1.1670684724414655,1.4521604290541361
-1.164754997122306,1.185454017870973
-1.1634026913354696,0.9737663901458194
-1.160906837327263,0.6798149887238082
-1.1425048071292527,-2.036151655030284
-1.1375139776640408,-2.705567508920164
-1.1359803300316287,-2.967590666978596
-1.1285156217323453,-3.831042669889329
-1.1279148749045378,-3.8478543811700257
-1.1247477568400053,-4.134455890793412
-1.1071841981886172,-4.64580939005592
-1.098627012334357,-4.255046970348868
-1.0967375124157748,-4.106175198023437
-1.0957809048395764,-4.0360565380398326
-1.08391509615662,-2.6376576970901557
-1.079880115526418,-2.0561395450624187
-1.0766615695273485,-1.6152413836787578
-1.0765139923646523,-1.5657836526908144
-1.0743489236589316,-1.3155185671036118
-1.0589479430426831,0.8598983601922993
-1.0587210086558403,0.913107904409553
-1.0554094972946997,1.216784704874273
-1.0468978179400998,1.9520935660816683
-1.0364072482991347,2.253525571596305
-1.0360830668628773,2.2490735102743673
-1.0138270437373371,0.9621166428765546
-1.0137623898475765,0.9407165837450466
-1.0106558517677826,0.5996457209443444
-1.0084597807731426,0.4054431029828772
-1.0066425878438132,0.18423170276264034
-1.0064382392287532,0.18400062887974566
-1.0040348831184418,-0.09932012314331004
-0.9975208006768614,-0.8662537600176008
-0.9865637412813437,-2.0758486669844665
-0.9862093172971198,-2.1731075665557897
-0.9824009207178408,-2.494610757121322
-0.9742810088006322,-2.985982748869614
-0.9602974618285711,-3.288878372361304
-0.9526324254481766,-2.989811801694965
-0.9479370638846336,-2.820743028732459
-0.9406681721644898,-2.3146148854685107
-0.9322957759395347,-1.5848450508980891
-0.9267161857299193,-1.1466013943223985
-0.9227764420721618,-0.8742008435211978
-0.916932877666365,-0.4658104842347412
-0.9064478535900293,0.08611718006844064
-0.9043071484163905,0.14423315895985103
-0.9033472876373105,0.1391637950734203
-0.9005324239873866,0.23062096373682553
-0.8971261547443126,0.22286632525673924
-0.8943229436221358,0.2348787842010515
-0.8884263698844155,0.1805517454768349
-0.8776439858036351,-0.30407497131796957
-0.8759594083434994,-0.44541524519535874
-0.8659870492854331,-1.0852441240959436
-0.8571527168087183,-1.63883252748712
-0.856733241633334,-1.701233460192427
-0.8551018751184896,-1.792732598785935
-0.8536740238566143,-1.877914745731281
-0.8524547638213269,-1.9879927109536142
-0.8490946878308705,-2.1174515327009154
-0.8450523728152648,-2.3276509419638614
-0.8359669856573135,-2.6806086928049813
-0.8342289949306902,-2.686244132961545
-0.8312082025684062,-2.739652568826165
-0.8178548798895937,-2.571552497222205
-0.8103125523358914,-2.2918640846807232
-0.807618309093594,-2.129297616488972
-0.8047904728709603,-1.8967988044611588
-0.8016218075000707,-1.7201485131572625
-0.7990358557892483,-1.612110425763873
-0.7936743679064566,-1.1530465373030696
-0.7931083302276729,-1.100683017480657
-0.7916807736672764,-1.0510023551788852
-0.7856783326992498,-0.5565300954453835
-0.7823515977712208,-0.3117050181531288
-0.7797310735553329,-0.13031972208266104
-0.7773588860831526,0.037609537050062924
-0.7669030206787681,0.7756823658657663
-0.7345832716132699,1.6036790355911557
-0.7335122640879623,1.6027093754957003
-0.7277912181395587,1.5065874599083873
-0.7268876944064493,1.5430848814894034
-0.7240882204161498,1.476616993569339
-0.7195588573196794,1.3624083760774133
-0.717555615924534,1.2721587413232216
-0.7169768379137169,1.2602527696740096
-0.6826444556379543,-0.562598281143767
-0.6718415380674836,-1.3956172176580683
-0.6702779409528015,-1.4959324653521437
-0.6692441334618984,-1.6029819470212665
-0.665990730077517,-1.8065429661336898
-0.649454596767244,-2.8237982530161982
-0.6425307505543647,-3.1388848220741186
-0.6332653912036665,-3.3370762793092767
-0.6253537608085535,-3.37282107918704
-0.6199022366011722,-3.186738869831845
-0.6186893520172818,-3.1710078251159013
-0.615109115995427,-3.063986598912287
-0.6128319512650156,-2.940708235897234
-0.6028830648473953,-2.202379131424426
-0.6021268065790704,-2.245137178559322
-0.5868649323677344,-0.56555996207366
-0.5866805066490297,-0.5992960366459387
-0.5833429932278333,-0.17268743243640608
-0.5796817545941093,0.3357236258752408
-0.5793072863357018,0.3177680562226011
-0.5790117790853326,0.36073219345864405
-0.5775988996548156,0.5625660717724141
-0.573070492696532,1.1393120887478392
-0.5619814747897696,2.4318827352090673
-0.5440233678244617,3.8758802785649547
-0.5414332223048834,3.9710769671538007
-0.5277182959912654,4.18435401150779
-0.5260397412438609,4.113163597267828
-0.5236362083572059,4.053223081573994
-0.521715759927265,3.979074016093218
-0.5199477845347769,3.9367507374952178
-0.5149532335672249,3.700805961975831
-0.5138920147737362,3.618331504444917
-0.5131287144914753,3.5416022176998285
-0.5070646796663532,3.130919912178442
-0.5063241721738105,3.1017158990053866
-0.5062397316735909,3.125366485088115
-0.505562937370164,3.1197671586477482
-0.5030061883081332,2.8120675089759875
-0.4969095463801576,2.3483693353001875
-0.4956764836246963,2.208287857362193
-0.4936184799124672,2.029661575671486
-0.4873565040817507,1.4950692443717275
-0.48393544752884043,1.1409276518801408
-0.4824609760998486,1.1147065895183754
-0.4806905743754166,0.9091608967494744
-0.4769238318325826,0.6316248905741125
-0.47671448615042733,0.6394948047148243
-0.46138573534106264,-0.22267255041864847
-0.45942939184179377,-0.30291939132105367
-0.457859868405599,-0.38700161951516565
-0.4526337932620912,-0.47754440141526533
-0.4337806501630359,-0.5729241098771831
-0.42972789836441994,-0.5285761263749342
-0.416615015028051,-0.3948534384032662
-0.4134940079340099,-0.3448911087410416
-0.4041843134848433,-0.35360922803540257
-0.40252090345124003,-0.36624567725215174
-0.3995322661174141,-0.32068792387922956
-0.3953231477246142,-0.4948584490633685
-0.39062162637145104,-0.5770449314738366
-0.38981856485197763,-0.5562532845773847
-0.3840569828861389,-0.7267735520275952
-0.3804589939483263,-0.8028334475537183
-0.37438950015882,-1.021278815667186
-0.3653588087855333,-1.3624904405770009
-0.36406023109219543,-1.4207863147209776
-0.3368244939318936,-1.9702941521453419
-0.3349878939617579,-2.0060030412203154
-0.33430901035965155,-1.973770977984019
-0.3316130237125874,-1.9759465673250924
-0.32680056027830906,-1.9850958800352434
-0.3184638383938867,-1.9526739768370331
-0.3176075636736977,-1.9644906105357083
-0.30998947799358234,-1.8757059205920865
-0.30497340627323677,-1.8223982722683065
-0.2891738045518255,-1.7397535473505317
-0.287595598446007,-1.717330287917728
-0.2864189990942063,-1.734187324432079
-0.28498680216808125,-1.7114412014120686
-0.2849619052721373,-1.7009647668011016
-0.2841643373620215,-1.7203403446439482
-0.2799673258694506,-1.7431061952734495
-0.26957088049139344,-1.7661015251347123
-0.2685071865776547,-1.7700687471627978
-0.2617984937896827,-1.8090182606152125
-0.25494112665948343,-1.816073794276209
-0.25402540055046696,-1.7725548414888628
-0.24847834845075978,-1.7889780838185048
-0.23149411172959322,-1.1227502055365965
-0.22280065846777974,-0.5798961300379558
-0.22207824923831643,-0.4824127670012759
-0.21943128410568713,-0.2996890979564298
-0.21228633484672876,0.4069404327112446
-0.21034859424255714,0.6566557663862974
-0.2059640872426165,1.140959783720558
-0.1962650492501754,2.3358751357841365
-0.19416625964692047,2.58315334471807
-0.1890458236148418,3.245445219358016
-0.181292412251838,4.142097945614087
-0.18087630273647726,4.15369005498866
-0.17945932970775047,4.3495481680869545
-0.17209082362205397,4.956759671227286
-0.17063700039746,5.081752180473184
-0.1643784204897698,5.472516068336551
-0.15944882235290692,5.6781441704872355
-0.15257080207066842,5.792687787853089
-0.1510401875163394,5.695058592963283
-0.1446642925654409,5.568220361588955
-0.14003384628557924,5.311653154149097
-0.13753331643574507,5.160217132389817
-0.13469791432363554,4.887661087465262
-0.12859176419711194,4.296625536383125
-0.11583615870354613,2.956984814536105
-0.10858750329058209,2.162711694949736
-0.106884890276711,1.9282409803346625
-0.10356552732167845,1.607635028731126
-0.0828618937556449,0.20360885487906194
-0.07824961592259427,0.11198310222557113
-0.07288110143991666,0.09991887327450222
-0.069489584462187,0.14577292233074013
-0.038854617008467596,1.4349582292462657
-0.035772652764765045,1.6027993527059334
-0.031564484867351084,1.7132419370518894
-0.03143494417013004,1.7773526935091182
-0.019048096654304736,1.9107518431179267
-0.011840681251611862,1.8195071862412973
0.00015537699447065734,1.419961483749273
0.002684434657637347,1.3043404778429366
0.017984031414201684,0.3907419650240788
0.02024759812240129,0.3143359636300408
0.04268906409746176,-0.2763904544609128
0.04791528272762058,-0.22090496712692498
0.04977662619413348,-0.1770733811645354
0.05995157180679822,0.3386335396932968
0.06438756485420605,0.6409325535426581
0.0740769430183068,1.3364387782103415
0.07565763637934353,1.4794904954474102
0.07717535408820941,1.573722042410558
0.07838952950691747,1.692144556508445
0.08574181903297884,2.2137621833091696
0.08807336505360208,2.4179786581889795
0.08990567485649592,2.4433175781754106
0.0906416694412715,2.5088659061257386
0.0919112694750357,2.6105881295170703
0.09208699358305372,2.573843853589446
0.09954261221143579,2.8909432022838977
0.10440968040951315,2.9039694997001546
0.12598638559906838,1.5889872395574058
0.13637511667859092,0.21119378872653452
0.13782949400152855,0.009456118837837778
0.14263373631783338,-0.7056274673184896
0.14888776914219548,-1.6542903512478595
0.15718583942963704,-2.855589403340922
0.15768179262013016,-2.8993285180657553
0.1709658625207644,-4.282955009504119
0.17545076547972327,-4.536120477110699
0.17854512353424212,-4.6599541274101
0.1843724836671301,-4.760266814204356
0.1859527389857929,-4.705901663674631
0.20005615124957066,-3.8299434485870028
0.20567770538292507,-3.216643118100234
0.2067160508502175,-3.0312665280110473
0.20718924415137785,-3.0390994290583393
0.2116971777914909,-2.4049772983684568
0.21416974304741832,-2.0175346771012466
0.2155088993905001,-1.9109520177305768
0.21868932157536536,-1.4003124304345353
0.2356168359834543,0.9091225338337108
0.23887903635094343,1.222208520207925
0.24093693936668759,1.4652928435354842
0.24129963568507184,1.5093930924607122
0.247238406353822,1.9450573961349915
0.2523683449305465,2.221122347758897
0.25667986468363857,2.243653644939598
0.260760601510988,2.2418060670678353
0.2616623284317381,2.232572729829333
0.2810156677816704,0.8991891087599483
0.2898679019317072,-0.13971657332399928
0.29083726262811904,-0.18244934880557465
0.2929788764465906,-0.5076623538623501
0.298119303302391,-1.0946396001702043
0.3004993785907466,-1.3632056547887135
0.3043435366816798,-1.7967562972613338
0.3134516243167309,-2.5952373156193524
0.3196202168075244,-2.9603910847728216
0.32144001984826964,-3.0893774142601904
0.3234333529233737,-3.1854408112766754
0.32541517900422434,-3.2458229911096455
0.32759932517025847,-3.26622603913421
0.33397544117819145,-3.2442255517597083
0.33861284709803474,-3.118495949121871
0.35019874968353903,-2.4739059090170556
0.35520541681194384,-2.165825090818234
0.36720884524399144,-1.1465294629802425
0.3709281760377259,-0.8887850823084251
0.3724399185428635,-0.759005069882624
0.37404215003977104,-0.5817771298185527
0.37880431631433975,-0.3629778181680062
0.38844289669505283,0.07682851869331307
0.4024418297614707,0.18193592327236296
0.4207026758840202,-0.60977250994502
0.42132113862169795,-0.5676632551101212
0.4332542482772723,-1.4268082613015602
0.4503463545270687,-2.4518348119546047
0.4505023071684886,-2.401079488132975
0.4523049155897141,-2.5020630293796313
0.4544549764668875,-2.548273170815128
0.46238065159204655,-2.7039143441293843
0.469350491474275,-2.663319396421781
0.4714347658641591,-2.6545860775921937
0.4755328587948622,-2.5560810217608516
0.4771828240089677,-2.545636579315631
0.47764984824750645,-2.4391352153476538
0.5035629870620291,-0.946190031599746
0.5038626816549625,-0.8928965261136844
0.5218404172486517,0.3995037414197107
0.5324212025260007,1.0682301150149465
0.5385510359064742,1.2664601288316513
0.5510042007790319,1.606840463364306
0.5544971804759213,1.6135807005383884
0.5576745804965397,1.6031121762881064
0.560209610337667,1.589333135295573
0.5688696997304188,1.4876886525709259
0.5723213248723233,1.4086392812607216
0.59418865731746,0.41392666538727374
0.5995485242081329,0.09584475840150047
0.607516143192643,-0.4050292456759616
0.6106276029585223,-0.6385494317301613
0.611159193498716,-0.6863535161802755
0.6231361901669699,-1.4826823148683619
0.6361243996347854,-2.3462761719848784
0.6417716623246852,-2.654604008954183
0.6434108006382435,-2.739333810017757
0.6453484397564164,-2.8813951943670193
0.664838392298682,-3.368759535688418
0.6671348352951423,-3.361252580401331
0.6696965847601817,-3.3395767791447573
0.6713175454171596,-3.317716875286886
0.6719896001667012,-3.2352828763868713
0.6790295160801905,-3.0736586688210576
0.6812692762210988,-2.957298027325186
0.6815928731776593,-2.9280058345309166
0.6825960167160354,-2.8437613388025595
0.6830785229683531,-2.8316269099880587
0.6912011337063673,-2.2030745702259558
0.7048696353588237,-0.8702889258823875
0.7076138250068622,-0.5101318555113675
0.7212947272421268,1.152230955001848
0.7238592644598851,1.50546586344687
0.724413354199517,1.5625584528827494
0.7294798223447443,2.19012359234006
0.7311439535020359,2.296303117836931
0.7357084628112682,2.808215105685843
0.7403694643450027,3.2231139222926024
0.7408727989957171,3.281487296047268
0.7478158631481717,3.764373512787278
0.7498309830128194,3.8449697440040476
0.7527088818001038,3.979339467028305
0.7543996016760719,4.023009669565759
0.7626046585461967,4.181343018767947
0.7633934160214721,4.228727948603147
0.7639332772924767,4.209074536734394
0.7646104096404613,4.1852829926607855
0.7763081580041327,3.847508820063437
0.7783377947311929,3.7003252683920143
0.7849749242554243,3.278510123777977
0.7887054833554776,3.043857896525203
0.7900384357081705,2.890533765151191
0.807454927654689,1.4065670503765122
0.8080063042667147,1.34008104892574
0.8094071070634214,1.2118056035177518
0.8100935573183623,1.1622061094069498
0.8153220972796116,0.7109893873599449
0.8287869452465197,-0.058028348876496806
0.8413137362437144,-0.5150053833478181
0.8486102275743805,-0.5445357121991568
0.8562344507581354,-0.5487661150960426
0.8566928491386885,-0.541599087630069
0.8640643569801232,-0.4647998876518407
0.865590781961147,-0.462396188925133
0.866673337610449,-0.5216603169806002
0.8675646055119279,-0.4908408488926561
0.8698108764652712,-0.4589275856042824
0.8785961710353334,-0.42985208780710216
0.8791837274744632,-0.4265935785939566
0.8794092359164631,-0.36279598557813175
0.9001383875243922,-0.5150293545268286
0.9015481061284114,-0.540737915837769
0.9081833215326593,-0.6769176116827923
0.9127359006598139,-0.8268036483379273
0.9301393077199345,-1.4047333517675091
0.9340456791175589,-1.5456261196557883
0.9344686388889003,-1.4845356461588541
0.9448283652149674,-1.7432879959277152
0.9452668131985389,-1.752353705925232
0.9511203204939829,-1.892236048682405
0.9573658793259119,-1.9977244016839188
0.9611561319552102,-1.9802595667214098
0.9638592711474789,-1.9506529104897548
0.9673207623267519,-2.013301794400955
0.982786327478971,-1.895136260087478
0.9892343808986284,-1.8060595600605998
0.9896815622659201,-1.8206879404388245
0.9902759868472915,-1.801883606927776
0.9911246847398028,-1.8232697664916704
0.9969897195965962,-1.7108273093599193
1.0022696898110066,-1.7849749582470371
1.0033690037554468,-1.7560484247704764
1.003650845520509,-1.712483226970763
1.0128126529118155,-1.7596713041823944
1.0139351964998662,-1.7085395077615804
1.0178159538452771,-1.7569771551334867
1.0202807271884229,-1.7663766944094192
1.0235403714744375,-1.7929624634254877
1.0246094736684137,-1.8187320914774783
1.0257555553968523,-1.8004791144124026
1.0292025212618539,-1.7830507272128406
1.0311368637176965,-1.791182348124553
1.0317861163984379,-1.7905115082049852
1.0335102346945861,-1.821474015234402
1.0335891066516654,-1.820978041665017
1.0345904180146572,-1.8079194619996453
1.0398845244510655,-1.7548648603217458
1.0445038019885882,-1.7623293614403501
1.0458375199039036,-1.6990336078013624
1.056430185654106,-1.449712244576236
1.0573622832033536,-1.39683940182021
1.0576760922154378,-1.3536225209313544
1.0604949166910238,-1.2172856901182934
1.0739384071045128,-0.31429652718248396
1.0758001948455211,-0.1463370361626358
1.0800920654869097,0.24734446184312503
1.0839763217959995,0.7046441917062235
1.0909721730535757,1.5563289799620161
1.0982665507051905,2.4394856116224566
1.1079101748692874,3.585007493801403
1.1083506765614448,3.7078881465719284
1.1153500008987969,4.419703681247348
1.1206185639164925,4.87992000508349
1.122767071410217,5.079959665846506
1.1261928738701439,5.298221287643194
1.1284073854032695,5.456346643997604
1.1303600607271562,5.5154916662739435
1.1322969479448686,5.583782457433017
1.1374602516719552,5.707103371109398
1.1374701727033063,5.757686503118025
1.1377180771135453,5.734169352006057
