n_harmonics,base_freq,magnitudes,instruments
10,1.6030510573074728,"[-0.09017033 -0.44316005  0.3734203   0.17220587  1.16613186  1.21267218
 -0.06071001 -0.79000373 -1.1213979   1.70106114]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.649181811540106,0.5820214412559628
-2.647521136689068,0.6103977703099409
-2.6428105625446427,0.6935712544518383
-2.6373786243820314,0.7844084573741735
-2.627978821175929,0.9311858258284678
-2.6230367572060485,0.9983002373334484
-2.6198807229207945,1.0400265464091218
-2.616682419544129,1.079639789531059
-2.6097996680711715,1.156775645867558
-2.608492973010457,1.1688024399131753
-2.6061633180824053,1.1930233257140712
-2.6021256592528212,1.2274914352738746
-2.5989806385828893,1.2518606865731583
-2.595291539981316,1.2768589894361884
-2.595057162319717,1.2802796539514094
-2.5948162878321464,1.2809469914315725
-2.5905371532689294,1.3063336761548425
-2.5814105468238204,1.3392984455646315
-2.5758870875171045,1.3504848290746438
-2.566050896552989,1.346060643327827
-2.559251199079342,1.32752519880032
-2.552894469567619,1.2971038875547005
-2.5473895967971374,1.2647394762467719
-2.5387681492923235,1.1934126410353167
-2.5255730560940273,1.0538464886023151
-2.5204439786367283,0.9904962648374879
-2.519207123263789,0.9747881837108187
-2.5128300060324023,0.8846318844181863
-2.5118052364943186,0.8692089027004971
-2.5085348431858705,0.8193181198950998
-2.4935005342759267,0.5713901180070201
-2.4928685336884167,0.5606018873660662
-2.4798828586384793,0.32449843056890987
-2.4748211471650956,0.22940104612703807
-2.4558326788181244,-0.1403361765472813
-2.43738462932225,-0.49576780081237165
-2.433353359374061,-0.5714247915010009
-2.418609238833997,-0.834387059387708
-2.414436234269208,-0.9051514685023837
-2.4119763598862876,-0.943704677676544
-2.409719455659732,-0.9811616378913418
-2.40595746343839,-1.0397608092653885
-2.4013332163462775,-1.1108176548649258
-2.4008447219196762,-1.11501939398696
-2.38600328207846,-1.3163000852581914
-2.3855562196458098,-1.3180033310186965
-2.3807667693775945,-1.3748787802295515
-2.376282274624574,-1.4253143753369055
-2.37576286186233,-1.429900682658024
-2.372054314750849,-1.466338543469196
-2.3663927744503033,-1.5181165283489009
-2.3565192410301328,-1.5918789778243145
-2.3516513374460795,-1.6224594598509186
-2.351533078212364,-1.6226549441301545
-2.3479671476496744,-1.638816989318823
-2.3472797910827183,-1.6428934233695422
-2.341118843386221,-1.6688437509746377
-2.3399708503763,-1.6703507164761997
-2.3284032590413215,-1.6991087672453535
-2.3281371124337973,-1.6954455436196292
-2.3275648934947277,-1.6980088215335718
-2.325871156458682,-1.6979218807543903
-2.3225581413855956,-1.6996507656797781
-2.3092678521719456,-1.6839478510104697
-2.3062606155380334,-1.675913384683993
-2.304769127603343,-1.6711378946279918
-2.290149973051654,-1.6078175874151843
-2.2805900647842616,-1.5500850855943873
-2.2779399006164063,-1.5321570800199553
-2.271334022857169,-1.4850633006210665
-2.260248406084766,-1.391790140288248
-2.2590441886453205,-1.3812550934294128
-2.258966080156329,-1.3792548520110743
-2.257127622456929,-1.3632026238687598
-2.255133213368972,-1.344626227394194
-2.2520555079481217,-1.3173092782926827
-2.242630340327125,-1.2222029802694998
-2.241773193001131,-1.2114774391834904
-2.239330297347406,-1.187186903921373
-2.2391435913668145,-1.1842613698573528
-2.2258279398735565,-1.0387315920952833
-2.2064067795117452,-0.8069305505127058
-2.1951590542187285,-0.6700511102768858
-2.1936976858280954,-0.6523287036753437
-2.1911708877254568,-0.6187337792331676
-2.1785374851544272,-0.4607454116696234
-2.1771368039674313,-0.44337672592936594
-2.172178817912849,-0.3808079486962208
-2.164020751219681,-0.2775098827615948
-2.1596387379163646,-0.22190575854032749
-2.1458071934145986,-0.04699480991767659
-2.1438457044123043,-0.020186212025271218
-2.1359556719169204,0.07817380818910388
-2.124678618442763,0.22466762213909847
-2.1198324396525674,0.28558889243025326
-2.115223512158537,0.3463722537586566
-2.113304056928488,0.3650654914956585
-2.101478788263586,0.5182125820700988
-2.100990693875171,0.5240425966436244
-2.0961420503005694,0.5873043490147319
-2.09450503953974,0.6078776217582355
-2.0816516681249935,0.771486705210865
-2.0759602878824337,0.8429478246152127
-2.074389644411238,0.8625186724392211
-2.0711942789411864,0.9015485622941154
-2.0442944745851284,1.2370057665144174
-2.036497147653512,1.3335659425846957
-2.034053425105509,1.361375262058302
-2.026786574282693,1.446782657191229
-2.02545130618488,1.4646504253011827
-2.017644614938315,1.5520849674889505
-2.0175347092245035,1.5562360045325605
-2.0168564601183254,1.5619486145066737
-2.0021794715858023,1.7257312470315804
-1.996270540089658,1.7862043198041229
-1.9931217641417398,1.817572367362073
-1.9855983108692585,1.8944610804345468
-1.980669762269447,1.9386967040930294
-1.9776906252250757,1.9676730697625247
-1.9760103478058777,1.9823311551057738
-1.9605927088629918,2.109130164695434
-1.9595167422483697,2.118030385447336
-1.952588693819832,2.165774698697027
-1.948360465745631,2.1932214047780656
-1.9399195999435257,2.2425082313876032
-1.9352428015022425,2.2664904614373693
-1.9318700027595088,2.283551113454563
-1.9302921922069431,2.2912247887460597
-1.9205696825741179,2.3253129866550473
-1.9085142394795065,2.358207406353764
-1.8967969336042336,2.374382044037793
-1.8967199410012805,2.3731950057834776
-1.8832658963491018,2.375821265402027
-1.872722481232015,2.3655572814131567
-1.8689869443995946,2.3593135011574438
-1.864524342200673,2.352775521798501
-1.8642831607249128,2.3506861623531714
-1.8625981558294604,2.3472113463571223
-1.8469289407028713,2.31425887475648
-1.8454276376469183,2.309307749481901
-1.8452459921240931,2.3073358788111547
-1.8354561750454297,2.282549388861278
-1.8332010893508202,2.275007515456676
-1.8281237415436062,2.2608399046568537
-1.8253880510688962,2.2549897458320687
-1.8208663376287828,2.243106808604433
-1.8147119770213453,2.228430280028226
-1.7940229729438155,2.2023084186174353
-1.7903537219445695,2.20050780400022
-1.786512027419494,2.2013639384568138
-1.7825827976838973,2.2050402126379525
-1.778760058521807,2.210762420331899
-1.7706904876411649,2.226415910754292
-1.7692083608920404,2.232211620323807
-1.7667368098320997,2.239806455624237
-1.742938260675856,2.379605341415019
-1.7348955186131438,2.451463918780764
-1.7222660240680037,2.5949419799579427
-1.7200014957963579,2.624269296058723
-1.7197009552731564,2.629583721508052
-1.7182410135786146,2.6475307554367484
-1.710605523426459,2.755863292072073
-1.7026207950356111,2.883377940986676
-1.686306490490276,3.1846109274035146
-1.679095446468978,3.3327774016005995
-1.673078559861597,3.4608726630422515
-1.6639958873496763,3.666123292489401
-1.6607058872426117,3.7415413387095984
-1.6542723712198613,3.893811341514681
-1.6496501056977577,4.005239317016297
-1.6345983560606732,4.367055823264689
-1.633205858243381,4.399838932325464
-1.6298951431453033,4.480702731133088
-1.629306251183364,4.490770408794619
-1.6242423931985592,4.61085336881969
-1.6197140491622577,4.715534280291611
-1.6170843107215407,4.774435515063419
-1.6151950458248878,4.817273470567808
-1.6121365019785687,4.8840145987688395
-1.6083855208595061,4.964991458462574
-1.6081730787242534,4.9688565206036435
-1.592960921675558,5.263237681759495
-1.5796978216091115,5.468355607048959
-1.5630811357367895,5.6340264059945335
-1.5571160427417254,5.6652908815463485
-1.5502804407938064,5.681239671100897
-1.546763855250486,5.679494957835119
-1.5388939653475333,5.654602466847847
-1.5368825979483576,5.643958138068028
-1.534102900395961,5.62399294063129
-1.5334491837077022,5.616894439805177
-1.5314039451254309,5.59724771096435
-1.5282365765910375,5.565142532228191
-1.5156707276445434,5.376103937895324
-1.5116573241070332,5.294701220150747
-1.5050222914038462,5.1451144045372565
-1.4925210308153594,4.782926182407642
-1.4704971138354126,3.9217377155239532
-1.4651533184637733,3.671974951648151
-1.4607749390658837,3.4576408240112855
-1.4501659570661063,2.8957904277329622
-1.4483022698951469,2.792665507821358
-1.4472775595709195,2.735495611858361
-1.4467314633433312,2.700968675200295
-1.4450081186309836,2.6061229815264952
-1.4384797072418243,2.222191962113861
-1.4359627525004757,2.069380071017807
-1.4345126132757144,1.9795916255708674
-1.4281214501417168,1.5787402123434418
-1.4258108525602866,1.432704333733929
-1.4189282151511184,0.9854351558310273
-1.4050128179734984,0.05105369612997445
-1.39318062142564,-0.7583177455682031
-1.3926948787238433,-0.7925981412172446
-1.3889166984730912,-1.052120883874822
-1.388414125032767,-1.084776867356063
-1.3873787063871454,-1.1562754438212226
-1.3824645086081901,-1.4890970071002216
-1.3654459564589239,-2.618304041741419
-1.3609671526697555,-2.90530627748192
-1.3539932333931892,-3.3348567810881025
-1.34224682689454,-4.016740899101953
-1.318193044800589,-5.18814787713786
-1.3116640259222108,-5.444061340663962
-1.3107767724793673,-5.474163277827456
-1.2834911342244715,-6.182387446682359
-1.2805646077076447,-6.222206783854563
-1.2768663318515048,-6.267984007588123
-1.2732138959040638,-6.294820348103281
-1.2699614552138911,-6.311613235933373
-1.261385481419691,-6.317371881862535
-1.255058128390522,-6.279468528645753
-1.253759416628681,-6.269346754078807
-1.2483045997256714,-6.206011531460781
-1.2454932848045264,-6.16446110798331
-1.2317678180258094,-5.874253525428312
-1.2119263898896806,-5.21527124316359
-1.2045933880280946,-4.907449034794367
-1.1938641633076708,-4.408188037024347
-1.1807220155260747,-3.725965404152804
-1.1738407242558941,-3.3427639684099475
-1.157462724924407,-2.3888299253846648
-1.151830083583568,-2.0529911114740913
-1.1489485650418534,-1.880909152053612
-1.1404677526081488,-1.3726281080171985
-1.1403567891312718,-1.364908472188266
-1.1363175999971145,-1.1256156326499975
-1.1344385460649002,-1.0163216969001054
-1.1258111730228875,-0.5119770717278521
-1.1207040612675914,-0.22321656731258385
-1.1203518074640113,-0.20262021954411336
-1.0970999598847173,1.0098210888135806
-1.0891866540358022,1.3741395253262476
-1.0874544296797355,1.4492141936773049
-1.086608394632566,1.4827599631406136
-1.084566331027146,1.5693340075676703
-1.0834259174992307,1.616539630919137
-1.0714897362543692,2.063708280127468
-1.0461202019781743,2.72033598195203
-1.0409811965672977,2.802135326857311
-1.0385710037566465,2.8348639806094305
-1.028340904262232,2.9344508008990746
-1.0255265019717068,2.9477426259054407
-1.024412720893836,2.9527102625893584
-1.0194665598584671,2.9625582671601345
-1.0174048058090106,2.963952017087835
-1.0100944006049144,2.940563699690004
-1.0069711604267548,2.921535342182462
-0.9989396746695034,2.849323769480989
-0.9964481460164718,2.8171210067964325
-0.9802256997940537,2.5458411126940095
-0.9682358766887118,2.2716382708424057
-0.9578170083636759,1.9906544598617406
-0.9531834661288983,1.8578722089312325
-0.9402665294997066,1.4605842413261176
-0.9328960326429083,1.2282293738227017
-0.9327544672004686,1.2241277562627733
-0.91680755812604,0.7088744120361267
-0.9142236080128372,0.6282930800731481
-0.9099211451474778,0.4928689969998386
-0.9086073576012095,0.4509364879568322
-0.9040319438702054,0.3103658603423963
-0.8975098792537599,0.11443958269302561
-0.8965606635853276,0.08667747692165703
-0.8851683782084097,-0.2272881791744771
-0.8623768060058623,-0.7430920986794802
-0.8613406783045532,-0.7648892934479073
-0.8607393765422526,-0.7739071622541035
-0.859745932273007,-0.7928139036559454
-0.8577566997176644,-0.8261500137959983
-0.8512475957336352,-0.9300356232322448
-0.8469400053088116,-0.9844374947466276
-0.8443001688573823,-1.017532124610209
-0.8333405547570845,-1.115111944576696
-0.8230016327376539,-1.1652547119252457
-0.821931100379611,-1.1681726758683577
-0.8152410555357719,-1.170557113219527
-0.8008513761541973,-1.1205564288130667
-0.7990741255380964,-1.1091953778963122
-0.7987512419638447,-1.1057571448798322
-0.7910021351606145,-1.0420413557471748
-0.7742601726903793,-0.8381798706648442
-0.7730807842587,-0.8227449095874557
-0.7669500871116557,-0.7276779852001516
-0.76495695524968,-0.6965678598658364
-0.7561487564038569,-0.5450666162849856
-0.7553291773835049,-0.5312869638224622
-0.753439646640305,-0.49703815690810965
-0.7369641912217029,-0.1886817163337458
-0.7331909774014362,-0.1164240100524846
-0.730951401684031,-0.07449653939888104
-0.7294476989360028,-0.04717867671150098
-0.7168198536380137,0.1905402533572983
-0.7130252760184268,0.25787801211518285
-0.7126158173071264,0.264253705962288
-0.7102918101650948,0.30360097600190145
-0.706348669208265,0.3719218549215702
-0.7059074024345247,0.377904670673165
-0.7040659218607166,0.40750668072384366
-0.7031738209370353,0.422754236434366
-0.6998682103527845,0.4741971518810583
-0.6874311322537832,0.6485638719532767
-0.6695983534351768,0.8203198969514535
-0.6606057071492124,0.870295283905147
-0.6595421182707191,0.874744401779185
-0.6578183419418129,0.8785515002491899
-0.6572989521254771,0.8809758602149506
-0.6544401237547373,0.887784795775728
-0.6518710296301231,0.8923583696735133
-0.6443048633468695,0.8880639653327908
-0.6431684966145355,0.8871868788789475
-0.6363117063906572,0.8602497982085109
-0.631641996079165,0.8359376123956545
-0.6240385726399307,0.7780542684377441
-0.623112611265622,0.7677455356893982
-0.6165801187173945,0.701131478182906
-0.6111521802251141,0.6341302617379697
-0.6098564125015122,0.6174343934646224
-0.6038903287685695,0.5321601846576487
-0.6004995793620886,0.479111480051081
-0.5945435094287803,0.3773535177862064
-0.5764372062921099,0.0225516965566857
-0.5669274032643092,-0.18599740284704752
-0.5666447187882167,-0.1927158715843321
-0.560112961324565,-0.3427498699725359
-0.5525960448908593,-0.5120496332211092
-0.5487495329645418,-0.5992325255479213
-0.5464310699258959,-0.6526661056103009
-0.5445761741493671,-0.6958383661191128
-0.5206207956398727,-1.20846084309505
-0.510976919759794,-1.3871469099579838
-0.5061271826771114,-1.4674247288138889
-0.4969014119830404,-1.6009049107059758
-0.49580955331048226,-1.6135717984469653
-0.495304005243804,-1.6207846654361593
-0.49460179583103736,-1.6300200820417907
-0.4885261375574528,-1.699824434565469
-0.47096709556287575,-1.8127126634564452
-0.468790768314852,-1.8192937558683888
-0.46712455661301444,-1.8209896504776568
-0.46409515000537294,-1.823449289535814
-0.46232899739445354,-1.8213663924575016
-0.4602627351440769,-1.8171139812681638
-0.45484286016359565,-1.8028536899862742
-0.4528435510134994,-1.793255644284512
-0.43588758505075065,-1.6359357983017675
-0.43268728743774876,-1.5910785250256962
-0.42806774857461916,-1.5201654443187247
-0.42185267025724027,-1.4060530688907584
-0.41216191666377977,-1.2009611942175629
-0.39550765458988835,-0.7603650241603247
-0.3882242102855895,-0.5374012393774863
-0.3734603907705836,-0.04322273442683521
-0.369881208548517,0.08545710744735531
-0.36053332218672285,0.4262878486786166
-0.3468820079637611,0.9396033364115497
-0.3449866474269099,1.011315867801271
-0.3344710619405311,1.4070170355159184
-0.33000846985228804,1.5717710801858704
-0.3245025869115885,1.7737908054970994
-0.3175694180850379,2.01906587142357
-0.306306799560649,2.395112184361641
-0.30586867986613164,2.4098316510213795
-0.3047976210776815,2.4426017530170974
-0.2921770991389203,2.8150270226264413
-0.2884044479885226,2.915853907949258
-0.27079380878677917,3.3047797613048933
-0.2668485898137787,3.3708576401181682
-0.2646652158009397,3.407069178298001
-0.2587776985075223,3.487582798200001
-0.250151356461914,3.575863105150792
-0.24759587979815656,3.5943321788953533
-0.2413457601718889,3.623609208722383
-0.23452006787230273,3.6306045678610896
-0.2331908144323389,3.6317191760819343
-0.22850451664142835,3.6199488146481613
-0.2211755775461537,3.576993953945003
-0.21904168641779753,3.5594528306252364
-0.21764986357243643,3.545366923415885
-0.21467956681813227,3.515397079530124
-0.21080617372265253,3.4699862467927858
-0.20117602063364348,3.3221450663822885
-0.18469368877854908,2.966921254013072
-0.17111588709606051,2.591376934747345
-0.16504277507083254,2.4071086733242235
-0.14344031943364577,1.663858654606559
-0.13574455017892229,1.3776496621845524
-0.13339391447558047,1.2886272620000112
-0.11995181154407719,0.78226018451985
-0.11937295701893902,0.760665074711394
-0.11215988897070162,0.4891600516257822
-0.11138620527834675,0.46162204742543517
-0.1099647654156648,0.40787385540133797
-0.10725426595355758,0.3051752634974855
-0.10644472084223189,0.2764280930802831
-0.10436844036013371,0.20101401768770458
-0.10425396823376865,0.19695099203654057
-0.09864466949476158,-0.005105058333000275
-0.08670071855117545,-0.4204516729321485
-0.08210047507733842,-0.5707405901664941
-0.07688266659163556,-0.7342566899989759
-0.07078723189479508,-0.9141638642585249
-0.06749991400905131,-1.0072856647418735
-0.0527353979440397,-1.3760100434519524
-0.049500361634596146,-1.4458684906180777
-0.04556453182767228,-1.523783594782697
-0.02638107100108078,-1.8150316762796725
-0.025708336334056447,-1.8230023425297075
-0.020009151027756467,-1.8768378577206741
-0.010250120052118561,-1.937178642551442
-0.002760812340827812,-1.9553986676085233
0.009586048023380478,-1.9324005299166018
0.019143239451969496,-1.8732818694905917
0.027343309873346655,-1.7973184946971503
0.038298742573445566,-1.6587160719425487
0.040870999616942516,-1.6219649377520302
0.04541792488658869,-1.5511666067055698
0.06835992119551815,-1.1257649082793746
0.06870080755276486,-1.1166164098196316
0.07219721840260185,-1.0463007925193475
0.07876726071410722,-0.9054569048075573
0.08685915696209134,-0.7319075737304886
0.08934137879407444,-0.6780906251955277
0.10663540030944407,-0.30386417059402804
0.11003327500554017,-0.23209368577371114
0.11024329945891065,-0.22734405912407984
0.11059383589787064,-0.22138642801565458
0.11697261597125319,-0.08976367612003303
0.11786852348324661,-0.07112951446903966
0.12325453086917015,0.034106905063173557
0.12464041975639972,0.059325911887087045
0.1471793634641969,0.42847516951389036
0.14809412855395543,0.4432196996474243
0.15403982217386547,0.5177722189583563
0.1556938116149107,0.5377833998597336
0.1588947818492077,0.5740248676358272
0.15968616845668437,0.5838589998341809
0.163507259307198,0.6217817341053858
0.166402655569859,0.6463200864912197
0.17249063674572884,0.6937013031950091
0.17383087356537263,0.700297929829042
0.18575061103097745,0.7530810677726597
0.19189026959310151,0.765498796135886
0.19302366288343986,0.7645825660349287
0.20346372538986257,0.7516539378449728
0.20694669828805257,0.7391542686067499
0.207459306357606,0.7364500067067247
0.21282489857896048,0.7092315867991363
0.22780404773652307,0.5940170441059666
0.23864738863352963,0.4758299079948963
0.2430667958783963,0.42002571880353795
0.2453747275229219,0.38531997920441924
0.24788768319799548,0.3512088757066636
0.25463068792566856,0.24801911617657754
0.2566578694947115,0.22015375365104387
0.2578713974106268,0.19928796946330934
0.2621001619282399,0.1310072518582991
0.27214457422976324,-0.043305580753406216
0.2816480810600641,-0.21617504984180355
0.2913797986803335,-0.39726360411604467
0.2992880655483594,-0.5502244607932306
0.30261275964645007,-0.613106578989707
0.30364483753004645,-0.6322734507199352
0.30725372750381474,-0.7010446217181503
0.3211149406375524,-0.9596533998322909
0.33011898653537397,-1.117993776221951
0.3420255355683781,-1.314668755379013
0.3440949835082301,-1.3479465999292772
0.3497541584787811,-1.4346767734576822
0.361021150446434,-1.591348812811935
0.37497738702389505,-1.7537895349225692
0.3805233268542878,-1.8093704134873716
0.3837193268009935,-1.839563142640625
0.3902060433879644,-1.8956512920700344
0.40320911269259785,-1.9794691152980186
0.4039663477925757,-1.9812566042986175
0.40588158009868724,-1.9927072053000425
0.4059969184535088,-1.994365935330124
0.41323927984187314,-2.026376878953244
0.41602959471226963,-2.0356625664622543
0.4172998992036199,-2.0410181139271395
0.4194847477923531,-2.0463690228576668
0.4338283667122784,-2.075251373962316
0.44031209388257286,-2.0750899014644255
0.4468235588853533,-2.074308703338913
0.4471459340421666,-2.076227357060407
0.45035515080098376,-2.0732135815899726
0.4567163738243103,-2.066624203647643
0.459104220604579,-2.064323659124941
0.4669929444344021,-2.0482737616395528
0.4691215933407822,-2.0446901836317273
0.47496322892379883,-2.033461299052874
0.48391926616151215,-2.012805749542366
0.48710526494090267,-2.0050789520685237
0.4917062549582365,-1.9938175218592433
0.4933565771364572,-1.9905015828662675
0.49431975756413893,-1.9878443286535683
0.49649592375063634,-1.9831040187543392
0.49874229802853165,-1.9766615076031855
0.5199305589319181,-1.939782984139716
0.5290393423794182,-1.929326585863407
0.5316574325939811,-1.9298433376682833
0.5451312085525548,-1.929561288021279
0.5578536114592718,-1.942510682095906
0.5655641318495821,-1.95944167573119
0.5658075829837026,-1.9585686733521548
0.5766941748564629,-1.988514150202025
0.5805912656484193,-2.001174371988719
0.5930496246557859,-2.0462029563363617
0.5940371481082325,-2.050105734030561
0.5944532557269939,-2.0533300514564488
0.5950758867782939,-2.057334627193925
0.6150387377001909,-2.1458534681483576
0.6164200905633734,-2.1493747110102093
0.624044125067635,-2.1859991719948457
0.62463916399299,-2.189205247898554
0.6321735690187533,-2.2236249721595045
0.6491634340451942,-2.29329944292611
0.6580306475474504,-2.32454987462132
0.6588868081354753,-2.325947731411202
0.6707100865859017,-2.352935444434538
0.6754543925053298,-2.3598274121326064
0.6833383489628204,-2.364962716297682
0.6847887173655662,-2.3646820905501826
0.6989111851344516,-2.345725233233014
0.6993141374582343,-2.3443588418638495
0.7138037879022994,-2.293266553823075
0.725460729945997,-2.2240786315704413
0.7295406525956913,-2.1953761722007754
0.7334975873406036,-2.163521394527394
0.7469966790509854,-2.038456829028645
0.7540602303678554,-1.9576949496797507
0.754125685112041,-1.9574365093865185
0.758899381752761,-1.9006412180409002
0.7730336230079322,-1.7137577991231359
0.7739998287204095,-1.6990545394598613
0.7751024081569939,-1.6836869393565477
0.7778412105865522,-1.6418040355355672
0.7791399894168611,-1.623645698503817
0.7952482048960468,-1.372386869618144
0.8101429505910951,-1.1270845368542712
0.8269287947115096,-0.8464521131366552
0.8310185954869986,-0.7811441914205202
0.8359397711526451,-0.7022033606837566
0.8399219131617892,-0.6351613736939324
0.8470011282432273,-0.5286337059569753
0.8493538208176457,-0.49427521520380413
0.8508782998023028,-0.4686523318720384
0.8543511170343256,-0.4191731788415724
0.8697481724080758,-0.21792594520512087
0.8710883455859695,-0.2043869352107314
0.8733286525286781,-0.17829689740191332
0.8758960288563618,-0.14859551027751686
0.8775552608793413,-0.13150027460326758
0.8815581432530171,-0.09179715366479632
0.8846241941120008,-0.06318903633859467
0.8925607598368313,0.001458381197570095
0.8963817171639024,0.028866838401782807
0.9003158749569944,0.05322427638230675
0.9038821441618898,0.072725655481052
0.909029010436289,0.09317295840890512
0.9200560536549762,0.11677738791420567
0.9294063821953897,0.11839284054446818
0.9299542507746734,0.11611709518269932
0.9354975728672752,0.10422182114398362
0.9425320774099757,0.0800553817403567
0.9596512990654511,-0.02675315951037626
0.9614926752650339,-0.04439601503209904
0.9659738767033961,-0.08356540218713203
0.9683347021404711,-0.10627043683005756
0.9788251179214509,-0.21879424972360784
0.983501316544027,-0.2725927479500283
0.9876757616965022,-0.32621968792651324
0.9906234693421974,-0.3640436170642236
1.0086362324160447,-0.6160010427220658
1.0165550963825094,-0.7353968370474229
1.0177055316463601,-0.7503847665458615
1.0211806853612728,-0.8024485975086469
1.0214981695905525,-0.8100684818358009
1.0267281511789168,-0.8874824525413463
1.0304160506286593,-0.9420152437098387
1.0344180509090606,-1.0013042523906226
1.0412700998453,-1.1022244626463917
1.0427418280714038,-1.1225832278834873
1.048718549230637,-1.2059622915807187
1.0561891434889974,-1.305365613412556
1.0581831253154839,-1.3308535907547092
1.0676916278123851,-1.446087303932055
1.0757969962352325,-1.5277454187884882
1.086284819136754,-1.6184069994607388
1.08697069336195,-1.6224375812132346
1.0898169720865667,-1.642426176204513
1.0969967685692783,-1.6842511170596584
1.0979911442099333,-1.6890270232334776
1.0983754406145678,-1.6913923620953664
1.1069372750818163,-1.7233762024627879
1.1071092809578191,-1.722423192338437
1.1351942896647893,-1.6867391399270815
1.1380214837316336,-1.6707128292645164
1.1459308043394918,-1.617530252368522
1.1465011290674116,-1.6141205157818308
1.1724668620830752,-1.3203318647195494
1.1784966940969426,-1.2302537678795769
1.1919199671710103,-1.006267724712467
1.198955643092848,-0.8732945969348087
1.2083944795173807,-0.6905167652660074
1.2092386154971253,-0.6731489992850729
1.214028041970388,-0.5762295363656604
1.22393243265463,-0.3700457471603377
1.228494562019545,-0.2731569796007867
1.2547354930156205,0.2755786264981283
1.2567614074974136,0.31745941482660445
1.2579089782165997,0.34125570430735064
1.263197109916427,0.44461469468988346
1.265075377539179,0.4774937334066126
1.2914963266321111,0.9294825769972378
1.2928918417604471,0.9483856560221816
1.2957454447541918,0.9916348888137404
1.2973911816161614,1.0123928001578064
1.3026619360264107,1.0797603626628574
1.3116939420353146,1.1763144402689232
1.315332513879115,1.210578932761132
1.318168006285414,1.233838903280591
1.329295722433515,1.3069623345423338
1.3324146076329733,1.3219981628415334
1.345402974790498,1.3511845670622848
1.3495200058432006,1.3503177661650414
1.363003021621763,1.3170339309131378
1.3631287282445719,1.3158725354341252
1.366967270650389,1.2958977805289469
1.3683055042356154,1.2880262854330446
1.3683262148094126,1.2871632668335176
1.3697416711886143,1.280463873682898
1.3714182004331423,1.268595024369469
1.3725504844372987,1.2598819455821875
1.384642661352002,1.1581140084039383
1.390646101904741,1.0950791580255856
1.3922956839314704,1.0744502108536642
