n_harmonics,base_freq,magnitudes,instruments
10,3.2046528212475027,"[ 0.02979065  1.13231646 -0.76797835  1.0547188  -2.10830193  1.00416435
  0.2604971  -1.19762474  1.20900865  1.60837027]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.2655007598931463,-0.5897663842132951
-1.262451540743143,-0.7837170826062662
-1.25038680373185,-1.8815223405150459
-1.2145727949381755,-4.490473494550692
-1.2133967208230256,-4.539189266553842
-1.2102529415975485,-4.684231271922759
-1.2088936820705831,-4.710310729411831
-1.206231677610633,-4.81870718000547
-1.1899453138536036,-4.9100323557272345
-1.1797782527961456,-4.700277510886972
-1.1751995707347958,-4.51899503599971
-1.1750656378505333,-4.497535646161589
-1.174098021093388,-4.428203072905357
-1.1726477851477628,-4.36375256681354
-1.1649811026953891,-3.937746455391912
-1.1614907284095726,-3.676209919163554
-1.1591095012592996,-3.5557913655901445
-1.157657415626513,-3.421785905513308
-1.1543674966286117,-3.195784702579639
-1.131591221858042,-1.2631924479696608
-1.1247107089302373,-0.7225780594499394
-1.1176750405705589,-0.2454328927996606
-1.1051010668898713,0.44096704424366406
-1.1014220990416326,0.5752004895981642
-1.0994531972684698,0.6310469996048028
-1.097147841500421,0.6711974144773721
-1.0867314917313382,0.7677335481166297
-1.085832237479413,0.7669416339489493
-1.0816888798464634,0.7027364017036479
-1.0786451986396868,0.6453043429475614
-1.0764090106477766,0.5588671882936171
-1.0628930064758884,-0.09000435174482813
-1.0616654416211524,-0.188332133436339
-1.05834456216854,-0.41857649995113994
-1.057676337485022,-0.43939568021586356
-1.0472793268599427,-1.297564114503119
-1.0471794419317062,-1.3548906013987974
-1.0458351904867673,-1.4511717591734798
-1.0423146490149848,-1.7545588720968273
-1.0378621937232118,-2.1773048058966626
-1.0355352068769657,-2.407452416005639
-1.0238890484809482,-3.5628048026656325
-1.0174223549698878,-4.110117622653708
-1.0146489496452527,-4.361060755486486
-1.0107933566867098,-4.64830148506074
-0.9941114864708283,-5.663566589323398
-0.9894737483144223,-5.819531314217702
-0.9799319393275554,-5.951684392075853
-0.9794029612224584,-5.936983789498626
-0.9791417800506332,-5.9470815433362185
-0.9761521676514988,-5.895125600810638
-0.9669744282609911,-5.685122888253904
-0.9617518175461366,-5.4806683373123155
-0.9549614697024396,-5.061946521800555
-0.9497036879750267,-4.660503437340972
-0.9379615052703256,-3.558716888757175
-0.934342649152212,-3.1953371405621347
-0.9317160300654832,-2.9342385079078706
-0.9300078539047774,-2.7201088877476245
-0.9267699141347281,-2.3693314355828523
-0.924786915712696,-2.0820944155777874
-0.9205387095888238,-1.5977340788471834
-0.9181247649784794,-1.3408007081422195
-0.9143102667980396,-0.8943334783772992
-0.9048538291694981,0.16109787772912615
-0.9036953036058168,0.29914188253141843
-0.9017686797763744,0.4463268032819262
-0.8825754317390073,2.2664930646066
-0.8804450971700444,2.3820165676033844
-0.8745975970160922,2.7283168024104096
-0.8703994195676277,2.9434484749472873
-0.8596706711922426,3.2266077219194247
-0.8566231475556041,3.294817861216839
-0.8540583507113753,3.2716956669546655
-0.8502159034282526,3.2842657715726222
-0.8501548210184411,3.242256850426099
-0.844784548482802,3.1451635082138156
-0.830650113174026,2.7117378378890464
-0.8277022354045744,2.5945582540989744
-0.8245134110207708,2.421301107838986
-0.8230510422448392,2.332027077016621
-0.8152712787558833,1.8548818070921962
-0.8093254368435363,1.453175897369609
-0.8065589964991378,1.2709084880885735
-0.8042447634727332,1.090218185555462
-0.8035290187010498,1.0636440973790746
-0.8023026925378689,0.9522500960294992
-0.7924800958043452,0.3011225775121369
-0.7919937201112202,0.25472441882900343
-0.7889346218354172,0.0711887397961427
-0.7681841427875589,-1.0790101202415716
-0.7666327539320301,-1.1501932489870885
-0.7632021772274475,-1.3110426418980308
-0.758316638621026,-1.4661367351771204
-0.7537804827135703,-1.619413802785916
-0.7106119132948443,-1.6634420703234798
-0.7079578705707541,-1.6069398833468211
-0.7054121877330237,-1.5565375392553313
-0.6903883443947683,-1.2477500490995341
-0.6889347525277838,-1.2138962960849322
-0.6873769058255812,-1.1949975384604454
-0.6615540103001072,-0.6753894422880281
-0.6564545961582966,-0.6043476069067047
-0.6518924795097836,-0.5806004533198329
-0.6478405268457017,-0.5088568199561989
-0.6475462020503282,-0.4784439753006204
-0.6467319434596708,-0.48067686176272456
-0.63442808917751,-0.2847248753949793
-0.6245100545165121,-0.09025785471817543
-0.6190109977075728,0.026160469713736888
-0.6147598259339908,0.11087648387174481
-0.6105458799832193,0.22262369299243825
-0.603907891898321,0.3957754284941878
-0.6036623348088606,0.4279469280260775
-0.6026698985436791,0.446252496903571
-0.6007494661147135,0.5231221685839909
-0.5935817776944314,0.7600207150845448
-0.589417286672397,0.9159362327624111
-0.5845262814270602,1.1404835832090525
-0.5824997674270112,1.2524780598436795
-0.5650553000625944,2.1540631537705086
-0.557048522214084,2.588827170602474
-0.5440183487070018,3.3148215413797373
-0.5403511454525902,3.5307780419019577
-0.5370181661397679,3.6882238437952823
-0.5321132237530914,3.9431705197429436
-0.5224157042665563,4.364920647783495
-0.5204720640147427,4.420245361227003
-0.5138504059768412,4.607916294933005
-0.5090110946237587,4.744183907848606
-0.5085475989487698,4.718000203798456
-0.5046865303295576,4.809838008508598
-0.5022970587594342,4.809709663308025
-0.492760312314906,4.835232992584666
-0.49267148142467576,4.8115176085813305
-0.48217451980396486,4.620508304043313
-0.4674820044965493,4.0560634125657415
-0.46528478109038574,3.944751727973456
-0.4519550580278393,3.113884998704152
-0.4437442003982932,2.520487992180746
-0.44273768997334795,2.4527343448565837
-0.4372511040837974,2.0246269782190764
-0.43719246201386985,2.0333156291788654
-0.4208699121623818,0.7664800834721628
-0.4194493457377293,0.6722006340514469
-0.4159999845884448,0.374096960857267
-0.4043280033998613,-0.3725995826409885
-0.38425385062081396,-1.2634699860577159
-0.3808178371408637,-1.3528863669471767
-0.37753468104494026,-1.43957819527779
-0.36064910459802535,-1.5538607891921699
-0.35126408196908887,-1.4714608981479675
-0.3448115463571062,-1.3328920482542992
-0.34235141441411043,-1.2930560743904773
-0.32037729721121977,-0.6262314090230751
-0.3031057415410019,-0.11619469401224529
-0.30297708232697795,-0.13096911776349035
-0.2992727997411371,-0.05423582668458764
-0.29880366958675086,-0.03410282641163381
-0.2935679352162808,0.06147099752864773
-0.2931026467446092,0.07062762919001259
-0.28915788754603167,0.1215056174168569
-0.28212123302858405,0.20621005238007212
-0.27498048597660185,0.24162067276564617
-0.27254949079009627,0.2388692582420844
-0.2575358408167254,0.08639157149315756
-0.25577541521227953,0.051254950721744526
-0.25487815173093464,0.055143836353805646
-0.254765338099876,0.01469253564530926
-0.25266439973973664,0.01598038300865228
-0.2417271540937458,-0.21117348408728634
-0.23025115794209716,-0.49343706247739544
-0.2280993669106186,-0.5649226558492337
-0.22414840134190062,-0.5969518024980471
-0.22195129667399094,-0.6693214670448874
-0.22153320986614577,-0.6792505389465666
-0.21927932041598064,-0.7296231008374475
-0.21490493191367044,-0.7848803229581407
-0.20569050866592997,-0.8948004339559117
-0.2032552009495987,-0.8979698254130678
-0.20102478790109757,-0.8828587316811863
-0.19111716559225034,-0.8772821218418289
-0.18668016945212784,-0.8542598577075727
-0.1754095258956605,-0.60838727891996
-0.1721879399579227,-0.515705663595041
-0.17132776580338938,-0.4594481748141822
-0.17031978668329728,-0.4600253094213127
-0.16703082906615618,-0.31289519193818194
-0.15850630722400716,0.042442921793824105
-0.14139372143232976,1.0002441744326946
-0.13820464805080057,1.1859346349814481
-0.12877956259533097,1.7394350707205393
-0.11353924525949388,2.6324391711617636
-0.11181311437272523,2.743308422111139
-0.10217119482613501,3.221204071708818
-0.10047765612833714,3.2930995196006645
-0.09124281229369302,3.6402085087301765
-0.08100410098055644,3.8579792547508345
-0.06700844838329756,3.9541361080243704
-0.06567216129400233,3.959260722134863
-0.05996341592269694,3.895623338225948
-0.051287936418726865,3.7365708192894065
-0.04390817349254306,3.471145603240661
-0.03608232112119225,3.17259348329116
-0.03324370999209503,3.0283255689825275
-0.02991726315746135,2.862212932407865
-0.023898436699924197,2.567099561618148
-0.022005456039164706,2.4623501597790414
-0.02194300661157289,2.4449406389409956
-0.019956556864003883,2.3211442187533713
-0.014161856133578343,1.9851920179736182
-0.014125252487493078,1.9997293926469184
-3.935863970072617e-05,1.1811712016916498
0.0016200150759528853,1.1036401531492466
0.010715385999387372,0.5619007080635615
0.012533096006054123,0.48736696095955223
0.016324834751682005,0.2850370974229873
0.03237900859528198,-0.47576853985269646
0.0369173834819132,-0.6566078135026993
0.03879059504955196,-0.7091666160460468
0.04266742234875309,-0.8351194328259741
0.052510232693862235,-1.1399249697427978
0.06368782599936385,-1.4004445299105608
0.06624325045258539,-1.4215851244334465
0.06993606519853746,-1.4298293360521765
0.07005451239767968,-1.432418612447691
0.08925844854471343,-1.5807824748680548
0.090402339947254,-1.5434407523191749
0.09789539695787752,-1.5698822108623245
0.10264091360793026,-1.5183856880700803
0.10284168906937463,-1.5352793443928676
0.10861411215496641,-1.5075170062046466
0.11049748862670672,-1.4854536201674393
0.12310891773015253,-1.382394944750594
0.12525211963734595,-1.360409441298539
0.13783562013213224,-1.2521917728602867
0.16560917397281205,-0.8611413517243282
0.17333742867409452,-0.7652333075238977
0.1806973525910136,-0.6720647110045809
0.19601583641608222,-0.4158058923955617
0.1980328548407453,-0.4106254267040295
0.20535758941467286,-0.28980925312640393
0.2068344500318804,-0.2937811017456142
0.21164179912633774,-0.24934035992458717
0.232786430171382,-0.05226063426296463
0.23869462735371627,-0.04875212055950292
0.24251250069761277,-0.04402745905924788
0.25107474349832826,-0.051234201814462345
0.2568271398777986,-0.08523644446312348
0.2592381310498144,-0.09860013316904757
0.278472627082766,-0.3155185230321305
0.28300647457116046,-0.38583104490714526
0.2842149620899308,-0.3685567832049635
0.28602631667726364,-0.42004704394395453
0.301854808275011,-0.7118306376150542
0.3069818514432061,-0.7842874702250474
0.30984098356903544,-0.8492053307265757
0.31572406611980064,-0.925030131966393
0.3178748934569633,-0.9713831378976735
0.32312904672365805,-1.0597374430135447
0.3236807584363577,-1.048704153886105
0.3253410385152229,-1.0976307952922972
0.3262940424475387,-1.0768157123841064
0.3296250562335352,-1.1656622979129099
0.3342595334788099,-1.1623823336546637
0.34405476186486705,-1.1943535422327451
0.3452065683658674,-1.163820849307233
0.3504463036262533,-1.1710480966316499
0.3570925053004439,-1.1399216943235069
0.35745028695608116,-1.1300548440839733
0.3587767116667431,-1.0896877843795791
0.3689120098487302,-0.9219021356687365
0.3838508482542182,-0.5073297531622741
0.41858341864891724,0.9106841849824592
0.4186822343522474,0.8888890308673492
0.41881486126248024,0.8731909820631898
0.41948734150017675,0.9372588698537638
0.43541824539052065,1.5356408380448383
0.4361591921903445,1.5706209502200712
0.4433634093748289,1.7720371823616807
0.44580904492502427,1.854595027611874
0.45122856047476345,2.0248117945761592
0.4651543174898789,2.172391691290254
0.46899748517639317,2.218304579779301
0.4760890748282849,2.1911723033472232
0.48811306546939903,2.1021015231317337
0.49860907549914124,1.87206413907719
0.4987471658396414,1.8600084454478711
0.526472657313251,1.1937986171972335
0.5294677540491182,1.1418690322760312
0.5300200167994702,1.0940617466319533
0.539782238129515,0.9176748148612227
0.546670277676542,0.8030366781402837
0.5488737703567788,0.7956319972718787
0.5515482855955365,0.7398193129878112
0.5524330839641327,0.7733386350266311
0.5524883111224907,0.7684137283146198
0.5532042704171949,0.7486943563726576
0.553391524175928,0.767709479389619
0.5597635500714815,0.7297423236923648
0.5610302849979276,0.7475507547789711
0.5620368764136003,0.7249977738740332
0.5663807094147444,0.7228321456538489
0.5697056622406995,0.8024370940128612
0.5864721557688375,1.0446165577339979
0.5897916754261843,1.1455758087389203
0.5933887819256758,1.2038503354625663
0.5988242172958933,1.3351616681567668
0.6042706199485743,1.455240276132607
0.605295441280159,1.5090929673114735
0.6067426255221711,1.5446475973680656
0.6174777825422382,1.828239946458046
0.6245022883580829,1.8983641760314904
0.6411223395529833,1.9734649385771834
0.6470102210074096,1.948931776824946
0.6564285561073544,1.7272293343686809
0.6596663275720349,1.6205075412048087
0.6623805909601903,1.5088073404401265
0.6645522378625364,1.418335584804811
0.6735380662303587,0.9967812966190668
0.6823291072678233,0.4251934673401533
0.6876383475428427,0.016019606568875706
0.690363172429608,-0.17012434919341946
0.6921594181252337,-0.31696050787126484
0.6949431414921561,-0.5546464734476386
0.6952669983976527,-0.5950670762732437
0.7097742405203942,-1.8341267250241964
0.7213565571406799,-2.8325004718613687
0.7224408271459541,-2.940349732044613
0.7263356513241925,-3.2261681245841993
0.7270430385049598,-3.2713751662529718
0.7284237099599737,-3.3919492971329057
0.7341787255178804,-3.8294973804871044
0.7408839947616892,-4.23516042035333
0.7604484492635826,-4.928689633897911
0.7629061193309679,-4.944218071674282
0.7738001471228468,-4.8726108191948025
0.7782038218563523,-4.808461728981417
0.7818408092232252,-4.654602421145934
0.7870608229424683,-4.419083513254383
0.7883197940651048,-4.3635731843868735
0.792556894091696,-4.162622338979537
0.7977151660548434,-3.772137418621121
0.7992929319636963,-3.6864721397675977
0.8046802074126198,-3.278225529546457
0.8051176513065923,-3.272593456502937
0.8208352990512222,-1.9697049306164574
0.8218260561672399,-1.8927451337466081
0.8243416285184249,-1.6564975712152292
0.8373389374434432,-0.6221643871308477
0.8476123573569501,0.05830070374115073
0.8486372661028914,0.11803537609691689
0.8594638396630394,0.5595955156928489
0.8600135182158892,0.5755528132381942
0.867870102596195,0.7232611319184556
0.8839150428606257,0.5981411784210978
0.8915475101686345,0.27167808819182293
0.9185188331416612,-1.7798156112125194
0.920807556125316,-2.0134401826580812
0.9245486620249546,-2.3332345644059735
0.9270919476836585,-2.617941299658588
0.9275920390690651,-2.6364266517807966
0.9334728681027569,-3.206645010068921
0.9404102787714592,-3.8452289909542654
0.9415318235028414,-3.9416920943962723
0.951229485714113,-4.741450448226134
0.9540771236790073,-4.96969099801218
0.9548678265599886,-5.036280063148177
0.956334898029612,-5.0949791347428235
0.9588375841660723,-5.25010409251852
0.9737971338595663,-5.918482281801591
0.974304556418133,-5.8964330437996315
0.9798698947624951,-5.922628588592707
1.0199888842148441,-3.885943169445721
1.0273214215383604,-3.0567978789226258
1.0322126955661481,-2.555785389717434
1.0376220166656367,-1.9370215858748097
1.0390691540283532,-1.7600793615092538
1.0398887645077242,-1.6499476279007597
1.0400284971580698,-1.6322462192120288
1.0424924850006514,-1.3360353249801158
1.0560522307410354,0.20705063584727051
1.0590861247831898,0.5436490060675739
1.0606076335803287,0.6933819815906084
1.0725746603765245,1.7808125816450084
1.0805670330907429,2.435334910550587
1.1076563718086305,3.240290102945982
1.1078783679688131,3.290097627893525
1.1159190357525741,3.2024151198011603
1.1160159708910937,3.200895245397686
1.118666600247301,3.124968741230855
1.1255373683337062,2.925106791165332
1.1293550889282429,2.728183621940263
1.130838880160713,2.668493432279277
1.1392347599172856,2.250629760405593
1.1420717663197095,2.055008409921815
1.1457400424893853,1.8295359066369943
1.1473670890834748,1.7337652591145727
1.1618019873660819,0.7679581732026922
1.1698542713081803,0.19317514396413035
1.1819843800370347,-0.5675149826594006
1.1875982952197655,-0.854670322138365
1.1933330464190979,-1.0980555913702004
1.1947930074763953,-1.2095798559386979
1.1958915208749579,-1.2510748647431749
1.198800819888378,-1.3633955571781573
1.2032442692541254,-1.5120880379068753
1.2186045127653902,-1.797396966167437
1.2327005780454394,-1.8141488677603081
1.2342621683508064,-1.8711131447175613
1.2416958669572136,-1.763014971091771
1.2440935728091116,-1.7673723211679897
1.244962769727107,-1.7100836902870868
1.2481649736800007,-1.6912385625627906
1.2652054596610718,-1.3651154724354313
1.2687360031200514,-1.2768785924346129
1.2693107710634761,-1.300339513277622
1.2820923512957556,-1.0048633643994542
1.2927597090521559,-0.7946113857250735
1.3035936673451713,-0.6184974778931529
1.3085335474251876,-0.5835416053356645
1.3148463085024833,-0.45285055337109203
1.3151859671102564,-0.44730673937009463
1.3343466599434777,-0.11629770173608789
1.3377622078927303,-0.04407606694729351
1.342099133817098,0.01750839220119711
1.3542946245953082,0.3597844295948319
1.3637409077511897,0.6311686212499767
1.3726148725496543,1.0163084068812105
1.3987650686316702,2.320810523228902
1.4076267231583364,2.8300641118994743
1.412793200654118,3.103055372287241
1.4247276952172534,3.7627397719305797
1.441304449337549,4.4537941125918605
1.443078662536914,4.508781170921313
1.4456088979122628,4.570726984515942
1.4664754866806309,4.837634741413312
