n_harmonics,base_freq,magnitudes,instruments
7,2.3975319448789176,"[-1.61850253  0.39027033 -1.83489309 -1.89772569  2.03452748  0.80769287
  0.82473915]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
-0.6044842274806022,2.966971293643377
-0.6006060432905005,2.9393749353605907
-0.5972342003785469,2.805021499613676
-0.5950913608456418,2.807930170551996
-0.5796660179943638,2.473295431145863
-0.5789350739877936,2.421453314014494
-0.5687346119864971,2.157900370292766
-0.5647449526493626,2.01987980023487
-0.5606246609058316,1.925378566286507
-0.5437145745550303,1.360085039349864
-0.5430476497757581,1.323856989263177
-0.5407144978220284,1.2770519017395705
-0.5402893884092097,1.251074886443775
-0.5390566969673696,1.177489695180148
-0.5379527830831043,1.1843138162412852
-0.5292800430574927,0.930861366582922
-0.5198712754034629,0.5360682326598438
-0.5194947340559928,0.5287311841067991
-0.5123401257025821,0.3778659947312477
-0.5032254283170285,0.06688632084874549
-0.494125465181912,-0.274053097192879
-0.47633930229225996,-0.6248467693237288
-0.46517857431435594,-0.7843499482286076
-0.4579793124558593,-0.9509928840208265
-0.4513362493256827,-1.0063841153632096
-0.4497469404628145,-1.0575457989263086
-0.4483655644572355,-1.0507191557201128
-0.448298523000636,-1.036741457379289
-0.43496655376403526,-1.0606393299283667
-0.43285727887249603,-1.0896725755026742
-0.4316162798568577,-1.114600663965772
-0.4301896000082741,-1.0339314034762739
-0.43008646674738227,-1.0970145239349172
-0.42923959421875635,-1.1639908036034186
-0.4268685454564549,-1.1157429905756144
-0.42376425171046783,-1.0564423176579643
-0.4223030537221577,-1.0431112090611032
-0.41789977826991764,-1.0976411433761837
-0.40760992952617636,-0.9175531317062373
-0.4044130638099315,-0.9245541519625818
-0.3951097743486236,-0.6982872272602518
-0.37152765153925493,-0.17790974279313018
-0.3680422785866764,-0.11693324668580299
-0.3677106265688157,-0.019444320098685006
-0.3633578219719644,0.009016198830191058
-0.35519980795316286,0.40329385148264035
-0.3441968232881658,0.7096275600051906
-0.3375777805241875,0.9611858935414619
-0.33605470256088843,0.978964606754325
-0.3325433803545357,1.0426756800366512
-0.3293762909093081,1.2555257316478419
-0.3258426688753544,1.3254812798626048
-0.3090786626763009,1.8937158520959911
-0.29681692419886385,2.2684188837015347
-0.2934718852438878,2.3653104788609007
-0.28975871755696936,2.5037118231973423
-0.2882326042787331,2.56954782994559
-0.28154665299028725,2.692927967569966
-0.27787522734461767,2.769351511232967
-0.26967072065758435,2.9144197828218914
-0.25996381817814607,3.0603408781297525
-0.2469181091471926,3.2251936688350593
-0.23947136794251023,3.2184905327881195
-0.2389725605839086,3.217130797413912
-0.2362891683933519,3.3042869624215476
-0.23612458808678483,3.272738995732836
-0.23408785322988201,3.290530370619585
-0.2169252268917532,3.1727278267935124
-0.2165808070079711,3.153495750542646
-0.20935193609423663,3.1406981512599192
-0.20921769256780465,3.089291508822064
-0.2052649977245098,2.9625077093657524
-0.1862725307236226,2.5931309398092584
-0.18345571204035327,2.536319311519646
-0.17888254082176447,2.3606188832184953
-0.1766540150782756,2.3296174514114463
-0.17612152223560962,2.286378906829653
-0.1529701680935096,1.4761820709085458
-0.14301621292555922,1.081155450482968
-0.11617876729876553,-0.030054150422992143
-0.11418577883443248,-0.1927406845088867
-0.10419800734843765,-0.6146698514944173
-0.09968384277344278,-0.7453844671578379
-0.09748573701518337,-0.8904901678712264
-0.09150772005027497,-0.9662503139811386
-0.09087112091486826,-1.0450017409164334
-0.08796919854870122,-1.187232029575838
-0.08733240772225326,-1.2174807130453666
-0.08123673357868277,-1.3832500354401611
-0.08007807492511532,-1.4078743856350096
-0.07179824603235918,-1.6774595398027654
-0.06929340842660059,-1.7770332613773325
-0.054536369429685205,-2.1829189521254295
-0.0536823716252961,-2.1823072453324577
-0.052809130899642565,-2.240232192371025
-0.04105994480808128,-2.4294722615216946
-0.038356021666360984,-2.473176178114425
-0.02184636526948225,-2.6579508725841094
-0.019407293717374596,-2.6559048342974596
-0.01533056843280134,-2.6566613388629317
-0.014054780826572078,-2.6846130275829547
-0.005127529659311847,-2.6388750889981547
-0.001613395517035432,-2.656126659962196
0.004443613080328923,-2.602953662984323
0.010347032214615304,-2.5052521509457164
0.019013145740949255,-2.52083708656989
0.025652563889559943,-2.3494164333707523
0.027262899578318844,-2.331531755448044
0.03858259157048227,-2.121808058377819
0.04123121379380379,-2.0441094156668878
0.04233751475874037,-2.074069563344699
0.044165155938718836,-1.986703992385925
0.05943204709594907,-1.5602718901895964
0.06343732546272918,-1.5345992463290625
0.07220391325115516,-1.1978838178947881
0.0734232753314803,-1.2065655321988462
0.07371781178882841,-1.186424087640143
0.07443699981174579,-1.2006415108812303
0.0750336231186095,-1.1697371927864693
0.0764490565929048,-1.1458187691502015
0.07967633525760309,-1.004829050978256
0.08113199790596726,-0.9456513236000753
0.09546591161562956,-0.6145940220925277
0.09810923872176414,-0.4948979110649053
0.10411022807205406,-0.395992545359447
0.10447259141949417,-0.30711748487388824
0.11190633395302729,-0.1569507284739812
0.12333221828815244,0.08114936971818737
0.12859504087041085,0.12483409212272614
0.14047563133884955,0.367750212490825
0.1431769424879521,0.39007894834914775
0.1450709046263272,0.44221590778276293
0.15206457337472257,0.44446376336250815
0.1555130082043119,0.5778245949081071
0.17055488469286217,0.6357835920001288
0.1742327120319942,0.595410525081446
0.18070053825910737,0.5331284730504066
0.18270922173810034,0.5021596723160338
0.18621001899456946,0.5565207400804029
0.18953719772574074,0.5763764854734343
0.19024144327344228,0.48769433919271055
0.19693303321695765,0.4255013311527481
0.19964769159281293,0.40319882998621487
0.202712502573128,0.34142269006350817
0.2096163735619614,0.23958028818211694
0.2145847593044179,0.16250996137907261
0.2198255205813897,0.014682878236013063
0.22143097399872413,-0.023355654003192484
0.22868053678865952,-0.19359093646526757
0.2430840225852573,-0.5964959645083393
0.24521093716920817,-0.6108450848713416
0.24904698139541903,-0.8308072868719457
0.2589029434918211,-1.0959054039576617
0.26159833080090333,-1.1700831389736368
0.2631798951865125,-1.2420808741847302
0.2714307153897111,-1.4759225534293965
0.276198201156165,-1.6476737114700146
0.28087253276027724,-1.8478615835042684
0.28599542204857986,-2.013206888592886
0.30824634404099704,-2.7245864788626557
0.3162654309631163,-3.01753897391913
0.3164855283849515,-2.985680147464871
0.3275511906693618,-3.242997044817478
0.3351411090700216,-3.499424416582645
0.34341931402864523,-3.7009428683972025
0.3545932872184858,-3.9154621102122116
0.35943331927706046,-3.9793728762656126
0.3600910841251528,-4.012652980357204
0.3698543653851116,-4.1105144325491585
0.3702627630371724,-4.182030839880586
0.38182956523758627,-4.295745133223868
0.3842710568233487,-4.2479601186616405
0.39566160392589733,-4.263606883383286
0.4019808491830741,-4.248909515218171
0.4139788059382301,-4.220083519746187
0.4162773766020944,-4.203200365618579
0.4164576680686194,-4.2103768942186415
0.42364820923565727,-4.137424084155879
0.43335609133706043,-4.045430852200777
0.4340848327980398,-4.063268314866923
0.443484755041899,-3.842154577348678
0.4478874500294112,-3.776690842077944
0.4538542795170164,-3.6899455295193184
0.4544312308885434,-3.6709061550793285
0.4552403271681307,-3.6450480609509532
0.4595449372457088,-3.5206701859623024
0.4663431565321119,-3.3597727136625783
0.46904557056202467,-3.322562074317292
0.4690707962155871,-3.3453648825807507
0.47251250228446917,-3.206094614532409
0.4744103827814179,-3.160611212765212
0.47656532087876746,-3.1250839273668456
0.4774205338830315,-3.0510403510908493
0.4807188656495822,-3.0381024664104346
0.4866243861442783,-2.88685516064498
0.5031195425102126,-2.404541374894036
0.5065560388848254,-2.293560195014991
0.5231560969345415,-1.8236148015160198
0.5275665650246402,-1.715822109804719
0.5291198827468602,-1.5950663625267567
0.5360676963045314,-1.4998266634252182
0.5374370846799001,-1.3818003579737372
0.5446188496635438,-1.2309131097358799
0.5519651364165359,-1.0228757134277338
0.5610337145424484,-0.77016481776897
0.5636725227401023,-0.5990605030207763
0.5654207204726918,-0.6226691895411546
0.5674503175045267,-0.5843434786860308
0.567985553164243,-0.576792575964602
0.5893965407415305,-0.023495561711319675
0.5912333247481891,-0.003618014709463182
0.5940889141261936,-0.028109006288374552
0.5964796500129008,0.08633831410890892
0.6008107983095465,0.17839540625173783
0.6014187510915097,0.2148332969796115
0.6024955054234966,0.2343803921026365
0.6027952152112084,0.24199681074409418
0.6051247709293017,0.3145368603208372
0.6085784414512911,0.31412758604317986
0.6204870345043343,0.6158023370048705
0.6220828110780774,0.6514843879709903
0.6265878272320906,0.6921724751819716
0.6303995589772393,0.7245456510340376
0.6349433642634135,0.8215456297210898
0.6389694014944087,0.9371232417605367
0.6455293883387627,1.0617516427083185
0.6573335324594103,1.1946841205364302
0.6583142501702541,1.1928153680099063
0.662040774939153,1.2020577417922675
0.6686459268636549,1.373114482862307
0.6722677472150211,1.3651561106145091
0.6789727756246293,1.5371358762042395
0.6883472305343465,1.5994601157881418
0.6926883988498198,1.7042861328859618
0.700676353039805,1.7737194259408613
0.7113624722328638,1.9146465561045107
0.7206393389387351,1.9805620021243386
0.7217538422045933,1.961157599052868
0.7319294653140926,2.1171180967095826
0.7327789281048465,2.122480071171272
0.7337333156219152,2.099185649128816
0.7358954016632029,2.1649242175358783
0.7381740454529666,2.1802616931604235
0.7433611753936447,2.1510978799982046
0.7596655546465945,2.4133374318738583
0.7691677852496088,2.3682096329775177
0.7705625769955953,2.432396240519023
0.772987039606666,2.4237590710901844
0.7742567941681191,2.4435365338680057
0.7920796330912605,2.5951618671471124
0.8130884570583321,2.574968675401245
0.8303925176672138,2.4955601175981963
0.8332946422496335,2.500283657546797
0.8466498336782369,2.3720641677184715
0.8540349528333975,2.2754626097443698
0.8559631813422302,2.3031038622502322
0.8842551196068849,1.8729073853271851
0.8867552885963641,1.8190420549741597
0.8916544905532473,1.6939544339056245
0.8950996603501205,1.6824706025129554
0.8993311503729626,1.5800354956605946
0.9193114636862267,1.1575595231073945
0.9235326409774105,0.9493688347032614
0.9271801027234732,0.8531923113821155
0.9305121837276209,0.7970720202550138
0.9484755641834846,0.27783568181575735
0.9613045212785223,-0.09613064913660073
0.9614516353747415,-0.09349546671345371
0.9679384562812823,-0.2466980714306093
0.9890326085968173,-0.8900733184773139
1.0037395318222728,-1.333555983831114
1.0059291587405923,-1.3761598437807394
1.0323705885479946,-1.9844906947073953
1.038196321904354,-2.1623031055075788
1.0433806057326844,-2.2260343843456285
1.0490394409542603,-2.295745251000205
1.0524069797233127,-2.319270968291248
1.0671794655656273,-2.4699044938015775
1.0676646042929088,-2.4627755569931202
1.0714930247664576,-2.549148740362371
1.081811284484452,-2.567317168887883
1.1012099477680621,-2.684150029435626
1.1016728034057595,-2.6805523026233895
1.1038736582542183,-2.6318085196239442
1.104778592132118,-2.6842153807174536
1.1227469453590295,-2.507209950439042
1.136852236807722,-2.3692072837771505
1.1405355262005656,-2.3587561249815994
1.144465456643129,-2.320268702415306
1.1460940146073195,-2.350815203158744
1.1627239326841075,-1.9592262201224102
1.1663482915162433,-1.9966783253065783
1.1702501365256532,-1.7920300888249505
1.1794173376622519,-1.721985040774977
1.18019791743703,-1.6286477491260778
1.1906065021970802,-1.4985390027099401
1.1931527773102788,-1.4100360716194453
1.1989660853703832,-1.3086902924841846
1.2037005812057346,-1.174004243464699
1.210515454675411,-1.0809847505659063
1.2249336476377692,-0.7852863140402683
1.244075979892961,-0.47447600782207605
1.2441420470740177,-0.4684925205670611
1.245255971791801,-0.4007003940240198
1.2464990871498856,-0.35848316558586296
1.2465322957027691,-0.40863060280233604
1.258704068669788,-0.2115286907633737
1.261138469026438,-0.17682793537625252
1.262901229550348,-0.22545839434389597
1.2650440473931344,-0.19654941035373005
1.2766326217741808,-0.055585623594149085
1.280417135582602,0.02215988424718052
1.2809764646760078,0.011187255568084536
1.287154113383509,0.06902643778527073
1.3031638567171724,0.19954924236506863
1.306260357437214,0.2096449298337736
1.312589230729543,0.22222531328568143
1.313330378832867,0.2431677153905806
1.3163608401432008,0.2852767162451618
1.3165965217503164,0.2811275665552312
1.3305852997217649,0.34658581479151657
1.3509944973392711,0.39022082142338677
1.3510595249241373,0.35152181819925266
1.3544455180100066,0.362737736060614
1.3548441233481414,0.38223055316202137
1.362655342988571,0.40605082190580477
1.3689464905801865,0.4378069197232702
1.3725002661605794,0.40139238831339064
1.3759881921514392,0.4026167616234182
1.3764152806656673,0.36946245778221115
1.3815883934620983,0.3796835655017901
1.3883115295003359,0.3614845565233346
1.3890010029433713,0.43327488446539525
1.3941462876145163,0.3767668980125003
1.3978865743693198,0.38629751012619545
1.4102717428887077,0.4728627670709661
1.4122909099016736,0.4072105368191678
1.414568103381649,0.39812716508973994
1.4213261647694058,0.4587061326277593
1.4470596469429147,0.5036867763911159
