n_harmonics,base_freq,magnitudes,instruments
8,1.5299791807949394,"[ 1.38355718  0.78682281 -0.10128106  0.35651998  0.41803675 -0.50242203
  0.45577267  0.67193468]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.3336849454780997,1.1931727851393799
-2.321001567622237,1.0277240855217944
-2.3196817210607175,1.006979259257646
-2.307725440567382,0.830087377983015
-2.3024398248485536,0.7415908011175553
-2.298221597991618,0.6959536375121061
-2.290525998082434,0.5530260624518104
-2.2876700906517757,0.5078908302242467
-2.284241157625288,0.424046327444856
-2.2761653386811265,0.2867348550054653
-2.2760583911227172,0.2997379179214929
-2.2716582568857673,0.23449780254678101
-2.2704481607182654,0.19015669453677894
-2.266849171826597,0.13416468585851768
-2.266198707012132,0.13487011842663835
-2.263127482107765,0.08601458162145872
-2.2546664546335955,-0.05729392872839825
-2.250754547907249,-0.13851309206851103
-2.247793832673719,-0.1858161443693855
-2.2104690877988853,-0.8118264530147608
-2.2081099931617167,-0.8752970675394206
-2.206023824121478,-0.899455831093254
-2.2060124443246503,-0.8876352857037068
-2.2047642368793707,-0.9101273080706388
-2.2043910286296104,-0.907382346002509
-2.199620433423867,-0.9685972107187015
-2.197072833384226,-1.003890705882947
-2.181554590739191,-1.1966459415782262
-2.166156517834292,-1.3582600842671555
-2.1635620050933255,-1.389993054432607
-2.158463948384198,-1.4529465373499315
-2.1580723548941645,-1.445118756593443
-2.156566037275195,-1.4529357094095758
-2.1494308665691677,-1.4661038178497243
-2.144087385102039,-1.5256767884242746
-2.138037400949159,-1.5754470989891156
-2.1163969072712128,-1.6155462479377662
-2.1117229847760015,-1.605422723103869
-2.105437093026758,-1.5894266955922136
-2.101372147382993,-1.58546896134512
-2.101343389894655,-1.6034564637353763
-2.096435976947096,-1.5680444094998889
-2.0935478431669687,-1.5576181934006215
-2.08124756308921,-1.5035389217920794
-2.0660999408449174,-1.3731042472783292
-2.06537179573694,-1.398145587147688
-2.064222110977566,-1.3891998923812348
-2.0626066792438413,-1.3763161760565468
-2.052791236624876,-1.2553189588986298
-2.0477505952962343,-1.2235635932237563
-2.034924641371947,-1.0955398399332015
-2.0316601634285205,-1.0110912006132082
-2.028637327902007,-0.9913412703425198
-2.0034310490247864,-0.671784764013814
-2.000277527804367,-0.5803020047222913
-1.9964698087858173,-0.5388434167057289
-1.9808412070473467,-0.28833281369164304
-1.97950184431982,-0.28750205420665664
-1.978305414761248,-0.252299196367647
-1.9748050103925465,-0.20610102433123034
-1.959416431638873,-0.001128496770185174
-1.955766149377474,0.07393423303205271
-1.9418956122726951,0.2565656536993836
-1.9388427625017985,0.3002683156634865
-1.934906413695756,0.344917438066476
-1.9320656059045493,0.3776274348531346
-1.9301619931319998,0.41991385699931244
-1.9224976085415282,0.4983492373725499
-1.9208459076919415,0.5095393409363821
-1.9206193960233937,0.5241599131101454
-1.9095986564569507,0.6489163201050038
-1.9078532945654618,0.6639311243823638
-1.8917488966598472,0.7953327632287425
-1.886022926652789,0.8290468894102158
-1.8847080201072226,0.8496740415814062
-1.8809231056723188,0.869611633023493
-1.87755302888692,0.8910715117421384
-1.8629831940882018,0.919162619270558
-1.8564458519022644,0.9763178023889185
-1.8530365050544078,0.9866631411743806
-1.8475909752693263,0.9533693079888004
-1.846669213311911,0.9523015777075211
-1.839779411625544,0.9585862102492995
-1.8355893784473423,0.9606312451328142
-1.8345701841174515,0.9336280499279803
-1.8304673173181707,0.9462821292431451
-1.8304641890939464,0.9588414496073281
-1.8271267684359824,0.9329409739144575
-1.826402951715452,0.9541218391343343
-1.8238888969480564,0.9220359089440967
-1.821144374475193,0.943263039322397
-1.8203174531767545,0.9332750721945173
-1.8180639443748488,0.9156245379344777
-1.80840495112758,0.8541237944631239
-1.8035616654493454,0.8224628622722158
-1.7988931607600347,0.7977167423789224
-1.7726820672524757,0.5546241114158521
-1.7667821310039071,0.46596028023172925
-1.7531857251362803,0.31005365753376035
-1.7374464598315877,0.08027064279572553
-1.7373551067925876,0.08334936957519516
-1.72301382240671,-0.12267892477830372
-1.711637280342671,-0.3262224844136643
-1.7063344545673218,-0.3809409518151974
-1.7045670935073673,-0.420362185473526
-1.6882713561777265,-0.6752174157045785
-1.6879288942564927,-0.7074836633468372
-1.6863510913977233,-0.7177955310847562
-1.6540377755286035,-1.1901797538454464
-1.6515241244402035,-1.2597446158480314
-1.6357983048414548,-1.4274169736139224
-1.6354370874816802,-1.4371075221468066
-1.6348128927886485,-1.5000201779560385
-1.6284558102384086,-1.5545368359076963
-1.6283947029137482,-1.5414399164221948
-1.626661475299792,-1.5621757413214623
-1.6138681984458247,-1.7298020755626256
-1.6098407723677999,-1.7720457928834992
-1.6053719450163948,-1.8089776775626274
-1.601684114451662,-1.867142891070247
-1.5950032205470932,-1.9212589773773021
-1.5927469666742642,-1.9626976252321615
-1.5849172213173142,-2.009090161196001
-1.5846479039395138,-2.0305990896741726
-1.5802668330166587,-2.0232060381326287
-1.5286502675767353,-2.292478366563822
-1.527476419791414,-2.2519097202208327
-1.5263185969548339,-2.2813451908609395
-1.5150472271347992,-2.2591302170943215
-1.5142343632408293,-2.273044942922377
-1.5120580975069207,-2.276304375892012
-1.5098442471387852,-2.260396144065039
-1.5021802180859636,-2.272596199774077
-1.4801824201144416,-2.191657263715811
-1.4774965017771724,-2.186749351500662
-1.4732388482354548,-2.1484261485347456
-1.4699196582764993,-2.1728785963712447
-1.4660486611794297,-2.136530797655167
-1.4642597072030763,-2.135958094129003
-1.4624064618718324,-2.1139207613955238
-1.4584369323809954,-2.117254329967966
-1.4554361220250154,-2.0727325715537073
-1.4513206659589168,-2.063826747602288
-1.4513109882481647,-2.072344238786259
-1.446352951680401,-2.0055894586204257
-1.4452890737263435,-2.0172193902690556
-1.4425068469451532,-2.0150424018351267
-1.4419943875661827,-2.008137691897519
-1.4396178153179995,-1.966807048359038
-1.4172868679478288,-1.797341371458833
-1.4130560360851736,-1.7337329687666667
-1.4125939631411948,-1.7476409179440735
-1.4095198198662222,-1.7249705928476347
-1.4064972417371309,-1.6903789464197838
-1.4032774469428229,-1.6721939917796498
-1.4028733515617133,-1.6579602190283012
-1.3904328345062427,-1.5480374978146862
-1.3788728190760238,-1.4272262351194076
-1.3780264209370336,-1.4299925210381916
-1.3703472191706245,-1.3323006641546282
-1.367809043890276,-1.3168709560977803
-1.354859207121844,-1.1453455414931015
-1.3409852706759557,-1.035350339595671
-1.3337941638068436,-0.9288560868636772
-1.3286534805174428,-0.9219148836768436
-1.325879724556493,-0.8624016202814697
-1.3067591853525455,-0.6585925667440132
-1.304311822566821,-0.6049060020725455
-1.301418689699532,-0.5664516071805247
-1.2986692031960798,-0.5627063971273238
-1.2873352394243627,-0.4179850651769268
-1.28267100109505,-0.37693532189613954
-1.2721872225513333,-0.27431681014846526
-1.2718921271681307,-0.2537055461030978
-1.2665923190507364,-0.1912580065161588
-1.2639206180902345,-0.1673222261887072
-1.26128927945983,-0.11472291842827123
-1.2611743544051566,-0.12042905431279269
-1.2431412874416305,0.07244708693927948
-1.2348876453710813,0.1525484533887475
-1.2343978546437813,0.13727090557001803
-1.2333707353613104,0.18979422577128452
-1.2321849392639,0.19246609606311577
-1.2312377281532418,0.18892615837351298
-1.2275737532402777,0.22950062867132592
-1.2261118341827766,0.2499714889097087
-1.2174777122738891,0.3760105065904709
-1.2164368291128147,0.3529273965908769
-1.2098852995852791,0.39405442034843685
-1.2057406263767791,0.469192568327601
-1.2053154345407293,0.47389836176436934
-1.191219754370157,0.5795017371728252
-1.1900495018789734,0.5994003890385018
-1.1767025187590157,0.7294203003654376
-1.1705528547624418,0.7977731294573509
-1.1623179372224826,0.8597326992856826
-1.1597764578749974,0.9180935952760078
-1.1581129901258373,0.9190679803608731
-1.154669556356835,0.9321247144090697
-1.153834422792396,0.9799782656041389
-1.1463946864293035,1.0119279813775186
-1.140235215786378,1.0663059802912944
-1.1393905295818074,1.0709741407019457
-1.1389800293399488,1.075825395826404
-1.1248345237050201,1.1544091099373361
-1.1212839433435053,1.2125138695884887
-1.1195211505768545,1.2046594701697282
-1.116454397270916,1.2358846868801336
-1.1012841281667416,1.3019877204065826
-1.100871831766982,1.3064656849731529
-1.0988224055582523,1.3024277690710102
-1.0933775160137846,1.347279204693931
-1.0929823482557819,1.3461261775088007
-1.0897740544235393,1.3589399166975917
-1.078697612244212,1.4139167277170255
-1.078029272552124,1.3863701917806994
-1.077213362889347,1.396524054832638
-1.0761155074942947,1.4220122543889333
-1.0753279246577536,1.3803028187496293
-1.0727944622721461,1.4220604181016465
-1.0654688829037129,1.4363725868544752
-1.0563118907308628,1.4294106118176741
-1.0534340030884708,1.4382244451490982
-1.050721484949639,1.450788272914848
-1.0150254428586887,1.3458742220165145
-1.0136301918360395,1.363388621957986
-1.0136227224244017,1.3322869085372735
-1.0130208034806292,1.3306843962496744
-1.003408297744784,1.263430816783954
-1.0026966791747807,1.2663896137258164
-0.9921815233124409,1.1874187520905244
-0.9856081146413969,1.1398852369988108
-0.9787842268762912,1.057520609737138
-0.9709967769653991,0.9646858041284503
-0.9707310184041322,0.9713454237752444
-0.9705939664693117,0.9914915141890057
-0.9664993242849569,0.9346567335626856
-0.966134043162648,0.9347666767825037
-0.9614329398359613,0.8774957062664538
-0.9588891783318587,0.8229487224723709
-0.9516945516797346,0.7433211418840658
-0.9467557665680699,0.6674319065035037
-0.9459842789138522,0.6450720396436002
-0.9221116617896099,0.26017786761585227
-0.9134213244017149,0.10966182280889382
-0.9080837334421492,-0.00044252765928136373
-0.9056837770284298,-0.04194781166601745
-0.9015001568270646,-0.1122585580965602
-0.8993276313024623,-0.1580726918845966
-0.8912697357230273,-0.32380742597848045
-0.8907437628899206,-0.3264124202714277
-0.8895886799301023,-0.35167014742438957
-0.8890996538098075,-0.36883446795992136
-0.884773931862008,-0.4500452673984179
-0.8794186380359377,-0.5625587873163794
-0.8771919396741774,-0.6287829732457005
-0.8656224814648592,-0.8636638063191544
-0.8524572318066959,-1.164194159833776
-0.8436294588855215,-1.337787059144384
-0.8362581274122638,-1.475631732798744
-0.8360653739464876,-1.4828290019913954
-0.8343121349657556,-1.51908732239836
-0.8277398120321999,-1.7077952943984827
-0.8264149844974389,-1.705453860730254
-0.8218630477542099,-1.7884754616673597
-0.8180701829363137,-1.8961202697806412
-0.7963819681534012,-2.2999878611219757
-0.7916860100682159,-2.382833538096696
-0.7891616120468661,-2.411583878481278
-0.78908440802687,-2.4405914045169737
-0.7865804979640743,-2.4613663082507404
-0.7848136286219312,-2.491972787139098
-0.7741408152293419,-2.666071665056462
-0.7696997199824214,-2.7237073553586377
-0.7676566593914926,-2.7694090719083917
-0.7657483747413836,-2.8080450882616144
-0.7655465671945647,-2.8055952907579216
-0.7641918082607302,-2.811571338022438
-0.7599180547228608,-2.8712985126516615
-0.7580904476974308,-2.8894439236217497
-0.7374545633698624,-3.074146854274703
-0.7352125574265709,-3.0970320740527844
-0.7180675605248039,-3.206924709159761
-0.7129882190652541,-3.1941667234812163
-0.7090403093245294,-3.2192572990352772
-0.6987816312539437,-3.209859907660612
-0.6821376073864145,-3.1685639519011937
-0.6718413582872902,-3.0878670077841113
-0.6684454644670828,-3.0632887046890134
-0.6669785615458186,-3.04658159822399
-0.6655075941096635,-3.0436831080958062
-0.663552437473752,-3.003126013454968
-0.6550813181788167,-2.9063735035041383
-0.6515418199972638,-2.851168917118071
-0.6500049205475706,-2.8450400293918108
-0.6475727776437266,-2.7973236103982844
-0.6413595310340732,-2.736285649598563
-0.636038305328114,-2.637391389404787
-0.6258772201464256,-2.4566534944569383
-0.6253119741041,-2.4311585662739543
-0.6225647517530435,-2.3846845746014456
-0.6005502436846761,-1.9123334843384978
-0.5777847146609898,-1.3381138946034066
-0.5693608357092215,-1.113077594752525
-0.5687028957618141,-1.1021832170871542
-0.5613061250705424,-0.9096071965178864
-0.5468866203186771,-0.49623853575970434
-0.5438570912361023,-0.4096838716163471
-0.5431650160623254,-0.3950700312074288
-0.5424912157225861,-0.37954500877046204
-0.5371615711893245,-0.22714887817810764
-0.5350741892089301,-0.1814338991806837
-0.5297725989482673,-0.03901340402865104
-0.5290449458458371,0.03361305710443355
-0.5223970867516554,0.17687353160014607
-0.5090055005902769,0.5676271179314696
-0.5061629878816847,0.639227917247691
-0.505750299624026,0.6055810002904871
-0.5052573499693436,0.6232094815900249
-0.5039260701706363,0.6820992763717411
-0.4998279500794971,0.8251603624815734
-0.49128580670141675,0.9893080416783564
-0.4899045531406605,1.0314732457134936
-0.4883227953991791,1.0766756116831833
-0.47894193013531083,1.2730376292649859
-0.46806502024144203,1.48207338246683
-0.4622107761028018,1.6313088072171436
-0.4564259441376821,1.7169440730068901
-0.456148666146297,1.7298218434671522
-0.44796085185410917,1.8712039875976754
-0.4452838759388422,1.9200249440192325
-0.4339121884512629,2.0484616305627465
-0.4293305644226857,2.118647540488187
-0.4276672026354733,2.1261343244022717
-0.42441452582132033,2.182514974964207
-0.4171782844059684,2.241148781367882
-0.4090921560564693,2.2848323029271165
-0.4061751597207319,2.294331750760073
-0.40413898300467554,2.332038730925431
-0.4025066743324617,2.33956317187598
-0.3992253701648676,2.3376206795149854
-0.39496534880228307,2.385019338198542
-0.38585005355733903,2.3477047642196567
-0.38506380096346193,2.3688449867867027
-0.358616650416959,2.2387295199654043
-0.3568279398323826,2.2394470659517727
-0.35256685452705083,2.196153233731438
-0.3301307119102419,1.924273372996801
-0.328402332032514,1.9374825530323507
-0.32359883840374426,1.8388649262015246
-0.32317852461112295,1.8387238785906406
-0.3226131681448434,1.831248143570676
-0.32024871325292015,1.788851158925814
-0.3128415867383785,1.6706259141203548
-0.30693388890733075,1.5770862489099644
-0.30433705097081987,1.5182408406729966
-0.30279257145540495,1.4636684636184738
-0.29991164523515845,1.4104991753688196
-0.29319952078501377,1.30469957551086
-0.2913508334595356,1.274443569225603
-0.2908926960809777,1.2786369869729155
-0.29042533427152195,1.2600456831394709
-0.2859329352801021,1.133714270641192
-0.2803329232919527,1.0327205379189748
-0.2757291175047749,0.9721235349643732
-0.2603671795797271,0.6283182051716283
-0.2521494875117023,0.45581668288018884
-0.24825437287422059,0.3649480217417369
-0.243918144255157,0.28499405517796783
-0.23489503392013855,0.07811331742468061
-0.2343064287882286,0.07434844206426865
-0.22850478714172695,-0.061420480387200896
-0.2124932238196071,-0.3604601358469216
-0.21092375601401958,-0.3634706834919805
-0.20672582427244635,-0.42113742460854714
-0.19812635059693307,-0.6104770063931486
-0.1952366676647861,-0.6288821538776349
-0.1930070077140904,-0.6636145212983582
-0.187555492729786,-0.7428399718812416
-0.18638306017099593,-0.7594029991618491
-0.18089638486194826,-0.8487873105166941
-0.1686141642372876,-1.0075550360510634
-0.15842278717019553,-1.0803695264510753
-0.15818955429061532,-1.072417684284762
-0.15203199939938816,-1.1085626518346279
-0.1476194037196219,-1.137216197581884
-0.1399050702994371,-1.157374667308103
-0.13899102734368274,-1.1792840312395427
-0.13467505954991132,-1.1782820395617912
-0.1305056690764812,-1.1971227847835306
-0.1216654499951022,-1.1607858377820532
-0.11449988997362048,-1.1602477518326528
-0.11198297870503637,-1.1386033760027205
-0.10926463118397756,-1.128574866092347
-0.10803266430955816,-1.1509715979672785
-0.10747349198746825,-1.1350911339975103
-0.10649035691804887,-1.1273050093073111
-0.10484984429847621,-1.1112671176047813
-0.1039338245030228,-1.1214267868245078
-0.09241462622663432,-1.0593030658784577
-0.08819623563270707,-0.9759373716120102
-0.08541969021763629,-0.959935595699057
-0.08053254635540918,-0.9344921003465133
-0.07974266120110096,-0.8712217022570287
-0.0760340054365578,-0.8398831734382287
-0.0654860395739516,-0.6726084688135522
-0.05766898317641944,-0.5893258845705829
-0.055747060032246054,-0.5152433494050948
-0.05451466092697288,-0.5061146319291147
-0.048862525919805666,-0.4002520133304718
-0.04038888237843796,-0.22030259384652243
-0.038202715659429565,-0.2074014512211396
-0.018200035872169895,0.23051058136093971
-0.017542972641966692,0.2275922863500347
-0.016762885577839448,0.26675261540795964
-0.01613273305308649,0.27403433770929314
0.0043708766226542295,0.745894241551035
0.009690710747694897,0.8384940778420475
0.014921233147848767,1.0083032191455576
0.02417439126831944,1.191369824319645
0.024305179807394328,1.2029969263508733
0.024738563211595732,1.201084509667762
0.030029362405134652,1.3449880869578916
0.03216720692920161,1.4010941962049095
0.037859520431192895,1.521256689806583
0.04457627215366955,1.6618355577844426
0.04754998367102381,1.748341423693751
0.05153481485058009,1.832810239117059
0.052050027059991066,1.8544297136751613
0.055756004333373355,1.9120920591425825
0.05730724648470087,1.9439757513259799
0.06440139924420407,2.079328762917552
0.07180043090489185,2.22973713511657
0.08053104875917327,2.3774600042438916
0.08104716917442145,2.393164102439829
0.08271259652413665,2.4138056117458215
0.10025938567610382,2.6626574438177237
0.10338792364477012,2.71812580849903
0.10543059163948465,2.7047150367728605
0.11080916358903714,2.761924782813678
0.11161786068567991,2.783255628528888
0.11425190621194492,2.8171182455129093
0.12518815077098377,2.8981122942624014
0.13665012132538834,2.9393921256315636
0.1434332105139764,2.9963980622282502
0.1460266059065427,2.946498890176662
0.18146821472607488,2.8429971055646956
0.18486882916381298,2.841961477335302
0.19903950745224375,2.6784353067447326
0.2025335470555918,2.638447980904076
0.2074748194553031,2.571258713999892
0.20748514496980164,2.5914612455872583
0.2081485460542556,2.5267897064463702
0.22697906864037254,2.2807438467245422
0.24741333178112335,1.9514458827379226
0.25323071685828324,1.8149076295042696
0.25491107669849633,1.7823776678144327
0.2553338670986687,1.7857566980123623
0.25974806348534507,1.693111755516905
0.27446509593161483,1.385619865952017
0.29262037883610237,1.043246409864172
0.2949902767130155,0.9786468471147886
0.3095328034615461,0.7241729874770816
0.31215623672138904,0.6680717644841188
0.3154053679727271,0.6173934121149512
0.3212921860284599,0.5341571498529786
0.32767114333579084,0.42982374308428817
0.33083272355052085,0.36590715946537783
0.3366438408833252,0.3086300943911244
0.3374023723269781,0.27919808988981326
0.34486420025666664,0.2019601303875528
0.3489680837117626,0.1387656051429815
0.3546103081033607,0.05908608068870421
0.3568008921539576,0.04892239366245764
0.3650097416932718,-0.04359415235417271
0.3708452221846912,-0.04713832249199233
0.3776739534087543,-0.07934800289595118
0.38815168408181355,-0.11076086339326471
0.388276426200592,-0.09615871024216127
0.3899323283510765,-0.1185239202701171
0.39073474425024557,-0.10914255963645272
0.4143344141447667,-0.06766626133580522
0.4151943220461147,-0.05314521184838592
0.4226234546705685,-0.021286949441658515
0.42459195501956515,0.033708320824984206
0.42677760450992963,0.057595365947500574
0.4311423793753919,0.07596570659702771
0.43381254113581846,0.12942893318241566
0.4431545740429348,0.23927209180827902
0.4455553457640402,0.25337022352721317
0.47001852788645193,0.7146122081850982
0.4835983417486913,1.025072852357182
0.49495266987949904,1.3078688011176482
0.5001029978079914,1.4249678466475395
0.5009794402613439,1.4575696686627548
0.5022650126039729,1.4863126556708097
0.5115324200553308,1.7337488789263413
0.5166887396109838,1.894769701189662
0.5363459220024493,2.4623229292581206
0.5366656382200707,2.4800889800177788
0.5456626034282976,2.7439970135542313
0.5476602777884878,2.8176568657580017
0.5542813530156598,3.0191588129694313
0.5594905306094615,3.1347992749011206
0.5602868535110681,3.1943975430273808
0.5624597101884241,3.2521500127616996
0.5702632315246041,3.472543772891633
0.5718072257072295,3.5391312469425427
0.5742426347869678,3.5845242181397
0.5744934041112097,3.5803193983188937
0.5795071042512521,3.743643302203953
0.5856185170388004,3.8973332871777226
0.5959959632693965,4.184771462178026
0.6001500801845352,4.251486600662815
0.6013235208373491,4.283804969587019
0.6026121067108932,4.350793127899766
0.6079752057831582,4.456336563227574
0.6082063567340215,4.46732878608619
0.6133734048051673,4.5772313471200805
0.6140980382205208,4.604527654097625
0.6164580991046607,4.633449744327378
0.6289227551595715,4.875144432214993
0.6358360809903201,4.988602871547729
0.6500759348290215,5.207246479457727
0.6579049226488993,5.301210924355774
0.6607210611482381,5.305124823406875
0.6628400337234379,5.299165477896837
0.6663556325772673,5.362052479880553
0.6797836931996257,5.364382891960781
0.6820688499270298,5.396606489313816
0.6845969776850089,5.416899976401912
0.6888062362194143,5.3764612118251085
0.6908230518062872,5.413069866700231
0.6920275479187272,5.4044854329168315
0.7119929358849975,5.265323990197844
0.7222627646062802,5.184307015885228
0.7360984610451506,4.975220997795864
0.7391136612774538,4.900653800616414
0.742932312206841,4.834971956367496
0.746610560873604,4.75354099410859
0.7484861779165053,4.731737661194689
0.752974578119697,4.618718181257671
0.7536494407078687,4.591738722600396
0.760031205058449,4.436514282251879
0.7607919776300207,4.447852751578981
0.7630664889293666,4.369399329526037
0.7674273541580696,4.2486848945461
0.7755005560462842,4.023597347309487
0.7790406215774359,3.936127808941882
0.7940346528866371,3.500734794225199
0.7957146226907952,3.358376075698871
0.8089896363323175,2.9793963016725162
0.8132474655121578,2.8291310301016357
0.8163104455572983,2.7208787765653573
0.8177305428822725,2.6598624839700844
0.8395306108485374,1.8601256280355083
0.8404435213501031,1.82698051975693
0.8447599021181893,1.6944012754309412
0.8517301312752124,1.3839204100578
0.8569009408632366,1.199388596665627
0.8577435084075384,1.1755437368044162
0.8608069206073896,1.0493823010771528
0.8609351066459849,1.0148298178962118
0.8710232458699565,0.656006832653692
0.876821159801918,0.425394357256792
0.8824734081935146,0.23995000239016892
0.8885369978105269,0.019318415901432167
0.8904373634235982,-0.06136390835468758
0.8923611563817593,-0.14798566225604096
0.8975565489649453,-0.3097635967698203
0.9045987454471689,-0.5471215547181628
0.9170442321550727,-0.980042567909752
0.9202566056397261,-1.077872693356242
0.9205586046464367,-1.0876248289339405
0.9348230508177915,-1.5206418956105305
0.9586695404195131,-2.155616464475793
0.9609054689130128,-2.217698339049796
0.967077573841614,-2.360844567354058
0.9739863100073811,-2.4760322307487455
0.9766376024186396,-2.534557673767946
0.9872067615648485,-2.7321789914273116
0.9957118324538978,-2.883869344087054
0.9961124124197545,-2.8729642111133864
0.9962785465445214,-2.8771220545369736
1.003783140446826,-2.9828847731768855
1.004152599760439,-2.9939675894415534
1.0104704837380503,-3.046894193831413
1.0194345696402545,-3.143286160514671
1.0356440153373132,-3.3007385227081363
1.0357690265184605,-3.2735412608688663
1.0441069895931347,-3.307446713148592
1.045610968306078,-3.325047668420447
1.046486247827092,-3.3255938764805153
1.0486960733306026,-3.344066690626787
1.0506358343464255,-3.347231451787501
1.056800756704483,-3.348930142065335
1.060388879311886,-3.3670383472100553
1.0671989557979655,-3.3566497087363345
1.0706317637187501,-3.338655242365581
1.0719237015718797,-3.353910918809614
1.0763573179724384,-3.3578652226787478
1.0808495021200741,-3.3610448123570875
1.0828764638967368,-3.3406183859181535
1.0830046592670932,-3.3170451166548687
1.095744983813665,-3.3103035563317267
1.1012758959368334,-3.2792580342086426
1.1051050644945342,-3.2524890020090473
1.1052849613350473,-3.2594416337450736
1.144038622052224,-2.985986901904927
1.1484857348807154,-2.984767449257216
1.1486366882405186,-2.9682288568944766
1.1740612299687685,-2.7932233955512324
1.1772006893977265,-2.7606796865946897
1.179652245690562,-2.7685274083425067
1.1900036359783055,-2.6791713819525467
1.2069632973201276,-2.56270579236759
1.2155091455516818,-2.526015933263575
1.2266269349581567,-2.4580584732681627
1.229703290044096,-2.422023345933318
1.2302093629939304,-2.453923161085995
1.233007815803223,-2.440953307631177
1.2345222243012612,-2.4189113142963055
