n_harmonics,base_freq,magnitudes,instruments
9,4.586543353595339,"[-0.24534898  0.4243255  -0.57756824 -0.53092147 -0.92607399  0.35627801
  1.30807507  0.87408037  0.92084208]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.5792681256240766,3.292175951417218
-1.5735534928586639,3.253776363073541
-1.570289530993757,3.1922157372635516
-1.5646554475836154,3.1088197878432613
-1.5584127759946458,2.9825757755641353
-1.554767926655629,2.898689371927469
-1.5430724664248754,2.596730680402932
-1.5356772117025883,2.3833342835325197
-1.5326215038079174,2.2991345911927223
-1.5226271193251564,2.0121098705920324
-1.5195728664274097,1.907275584960877
-1.5178054463089572,1.8442022182660238
-1.5164627120350938,1.8273618739080626
-1.5154032174249668,1.7918408166250517
-1.5141399094578516,1.7606320353925224
-1.510987357877879,1.657683628779568
-1.5016747248931996,1.325101910971498
-1.4964267245842913,1.143772980431439
-1.4897396521997728,0.8721755800134718
-1.4893335631982991,0.8392238376914909
-1.487414376271783,0.7726200217601887
-1.4871741954796376,0.769910368177013
-1.4859797889826378,0.7081849143509071
-1.4760891494601167,0.23617811892414886
-1.4729781766909131,0.09492465822436902
-1.4586878543655604,-0.6888717626401452
-1.447863853130774,-1.3013095847401328
-1.4435846775023942,-1.5264214199139678
-1.4434553736378173,-1.5530804999893066
-1.443101753834424,-1.5812312818182377
-1.4239398359474977,-2.5998803019270262
-1.3860360589700904,-3.8490491212074645
-1.3828200563460382,-3.8836808649069265
-1.3582400622260056,-3.9111748285522885
-1.3532783651342932,-3.8551218001047
-1.338575252858292,-3.6400554153586486
-1.326887695611004,-3.3795943401658315
-1.3255373142236788,-3.35274699096725
-1.316773792956463,-3.0779183253374236
-1.3157390940219214,-3.0502245405028607
-1.313913613238764,-3.0034555051679317
-1.3002503679583528,-2.3961188741396655
-1.2964828107268396,-2.2120641333846085
-1.2964610839995843,-2.2132838051469115
-1.2930159556517353,-2.0340474237434627
-1.289999619095705,-1.839933162281034
-1.2764203491580446,-0.9528553511054794
-1.2703510556011681,-0.5385719693763144
-1.268812250818531,-0.401038557997525
-1.2540975343880285,0.6475549853768251
-1.2540043308157525,0.6708700315242602
-1.2472068505035916,1.1396933568364236
-1.2373413982373058,1.7233666783793546
-1.2069220032060195,2.277481287603973
-1.2023642196020916,2.1381071997462877
-1.195722050137243,1.8089682544666181
-1.192619322948815,1.6316767246875712
-1.1911378314596224,1.5243169194035202
-1.1858569872747124,1.106183413669832
-1.1854265557557118,1.0929386596990487
-1.1637492935079359,-1.0410446710529515
-1.1469073532609784,-2.7449133477026684
-1.133165353745198,-3.793179600525056
-1.1318948011607135,-3.8766718615587625
-1.1315356694588052,-3.8941907721957887
-1.124980965750325,-4.14589598456881
-1.1246721661146968,-4.178868022712545
-1.121076465444143,-4.244009852557915
-1.120557502845214,-4.271781948674802
-1.1188418516694227,-4.258326172844988
-1.1018287371071578,-3.9347044406226366
-1.0915323698528392,-3.3008271997863776
-1.0876216275911874,-2.974787184652754
-1.069197400956184,-1.21218960458015
-1.0609790213996875,-0.40757525900394004
-1.0412999901748279,1.041572242676451
-1.0389951037640814,1.1773163340602952
-1.0375780478233085,1.2208643742032923
-1.0339440848951778,1.3574032495068928
-1.0304031554068283,1.4609172159796167
-1.0264253515949135,1.5294585095481215
-1.0255348427977953,1.5067317345092848
-1.014901946307931,1.4251454578432774
-1.0130418884158516,1.3915968202407256
-1.0035064670940137,1.067230515250701
-1.0003714644017927,0.8845988384061928
-0.9986321200842969,0.8104165242865606
-0.9951090919965946,0.612619941601328
-0.990556047556427,0.36980625360983843
-0.9854720020099297,0.07396737714570807
-0.9796758340707052,-0.23569428617389482
-0.9674542176153755,-0.8194655683022128
-0.965819620638511,-0.8491564590328274
-0.9544189620623538,-1.1626587664350898
-0.9520741064608957,-1.1639891164358436
-0.9422027816070622,-1.1274605944271803
-0.9390506330598907,-1.0902994169210904
-0.9380218303228745,-1.0694762217117553
-0.934909665422361,-0.9893564084368801
-0.9273572664073946,-0.7483433122137769
-0.9197374243022836,-0.41158446796429743
-0.9118052970448813,-0.035656346441908855
-0.8998009822570752,0.553227642428102
-0.8949504080172823,0.7706790243236734
-0.8864914512167168,1.1058343683629297
-0.8848629541665476,1.130925676881101
-0.878644246288355,1.3246032647514285
-0.8761055782931528,1.349417429510215
-0.8755845985594517,1.3648792968239303
-0.8722863871578417,1.4083954792624036
-0.8700762312017503,1.4484339671709752
-0.8604984173132961,1.4900496653342579
-0.859951055730384,1.4749946754660652
-0.859592575832222,1.4838705035444262
-0.8479961087797059,1.4259585028362272
-0.8339541433547351,1.3123894670632124
-0.8323544372477838,1.2734537432954425
-0.8244465105011827,1.2236433175459474
-0.8175259819304763,1.2562904520083653
-0.8174425717934604,1.2768013553978437
-0.8155222213608488,1.2763473909238057
-0.812824077000454,1.2985225194149925
-0.8045431016167042,1.4698937182924168
-0.8012503888756104,1.5412659671442128
-0.8012357533895766,1.5649813871732887
-0.7987253346441481,1.6253405370517078
-0.7849421402029728,2.1173897286678813
-0.7822375169000919,2.241632289791912
-0.758133428812144,3.13105676156748
-0.7559760923683383,3.216824535084105
-0.7507616639449424,3.2676131347258863
-0.7451809889763377,3.30022140185446
-0.7410134027145272,3.281142090650277
-0.7392351622617603,3.234339604262563
-0.733497065011318,3.1210577014576755
-0.7104581447367098,1.8242487871863793
-0.7095605163237253,1.7143505551289357
-0.7061871129630548,1.4443372594020736
-0.7025405820271091,1.1349148028807572
-0.7021748679039055,1.0893558952936155
-0.7021043315601636,1.1040589294757746
-0.675795598764263,-1.0079076053939748
-0.6750761391360971,-1.0867922311176053
-0.6714447756067763,-1.2510079623973762
-0.6578222278535586,-1.6978810923900785
-0.64779759591418,-1.6308092975698933
-0.6459047594896683,-1.5889084493012968
-0.6443829315094343,-1.5090372972423796
-0.6361168382553299,-1.1570840657059664
-0.6358665108469896,-1.165626967485552
-0.633516431861235,-0.9946828977835993
-0.6250865815414941,-0.37864563794978573
-0.6222902553112277,-0.17419028142965212
-0.6188457916101306,0.11484204952751906
-0.616817419678537,0.2971715615342967
-0.6083022098245716,1.0382245379126667
-0.6031864423496174,1.453034611157479
-0.5972210809493932,1.872425728759742
-0.5966237817784155,1.9165167562596674
-0.5905360201342704,2.281262952713978
-0.5885175739726733,2.378239459450259
-0.5835756472444951,2.5796224073024105
-0.5771345112101951,2.6872209857887634
-0.5725245504201855,2.6894720259030747
-0.5708624475685573,2.663195514415367
-0.5681189085881551,2.5779291617051996
-0.5630497785420907,2.4253824468683205
-0.5622254983511419,2.38342928815152
-0.5593661644383774,2.2328596638349008
-0.5584026370465835,2.185801704224149
-0.5574288838868657,2.140228827478555
-0.5525476512851917,1.7951543444723952
-0.5523740402698811,1.7753512106992688
-0.545455018010399,1.1828532136021404
-0.5414564390641576,0.8112236995395482
-0.541401701647426,0.8001811995579194
-0.5363884537546078,0.27326279220916155
-0.5331873101715061,-0.04963984152364393
-0.5100450067485265,-2.301482306714616
-0.5093584958471116,-2.357358748105337
-0.5049349426826204,-2.6583251349161063
-0.4896574526547477,-3.1743689021365142
-0.4887193128257161,-3.2003999339344373
-0.48571029357710316,-3.176139557723542
-0.4797749781873559,-3.077783411051837
-0.47608234418473216,-2.9132101332147835
-0.467748761827516,-2.4297111884831657
-0.458222298912879,-1.651477169552025
-0.45602664858593966,-1.4274327861335634
-0.44765022251791553,-0.5902023424910803
-0.4349153554333913,0.6688696698077191
-0.43444494208210216,0.7140672700051679
-0.4289253924039338,1.2151547608245192
-0.42468010690916325,1.5642252158795664
-0.4184675952011281,1.987111918857812
-0.4074431184544953,2.4022277265983107
-0.40228330770380527,2.464783732697211
-0.4000967813594012,2.474374927340502
-0.3918675448617348,2.332040647980344
-0.3543780429507022,-0.1268036697603736
-0.34589853296141904,-0.7268063947995551
-0.3266524610772965,-1.61485153297782
-0.317698682954922,-1.7163511411579444
-0.31587371452033697,-1.666015510260717
-0.3154694855748348,-1.6833927027545645
-0.3148033989058381,-1.710130324539429
-0.31075984157998615,-1.6022723587127874
-0.3028286366344588,-1.3315127550182841
-0.29480025653256714,-0.9281447568878002
-0.29412438848568323,-0.8982626574707699
-0.29136732508762275,-0.7103734243710805
-0.2888029368348142,-0.5666973881594632
-0.2887872180503237,-0.5627978800112218
-0.28549871990712683,-0.3407649039713321
-0.28514175386569995,-0.30022212555344263
-0.2820824206996102,-0.07166798059719717
-0.27094966078148053,0.7761487219181916
-0.26321571943045763,1.3730187000427743
-0.25652823165557637,1.8255093543834626
-0.25515744617264735,1.9089724932751213
-0.25280676189383033,2.102464795034586
-0.2457068862154168,2.4994729609321182
-0.23148087144637408,3.0480308952999198
-0.2223983222613768,3.24842757579037
-0.19930942450029843,3.1666361874819846
-0.19676590177294884,3.1357206467160657
-0.19246310483090223,3.0585099488654746
-0.18903082937370108,2.993004440085841
-0.17799011205671977,2.708901713361245
-0.16484641914405884,2.34539004511686
-0.16057937489317897,2.2371251639082512
-0.15842612305102222,2.1718080990197985
-0.1524066043282879,1.9827749025240247
-0.14219653537841204,1.6750354160223724
-0.14103215175084083,1.6481978385983442
-0.11336144968108774,0.5664448031555371
-0.10635700856795793,0.23581968876287537
-0.10362633413144096,0.11334883090993025
-0.09615452119027168,-0.26991113520615484
-0.08752035742341802,-0.7680167641386779
-0.08489614287842251,-0.9116258608184886
-0.07741018523877985,-1.3244031175791176
-0.0739044574030876,-1.534362377873295
-0.07097058838187476,-1.6981901893307114
-0.07050553149306804,-1.7447590969831206
-0.05623578457774325,-2.5157901295442886
-0.05511166450627014,-2.5763361672111293
-0.054319601016302066,-2.6240106934786827
-0.0536114199533726,-2.636541535427467
-0.052147855493767103,-2.7124296528384244
-0.045679904241847424,-3.015446520148962
-0.028195361230919147,-3.598257161770493
-0.02518186124775701,-3.6659024098410473
-0.02242716429587599,-3.725609656757146
-0.02115053200132877,-3.7544214902975774
-0.02085053895415445,-3.747527286406562
-0.017330310633311363,-3.8107303221124615
-0.01595912184186865,-3.828728818573514
-0.013544219115997347,-3.8860422605176814
-0.010498259240392827,-3.899670208375569
0.0003383555275462413,-3.9291916343869553
0.01172819765167965,-3.887025794259528
0.021666255032877668,-3.812986688368559
0.029400690490441583,-3.686057989894757
0.03154099216933215,-3.6571694411073183
0.045842313790802613,-3.3209078180995206
0.04718210497872599,-3.28975965531954
0.051037155220815755,-3.151692272310292
0.05837679950924368,-2.878991160177871
0.05964617982446452,-2.853798026715883
0.06598801538938082,-2.5926104555194365
0.07383531467857063,-2.186795957086846
0.07703954020726744,-2.015981201081983
0.08074615880568548,-1.7673364999013719
0.08970558729784806,-1.2190145685268987
0.09106386489872742,-1.1329738750650977
0.10908937026253085,0.1880515852294703
0.13393951481535282,1.8202515521897957
0.13542635459602437,1.885831576874034
0.13936552817973258,2.0315019549111066
0.14334663523844915,2.1848959476681467
0.14472941552487395,2.233484765819855
0.14711245726440447,2.290686472399931
0.1513387040975287,2.3624068794841584
0.16692639368126017,2.138945658111573
0.16762192614519433,2.10696639834828
0.17099563536991003,1.972425048000524
0.18255785950706072,1.2725860630737562
0.19934144088348216,-0.3102398653408702
0.20013885637803686,-0.3974942217329405
0.2172223108434821,-2.181382929159497
0.21835763785707307,-2.2995634145968062
0.22004255857428578,-2.4525807556804162
0.23118248183250412,-3.4230335402720513
0.23732300388215943,-3.8338982031612874
0.24092847483156277,-4.022262587960263
0.24680253868281543,-4.229413672264
0.2633214669311257,-4.123264157825075
0.2712364793662245,-3.7791782689072315
0.2723129189460325,-3.705931682272206
0.2743492083568988,-3.6024047554568055
0.2796406316039439,-3.1777077079176355
0.2859653518915213,-2.665852247958697
0.2921622075005441,-2.0737673464785664
0.3006970473147832,-1.2049711581579312
0.3054219665529323,-0.7645230744463949
0.3101421822022532,-0.31476730188489
0.3104815212574903,-0.28858510900780937
0.31995246902763164,0.5231007778523897
0.3326951782198888,1.2638482550272618
0.3399017906482902,1.4422447026498042
0.35539783601417163,1.4395161453366108
0.38834992766711096,-0.09187731914209588
0.3904509190428791,-0.23476448814763579
0.3960232121774361,-0.5449510143380586
0.3973190078702107,-0.5926316595144926
0.40314458781978946,-0.8205566701362176
0.40464551436211416,-0.8911034012001504
0.42463516584362715,-1.1596330226023248
0.42963452625309007,-1.1200681251032916
0.42980074776551946,-1.1015161880117992
0.4307394811095371,-1.0797665091923991
0.43648092466431176,-0.9330641276167042
0.43895131056477865,-0.8718524631604927
0.43899510148250975,-0.8792186186164964
0.4389954381276979,-0.8969939886934241
0.4421018192962576,-0.7662323566055087
0.450070872467081,-0.42623877365594803
0.45080089153585057,-0.3940810165062144
0.45167186910818913,-0.35629473549546087
0.4578923695602519,-0.029258929113126404
0.47132986239797336,0.5981256540515822
0.47640887241560437,0.8136839854709534
0.49730612670646046,1.409590903975478
0.5157404631268001,1.4905489230530422
0.5210098038592124,1.4316774251488638
0.5215073146870921,1.4119745798635606
0.5273309182944876,1.3671298593930232
0.544055419744879,1.247865647902853
0.5448473028386838,1.2479599168439077
0.549362328597863,1.2582033718609882
0.55371417045935,1.257899247154206
0.5585436347668669,1.3444685514320578
0.5635884491320873,1.4048119401295982
0.5683912415455925,1.5446765412821597
0.5772154388377055,1.826672133924355
0.5828660681706515,2.0456125434787658
0.5892367294590746,2.278935832121834
0.60878323798919,3.0808894360175914
0.6112082229277069,3.130207288688956
0.6127561543447477,3.1653119188588237
0.614832730370015,3.2037431669215684
0.6157274812717342,3.224154488079904
0.6185967283257714,3.272794256417236
0.6246873162227677,3.310013974955467
0.6275785160950793,3.2574601045450704
0.6297459071760745,3.262535243562508
0.6372406362724874,3.061416082604507
0.638079912404478,3.061225319419587
0.6478899588434048,2.5782373514504093
0.6502878832367949,2.463552520001137
0.660250676845274,1.7302450932855413
0.6644314015387986,1.4021317590193443
0.6697786690248013,0.9191503229572986
0.6739296753146808,0.5714237623376027
0.6763147903557369,0.3584788442889781
0.6778500893256583,0.23454521481786098
0.6810339268364443,-0.03602480871112218
0.6839090613896275,-0.2677574498792195
0.6914772280662751,-0.8305571214140274
0.6919335673407776,-0.8660179455354067
0.6973951525399791,-1.2158076407614524
0.7005026363008717,-1.3598475474720704
0.7039437090254315,-1.5198119083831645
0.7187682400362525,-1.6861902355270098
0.7190771461796559,-1.6684760023170548
0.7229491563896948,-1.6299381753570248
0.7248235296326064,-1.5349295935088176
0.7248415755999718,-1.5324358705984429
0.7266846749001115,-1.5018858336701693
0.7270467961510025,-1.4805851329285098
0.7340138024657605,-1.1440867129576577
0.7470289987653196,-0.21909423145727522
0.7495457274760895,-0.014760323248499057
0.7598512802157327,0.8870992144065603
0.7623181451175198,1.093058162705613
0.7649967801181305,1.3061467354275327
0.7830797734244914,2.462505174956661
0.783629660818157,2.4625189658085347
0.7874739889121765,2.594980249768664
0.8073679250794874,2.3956951775285154
0.8113413405763907,2.1996849498484012
0.8263418017161848,1.01265326527284
0.8266154413959876,0.9881215719673675
0.8268173977495126,0.9656753014212459
0.8424060333265118,-0.6555376656452458
0.8442637258070569,-0.8601322024777888
0.8466684224166974,-1.0937654877138112
0.8520062068950391,-1.6342952419413286
0.8524922757321027,-1.676875007996824
0.8528013991293584,-1.6832853135030286
0.8672517511326285,-2.782220348025757
0.8685291386207927,-2.8577316572310174
0.8868240998591128,-3.1287252888536403
0.8937088022075783,-2.948139847183607
0.8995464227822625,-2.5960504463310587
0.9012423704287702,-2.4826085922098984
0.9042631720691667,-2.2873810957647347
0.9046157824322343,-2.2412167702491286
0.9067584862975986,-2.0808221499338058
0.9228133648555694,-0.5313792768481413
0.9296245708190733,0.15347263461891483
0.9309451104061823,0.29208419099842803
0.9524504596589942,2.021536820534255
0.9633027365575719,2.4186905636772935
0.9634987863890787,2.429713705931408
0.9737197336390366,2.421771617887415
0.990540572395405,1.7490458483391536
1.000332220046384,1.0685346274958114
1.0080899004076675,0.4563555057556707
1.0092814678325768,0.36025180411817365
1.0217090530421036,-0.5850832564881703
1.0249832245671104,-0.8031220924293679
1.035540003640528,-1.367289163553236
1.0356021186145554,-1.3649384776939515
1.0356082782705656,-1.3863547161244347
1.0381837508870913,-1.4787288744131841
1.0460061779636947,-1.659923575493621
1.050272898247452,-1.6752681166101722
1.0526553826221932,-1.6822426723876152
1.0590755071400588,-1.6206511604668987
1.061117130228224,-1.5591900234494818
1.0625471216224085,-1.509209481820966
1.0679221349799919,-1.3016805737842754
1.0749029515099346,-0.9383024652739836
1.0749279752727254,-0.9556354004640292
1.0789817204113623,-0.6901872464965891
1.087496910851887,-0.09121366404776873
1.0999342873848956,0.8571370088372269
1.1139511949139962,1.8752941131268492
1.1341317570711382,2.928728223355539
1.1422402376858534,3.151027574385516
1.142387243606814,3.1630971547018416
1.1438471837060442,3.1976330408687463
1.1516282101673827,3.2870627121199796
1.1549602763833882,3.307992229531051
1.1593212127847172,3.3110694723040655
1.1624752931178177,3.269956891912082
1.1627819533015602,3.241688127772076
1.1643296429307535,3.2420485408636095
1.1752389060955597,3.1047237216339334
1.179303557815552,3.028845026022256
1.1847380252159985,2.876264919762079
1.197863312562685,2.5643847126286734
1.2002331193032827,2.483946777577818
1.2054948286248601,2.3538784231494883
1.205665708581737,2.3439982732433617
1.2061963415135413,2.311460059996885
1.2099454504198395,2.2275151953458345
1.2158852832807776,2.029947470762825
1.2442822237417026,1.095975064786649
1.2478089449996554,0.9555908938912002
1.2483734504221013,0.9489199969163439
1.24969019054506,0.8842277098396368
1.2504635639261679,0.8513766171418955
1.250933681056181,0.8257897541018732
1.2679202775067777,0.03727592025992663
1.2778634457284168,-0.5141323962361976
1.2805961049464232,-0.6469850154813415
1.2829195471833605,-0.765533145944076
1.2849736342221565,-0.8956663967824855
1.2931613272387654,-1.3921402867398487
1.2948537904289488,-1.4526178525312186
1.300277100349188,-1.785359196048375
1.302981561856079,-1.9379934584040135
1.3061050260614966,-2.135974852028172
1.3228600607995933,-2.9404132250321733
1.3241769753305972,-2.997735940487521
1.3252083504317982,-3.0373797446752313
1.3532853998327399,-3.829712236727695
1.355719138633475,-3.8706851404610942
1.3592532152071701,-3.9089488133292973
1.3600689034564653,-3.90336867869043
1.3666727240312007,-3.960213964650529
1.3699599148461985,-3.9486545948372322
1.3757528815715627,-3.9238445408880875
1.3859406330880883,-3.872628283272911
1.38964279510256,-3.840356972338525
1.3902029441347228,-3.8315542005768157
1.3945299562401363,-3.7707097386115547
1.4024293013608595,-3.6190282251273223
1.4084408444451686,-3.5090804733167
1.4117770096157907,-3.41820855350507
1.42247165582482,-3.1222950447078244
1.4347661799999232,-2.6179399853321095
1.4377400352520873,-2.4952708022040264
1.4482788377895126,-1.9423899171810204
1.4616979075406569,-1.0763920960644728
1.4685507302491079,-0.5802948285066069
1.4741837323607507,-0.16240308785933066
1.4749639669098302,-0.11404351432925279
1.4753698752870648,-0.1001189104040948
1.4808320746511923,0.319718136805573
1.4862461396492304,0.6994827488404508
1.503973069343271,1.7993531679196784
1.519956431339546,2.3384866281172867
