n_harmonics,base_freq,magnitudes,instruments
10,2.9830484176232064,"[ 2.22589956  1.19069692  0.42030718  0.48482359  2.24137723 -0.94068234
  1.1794705  -0.95229171  0.31858376  1.1441251 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.467516232980535,-3.255435031470517
-2.464780256923661,-3.347722723826098
-2.4590632903593965,-3.3386728638452667
-2.4364063725609317,-3.6448015207307987
-2.436393626111668,-3.5364786084072883
-2.429552603581328,-3.621831819251799
-2.4272756647468006,-3.6120769360820573
-2.3957161744856608,-3.368556455732596
-2.395323285233573,-3.34238486580697
-2.387194644116443,-3.128811655237178
-2.3805142129866805,-2.9260404625855188
-2.376503153170919,-2.8275458233205057
-2.3747930692329,-2.746143479535621
-2.365065561116359,-2.4216661071712076
-2.364302435425031,-2.4477709043726157
-2.359937305608775,-2.22457815247676
-2.357680725447151,-2.146992730983021
-2.3528828520029204,-1.9501885020295116
-2.34842265634708,-1.7960368893056695
-2.3471892054966927,-1.7345535387141222
-2.3401803847667386,-1.4171957990418211
-2.331297403995723,-1.0735421162794019
-2.3297387808321073,-1.0194753795719689
-2.325035026073276,-0.8366310109128026
-2.3235773496475716,-0.7237940612513089
-2.3192312826686785,-0.556906585829504
-2.3009170679003,-0.08534734032467574
-2.29940381015797,-0.04286688280059739
-2.2977912604208086,0.008509792560300981
-2.2887140012593457,0.13546513446156738
-2.274998189810937,0.1453421690841622
-2.272721117763685,0.10576095366845134
-2.26501739981981,0.1043898077663826
-2.263792289903207,0.04191322243706093
-2.25030109306131,-0.24423993007908568
-2.2400843785200415,-0.5147950142398895
-2.232525050222203,-0.7524626462624932
-2.2321161459849845,-0.7958085581122138
-2.224267380921236,-1.1207203204627985
-2.2140446572121313,-1.3417610590249243
-2.2109077121120713,-1.4459256900621344
-2.2055558482941553,-1.6994835942651814
-2.2027840651647814,-1.7485576198297013
-2.1990819549059966,-1.8440873226981667
-2.1984610208287263,-1.7801425363136818
-2.194437626746449,-1.8722029027897795
-2.1830557156269217,-1.9853625565329704
-2.178216675980503,-1.9306160918480948
-2.1620210661900376,-1.7100169615515735
-2.1613358389261186,-1.6784083910649166
-2.1606735534960047,-1.6311110569787401
-2.1601678209483364,-1.6256727103224455
-2.150344448963901,-1.28223356164805
-2.1484323233747133,-1.2114049331923342
-2.1476190350603694,-1.1513867028426015
-2.1469426505486906,-1.1271454051240837
-2.144213347017862,-0.9775293465386072
-2.141651619923994,-0.9027941910294716
-2.1396630465199147,-0.7379200123519739
-2.1331594308331594,-0.3837604050763698
-2.126042881143781,0.08013472059117538
-2.1229823944753656,0.2752184106189719
-2.12186509272245,0.29329918205992567
-2.110335315975278,1.1053977347301172
-2.1054188732700476,1.435496156492584
-2.09630403101462,2.0159341535111914
-2.0751698403797527,3.144529865529028
-2.0652051727989926,3.377002705240827
-2.0600052200925845,3.519365641978298
-2.059410582883986,3.505188972473179
-2.05577750387887,3.525324942357389
-2.0526154897003153,3.545245374948991
-2.0523140423143498,3.5079107170022374
-2.0507832513492668,3.4952835667212954
-2.046164121272178,3.5886027514370515
-2.0404877633051672,3.4811336285475796
-2.03668755495778,3.4703327634469425
-2.035913720698884,3.395125374372598
-2.032643235726418,3.3964703210213814
-2.0134311279893558,2.69151931621686
-2.0003971374621896,2.146436840060649
-1.9924861149058473,1.794683403216272
-1.9879920195515908,1.5515228837365584
-1.9491038926910453,0.9737923312009038
-1.94088297279191,1.0771029881243808
-1.9401412129997404,1.0533278601675609
-1.9354023622076595,1.2152753714662112
-1.9348757097519758,1.2432107267617531
-1.9345729147495663,1.2430421591943253
-1.9321732037399315,1.3671517908750932
-1.9258385106731681,1.5760400464425712
-1.9058021734690134,2.746078095571623
-1.8976788503273303,3.2283635315151322
-1.8945559693488847,3.431446370853739
-1.8945346274184751,3.411736925703212
-1.8917125858777442,3.648201320827323
-1.8883034071362284,3.8592504769565847
-1.8867106154627176,3.9110574540386995
-1.8733868281529078,4.6995259222026355
-1.8728025226110436,4.7918375925290935
-1.8588826298102166,5.28588916670984
-1.8538115641183532,5.336794331095474
-1.8376462712779527,5.4335061263399025
-1.8347405151609446,5.360335844546341
-1.8338463464625836,5.358528223858709
-1.8319405747019524,5.327979369266089
-1.8269783545307696,5.103937872544801
-1.822956133963226,4.937340206434519
-1.8118677506950351,4.249783102887219
-1.8051237521705967,3.7533626833831772
-1.7863910497738482,1.9024247444542006
-1.7824592872114864,1.4905876750999272
-1.7689166792175788,0.11964111707885765
-1.7685896519169093,0.10032976772731042
-1.7684149750332072,0.09397466167745319
-1.7672403762430342,-0.05627666798224948
-1.7638528549181465,-0.443917787410707
-1.7636789143053053,-0.41276662565669114
-1.73348181049349,-2.9457554936590657
-1.7270543489457748,-3.2187080138661583
-1.7235453611020426,-3.385725805424988
-1.705465644485596,-3.5919703712144644
-1.6984218854231938,-3.598512166713979
-1.6932526873038438,-3.4475853077311402
-1.6648709223296723,-2.0444493769960617
-1.6644166914452125,-1.966262834803579
-1.6602941211208762,-1.7248960357363299
-1.660063842658608,-1.690382924722857
-1.6590617728500763,-1.622339240399658
-1.654456892102133,-1.2943836709842396
-1.6452336133694472,-0.7125746917070463
-1.6409267258997224,-0.4770389235571721
-1.6383839508120241,-0.28933784599167056
-1.6368357779518274,-0.2649889307713363
-1.6359177897201167,-0.1576491405726183
-1.632968332395021,-0.016440509329161343
-1.6283413274443232,0.241399160307695
-1.6163751886359439,0.7552472907451225
-1.6142677131237062,0.8096015360712697
-1.6100239701227885,0.9480721344943503
-1.6022669140097172,1.0395926087795326
-1.5983239840318504,1.134026518511966
-1.5975642711511404,1.0771136185555643
-1.592523116959655,1.1340644497670413
-1.5849791258860426,1.0870967402926162
-1.5799978384117268,1.0057571404080194
-1.5649244205903141,0.5816107143758505
-1.5642046202155577,0.5291581322834885
-1.563660485756136,0.5595655178917196
-1.554883191496874,0.28292054073183315
-1.5465091617163764,-0.05987797133995707
-1.5401976094319973,-0.2633643840600029
-1.5376509004152565,-0.3353199701213142
-1.5273362100832188,-0.6963426888892001
-1.521781114666059,-0.7772250049282469
-1.520766019365644,-0.8745926211520528
-1.5142005535297018,-0.9729917678530117
-1.509302223417202,-0.9729956247904554
-1.5068713515218715,-0.9374906010718793
-1.505470876912693,-1.0527808299478683
-1.4975154639746944,-1.0027024967603764
-1.4932131548458734,-0.8516657108786038
-1.4928332453583497,-0.872725701235592
-1.491123208141672,-0.8915141411022212
-1.4750058983421561,-0.41730018196685426
-1.4660764870077572,-0.10748334991205681
-1.4571964590532096,0.4006369131671986
-1.4545221674742366,0.491261070668606
-1.4535778905714178,0.5643801394697476
-1.4270272518329283,1.945691118033162
-1.4164588470426314,2.3026864171398174
-1.4156409502547431,2.3523369367286837
-1.4108200912520399,2.476776743793916
-1.4064507205624064,2.604240165536612
-1.4060568984415946,2.591464019340703
-1.4056194073007509,2.626272004755656
-1.4020552047161519,2.629397003327496
-1.3996605364741133,2.6887121222306214
-1.397909885431901,2.6709718869080485
-1.3846140026319906,2.665368504082377
-1.382204309125153,2.675103920119379
-1.3646981690704723,2.125848490724819
-1.363916224598998,2.0162141837602947
-1.3565138573645823,1.7774468682497058
-1.3531793667549716,1.5482223284079903
-1.3508636438942638,1.331909041340908
-1.3490990356178798,1.2521006046354644
-1.3430325825348022,0.937336853764168
-1.3419431869569514,0.8482329326998416
-1.3306943579425887,0.14093886528543137
-1.3270553568509036,-0.12312047804849739
-1.3248213827469444,-0.27382730282176176
-1.3196870092909947,-0.5613375397424348
-1.3075712411159324,-1.3014322355689811
-1.300585080536478,-1.606988973135469
-1.2918258862453529,-2.0090006331337737
-1.273583342334173,-2.383697163912939
-1.2628126021501975,-2.3549783897821817
-1.2542382237195253,-2.2719288962152353
-1.236338205468703,-1.6367262407852492
-1.2312723724396621,-1.4787816328344903
-1.229667735320974,-1.4954266391721618
-1.2273632924613973,-1.2617935029344967
-1.2263485099668396,-1.2170853123733352
-1.218927849563565,-0.8236321352478966
-1.2180386608235703,-0.8655036967182447
-1.211015716756766,-0.4360914689329772
-1.2060902236773323,-0.07549637729682218
-1.1974055356795068,0.2682706138773126
-1.1944166841895443,0.48148740717824645
-1.1708291031498657,1.4650159240316172
-1.1643898651306805,1.6656875846322836
-1.161375834963734,1.8018971222203297
-1.155352954470244,1.909373415075445
-1.1507007841180883,2.007356230608623
-1.143756255286645,2.0812941283979813
-1.137468782644837,2.0910724797852294
-1.1338732030537377,2.111476402164796
-1.1313332460732137,2.098092099412879
-1.122318429355935,2.018963944996604
-1.121094033052808,1.9786559795822447
-1.1132599736500142,1.8652296926751075
-1.1095922129175555,1.7824180387321973
-1.0987557450437246,1.520957418257863
-1.0955796453119215,1.4706964466803722
-1.0923850884347337,1.3904520382075423
-1.090494653470073,1.3726301576804982
-1.0752248640225703,0.9105594068029794
-1.0743033880362591,0.9304929996301428
-1.0740928589451468,0.9499007071410949
-1.0650386184708938,0.6438719255149713
-1.0606940736129273,0.5707632922721408
-1.0569973536280979,0.5275519864933351
-1.052617525421157,0.4032101439547033
-1.0524826864578893,0.3766665024860256
-1.0515053497511315,0.38073644103284754
-1.049086906635124,0.3190384627742249
-1.047247147231782,0.2948308693290842
-1.0365837553771908,0.0964502735948646
-1.0281254823467194,-0.020060472534413242
-1.0270639598056086,0.025653550003350362
-1.0231510015979675,-0.08506965816331502
-1.02211039341486,-0.06218276392307125
-1.0175458087447007,-0.07581155437816645
-1.0160908318525588,-0.16481609313428724
-1.0126899434107857,-0.11199833002991556
-1.0126368020335703,-0.12200249472502252
-0.9934711704246846,-0.20769063370336396
-0.9884927757962525,-0.14212427340867612
-0.9852942734709504,-0.10266170573257616
-0.9806002808780687,-0.1255887773359799
-0.9695764545920831,-0.07962913457416544
-0.9635587014199496,0.03174320192714699
-0.9607467944472123,0.038214710792804786
-0.9607100117299954,0.048237523800264526
-0.9521852151302301,0.05548783071706308
-0.9497867994647802,0.08960421639837841
-0.9449158436397216,0.09772409633798694
-0.9353023840006909,0.24045244843004776
-0.927831366658086,0.3831277380410953
-0.9262641383495813,0.33986336013623947
-0.9204674724151083,0.42078887055766856
-0.9092928320374618,0.564900968069834
-0.8988485485400499,0.7983195549119532
-0.8957952529304145,0.7975166098785377
-0.8855399572234717,0.9176989976267046
-0.8853959778375655,0.9323291412059629
-0.8801718739631177,1.0257417721094564
-0.870059956139043,1.1104767725078628
-0.8629350189073657,1.1207111136126153
-0.8574347138207927,1.2296425146128287
-0.8520640831739921,1.1920999355751585
-0.8448605309878996,1.1241705624494664
-0.8372946401325789,1.1261491589295018
-0.8278571227410687,0.9831466227432155
-0.8204263933044169,0.8279716008159966
-0.8107457012268995,0.5399088764142269
-0.8035650325503183,0.29181176353134225
-0.7977675153813024,0.07069445583021015
-0.7941126346257388,-0.14697692665497178
-0.7861420303517539,-0.5388478508287088
-0.7843254786857354,-0.6457626752295738
-0.7836673105323761,-0.6796246976103336
-0.7833802956369293,-0.7036265505202425
-0.7733548489615298,-1.2861917692184142
-0.7716536478909637,-1.3054266972692523
-0.7686472293019633,-1.573960228942633
-0.7586808763557582,-2.1983827487593524
-0.7540456633166501,-2.461886962078128
-0.7482623665591146,-2.849167874362376
-0.746284556956549,-2.9288149654517825
-0.737810680493459,-3.421045879350175
-0.7329952094518966,-3.6840825899158736
-0.7297881084941631,-3.8166554434494655
-0.7142275801706717,-4.488263290859984
-0.7041533768529789,-4.737555301828991
-0.7038862019199481,-4.76204350552212
-0.7009055440594483,-4.798916455324712
-0.6807604918187193,-4.679837301625036
-0.6795687248815274,-4.656891208538033
-0.665439444985287,-4.17265086938713
-0.6634498556737229,-4.08496876967578
-0.6620141568807707,-4.015610357544529
-0.6508696891309849,-3.302940759147835
-0.6431013682694386,-2.8163446141567285
-0.6413992348998079,-2.6800531318211553
-0.6398675745093598,-2.5434037741895796
-0.6257631925388267,-1.448429295385088
-0.609820950942547,-0.1431329458702017
-0.6078627369429492,0.0380727374294484
-0.603670406586093,0.3546980644990596
-0.5982588869191483,0.7695954424611762
-0.5671747722233054,2.566431347408934
-0.5660168037891777,2.642273095969531
-0.562876474870666,2.6977713361929987
-0.5486692366592387,3.009397574638489
-0.5378451022110928,2.9813768007141235
-0.5370538034773076,2.964055853472449
-0.5301845051937466,2.935361250609465
-0.5297643607175244,2.856075689815783
-0.5168754582436161,2.5459516927729067
-0.5147440556227392,2.4307280010829633
-0.5083599694884371,2.217964761845118
-0.5063273422607231,2.1429192337236396
-0.502830143374057,1.9843544751139341
-0.5003143413160682,1.8897194037471294
-0.49630622692844684,1.6603004630051355
-0.48768698232586694,1.1837145258482575
-0.4855980935976101,1.1517592699452273
-0.48103823913748744,0.8349249846179719
-0.47657463635903197,0.6303962284978915
-0.47544886823355137,0.6081270930328995
-0.47473499561171906,0.5268687793093962
-0.47105331571404996,0.3754256252078309
-0.4693559566369716,0.24358934049986083
-0.4682689857280735,0.239210037090715
-0.454909497807356,-0.4945100450462528
-0.4545162668817584,-0.4706693445385563
-0.4486518991243207,-0.7393180154019251
-0.4340359424685709,-1.3637949972061856
-0.4279015812168012,-1.5912649801962864
-0.42273578231328557,-1.8200016816026487
-0.42209373921617876,-1.831445268446534
-0.4213663158123975,-1.8464681798815183
-0.41265574435256314,-2.1658153432547453
-0.41018536842280096,-2.201668602473397
-0.40740618743157064,-2.323088023808359
-0.40345730330832197,-2.4561634738722256
-0.3925209428039045,-2.704772847887637
-0.3867501832529481,-2.8327628136958203
-0.38581851665324507,-2.894869245686325
-0.3789291353179225,-2.966396288667381
-0.37834138953628305,-2.9907154329025105
-0.3625643987682734,-3.278557686154725
-0.3447989615402136,-3.5212546189110268
-0.33963319468543407,-3.502441151194289
-0.3265549304479536,-3.6273778972825217
-0.317180669045388,-3.665742163862317
-0.31360043881726396,-3.59464150925624
-0.31282294659229404,-3.578262487042781
-0.3113995827483991,-3.591480823185483
-0.30914256411169205,-3.5711507327635448
-0.30187754108256293,-3.5132840114935293
-0.2969187942745748,-3.47832537828295
-0.28832329940239987,-3.33470252038801
-0.2879099907135192,-3.318422978839916
-0.2804125961048358,-3.170350716755808
-0.2756991738201586,-3.063235543845157
-0.27408530307535717,-2.975075673017547
-0.2705449817555112,-2.9174084503254827
-0.2603099731338907,-2.507143230180079
-0.25211649037547357,-2.2130175458440435
-0.2515216229945727,-2.1508168879863723
-0.24858397943763144,-2.0476213194841866
-0.24652842917742213,-1.9827743216246174
-0.24541655634262405,-1.9116429117448803
-0.23683934143603835,-1.5835248004612337
-0.23310874506431656,-1.378917392389859
-0.23053056113880377,-1.295680470991417
-0.22994575678101103,-1.261543325902888
-0.2121559638883026,-0.554900210354532
-0.21152069143785113,-0.5464883994066646
-0.21104749190585448,-0.5159460948696611
-0.2082250310304694,-0.46957735850239835
-0.2004510561743129,-0.2112911283876302
-0.1889114365757676,0.023518495409700694
-0.17889199083759566,0.1618115578270679
-0.17481773200410844,0.1600053652818331
-0.16889552510227457,0.1513858680561244
-0.1647082846779684,0.18660650632690098
-0.16229847009072973,0.09716455531728721
-0.16147212648646647,0.11105096223674268
-0.1598928282161065,0.0692198702125007
-0.15972764443602916,0.044745480101466485
-0.15799379702376326,0.08864487540812405
-0.15420300897604333,0.008559291993462021
-0.14722070261429998,-0.1430040066650846
-0.14010107607296973,-0.3248342696294319
-0.13914226292098242,-0.403627306492811
-0.13782283203810142,-0.3782175122585483
-0.1252976130406993,-0.8313966365509522
-0.12158695254857044,-0.9444620829340958
-0.1197184748882254,-1.0013314781997844
-0.11762682824036697,-1.0846709803950982
-0.11557654964573061,-1.1608722582581028
-0.10903052404668667,-1.3766331725760759
-0.09086811732981293,-1.7546656373466079
-0.08920307957448026,-1.8091056304357451
-0.08542298601983012,-1.8759194755022062
-0.08403051654809879,-1.9486640852059383
-0.08017904794642394,-1.9803843944347066
-0.07921527361467762,-1.9994783284112778
-0.07193597103045324,-1.9044271825117711
-0.05355648442077676,-1.6168068335437094
-0.04889791597394888,-1.4610826310845537
-0.04659646273575646,-1.3523642368686515
-0.03025390790151805,-0.5993524376635505
-0.029551544178006317,-0.5081598910404024
-0.020153591730066367,0.02418511669502713
-0.007503265639718926,0.8543503046898453
0.0021038698710147408,1.50115713046334
0.003184727351993377,1.6215358953183128
0.013662261955823318,2.2317369032511563
0.028326125446750616,3.0069034650525794
0.03027356485531607,3.1060654698112087
0.03352702419463771,3.198557659320936
0.037292539878703845,3.3020292395862354
0.040231248846474,3.390187328885298
0.043669681084723244,3.4140585402327908
0.06023523475577841,3.5578196048348376
0.061360484722047026,3.5611214013838235
0.08283101386951008,3.0779475257353526
0.08316938777493066,3.1046058435142245
0.08497310676956893,3.0632890532765904
0.09122618926415615,2.753382763739945
0.09258365303574934,2.7467360718883094
0.09287609473802716,2.722566816119076
0.0936864846380816,2.7041063391280358
0.10432190490083171,2.1953732566146122
0.11217038963690662,1.8824380900484767
0.11591423519388133,1.7226967216611515
0.13012487164370024,1.2459423707485022
0.13158915693608808,1.1625210963509984
0.1337519266223577,1.09426436989925
0.13406817735946763,1.0790178940750843
0.14131573503917227,0.999915239345382
0.15520189677083396,0.9385217416015914
0.1585016052293149,0.9615904371969783
0.16095494517215858,1.0137015098265854
0.17941835204150536,1.550320583251789
0.18850390839904962,1.991642387096745
0.19560530382195296,2.441219504681295
0.19856633331771345,2.612536914764109
0.2010983805007518,2.7800758328078374
0.20967416291118113,3.2443843622937485
0.2127565207618245,3.4965363666539035
0.21422168731734237,3.5798495050992276
0.2233257999645195,4.144871993143414
0.2291080890439261,4.493746291820263
0.23121671538910338,4.620121314098788
0.23990481405901232,4.991406856996792
0.25348203500836064,5.334410062876757
0.2590407865825122,5.45563826761822
0.26012027740625765,5.4967926431111955
0.2609823855751645,5.489524767202802
0.262995172750796,5.4368593928900495
0.2652575091588645,5.458781869983604
0.2657956181329735,5.446551484457762
0.27628910302180465,5.228218326929039
0.283898207940922,4.866860470147878
0.2878851037604764,4.670693327989572
0.2998859314332316,3.8487872226003037
0.3117240168367177,2.7760461096502005
0.32201080071024624,1.729530503310365
0.3235432244542289,1.556848081336191
0.3274336162156617,1.1409025720635402
0.3298767613585927,0.8740350698245593
0.33036493460453364,0.8702124179031152
0.3321667033674376,0.6129569654841983
0.3354635363011784,0.28460307496560544
0.33572961916025434,0.20746690755013972
0.33646789979986647,0.1483468835202816
0.34044153874893635,-0.1929546357927226
0.34131806282329746,-0.3118645625497316
0.34411441499786477,-0.5649323911333477
0.34611532298758885,-0.7653792535332993
0.35028938002056353,-1.185765664655762
0.3507600563857385,-1.2776402287346216
0.35543095749605236,-1.668704607945521
0.35838877739995034,-1.9055145575066648
0.3736720952589523,-2.9862096212482525
0.38398170348727545,-3.4844719701484475
0.39844311487009154,-3.6670143572829943
0.4102176616316533,-3.5528424427221177
0.41083598480356764,-3.5024087956244387
0.4295868394970106,-2.7886927193321367
0.4323752917421855,-2.6001592044853834
0.43411228853220196,-2.471813634970545
0.44891767198913657,-1.504591630807429
0.45218944762926405,-1.283520680215211
0.4618325164703321,-0.6883627277070166
0.4626950240959973,-0.6462036344952791
0.47375436306766394,0.004454902456327719
0.49097634790058375,0.8058716898499324
0.49277249420044367,0.8470626129937415
0.5099882101206301,1.0922575352697825
0.5134279445069625,1.0774401161992826
0.5176378410913305,1.106201103335594
0.522409146231368,1.105078681672902
0.5246767394179486,1.001450210345615
0.5346955461227498,0.8121661229577253
0.5361635624436989,0.7895109602116045
0.5405544213183893,0.6661863915219651
0.54432469157714,0.4923440201896403
0.546078920322512,0.4418706700645132
0.5551152523613396,0.09038138922263961
0.5892787380477378,-0.8531499253471941
0.5923988518354473,-0.9851863850643542
0.6023044695450803,-1.0161685448232183
0.6047789928001661,-0.97142340596016
0.6405512085163618,-0.029990477132544817
0.6405742005800814,-0.0039058392967961826
0.6502161744022894,0.400154060860987
0.655818708353384,0.7095417632798385
0.6558564541086627,0.7169141900196885
0.6641719947894602,1.1530840694119882
0.6645724058482592,1.1768057999773573
0.665158299242119,1.2191452145497466
0.6834585973037779,2.121379574125064
0.7028267623653335,2.6446018730451684
0.7032452241128135,2.6309819434690813
0.7123095803780126,2.6836904365355743
0.7125442606999224,2.6972530596899924
0.729086915421012,2.512363193871472
0.7373329840444764,2.263107258113284
0.7388414574687299,2.19451556091912
0.7391116375002933,2.2019302274837136
0.7422282395732624,2.061729568252192
0.7462306384152004,1.8890153199248767
0.7480976513070194,1.7517172545179258
0.7525792338415247,1.5799645290688098
0.757296368293737,1.2598785715425858
0.7644762422226243,0.7850284571230914
0.7685378380664147,0.6072009612530557
0.7798166904398522,-0.1681790582247481
0.7881903077048174,-0.6686995904171259
0.8070453265001163,-1.723666584221594
0.8174853941061748,-2.1204145356590938
0.8248004277708012,-2.268688934166097
0.8348971465298476,-2.397977644930192
0.8379514984505381,-2.3892138960865252
0.8438171798920084,-2.3477425384504054
0.8495228631001694,-2.3202769090274145
0.85311743043161,-2.2148435313948163
0.8558703939525221,-2.1327869386205003
0.8647480362579367,-1.8495727574565368
0.8656393913299913,-1.8849774106195345
0.8699236715188956,-1.6408889976003924
0.8706474086730509,-1.6627453981672058
0.8789478435381484,-1.2583942251101057
0.9029617765478841,-0.017906575825904932
0.9109059587818908,0.39247320772427907
0.9210712590817485,0.8526006532799686
0.9228252445632061,1.0150694343369577
0.9285006593359704,1.2403975216804384
0.9292032483402632,1.2732876610272725
0.9302549276939764,1.3312194820824717
0.939479779920541,1.5909244954398218
0.9496658506272899,1.8423605133070302
0.9508127732685168,1.8893260505426794
0.9509506638328022,1.9336694056920798
0.9511481727885229,1.9165277878542202
0.9517958664602668,1.8653336432056777
0.9552360461826748,1.9547498453198648
0.9577804702224215,2.03457224691058
0.9622226843001762,2.0676484609095476
0.9652407972160235,2.0655652663451027
0.9722009840502297,2.125995712670325
0.9847567071655909,2.0099894428796987
0.9888111728234152,1.9124221372011359
0.9894127518226963,1.9280562165012574
0.9930386868710439,1.87112932136666
0.9936973680126542,1.8596168833808286
1.0007889158059644,1.7264522888909153
1.0091602474389356,1.5148256938797573
1.0189472981639742,1.262490526793098
1.034392724468633,0.8760446193313435
1.0471347255514427,0.5289376777623799
1.0538586227471418,0.42421699632024007
1.0591590128709507,0.3145852449970479
1.0598481726415097,0.25778204608840516
1.0614669302487725,0.2527623323659557
1.0622261527244818,0.26250800845406724
1.0781631035593122,-0.01512179487144008
1.0785546137036697,-0.04964102109125566
1.0833697040769072,-0.0754731772605336
1.0850083594931057,-0.05027367605623928
1.085589362521354,-0.10080615298695328
1.094410499684705,-0.12136957167952092
1.0954822064408987,-0.11573817472699525
1.095572104283761,-0.14209081257521702
1.0971254079855228,-0.1005481425940993
1.1002581289105233,-0.1574812555490335
1.1036861576804053,-0.1564909476022614
1.1047740443996146,-0.1387118007602889
1.1110845668585432,-0.15368319296082023
1.1174243358650875,-0.17232887115091441
1.1182881581542912,-0.2007883202810971
1.1246416073370744,-0.14259393221871774
1.1251493470954728,-0.12008843545378722
1.1266663743391758,-0.0914035172924928
1.129574371209558,-0.1097519354049579
1.1387432462199527,-0.06745860051818989
1.1415984137645463,-0.04945675972110215
1.152024046517707,0.07549766084052262
1.1564521524442313,0.05279263724444126
1.1571881249107507,0.11235950128801436
1.1637911508498053,0.22112818863265038
1.1725396915836352,0.26910609477294384
1.1795222751807843,0.2943630694916385
1.1937727045897972,0.5302346333488083
1.2032296296889307,0.6414742270094491
1.205357571044213,0.72115144657275
1.2075278493895265,0.7815771294943239
1.2217107565179282,0.9918654868440465
1.2268237568385132,1.0204221427059088
1.2273937038620542,1.0237331706471324
1.238706137856087,1.1329008906256395
1.2503703764043221,1.171087973299831
1.2504831467731963,1.1974613739552804
1.2545030165727606,1.209871752677599
1.2589849200350898,1.1584828568405676
1.2668743337839805,1.1019285385226532
1.2734185892785703,1.0962985124004296
1.2887552260047102,0.6941268576799982
1.2947969094280793,0.592934560988726
1.2986199592417371,0.4199285085267728
1.3046330452463426,0.24318156691093135
1.327684953489915,-0.9769424907319673
