n_harmonics,base_freq,magnitudes,instruments
9,2.135764912763894,"[-1.4849617   0.91608054  0.17393721  0.10663165  0.1001394  -1.28496602
 -0.58576241 -0.80588535 -1.51406172]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-0.8366991900486376,2.6404035711227363
-0.8267597056879525,2.6960957817466813
-0.8248015058144391,2.723526426991699
-0.8224679165780109,2.7213721569513583
-0.8206277777034656,2.7374637436348874
-0.8166220969411975,2.7430222787425707
-0.809090716124163,2.7638383449489843
-0.7986493279200246,2.743374709421748
-0.7949812127454026,2.738341238595831
-0.7939134079929397,2.725908450513268
-0.7790486068269358,2.635196594735706
-0.7669421155780789,2.4930973510219188
-0.7599492851642866,2.376056693095767
-0.744085163547016,2.0577675078218296
-0.7416576282211826,2.0124218758829175
-0.7357609523080977,1.8789387623413862
-0.7329124522103676,1.796152801660394
-0.7322340993279761,1.7814717924712393
-0.7256455669547703,1.598035704099509
-0.7244884657107793,1.5719550059772198
-0.7092613160139649,1.0879953259227013
-0.7030127725922979,0.8649736175917916
-0.7015973793732457,0.8161927188024044
-0.6992768530089934,0.7230471394479032
-0.68419681269802,0.15056869457929015
-0.6813367289183976,0.012973626428040452
-0.6730708054800791,-0.3086252510291893
-0.6701968276926014,-0.44314060553281215
-0.6666455020282718,-0.6098839570690768
-0.6575001383366326,-1.0151445992227461
-0.6539396890317253,-1.1730680317920676
-0.6406634321302649,-1.795216416603468
-0.6246383421945985,-2.4987954014252076
-0.6062542381346487,-3.2730354796412806
-0.6058676631095192,-3.2865437914397058
-0.6011741564705613,-3.4744582877186705
-0.5991776391599397,-3.5769846264273477
-0.5850972190879267,-4.059471583846112
-0.5819989079095018,-4.166082435073182
-0.580656945343001,-4.198430890063501
-0.5741466564053548,-4.4012715226571615
-0.5673650413385509,-4.558386886610438
-0.5651846906541591,-4.628596498608129
-0.5603338634614348,-4.71846223594516
-0.5553910182797979,-4.81378283165181
-0.5507868026820262,-4.873780061624756
-0.5491825330620257,-4.876619191036065
-0.5484687541232294,-4.90613262967352
-0.5468336484553573,-4.906169135509487
-0.5452158201076798,-4.942784766420842
-0.5442821226225676,-4.936455903047463
-0.544200962405931,-4.941274700333293
-0.5351259541064914,-4.9903458494324395
-0.5335603479796833,-4.96790769339857
-0.5252361541774411,-4.957212210839231
-0.525162496656558,-4.970178775087584
-0.5245741664523367,-4.991195874499787
-0.5224580634849341,-4.9504750606377845
-0.51949597984283,-4.930613856173636
-0.5111866583492803,-4.819511091570625
-0.5061242144817983,-4.730279322993447
-0.4705671742613786,-3.6228800431357184
-0.4613137743068476,-3.187228298231125
-0.4504751184506883,-2.659043347545844
-0.432425940403931,-1.688154696711065
-0.4322596823949709,-1.688859002835153
-0.4179147471085689,-0.8646518784450985
-0.3938165065324144,0.4437398429162531
-0.39180883780459697,0.5566225809249586
-0.3806905934514626,1.092611622014689
-0.37670820789901693,1.2775070122727574
-0.3625854583405932,1.8228241037073496
-0.3607670998677337,1.9019315450821375
-0.3531930065299651,2.1209358187058975
-0.3499811488960103,2.22120749735782
-0.33916878611091494,2.4508425422030102
-0.33115543628216093,2.5764583600940147
-0.3310040449544944,2.5809143333418936
-0.32803894540314626,2.6106194214739977
-0.3210683924581015,2.6467616619770005
-0.32086329263521485,2.646384931431858
-0.31427730072229476,2.6513914668800282
-0.3118442910267585,2.6366385288588248
-0.302983317536512,2.566103624893604
-0.3008720046122595,2.540557714643182
-0.2932068372075314,2.427147296731721
-0.2928347744653754,2.423650318989318
-0.2911826229763683,2.3809231794800096
-0.2895929442856966,2.3486156297225977
-0.28754722936274035,2.3093200766824578
-0.28139688028732346,2.1581317875157295
-0.2625363450284528,1.5643590390143214
-0.25570480763977166,1.3029272654570037
-0.2554338169275576,1.293089162682425
-0.2531620874025755,1.2048427005388773
-0.25161766706749766,1.134847860413897
-0.24781076656134182,0.986788559819054
-0.24191979828446808,0.7463982584896914
-0.22521494738676395,0.039839221771019374
-0.22314855579291715,-0.0505652232177879
-0.22289390776865936,-0.05172420147938765
-0.21563903255352557,-0.34433232792330204
-0.2125234959167983,-0.48126286124419965
-0.2022644791988233,-0.8700538653980622
-0.2014692238524356,-0.905590263876371
-0.1962589110029933,-1.0681595783011189
-0.19374613679413866,-1.1622339858147877
-0.193487823837299,-1.1847261499694521
-0.18193916538291344,-1.532120321698611
-0.17810826525961598,-1.6079466240959464
-0.17279849446547857,-1.7402589077181894
-0.16925068792372677,-1.7989383981484872
-0.16774632382403265,-1.827585528630891
-0.15895978920981602,-1.9550011003255912
-0.15538280376261415,-1.9580723631502466
-0.14747208816157364,-2.0221177159808623
-0.1314551805350348,-1.9361007338121563
-0.12880321641143677,-1.921770044515448
-0.12844436823956284,-1.8984646200755333
-0.12478368656284111,-1.8680694637273385
-0.11763665302020332,-1.7201079366505596
-0.1148247997788836,-1.6655123169903217
-0.1021298097675496,-1.2941155965455422
-0.09829815546865417,-1.1692498139537444
-0.0968842112794297,-1.1281092853952719
-0.09582781554323416,-1.0906903229648501
-0.0935665453928185,-1.020371181045632
-0.09178819045941244,-0.93979470201994
-0.0915568654635246,-0.9384326528230543
-0.08466533199097181,-0.6688412902975925
-0.08059445236928298,-0.4882341277965835
-0.07533945815622944,-0.2585209362776889
-0.07425442260542336,-0.24501520743882935
-0.057860508992279236,0.5189149593278373
-0.05040448496479577,0.8715440551063078
-0.04905217663617689,0.9366941815727834
-0.04684796357835097,1.0301255333939279
-0.04592242427387028,1.0875538789656698
-0.04515575974474473,1.1084065639630825
-0.04491074424619912,1.1311183224898176
-0.04372326796271242,1.1812057011452133
-0.03721576648551839,1.4871876192846667
-0.03511439314942422,1.5547004476672572
-0.0280148603038759,1.870673122201075
-0.02630785801077451,1.9463028480144975
-0.025062029492329163,1.999728051111693
-0.013247539002031239,2.469343727383517
-0.011815455664421215,2.5062266411697136
-0.0002858994781438362,2.855377683966433
0.007716585454033975,3.0747891406088317
0.010001046412149606,3.1140918031699867
0.013542455474202075,3.1738392379344744
0.01525678261393315,3.2252884792367764
0.021516359522536277,3.316668604514951
0.02228704786339364,3.3249820103519148
0.03709832419386405,3.409818654478014
0.040065108086066115,3.4001022908781153
0.05549645581108731,3.2911849695374964
0.05779584330539578,3.2336971267531465
0.057982987340345904,3.2380073590597207
0.06699481705712529,3.053550167619325
0.07363359560038507,2.896340537330428
0.07509761313929797,2.859086453796469
0.07661186720625679,2.8107201651661122
0.08211796451876019,2.6426578442534354
0.08455627688081702,2.579073726689934
0.08563775691309994,2.5234094707762944
0.08736249827979314,2.4888729787533705
0.08772441659333641,2.460430960426431
0.09971252913242257,1.9849725206589577
0.09997177014584313,1.99545078925192
0.10010499727066158,1.9870155122351532
0.10157274569590502,1.9184968412045138
0.11164458907419572,1.496183619598252
0.11288719319342633,1.4415292300911615
0.11587436147482366,1.3175276075760496
0.12054757221996582,1.091499708572542
0.1207706464704632,1.0872006769693214
0.12563108878510443,0.8645532513413419
0.1402045998049246,0.20847906793589668
0.14760306399604772,-0.13146659361458715
0.14781624740982258,-0.14789614140024723
0.15159563140944599,-0.29337593315488053
0.15558521111824053,-0.46362565675469775
0.15969345022224601,-0.6495548173403125
0.16852653466550116,-0.9762816536081864
0.17398807303202624,-1.1825521660487786
0.17803228069939525,-1.3130444082896504
0.1790321615383168,-1.3514757889968065
0.18151306954654878,-1.4315145515051737
0.1844372985970404,-1.4930636036768064
0.18909289083155034,-1.641345296716075
0.1957315973776108,-1.8141495386538282
0.19685530498703097,-1.8226196528550154
0.21011456684587326,-2.073919493544627
0.21658707875644456,-2.145580572070179
0.22036357014679897,-2.1869192389159733
0.221589131179873,-2.192918448076767
0.2279269525683718,-2.2194420015652363
0.23476134342945532,-2.246778218005906
0.23994546885087686,-2.2457125368857715
0.26052437478618673,-2.0790095684645893
0.26214081748926077,-2.062335003107213
0.2703695489368343,-1.9195530973039385
0.2730438195954905,-1.899749273924886
0.2773770352805487,-1.8302267285781428
0.2857636730426725,-1.681869695726497
0.28596919465282467,-1.6721802674818007
0.2869994403189189,-1.6559158373966367
0.2932695581641118,-1.5467588517977109
0.30142144318435005,-1.4003073903110845
0.3051626334077513,-1.311130719358582
0.31125439803532196,-1.1970911202014158
0.3115068166450641,-1.2046791678064843
0.3184266307262891,-1.0706575950954693
0.32189479793886644,-1.017110456062942
0.3242745573714543,-0.9790595424612655
0.34288528352163894,-0.742858824239782
0.34369867772981166,-0.7387886605178311
0.3437101757350507,-0.7428252236842984
0.34446024273045284,-0.7221521776466591
0.36299600283263533,-0.6394288982088986
0.3668891339477409,-0.6394490232365735
0.37247443922780343,-0.6638408742979653
0.37848134278938694,-0.6856505824595341
0.3806312950810127,-0.7151009334022369
0.3873890177274819,-0.7709020773417692
0.3996111965239413,-0.9332270553565292
0.4016083825178818,-0.9763557662229356
0.4030256750705483,-0.9981064919979771
0.40757768912148595,-1.0756664942844594
0.41059992610335794,-1.1218880484277478
0.4194668107350341,-1.3488580249019608
0.4200273031201758,-1.3513655311500035
0.43458879472817813,-1.7001187345490583
0.4485562218711978,-2.097775397078732
0.4486283962886759,-2.088464808326608
0.4614482186048878,-2.45018344204119
0.48105066558567655,-2.9392374517883
0.49606334937262986,-3.2428958815097606
0.4980256172454016,-3.2695555472179842
0.5058498776052538,-3.3935349297343294
0.5164424688940557,-3.5076944848720206
0.5171286566322708,-3.509690264764787
0.5200332061549604,-3.528692252769594
0.5223035037951891,-3.5358506853439726
0.5232109787120844,-3.5529111105928273
0.5314008515743751,-3.5544869102577112
0.5342146356019581,-3.5514530175453887
0.5402823336005422,-3.5321892466330214
0.5463001640211478,-3.490001012765755
0.5486820315750869,-3.4646726848095963
0.5923240408341979,-2.5151672383594046
0.599315828091644,-2.291383447564399
0.6209517117327756,-1.5528033758479167
0.6225219215828979,-1.4912248916272903
0.6429396693460685,-0.7611056935156371
0.6473560898125186,-0.5994949261835412
0.6501487698395323,-0.5090073068263531
0.6523444789083923,-0.4502848218501854
0.6569915587226234,-0.27763744667210033
0.66881792445046,0.06380851666990324
0.6703484853737978,0.10891364423802757
0.6799192444718996,0.34974561401212895
0.6824579786034839,0.40418003978409933
0.6897032426302347,0.5577161410114947
0.6908097680171545,0.573850155877675
0.6941478132600154,0.6289083566371312
0.6993857345808498,0.7082840000997528
0.707476163311993,0.8018249556946907
0.7105851221982036,0.8331156803805203
0.7256844543779031,0.9182781822916772
0.7277128709102216,0.8945210468543029
0.753129979305549,0.7534447947122125
0.7551419724596253,0.7379007656527712
0.7850972472221285,0.2709175782568846
0.8087513322281952,-0.16406301588896688
0.8141709818225511,-0.23995300387257762
0.8143072885760612,-0.23376513028438947
0.820042305813864,-0.3305099059960703
0.8418022823690943,-0.6028537076892617
0.8422087605090356,-0.6014348319110618
0.8428359912454817,-0.6270213989025512
0.868599780938518,-0.7203359958625273
0.8686058435855477,-0.7264884601544449
0.8719440424391154,-0.7242882958636947
0.8771689945205141,-0.7201171690145463
0.879352962384985,-0.7191000033279122
0.8811115495168833,-0.6918491431711057
0.8820582900684002,-0.6836649516506146
0.8849292262326252,-0.6771524983738885
0.8866485038461027,-0.6625214799009612
0.8950370995335106,-0.5880802467162423
0.9020770074629509,-0.5063687089640224
0.9021720406140341,-0.5031125414834857
0.9060700916152493,-0.4411390746711859
0.9064897380607317,-0.4328728876872632
0.9189401705447322,-0.2413444419762881
0.9190473698193067,-0.2452533923878275
0.9208244843832283,-0.21015851667024232
0.9213838405886339,-0.20324043691011504
0.9311852871757544,-0.028053471284915334
0.9378087514734585,0.07805767442781572
0.9395249239284102,0.14162190691633947
0.9421118340948582,0.1826405534102222
0.9469878720031817,0.2831316889125312
0.9483769180417809,0.3045531659586315
0.9656580267591259,0.6183421338802416
0.9784445771678429,0.836574129542769
0.9802899147021971,0.8684672079522056
0.9811536252309723,0.8600791047301523
0.9817642957011987,0.8819494712670389
0.9823463234779153,0.8821601364312975
0.9832554650371348,0.8942491330976754
0.987447333226803,0.947135094698355
0.9903237945971037,0.9944570450940349
1.0032611118231474,1.0877861970710927
1.0040342959541402,1.0964827897509937
1.0069331576388585,1.1114823865514118
1.0239283610966314,1.1098306779214662
1.0359616338813575,1.022501012052333
1.0393012430403044,0.9934231139187517
1.0496676675666254,0.8485161187621447
1.0578957891222966,0.6846732632410897
1.0583712530526803,0.6877724324530433
1.066658755612523,0.4992148262760852
1.0707050964457485,0.4176591743951405
1.0747607924980604,0.2906176240740103
1.075514783909603,0.26347256164467586
1.0788249826680874,0.18656797720997081
1.0789443135620296,0.19033498421762496
1.0811168901395813,0.11701888740984298
1.0889260539172199,-0.10068960238085295
1.0968583450227385,-0.36874049157169886
1.0970048593573978,-0.3534641585413208
1.0982926082183209,-0.4088134197260893
1.1036519229779342,-0.5824781830268546
1.121478081734944,-1.1905597888988095
1.1215840579044078,-1.1828090872022003
1.1302090759183567,-1.4806671284581718
1.138853219062109,-1.7539069899075865
1.1402272745519593,-1.7792931535245968
1.1663512008823318,-2.4735584542704054
1.1747089003168023,-2.6205793839075797
1.1751748461909877,-2.634842472650806
1.1895983283166354,-2.837638392381353
1.1900004188968758,-2.84761103813206
1.193301272227437,-2.880318701875379
1.2031933199313238,-2.9133616167414385
1.214278564109315,-2.897287983902828
1.216516089571389,-2.884236799471698
1.2202763221327473,-2.873488057805962
1.221396376259733,-2.8534731553437944
1.2306219243573375,-2.7642913141994465
1.2321836898249465,-2.7309083934842295
1.2340140368929617,-2.7208143868898134
1.2388452872261393,-2.6218788266012263
