n_harmonics,base_freq,magnitudes,instruments
9,2.489060393128064,"[-2.5398361  -0.26217926  0.76792178 -0.25634481  0.51903714 -0.1795052
  0.550063   -0.64706578 -0.45303066]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.5969650731804226,1.7778117566156504
-2.5968254729501945,1.7982129626440346
-2.5904188023527137,1.8375442452699982
-2.5859708489369826,1.7326690359633252
-2.585067494023437,1.7599153742007614
-2.5833698754814858,1.7285631226374614
-2.5821225290216323,1.7380486377739337
-2.575271721504583,1.6164150976420508
-2.5740958173379855,1.6486300973335395
-2.5717105147799733,1.5711128320441137
-2.566835816877734,1.5776725489245946
-2.556277308204854,1.446076613580977
-2.534234522096161,1.130679872750458
-2.530020730319266,0.9678290396975645
-2.5238115738584934,0.8068277635091099
-2.512022722194746,0.5603189056367744
-2.5035189245082745,0.2570699642900234
-2.4818532939652873,-0.4543987054463806
-2.4799116702339092,-0.4432964621802848
-2.473855373600043,-0.6998627619651824
-2.4724523437885897,-0.7731206545562046
-2.469252028745073,-0.8583356748129116
-2.465615606997371,-0.9384760982116326
-2.4631193928395563,-1.1193194616473752
-2.460635824139538,-1.18815845242818
-2.460155212202981,-1.1547640749724095
-2.456729668201538,-1.3237688676828618
-2.45656118633746,-1.3399530369918702
-2.4475920494348706,-1.5987181275295725
-2.4214014261626544,-2.2177003196415264
-2.418740126778221,-2.3070294806724734
-2.4139646850925063,-2.3581289782346913
-2.4134083145559213,-2.3005271492305766
-2.4092737130019444,-2.288383333639177
-2.4080692907811425,-2.3228840092919434
-2.401480780298796,-2.39879657440483
-2.4001234431366414,-2.3689933234953777
-2.3928696684455195,-2.358196577874932
-2.384287921441363,-2.1974984979168215
-2.379580060320288,-2.1642180622548968
-2.3785741897731167,-2.157720433322979
-2.374260626439326,-2.0940378785203535
-2.3654286989056605,-1.7991821898507816
-2.3646700880405933,-1.7112443297672104
-2.3628657220363007,-1.7143244629525582
-2.3577503427856747,-1.4787922746296345
-2.3543845416829523,-1.3306013382422734
-2.35415907490649,-1.3429536089735432
-2.3498563984728618,-1.1066189723623592
-2.344596213651558,-0.8826117697157562
-2.3412793964515086,-0.645521886258864
-2.3364583046431227,-0.3852929364628904
-2.3348842603033493,-0.30746874178517214
-2.3348600166925437,-0.33733271147883276
-2.3215043063180296,0.5083797645188958
-2.3182992450107456,0.6455421134733496
-2.308246026978774,1.3658186752103212
-2.3071286714352337,1.3938829901030372
-2.2954013112125766,2.178878906854728
-2.2848369445788657,2.884929739355985
-2.280155404003966,3.129995057469756
-2.2727054002758647,3.6264741535485214
-2.268350257834702,3.7972624055857143
-2.2668110918535556,3.8644325849087573
-2.2662722824154002,3.9457092552291297
-2.259768958688394,4.246636269206916
-2.253487797973116,4.484670629773991
-2.2520728113678805,4.582693793513255
-2.246773244229882,4.680994912257411
-2.2389110869809445,4.876714695185741
-2.238895180584052,4.885527086009018
-2.2360481296653347,4.968602767428848
-2.2296172093954887,4.97109650841067
-2.2251966909855936,5.002977134819543
-2.2168623923929633,5.0156142078355215
-2.2159428434274955,5.019158491982286
-2.2042633355360852,4.744321916471109
-2.2039847122591008,4.762372678520156
-2.1833672167862836,4.0309286121736925
-2.173567962360587,3.4562583011262142
-2.1708155314742523,3.264830581334445
-2.169888422697851,3.171345974280394
-2.1652245290428556,2.8531365046629733
-2.1588820496547925,2.4515568005437065
-2.142025353090367,1.233764385722125
-2.1384870875497586,0.9488551984333669
-2.1249982146676594,-0.06811317054482169
-2.10766962189747,-1.2624885133277395
-2.103720039802929,-1.562989881945227
-2.0980723542251014,-1.881543262328812
-2.0963993851192773,-1.9832810838311539
-2.096147874296838,-2.0285357461824503
-2.087274704748364,-2.487055502766559
-2.084347549205254,-2.5973862515440422
-2.0819980212668643,-2.634927712420335
-2.078175238712303,-2.8748399355884184
-2.063504148065022,-3.2894765670639456
-2.0557439946638327,-3.352501611593551
-2.0473988724200796,-3.4319689943039737
-2.0427394861914685,-3.3605945075063834
-2.040685366069096,-3.3922419331378935
-2.019484767350212,-2.93625811490837
-2.011328126060309,-2.7241443092684374
-1.9965706518491804,-2.076483765025885
-1.9927257733096302,-1.9133265818364265
-1.9920106786671763,-1.8702849531214623
-1.9824101065446114,-1.4430679226079024
-1.9783953274857997,-1.259669556703864
-1.973061498606705,-0.9766951300611596
-1.9633697500798948,-0.5076541145246002
-1.9603691836300055,-0.382668508166475
-1.9550289241722831,-0.15761306361386143
-1.9541355382434766,-0.1311364037644925
-1.9493722105436584,0.08903481889332888
-1.9471429586481415,0.1809612868058354
-1.9388502163963421,0.463367480975247
-1.9339508858242611,0.599631485728698
-1.9325958903207068,0.6182496283188125
-1.9290734588586413,0.7271393588527901
-1.927738472626718,0.7654961654785699
-1.9168801241136433,0.955359204704793
-1.916621218044369,0.9497499679527751
-1.9112768706293746,1.008101236612268
-1.909323642256205,1.0678809075047022
-1.9063545236053612,1.0453021245871037
-1.8956571669052473,1.0701746221719368
-1.8954780876049533,1.0832323908288881
-1.8900599707665104,0.9766315428458465
-1.8835030241036592,0.9557462134826984
-1.8794723419611463,0.849281629217932
-1.8763951797513883,0.8258280352016224
-1.8750447902254506,0.6991557340746973
-1.8735939673505928,0.723385289991648
-1.8735845474819004,0.7160388013586222
-1.8712514068850865,0.6639291755565063
-1.8700345504420566,0.691196207884726
-1.8655813575966613,0.5847348919357114
-1.8629862934719554,0.5468422375452211
-1.856263715563999,0.29075703667600095
-1.8452867207483776,-0.04194542523645577
-1.8208608253087777,-0.8624415450107499
-1.8170919374296897,-0.9789627289949301
-1.8110050377683582,-1.155905862605929
-1.8088915390278058,-1.2085676387175337
-1.8078316181123264,-1.3137014375000213
-1.8016928483207832,-1.376333991910784
-1.7988713227282005,-1.4469127276015052
-1.7870398219692971,-1.6377057476234222
-1.7819691978717036,-1.6478874895259752
-1.7814753484831445,-1.677664927464219
-1.7790015259784802,-1.6554821053970208
-1.757120506990516,-1.5104614677817663
-1.7540440427323964,-1.5144969295784094
-1.7497848233698958,-1.433015075509252
-1.7433757152983176,-1.2322010573127447
-1.7383020327001126,-1.0986828656238619
-1.7312118431600991,-0.8849179742693296
-1.7230584636371975,-0.5497937896288523
-1.7220796765254796,-0.49131128693804516
-1.7120198230414676,-0.07973587375543441
-1.6978065291453552,0.6007421908404897
-1.6890106791767214,0.9994087968256263
-1.6876235764492389,1.0738308352022412
-1.6840751672523575,1.2474616931215574
-1.6790072997759546,1.4197066513300562
-1.6750201404759997,1.650677241055396
-1.671135291207331,1.8113723937812387
-1.6661961618936016,1.9563290292648652
-1.6635901750207758,2.0935400173578667
-1.6527607193133425,2.5302889850286507
-1.6457790926378657,2.7132312396184566
-1.6411445453274638,2.8706183092088877
-1.6348312785239894,3.0178693092842206
-1.6297119946446785,3.0657173411738095
-1.6247369608136732,3.1213003677461084
-1.6148212829815924,3.2034900295560798
-1.6128499122250932,3.155206206850099
-1.6023125329964933,3.099640669516665
-1.589895743197477,2.9556889347844573
-1.5814841697065956,2.7221637185829572
-1.579137312330895,2.7443914539139307
-1.5750304942519773,2.5365238340179204
-1.5697022912306529,2.35700127499699
-1.5624417187297386,2.128930270328778
-1.5579453935367624,1.9952629586883803
-1.5519486764023531,1.8288530779257737
-1.5518656874935615,1.7475254201187487
-1.5495190459848858,1.712430339185051
-1.5489063309725708,1.6032691258470095
-1.5459828308812775,1.515049886073187
-1.5261694335642,0.7439271514907831
-1.51512422066166,0.3839155104382551
-1.5065263022175512,0.16273031209283026
-1.505745940757359,0.06900222567422669
-1.5031249943250473,0.030211207522999474
-1.495006451042999,-0.17727533933268777
-1.4910638142534591,-0.22386766588769075
-1.4769286240072763,-0.48033926482429695
-1.4710995758536112,-0.5005934180073053
-1.4644937926908925,-0.5721487331885635
-1.4632997923629258,-0.4758878569552234
-1.4621805479828605,-0.5189279428212812
-1.4456542197456086,-0.3720937450421461
-1.436033185755963,-0.20310748861168793
-1.4331585581116624,-0.1595802580735948
-1.4190274973603962,0.1808369543059735
-1.4135189684174077,0.33510242941725477
-1.4108167069517932,0.44752547586622776
-1.4030647488048051,0.6394825675771385
-1.3944644061263312,0.9524693312026276
-1.3863542845096786,1.1741707296484705
-1.3768638474149673,1.4476867295267901
-1.37640604063397,1.5308250056599422
-1.3761447837762764,1.4496878679592746
-1.3733694534959184,1.5613906006461882
-1.3714832364545677,1.611192755577041
-1.3661199660402412,1.7598641215082669
-1.358966797806481,1.9581943561795363
-1.3581782831084839,1.9341747628610337
-1.3512144010917728,2.0790654004875866
-1.3341732677034799,2.2877715313358573
-1.3299467369806863,2.317472044139435
-1.3114555976457967,2.189577237178433
-1.307980551583432,2.145027230815108
-1.3077401150049384,2.1508609310954743
-1.3071067446206606,2.1424277011398902
-1.3053004270161586,2.106948490224395
-1.3045569592359174,2.0888235027362967
-1.2965941456466417,1.9249326927081867
-1.292882844363556,1.8828091729081318
-1.2928450834297283,1.8718841530909711
-1.2838695474539004,1.571122139222276
-1.2706428389789355,1.0912436959937157
-1.2659244928315427,0.8818744544205697
-1.2544045695383415,0.42389285857861
-1.251356412287955,0.2627548864458061
-1.2437197120145342,-0.12344902670907383
-1.2433004951077318,-0.14796709990589627
-1.2364333626284316,-0.458293219912525
-1.2334223668673423,-0.6051609119926363
-1.2319642800776642,-0.7025311413860759
-1.2279363428499082,-0.9218113260973335
-1.218746136061167,-1.380235266561355
-1.213692327598642,-1.593610822179172
-1.2133065886871188,-1.6497815166642456
-1.2058154241258943,-2.0632006826849016
-1.205141820869354,-2.0647763439986813
-1.2030748287420328,-2.133983194146903
-1.192162709357201,-2.6739241213008635
-1.1860034439453535,-2.9300186386381823
-1.1794829674927867,-3.156846732824501
-1.171508225236095,-3.499956678998954
-1.1640449524358047,-3.723350192716663
-1.1607231102209883,-3.7948305379518192
-1.1604513588392136,-3.823553870184528
-1.1502083213442715,-4.195303161865489
-1.1496448380454258,-4.176112507232132
-1.1450651553495295,-4.2281752896421345
-1.1428684755416516,-4.327272843844329
-1.1379650884476296,-4.452552744945522
-1.1344631706040553,-4.450183445036455
-1.1235045829439578,-4.73614471311847
-1.1229907558386085,-4.708973143526382
-1.119148612689992,-4.732427930405976
-1.1146475603790222,-4.743878590443572
-1.1105203727532147,-4.831714547617672
-1.101375178436965,-4.9039138670550155
-1.0885937030866946,-4.9153538426727055
-1.087304194276337,-4.890945711070256
-1.0818974305034825,-4.823229400514569
-1.0763514161856784,-4.8555243746229895
-1.0735708424521075,-4.838528740164717
-1.067197019189735,-4.7342986769404245
-1.0613200173709592,-4.70649089760035
-1.0475742913892063,-4.536483050741023
-1.0469927656875195,-4.539133560249709
-1.0424607541929676,-4.4920490023540465
-1.0259794684971724,-4.187348325188371
-1.0204045365889287,-4.112511322624009
-1.019572649831008,-4.063218716204722
-1.013515503771413,-3.9477309094934565
-1.0095845920854398,-3.7987781099221465
-1.008506706567606,-3.7889108461124934
-0.998908823653073,-3.6057307036441824
-0.9954112569223801,-3.5131114286428207
-0.9921487651967813,-3.4581134814190033
-0.9740820560408032,-2.895813623696764
-0.9728774141246737,-2.926060913935037
-0.9690710007860543,-2.8293557169323043
-0.9388909002277388,-1.8434963580879369
-0.9377279950762807,-1.7658178852543214
-0.937341415632369,-1.8398201929006512
-0.9369180873224465,-1.8206144823400252
-0.9297611904953555,-1.5679855726095788
-0.9253647981107873,-1.4060447497935666
-0.9192771197259533,-1.2125032087783179
-0.9116499842955395,-0.949762406895014
-0.9094769681464365,-0.8510610364029655
-0.9084480887184441,-0.8093663799899519
-0.9066152294913041,-0.8124986582463815
-0.9061520855975251,-0.7896447299258977
-0.901477004514307,-0.5927929287108884
-0.901359212383464,-0.6594414453903481
-0.8977675775708556,-0.47824278541034054
-0.8910769459955277,-0.3290816583007165
-0.885167081125279,-0.1745984965902647
-0.8831941938006418,-0.16832359840235597
-0.8806550967833644,-0.025832168187247692
-0.879025498392374,-0.012231852785015868
-0.8684025978424401,0.24065409908679788
-0.8658405722051228,0.2952040872904446
-0.8624314531293114,0.3924638538165526
-0.8579096566795714,0.4588554886694024
-0.852956528102661,0.5050051125124287
-0.8520520623464534,0.5708229910300259
-0.8513763897475637,0.480479680568515
-0.8418871141067497,0.6936876400457936
-0.8394734025648698,0.6816661628728838
-0.8367256658011923,0.706976303176999
-0.8296350932902126,0.7965426253367676
-0.8171338298462381,0.8352617888839344
-0.8143594886309886,0.8121734383544931
-0.8121738029314685,0.7745443046843147
-0.7934456165196098,0.6615612769263827
-0.7904249264435261,0.6067776503216225
-0.788579556515975,0.5941093326797064
-0.786188403018504,0.5441757424129317
-0.7854267435280669,0.5141145630083941
-0.7728994553095117,0.33229060942819966
-0.7552897383248012,0.10992914423010991
-0.7278281688732897,-0.46790855006391047
-0.7236932740634572,-0.6011873922502784
-0.7236209719160192,-0.5564734852941102
-0.7222241549085187,-0.602959972146974
-0.7094558963691622,-0.8095267749938487
-0.7013644493818436,-0.8730264564384079
-0.6967484103795121,-0.9722393919151359
-0.6958682555660944,-0.9885291460960263
-0.689712247480966,-0.9882536614349791
-0.6823681701782549,-1.0040801817465603
-0.6776768692322341,-1.0094570138524988
-0.6714672551924559,-1.0331383778913479
-0.6672017356501376,-1.026029338841117
-0.6438995415041786,-0.7822467157507518
-0.6395120962329108,-0.7163838657163045
-0.6379503255635948,-0.6800353061625449
-0.622253512672422,-0.3465734701328953
-0.6107673165437175,-0.08398354920185842
-0.601974775881426,0.051926493719461814
-0.5999362550986369,0.08247042378359021
-0.5971867831522073,0.149320431215692
-0.5928537934161628,0.2332556652951971
-0.5915283045910895,0.28164999857557965
-0.5769134594772574,0.554798617387526
-0.5758463365764994,0.5406675705383053
-0.5698260039102028,0.6552518057897233
-0.5591673503667081,0.8134374934081746
-0.5561718431719949,0.825010737476917
-0.5539396996589536,0.8286056323127148
-0.5395267970910527,0.9198089765293981
-0.5363799670507676,0.9803519412309336
-0.5342094924131437,0.9605366178923646
-0.5314527461354648,0.9573069499218979
-0.5281932432613923,0.9682929905448973
-0.5254530056566793,0.9394144059892826
-0.5171622165678622,0.9747200845584127
-0.5164981095933499,0.8792875165915272
-0.5137376344025837,0.9114124228365914
-0.5002579125668762,0.7224107247227902
-0.4951009442970804,0.6646695999861281
-0.4910841830248409,0.5664224433596531
-0.48647263076631386,0.4996993655143301
-0.4796170456821969,0.3066355047969139
-0.4720259882901203,0.13168265569664653
-0.4635270655491901,0.028298578519496097
-0.4576564835189729,-0.13013426700799077
-0.4520413609694156,-0.2667129778133779
-0.44767031827973236,-0.38817879891769835
-0.4463828570569137,-0.4352111535298192
-0.4457893126913026,-0.39434785221970536
-0.421142223680528,-0.9083961425402428
-0.4186107775452994,-0.9367041842542171
-0.41279465706451823,-1.0278235753009017
-0.4014041938816755,-1.0883642755074037
-0.396742235947495,-1.1152637162412777
-0.38910375630990757,-1.1475112520040627
-0.38649531010643745,-1.1447690214615627
-0.37168499567107016,-1.0633901406353015
-0.37076718378665063,-1.0236701859020159
-0.36980165381492025,-1.0453963357850826
-0.3602989890684012,-0.8899887546939521
-0.34943270803737114,-0.7172375046542008
-0.330903371990531,-0.26594829811327136
-0.3305412766895719,-0.2279879552845897
-0.3272544409755982,-0.2255889079494715
-0.32580577166557356,-0.0958330072443594
-0.32527439802786073,-0.08594087737079974
-0.3239747047904702,-0.09506532215627958
-0.3201773128931076,0.07234918420943978
-0.31620634115595436,0.14845364078271078
-0.31493929031535295,0.22132147616055398
-0.31177442024306634,0.2988642169089499
-0.30596620327569246,0.4837134979005753
-0.3023768592349976,0.6525595955885961
-0.29944360773269807,0.6640940016459843
-0.298635609958084,0.7157164357566642
-0.29751286000029653,0.7521097273705303
-0.28279043060443154,1.1675680903759187
-0.27603317425054463,1.3680082763591426
-0.26723516314358875,1.6236194416249021
-0.25184641525113083,1.9930821686172357
-0.24895973559085505,2.028941221154169
-0.23610603843706013,2.2287424808944243
-0.23439429402490486,2.3220205144446036
-0.2343338740372749,2.2692737084392824
-0.23097101367115247,2.3482579268473613
-0.22524860159964888,2.419484219720428
-0.22051168228084794,2.4262166687078706
-0.2194370491313462,2.4924310780624865
-0.21026519376776154,2.4949997770868224
-0.19453449127018096,2.558483153763939
-0.19364838235916526,2.455773295828917
-0.18920043071750348,2.5404098795410817
-0.185183839706772,2.51253941613994
-0.18331286842352768,2.5415793518267824
-0.18162540894461277,2.4804066341099325
-0.18136759486786147,2.4908588500736015
-0.17636056009932766,2.452176672719301
-0.1718425909032919,2.458826416148899
-0.17044845647202855,2.3938122427740938
-0.16777308428815996,2.3801019925579316
-0.14343097823942585,2.2012964009043356
-0.1425597722689158,2.208660733282845
-0.12344275655785397,2.0704403992190894
-0.1218739203817405,2.085391040518308
-0.12143998824821622,2.1129041348718403
-0.11418758923701056,2.0397387225890156
-0.10165894696258926,1.9530251071529476
-0.0984323549771311,1.9272107462899528
-0.078597703329633,1.8709896385812894
-0.07563903520474469,1.8257597955337164
-0.06621514173520371,1.807724741066429
-0.06305743831805,1.7554176281727865
-0.057743953672641624,1.7285378385483683
-0.05474040062020347,1.686372466302219
-0.03681395546825561,1.4815235872323014
-0.029532030156114608,1.443329673557682
-0.018578373071426846,1.1969210558493413
-0.015376292291479299,1.1668834185406654
-0.00935525705299689,1.0648804843718351
-0.005936728438748595,1.0041940427196947
0.0017955897120298658,0.8695972860467155
0.018582289024998033,0.3730379546454394
0.02706455089003823,0.08293032486174197
0.027524879528073143,0.05838226298652724
0.029113312501217514,-0.010260933306331758
0.03636325589896883,-0.25074638848288505
0.042210306492089344,-0.44463560092758825
0.04779675844291642,-0.5774890158121452
0.060828842405252104,-1.06794142172469
0.06116914113458005,-1.0518754618572963
0.06467863309629651,-1.1775290815906096
0.0661645991596238,-1.2866052794964187
0.06764806598956596,-1.295084838926871
0.06800229044596584,-1.3025250559103758
0.06973655327512596,-1.359453429596539
0.07631664941356808,-1.5396615802964526
0.07743527338257206,-1.6219113950984418
0.07891863730111304,-1.577140801707305
0.08084452815601617,-1.7282423524373691
0.08554391881411805,-1.809974371982782
0.08932500441305713,-1.898822590051128
0.09044035992379929,-1.9495531961861203
0.12543340897166466,-2.3584474938417777
0.13177747262282447,-2.3404392592526504
0.13214283743410338,-2.3213187625375915
0.13228853155541653,-2.3517962687666913
0.14883942790339866,-2.0299921650333497
0.1491852682727055,-2.081415960506955
0.14937501707287826,-2.082702569599604
0.15198867516160242,-1.960711516060768
0.1551984814031533,-1.8539915542887977
0.17100734641097226,-1.2669529998815738
0.1720845904389181,-1.215109974550014
0.18022286645298324,-0.8742268799991474
0.1870506141203836,-0.5101896413070834
0.1976779629926706,0.13557924454158965
0.2004830265367339,0.3089957650269657
0.20328545199658166,0.5183763984344633
0.20596137681102755,0.716033072789718
0.2114863060003498,1.0740833263683662
0.21872275838591015,1.596066065830824
0.22523573962428722,1.960436020907214
0.23770795254898447,2.8106399494871317
0.23811088610772746,2.780273504458632
0.24375539000433166,3.137988547034928
0.26229770226518934,4.111742440615289
0.2638356110447746,4.196379870515916
0.2655677384450561,4.246669450338729
0.2715744776348359,4.5070323504592045
0.2741238510882136,4.585011169465101
0.28395155697128427,4.848852229881341
0.29083484157761896,5.025691867601481
0.2914288438910595,4.9866474015132525
0.29327953021074293,5.024875062467275
0.2977866874077648,5.0194771624691
0.30861753520927326,4.985412466887564
0.3201842211699262,4.71443264596973
0.32815170323361187,4.52864591834265
0.33260265567210556,4.393780367638612
0.33481517975351727,4.295139881001684
0.35273489293191496,3.3036994558454373
0.3583114324638861,2.960936582558201
0.36246461970438393,2.663599693616932
0.36899882548042706,2.214468909522788
0.37661656898222207,1.6169432862648743
0.3878315927609002,0.7767747338456229
0.38812000670152935,0.8048981580141653
0.41037981892083364,-0.9175981103916746
0.41307550789949055,-1.086870496563153
0.4213252856419625,-1.6104252166440836
0.4421633943440426,-2.6776216661840904
0.44940165555987965,-2.9295715082118807
0.4503189329421091,-3.0087293455556066
0.45580697539323367,-3.1356144356928337
0.45979289065619167,-3.2703796381665216
0.4598233577311346,-3.255068198369035
0.46044209451362406,-3.2460664261842993
0.4626136150698157,-3.2719439021699945
0.46894915494297074,-3.3617355824179804
0.47072352895445624,-3.3373047700480845
0.4738768172092107,-3.392213376657921
0.4804501548768929,-3.4157739348963836
0.48903930878614243,-3.3007213125673793
0.49184234160570917,-3.282361955619422
0.5017153574616597,-3.0735567239978896
0.506078416375269,-2.8881063573288706
0.5176205278448442,-2.533501001145499
0.5208008080837745,-2.366998189003778
0.5218642000623661,-2.3872702230608267
0.5237244625398447,-2.287945666674324
0.5333636089862335,-1.8748251631567439
0.5351065337706422,-1.733237609879444
0.5392119069072874,-1.517452507118685
0.5398214943140074,-1.5126843155667413
0.5461732812263334,-1.1972048604255205
0.5506205738399474,-1.0270956209369757
0.5658653450432287,-0.3353705454547784
0.5708958156284423,-0.08551684657112571
0.5807537362650681,0.31876748945304634
0.5898724142020102,0.5888013629438942
0.6005962453115767,0.8586321678618188
0.6049072041439372,0.9431319199542919
0.614868673986849,1.0151871461047217
0.6204501148783681,1.090741045562229
0.6278322588581444,1.0918223055585303
0.6305963602801352,1.0754631304350932
0.6416121072398244,0.9053952308227567
0.643848248216087,0.8681960734612383
0.6465142968788689,0.8245593116712189
0.6483372313428442,0.7649494507192279
0.6580931008020992,0.5988910515568779
0.6619484692721262,0.4258320340850117
0.671052841574916,0.1828519026544049
0.6835640976724191,-0.22640709532070125
0.6848060598784933,-0.2680310003617547
0.6852793494438476,-0.2491427236298434
0.70779838469395,-1.0605138297287946
0.711740893318817,-1.107119809501728
0.7216817729678136,-1.3489176064216524
0.726005855507728,-1.4481682442863801
0.7481798901525014,-1.6859682901099433
0.7565041801013943,-1.7106700238706232
0.7947229504582793,-0.8594537349653123
0.7974351112066627,-0.7157543080184829
0.8051989511439075,-0.40016029090262295
0.8200887087741391,0.24858373641468348
0.8472322098642131,1.6087091114787306
0.8482754527084118,1.6037022623365964
0.8606421993919078,2.145022279190163
0.8633089334434798,2.2399752283608163
0.8753905512591729,2.6257155870994318
0.8762983218615412,2.7112099071498186
0.8782787092082112,2.6989041160437925
0.8788195434839157,2.6902544360084915
0.895229359976859,3.075921391817766
0.9005638149331539,3.105588166860227
0.9024074995595166,3.13409630549597
0.9095633231707598,3.2156893436163267
0.9164338071641946,3.1611539869453136
0.9200738685065923,3.110012485313707
0.9309890152807849,2.9966673852117673
0.9359017605797044,2.8892093766092612
0.95201966308576,2.4827131704848986
0.9530151568195158,2.394659864061414
0.9548255720656016,2.4206157311939087
0.9668095357827342,1.9479611677026631
0.9669607723523992,2.0144966619662408
0.9764985218318545,1.6086669397721192
0.9905246614192773,1.1099206591507924
0.9907640624074956,1.068471517812698
0.9919477853534535,1.0104982473688768
0.9987715287415191,0.746359461756045
1.0092530617124131,0.4130519795080181
1.0118830253601852,0.29520256918878185
1.0208456715664234,0.032570960748428225
1.0217988497702262,-0.01855664961314774
1.0269588928293611,-0.08676328463827562
1.0449962651463043,-0.5023880132091303
1.0458566130701152,-0.4238384582560107
1.0539117920894174,-0.43006284984681886
1.0626707545638503,-0.5124484239232312
1.0635340475856268,-0.5151541397331696
1.0697473998893052,-0.4747857348669064
1.0725444104763433,-0.4648201092909263
1.0749437262148778,-0.38863950560270055
1.0813965048378895,-0.3667070363131777
1.0995264111973908,0.027382434153332535
1.1009031296662641,0.08868421942965268
1.1031551727722348,0.1696833255925878
1.1036754638759447,0.18031004539979661
1.1134325955025117,0.4259540052076889
1.1224303269223714,0.7159388448154032
1.1243400091233582,0.8028936339229004
1.1336926888031869,1.026707134026017
1.1459418140580704,1.4892680301633596
1.1478465495754957,1.498853677007509
1.1508608018282516,1.600946466301742
1.1513085834025176,1.5905875465991126
1.1537475874613294,1.7058737944870017
1.1657949725940506,1.9247957809233098
1.166594736381147,1.9469254517297474
1.169400021089528,2.022425439268626
1.1781560028795965,2.207255477227332
1.183483433844323,2.2274283374908586
1.1895177161283135,2.319652310644135
1.2075304002272542,2.2423148781375057
1.215226128067881,2.211929814208633
1.219788053389622,2.1657635035463336
1.2209271989128219,2.0766360301618914
1.2237423396280542,2.017479908300971
1.2257952503283729,1.971937861723818
1.2303701300187786,1.8580662851371157
1.2402210838485184,1.6073594502946782
1.2468953755764263,1.3477801963782066
1.249211973736407,1.2700012311340483
1.2617788428999432,0.7971664876689255
1.2774025223200098,0.01584807618144355
1.3006086068442233,-1.0969602622773011
1.3092986600360748,-1.5459409551232857
1.311002899486562,-1.6255031340470585
1.3194291021815268,-2.089893538803174
